maxmin_block_rank,local_eigen_rank,y2,expected_increment,n_scores,n_hours,conditional_eigenvalue_mean,conditional_eigenvalue_median,leverage_mean,index,order_key,cumsum_y2,expected,frac_index,scaled_cumsum,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
10,15,2.944686,7.999999,8,8,3.100007,3.100457,0.000000,139,139,968.959487,1093.999162,0.007658,0.006782,0.007658,368.048485,1819.949839,0.002576,0.012739
10,16,2.300094,8.000000,8,8,2.908888,2.908896,0.000000,140,140,971.259581,1101.999162,0.007714,0.006799,0.007714,376.048485,1827.949839,0.002632,0.012795
11,1,17.805937,7.969425,8,8,46.663699,37.741612,0.003822,141,141,989.065518,1109.968586,0.007769,0.006923,0.007769,384.017909,1835.919263,0.002688,0.012851
11,2,22.759194,7.999831,8,8,11.560483,11.539744,0.000021,142,142,1011.824712,1117.968417,0.007825,0.007082,0.007825,392.017740,1843.919094,0.002744,0.012907
11,3,6.363913,7.999730,8,8,9.778929,9.850433,0.000034,143,143,1018.188625,1125.968147,0.007881,0.007127,0.007881,400.017470,1851.918824,0.002800,0.012963
11,4,15.126267,7.999944,8,8,5.817443,5.851713,0.000007,144,144,1033.314892,1133.968091,0.007937,0.007233,0.007937,408.017414,1859.918768,0.002856,0.013019
11,5,10.876660,7.998903,8,8,5.305493,5.389638,0.000137,145,145,1044.191552,1141.966994,0.007993,0.007309,0.007993,416.016317,1867.917671,0.002912,0.013075
11,6,6.143625,7.999706,8,8,4.403983,4.426677,0.000037,146,146,1050.335178,1149.966700,0.008049,0.007352,0.008049,424.016023,1875.917377,0.002968,0.013131
11,7,10.211361,7.999986,8,8,3.983048,4.017080,0.000002,147,147,1060.546539,1157.966686,0.008105,0.007424,0.008105,432.016009,1883.917363,0.003024,0.013187
11,8,16.029118,7.999994,8,8,3.740993,3.776071,0.000001,148,148,1076.575657,1165.966680,0.008161,0.007536,0.008161,440.016003,1891.917357,0.003080,0.013243
11,9,9.484033,7.999992,8,8,3.577083,3.614624,0.000001,149,149,1086.059690,1173.966672,0.008217,0.007602,0.008217,448.015995,1899.917349,0.003136,0.013299
