maxmin_block_rank,local_eigen_rank,y2,expected_increment,n_scores,n_hours,conditional_eigenvalue_mean,conditional_eigenvalue_median,leverage_mean,index,order_key,cumsum_y2,expected,frac_index,scaled_cumsum,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
814,3,9.832673,7.999993,8,8,7.524098,7.966017,0.000001,12745,12745,103930.193384,100483.592868,0.703356,0.727482,0.703356,99757.642191,101209.543545,0.698275,0.708438
814,4,4.377310,7.999994,8,8,5.358158,5.712774,0.000001,12746,12746,103934.570693,100491.592863,0.703412,0.727512,0.703412,99765.642186,101217.543540,0.698331,0.708494
814,5,141.086803,7.999987,8,8,4.815299,5.121610,0.000002,12747,12747,104075.657496,100499.592850,0.703468,0.728500,0.703468,99773.642173,101225.543527,0.698387,0.708550
814,6,13.796009,6.999993,7,7,4.581421,4.631842,0.000001,12748,12748,104089.453505,100506.592842,0.703517,0.728596,0.703517,99780.642165,101232.543519,0.698436,0.708599
814,7,15.357285,6.999999,7,7,4.158267,4.181136,0.000000,12749,12749,104104.810790,100513.592842,0.703566,0.728704,0.703566,99787.642165,101239.543519,0.698485,0.708648
814,8,63.012827,6.999999,7,7,3.907522,3.998422,0.000000,12750,12750,104167.823617,100520.592841,0.703615,0.729145,0.703615,99794.642164,101246.543518,0.698534,0.708697
814,9,66.805409,7.000000,7,7,3.697185,3.785508,0.000000,12751,12751,104234.629025,100527.592840,0.703664,0.729612,0.703664,99801.642163,101253.543517,0.698583,0.708746
814,10,5.662513,7.000000,7,7,3.452509,3.450956,0.000000,12752,12752,104240.291538,100534.592840,0.703713,0.729652,0.703713,99808.642163,101260.543517,0.698632,0.708795
814,11,5.619045,7.000000,7,7,3.294224,3.431623,0.000000,12753,12753,104245.910583,100541.592840,0.703762,0.729691,0.703762,99815.642163,101267.543517,0.698681,0.708844
814,12,6.086217,7.000000,7,7,3.209065,3.372926,0.000000,12754,12754,104251.996800,100548.592839,0.703811,0.729734,0.703811,99822.642162,101274.543516,0.698730,0.708893
814,13,1.987083,5.000000,5,5,3.118521,3.236720,0.000000,12755,12755,104253.983883,100553.592839,0.703846,0.729748,0.703846,99827.642162,101279.543516,0.698765,0.708928
814,14,2.244938,5.000000,5,5,2.982302,3.077991,0.000000,12756,12756,104256.228821,100558.592839,0.703881,0.729764,0.703881,99832.642162,101284.543516,0.698800,0.708963
814,15,19.593642,5.000000,5,5,2.912867,3.008338,0.000000,12757,12757,104275.822463,100563.592839,0.703916,0.729901,0.703916,99837.642162,101289.543516,0.698835,0.708998
814,16,10.725503,5.000000,5,5,2.765718,2.847270,0.000000,12758,12758,104286.547965,100568.592839,0.703951,0.729976,0.703951,99842.642162,101294.543516,0.698870,0.709033
815,1,12.035506,7.999082,8,8,20.400247,19.984472,0.000115,12759,12759,104298.583471,100576.591921,0.704007,0.730060,0.704007,99850.641244,101302.542598,0.698926,0.709089
815,2,1.775445,7.999997,8,8,8.969601,8.942273,0.000000,12760,12760,104300.358916,100584.591919,0.704063,0.730073,0.704063,99858.641242,101310.542596,0.698982,0.709145
815,3,4.840276,7.999999,8,8,8.286310,8.220451,0.000000,12761,12761,104305.199192,100592.591917,0.704119,0.730106,0.704119,99866.641240,101318.542594,0.699038,0.709201
815,4,10.048288,8.000000,8,8,5.749786,5.754285,0.000000,12762,12762,104315.247481,100600.591917,0.704175,0.730177,0.704175,99874.641240,101326.542594,0.699094,0.709257
815,5,10.019182,7.999983,8,8,5.100057,5.108381,0.000002,12763,12763,104325.266663,100608.591900,0.704231,0.730247,0.704231,99882.641223,101334.542577,0.699150,0.709313
815,6,18.884122,7.999990,8,8,4.648277,4.635599,0.000001,12764,12764,104344.150785,100616.591890,0.704287,0.730379,0.704287,99890.641213,101342.542567,0.699206,0.709369
815,7,18.147919,8.000000,8,8,4.169313,4.174589,0.000000,12765,12765,104362.298704,100624.591890,0.704343,0.730506,0.704343,99898.641213,101350.542567,0.699262,0.709425
815,8,14.473381,8.000000,8,8,3.985168,3.997876,0.000000,12766,12766,104376.772085,100632.591890,0.704399,0.730607,0.704399,99906.641213,101358.542567,0.699318,0.709481
815,9,2.753211,8.000000,8,8,3.765822,3.776929,0.000000,12767,12767,104379.525296,100640.591890,0.704455,0.730627,0.704455,99914.641213,101366.542567,0.699374,0.709537
815,10,5.337164,8.000000,8,8,3.455873,3.452773,0.000000,12768,12768,104384.862460,100648.591890,0.704511,0.730664,0.704511,99922.641213,101374.542567,0.699430,0.709593
815,11,12.091375,7.999999,8,8,3.428896,3.425981,0.000000,12769,12769,104396.953834,100656.591889,0.704567,0.730749,0.704567,99930.641212,101382.542566,0.699486,0.709649
815,12,15.146335,7.999999,8,8,3.403285,3.420320,0.000000,12770,12770,104412.100169,100664.591889,0.704623,0.730855,0.704623,99938.641212,101390.542566,0.699542,0.709705
815,13,8.598286,8.000000,8,8,3.224725,3.236733,0.000000,12771,12771,104420.698455,100672.591888,0.704679,0.730915,0.704679,99946.641211,101398.542565,0.699598,0.709761
815,14,12.878442,8.000000,8,8,3.069533,3.074190,0.000000,12772,12772,104433.576897,100680.591888,0.704735,0.731005,0.704735,99954.641211,101406.542565,0.699654,0.709817
815,15,18.696985,8.000000,8,8,2.989097,3.006557,0.000000,12773,12773,104452.273882,100688.591888,0.704791,0.731136,0.704791,99962.641211,101414.542565,0.699710,0.709873
815,16,13.197149,7.000000,7,7,2.845111,2.844908,0.000000,12774,12774,104465.471031,100695.591888,0.704840,0.731228,0.704840,99969.641211,101421.542565,0.699759,0.709922
816,1,0.978253,7.998321,8,8,23.684251,22.719673,0.000210,12775,12775,104466.449284,100703.590209,0.704896,0.731235,0.704896,99977.639532,101429.540886,0.699815,0.709978
816,2,0.916733,7.999934,8,8,10.380914,10.298810,0.000008,12776,12776,104467.366017,100711.590144,0.704952,0.731242,0.704952,99985.639467,101437.540821,0.699871,0.710034
