variant,rank_index,eigenvalue,score2,expected_increment,cumsum_score2,cumsum_expected,frac_expected,scaled_cumsum,bridge,band_lower,band_upper
s10_n1,1365,4.70346284,0.25171099,0.99955186,1080.42085699,1356.11445024,0.24896538,0.19835154,-0.05061384,0.22294171,0.27498905
s10_n1,1366,4.69959157,0.06097023,0.99993587,1080.48182723,1357.11438611,0.24914896,0.19836274,-0.05078622,0.22312529,0.27517263
s10_n1,1367,4.69635649,0.77479346,0.99992701,1081.25662069,1358.11431313,0.24933253,0.19850498,-0.05082756,0.22330886,0.27535620
s10_n1,1368,4.69000283,0.87582408,0.99971305,1082.13244477,1359.11402618,0.24951607,0.19866577,-0.05085030,0.22349240,0.27553974
s10_n1,1369,4.68506618,0.00401055,0.99995361,1082.13645532,1360.11397978,0.24969965,0.19866651,-0.05103314,0.22367598,0.27572332
s10_n1,1370,4.68278130,0.69024127,0.99866819,1082.82669659,1361.11264797,0.24988299,0.19879323,-0.05108977,0.22385932,0.27590666
s10_n1,1371,4.67933748,0.50490243,0.99997372,1083.33159902,1362.11262169,0.25006657,0.19888592,-0.05118065,0.22404290,0.27609024
s10_n1,1372,4.67905454,0.37241530,0.99983321,1083.70401433,1363.11245491,0.25025013,0.19895429,-0.05129584,0.22422646,0.27627380
s10_n1,1373,4.67334784,1.43793710,0.99994859,1085.14195143,1364.11240349,0.25043371,0.19921828,-0.05121543,0.22441004,0.27645738
s10_n1,1374,4.66948696,0.09747553,0.99995562,1085.23942696,1365.11235911,0.25061729,0.19923617,-0.05138111,0.22459362,0.27664096
s10_n1,1375,4.66626533,0.21493515,0.99976927,1085.45436211,1366.11212838,0.25080083,0.19927563,-0.05152520,0.22477716,0.27682450
s10_n1,1376,4.66374181,1.07899368,0.99995858,1086.53335579,1367.11208696,0.25098441,0.19947372,-0.05151069,0.22496074,0.27700808
s10_n1,1377,4.65788083,0.19912270,0.99988433,1086.73247849,1368.11197129,0.25116798,0.19951028,-0.05165770,0.22514431,0.27719165
s10_n1,1378,4.65109347,0.63355531,0.99977439,1087.36603380,1369.11174568,0.25135152,0.19962659,-0.05172493,0.22532785,0.27737519
s10_n1,1379,4.64934514,2.68484605,0.99992512,1090.05087984,1370.11167079,0.25153510,0.20011949,-0.05141560,0.22551143,0.27755877
s10_n1,1380,4.64471276,2.76455379,0.99999548,1092.81543363,1371.11166627,0.25171868,0.20062703,-0.05109165,0.22569501,0.27774235
s10_n1,1381,4.64083466,1.49888073,0.99986447,1094.31431437,1372.11153075,0.25190225,0.20090221,-0.05100004,0.22587858,0.27792592
s10_n1,1382,4.63491916,1.32940120,0.99990625,1095.64371557,1373.11143700,0.25208582,0.20114627,-0.05093955,0.22606215,0.27810949
s10_n1,1383,4.63211919,0.72370627,0.99994119,1096.36742184,1374.11137819,0.25226939,0.20127913,-0.05099026,0.22624572,0.27829306
s10_n1,1384,4.63171858,0.26841981,0.99988442,1096.63584165,1375.11126261,0.25245296,0.20132841,-0.05112455,0.22642929,0.27847663
s10_n1,1385,4.62861225,0.10311087,0.99982329,1096.73895251,1376.11108590,0.25263651,0.20134734,-0.05128917,0.22661284,0.27866018
s10_n1,1386,4.62459436,1.48610874,0.99973108,1098.22506126,1377.11081698,0.25282005,0.20162017,-0.05119988,0.22679638,0.27884372
s10_n1,1387,4.61948445,0.08325893,0.99994779,1098.30832019,1378.11076477,0.25300363,0.20163545,-0.05136817,0.22697996,0.27902730
s10_n1,1388,4.61614126,0.13512609,0.99991440,1098.44344628,1379.11067917,0.25318720,0.20166026,-0.05152694,0.22716353,0.27921087
s10_n1,1389,4.61208247,0.00468140,0.99992763,1098.44812768,1380.11060680,0.25337077,0.20166112,-0.05170965,0.22734710,0.27939444
s10_n1,1390,4.60603390,2.07735551,0.99981129,1100.52548319,1381.11041809,0.25355433,0.20204250,-0.05151183,0.22753066,0.27957800
s10_n1,1391,4.60595685,2.64908477,0.99988176,1103.17456797,1382.11029985,0.25373789,0.20252884,-0.05120906,0.22771422,0.27976156
s10_n1,1392,4.59628732,0.36800185,0.99949185,1103.54256981,1383.10979170,0.25392139,0.20259640,-0.05132499,0.22789772,0.27994506
s10_n1,1393,4.59421980,0.25000032,0.99984777,1103.79257014,1384.10963947,0.25410495,0.20264229,-0.05146265,0.22808128,0.28012862
s10_n1,1394,4.58967819,0.65201509,0.99994649,1104.44458523,1385.10958596,0.25428852,0.20276199,-0.05152653,0.22826485,0.28031219
s10_n1,1395,4.58905010,0.42646580,0.99961396,1104.87105103,1386.10919992,0.25447204,0.20284029,-0.05163175,0.22844837,0.28049571
s10_n1,1396,4.58629516,0.64626047,0.99997024,1105.51731151,1387.10917016,0.25465562,0.20295893,-0.05169669,0.22863195,0.28067929
s10_n1,1397,4.58494942,0.84797275,0.99984907,1106.36528425,1388.10901923,0.25483918,0.20311461,-0.05172457,0.22881551,0.28086285
s10_n1,1398,4.58427405,0.06542371,0.99994402,1106.43070796,1389.10896325,0.25502276,0.20312662,-0.05189614,0.22899909,0.28104643
s10_n1,1399,4.57797478,2.02271256,0.99962079,1108.45342052,1390.10858404,0.25520628,0.20349797,-0.05170831,0.22918261,0.28122995
s10_n1,1400,4.57724363,0.01150957,0.99998431,1108.46493009,1391.10856835,0.25538986,0.20350008,-0.05188978,0.22936619,0.28141353
s10_n1,1401,4.57326273,2.44390685,0.99988647,1110.90883694,1392.10845482,0.25557343,0.20394875,-0.05162468,0.22954976,0.28159710
s10_n1,1402,4.56974866,0.11518431,0.99999354,1111.02402126,1393.10844836,0.25575701,0.20396990,-0.05178712,0.22973334,0.28178068
s10_n1,1403,4.56056726,0.65257463,0.99994952,1111.67659589,1394.10839787,0.25594059,0.20408970,-0.05185089,0.22991692,0.28196426
s10_n1,1404,4.55188007,0.22010088,0.99993109,1111.89669677,1395.10832896,0.25612417,0.20413011,-0.05199406,0.23010050,0.28214784
s10_n1,1405,4.54741404,0.67260111,0.99997469,1112.56929789,1396.10830365,0.25630775,0.20425359,-0.05205416,0.23028408,0.28233142
s10_n1,1406,4.54025109,2.38793475,0.99991554,1114.95723263,1397.10821919,0.25649132,0.20469198,-0.05179934,0.23046765,0.28251499
s10_n1,1407,4.53800064,1.54333082,0.99997316,1116.50056345,1398.10819235,0.25667490,0.20497532,-0.05169958,0.23065123,0.28269857
s10_n1,1408,4.52973667,0.74856637,0.99998865,1117.24912982,1399.10818100,0.25685849,0.20511275,-0.05174574,0.23083482,0.28288216
s10_n1,1409,4.52915750,1.99325355,0.99989071,1119.24238337,1400.10807171,0.25704205,0.20547868,-0.05156337,0.23101838,0.28306572
s10_n1,1410,4.52616190,0.25726577,0.99998019,1119.49964914,1401.10805189,0.25722564,0.20552591,-0.05169973,0.23120197,0.28324931
s10_n1,1411,4.52532564,1.78529943,0.99994333,1121.28494857,1402.10799523,0.25740922,0.20585367,-0.05155554,0.23138555,0.28343289
s10_n1,1412,4.52092152,0.01103697,0.99988781,1121.29598554,1403.10788304,0.25759278,0.20585570,-0.05173708,0.23156911,0.28361645
s10_n1,1413,4.51355673,0.15540942,0.99993519,1121.45139496,1404.10781823,0.25777636,0.20588423,-0.05189213,0.23175269,0.28380003
s10_n1,1414,4.51179191,0.15040349,0.99996741,1121.60179845,1405.10778564,0.25795994,0.20591184,-0.05204810,0.23193627,0.28398361
s10_n1,1415,4.50597599,0.60046495,0.99987111,1122.20226340,1406.10765674,0.25814350,0.20602208,-0.05212142,0.23211983,0.28416717
s10_n1,1416,4.50018338,0.26783053,0.99999270,1122.47009394,1407.10764945,0.25832709,0.20607125,-0.05225584,0.23230342,0.28435076
s10_n1,1417,4.49855153,0.00066914,0.99988893,1122.47076307,1408.10753837,0.25851066,0.20607137,-0.05243928,0.23248699,0.28453433
s10_n1,1418,4.49681904,0.29158032,0.99993819,1122.76234339,1409.10747656,0.25869423,0.20612490,-0.05256933,0.23267056,0.28471790
s10_n1,1419,4.49375879,2.45650560,0.99997005,1125.21884899,1410.10744661,0.25887781,0.20657589,-0.05230193,0.23285414,0.28490148
s10_n1,1420,4.48981069,0.00239029,0.99991030,1125.22123928,1411.10735691,0.25906138,0.20657632,-0.05248506,0.23303771,0.28508505
s10_n1,1421,4.48880787,0.47473073,0.99967631,1125.69597001,1412.10703322,0.25924491,0.20666348,-0.05258143,0.23322124,0.28526858
s10_n1,1422,4.48338587,0.60331509,0.99996344,1126.29928510,1413.10699666,0.25942849,0.20677424,-0.05265425,0.23340482,0.28545216
s10_n1,1423,4.48109058,0.07578384,0.99998087,1126.37506893,1414.10697753,0.25961208,0.20678815,-0.05282392,0.23358841,0.28563575
s10_n1,1424,4.47445141,0.64803003,0.99999572,1127.02309896,1415.10697325,0.25979566,0.20690712,-0.05288854,0.23377199,0.28581933
s10_n1,1425,4.47273408,1.66387880,0.99973311,1128.68697776,1416.10670636,0.25997920,0.20721259,-0.05276661,0.23395553,0.28600287
s10_n1,1426,4.46753695,0.12138652,0.99998084,1128.80836428,1417.10668720,0.26016278,0.20723488,-0.05292791,0.23413911,0.28618645
s10_n1,1427,4.45797908,0.02891667,0.99999201,1128.83728095,1418.10667921,0.26034637,0.20724018,-0.05310619,0.23432270,0.28637004
s10_n1,1428,4.45567862,1.93304673,0.99964690,1130.77032768,1419.10632610,0.26052989,0.20759507,-0.05293483,0.23450622,0.28655356
s10_n1,1429,4.45459642,0.03570447,0.99997018,1130.80603216,1420.10629628,0.26071347,0.20760162,-0.05311185,0.23468980,0.28673714
s10_n1,1430,4.44745606,0.00923544,0.99983261,1130.81526760,1421.10612889,0.26089703,0.20760332,-0.05329371,0.23487336,0.28692070
s10_n1,1431,4.44598926,0.09209414,0.99987952,1130.90736173,1422.10600840,0.26108060,0.20762022,-0.05346037,0.23505693,0.28710427
s10_n1,1432,4.44398990,1.01936883,0.99984084,1131.92673057,1423.10584925,0.26126415,0.20780737,-0.05345679,0.23524048,0.28728782
s10_n1,1433,4.44082393,0.04958999,0.99977395,1131.97632055,1424.10562319,0.26144770,0.20781647,-0.05363123,0.23542403,0.28747137
s10_n1,1434,4.43708145,0.31535592,0.99994191,1132.29167647,1425.10556511,0.26163128,0.20787437,-0.05375691,0.23560761,0.28765495
s10_n1,1435,4.43674856,1.91303538,0.99989283,1134.20471185,1426.10545794,0.26181484,0.20822558,-0.05358927,0.23579117,0.28783851
s10_n1,1436,4.42953618,0.33387931,0.99994894,1134.53859116,1427.10540688,0.26199842,0.20828687,-0.05371155,0.23597475,0.28802209
s10_n1,1437,4.42893617,0.89244118,0.99993874,1135.43103234,1428.10534562,0.26218200,0.20845071,-0.05373129,0.23615833,0.28820567
s10_n1,1438,4.42771383,1.95014702,0.99991370,1137.38117936,1429.10525932,0.26236557,0.20880873,-0.05355683,0.23634190,0.28838924
s10_n1,1439,4.42446678,0.26093138,0.99969574,1137.64211074,1430.10495506,0.26254910,0.20885664,-0.05369246,0.23652543,0.28857277
s10_n1,1440,4.41619945,0.00000375,0.99997263,1137.64211449,1431.10492770,0.26273268,0.20885664,-0.05387604,0.23670901,0.28875635
s10_n1,1441,4.40981896,0.85491318,0.99965048,1138.49702767,1432.10457818,0.26291621,0.20901359,-0.05390262,0.23689254,0.28893988
s10_n1,1442,4.40628170,2.13949858,0.99999114,1140.63652625,1433.10456932,0.26309979,0.20940638,-0.05369342,0.23707612,0.28912346
s10_n1,1443,4.40354292,0.67979904,0.99987800,1141.31632529,1434.10444732,0.26328336,0.20953118,-0.05375218,0.23725969,0.28930703
s10_n1,1444,4.40145398,1.38464410,0.99949721,1142.70096939,1435.10394453,0.26346685,0.20978538,-0.05368147,0.23744318,0.28949052
s10_n1,1445,4.40006312,1.40390297,0.99987694,1144.10487236,1436.10382147,0.26365042,0.21004312,-0.05360730,0.23762675,0.28967409
s10_n1,1446,4.39353788,0.40976200,0.99996722,1144.51463436,1437.10378868,0.26383400,0.21011835,-0.05371565,0.23781033,0.28985767
s10_n1,1447,4.38786234,0.01049490,0.99994753,1144.52512926,1438.10373621,0.26401758,0.21012027,-0.05389730,0.23799391,0.29004125
s10_n1,1448,4.38369153,0.03992728,0.99984508,1144.56505654,1439.10358129,0.26420113,0.21012760,-0.05407353,0.23817746,0.29022480
s10_n1,1449,4.38144686,0.48116725,0.99962960,1145.04622379,1440.10321089,0.26438465,0.21021594,-0.05416871,0.23836098,0.29040832
s10_n1,1450,4.37937948,0.34349500,0.99975877,1145.38971879,1441.10296965,0.26456820,0.21027900,-0.05428920,0.23854453,0.29059187
s10_n1,1451,4.37535231,0.01751606,0.99996023,1145.40723485,1442.10292988,0.26475178,0.21028222,-0.05446956,0.23872811,0.29077545
s10_n1,1452,4.37439886,0.33879712,0.99996950,1145.74603197,1443.10289939,0.26493536,0.21034442,-0.05459094,0.23891169,0.29095903
s10_n1,1453,4.36472164,2.37408072,0.99994587,1148.12011269,1444.10284526,0.26511894,0.21078027,-0.05433867,0.23909527,0.29114261
s10_n1,1454,4.36344576,1.26820231,0.99988525,1149.38831500,1445.10273051,0.26530250,0.21101309,-0.05428941,0.23927883,0.29132617
s10_n1,1455,4.36128958,0.07131099,0.99975678,1149.45962599,1446.10248729,0.26548605,0.21102618,-0.05445986,0.23946237,0.29150972
s10_n1,1456,4.36053147,1.86717820,0.99983897,1151.32680418,1447.10232626,0.26566960,0.21136897,-0.05430063,0.23964593,0.29169327
s10_n1,1457,4.35357621,0.13000659,0.99995823,1151.45681077,1448.10228449,0.26585318,0.21139284,-0.05446034,0.23982951,0.29187685
s10_n1,1458,4.34779466,5.01930980,0.99982531,1156.47612057,1449.10210980,0.26603674,0.21231432,-0.05372241,0.24001307,0.29206041
s10_n1,1459,4.34639324,0.52489491,0.99999766,1157.00101547,1450.10210746,0.26622032,0.21241069,-0.05380964,0.24019665,0.29224399
s10_n1,1460,4.33815323,0.82801740,0.99944191,1157.82903287,1451.10154937,0.26640381,0.21256270,-0.05384111,0.24038014,0.29242748
s10_n1,1461,4.33666989,0.06576854,0.99995254,1157.89480141,1452.10150191,0.26658739,0.21257478,-0.05401261,0.24056372,0.29261106
s10_n1,1462,4.33078529,0.00847583,0.99991988,1157.90327724,1453.10142179,0.26677096,0.21257633,-0.05419463,0.24074729,0.29279463
s10_n1,1463,4.32992474,0.00981064,0.99998991,1157.91308788,1454.10141170,0.26695455,0.21257813,-0.05437641,0.24093088,0.29297822
s10_n1,1464,4.32542002,0.33426906,0.99993090,1158.24735694,1455.10134260,0.26713812,0.21263950,-0.05449862,0.24111445,0.29316179
s10_n1,1465,4.32524117,0.04312725,0.99998323,1158.29048419,1456.10132583,0.26732170,0.21264742,-0.05467429,0.24129803,0.29334537
s10_n1,1466,4.32331590,1.66492520,0.99992463,1159.95540939,1457.10125046,0.26750528,0.21295308,-0.05455220,0.24148161,0.29352895
s10_n1,1467,4.31252719,0.03164384,0.99988847,1159.98705323,1458.10113893,0.26768885,0.21295889,-0.05472996,0.24166517,0.29371252
s10_n1,1468,4.31152304,0.06318607,0.99998293,1160.05023930,1459.10112186,0.26787243,0.21297049,-0.05490194,0.24184876,0.29389610
s10_n1,1469,4.30896653,0.19969307,0.99998105,1160.24993237,1460.10110291,0.26805601,0.21300715,-0.05504887,0.24203234,0.29407968
s10_n1,1470,4.30652461,1.97964278,0.99989223,1162.22957515,1461.10099514,0.26823958,0.21337058,-0.05486900,0.24221591,0.29426325
s10_n1,1471,4.30321212,0.30540456,0.99971772,1162.53497971,1462.10071287,0.26842312,0.21342665,-0.05499646,0.24239945,0.29444679
s10_n1,1472,4.29566895,0.00908698,0.99999294,1162.54406669,1463.10070581,0.26860670,0.21342832,-0.05517838,0.24258303,0.29463037
s10_n1,1473,4.29072081,0.00793796,0.99991375,1162.55200466,1464.10061956,0.26879027,0.21342978,-0.05536049,0.24276660,0.29481394
s10_n1,1474,4.28946529,2.42665803,0.99999620,1164.97866269,1465.10061576,0.26897386,0.21387528,-0.05509858,0.24295019,0.29499753
s10_n1,1475,4.28546171,0.23448152,0.99993086,1165.21314421,1466.10054662,0.26915743,0.21391833,-0.05523910,0.24313376,0.29518110
s10_n1,1476,4.28436622,2.41098371,0.99995220,1167.62412792,1467.10049883,0.26934101,0.21436096,-0.05498006,0.24331734,0.29536468
s10_n1,1477,4.28094421,0.33447137,0.99974815,1167.95859929,1468.10024698,0.26952455,0.21442236,-0.05510219,0.24350088,0.29554822
s10_n1,1478,4.27531446,0.16430993,0.99991277,1168.12290922,1469.10015975,0.26970813,0.21445253,-0.05525560,0.24368446,0.29573180
s10_n1,1479,4.27426572,0.46197540,0.99974235,1168.58488462,1470.09990210,0.26989167,0.21453734,-0.05535433,0.24386800,0.29591534
s10_n1,1480,4.27327380,0.04281704,0.99991395,1168.62770166,1471.09981605,0.27007524,0.21454520,-0.05553004,0.24405157,0.29609891
s10_n1,1481,4.27064321,2.92211574,0.99993139,1171.54981740,1472.09974744,0.27025881,0.21508166,-0.05517715,0.24423514,0.29628248
s10_n1,1482,4.26818251,0.03227064,0.99991823,1171.58208804,1473.09966567,0.27044238,0.21508759,-0.05535480,0.24441871,0.29646605
s10_n1,1483,4.26412709,0.05764217,0.99977522,1171.63973021,1474.09944089,0.27062593,0.21509817,-0.05552776,0.24460226,0.29664960
s10_n1,1484,4.26320869,0.65397399,0.99995680,1172.29370420,1475.09939769,0.27080951,0.21521823,-0.05559128,0.24478584,0.29683318
s10_n1,1485,4.26199427,0.03945605,0.99988120,1172.33316025,1476.09927889,0.27099307,0.21522547,-0.05576760,0.24496940,0.29701674
s10_n1,1486,4.25513408,2.50137984,0.99993643,1174.83454009,1477.09921532,0.27117665,0.21568470,-0.05549195,0.24515298,0.29720032
s10_n1,1487,4.25102732,0.00242892,0.99955184,1174.83696901,1478.09876716,0.27136016,0.21568514,-0.05567501,0.24533649,0.29738383
s10_n1,1488,4.24477321,0.42715282,0.99994472,1175.26412183,1479.09871188,0.27154373,0.21576356,-0.05578017,0.24552006,0.29756740
s10_n1,1489,4.23988563,0.50947255,0.99994548,1175.77359439,1480.09865736,0.27172731,0.21585709,-0.05587022,0.24570364,0.29775098
s10_n1,1490,4.23900095,1.14905536,0.99997039,1176.92264974,1481.09862775,0.27191089,0.21606805,-0.05584285,0.24588722,0.29793456
s10_n1,1491,4.23587072,0.20745741,0.99991675,1177.13010715,1482.09854450,0.27209446,0.21610613,-0.05598833,0.24607079,0.29811813
s10_n1,1492,4.23446753,0.14650330,0.99985685,1177.27661045,1483.09840135,0.27227802,0.21613303,-0.05614500,0.24625435,0.29830169
s10_n1,1493,4.22998226,0.74015744,0.99997195,1178.01676789,1484.09837329,0.27246161,0.21626891,-0.05619269,0.24643794,0.29848528
s10_n1,1494,4.22896926,0.01492802,0.99971320,1178.03169591,1485.09808649,0.27264514,0.21627165,-0.05637349,0.24662147,0.29866881
s10_n1,1495,4.22840509,0.19392024,0.99997326,1178.22561615,1486.09805975,0.27282872,0.21630725,-0.05652147,0.24680505,0.29885239
s10_n1,1496,4.22606296,0.28428534,0.99984567,1178.50990149,1487.09790542,0.27301228,0.21635945,-0.05665284,0.24698861,0.29903595
s10_n1,1497,4.21915828,0.00655323,0.99994649,1178.51645472,1488.09785191,0.27319586,0.21636065,-0.05683521,0.24717219,0.29921953
s10_n1,1498,4.21338299,0.00069422,0.99963565,1178.51714894,1489.09748756,0.27337938,0.21636078,-0.05701860,0.24735571,0.29940305
s10_n1,1499,4.21215369,1.29206423,0.99971194,1179.80921317,1490.09719950,0.27356292,0.21659798,-0.05696493,0.24753925,0.29958659
s10_n1,1500,4.20643508,0.00868426,0.99992355,1179.81789743,1491.09712304,0.27374649,0.21659958,-0.05714691,0.24772282,0.29977016
s10_n1,1501,4.20613275,3.67481889,0.99983741,1183.49271632,1492.09696046,0.27393005,0.21727423,-0.05665582,0.24790638,0.29995372
s10_n1,1502,4.20224428,0.53900219,0.99979572,1184.03171851,1493.09675618,0.27411360,0.21737318,-0.05674041,0.24808993,0.30013727
s10_n1,1503,4.19930907,0.89896413,0.99957076,1184.93068264,1494.09632694,0.27429710,0.21753822,-0.05675888,0.24827343,0.30032077
s10_n1,1504,4.19423323,0.27374980,0.99996735,1185.20443244,1495.09629430,0.27448069,0.21758848,-0.05689221,0.24845702,0.30050436
s10_n1,1505,4.18965226,0.34432928,0.99988191,1185.54876172,1496.09617621,0.27466425,0.21765169,-0.05701256,0.24864058,0.30068792
s10_n1,1506,4.18855673,0.02844931,0.99976016,1185.57721103,1497.09593636,0.27484779,0.21765691,-0.05719088,0.24882412,0.30087146
s10_n1,1507,4.18166326,1.15290419,0.99981749,1186.73011522,1498.09575386,0.27503135,0.21786857,-0.05716278,0.24900768,0.30105502
s10_n1,1508,4.17409268,0.00999291,0.99981052,1186.74010813,1499.09556438,0.27521490,0.21787041,-0.05734449,0.24919123,0.30123857
s10_n1,1509,4.16635799,0.06623559,0.99984811,1186.80634372,1500.09541249,0.27539846,0.21788257,-0.05751589,0.24937479,0.30142213
s10_n1,1510,4.16264407,1.25049793,0.99996485,1188.05684165,1501.09537734,0.27558204,0.21811214,-0.05746990,0.24955837,0.30160571
s10_n1,1511,4.15944055,0.47930954,0.99994125,1188.53615119,1502.09531860,0.27576562,0.21820014,-0.05756548,0.24974195,0.30178929
s10_n1,1512,4.15597702,0.09729859,0.99993581,1188.63344978,1503.09525441,0.27594919,0.21821800,-0.05773119,0.24992552,0.30197286
s10_n1,1513,4.15373178,0.56147622,0.99979781,1189.19492601,1504.09505222,0.27613274,0.21832108,-0.05781166,0.25010907,0.30215641
s10_n1,1514,4.15001456,0.35868643,0.99989933,1189.55361244,1505.09495155,0.27631631,0.21838693,-0.05792938,0.25029264,0.30233998
s10_n1,1515,4.14798603,0.15314582,0.99989584,1189.70675825,1506.09484739,0.27649988,0.21841505,-0.05808483,0.25047621,0.30252355
s10_n1,1516,4.14723372,0.01292935,0.99991552,1189.71968761,1507.09476291,0.27668345,0.21841742,-0.05826603,0.25065978,0.30270712
s10_n1,1517,4.14276714,0.58360859,0.99993205,1190.30329620,1508.09469496,0.27686703,0.21852456,-0.05834246,0.25084336,0.30289070
s10_n1,1518,4.13979185,2.36788597,0.99991199,1192.67118217,1509.09460695,0.27705060,0.21895928,-0.05809132,0.25102693,0.30307427
s10_n1,1519,4.13578094,0.99188418,0.99980603,1193.66306635,1510.09441298,0.27723415,0.21914137,-0.05809278,0.25121048,0.30325782
s10_n1,1520,4.12908924,0.13344424,0.99982287,1193.79651059,1511.09423585,0.27741770,0.21916587,-0.05825183,0.25139403,0.30344137
s10_n1,1521,4.12661206,1.81540138,0.99982435,1195.61191197,1512.09406020,0.27760126,0.21949916,-0.05810210,0.25157759,0.30362493
s10_n1,1522,4.12528977,2.84275189,0.99985770,1198.45466386,1513.09391790,0.27778482,0.22002105,-0.05776377,0.25176115,0.30380849
s10_n1,1523,4.12120025,1.40800232,0.99981956,1199.86266618,1514.09373746,0.27796837,0.22027954,-0.05768883,0.25194470,0.30399204
s10_n1,1524,4.11957615,0.08277087,0.99999107,1199.94543705,1515.09372854,0.27815196,0.22029474,-0.05785722,0.25212829,0.30417563
s10_n1,1525,4.11840235,0.19591969,0.99986450,1200.14135674,1516.09359304,0.27833552,0.22033071,-0.05800482,0.25231185,0.30435919
s10_n1,1526,4.11711734,0.00005557,0.99992228,1200.14141231,1517.09351532,0.27851910,0.22033072,-0.05818838,0.25249543,0.30454277
s10_n1,1527,4.11257947,0.21690020,0.99991612,1200.35831251,1518.09343144,0.27870267,0.22037054,-0.05833213,0.25267900,0.30472634
s10_n1,1528,4.10656732,0.90585954,0.99959526,1201.26417205,1519.09302670,0.27888618,0.22053684,-0.05834934,0.25286251,0.30490985
s10_n1,1529,4.10269544,1.23997699,0.99997441,1202.50414904,1520.09300111,0.27906976,0.22076448,-0.05830528,0.25304609,0.30509343
s10_n1,1530,4.10185301,0.75683117,0.99999467,1203.26098022,1521.09299578,0.27925335,0.22090343,-0.05834992,0.25322968,0.30527702
s10_n1,1531,4.10072288,1.42780153,0.99991259,1204.68878175,1522.09290836,0.27943692,0.22116556,-0.05827137,0.25341325,0.30546059
s10_n1,1532,4.09661063,0.00453261,0.99990334,1204.69331436,1523.09281170,0.27962049,0.22116639,-0.05845410,0.25359682,0.30564416
s10_n1,1533,4.09646402,0.29708731,0.99995670,1204.99040167,1524.09276840,0.27980407,0.22122093,-0.05858314,0.25378040,0.30582774
s10_n1,1534,4.09576973,0.99498846,0.99976009,1205.98539013,1525.09252850,0.27998761,0.22140360,-0.05858402,0.25396394,0.30601128
s10_n1,1535,4.09465210,3.33374769,0.99996487,1209.31913782,1526.09249336,0.28017119,0.22201563,-0.05815556,0.25414752,0.30619486
s10_n1,1536,4.08991330,1.18044090,0.99996432,1210.49957872,1527.09245769,0.28035477,0.22223234,-0.05812243,0.25433110,0.30637844
s10_n1,1537,4.08723587,0.93243957,0.99956793,1211.43201829,1528.09202562,0.28053828,0.22240353,-0.05813475,0.25451461,0.30656195
s10_n1,1538,4.08707714,0.32466518,0.99996457,1211.75668347,1529.09199019,0.28072186,0.22246313,-0.05825873,0.25469819,0.30674553
s10_n1,1539,4.07904319,1.08950066,0.99985393,1212.84618413,1530.09184412,0.28090542,0.22266315,-0.05824227,0.25488175,0.30692909
s10_n1,1540,4.07179930,0.01211074,0.99986085,1212.85829486,1531.09170497,0.28108899,0.22266537,-0.05842361,0.25506532,0.30711266
s10_n1,1541,4.06855834,0.16537186,0.99959897,1213.02366672,1532.09130394,0.28127250,0.22269573,-0.05857676,0.25524883,0.30729617
s10_n1,1542,4.06775896,0.13207586,0.99669416,1213.15574258,1533.08799809,0.28145548,0.22271998,-0.05873550,0.25543181,0.30747915
s10_n1,1543,4.06690771,0.02397166,0.99993653,1213.17971424,1534.08793462,0.28163906,0.22272438,-0.05891467,0.25561539,0.30766273
s10_n1,1544,4.06661685,1.71637506,0.99992225,1214.89608930,1535.08785688,0.28182263,0.22303949,-0.05878314,0.25579896,0.30784630
s10_n1,1545,4.06398371,0.42159172,0.99988721,1215.31768102,1536.08774409,0.28200619,0.22311689,-0.05888931,0.25598252,0.30802987
s10_n1,1546,4.05935693,0.85718631,0.99988828,1216.17486733,1537.08763237,0.28218976,0.22327426,-0.05891551,0.25616609,0.30821343
s10_n1,1547,4.05156779,1.04966930,0.99994431,1217.22453663,1538.08757667,0.28237334,0.22346696,-0.05890638,0.25634967,0.30839701
s10_n1,1548,4.05135478,0.82346483,0.99996023,1218.04800146,1539.08753691,0.28255692,0.22361814,-0.05893878,0.25653325,0.30858059
s10_n1,1549,4.05043501,1.30411619,0.99985923,1219.35211765,1540.08739613,0.28274048,0.22385756,-0.05888292,0.25671681,0.30876415
s10_n1,1550,4.04829131,0.56449193,0.99998062,1219.91660958,1541.08737675,0.28292406,0.22396119,-0.05896287,0.25690039,0.30894773
s10_n1,1551,4.04544366,0.02773210,0.99954263,1219.94434168,1542.08691938,0.28310757,0.22396628,-0.05914128,0.25708390,0.30913124
s10_n1,1552,4.04529174,2.27717312,0.99998005,1222.22151480,1543.08689943,0.28329115,0.22438434,-0.05890681,0.25726748,0.30931482
s10_n1,1553,4.03912909,0.61580437,0.99994834,1222.83731917,1544.08684777,0.28347473,0.22449740,-0.05897733,0.25745106,0.30949840
s10_n1,1554,4.03497284,0.07775906,0.99976796,1222.91507822,1545.08661573,0.28365827,0.22451167,-0.05914660,0.25763460,0.30968194
s10_n1,1555,4.03293580,0.09917953,0.99999003,1223.01425776,1546.08660576,0.28384186,0.22452988,-0.05931198,0.25781819,0.30986553
s10_n1,1556,4.03122930,0.06819280,0.99996014,1223.08245056,1547.08656591,0.28402544,0.22454240,-0.05948304,0.25800177,0.31004911
s10_n1,1557,4.03027520,0.12322147,0.99981218,1223.20567203,1548.08637809,0.28420899,0.22456502,-0.05964397,0.25818532,0.31023266
