date,method,mode_fraction,observed_cumulative_energy,expected_cumulative_energy,null_q025,null_q975
2024-07-03,adapted,0.18982356250892266,0.17794568406457761,0.18982356250892266,0.18625387072306135,0.19648162646496103
2024-07-03,adapted,0.19178024672696278,0.1803365926995732,0.19178024672696278,0.18816044830125966,0.19841473304203172
2024-07-03,adapted,0.1937369309450029,0.18254620123248805,0.1937369309450029,0.1900791644901641,0.20026643470056724
2024-07-03,adapted,0.195693615163043,0.18477453569619895,0.195693615163043,0.19191569840112266,0.20217864594562526
2024-07-03,adapted,0.19765029938108314,0.18684212728642927,0.19765029938108314,0.1937171221062374,0.20402884492108891
2024-07-03,adapted,0.19960698359912327,0.18943916283611836,0.19960698359912327,0.19554645131791754,0.20588554342122822
2024-07-03,adapted,0.2015720656035069,0.1918073294200664,0.2015720656035069,0.1976780359002407,0.20800389316390464
2024-07-03,adapted,0.20352874982154703,0.19339093642215976,0.20352874982154703,0.19931784383973866,0.20975919666991444
2024-07-03,adapted,0.20548543403958716,0.19523997713047384,0.20548543403958716,0.20102956552763082,0.21175864823375437
2024-07-03,adapted,0.2074421182576273,0.19831477394060548,0.2074421182576273,0.20330511783236202,0.21386508327171588
2024-07-03,adapted,0.20939880247566742,0.20071129411256747,0.20939880247566742,0.20539871647540622,0.21572687651202163
2024-07-03,adapted,0.21135548669370754,0.20216870617380195,0.21135548669370754,0.2073667790511164,0.21784920628732268
2024-07-03,adapted,0.21331217091174767,0.2043917400855939,0.21331217091174767,0.20898809748123215,0.2196643452679586
2024-07-03,adapted,0.2152688551297878,0.2063757477682402,0.2152688551297878,0.2107108438996374,0.2214806060481473
2024-07-03,adapted,0.2172255393478279,0.20883805204130393,0.2172255393478279,0.21241000797717147,0.22338600839632808
2024-07-03,adapted,0.21918222356586803,0.21070959214175225,0.21918222356586803,0.21442095176659173,0.22531962792892044
2024-07-03,adapted,0.22113890778390816,0.21259106241971684,0.22113890778390816,0.21621900063705857,0.22707568251949056
2024-07-03,adapted,0.22309559200194828,0.21515167713536965,0.22309559200194828,0.2181414502240221,0.22935749330969427
2024-07-03,adapted,0.2250522762199884,0.21835353019700185,0.2250522762199884,0.2200927131845351,0.2314903729921034
2024-07-03,adapted,0.22700896043802854,0.2201792028954243,0.22700896043802854,0.22179740355668096,0.2338515138683205
2024-07-03,adapted,0.22896564465606867,0.22180406355584995,0.22896564465606867,0.22366289472586998,0.2359752787114026
2024-07-03,adapted,0.2309223288741088,0.22415679983720638,0.2309223288741088,0.22546221855200252,0.23797470808204052
2024-07-03,adapted,0.23287901309214892,0.22598039121855296,0.23287901309214892,0.22765781855247869,0.2396600758677897
2024-07-03,adapted,0.23483569731018902,0.22739869125970977,0.23483569731018902,0.22978324848906717,0.24192220094180766
2024-07-03,adapted,0.23679238152822915,0.22943907575365316,0.23679238152822915,0.23139259195729203,0.24365949928779573
2024-07-03,adapted,0.23874906574626928,0.23167377692578647,0.23874906574626928,0.23300302074731882,0.24560105802260915
2024-07-03,adapted,0.2407057499643094,0.23369551839087782,0.2407057499643094,0.23508931569844682,0.24782626295329088
2024-07-03,adapted,0.24266243418234953,0.2354171566923461,0.24266243418234953,0.23684075382591666,0.24977301297954962
2024-07-03,adapted,0.24461911840038966,0.2381089548671447,0.24461911840038966,0.23882298508045768,0.2519184268710797
2024-07-03,adapted,0.2465758026184298,0.24033128201150364,0.2465758026184298,0.24077307677932497,0.2538564008763909
2024-07-03,adapted,0.24853248683646992,0.24189524755050493,0.24853248683646992,0.2423967632558798,0.25580641926212594
2024-07-03,adapted,0.25048917105451,0.2433854966925356,0.25048917105451,0.24430697164956913,0.2579128271926114
2024-07-03,adapted,0.25244585527255015,0.24578855991510742,0.25244585527255015,0.24614174706950417,0.26013953640107773
2024-07-03,adapted,0.2544025394905903,0.2472026915797327,0.2544025394905903,0.24789987627113694,0.26199198358319736
2024-07-03,adapted,0.2563592237086304,0.24868010810824623,0.2563592237086304,0.24967401850331766,0.2641794355516489
2024-07-03,adapted,0.25831590792667053,0.2507294943559173,0.25831590792667053,0.25147648939156664,0.26613144060122484
2024-07-03,adapted,0.26027259214471066,0.25266173109162154,0.26027259214471066,0.25342717980513235,0.2680433478473601
