day,cov_name,space_size,lr,sigma,range_lat,range_lon,range_time,advec_lat,advec_lon,nugget,loss,time,rmsre
2022-07-23,Vecc_mm100_A20B20C20,18126.0,1.0,5.4723,0.3754,0.4239,2.5367,0.0092,-0.0484,2.5358,1.2405,39.0081,0.0
2022-07-24,Vecc_mm100_A20B20C20,18126.0,1.0,9.5042,1.0656,1.2839,12.6092,0.0011,-0.0102,2.9453,1.217,61.5074,0.0
2022-07-25,Vecc_mm100_A20B20C20,18126.0,1.0,5.3679,0.3537,0.3842,2.1628,-0.0002,-0.0618,2.7596,1.2789,42.1784,0.0
2022-07-26,Vecc_mm100_A20B20C20,18126.0,1.0,9.8208,0.3295,0.4338,1.9178,0.0537,-0.1816,2.1909,1.3333,36.2722,0.0
2022-07-27,Vecc_mm100_A20B20C20,18126.0,1.0,10.0413,0.3401,0.4815,2.2943,0.0604,-0.1849,2.3192,1.3365,35.7167,0.0
2022-07-28,Vecc_mm100_A20B20C20,18126.0,1.0,6.5134,0.2717,0.274,1.2763,0.0415,-0.1921,2.6018,1.3433,38.2351,0.0
2023-07-1,Vecc_mm100_A20B20C20,18126.0,1.0,9.3117,0.2705,0.4009,2.6712,0.0059,-0.0555,3.1739,1.4257,53.8742,0.0
2023-07-2,Vecc_mm100_A20B20C20,18126.0,1.0,10.774,0.2245,0.2937,2.107,0.0036,-0.0697,2.9197,1.4856,50.473,0.0
2023-07-3,Vecc_mm100_A20B20C20,18126.0,1.0,10.4627,0.4461,0.6306,3.725,0.0017,-0.0522,3.9979,1.4502,46.486,0.0
2023-07-4,Vecc_mm100_A20B20C20,18126.0,1.0,9.3787,0.2616,0.2901,1.4063,0.026,-0.2293,1.2726,1.2771,34.034,0.0
2023-07-5,Vecc_mm100_A20B20C20,18126.0,1.0,13.7447,0.364,0.5229,2.1224,-0.0014,-0.2666,2.1564,1.3832,32.6646,0.0
2023-07-6,Vecc_mm100_A20B20C20,18126.0,1.0,14.6616,0.3245,0.448,1.6777,-0.0179,-0.2029,2.0066,1.4189,33.8188,0.0
2023-07-7,Vecc_mm100_A20B20C20,18126.0,1.0,15.6999,0.3024,0.4928,1.9356,0.0053,-0.1862,1.4773,1.38,33.0799,0.0
2023-07-8,Vecc_mm100_A20B20C20,18126.0,1.0,11.4426,0.3438,0.4299,1.9807,-0.0088,-0.0576,2.7186,1.4191,39.1178,0.0
2023-07-9,Vecc_mm100_A20B20C20,18126.0,1.0,13.9093,0.2631,0.3751,1.5679,0.0302,-0.1371,0.962,1.3389,27.5751,0.0
2023-07-10,Vecc_mm100_A20B20C20,18126.0,1.0,14.9642,0.4569,0.6054,2.4102,0.0535,-0.199,1.544,1.2898,29.3329,0.0
2023-07-11,Vecc_mm100_A20B20C20,18126.0,1.0,10.7258,0.3083,0.4198,1.4888,-0.0168,-0.1564,0.9203,1.1992,27.8387,0.0
2023-07-12,Vecc_mm100_A20B20C20,18126.0,1.0,14.1622,0.3968,0.5186,1.5391,0.0165,-0.1402,1.4631,1.3034,24.8105,0.0
2023-07-13,Vecc_mm100_A20B20C20,18126.0,1.0,14.6932,0.4045,0.4118,1.9544,0.0384,-0.1488,1.9375,1.394,32.7476,0.0
2023-07-14,Vecc_mm100_A20B20C20,18126.0,1.0,14.8812,0.4615,0.504,2.2752,0.0433,-0.1561,1.2618,1.2734,27.5071,0.0
2023-07-15,Vecc_mm100_A20B20C20,18126.0,1.0,10.1821,0.2889,0.3567,1.5424,-0.0193,-0.0795,0.7368,1.1818,26.4424,0.0
2023-07-16,Vecc_mm100_A20B20C20,18126.0,1.0,9.987,0.2731,0.3679,1.4149,-0.0456,-0.0201,1.5664,1.2978,34.8981,0.0
2023-07-17,Vecc_mm100_A20B20C20,18126.0,1.0,11.8692,0.4339,0.4724,2.3122,-0.0025,-0.0328,1.4055,1.2301,35.9363,0.0
2023-07-18,Vecc_mm100_A20B20C20,18126.0,1.0,9.8083,0.4233,0.5319,1.3263,-0.2613,0.0866,1.6649,1.2191,35.3178,0.0
2023-07-19,Vecc_mm100_A20B20C20,18126.0,1.0,7.1075,0.2729,0.3483,2.0849,0.0102,0.0073,2.6044,1.3272,46.8138,0.0
2023-07-20,Vecc_mm100_A20B20C20,18126.0,1.0,7.0314,0.415,0.6526,4.6767,0.0126,0.0058,2.4214,1.2106,63.5278,0.0
2023-07-21,Vecc_mm100_A20B20C20,18126.0,1.0,8.2145,0.6382,0.7483,6.7308,0.0124,-0.0007,2.5023,1.2029,66.4202,0.0
2023-07-22,Vecc_mm100_A20B20C20,18126.0,1.0,6.2772,0.3347,0.3513,3.4556,0.0043,-0.0089,1.9619,1.1846,53.31,0.0
2023-07-23,Vecc_mm100_A20B20C20,18126.0,1.0,8.3519,0.3602,0.4184,2.0107,-0.0079,-0.0126,1.5623,1.1937,42.4358,0.0
2023-07-24,Vecc_mm100_A20B20C20,18126.0,1.0,9.2805,0.4593,0.4443,3.8353,0.0081,-0.0053,2.1085,1.2464,46.6371,0.0
2023-07-25,Vecc_mm100_A20B20C20,18126.0,1.0,6.726,0.3827,0.4569,3.9471,0.0069,0.0062,2.2326,1.2087,55.8499,0.0
2023-07-26,Vecc_mm100_A20B20C20,18126.0,1.0,6.1951,0.3397,0.392,4.1022,-0.0022,0.0019,2.1429,1.1936,60.7064,0.0
2023-07-27,Vecc_mm100_A20B20C20,18126.0,1.0,8.4956,0.5485,0.7458,7.774,-0.0049,-0.0081,2.4376,1.2017,58.6061,0.0
2023-07-28,Vecc_mm100_A20B20C20,18126.0,1.0,6.4773,0.485,0.6247,5.0087,-0.0048,-0.0061,1.7798,1.0855,60.6906,0.0
2024-07-1,Vecc_mm100_A20B20C20,18126.0,1.0,13.5816,0.3276,0.3979,1.9409,-0.0099,-0.1725,1.4232,1.344,32.0127,0.0
2024-07-2,Vecc_mm100_A20B20C20,18126.0,1.0,15.3144,0.267,0.3676,2.1216,-0.0189,-0.2001,2.6291,1.5294,38.3367,0.0
2024-07-3,Vecc_mm100_A20B20C20,18126.0,1.0,14.0653,0.2874,0.3729,2.2141,-0.0568,-0.2465,2.4886,1.4824,33.1177,0.0
2024-07-4,Vecc_mm100_A20B20C20,18126.0,1.0,15.8208,0.2932,0.448,2.9139,0.0157,-0.1459,1.9332,1.4315,46.1453,0.0
2024-07-5,Vecc_mm100_A20B20C20,18126.0,1.0,14.0653,0.2695,0.3901,2.1362,0.0467,-0.1759,2.1352,1.4492,42.1455,0.0
2024-07-6,Vecc_mm100_A20B20C20,18126.0,1.0,14.6406,0.3389,0.4935,2.3595,0.0272,-0.2188,2.6609,1.4604,40.0209,0.0
2024-07-7,Vecc_mm100_A20B20C20,18126.0,1.0,17.6936,0.3092,0.5092,2.2488,0.0105,-0.3088,1.8022,1.4424,37.381,0.0
2024-07-8,Vecc_mm100_A20B20C20,18126.0,1.0,15.5298,0.2667,0.3092,1.4487,0.0012,-0.2718,1.5783,1.472,32.6122,0.0
2024-07-9,Vecc_mm100_A20B20C20,18126.0,1.0,9.4306,0.2876,0.343,1.5224,0.024,-0.1746,1.1868,1.2305,31.9674,0.0
2024-07-10,Vecc_mm100_A20B20C20,18126.0,1.0,5.3962,0.2101,0.3046,1.4134,-0.0045,-0.0659,1.2266,1.1199,36.8428,0.0
2024-07-11,Vecc_mm100_A20B20C20,18126.0,1.0,8.7132,0.4236,0.5315,2.2181,0.0026,-0.0651,1.2602,1.117,36.6711,0.0
2024-07-12,Vecc_mm100_A20B20C20,18126.0,1.0,9.7808,0.2764,0.3604,1.7133,-0.005,0.0014,1.4812,1.2747,35.02,0.0
2024-07-13,Vecc_mm100_A20B20C20,18126.0,1.0,9.6708,0.3121,0.3724,1.4618,-0.0169,-0.0099,0.9396,1.1756,29.2211,0.0
2024-07-14,Vecc_mm100_A20B20C20,18126.0,1.0,8.7568,0.3925,0.472,2.182,-0.0024,-0.055,1.5921,1.1897,39.3323,0.0
2024-07-15,Vecc_mm100_A20B20C20,18126.0,1.0,9.7922,0.27,0.3322,1.7274,-0.0074,-0.0044,1.8602,1.3367,40.4156,0.0
2024-07-16,Vecc_mm100_A20B20C20,18126.0,1.0,15.343,0.4499,0.6122,2.7168,-0.0224,0.0122,1.7487,1.3144,41.4039,0.0
2024-07-17,Vecc_mm100_A20B20C20,18126.0,1.0,8.5758,0.3775,0.5159,3.2923,0.0085,0.0043,2.3482,1.2712,46.3397,0.0
2024-07-18,Vecc_mm100_A20B20C20,18126.0,1.0,9.5039,0.3134,0.3895,1.9715,0.0162,-0.0227,1.7312,1.2762,43.5503,0.0
2024-07-19,Vecc_mm100_A20B20C20,18126.0,1.0,7.4946,0.2521,0.3476,1.4831,-0.005,-0.0467,1.8371,1.2665,44.4271,0.0
2024-07-20,Vecc_mm100_A20B20C20,18126.0,1.0,8.3881,0.2792,0.3884,1.4016,0.0157,-0.0695,1.906,1.2829,36.3931,0.0
2024-07-21,Vecc_mm100_A20B20C20,18126.0,1.0,7.7461,0.2899,0.4103,1.5218,0.0128,-0.1322,1.694,1.2248,35.1335,0.0
2024-07-22,Vecc_mm100_A20B20C20,18126.0,1.0,10.4539,0.2975,0.432,1.5981,0.0145,-0.0671,2.0759,1.342,35.0278,0.0
2024-07-23,Vecc_mm100_A20B20C20,18126.0,1.0,9.847,0.2938,0.4053,2.0801,-0.0055,-0.0584,2.1264,1.335,37.3863,0.0
2024-07-24,Vecc_mm100_A20B20C20,18126.0,1.0,9.0601,0.2761,0.4779,1.7379,-0.0469,-0.0382,1.3869,1.2101,36.431,0.0
2024-07-25,Vecc_mm100_A20B20C20,18126.0,1.0,12.732,0.2685,0.5018,1.6901,-0.0224,-0.0914,1.5134,1.3244,40.5904,0.0
2024-07-26,Vecc_mm100_A20B20C20,18126.0,1.0,9.5882,0.1786,0.2587,1.2574,0.0179,-0.0865,2.0872,1.4317,43.8038,0.0
2024-07-27,Vecc_mm100_A20B20C20,18126.0,1.0,8.5919,0.1726,0.2781,1.4533,0.008,-0.028,1.7963,1.3539,51.3693,0.0
2024-07-28,Vecc_mm100_A20B20C20,18126.0,1.0,6.7326,0.2652,0.4442,2.4697,0.0087,-0.0171,2.098,1.2329,53.1341,0.0
2025-07-1,Vecc_mm100_A20B20C20,18126.0,1.0,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.894,1.5075,35.7191,0.0
2025-07-2,Vecc_mm100_A20B20C20,18126.0,1.0,8.5452,0.3268,0.5688,1.6053,0.0041,-0.1889,1.9327,1.2491,27.0593,0.0
2025-07-3,Vecc_mm100_A20B20C20,18126.0,1.0,12.4526,0.255,0.393,1.4604,-0.023,-0.1381,3.2648,1.525,38.2737,0.0
2025-07-4,Vecc_mm100_A20B20C20,18126.0,1.0,10.0272,0.2031,0.2686,1.5987,-0.0045,-0.0172,3.4398,1.5322,52.4906,0.0
2025-07-5,Vecc_mm100_A20B20C20,18126.0,1.0,20.0855,0.2447,0.3328,1.563,0.0029,-0.4044,2.9463,1.6641,43.1777,0.0
2025-07-6,Vecc_mm100_A20B20C20,18126.0,1.0,18.8992,0.2735,0.4558,1.5659,0.0549,-0.2353,3.1041,1.6042,35.7006,0.0
2025-07-7,Vecc_mm100_A20B20C20,18126.0,1.0,14.7416,0.2956,0.538,1.8198,0.018,-0.2075,1.7465,1.3874,33.1726,0.0
2025-07-8,Vecc_mm100_A20B20C20,18126.0,1.0,14.0464,0.2609,0.4395,1.6022,-0.0339,-0.1377,3.4889,1.5565,49.8726,0.0
2025-07-9,Vecc_mm100_A20B20C20,18126.0,1.0,11.6124,0.357,0.5731,1.9829,0.0009,-0.0179,1.9724,1.3095,32.5251,0.0
2025-07-10,Vecc_mm100_A20B20C20,18126.0,1.0,17.3202,0.3831,0.5449,1.9162,-0.0411,-0.0218,2.7472,1.4889,34.0967,0.0
2025-07-11,Vecc_mm100_A20B20C20,18126.0,1.0,18.8157,0.509,0.6403,2.3043,-0.0076,-0.0558,1.7962,1.3693,37.5225,0.0
2025-07-12,Vecc_mm100_A20B20C20,18126.0,1.0,18.643,0.3706,0.632,2.0417,0.0259,-0.2061,2.9259,1.5158,41.2507,0.0
2025-07-13,Vecc_mm100_A20B20C20,18126.0,1.0,19.4011,0.2789,0.577,1.607,0.0359,-0.1726,2.9342,1.5711,37.4239,0.0
2025-07-14,Vecc_mm100_A20B20C20,18126.0,1.0,19.5246,0.3148,0.632,1.7326,0.0378,-0.1498,2.2635,1.496,34.3813,0.0
2025-07-15,Vecc_mm100_A20B20C20,18126.0,1.0,14.9047,0.3159,0.3829,1.4458,0.0406,-0.0963,1.4785,1.3938,29.9923,0.0
2025-07-16,Vecc_mm100_A20B20C20,18126.0,1.0,17.806,0.2704,0.3317,1.5205,0.0104,-0.0461,2.1673,1.5572,41.9036,0.0
2025-07-17,Vecc_mm100_A20B20C20,18126.0,1.0,15.105,0.3165,0.3318,1.9017,-0.0044,-0.0623,2.9939,1.5504,42.2082,0.0
2025-07-18,Vecc_mm100_A20B20C20,18126.0,1.0,12.4162,0.326,0.4326,1.8496,-0.0099,-0.0402,2.3391,1.4033,40.352,0.0
2025-07-19,Vecc_mm100_A20B20C20,18126.0,1.0,14.8104,0.2947,0.4308,1.9959,-0.0156,-0.0436,3.0962,1.5319,44.6848,0.0
2025-07-20,Vecc_mm100_A20B20C20,18126.0,1.0,11.6658,0.2493,0.3922,1.816,-0.0244,-0.0569,3.8305,1.5595,44.5989,0.0
2025-07-21,Vecc_mm100_A20B20C20,18126.0,1.0,5.9799,0.1418,0.219,2.7936,-0.0041,0.0039,3.5789,1.4441,79.4768,0.0
2025-07-22,Vecc_mm100_A20B20C20,18126.0,1.0,6.4679,0.2406,0.3374,3.5652,0.0002,-0.001,3.2223,1.3658,62.7078,0.0
2025-07-23,Vecc_mm100_A20B20C20,18126.0,1.0,6.0519,0.1859,0.2591,3.522,-0.003,-0.0013,2.817,1.3359,70.2765,0.0
2025-07-24,Vecc_mm100_A20B20C20,18126.0,1.0,4.7106,0.1694,0.2481,2.4865,-0.0019,0.0006,2.2126,1.2412,62.8086,0.0
2025-07-25,Vecc_mm100_A20B20C20,18126.0,1.0,8.2064,0.2712,0.3746,4.2239,0.0,-0.0031,2.7818,1.344,62.5271,0.0
2025-07-26,Vecc_mm100_A20B20C20,18126.0,1.0,14.3429,0.2576,0.4457,1.449,0.0153,-0.0489,2.2758,1.4672,40.2214,0.0
2025-07-27,Vecc_mm100_A20B20C20,18126.0,1.0,16.2961,0.2393,0.3367,1.1,-0.0444,-0.17,2.0068,1.5312,33.7775,0.0
2025-07-28,Vecc_mm100_A20B20C20,18126.0,1.0,18.345,0.2313,0.3153,1.4376,-0.0326,-0.2702,2.7039,1.6294,43.5285,0.0
