true_smooth,fit_smooth,rep,resolution_stride,resolution_label,fit_type,n,loss_per_obs,success,n_iter,fit_s,est_sigmasq,est_range,est_nugget,true_sigmasq,true_range,true_nugget
0.5000,0.5000,0,2,x2,range_only_nugget_free,128,2.1227,True,2,0.0068,12.0000,0.1044,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,0,2,x2,nugget_only,128,2.1071,True,4,0.0076,12.0000,0.0800,1.1261,12.0000,0.0800,2.0000
0.5000,0.5000,0,2,x2,sigma_only_nugget0,128,2.1301,True,5,0.0145,22.9774,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,0,2,x2,range_only_nugget0,128,2.1079,True,5,0.0118,12.0000,0.0373,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,0,1,x1,full_nugget_free,256,2.0119,True,9,0.0547,7.9885,0.0500,1.4154,12.0000,0.0800,2.0000
0.5000,0.5000,0,1,x1,full_nugget0,256,2.0693,True,9,0.0479,9.5758,0.0163,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,0,1,x1,sigma_only_nugget_free,256,2.0216,True,3,0.0099,9.1707,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,0,1,x1,range_only_nugget_free,256,2.0233,True,2,0.0091,12.0000,0.0995,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,0,1,x1,nugget_only,256,2.0144,True,3,0.0154,12.0000,0.0800,1.4489,12.0000,0.0800,2.0000
0.5000,0.5000,0,1,x1,sigma_only_nugget0,256,2.1059,True,7,0.0239,41.9158,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,0,1,x1,range_only_nugget0,256,2.0718,True,5,0.0206,12.0000,0.0205,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,8,x8,full_nugget_free,32,2.5537,True,24,0.0067,8.7176,0.0221,1.3832,12.0000,0.0800,2.0000
0.5000,0.5000,1,8,x8,full_nugget0,32,2.5537,True,10,0.0019,10.0999,0.0200,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,8,x8,sigma_only_nugget_free,32,2.6188,True,3,0.0006,13.4422,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,8,x8,range_only_nugget_free,32,2.5745,True,3,0.0012,12.0000,0.0306,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,8,x8,nugget_only,32,2.5977,True,6,0.0018,12.0000,0.0800,4.0494,12.0000,0.0800,2.0000
0.5000,0.5000,1,8,x8,sigma_only_nugget0,32,2.6606,True,5,0.0008,21.6264,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,8,x8,range_only_nugget0,32,2.5600,True,4,0.0014,12.0000,0.0225,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,4,x4,full_nugget_free,64,2.4381,True,9,0.0067,9.1462,0.0507,2.4997,12.0000,0.0800,2.0000
0.5000,0.5000,1,4,x4,full_nugget0,64,2.4497,True,11,0.0118,11.6480,0.0283,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,4,x4,sigma_only_nugget_free,64,2.4491,True,4,0.0043,13.5040,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,4,x4,range_only_nugget_free,64,2.4419,True,4,0.0017,12.0000,0.0554,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,4,x4,nugget_only,64,2.4434,True,6,0.0031,12.0000,0.0800,2.7925,12.0000,0.0800,2.0000
0.5000,0.5000,1,4,x4,sigma_only_nugget0,64,2.4949,True,5,0.0021,26.0534,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,4,x4,range_only_nugget0,64,2.4498,True,5,0.0039,12.0000,0.0290,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,2,x2,full_nugget_free,128,2.1880,True,10,0.0160,8.7586,0.0606,1.7810,12.0000,0.0800,2.0000
0.5000,0.5000,1,2,x2,full_nugget0,128,2.2200,True,9,0.0189,10.6435,0.0252,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,2,x2,sigma_only_nugget_free,128,2.1894,True,2,0.0025,9.8422,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,2,x2,range_only_nugget_free,128,2.1912,True,3,0.0088,12.0000,0.0913,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,2,x2,nugget_only,128,2.1905,True,4,0.0061,12.0000,0.0800,1.7378,12.0000,0.0800,2.0000
0.5000,0.5000,1,2,x2,sigma_only_nugget0,128,2.2539,True,5,0.0046,29.4306,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,2,x2,range_only_nugget0,128,2.2210,True,7,0.0061,12.0000,0.0283,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,1,x1,full_nugget_free,256,2.0228,True,11,0.0566,8.7584,0.0817,1.7738,12.0000,0.0800,2.0000
0.5000,0.5000,1,1,x1,full_nugget0,256,2.1217,True,11,0.1220,10.7146,0.0165,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,1,x1,sigma_only_nugget_free,256,2.0245,True,3,0.0747,8.0146,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,1,x1,range_only_nugget_free,256,2.0254,True,3,0.0129,12.0000,0.1229,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,1,x1,nugget_only,256,2.0272,True,3,0.0372,12.0000,0.0800,1.6236,12.0000,0.0800,2.0000
0.5000,0.5000,1,1,x1,sigma_only_nugget0,256,2.1571,True,7,0.0817,46.4401,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,1,1,x1,range_only_nugget0,256,2.1224,True,7,0.0215,12.0000,0.0184,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,8,x8,full_nugget_free,32,2.4175,True,14,0.0154,10.9976,0.2422,3.3025,12.0000,0.0800,2.0000
0.5000,0.5000,2,8,x8,full_nugget0,32,2.4426,True,8,0.0021,14.3721,0.0835,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,8,x8,sigma_only_nugget_free,32,2.4417,True,2,0.0006,9.4975,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,8,x8,range_only_nugget_free,32,2.4239,True,3,0.0007,12.0000,0.1523,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,8,x8,nugget_only,32,2.4389,True,4,0.0006,12.0000,0.0800,0.8378,12.0000,0.0800,2.0000
0.5000,0.5000,2,8,x8,sigma_only_nugget0,32,2.4427,True,5,0.0019,13.9867,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,8,x8,range_only_nugget0,32,2.4461,True,5,0.0018,12.0000,0.0707,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,4,x4,full_nugget_free,64,2.2625,True,11,0.0246,9.5750,0.1327,2.2830,12.0000,0.0800,2.0000
0.5000,0.5000,2,4,x4,full_nugget0,64,2.2990,True,9,0.0077,12.0234,0.0483,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,4,x4,sigma_only_nugget_free,64,2.2675,True,3,0.0036,8.1199,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,4,x4,range_only_nugget_free,64,2.2644,True,3,0.0011,12.0000,0.1429,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,4,x4,nugget_only,64,2.2737,True,4,0.0050,12.0000,0.0800,1.3161,12.0000,0.0800,2.0000
0.5000,0.5000,2,4,x4,sigma_only_nugget0,64,2.3102,True,5,0.0028,18.0048,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,4,x4,range_only_nugget0,64,2.2990,True,5,0.0039,12.0000,0.0482,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,2,x2,full_nugget_free,128,2.2041,True,11,0.0297,10.1702,0.0960,2.2270,12.0000,0.0800,2.0000
0.5000,0.5000,2,2,x2,full_nugget0,128,2.2506,True,11,0.0156,12.8443,0.0299,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,2,x2,sigma_only_nugget_free,128,2.2048,True,2,0.0035,9.8931,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,2,x2,range_only_nugget_free,128,2.2052,True,2,0.0035,12.0000,0.0993,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,2,x2,nugget_only,128,2.2069,True,5,0.0053,12.0000,0.0800,1.8796,12.0000,0.0800,2.0000
0.5000,0.5000,2,2,x2,sigma_only_nugget0,128,2.2748,True,5,0.0048,30.6901,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,2,x2,range_only_nugget0,128,2.2509,True,5,0.0065,12.0000,0.0280,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,1,x1,full_nugget_free,256,2.1047,True,10,0.0635,11.0304,0.0832,2.0364,12.0000,0.0800,2.0000
0.5000,0.5000,2,1,x1,full_nugget0,256,2.1939,True,10,0.0680,13.5118,0.0184,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,1,x1,sigma_only_nugget_free,256,2.1047,True,3,0.0124,10.8721,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,1,x1,range_only_nugget_free,256,2.1048,True,3,0.0112,12.0000,0.0886,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,1,x1,nugget_only,256,2.1051,True,2,0.0081,12.0000,0.0800,1.9623,12.0000,0.0800,2.0000
0.5000,0.5000,2,1,x1,sigma_only_nugget0,256,2.2247,True,7,0.0502,53.1542,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,2,1,x1,range_only_nugget0,256,2.1947,True,8,0.1106,12.0000,0.0164,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,8,x8,full_nugget_free,32,2.3791,True,10,0.0090,9.6968,0.1177,1.8976,12.0000,0.0800,2.0000
0.5000,0.5000,3,8,x8,full_nugget0,32,2.3932,True,8,0.0059,11.5602,0.0690,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,8,x8,sigma_only_nugget_free,32,2.3862,True,3,0.0012,8.0928,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,8,x8,range_only_nugget_free,32,2.3816,True,3,0.0031,12.0000,0.1493,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,8,x8,nugget_only,32,2.3887,True,5,0.0008,12.0000,0.0800,0.6180,12.0000,0.0800,2.0000
0.5000,0.5000,3,8,x8,sigma_only_nugget0,32,2.3946,True,4,0.0009,12.7031,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,8,x8,range_only_nugget0,32,2.3934,True,5,0.0017,12.0000,0.0715,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,4,x4,full_nugget_free,64,2.2785,True,9,0.0585,12.1092,0.1011,1.4751,12.0000,0.0800,2.0000
0.5000,0.5000,3,4,x4,full_nugget0,64,2.2923,True,10,0.0173,13.5280,0.0579,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,4,x4,sigma_only_nugget_free,64,2.2853,True,3,0.0067,9.3151,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,4,x4,range_only_nugget_free,64,2.2806,True,3,0.0011,12.0000,0.1221,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,4,x4,nugget_only,64,2.2799,True,3,0.0070,12.0000,0.0800,1.1192,12.0000,0.0800,2.0000
0.5000,0.5000,3,4,x4,sigma_only_nugget0,64,2.2967,True,5,0.0093,17.5254,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,4,x4,range_only_nugget0,64,2.2934,True,5,0.0056,12.0000,0.0517,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,2,x2,full_nugget_free,128,2.1938,True,10,0.0234,11.1015,0.0886,1.9206,12.0000,0.0800,2.0000
0.5000,0.5000,3,2,x2,full_nugget0,128,2.2375,True,11,0.0147,13.0259,0.0316,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,2,x2,sigma_only_nugget_free,128,2.1942,True,2,0.0037,10.0966,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,2,x2,range_only_nugget_free,128,2.1940,True,2,0.0073,12.0000,0.0991,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,2,x2,nugget_only,128,2.1948,True,4,0.0082,12.0000,0.0800,1.7450,12.0000,0.0800,2.0000
0.5000,0.5000,3,2,x2,sigma_only_nugget0,128,2.2583,True,5,0.0098,29.6938,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,2,x2,range_only_nugget0,128,2.2379,True,6,0.0103,12.0000,0.0291,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,1,x1,full_nugget_free,256,2.0953,True,11,0.0580,11.7943,0.0878,1.9581,12.0000,0.0800,2.0000
0.5000,0.5000,3,1,x1,full_nugget0,256,2.1692,True,10,0.0463,13.6438,0.0198,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,1,x1,sigma_only_nugget_free,256,2.0954,True,3,0.0122,10.8196,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,1,x1,range_only_nugget_free,256,2.0953,True,3,0.1224,12.0000,0.0911,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,1,x1,nugget_only,256,2.0956,True,3,0.0964,12.0000,0.0800,1.8924,12.0000,0.0800,2.0000
0.5000,0.5000,3,1,x1,sigma_only_nugget0,256,2.1961,True,7,0.1618,50.2036,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,3,1,x1,range_only_nugget0,256,2.1701,True,8,0.0219,12.0000,0.0175,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,8,x8,full_nugget_free,32,2.6402,True,17,0.0061,8.7310,0.0535,4.5690,12.0000,0.0800,2.0000
0.5000,0.5000,4,8,x8,full_nugget0,32,2.6446,True,9,0.0038,13.3363,0.0312,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,8,x8,sigma_only_nugget_free,32,2.6701,True,3,0.0012,15.9085,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,8,x8,range_only_nugget_free,32,2.6427,True,4,0.0008,12.0000,0.0397,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,8,x8,nugget_only,32,2.6494,True,6,0.0011,12.0000,0.0800,4.5335,12.0000,0.0800,2.0000
0.5000,0.5000,4,8,x8,sigma_only_nugget0,32,2.7012,True,5,0.0008,23.4571,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,8,x8,range_only_nugget0,32,2.6470,True,3,0.0011,12.0000,0.0291,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,4,x4,full_nugget_free,64,2.5011,True,16,0.0106,12.8059,0.0336,0.6388,12.0000,0.0800,2.0000
0.5000,0.5000,4,4,x4,full_nugget0,64,2.5014,True,10,0.0083,13.4594,0.0305,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,4,x4,sigma_only_nugget_free,64,2.5179,True,4,0.0061,17.3826,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,4,x4,range_only_nugget_free,64,2.5031,True,3,0.0030,12.0000,0.0433,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,4,x4,nugget_only,64,2.5156,True,4,0.0061,12.0000,0.0800,3.4027,12.0000,0.0800,2.0000
0.5000,0.5000,4,4,x4,sigma_only_nugget0,64,2.5412,True,5,0.0039,28.5793,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,4,x4,range_only_nugget0,64,2.5032,True,6,0.0082,12.0000,0.0276,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,2,x2,full_nugget_free,128,2.2553,True,27,0.0667,13.4381,0.0314,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,2,x2,full_nugget0,128,2.2553,True,11,0.1000,13.4444,0.0314,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,2,x2,sigma_only_nugget_free,128,2.2868,True,4,0.0332,16.6945,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,2,x2,range_only_nugget_free,128,2.2820,True,4,0.0289,12.0000,0.0513,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,2,x2,nugget_only,128,2.2969,True,5,0.0211,12.0000,0.0800,1.9091,12.0000,0.0800,2.0000
0.5000,0.5000,4,2,x2,sigma_only_nugget0,128,2.2773,True,5,0.0091,30.8417,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,2,x2,range_only_nugget0,128,2.2562,True,6,0.0157,12.0000,0.0282,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,1,x1,full_nugget_free,256,2.1624,True,11,0.0663,10.6306,0.0411,1.6974,12.0000,0.0800,2.0000
0.5000,0.5000,4,1,x1,full_nugget0,256,2.2105,True,10,0.0513,12.5121,0.0160,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,1,x1,sigma_only_nugget_free,256,2.1678,True,3,0.0150,16.5839,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,1,x1,range_only_nugget_free,256,2.1645,True,3,0.0159,12.0000,0.0519,2.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,1,x1,nugget_only,256,2.1740,True,3,0.0096,12.0000,0.0800,2.1227,12.0000,0.0800,2.0000
0.5000,0.5000,4,1,x1,sigma_only_nugget0,256,2.2482,True,7,0.0206,55.7173,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,0.5000,4,1,x1,range_only_nugget0,256,2.2106,True,7,0.0219,12.0000,0.0154,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,8,x8,full_nugget_free,32,2.3348,True,17,0.0174,8.1636,0.0371,0.5768,12.0000,0.0800,2.0000
0.5000,1.5000,0,8,x8,full_nugget0,32,2.3353,True,14,0.0175,8.6988,0.0339,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,8,x8,sigma_only_nugget_free,32,2.3797,True,2,0.0012,10.2646,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,8,x8,range_only_nugget_free,32,2.3638,True,4,0.0016,12.0000,0.0588,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,8,x8,nugget_only,32,2.3777,True,4,0.0020,12.0000,0.0800,2.4746,12.0000,0.0800,2.0000
0.5000,1.5000,0,8,x8,sigma_only_nugget0,32,2.5347,True,7,0.0024,39.8688,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,8,x8,range_only_nugget0,32,2.3496,True,7,0.0040,12.0000,0.0392,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,4,x4,full_nugget_free,64,2.2752,True,10,0.0330,7.0854,0.0423,2.4142,12.0000,0.0800,2.0000
0.5000,1.5000,0,4,x4,full_nugget0,64,2.3429,True,11,0.0363,8.9003,0.0170,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,4,x4,sigma_only_nugget_free,64,2.3260,True,3,0.0045,16.2770,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,4,x4,range_only_nugget_free,64,2.2909,True,4,0.0059,12.0000,0.0489,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,4,x4,nugget_only,64,2.3062,True,5,0.0121,12.0000,0.0800,2.9754,12.0000,0.0800,2.0000
0.5000,1.5000,0,4,x4,sigma_only_nugget0,64,2.8422,True,1,0.0035,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,4,x4,range_only_nugget0,64,2.3559,True,5,0.0198,12.0000,0.0192,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,2,x2,full_nugget_free,128,2.1138,True,12,0.1216,7.1024,0.0323,1.9132,12.0000,0.0800,2.0000
0.5000,1.5000,0,2,x2,full_nugget0,128,2.1641,True,6,0.0666,8.5595,0.0116,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,2,x2,sigma_only_nugget_free,128,2.1484,True,4,0.0205,19.0854,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,2,x2,range_only_nugget_free,128,2.1225,True,5,0.0250,12.0000,0.0439,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,2,x2,nugget_only,128,2.1446,True,5,0.0464,12.0000,0.0800,2.5308,12.0000,0.0800,2.0000
0.5000,1.5000,0,2,x2,sigma_only_nugget0,128,4.2384,True,1,0.0082,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,2,x2,range_only_nugget0,128,2.1766,True,7,0.0590,12.0000,0.0133,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,1,x1,full_nugget_free,256,2.0177,True,12,0.4399,7.0815,0.0261,1.8746,12.0000,0.0800,2.0000
0.5000,1.5000,0,1,x1,full_nugget0,256,2.1886,True,13,0.5216,8.3654,0.0054,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,1,x1,sigma_only_nugget_free,256,2.0555,True,4,0.0734,32.9470,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,1,x1,range_only_nugget_free,256,2.0240,True,4,0.0885,12.0000,0.0343,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,1,x1,nugget_only,256,2.0631,True,6,0.0891,12.0000,0.0800,2.4976,12.0000,0.0800,2.0000
0.5000,1.5000,0,1,x1,sigma_only_nugget0,256,28.0459,True,1,0.0213,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,0,1,x1,range_only_nugget0,256,2.2039,True,7,0.1629,12.0000,0.0063,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,8,x8,full_nugget_free,32,2.5536,True,23,0.0200,4.3670,0.0315,5.7399,12.0000,0.0800,2.0000
0.5000,1.5000,1,8,x8,full_nugget0,32,2.5540,True,16,0.0168,10.0913,0.0183,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,8,x8,sigma_only_nugget_free,32,2.8001,True,4,0.0016,23.6858,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,8,x8,range_only_nugget_free,32,2.5755,True,3,0.0040,12.0000,0.0238,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,8,x8,nugget_only,32,2.6109,True,4,0.0016,12.0000,0.0800,6.2820,12.0000,0.0800,2.0000
0.5000,1.5000,1,8,x8,sigma_only_nugget0,32,2.9753,True,8,0.0033,96.2501,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,8,x8,range_only_nugget0,32,2.5605,True,2,0.0037,12.0000,0.0197,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,4,x4,full_nugget_free,64,2.4349,True,9,0.0312,7.6135,0.0484,4.1153,12.0000,0.0800,2.0000
0.5000,1.5000,1,4,x4,full_nugget0,64,2.4818,True,11,0.0328,11.1158,0.0158,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,4,x4,sigma_only_nugget_free,64,2.5622,True,4,0.0117,22.2827,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,4,x4,range_only_nugget_free,64,2.4681,True,5,0.0135,12.0000,0.0270,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,4,x4,nugget_only,64,2.4471,True,5,0.0085,12.0000,0.0800,4.5164,12.0000,0.0800,2.0000
0.5000,1.5000,1,4,x4,sigma_only_nugget0,64,3.1112,True,1,0.0042,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,4,x4,range_only_nugget0,64,2.4828,True,4,0.0172,12.0000,0.0163,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,2,x2,full_nugget_free,128,2.1866,True,11,0.0920,7.8890,0.0415,2.5584,12.0000,0.0800,2.0000
0.5000,1.5000,1,2,x2,full_nugget0,128,2.2945,True,9,0.0820,9.7170,0.0103,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,2,x2,sigma_only_nugget_free,128,2.2302,True,3,0.0132,22.3946,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,2,x2,range_only_nugget_free,128,2.2006,True,3,0.0234,12.0000,0.0437,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,2,x2,nugget_only,128,2.2085,True,5,0.0248,12.0000,0.0800,3.0045,12.0000,0.0800,2.0000
0.5000,1.5000,1,2,x2,sigma_only_nugget0,128,5.6030,True,1,0.0065,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,2,x2,range_only_nugget0,128,2.3003,True,7,0.0478,12.0000,0.0112,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,1,x1,full_nugget_free,256,2.0179,True,11,0.3467,8.2026,0.0434,2.1718,12.0000,0.0800,2.0000
0.5000,1.5000,1,1,x1,full_nugget0,256,2.2525,True,13,0.4351,9.2604,0.0053,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,1,x1,sigma_only_nugget_free,256,2.0337,True,4,0.0696,23.4910,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,1,x1,range_only_nugget_free,256,2.0213,True,5,0.1011,12.0000,0.0495,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,1,x1,nugget_only,256,2.0378,True,6,0.0795,12.0000,0.0800,2.3709,12.0000,0.0800,2.0000
0.5000,1.5000,1,1,x1,sigma_only_nugget0,256,32.5877,True,1,0.0310,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,1,1,x1,range_only_nugget0,256,2.2610,True,7,0.1506,12.0000,0.0059,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,8,x8,full_nugget_free,32,2.4213,True,14,0.0113,9.9435,0.1798,4.4441,12.0000,0.0800,2.0000
0.5000,1.5000,2,8,x8,full_nugget0,32,2.4842,True,12,0.0123,13.3084,0.0391,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,8,x8,sigma_only_nugget_free,32,2.4728,True,3,0.0014,12.8381,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,8,x8,range_only_nugget_free,32,2.4647,True,5,0.0023,12.0000,0.0615,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,8,x8,nugget_only,32,2.4508,True,4,0.0032,12.0000,0.0800,3.1980,12.0000,0.0800,2.0000
0.5000,1.5000,2,8,x8,sigma_only_nugget0,32,2.6365,True,7,0.0057,48.8763,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,8,x8,range_only_nugget0,32,2.4859,True,4,0.0047,12.0000,0.0375,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,4,x4,full_nugget_free,64,2.2762,True,10,0.0286,8.3635,0.0675,2.8915,12.0000,0.0800,2.0000
0.5000,1.5000,2,4,x4,full_nugget0,64,2.3880,True,8,0.0254,10.9560,0.0193,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,4,x4,sigma_only_nugget_free,64,2.3042,True,2,0.0040,12.6583,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,4,x4,range_only_nugget_free,64,2.2904,True,5,0.0092,12.0000,0.0567,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,4,x4,nugget_only,64,2.2811,True,5,0.0078,12.0000,0.0800,2.9293,12.0000,0.0800,2.0000
0.5000,1.5000,2,4,x4,sigma_only_nugget0,64,2.8317,True,1,0.0015,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,4,x4,range_only_nugget0,64,2.3893,True,5,0.0117,12.0000,0.0200,0.0000,12.0000,0.0800,2.0000
