date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_range_lat,est_range_lon,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,51,59.00884527908508,59.01680172468367,366,79.63329605624102,3.6592196534530084,3.6032671705475856,2.330037291848442,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,52,60.15464810003819,60.18481906490257,334,79.63329605624102,3.6759597842070697,3.5736382862520055,2.25127375474982,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,53,61.300450920991295,61.316496119891646,342,79.63329605624102,3.48394651964201,3.532672894118406,2.154960820917333,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,54,62.4462537419444,62.47812958804519,342,79.63329605624102,3.408318804497244,3.497617320802108,2.062335093411655,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,55,63.59205656289751,63.61583170564809,326,79.63329605624102,2.885585588844677,3.4703464080502338,1.9900477084063959,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,56,64.73785938385063,64.75341049599007,334,79.63329605624102,3.0124345030604163,3.43511407610208,1.8997211685061437,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,57,65.88366220480373,65.89391875623019,326,79.63329605624102,3.032136139892256,3.406390064858518,1.8336685485682993,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,58,67.02946502575685,67.00481738400732,316,79.63329605624102,3.0621681774459844,3.3517512363433184,1.7442093266292387,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,59,68.17526784670994,68.14676835534127,334,79.63329605624102,3.3542152006348402,3.3771832024847925,1.7002641957065885,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,60,69.32107066766307,69.30713817867169,326,79.63329605624102,3.2022776338523804,3.3578411886471518,1.6381153880526926,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,61,70.46687348861616,70.46202857561308,326,79.63329605624102,2.8347713398330234,3.3411202795323294,1.5737864348657022,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,62,71.61267630956928,71.61042320910808,289,79.63329605624102,3.357199778779095,3.2880129846732964,1.4988582584090766,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,63,72.75847913052237,72.74635450000629,240,79.63329605624102,3.4025245983236996,3.2023005219411087,1.3980950456843073,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,64,73.9042819514755,73.89765808278074,210,79.63329605624102,3.3437599799486515,3.1575359695070415,1.3182669959700566,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,65,75.05008477242859,75.04866362252366,180,79.63329605624102,2.8486039955092655,3.13407691774745,1.2588075641313607,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,66,76.19588759338171,76.15757673486348,150,79.63329605624102,3.2593462472313717,3.107933490361457,1.1992944393928076,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,67,77.3416904143348,77.33210735566547,154,79.63329605624102,2.9300155338563783,3.0896126500245384,1.145872486226234,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,68,78.48749323528793,78.51969887722144,114,79.63329605624102,3.226928387708356,3.0719235674009693,1.092952481063441,2571.5933427748078
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,full,0.3,16698,18.484964282000295,0.45942981653000275,0.3553934727970898,0.45942981653000275,4.433647890588382e-06,69,79.63329605624102,79.6125829588032,96,79.63329605624102,3.3369487836298046,3.0569198001571825,1.0459275467139773,2571.5933427748078
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,0,0.5729014104765542,0.627252201974578,2,10.885126799054529,85.77524574988905,173.97800847727223,45.19587697109733,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,1,1.7187042314296626,1.695268273838533,18,10.885126799054529,94.70096635376666,61.94136034709422,22.12427051674483,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,2,2.8645070523827707,2.888368177098319,26,10.885126799054529,30.84960640457306,27.951110684574004,16.015186249838987,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,3,4.0103098733358795,4.101153866844383,42,10.885126799054529,14.336114574233001,17.526025221760804,14.62011363844116,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,4,5.156112694288987,5.243474246005946,50,10.885126799054529,14.427339958665902,13.843765629169182,14.152425837374688,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,5,6.301915515242095,6.334396296799058,51,10.885126799054529,9.731768456485387,12.455440955364995,13.944126834342326,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,6,7.447718336195205,7.484202811445298,46,10.885126799054529,13.253424472239107,11.55424932347547,13.828725237541715,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,7,8.593521157148313,8.64988424118374,48,10.885126799054529,14.043402111535533,11.130353039425183,13.762515865415605,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,8,9.739323978101421,9.828990003837582,14,10.885126799054529,9.925273891487592,10.842216724935358,13.720874647681992,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,9,10.885126799054529,10.932120873774602,2,10.885126799054529,4.670754784398039,10.795801859644707,13.695729778650291,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,10,12.030929620007637,12.063865932841784,0,10.885126799054529,,,13.677611451490668,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,11,13.176732440960746,13.166390002837563,0,10.885126799054529,,,13.664728815513485,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,12,14.322535261913854,14.273893849907077,0,10.885126799054529,,,13.65580645525509,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,13,15.468338082866964,15.425211497575258,0,10.885126799054529,,,13.64831223731353,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,14,16.614140903820072,16.59460817503016,0,10.885126799054529,,,13.64266797626941,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,15,17.75994372477318,17.777808040803787,0,10.885126799054529,,,13.638261581532852,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,16,18.905746545726288,18.924882639210317,0,10.885126799054529,,,13.634872676373169,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,17,20.051549366679396,20.055622399506323,0,10.885126799054529,,,13.632097067980185,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,18,21.197352187632504,21.21689630794462,0,10.885126799054529,,,13.629825515740025,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,19,22.34315500858561,22.365098345328214,0,10.885126799054529,,,13.627949279520807,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,20,23.48895782953872,23.50197308177751,0,10.885126799054529,,,13.626485331655921,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,21,24.63476065049183,24.62149265069659,0,10.885126799054529,,,13.625242950605763,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,22,25.78056347144494,25.753220292042254,0,10.885126799054529,,,13.624135593801869,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,23,26.926366292398047,26.888973344881837,0,10.885126799054529,,,13.623175563128557,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,24,28.072169113351155,28.044035971152297,0,10.885126799054529,,,13.622443736443532,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,25,29.217971934304263,29.226126552847166,0,10.885126799054529,,,13.621727031698516,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,26,30.36377475525737,30.35905022076347,0,10.885126799054529,,,13.621123101281349,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,27,31.509577576210482,31.508974851516133,0,10.885126799054529,,,13.620622366150164,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,28,32.65538039716359,32.66670839705195,0,10.885126799054529,,,13.620155354764,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,29,33.8011832181167,33.80557707630151,0,10.885126799054529,,,13.619752141653093,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,30,34.946986039069806,34.978238907489704,0,10.885126799054529,,,13.619388389462948,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,31,36.092788860022914,36.13158704314454,0,10.885126799054529,,,13.619072150791355,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,32,37.23859168097602,37.27131507371626,0,10.885126799054529,,,13.618786295065112,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,33,38.38439450192913,38.408323214044735,0,10.885126799054529,,,13.618544946882167,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,34,39.53019732288224,39.516826790211844,0,10.885126799054529,,,13.618318428303752,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,35,40.676000143835346,40.64537353336212,0,10.885126799054529,,,13.618125156373692,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,36,41.82180296478845,41.8074915501277,0,10.885126799054529,,,13.61793647118389,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,37,42.96760578574156,42.97758132048538,0,10.885126799054529,,,13.617768211206867,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,38,44.11340860669467,44.12023387815045,0,10.885126799054529,,,13.617617569169003,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,39,45.25921142764778,45.263273002223634,0,10.885126799054529,,,13.617476494614598,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,40,46.40501424860089,46.401623114899365,0,10.885126799054529,,,13.617355169745604,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,41,47.550817069554,47.54209628556936,0,10.885126799054529,,,13.617234792670207,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,42,48.69661989050711,48.704018109813944,0,10.885126799054529,,,13.617131657816326,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,43,49.842422711460216,49.82798037973217,0,10.885126799054529,,,13.617037720004767,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,44,50.988225532413324,50.984981939444005,0,10.885126799054529,,,13.616973174139636,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,45,52.13402835336643,52.13691557001522,0,10.885126799054529,,,13.616898263193573,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,46,53.27983117431954,53.23891056784509,0,10.885126799054529,,,13.616825352619736,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,47,54.42563399527265,54.389296288586614,0,10.885126799054529,,,13.616764552262504,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,48,55.571436816225756,55.55451364670018,0,10.885126799054529,,,13.616711232910797,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,49,56.717239637178864,56.703802024095104,0,10.885126799054529,,,13.616645041593486,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,50,57.86304245813197,57.8464178745161,0,10.885126799054529,,,13.616592888590255,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,51,59.00884527908508,59.01680172468367,0,10.885126799054529,,,13.616536214201837,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,52,60.15464810003819,60.18481906490257,0,10.885126799054529,,,13.616490224070274,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,53,61.300450920991295,61.316496119891646,0,10.885126799054529,,,13.61644418632319,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,54,62.4462537419444,62.47812958804519,0,10.885126799054529,,,13.616399806012263,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,55,63.59205656289751,63.61583170564809,0,10.885126799054529,,,13.616361440469769,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,56,64.73785938385063,64.75341049599007,0,10.885126799054529,,,13.616321319601948,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,57,65.88366220480373,65.89391875623019,0,10.885126799054529,,,13.616287029133307,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,58,67.02946502575685,67.00481738400732,0,10.885126799054529,,,13.616250315612074,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,59,68.17526784670994,68.14676835534127,0,10.885126799054529,,,13.616222200734997,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,60,69.32107066766307,69.30713817867169,0,10.885126799054529,,,13.61619196211114,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,61,70.46687348861616,70.46202857561308,0,10.885126799054529,,,13.616162450040852,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,62,71.61267630956928,71.61042320910808,0,10.885126799054529,,,13.616132519780484,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,63,72.75847913052237,72.74635450000629,0,10.885126799054529,,,13.616099341821704,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,64,73.9042819514755,73.89765808278074,0,10.885126799054529,,,13.616070397013454,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,65,75.05008477242859,75.04866362252366,0,10.885126799054529,,,13.61604556622684,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,66,76.19588759338171,76.15757673486348,0,10.885126799054529,,,13.616022017409291,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,67,77.3416904143348,77.33210735566547,0,10.885126799054529,,,13.615999447647212,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,68,78.48749323528793,78.51969887722144,0,10.885126799054529,,,13.615977457112981,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,full,0.3,279,14.498295146544953,0.9297256384405433,0.8365438071850716,0.9297256384405433,5.268113759053804,69,79.63329605624102,79.6125829588032,0,10.885126799054529,,,13.615958088501863,2.58450621817722
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,full,0.3,1080,16.44943152566941,0.7254635347913165,0.6285034931669127,0.7254635347913165,3.148722488488147,0,0.5729014104765542,0.627252201974578,2,21.197352187632504,271.7133684249039,553.8811012556038,48.55768129220097,3.718302580672093
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,full,0.3,1080,16.44943152566941,0.7254635347913165,0.6285034931669127,0.7254635347913165,3.148722488488147,1,1.7187042314296626,1.695268273838533,18,21.197352187632504,365.2231460608924,220.7541217906301,24.788363508988365,3.718302580672093
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,full,0.3,1080,16.44943152566941,0.7254635347913165,0.6285034931669127,0.7254635347913165,3.148722488488147,2,2.8645070523827707,2.888368177098319,26,21.197352187632504,62.52679406864709,91.26706002108267,15.955048408513147,3.718302580672093
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,full,0.3,1080,16.44943152566941,0.7254635347913165,0.6285034931669127,0.7254635347913165,3.148722488488147,3,4.0103098733358795,4.101153866844383,42,21.197352187632504,43.910213398789416,44.99883902129906,13.556420562047697,3.718302580672093
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,full,0.3,1080,16.44943152566941,0.7254635347913165,0.6285034931669127,0.7254635347913165,3.148722488488147,4,5.156112694288987,5.243474246005946,46,21.197352187632504,20.558017421929367,27.612858871890946,12.716026475378701,3.718302580672093
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,full,0.3,1080,16.44943152566941,0.7254635347913165,0.6285034931669127,0.7254635347913165,3.148722488488147,5,6.301915515242095,6.334396296799058,58,21.197352187632504,23.09658881012402,19.745141247588677,12.326939303228434,3.718302580672093
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,full,0.3,1080,16.44943152566941,0.7254635347913165,0.6285034931669127,0.7254635347913165,3.148722488488147,6,7.447718336195205,7.484202811445298,76,21.197352187632504,13.979611410756496,15.358362507572508,12.1115204299337,3.718302580672093
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,full,0.3,1080,16.44943152566941,0.7254635347913165,0.6285034931669127,0.7254635347913165,3.148722488488147,7,8.593521157148313,8.64988424118374,78,21.197352187632504,14.039710902029015,12.875288476521376,11.986968520571853,3.718302580672093
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,full,0.3,1080,16.44943152566941,0.7254635347913165,0.6285034931669127,0.7254635347913165,3.148722488488147,8,9.739323978101421,9.828990003837582,94,21.197352187632504,11.908316027856554,11.319643423033748,11.908316027856554,3.718302580672093
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,full,0.3,1080,16.44943152566941,0.7254635347913165,0.6285034931669127,0.7254635347913165,3.148722488488147,9,10.885126799054529,10.932120873774602,102,21.197352187632504,12.369844334437596,10.363521076823512,11.86090026397828,3.718302580672093
