variant,model_label,k_bin,k_mid,data_spectrum,theory_spectrum_expected,n_slices,data_k_max,ratio_I_over_EI
gc_a0p7_b3p0_nugget0,GC a=0.7 b=3 nugget0,69,79.63329605624102,2.3601046596725324,2.5530342890549655,24,79.63329605624102,0.9244312423810617
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,0,0.5729014104765542,5570.347915890638,4340.150766971173,24,79.63329605624102,1.2834457176652354
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,1,1.7187042314296626,1965.8672125996338,1508.7106345421498,24,79.63329605624102,1.3030114374425537
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,2,2.864507052382771,550.2325031891033,681.705055735632,24,79.63329605624102,0.8071415908678339
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,3,4.0103098733358795,339.9365541587476,364.5818716316906,24,79.63329605624102,0.9324011439114002
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,4,5.156112694288987,210.4526053023496,228.65399750903293,24,79.63329605624102,0.9203976645719292
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,5,6.301915515242096,116.06456598640993,155.02938106552398,24,79.63329605624102,0.7486617387536021
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,6,7.447718336195205,103.66059156295834,110.29306863543896,24,79.63329605624102,0.9398649692629053
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,7,8.593521157148313,70.99771966884366,81.08787149152191,24,79.63329605624102,0.875565215400515
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,8,9.739323978101421,56.627469768562094,61.672188380056035,24,79.63329605624102,0.9182010766278348
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,9,10.885126799054527,44.06593838563976,49.26904046224083,24,79.63329605624102,0.8943940854584197
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,10,12.030929620007635,36.577848751552686,39.59893759974867,24,79.63329605624102,0.9237078307824309
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,11,13.176732440960746,28.232958380178303,32.45534814523146,24,79.63329605624102,0.8699015722721946
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,12,14.322535261913854,25.75516712895559,27.78612383531988,24,79.63329605624102,0.9269075197965299
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,13,15.468338082866964,23.696774677874767,23.45458661691234,24,79.63329605624102,1.0103258294387416
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,14,16.614140903820072,19.96307628821084,20.072433332088274,24,79.63329605624102,0.9945518790837077
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,15,17.75994372477318,17.566710360989056,17.378373681786105,24,79.63329605624102,1.010837416817682
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,16,18.905746545726288,16.393302276550127,15.281231242925172,24,79.63329605624102,1.0727736538991135
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,17,20.051549366679396,13.938592396212087,13.51402457960008,24,79.63329605624102,1.0314168302796272
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,18,21.197352187632504,13.038746293828453,12.08055017956717,24,79.63329605624102,1.0793172579078358
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,19,22.34315500858561,10.864370266736858,10.86365692500263,24,79.63329605624102,1.0000656631315912
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,20,23.48895782953872,10.686761724319014,9.87924286014182,24,79.63329605624102,1.0817389425089607
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,21,24.63476065049183,9.968989514003194,9.051392198759272,24,79.63329605624102,1.10137637339035
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,22,25.78056347144494,8.830651266235593,8.288337070843136,24,79.63329605624102,1.0654310015093642
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,23,26.926366292398047,8.097731338942372,7.627734080644831,24,79.63329605624102,1.0616168908523105
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,24,28.072169113351155,7.38399589811356,7.168346948406049,24,79.63329605624102,1.0300834978077424
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,25,29.217971934304263,7.172419697862868,6.679882086661329,24,79.63329605624102,1.0737344768682457
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,26,30.36377475525737,6.878483141922821,6.272964780279254,24,79.63329605624102,1.096528257825897
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,27,31.50957757621048,6.4830030442831825,5.90803905116107,24,79.63329605624102,1.0973189222588362
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,28,32.65538039716359,6.236315479017931,5.586223327579099,24,79.63329605624102,1.116374178638605
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,29,33.8011832181167,5.959961768935419,5.310508812055042,24,79.63329605624102,1.122295806271161
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,30,34.946986039069806,5.478155500141507,5.05950166854592,24,79.63329605624102,1.0827460605850352
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,31,36.092788860022914,5.1707377607031155,4.844820691704039,24,79.63329605624102,1.067271234528278
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,32,37.23859168097602,5.115193422538979,4.64625407134054,24,79.63329605624102,1.1009284778658563
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,33,38.38439450192913,5.085437090230778,4.4751908443502275,24,79.63329605624102,1.1363620607713223
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,34,39.53019732288224,4.759365242369998,4.3098327737001805,24,79.63329605624102,1.1043039236726286
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,35,40.676000143835346,4.43813114909843,4.184618996075916,24,79.63329605624102,1.0605818960484197
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,36,41.82180296478845,4.257553033102022,4.074885458240374,24,79.63329605624102,1.0448276587731447
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,37,42.96760578574156,4.172867820041259,3.9552253490821268,24,79.63329605624102,1.0550265665670957
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,38,44.11340860669467,4.07467664695358,3.863816604695891,24,79.63329605624102,1.0545729944846296
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,39,45.25921142764778,3.956186623250091,3.7726024010290207,24,79.63329605624102,1.048662488835557
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,40,46.4050142486009,3.8852259217506826,3.691130416744126,24,79.63329605624102,1.0525842988711747
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,41,47.550817069554,3.864348230604909,3.629311209764357,24,79.63329605624102,1.0647607789070843
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,42,48.6966198905071,3.658620199872861,3.561974097605652,24,79.63329605624102,1.0271327358422324
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,43,49.842422711460216,3.6894287645284654,3.496907565741744,24,79.63329605624102,1.0550547005224844
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,44,50.98822553241333,3.6069496119518796,3.3867986930766025,24,79.63329605624102,1.0650026585061925
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,45,52.13402835336643,3.3881255962011423,3.320221357995908,24,79.63329605624102,1.0204517201968188
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,46,53.27983117431953,3.186238365634107,3.2415840004718266,24,79.63329605624102,0.9829263610538355
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,47,54.42563399527265,3.2378105087202953,3.207714669962693,24,79.63329605624102,1.009382330367293
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,48,55.57143681622576,3.081801645805425,3.1481755261354762,24,79.63329605624102,0.9789167154820214
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,49,56.717239637178864,3.053628419356112,3.1058611331704906,24,79.63329605624102,0.9831825340622814
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,50,57.863042458131964,2.8945246134966496,3.0640113477289805,24,79.63329605624102,0.9446846910805493
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,51,59.00884527908508,2.947919660402883,3.0240558573185528,24,79.63329605624102,0.9748231512551556
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,52,60.154648100038195,2.8728792500921227,2.990227959057514,24,79.63329605624102,0.9607559321322184
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,53,61.300450920991295,2.863248773137012,2.9563959077488104,24,79.63329605624102,0.9684930105715353
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,54,62.446253741944396,2.8282740133289006,2.927718111029846,24,79.63329605624102,0.9660335818102498
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,55,63.59205656289751,2.7606764080272566,2.900877180043326,24,79.63329605624102,0.951669525004166
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,56,64.73785938385063,2.696294994403184,2.8764790883356492,24,79.63329605624102,0.937359498053323
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,57,65.88366220480373,2.7176510993992706,2.852110220291768,24,79.63329605624102,0.9528562676379518
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,58,67.02946502575685,2.5519756005867915,2.8215067045130806,24,79.63329605624102,0.9044726338962207
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,59,68.17526784670994,2.6040815974828955,2.8253613418476298,24,79.63329605624102,0.9216809046378367
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,60,69.32107066766307,2.5729004164776694,2.811171274626247,24,79.63329605624102,0.915241429684765
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,61,70.46687348861616,2.6703278877792624,2.8002677277640586,24,79.63329605624102,0.9535973511759357
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,62,71.61267630956928,2.498361012280933,2.7714213687605422,24,79.63329605624102,0.9014728111872323
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,63,72.75847913052237,2.4711820684246364,2.73043070960015,24,79.63329605624102,0.9050521076165751
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,64,73.9042819514755,2.418495605083089,2.7067467080388674,24,79.63329605624102,0.8935064363061047
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,65,75.05008477242859,2.355159724976409,2.6938768835536813,24,79.63329605624102,0.8742640539197742
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,66,76.19588759338171,2.3222788903356406,2.6794710934189756,24,79.63329605624102,0.8666930186481088
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,67,77.3416904143348,2.386924520621959,2.6679146851354383,24,79.63329605624102,0.894677979742364
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,68,78.48749323528793,2.2984666445023856,2.658183915662559,24,79.63329605624102,0.8646755519658944
gc_a0p7_b3p0_nugget_free,GC a=0.7 b=3 nugget free,69,79.63329605624102,2.3601046596725324,2.6507309364562746,24,79.63329605624102,0.8903599483498402
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,0,0.5729014104765542,5570.347915890638,3431.1543562418046,24,79.63329605624102,1.6234617675410923
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,1,1.7187042314296626,1965.8672125996338,1296.8644765345225,24,79.63329605624102,1.5158617173729814
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,2,2.864507052382771,550.2325031891033,621.0729084641865,24,79.63329605624102,0.8859386646726225
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,3,4.0103098733358795,339.9365541587476,344.8033200908474,24,79.63329605624102,0.9858853855269794
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,4,5.156112694288987,210.4526053023496,221.79569433624874,24,79.63329605624102,0.9488579385283166
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,5,6.301915515242096,116.06456598640993,153.16683550146385,24,79.63329605624102,0.7577656455878183
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,6,7.447718336195205,103.66059156295834,110.48693553067125,24,79.63329605624102,0.938215826740729
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,7,8.593521157148313,70.99771966884366,82.24743953495951,24,79.63329605624102,0.8632210324148252
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,8,9.739323978101421,56.627469768562094,63.14936151488581,24,79.63329605624102,0.8967227602960586
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,9,10.885126799054527,44.06593838563976,50.82451727174075,24,79.63329605624102,0.8670212871877315
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,10,12.030929620007635,36.577848751552686,41.124899723497116,24,79.63329605624102,0.8894331414175722
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,11,13.176732440960746,28.232958380178303,33.89006330719247,24,79.63329605624102,0.8330748197270684
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,12,14.322535261913854,25.75516712895559,29.093619692917354,24,79.63329605624102,0.8852513850390886
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,13,15.468338082866964,23.696774677874767,24.62127017797906,24,79.63329605624102,0.9624513482277145
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,14,16.614140903820072,19.96307628821084,21.123449094860103,24,79.63329605624102,0.9450670768093639
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,15,17.75994372477318,17.566710360989056,18.320375125815684,24,79.63329605624102,0.9588619359783404
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,16,18.905746545726288,16.393302276550127,16.125560973234148,24,79.63329605624102,1.01660353421257
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,17,20.051549366679396,13.938592396212087,14.258058064006278,24,79.63329605624102,0.9775940267349125
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,18,21.197352187632504,13.038746293828453,12.73715836831446,24,79.63329605624102,1.0236778029127938
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,19,22.34315500858561,10.864370266736858,11.439325940444673,24,79.63329605624102,0.949738675451583
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,20,23.48895782953872,10.686761724319014,10.397632478832746,24,79.63329605624102,1.027807219198685
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,21,24.63476065049183,9.968989514003194,9.513712268700337,24,79.63329605624102,1.0478548470296605
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,22,25.78056347144494,8.830651266235593,8.694418893690427,24,79.63329605624102,1.0156689451257093
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,23,26.926366292398047,8.097731338942372,7.982931254134759,24,79.63329605624102,1.0143806931505457
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,24,28.072169113351155,7.38399589811356,7.486480433329472,24,79.63329605624102,0.9863107188847171
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,25,29.217971934304263,7.172419697862868,6.9568399902760385,24,79.63329605624102,1.03098816530036
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,26,30.36377475525737,6.878483141922821,6.5126768349807485,24,79.63329605624102,1.0561683492380984
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,27,31.50957757621048,6.4830030442831825,6.121501827945145,24,79.63329605624102,1.059054334458867
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,28,32.65538039716359,6.236315479017931,5.7709111865819045,24,79.63329605624102,1.0806465872353312
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,29,33.8011832181167,5.959961768935419,5.467818549127677,24,79.63329605624102,1.0900072333026225
gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,30,34.946986039069806,5.478155500141507,5.193370000632139,24,79.63329605624102,1.0548363585638427
