date_str,hour_idx,time_key,resolution_stride,resolution_label,fit_type,parameter,estimate,loss,n_grid,n_valid
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,range_only_x1_anchor,sigmasq,12.9216,1.7429,2266,2263
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,range_only_x1_anchor,range,0.1270,1.7429,2266,2263
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,range_only_x1_anchor,sigmasq,12.9216,1.6289,4532,4526
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,range_only_x1_anchor,range,0.1424,1.6289,4532,4526
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,range_only_x1_anchor,sigmasq,12.9216,1.4869,9063,9051
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,range_only_x1_anchor,range,0.1242,1.4869,9063,9051
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,range_only_x1_anchor,sigmasq,12.9216,1.4044,18126,18102
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,range_only_x1_anchor,range,0.1059,1.4044,18126,18102
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,sigma_only_x1_anchor,sigmasq,11.8887,1.7309,2266,2259
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,sigma_only_x1_anchor,range,0.0292,1.7309,2266,2259
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,sigma_only_x1_anchor,sigmasq,11.0316,1.6915,4532,4518
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,sigma_only_x1_anchor,range,0.0292,1.6915,4532,4518
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,sigma_only_x1_anchor,sigmasq,11.2874,1.6212,9063,9033
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,sigma_only_x1_anchor,range,0.0292,1.6212,9063,9033
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,sigma_only_x1_anchor,sigmasq,11.8910,1.4909,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,sigma_only_x1_anchor,range,0.0292,1.4909,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,range_only_x1_anchor,sigmasq,11.8910,1.7309,2266,2259
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,range_only_x1_anchor,range,0.0570,1.7309,2266,2259
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,range_only_x1_anchor,sigmasq,11.8910,1.5334,4532,4518
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,range_only_x1_anchor,range,0.0631,1.5334,4532,4518
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,range_only_x1_anchor,sigmasq,11.8910,1.6212,9063,9033
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,range_only_x1_anchor,range,0.0357,1.6212,9063,9033
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,range_only_x1_anchor,sigmasq,11.8910,1.4909,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,range_only_x1_anchor,range,0.0292,1.4909,18126,18067
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,sigma_only_x1_anchor,sigmasq,13.0210,1.7720,2266,2208
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,sigma_only_x1_anchor,range,0.0326,1.7720,2266,2208
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,sigma_only_x1_anchor,sigmasq,11.7304,1.7152,4532,4422
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,sigma_only_x1_anchor,range,0.0326,1.7152,4532,4422
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,sigma_only_x1_anchor,sigmasq,9.6909,1.5191,9063,8840
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,sigma_only_x1_anchor,range,0.0326,1.5191,9063,8840
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,sigma_only_x1_anchor,sigmasq,12.1673,1.4355,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,sigma_only_x1_anchor,range,0.0326,1.4355,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,range_only_x1_anchor,sigmasq,12.1673,1.7720,2266,2208
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,range_only_x1_anchor,range,0.0596,1.7720,2266,2208
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,range_only_x1_anchor,sigmasq,12.1673,1.7152,4532,4422
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,range_only_x1_anchor,range,0.0659,1.7152,4532,4422
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,range_only_x1_anchor,sigmasq,12.1673,1.5191,9063,8840
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,range_only_x1_anchor,range,0.0444,1.5191,9063,8840
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,range_only_x1_anchor,sigmasq,12.1673,1.4355,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,range_only_x1_anchor,range,0.0326,1.4355,18126,17670
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,sigma_only_x1_anchor,sigmasq,14.4179,1.8163,2266,2082
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,sigma_only_x1_anchor,range,0.0352,1.8163,2266,2082
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,sigma_only_x1_anchor,sigmasq,13.1227,1.7636,4532,4176
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,sigma_only_x1_anchor,range,0.0352,1.7636,4532,4176
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,sigma_only_x1_anchor,sigmasq,10.9771,1.5483,9063,8353
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,sigma_only_x1_anchor,range,0.0352,1.5483,9063,8353
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,sigma_only_x1_anchor,sigmasq,13.3667,1.4301,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,sigma_only_x1_anchor,range,0.0352,1.4301,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,range_only_x1_anchor,sigmasq,13.3667,1.8177,2266,2082
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,range_only_x1_anchor,range,0.0615,1.8177,2266,2082
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,range_only_x1_anchor,sigmasq,13.3667,1.7636,4532,4176
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,range_only_x1_anchor,range,0.0633,1.7636,4532,4176
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,range_only_x1_anchor,sigmasq,13.3667,1.5114,9063,8353
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,range_only_x1_anchor,range,0.0455,1.5114,9063,8353
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,range_only_x1_anchor,sigmasq,13.3667,1.4301,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,range_only_x1_anchor,range,0.0352,1.4301,18126,16698
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,sigma_only_x1_anchor,sigmasq,15.6667,1.8562,2266,2114
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,sigma_only_x1_anchor,range,0.0364,1.8562,2266,2114
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,sigma_only_x1_anchor,sigmasq,14.1239,1.7968,4532,4217
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,sigma_only_x1_anchor,range,0.0364,1.7968,4532,4217
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,sigma_only_x1_anchor,sigmasq,11.6982,1.5681,9063,8428
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,sigma_only_x1_anchor,range,0.0364,1.5681,9063,8428
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,sigma_only_x1_anchor,sigmasq,14.6112,1.4514,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,sigma_only_x1_anchor,range,0.0364,1.4514,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,range_only_x1_anchor,sigmasq,14.6112,1.8562,2266,2114
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,range_only_x1_anchor,range,0.0628,1.8562,2266,2114
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,range_only_x1_anchor,sigmasq,14.6112,1.6755,4532,4217
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,range_only_x1_anchor,range,0.0644,1.6755,4532,4217
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,range_only_x1_anchor,sigmasq,14.6112,1.5681,9063,8428
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,range_only_x1_anchor,range,0.0477,1.5681,9063,8428
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,range_only_x1_anchor,sigmasq,14.6112,1.4514,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,range_only_x1_anchor,range,0.0364,1.4514,18126,16863
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,sigma_only_x1_anchor,sigmasq,16.3003,1.8767,2266,2145
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,sigma_only_x1_anchor,range,0.0356,1.8767,2266,2145
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,sigma_only_x1_anchor,sigmasq,15.0777,1.8316,4532,4288
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,sigma_only_x1_anchor,range,0.0356,1.8316,4532,4288
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,sigma_only_x1_anchor,sigmasq,12.6305,1.6118,9063,8552
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,sigma_only_x1_anchor,range,0.0356,1.6118,9063,8552
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,sigma_only_x1_anchor,sigmasq,15.1315,1.4839,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,sigma_only_x1_anchor,range,0.0356,1.4839,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,range_only_x1_anchor,sigmasq,15.1315,1.8781,2266,2145
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,range_only_x1_anchor,range,0.0570,1.8781,2266,2145
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,range_only_x1_anchor,sigmasq,15.1315,1.8316,4532,4288
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,range_only_x1_anchor,range,0.0604,1.8316,4532,4288
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,range_only_x1_anchor,sigmasq,15.1315,1.5787,9063,8552
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,range_only_x1_anchor,range,0.0453,1.5787,9063,8552
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,range_only_x1_anchor,sigmasq,15.1315,1.4839,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,range_only_x1_anchor,range,0.0356,1.4839,18126,17088
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,sigma_only_x1_anchor,sigmasq,15.4080,1.8514,2266,2221
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,sigma_only_x1_anchor,range,0.0343,1.8514,2266,2221
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,sigma_only_x1_anchor,sigmasq,13.9734,1.7976,4532,4439
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,sigma_only_x1_anchor,range,0.0343,1.7976,4532,4439
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,sigma_only_x1_anchor,sigmasq,11.8313,1.5942,9063,8881
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,sigma_only_x1_anchor,range,0.0343,1.5942,9063,8881
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,sigma_only_x1_anchor,sigmasq,14.2177,1.4786,18126,17760
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,sigma_only_x1_anchor,range,0.0343,1.4786,18126,17760
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,range_only_x1_anchor,sigmasq,14.2177,1.7954,2266,2221
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,range_only_x1_anchor,range,0.0565,1.7954,2266,2221
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,range_only_x1_anchor,sigmasq,14.2177,1.7976,4532,4439
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,range_only_x1_anchor,range,0.0604,1.7976,4532,4439
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,range_only_x1_anchor,sigmasq,14.2177,1.5942,9063,8881
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,range_only_x1_anchor,range,0.0437,1.5942,9063,8881
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,range_only_x1_anchor,sigmasq,14.2177,1.4786,18126,17760
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,range_only_x1_anchor,range,0.0343,1.4786,18126,17760
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,sigma_only_x1_anchor,sigmasq,13.3371,1.7812,2266,2264
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,sigma_only_x1_anchor,range,0.0337,1.7812,2266,2264
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,sigma_only_x1_anchor,sigmasq,12.6776,1.7505,4532,4527
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,sigma_only_x1_anchor,range,0.0337,1.7505,4532,4527
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,sigma_only_x1_anchor,sigmasq,11.0078,1.5611,9063,9052
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,sigma_only_x1_anchor,range,0.0337,1.5611,9063,9052
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,sigma_only_x1_anchor,sigmasq,12.5970,1.4301,18126,18104
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,sigma_only_x1_anchor,range,0.0337,1.4301,18126,18104
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,range_only_x1_anchor,sigmasq,12.5970,1.7297,2266,2264
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,range_only_x1_anchor,range,0.0547,1.7297,2266,2264
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,range_only_x1_anchor,sigmasq,12.5970,1.7505,4532,4527
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,range_only_x1_anchor,range,0.0569,1.7505,4532,4527
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,range_only_x1_anchor,sigmasq,12.5970,1.5611,9063,9052
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,range_only_x1_anchor,range,0.0410,1.5611,9063,9052
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,range_only_x1_anchor,sigmasq,12.5970,1.4301,18126,18104
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,range_only_x1_anchor,range,0.0337,1.4301,18126,18104
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,sigma_only_x1_anchor,sigmasq,13.8588,1.8077,2266,2263
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,sigma_only_x1_anchor,range,0.0318,1.8077,2266,2263
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,sigma_only_x1_anchor,sigmasq,12.2578,1.7387,4532,4526
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,sigma_only_x1_anchor,range,0.0318,1.7387,4532,4526
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,sigma_only_x1_anchor,sigmasq,10.2760,1.5515,9063,9051
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,sigma_only_x1_anchor,range,0.0318,1.5515,9063,9051
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,sigma_only_x1_anchor,sigmasq,12.1856,1.4518,18126,18102
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,sigma_only_x1_anchor,range,0.0318,1.4518,18126,18102
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,range_only_x1_anchor,sigmasq,12.1856,1.7668,2266,2263
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,range_only_x1_anchor,range,0.0496,1.7668,2266,2263
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,range_only_x1_anchor,sigmasq,12.1856,1.6419,4532,4526
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,range_only_x1_anchor,range,0.0561,1.6419,4532,4526
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,range_only_x1_anchor,sigmasq,12.1856,1.5188,9063,9051
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,range_only_x1_anchor,range,0.0410,1.5188,9063,9051
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,range_only_x1_anchor,sigmasq,12.1856,1.4518,18126,18102
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,range_only_x1_anchor,range,0.0318,1.4518,18126,18102
