date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,true_smooth,fit_smooth,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,6,y24m07day03_hm06:48,1,x1,nugget_free,0.5000,0.3000,0.3000,range,0.3370,1.1810,18126,17887
20240703,6,y24m07day03_hm06:48,1,x1,nugget_free,0.5000,0.3000,0.3000,nugget,0.0000,1.1810,18126,17887
20240703,7,y24m07day03_hm07:48,8,x8,nugget_free,0.5000,0.3000,0.3000,sigmasq,12.0861,1.7174,300,297
20240703,7,y24m07day03_hm07:48,8,x8,nugget_free,0.5000,0.3000,0.3000,range,0.2462,1.7174,300,297
20240703,7,y24m07day03_hm07:48,8,x8,nugget_free,0.5000,0.3000,0.3000,nugget,0.0001,1.7174,300,297
20240703,7,y24m07day03_hm07:48,4,x4,nugget_free,0.5000,0.3000,0.3000,sigmasq,12.5026,1.6031,1160,1151
20240703,7,y24m07day03_hm07:48,4,x4,nugget_free,0.5000,0.3000,0.3000,range,0.3040,1.6031,1160,1151
20240703,7,y24m07day03_hm07:48,4,x4,nugget_free,0.5000,0.3000,0.3000,nugget,0.0002,1.6031,1160,1151
20240703,7,y24m07day03_hm07:48,2,x2,nugget_free,0.5000,0.3000,0.3000,sigmasq,12.8233,1.3996,4560,4491
20240703,7,y24m07day03_hm07:48,2,x2,nugget_free,0.5000,0.3000,0.3000,range,0.3673,1.3996,4560,4491
20240703,7,y24m07day03_hm07:48,2,x2,nugget_free,0.5000,0.3000,0.3000,nugget,0.0000,1.3996,4560,4491
20240703,7,y24m07day03_hm07:48,1,x1,nugget_free,0.5000,0.3000,0.3000,sigmasq,11.8601,1.1767,18126,17892
20240703,7,y24m07day03_hm07:48,1,x1,nugget_free,0.5000,0.3000,0.3000,range,0.3512,1.1767,18126,17892
20240703,7,y24m07day03_hm07:48,1,x1,nugget_free,0.5000,0.3000,0.3000,nugget,0.0000,1.1767,18126,17892
20240703,0,y24m07day03_hm00:53,8,x8,nugget0,0.5000,0.3000,0.3000,sigmasq,9.4241,1.6348,300,300
20240703,0,y24m07day03_hm00:53,8,x8,nugget0,0.5000,0.3000,0.3000,range,0.1643,1.6348,300,300
20240703,0,y24m07day03_hm00:53,8,x8,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.6348,300,300
20240703,0,y24m07day03_hm00:53,4,x4,nugget0,0.5000,0.3000,0.3000,sigmasq,10.6180,1.5856,1160,1160
20240703,0,y24m07day03_hm00:53,4,x4,nugget0,0.5000,0.3000,0.3000,range,0.2221,1.5856,1160,1160
20240703,0,y24m07day03_hm00:53,4,x4,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.5856,1160,1160
20240703,0,y24m07day03_hm00:53,2,x2,nugget0,0.5000,0.3000,0.3000,sigmasq,10.6005,1.3862,4560,4531
20240703,0,y24m07day03_hm00:53,2,x2,nugget0,0.5000,0.3000,0.3000,range,0.2676,1.3862,4560,4531
20240703,0,y24m07day03_hm00:53,2,x2,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.3862,4560,4531
20240703,0,y24m07day03_hm00:53,1,x1,nugget0,0.5000,0.3000,0.3000,sigmasq,10.2653,1.1961,18126,18067
20240703,0,y24m07day03_hm00:53,1,x1,nugget0,0.5000,0.3000,0.3000,range,0.2698,1.1961,18126,18067
20240703,0,y24m07day03_hm00:53,1,x1,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.1961,18126,18067
