date_str,true_smooth,fit_smooth,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,5,6.301915515242095,6.334396296799058,60,79.63329605624102,144.3826960112381,98.43083489644307,151.04621586962054,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,6,7.447718336195205,7.484202811445298,66,79.63329605624102,84.3764749010693,87.66211015392823,133.83584044065225,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,7,8.593521157148313,8.64988424118374,86,79.63329605624102,60.67953530409395,77.29628484206847,117.34199352474846,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,8,9.739323978101421,9.828990003837582,86,79.63329605624102,59.065819554943225,67.65330687098687,102.06521849748884,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,9,10.885126799054529,10.932120873774602,98,79.63329605624102,39.365520639958675,59.56272089999098,89.29681301861093,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,10,12.030929620007637,12.063865932841784,110,79.63329605624102,39.930026462117894,52.2096207916756,77.72748444889373,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,11,13.176732440960746,13.166390002837563,114,79.63329605624102,45.45709801803448,45.91988837636148,67.87528415066159,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,12,14.322535261913854,14.273893849907077,130,79.63329605624102,37.414820695821085,40.4280681273286,59.286248921877544,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,13,15.468338082866964,15.425211497575258,142,79.63329605624102,17.34118193970422,35.48779518359847,51.59509658158115,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,14,16.614140903820072,16.59460817503016,158,79.63329605624102,17.639952129164318,31.187506296946847,44.915856089517334,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,15,17.75994372477318,17.777808040803787,166,79.63329605624102,11.987451910530227,27.4643993792035,39.14854349933067,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,16,18.905746545726288,18.924882639210317,170,79.63329605624102,7.610351185886831,24.369571226313713,34.37218844306156,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,17,20.051549366679396,20.055622399506323,184,79.63329605624102,10.282661974123346,21.750919159052035,30.331702738559496,41225.57631521727
