date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,direction,k_mid,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,29.480853492805,49.552923955992,5.492072667368858,4.911174892908249,6.431427827192361,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,30.10810569478,49.552923955992,4.003869118386436,4.8106226963321825,6.431358814432771,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,30.735357896754,49.552923955992,4.207325076704206,4.717531357694571,6.431294859984756,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,31.362610098729,49.552923955992,4.744784131803888,4.631151597228631,6.431235516778697,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,31.989862300703,49.552923955992,5.419930049039525,4.551498734913105,6.431180383483321,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,32.617114502678,49.552923955992,3.9564678372716258,4.478111919530954,6.431129099242493,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,33.244366704653,49.552923955992,3.581545935888162,4.409973742746419,6.431081339078559,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,33.871618906627,49.552923955992,3.4445048612127334,4.346698619521952,6.43103680987096,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,34.498871108602,49.552923955992,4.039878852368333,4.288446169453423,6.43099524683216,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,35.126123310576,49.552923955992,4.185059276294163,4.234568678130766,6.43095641041419,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,35.753375512551,49.552923955992,3.7162047367894893,4.1844632289556465,6.430920083588673,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,36.380627714526,49.552923955992,4.243862488415807,4.138035593092909,6.4308860694513035,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,37.0078799165,49.552923955992,4.464406611610149,4.095413244548814,6.43085418910864,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,37.635132118475,49.552923955992,3.7606243585547743,4.055729601513252,6.430824279810984,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,38.262384320449,49.552923955992,3.670859176786441,4.01881124490621,6.430796193300068,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,38.889636522424,49.552923955992,3.511601427806108,3.9850853757434024,6.430769794344579,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,39.516888724398,49.552923955992,3.3399600315286744,3.9538815027805754,6.430744959440175,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,40.144140926373,49.552923955992,3.5424333512934174,3.924842101711195,6.430721575653815,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,40.771393128348,49.552923955992,3.455197672783394,3.8980393325772247,6.430699539594841,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,41.398645330322,49.552923955992,3.422677509842135,3.8736562365311893,6.430678756497598,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,42.025897532297,49.552923955992,3.98175102227698,3.8510993630133563,6.430659139402347,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,42.653149734271,49.552923955992,3.458453328104824,3.830400410731329,6.43064060842291,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,43.280401936246,49.552923955992,3.7880975250059086,3.8117926150193324,6.4306230900909735,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,43.90765413822,49.552923955992,3.9831161540219906,3.795062227072934,6.430606516768243,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,44.534906340195,49.552923955992,3.3499230552838886,3.780007937253909,6.430590826118733,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,45.16215854217,49.552923955992,3.125926652191439,3.7667778108306766,6.430575960634421,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,45.789410744144,49.552923955992,3.0442143837758233,3.7552715913982806,6.430561867208352,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,46.416662946119,49.552923955992,3.030536479407007,3.745504419803679,6.430548496749949,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,47.043915148093,49.552923955992,3.8453728513190493,3.7374467179903377,6.430535803837946,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,47.671167350068,49.552923955992,3.526105170221033,3.730946227106701,6.430523746406898,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,48.298419552042,49.552923955992,3.371253881858168,3.726144108779894,6.4305122854636725,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,48.925671754017,49.552923955992,3.3412589798831367,3.722969186622051,6.430501384830777,2.35071767188427
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,full,1.0,lon,49.552923955992,49.552923955992,3.1322242400074756,3.72134928108066,6.430491010913712,2.35071767188427
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lat,1.189997217269,8.329980520882,40.0598597515053,33.062414674592986,21.596753394143526,1.544395255484131
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lat,2.379994434538,8.329980520882,31.191342665024877,21.754277909370277,20.37988026797716,1.544395255484131
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lat,3.569991651807,8.329980520882,17.708862221271186,16.26409420325431,20.037919582346127,1.544395255484131
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lat,4.759988869075,8.329980520882,13.083880366352767,14.50252880991919,19.925059884770754,1.544395255484131
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lat,5.949986086344,8.329980520882,19.879446770457303,13.8990192835691,19.879446770457303,1.544395255484131
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lat,7.139983303613,8.329980520882,20.09558120384731,13.69902412517484,19.857949864897172,1.544395255484131
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lat,8.329980520882,8.329980520882,14.60964669450089,13.646476963468434,19.84660604426244,1.544395255484131
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lon,0.623331875712,6.233318757123,39.80108110169532,33.443104768340646,23.121140191690966,1.570027800934973
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lon,1.246663751425,6.233318757123,32.576910193761094,28.291583482607567,21.857138966047614,1.570027800934973
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lon,1.869995627137,6.233318757123,26.26648124344217,21.536886238717944,21.067278376571945,1.570027800934973
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lon,2.493327502849,6.233318757123,9.217010086960927,17.85304448807688,20.663740856334265,1.570027800934973
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lon,3.116659378561,6.233318757123,19.19813973525224,15.985421593246876,20.457479360682793,1.570027800934973
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lon,3.739991254274,6.233318757123,21.598722364037087,15.001295795156796,20.346231059988465,1.570027800934973
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lon,4.363323129986,6.233318757123,22.221608065585837,14.463967266018038,20.28243752949648,1.570027800934973
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lon,4.986655005698,6.233318757123,14.100917399027578,14.170615291862141,20.243740097749157,1.570027800934973
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lon,5.60998688141,6.233318757123,11.882477581542473,14.022191330920817,20.219095308186642,1.570027800934973
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,full,1.0,lon,6.233318757123,6.233318757123,15.955369284407201,13.976792687757646,20.202735801934086,1.570027800934973
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,1.231031604071,17.234442456997,82.95844888289136,56.727107102204414,13.181236183916596,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,2.462063208142,17.234442456997,46.991108381087024,37.97940269638795,12.85775972542709,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,3.693094812214,17.234442456997,20.21418257856672,23.935504709465643,12.687450640224446,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,4.924126416285,17.234442456997,13.331253502325263,17.133919967214027,12.60983448881605,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,6.155158020356,17.234442456997,16.57359089118162,13.919060233467354,12.572782762117617,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,7.386189624427,17.234442456997,11.08991764614837,12.295273270607774,12.553611935729236,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,8.617221228499,17.234442456997,12.184647343708065,11.390912104593365,12.542905557435805,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,9.84825283257,17.234442456997,16.344160860956848,10.827047731846777,12.53652453758863,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,11.079284436641,17.234442456997,11.867684216382875,10.434842609151895,12.53251025456505,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,12.310316040712,17.234442456997,12.887754816585481,10.148788466168401,12.529868962142553,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,13.541347644784,17.234442456997,9.246157302362786,9.946398529751779,12.528064579477226,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,14.772379248855,17.234442456997,7.41693856684566,9.81527471523215,12.526792215505823,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,16.003410852926,17.234442456997,6.05430158267801,9.736548605784746,12.525870402782951,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lat,17.234442456997,17.234442456997,7.856923126256492,9.698940700231939,12.525186814270594,1.3945582093181268
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,0.623331875712,12.466637514245,76.33063729124484,50.322567262866656,13.195890411080509,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,1.246663751425,12.466637514245,53.77118850783861,45.54820876266339,13.024528779080544,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,1.869995627137,12.466637514245,47.92135839473083,36.050742624007505,12.845209878436512,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,2.493327502849,12.466637514245,15.899894137353275,28.297457956732952,12.703436960402064,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,3.116659378561,12.466637514245,14.904140538983128,22.72825520957666,12.603931588103174,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,3.739991254274,12.466637514245,12.454378955136477,18.85776155187131,12.536990139773408,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,4.363323129986,12.466637514245,12.574511705456242,16.268512477341474,12.492195689164243,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,4.986655005698,12.466637514245,13.489795050029674,14.523437501831696,12.461868702540528,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,5.60998688141,12.466637514245,12.751232796854856,13.281957839682093,12.44094725847777,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,6.233318757123,12.466637514245,16.437842033081747,12.40861114864728,12.426207304571275,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,6.856650632835,12.466637514245,18.074977419129695,11.789636712775003,12.415601697543076,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,7.479982508547,12.466637514245,10.967589641565006,11.332298746756242,12.407816712277073,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,8.10331438426,12.466637514245,10.619791325654258,10.993096232103488,12.401995204438004,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,8.726646259972,12.466637514245,9.910853772756546,10.735057430461564,12.397567310391345,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,9.349978135684,12.466637514245,10.820175248241135,10.547778921452682,12.394146809297705,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,9.973310011396,12.466637514245,8.153257519821095,10.412674980413923,12.391466992746668,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,10.596641887109,12.466637514245,10.219035067284118,10.305601377054312,12.389340371091427,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,11.219973762821,12.466637514245,10.680202949717586,10.236544061765944,12.387632919871857,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,11.843305638533,12.466637514245,9.720311279881129,10.200191932520358,12.38624732758415,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,full,1.0,lon,12.466637514245,12.466637514245,9.740741214498101,10.185768651176769,12.385111908109225,1.3784763671927491
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,1.252628649757,35.073602193187,146.3663591076682,85.61460482310103,7.448773199299143,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,2.505257299513,35.073602193187,83.86951161255705,71.63270531733573,7.420946089955078,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,3.75788594927,35.073602193187,33.45153167136518,54.11367687809493,7.392309182116083,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,5.010514599027,35.073602193187,24.78516052628454,39.853499094953484,7.370045282706497,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,6.263143248783,35.073602193187,29.234701447256025,29.710587707073785,7.354637522303039,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,7.51577189854,35.073602193187,21.950190695903682,22.846643998137733,7.344384412107277,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,8.768400548297,35.073602193187,20.163402377349364,18.220991908764546,7.337579435149512,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,10.021029198054,35.073602193187,16.529775686200548,15.045621927288447,7.333000481229887,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,11.27365784781,35.073602193187,10.741711711426271,12.80837446048567,7.329856241648093,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,12.526286497567,35.073602193187,11.70859409141554,11.19962574407743,7.3276488482506545,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,13.778915147324,35.073602193187,9.606327630320774,10.027414797732096,7.326064965573471,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,15.03154379708,35.073602193187,9.348915549854762,9.165738265349056,7.324904846304116,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,16.284172446837,35.073602193187,7.054496544865936,8.527760784824352,7.324038828220953,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,17.536801096594,35.073602193187,6.260786724133825,8.051034629943503,7.323381051261547,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,18.78942974635,35.073602193187,5.799899265614394,7.688255651966466,7.322873510155015,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,20.042058396107,35.073602193187,5.444869923718867,7.403687727828645,7.322476252476163,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,21.294687045864,35.073602193187,6.519124594349376,7.1752436163065685,7.322161252323476,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,22.547315695621,35.073602193187,7.231722596348627,6.988348755347443,7.321908511145327,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,23.799944345377,35.073602193187,7.951559200129398,6.835253599035146,7.321703530075406,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,25.052572995134,35.073602193187,6.791563285599887,6.712923166462986,7.321535641711133,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,26.305201644891,35.073602193187,5.986810811080867,6.616391485201641,7.321396890029728,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,27.557830294647,35.073602193187,4.689091876289706,6.540115326949419,7.321281265986006,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,28.810458944404,35.073602193187,3.6699948048304947,6.479254760842588,7.321184177777381,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,30.063087594161,35.073602193187,4.250403361931502,6.430362169880138,7.321102078406191,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,31.315716243917,35.073602193187,4.66033728743997,6.392697229885958,7.3210322002715955,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,32.568344893674,35.073602193187,5.2566513273889806,6.36661706282214,7.320972363625522,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,33.820973543431,35.073602193187,5.75209033365537,6.35081565368992,7.320920836688283,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lat,35.073602193187,35.073602193187,7.411049432291835,6.343762423474102,7.3208762323504635,1.31173090101232
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,0.623331875712,24.933275028489,130.04240619462024,65.62721605329939,9.418992187490852,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,1.246663751424,24.933275028489,100.45476520516777,64.13948290823839,9.407706035113142,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,1.869995627137,24.933275028489,100.5271378896346,58.52596916203081,9.391420242138134,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,2.493327502849,24.933275028489,26.067017355407824,52.12870876445761,9.372788407685439,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,3.116659378561,24.933275028489,18.998305839286623,45.63502885108913,9.354064004684895,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,3.739991254273,24.933275028489,14.243651208588648,39.517580331123106,9.336725820330118,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,4.363323129986,24.933275028489,18.627508585854013,34.128386358839435,9.321503404841694,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,4.986655005698,24.933275028489,21.651937734610478,29.531928751567236,9.308588249778554,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,5.60998688141,24.933275028489,22.29428186274574,25.65985352688226,9.297860393428216,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,6.233318757122,24.933275028489,21.318568220390013,22.474397145723106,9.289057345528379,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,6.856650632835,24.933275028489,20.92026650556437,19.864211767452094,9.281876949236965,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,7.479982508547,24.933275028489,15.22751760388167,17.716971403644994,9.276030519429112,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,8.103314384259,24.933275028489,11.098654465358425,15.95954295162449,9.271265203203459,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,8.726646259971,24.933275028489,10.620080685852272,14.515580039874342,9.267369693654304,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,9.349978135684,24.933275028489,13.711686689047328,13.322926422404159,9.264172049609694,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,9.973310011396,24.933275028489,11.53015207927661,12.332627745111436,9.261534447305158,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,10.596641887108,24.933275028489,11.818833505410852,11.503433630112452,9.259347275839524,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,11.21997376282,24.933275028489,12.029072336964413,10.810048143628261,9.257523647729899,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,11.843305638532,24.933275028489,10.689066281186593,10.224873579876943,9.255994707759145,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,12.466637514245,24.933275028489,9.241621325317505,9.728274632801648,9.254705797782965,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,13.089969389957,24.933275028489,9.26669632649285,9.302999781149799,9.25361339848152,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,13.713301265669,24.933275028489,7.807451983037705,8.941662020815134,9.252682724863599,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,14.336633141381,24.933275028489,8.80356513671824,8.631882925271132,9.251885850088186,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,14.959965017094,24.933275028489,8.706110158484515,8.363916651029088,9.251200246560286,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,15.583296892806,24.933275028489,8.024823028109,8.133445108557188,9.250607652306671,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,16.206628768518,24.933275028489,7.988469291367732,7.9355659624302275,9.250093189118347,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,16.82996064423,24.933275028489,7.32299136687686,7.764810809120306,9.249644674919766,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,17.453292519943,24.933275028489,6.205318677748288,7.617864326790103,9.249252085862965,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,18.076624395655,24.933275028489,6.427613129030831,7.49044628376131,9.248907133953722,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,18.699956271367,24.933275028489,6.979616263352038,7.382514424760343,9.248602934017871,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,19.323288147079,24.933275028489,7.029439300164444,7.289420127813284,9.248333739959333,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,19.946620022792,24.933275028489,7.423731139664946,7.211399830376298,9.248094734950119,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,20.569951898504,24.933275028489,5.793769125189302,7.145537005331479,9.247881863761235,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,21.193283774216,24.933275028489,6.433195746639479,7.090965109579286,9.247691698157857,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,21.816615649928,24.933275028489,6.423991814906691,7.046979980203034,9.247521328348357,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,22.439947525641,24.933275028489,6.112179958388612,7.0111716501007635,9.247368275052844,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,23.063279401353,24.933275028489,6.020392959877961,6.98591493918035,9.24723041796187,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,23.686611277065,24.933275028489,7.235954789334306,6.967317261416271,9.247105937280507,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,24.309943152777,24.933275028489,6.212390170084866,6.956138360593057,9.246993265764441,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,full,1.0,lon,24.933275028489,24.933275028489,8.097959212276145,6.952545560673012,9.246891049204654,1.6566754696626154
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,nugget_free,full,1.0,lat,1.252628649757,71.399833036132,270.80934771276895,113.26404882306005,4.783755568503438,1.712144989564029
