date_str,hour_idx,time_key,resolution_stride,resolution_label,fit_type,parameter,estimate,loss,n_grid,n_valid
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,sigma_only_x1_anchor,sigmasq,12.4911,1.6272,4532,4527
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,sigma_only_x1_anchor,range,0.1523,1.6272,4532,4527
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,sigma_only_x1_anchor,nugget,0.9321,1.6272,4532,4527
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,sigma_only_x1_anchor,sigmasq,12.9226,1.4949,9063,9052
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,sigma_only_x1_anchor,range,0.1523,1.4949,9063,9052
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,sigma_only_x1_anchor,nugget,0.9321,1.4949,9063,9052
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,sigma_only_x1_anchor,sigmasq,13.1225,1.3807,18126,18104
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,sigma_only_x1_anchor,range,0.1523,1.3807,18126,18104
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,sigma_only_x1_anchor,nugget,0.9321,1.3807,18126,18104
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,range_only_x1_anchor,sigmasq,13.1225,1.7021,2266,2264
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,range_only_x1_anchor,range,0.1767,1.7021,2266,2264
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,range_only_x1_anchor,nugget,0.9321,1.7021,2266,2264
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,range_only_x1_anchor,sigmasq,13.1225,1.6272,4532,4527
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,range_only_x1_anchor,range,0.1712,1.6272,4532,4527
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,range_only_x1_anchor,nugget,0.9321,1.6272,4532,4527
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,range_only_x1_anchor,sigmasq,13.1225,1.4950,9063,9052
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,range_only_x1_anchor,range,0.1557,1.4950,9063,9052
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,range_only_x1_anchor,nugget,0.9321,1.4950,9063,9052
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,range_only_x1_anchor,sigmasq,13.1225,1.3807,18126,18104
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,range_only_x1_anchor,range,0.1523,1.3807,18126,18104
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,range_only_x1_anchor,nugget,0.9321,1.3807,18126,18104
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,sigma_only_x1_anchor,sigmasq,13.1347,1.7365,2266,2263
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,sigma_only_x1_anchor,range,0.1498,1.7365,2266,2263
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,sigma_only_x1_anchor,nugget,1.3984,1.7365,2266,2263
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,sigma_only_x1_anchor,sigmasq,11.1735,1.6125,4532,4526
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,sigma_only_x1_anchor,range,0.1498,1.6125,4532,4526
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,sigma_only_x1_anchor,nugget,1.3984,1.6125,4532,4526
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,sigma_only_x1_anchor,sigmasq,11.0977,1.4788,9063,9051
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,sigma_only_x1_anchor,range,0.1498,1.4788,9063,9051
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,sigma_only_x1_anchor,nugget,1.3984,1.4788,9063,9051
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,sigma_only_x1_anchor,sigmasq,11.8885,1.3999,18126,18102
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,sigma_only_x1_anchor,range,0.1498,1.3999,18126,18102
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,sigma_only_x1_anchor,nugget,1.3984,1.3999,18126,18102
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,range_only_x1_anchor,sigmasq,11.8885,1.7365,2266,2263
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,range_only_x1_anchor,range,0.1560,1.7365,2266,2263
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,range_only_x1_anchor,nugget,1.3984,1.7365,2266,2263
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,range_only_x1_anchor,sigmasq,11.8885,1.6096,4532,4526
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,range_only_x1_anchor,range,0.1755,1.6096,4532,4526
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,range_only_x1_anchor,nugget,1.3984,1.6096,4532,4526
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,range_only_x1_anchor,sigmasq,11.8885,1.4788,9063,9051
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,range_only_x1_anchor,range,0.1664,1.4788,9063,9051
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,range_only_x1_anchor,nugget,1.3984,1.4788,9063,9051
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,range_only_x1_anchor,sigmasq,11.8885,1.3999,18126,18102
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,range_only_x1_anchor,range,0.1498,1.3999,18126,18102
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,range_only_x1_anchor,nugget,1.3984,1.3999,18126,18102
