date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,profile_type,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_raw,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,4,5.156112694288987,5.243474246005946,50,10.885126799054529,7.567933609625722,6.873405715318647,5.349623797686849,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,5,6.301915515242095,6.334396296799058,51,10.885126799054529,7.838091674453738,6.8556983404798,5.335842013553063,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,6,7.447718336195205,7.484202811445298,46,10.885126799054529,6.443334993209078,6.846100683780067,5.328372084552874,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,7,8.593521157148313,8.64988424118374,48,10.885126799054529,9.404429343404964,6.840851272028744,5.3242864275741,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,8,9.739323978101421,9.828990003837582,14,10.885126799054529,3.4769201347047973,6.837708553383078,5.321840425817094,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,9,10.885126799054529,10.932120873774602,2,10.885126799054529,0.15722708841164987,6.835874853921629,5.320413243619059,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,10,12.030929620007637,12.063865932841784,0,10.885126799054529,,6.834616969806134,5.319434222871893,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,11,13.176732440960746,13.166390002837563,0,10.885126799054529,,6.833767425586804,5.318773016162854,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,12,14.322535261913854,14.273893849907077,0,10.885126799054529,,6.833157315936943,5.318298163195159,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,13,15.468338082866964,15.425211497575258,0,10.885126799054529,,6.83269453974077,5.317937980971879,0.7783075842248378
