smooth,resolution_stride,resolution_label,k_bin,k_mid,effective_k_max,data_spectrum,theory_spectrum_scaled,n_hours
1.5,1,x8,58,,,,,0
1.5,1,x8,59,,,,,0
1.5,1,x8,60,,,,,0
1.5,1,x8,61,,,,,0
1.5,1,x8,62,,,,,0
1.5,1,x8,63,,,,,0
1.5,1,x8,64,,,,,0
1.5,1,x8,65,,,,,0
1.5,1,x8,66,,,,,0
1.5,1,x8,67,,,,,0
1.5,1,x8,68,,,,,0
1.5,1,x8,69,,,,,0
1.5,1,x4,0,,,,,0
1.5,1,x4,1,,,,,0
1.5,1,x4,2,,,,,0
1.5,1,x4,3,,,,,0
1.5,1,x4,4,,,,,0
1.5,1,x4,5,,,,,0
1.5,1,x4,6,,,,,0
1.5,1,x4,7,,,,,0
1.5,1,x4,8,,,,,0
1.5,1,x4,9,,,,,0
1.5,1,x4,10,,,,,0
1.5,1,x4,11,,,,,0
1.5,1,x4,12,,,,,0
1.5,1,x4,13,,,,,0
1.5,1,x4,14,,,,,0
1.5,1,x4,15,,,,,0
1.5,1,x4,16,,,,,0
1.5,1,x4,17,,,,,0
1.5,1,x4,18,,,,,0
1.5,1,x4,19,,,,,0
1.5,1,x4,20,,,,,0
1.5,1,x4,21,,,,,0
1.5,1,x4,22,,,,,0
1.5,1,x4,23,,,,,0
1.5,1,x4,24,,,,,0
1.5,1,x4,25,,,,,0
1.5,1,x4,26,,,,,0
1.5,1,x4,27,,,,,0
1.5,1,x4,28,,,,,0
1.5,1,x4,29,,,,,0
1.5,1,x4,30,,,,,0
1.5,1,x4,31,,,,,0
1.5,1,x4,32,,,,,0
1.5,1,x4,33,,,,,0
1.5,1,x4,34,,,,,0
1.5,1,x4,35,,,,,0
1.5,1,x4,36,,,,,0
1.5,1,x4,37,,,,,0
1.5,1,x4,38,,,,,0
1.5,1,x4,39,,,,,0
1.5,1,x4,40,,,,,0
1.5,1,x4,41,,,,,0
1.5,1,x4,42,,,,,0
1.5,1,x4,43,,,,,0
1.5,1,x4,44,,,,,0
1.5,1,x4,45,,,,,0
1.5,1,x4,46,,,,,0
1.5,1,x4,47,,,,,0
1.5,1,x4,48,,,,,0
1.5,1,x4,49,,,,,0
1.5,1,x4,50,,,,,0
1.5,1,x4,51,,,,,0
1.5,1,x4,52,,,,,0
1.5,1,x4,53,,,,,0
1.5,1,x4,54,,,,,0
1.5,1,x4,55,,,,,0
1.5,1,x4,56,,,,,0
1.5,1,x4,57,,,,,0
1.5,1,x4,58,,,,,0
1.5,1,x4,59,,,,,0
1.5,1,x4,60,,,,,0
1.5,1,x4,61,,,,,0
1.5,1,x4,62,,,,,0
1.5,1,x4,63,,,,,0
1.5,1,x4,64,,,,,0
1.5,1,x4,65,,,,,0
1.5,1,x4,66,,,,,0
1.5,1,x4,67,,,,,0
1.5,1,x4,68,,,,,0
1.5,1,x4,69,,,,,0
1.5,1,x2,0,,,,,0
1.5,1,x2,1,,,,,0
1.5,1,x2,2,,,,,0
1.5,1,x2,3,,,,,0
1.5,1,x2,4,,,,,0
1.5,1,x2,5,,,,,0
1.5,1,x2,6,,,,,0
1.5,1,x2,7,,,,,0
1.5,1,x2,8,,,,,0
1.5,1,x2,9,,,,,0
1.5,1,x2,10,,,,,0
1.5,1,x2,11,,,,,0
1.5,1,x2,12,,,,,0
1.5,1,x2,13,,,,,0
1.5,1,x2,14,,,,,0
1.5,1,x2,15,,,,,0
1.5,1,x2,16,,,,,0
1.5,1,x2,17,,,,,0
1.5,1,x2,18,,,,,0
1.5,1,x2,19,,,,,0
1.5,1,x2,20,,,,,0
1.5,1,x2,21,,,,,0
1.5,1,x2,22,,,,,0
1.5,1,x2,23,,,,,0
1.5,1,x2,24,,,,,0
1.5,1,x2,25,,,,,0
1.5,1,x2,26,,,,,0
1.5,1,x2,27,,,,,0
1.5,1,x2,28,,,,,0
1.5,1,x2,29,,,,,0
1.5,1,x2,30,,,,,0
1.5,1,x2,31,,,,,0
1.5,1,x2,32,,,,,0
1.5,1,x2,33,,,,,0
1.5,1,x2,34,,,,,0
1.5,1,x2,35,,,,,0
1.5,1,x2,36,,,,,0
1.5,1,x2,37,,,,,0
1.5,1,x2,38,,,,,0
1.5,1,x2,39,,,,,0
1.5,1,x2,40,,,,,0
1.5,1,x2,41,,,,,0
1.5,1,x2,42,,,,,0
1.5,1,x2,43,,,,,0
1.5,1,x2,44,,,,,0
1.5,1,x2,45,,,,,0
1.5,1,x2,46,,,,,0
1.5,1,x2,47,,,,,0
1.5,1,x2,48,,,,,0
1.5,1,x2,49,,,,,0
1.5,1,x2,50,,,,,0
1.5,1,x2,51,,,,,0
1.5,1,x2,52,,,,,0
1.5,1,x2,53,,,,,0
1.5,1,x2,54,,,,,0
1.5,1,x2,55,,,,,0
1.5,1,x2,56,,,,,0
1.5,1,x2,57,,,,,0
1.5,1,x2,58,,,,,0
1.5,1,x2,59,,,,,0
1.5,1,x2,60,,,,,0
1.5,1,x2,61,,,,,0
1.5,1,x2,62,,,,,0
1.5,1,x2,63,,,,,0
1.5,1,x2,64,,,,,0
1.5,1,x2,65,,,,,0
1.5,1,x2,66,,,,,0
1.5,1,x2,67,,,,,0
1.5,1,x2,68,,,,,0
1.5,1,x2,69,,,,,0
1.5,1,x1,0,0.09118009138166257,12.674032702051097,2469.0686723390672,35.4396118944229,8
1.5,1,x1,1,0.2735402741449877,12.674032702051097,4241.521173990417,35.34938062886424,8
1.5,1,x1,2,0.4559004569083128,12.674032702051097,1058.216751725186,35.1724945585946,8
1.5,1,x1,3,0.6382606396716379,12.674032702051097,336.89650372787946,34.89767313177277,8
1.5,1,x1,4,0.8206208224349631,12.674032702051097,249.72597508933413,34.55832711140707,8
1.5,1,x1,5,1.0029810051982881,12.674032702051097,203.8438556838413,34.159728332548404,8
1.5,1,x1,6,1.1853411879616134,12.674032702051097,132.93446580573706,33.66929157508669,8
1.5,1,x1,7,1.3677013707249386,12.674032702051097,88.61714232321637,33.10054696420631,8
1.5,1,x1,8,1.5500615534882636,12.674032702051097,76.8035313793274,32.459938487753725,8
1.5,1,x1,9,1.7324217362515888,12.674032702051097,59.75202309334185,31.80437018733057,8
1.5,1,x1,10,1.9147819190149138,12.674032702051097,55.39885908767174,31.082224763095432,8
1.5,1,x1,11,2.097142101778239,12.674032702051097,41.84360482902159,30.336145880779153,8
1.5,1,x1,12,2.2795022845415644,12.674032702051097,37.60367437968743,29.549597702556987,8
1.5,1,x1,13,2.461862467304889,12.674032702051097,31.837848380699462,28.698669768818068,8
1.5,1,x1,14,2.6442226500682144,12.674032702051097,28.154231417142572,27.805957764185788,8
1.5,1,x1,15,2.82658283283154,12.674032702051097,22.50201195239148,26.880294721243686,8
1.5,1,x1,16,3.0089430155948644,12.674032702051097,18.31546011926254,25.967284000661014,8
1.5,1,x1,17,3.19130319835819,12.674032702051097,16.806048783530944,25.057693972542506,8
1.5,1,x1,18,3.3736633811215153,12.674032702051097,16.68827209943272,24.118952542522116,8
1.5,1,x1,19,3.55602356388484,12.674032702051097,13.975752346413,23.19103988081475,8
1.5,1,x1,20,3.7383837466481653,12.674032702051097,13.661868582272145,22.276940064623535,8
1.5,1,x1,21,3.9207439294114903,12.674032702051097,11.439680663898772,21.38508545303745,8
1.5,1,x1,22,4.103104112174815,12.674032702051097,11.408835135421933,20.495352931581305,8
1.5,1,x1,23,4.285464294938141,12.674032702051097,10.811610663578081,19.61731017779111,8
1.5,1,x1,24,4.467824477701466,12.674032702051097,9.991750476483954,18.74253820157151,8
1.5,1,x1,25,4.650184660464791,12.674032702051097,8.906325022882644,17.86864616795472,8
1.5,1,x1,26,4.832544843228116,12.674032702051097,8.572080948010967,17.053333327757134,8
1.5,1,x1,27,5.014905025991441,12.674032702051097,7.753051836769438,16.25009190530507,8
1.5,1,x1,28,5.197265208754766,12.674032702051097,7.140554594890357,15.46675963618714,8
1.5,1,x1,29,5.379625391518092,12.674032702051097,6.609129585742817,14.722509541184992,8
1.5,1,x1,30,5.561985574281417,12.674032702051097,6.4181473800154905,13.983889024081433,8
1.5,1,x1,31,5.744345757044742,12.674032702051097,6.19572093543405,13.285211317190775,8
1.5,1,x1,32,5.926705939808067,12.674032702051097,5.683049674769851,12.622310426423084,8
1.5,1,x1,33,6.109066122571392,12.674032702051097,5.5024134488738525,11.988046309253981,8
1.5,1,x1,34,6.291426305334717,12.674032702051097,5.643061594019404,11.39550817150255,8
1.5,1,x1,35,6.4737864880980425,12.674032702051097,4.976285913148601,10.81830050764,8
1.5,1,x1,36,6.656146670861368,12.674032702051097,5.171773818230678,10.250767788308526,8
1.5,1,x1,37,6.8385068536246925,12.674032702051097,4.787755596665502,9.70638858581452,8
1.5,1,x1,38,7.020867036388018,12.674032702051097,4.810594417111862,9.200210157841335,8
1.5,1,x1,39,7.2032272191513425,12.674032702051097,4.499681341886021,8.718569828149683,8
1.5,1,x1,40,7.385587401914668,12.674032702051097,4.102132778386105,8.26234360978909,8
1.5,1,x1,41,7.567947584677993,12.674032702051097,4.109116052728837,7.828272876461813,8
1.5,1,x1,42,7.750307767441319,12.674032702051097,4.416557015519536,7.408527783311468,8
1.5,1,x1,43,7.932667950204642,12.674032702051097,4.270974260244636,7.023415927220168,8
1.5,1,x1,44,8.115028132967968,12.674032702051097,4.024669111837422,6.647689913091272,8
1.5,1,x1,45,8.297388315731293,12.674032702051097,3.774595817733969,6.293286639407521,8
1.5,1,x1,46,8.479748498494619,12.674032702051097,3.584576942471048,5.971989008604361,8
1.5,1,x1,47,8.662108681257944,12.674032702051097,3.4407649230859345,5.654372856002937,8
1.5,1,x1,48,8.84446886402127,12.674032702051097,3.2322612108040345,5.349962750663446,8
1.5,1,x1,49,9.026829046784595,12.674032702051097,3.178593261079759,5.06625198802983,8
1.5,1,x1,50,9.209189229547919,12.674032702051097,3.193593576037565,4.799547584587144,8
1.5,1,x1,51,9.391549412311244,12.674032702051097,3.1390978789583097,4.54156005488213,8
1.5,1,x1,52,9.57390959507457,12.674032702051097,3.0046245296264487,4.298364500258282,8
1.5,1,x1,53,9.756269777837895,12.674032702051097,2.976790489916182,4.0758918444885746,8
1.5,1,x1,54,9.93862996060122,12.674032702051097,2.83877152657897,3.8601147350649763,8
1.5,1,x1,55,10.120990143364544,12.674032702051097,2.765754669291123,3.6604669017251528,8
1.5,1,x1,56,10.30335032612787,12.674032702051097,2.590560138615411,3.471869629215992,8
1.5,1,x1,57,10.485710508891195,12.674032702051097,2.7561985427814313,3.2931628548435445,8
1.5,1,x1,58,10.66807069165452,12.674032702051097,2.645766002395121,3.1285295781722544,8
1.5,1,x1,59,10.850430874417846,12.674032702051097,2.633498453978126,2.968560167760367,8
1.5,1,x1,60,11.032791057181171,12.674032702051097,2.8120969365337,2.815001185894014,8
1.5,1,x1,61,11.215151239944497,12.674032702051097,2.88690689519566,2.670722988971304,8
1.5,1,x1,62,11.39751142270782,12.674032702051097,2.8602838061073506,2.535234572105038,8
1.5,1,x1,63,11.579871605471146,12.674032702051097,2.511419666416191,2.4086020200836047,8
1.5,1,x1,64,11.762231788234471,12.674032702051097,2.4112457492980894,2.2872926624701506,8
1.5,1,x1,65,11.944591970997797,12.674032702051097,2.4877323962923072,2.172678957686495,8
1.5,1,x1,66,12.12695215376112,12.674032702051097,2.484588163954238,2.06821046178339,8
1.5,1,x1,67,12.309312336524446,12.674032702051097,2.31057610137054,1.9636940380054329,8
1.5,1,x1,68,12.491672519287771,12.674032702051097,2.712028935900042,1.8637902286179797,8
1.5,1,x1,69,12.674032702051097,12.674032702051097,2.4589795051132635,1.7768685985226051,8
1.5,2,x8,0,,,,,0
1.5,2,x8,1,,,,,0
1.5,2,x8,2,,,,,0
1.5,2,x8,3,,,,,0
1.5,2,x8,4,,,,,0
1.5,2,x8,5,,,,,0
1.5,2,x8,6,,,,,0
1.5,2,x8,7,,,,,0
1.5,2,x8,8,,,,,0
1.5,2,x8,9,,,,,0
1.5,2,x8,10,,,,,0
1.5,2,x8,11,,,,,0
1.5,2,x8,12,,,,,0
1.5,2,x8,13,,,,,0
1.5,2,x8,14,,,,,0
1.5,2,x8,15,,,,,0
1.5,2,x8,16,,,,,0
1.5,2,x8,17,,,,,0
1.5,2,x8,18,,,,,0
1.5,2,x8,19,,,,,0
1.5,2,x8,20,,,,,0
1.5,2,x8,21,,,,,0
1.5,2,x8,22,,,,,0
1.5,2,x8,23,,,,,0
1.5,2,x8,24,,,,,0
1.5,2,x8,25,,,,,0
1.5,2,x8,26,,,,,0
1.5,2,x8,27,,,,,0
1.5,2,x8,28,,,,,0
1.5,2,x8,29,,,,,0
1.5,2,x8,30,,,,,0
1.5,2,x8,31,,,,,0
1.5,2,x8,32,,,,,0
1.5,2,x8,33,,,,,0
1.5,2,x8,34,,,,,0
1.5,2,x8,35,,,,,0
1.5,2,x8,36,,,,,0
1.5,2,x8,37,,,,,0
1.5,2,x8,38,,,,,0
1.5,2,x8,39,,,,,0
1.5,2,x8,40,,,,,0
1.5,2,x8,41,,,,,0
1.5,2,x8,42,,,,,0
1.5,2,x8,43,,,,,0
1.5,2,x8,44,,,,,0
1.5,2,x8,45,,,,,0
1.5,2,x8,46,,,,,0
1.5,2,x8,47,,,,,0
1.5,2,x8,48,,,,,0
1.5,2,x8,49,,,,,0
1.5,2,x8,50,,,,,0
1.5,2,x8,51,,,,,0
1.5,2,x8,52,,,,,0
1.5,2,x8,53,,,,,0
1.5,2,x8,54,,,,,0
1.5,2,x8,55,,,,,0
1.5,2,x8,56,,,,,0
1.5,2,x8,57,,,,,0
1.5,2,x8,58,,,,,0
1.5,2,x8,59,,,,,0
1.5,2,x8,60,,,,,0
1.5,2,x8,61,,,,,0
1.5,2,x8,62,,,,,0
1.5,2,x8,63,,,,,0
1.5,2,x8,64,,,,,0
1.5,2,x8,65,,,,,0
1.5,2,x8,66,,,,,0
1.5,2,x8,67,,,,,0
1.5,2,x8,68,,,,,0
1.5,2,x8,69,,,,,0
1.5,2,x4,0,,,,,0
1.5,2,x4,1,,,,,0
1.5,2,x4,2,,,,,0
1.5,2,x4,3,,,,,0
1.5,2,x4,4,,,,,0
1.5,2,x4,5,,,,,0
1.5,2,x4,6,,,,,0
1.5,2,x4,7,,,,,0
1.5,2,x4,8,,,,,0
1.5,2,x4,9,,,,,0
1.5,2,x4,10,,,,,0
1.5,2,x4,11,,,,,0
1.5,2,x4,12,,,,,0
1.5,2,x4,13,,,,,0
1.5,2,x4,14,,,,,0
1.5,2,x4,15,,,,,0
1.5,2,x4,16,,,,,0
1.5,2,x4,17,,,,,0
1.5,2,x4,18,,,,,0
1.5,2,x4,19,,,,,0
1.5,2,x4,20,,,,,0
1.5,2,x4,21,,,,,0
1.5,2,x4,22,,,,,0
1.5,2,x4,23,,,,,0
1.5,2,x4,24,,,,,0
1.5,2,x4,25,,,,,0
1.5,2,x4,26,,,,,0
1.5,2,x4,27,,,,,0
1.5,2,x4,28,,,,,0
1.5,2,x4,29,,,,,0
1.5,2,x4,30,,,,,0
1.5,2,x4,31,,,,,0
1.5,2,x4,32,,,,,0
1.5,2,x4,33,,,,,0
1.5,2,x4,34,,,,,0
1.5,2,x4,35,,,,,0
1.5,2,x4,36,,,,,0
1.5,2,x4,37,,,,,0
1.5,2,x4,38,,,,,0
1.5,2,x4,39,,,,,0
1.5,2,x4,40,,,,,0
1.5,2,x4,41,,,,,0
1.5,2,x4,42,,,,,0
1.5,2,x4,43,,,,,0
1.5,2,x4,44,,,,,0
1.5,2,x4,45,,,,,0
1.5,2,x4,46,,,,,0
1.5,2,x4,47,,,,,0
1.5,2,x4,48,,,,,0
1.5,2,x4,49,,,,,0
1.5,2,x4,50,,,,,0
1.5,2,x4,51,,,,,0
1.5,2,x4,52,,,,,0
1.5,2,x4,53,,,,,0
1.5,2,x4,54,,,,,0
1.5,2,x4,55,,,,,0
1.5,2,x4,56,,,,,0
1.5,2,x4,57,,,,,0
1.5,2,x4,58,,,,,0
1.5,2,x4,59,,,,,0
1.5,2,x4,60,,,,,0
1.5,2,x4,61,,,,,0
1.5,2,x4,62,,,,,0
1.5,2,x4,63,,,,,0
1.5,2,x4,64,,,,,0
1.5,2,x4,65,,,,,0
1.5,2,x4,66,,,,,0
1.5,2,x4,67,,,,,0
1.5,2,x4,68,,,,,0
1.5,2,x4,69,,,,,0
1.5,2,x2,0,0.09118009138166257,6.337016351025548,662.3710943475584,36.34197144060044,8
1.5,2,x2,1,0.2735402741449877,6.337016351025548,1073.8081374069816,36.10411413106257,8
1.5,2,x2,2,0.4559004569083128,6.337016351025548,274.8410874306553,35.641602163538415,8
1.5,2,x2,3,0.6382606396716379,6.337016351025548,89.8815807231864,34.93346340257903,8
1.5,2,x2,4,0.8206208224349631,6.337016351025548,65.62033848220858,34.075436344309004,8
1.5,2,x2,5,1.0029810051982881,6.337016351025548,53.66809682408433,33.091773292843605,8
1.5,2,x2,6,1.1853411879616134,6.337016351025548,37.91265074585561,31.91453989413165,8
1.5,2,x2,7,1.3677013707249386,6.337016351025548,26.21587276185474,30.595051217221886,8
1.5,2,x2,8,1.5500615534882636,6.337016351025548,22.14971738044413,29.163534976471187,8
1.5,2,x2,9,1.7324217362515888,6.337016351025548,17.81835526374678,27.758298545683477,8
1.5,2,x2,10,1.9147819190149138,6.337016351025548,16.922059603982103,26.275971813508967,8
1.5,2,x2,11,2.097142101778239,6.337016351025548,13.920702976551986,24.813170988054082,8
1.5,2,x2,12,2.2795022845415644,6.337016351025548,12.368157613963346,23.343773861706495,8
1.5,2,x2,13,2.461862467304889,6.337016351025548,10.157979824347107,21.833958061945,8
1.5,2,x2,14,2.6442226500682144,6.337016351025548,9.495043439226205,20.334993819801618,8
1.5,2,x2,15,2.82658283283154,6.337016351025548,8.333573371900336,18.867021640226746,8
1.5,2,x2,16,3.0089430155948644,6.337016351025548,7.474397994177583,17.500901092811088,8
1.5,2,x2,17,3.19130319835819,6.337016351025548,7.221888617517637,16.216463467714643,8
1.5,2,x2,18,3.3736633811215153,6.337016351025548,7.466361025653478,14.966362457141322,8
1.5,2,x2,19,3.55602356388484,6.337016351025548,6.504252559278684,13.80186946207421,8
1.5,2,x2,20,3.7383837466481653,6.337016351025548,6.143287178302133,12.720699284761938,8
1.5,2,x2,21,3.9207439294114903,6.337016351025548,5.6183675969669835,11.725232761628988,8
1.5,2,x2,22,4.103104112174815,6.337016351025548,6.1859360261177105,10.788001185064871,8
1.5,2,x2,23,4.285464294938141,6.337016351025548,6.5114950047138995,9.914532732738419,8
1.5,2,x2,24,4.467824477701466,6.337016351025548,6.019593269037142,9.093258314591068,8
1.5,2,x2,25,4.650184660464791,6.337016351025548,5.910070127956981,8.318917673455982,8
1.5,2,x2,26,4.832544843228116,6.337016351025548,5.73572549041007,7.636160760573488,8
1.5,2,x2,27,5.014905025991441,6.337016351025548,5.880617782611862,6.999921876730784,8
1.5,2,x2,28,5.197265208754766,6.337016351025548,5.702139602706371,6.411918042146941,8
1.5,2,x2,29,5.379625391518092,6.337016351025548,6.071855698301921,5.882372006789768,8
1.5,2,x2,30,5.561985574281417,6.337016351025548,6.146839616510817,5.3835201731490425,8
1.5,2,x2,31,5.744345757044742,6.337016351025548,6.38839052796724,4.935167259092607,8
1.5,2,x2,32,5.926705939808067,6.337016351025548,6.723555033466752,4.530381850330124,8
1.5,2,x2,33,6.109066122571392,6.337016351025548,7.199053081003803,4.161118868253834,8
1.5,2,x2,34,6.291426305334717,6.337016351025548,7.187921751735084,3.831596866660991,8
1.5,2,x2,35,6.4737864880980425,6.337016351025548,7.1531502839560455,3.5246292138673074,8
1.5,2,x2,36,6.656146670861368,6.337016351025548,8.036408281822332,3.2358682892165005,8
1.5,2,x2,37,6.8385068536246925,6.337016351025548,9.31841679389687,2.970800028767697,8
1.5,2,x2,38,7.020867036388018,6.337016351025548,11.048808579365964,2.7345138442698556,8
1.5,2,x2,39,7.2032272191513425,6.337016351025548,10.528643178518216,2.518692810657601,8
1.5,2,x2,40,7.385587401914668,6.337016351025548,11.502984897189963,2.3220845621442483,8
1.5,2,x2,41,7.567947584677993,6.337016351025548,23.346709479072263,2.142070274412284,8
1.5,2,x2,42,7.750307767441319,6.337016351025548,47.69900996619971,1.9743311165384676,8
1.5,2,x2,43,7.932667950204642,6.337016351025548,24.935949330583174,1.8258719089463848,8
1.5,2,x2,44,8.115028132967968,6.337016351025548,6.695137839320981,1.6860022495008888,8
1.5,2,x2,45,8.297388315731293,6.337016351025548,6.292328954317877,1.5584500489035293,8
1.5,2,x2,46,8.479748498494619,6.337016351025548,5.628041795030642,1.4464868935644255,8
1.5,2,x2,47,8.662108681257944,6.337016351025548,5.493242108772482,1.3392321925107642,8
1.5,2,x2,48,8.84446886402127,6.337016351025548,6.1747573778822735,1.2395454749632102,8
1.5,2,x2,49,9.026829046784595,6.337016351025548,6.391032112429149,1.1494112727699968,8
1.5,2,x2,50,9.209189229547919,6.337016351025548,6.975325632760779,1.067089534113343,8
1.5,2,x2,51,9.391549412311244,6.337016351025548,7.3961743166923295,0.9896891824106451,8
1.5,2,x2,52,9.57390959507457,6.337016351025548,7.946062660690426,0.9186926630082712,8
1.5,2,x2,53,9.756269777837895,6.337016351025548,8.131485233107263,0.8554494532231092,8
1.5,2,x2,54,9.93862996060122,6.337016351025548,9.822580814572335,0.7956425846238868,8
1.5,2,x2,55,10.120990143364544,6.337016351025548,10.033199212744718,0.7416497640498099,8
1.5,2,x2,56,10.30335032612787,6.337016351025548,11.302688373271174,0.6918428601580998,8
1.5,2,x2,57,10.485710508891195,6.337016351025548,12.11692236990411,0.6457138495358857,8
1.5,2,x2,58,10.66807069165452,6.337016351025548,11.241790888485987,0.6041370309097732,8
1.5,2,x2,59,10.850430874417846,6.337016351025548,16.589439662865647,0.5645942397528411,8
1.5,2,x2,60,11.032791057181171,6.337016351025548,31.33124004901777,0.527424780118043,8
1.5,2,x2,61,11.215151239944497,6.337016351025548,57.37787666560143,0.49321474648039765,8
1.5,2,x2,62,11.39751142270782,6.337016351025548,40.59895846438303,0.4617210371225828,8
1.5,2,x2,63,11.579871605471146,6.337016351025548,9.10961238038637,0.4328430453064607,8
1.5,2,x2,64,11.762231788234471,6.337016351025548,11.342181465861497,0.4056851566592671,8
1.5,2,x2,65,11.944591970997797,6.337016351025548,11.091049753873769,0.38048384304465727,8
1.5,2,x2,66,12.12695215376112,6.337016351025548,12.909459650581882,0.35790436136173304,8
1.5,2,x2,67,12.309312336524446,6.337016351025548,17.042545157201694,0.33569880976304894,8
1.5,2,x2,68,12.491672519287771,6.337016351025548,19.57414457815652,0.3148197745196418,8
1.5,2,x2,69,12.674032702051097,6.337016351025548,23.63044376798626,0.29694253007389243,8
1.5,2,x1,0,,,,,0
1.5,2,x1,1,,,,,0
1.5,2,x1,2,,,,,0
1.5,2,x1,3,,,,,0
1.5,2,x1,4,,,,,0
1.5,2,x1,5,,,,,0
1.5,2,x1,6,,,,,0
1.5,2,x1,7,,,,,0
1.5,2,x1,8,,,,,0
1.5,2,x1,9,,,,,0
1.5,2,x1,10,,,,,0
1.5,2,x1,11,,,,,0
1.5,2,x1,12,,,,,0
1.5,2,x1,13,,,,,0
1.5,2,x1,14,,,,,0
1.5,2,x1,15,,,,,0
1.5,2,x1,16,,,,,0
1.5,2,x1,17,,,,,0
1.5,2,x1,18,,,,,0
1.5,2,x1,19,,,,,0
1.5,2,x1,20,,,,,0
1.5,2,x1,21,,,,,0
1.5,2,x1,22,,,,,0
1.5,2,x1,23,,,,,0
1.5,2,x1,24,,,,,0
1.5,2,x1,25,,,,,0
1.5,2,x1,26,,,,,0
1.5,2,x1,27,,,,,0
1.5,2,x1,28,,,,,0
1.5,2,x1,29,,,,,0
1.5,2,x1,30,,,,,0
1.5,2,x1,31,,,,,0
1.5,2,x1,32,,,,,0
1.5,2,x1,33,,,,,0
1.5,2,x1,34,,,,,0
1.5,2,x1,35,,,,,0
1.5,2,x1,36,,,,,0
1.5,2,x1,37,,,,,0
1.5,2,x1,38,,,,,0
1.5,2,x1,39,,,,,0
1.5,2,x1,40,,,,,0
1.5,2,x1,41,,,,,0
1.5,2,x1,42,,,,,0
1.5,2,x1,43,,,,,0
1.5,2,x1,44,,,,,0
1.5,2,x1,45,,,,,0
1.5,2,x1,46,,,,,0
1.5,2,x1,47,,,,,0
1.5,2,x1,48,,,,,0
1.5,2,x1,49,,,,,0
1.5,2,x1,50,,,,,0
1.5,2,x1,51,,,,,0
1.5,2,x1,52,,,,,0
1.5,2,x1,53,,,,,0
1.5,2,x1,54,,,,,0
1.5,2,x1,55,,,,,0
1.5,2,x1,56,,,,,0
1.5,2,x1,57,,,,,0
1.5,2,x1,58,,,,,0
1.5,2,x1,59,,,,,0
1.5,2,x1,60,,,,,0
1.5,2,x1,61,,,,,0
1.5,2,x1,62,,,,,0
1.5,2,x1,63,,,,,0
1.5,2,x1,64,,,,,0
1.5,2,x1,65,,,,,0
1.5,2,x1,66,,,,,0
1.5,2,x1,67,,,,,0
1.5,2,x1,68,,,,,0
1.5,2,x1,69,,,,,0
1.5,4,x8,0,,,,,0
1.5,4,x8,1,,,,,0
1.5,4,x8,2,,,,,0
1.5,4,x8,3,,,,,0
1.5,4,x8,4,,,,,0
1.5,4,x8,5,,,,,0
1.5,4,x8,6,,,,,0
1.5,4,x8,7,,,,,0
1.5,4,x8,8,,,,,0
1.5,4,x8,9,,,,,0
1.5,4,x8,10,,,,,0
1.5,4,x8,11,,,,,0
1.5,4,x8,12,,,,,0
1.5,4,x8,13,,,,,0
1.5,4,x8,14,,,,,0
1.5,4,x8,15,,,,,0
1.5,4,x8,16,,,,,0
1.5,4,x8,17,,,,,0
1.5,4,x8,18,,,,,0
1.5,4,x8,19,,,,,0
1.5,4,x8,20,,,,,0
1.5,4,x8,21,,,,,0
1.5,4,x8,22,,,,,0
1.5,4,x8,23,,,,,0
1.5,4,x8,24,,,,,0
1.5,4,x8,25,,,,,0
1.5,4,x8,26,,,,,0
1.5,4,x8,27,,,,,0
1.5,4,x8,28,,,,,0
1.5,4,x8,29,,,,,0
1.5,4,x8,30,,,,,0
1.5,4,x8,31,,,,,0
1.5,4,x8,32,,,,,0
1.5,4,x8,33,,,,,0
1.5,4,x8,34,,,,,0
1.5,4,x8,35,,,,,0
1.5,4,x8,36,,,,,0
1.5,4,x8,37,,,,,0
1.5,4,x8,38,,,,,0
1.5,4,x8,39,,,,,0
1.5,4,x8,40,,,,,0
1.5,4,x8,41,,,,,0
1.5,4,x8,42,,,,,0
1.5,4,x8,43,,,,,0
1.5,4,x8,44,,,,,0
1.5,4,x8,45,,,,,0
1.5,4,x8,46,,,,,0
1.5,4,x8,47,,,,,0
1.5,4,x8,48,,,,,0
1.5,4,x8,49,,,,,0
1.5,4,x8,50,,,,,0
1.5,4,x8,51,,,,,0
1.5,4,x8,52,,,,,0
1.5,4,x8,53,,,,,0
1.5,4,x8,54,,,,,0
1.5,4,x8,55,,,,,0
1.5,4,x8,56,,,,,0
1.5,4,x8,57,,,,,0
1.5,4,x8,58,,,,,0
1.5,4,x8,59,,,,,0
1.5,4,x8,60,,,,,0
1.5,4,x8,61,,,,,0
1.5,4,x8,62,,,,,0
1.5,4,x8,63,,,,,0
1.5,4,x8,64,,,,,0
1.5,4,x8,65,,,,,0
1.5,4,x8,66,,,,,0
1.5,4,x8,67,,,,,0
1.5,4,x8,68,,,,,0
1.5,4,x8,69,,,,,0
1.5,4,x4,0,0.09118009138166257,3.168508175512774,187.97936458555435,34.674845348139804,8
1.5,4,x4,1,0.2735402741449877,3.168508175512774,288.2486296585995,34.01981914411143,8
1.5,4,x4,2,0.4559004569083128,3.168508175512774,71.36154447059181,32.77700139918024,8
1.5,4,x4,3,0.6382606396716379,3.168508175512774,24.801827132780446,30.955450142971582,8
