date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,n_freq,data_spectrum,theory_spectrum_raw,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,17,20.051549366679396,184,4.909696520438352,3.898283263216226,6.642035177633616,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,18,21.197352187632504,198,5.6285532154896245,3.897985358982643,6.641527597689979,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,19,22.34315500858561,202,5.13433263046591,3.897745425478556,6.641118790359461,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,20,23.48895782953872,214,5.385054086883847,3.897549738365686,6.640785371621075,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,21,24.63476065049183,218,6.748607206673128,3.8973889315972943,6.640511383267654,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,22,25.78056347144494,238,5.044682924485271,3.8972522485276166,6.640278497739414,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,23,26.926366292398047,242,6.997025164303459,3.897135980371645,6.640080395875116,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,24,28.072169113351155,266,11.351155444898598,3.8970354086826835,6.639909038215641,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,25,29.217971934304263,274,20.896397208420943,3.896947454298534,6.63975917837373,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,26,30.36377475525737,266,39.684452705784956,3.8968748876430355,6.639635536697125,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,27,31.509577576210482,302,36.057731031909846,3.8968111365508995,6.639526915294321,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,28,32.65538039716359,292,20.854684428730618,3.896755169792697,6.63943155711954,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,29,33.8011832181167,314,8.20661042908173,3.8967070413891314,6.639349554215199,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,30,34.946986039069806,330,6.438961068743506,3.8966634943300016,6.63927535717022,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,31,36.092788860022914,326,4.70956692126711,3.896625719276046,6.639210994675176,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,32,37.23859168097602,342,5.465136376105295,3.896592645412031,6.639154642236573,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,33,38.38439450192913,346,4.759575270235912,3.8965632516337476,6.639104560060348,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,34,39.53019732288224,348,4.806353302674691,3.8965375954704298,6.639060846166879,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,35,40.676000143835346,376,4.936328501619775,3.8965141415720055,6.639020884571513,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,36,41.82180296478845,390,3.981881849850885,3.8964924304334603,6.638983892353086,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,37,42.96760578574156,402,3.9111514687360796,3.896472767478626,6.6389503899037035,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,38,44.11340860669467,394,4.331306712391166,3.8964554250705734,6.6389208412853575,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,39,45.25921142764778,422,4.361613339841323,3.8964397136080584,6.638894071530655,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,40,46.40501424860089,412,4.908891487802571,3.8964254843407122,6.63886982719337,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,41,47.550817069554,446,4.883959188357219,3.8964125069360467,6.6388477158247285,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,42,48.69661989050711,446,5.39380052518261,3.8964004390992892,6.63882715421059,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,43,49.842422711460216,436,4.944254872393337,3.8963897621697567,6.6388089624741875,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,44,50.988225532413324,418,5.444852267624414,3.8963796907693604,6.638791802460099,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,45,52.13402835336643,378,6.530708536147288,3.8963704821016325,6.638776112400947,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,46,53.27983117431954,360,7.743302841941752,3.8963623675714656,6.63876228657271,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,47,54.42563399527265,386,9.755666429375019,3.896354554739412,6.638748974788564,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,48,55.571436816225756,358,12.220266855989829,3.8963472479926837,6.638736525290792,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,49,56.717239637178864,358,17.33162269265602,3.896340592627086,6.638725185639609,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,50,57.86304245813197,346,26.82041942759004,3.896334464246107,6.638714743883765,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,51,59.00884527908508,366,38.29084340931562,3.896328649035439,6.638704835718756,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,52,60.15464810003819,334,63.76182192491474,3.8963232617754757,6.638695656711544,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,53,61.300450920991295,342,36.47199960682097,3.896318411211659,6.638687392146522,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,54,62.4462537419444,342,17.68282429713767,3.8963137726051897,6.638679488722049,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,55,63.59205656289751,326,11.371750598738823,3.896309535199807,6.6386722688784126,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,56,64.73785938385063,334,7.696067492010238,3.896305577818192,6.638665526149338,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,57,65.88366220480373,326,7.155656738896155,3.896301865709166,6.638659201324519,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,58,67.02946502575685,316,6.933035134338545,3.896298476109846,6.638653426003333,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,59,68.17526784670994,334,9.199064454244208,3.8962952083432785,6.63864785826517,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,60,69.32107066766307,326,15.227397579985537,3.896292093129235,6.638642550451482,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,61,70.46687348861616,326,27.888563760241908,3.896289183678571,6.638637593224838,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,62,71.61267630956928,289,16.735306647843252,3.8962864650996862,6.638632961212394,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,63,72.75847913052237,240,5.692765579027671,3.8962839345162936,6.638628649513429,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,64,73.9042819514755,210,4.146961637249883,3.8962815180787014,6.638624532300182,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,65,75.05008477242859,180,3.5045231599166238,3.896279240557718,6.638620651778047,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,66,76.19588759338171,150,3.7507072047233896,3.896277168071424,6.6386171206013875,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,67,77.3416904143348,154,3.589671347262794,3.896275096646609,6.638613591233315,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,68,78.48749323528793,114,4.183119449123925,3.896273117195623,6.638610218573558,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.4,2259,9.187191164327434,0.5139827907453833,3.8962277248757236,69,79.63329605624102,96,3.613939847009693,3.8962713943551877,6.638607283136084,1.7038359526890037
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,0,0.5729014104765542,2,14.536946100914914,3.8886629905587977,6.862455826133815,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,1,1.7187042314296626,18,1126.648758402656,3.4722155306555056,6.127536830985484,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,2,2.8645070523827707,26,274.0733767792331,3.1595585328095606,5.575780393963645,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,3,4.0103098733358795,42,79.54599964249353,3.0220401608109206,5.33309704613594,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,4,5.156112694288987,42,28.709085056501316,2.962776944698273,5.228513233222591,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,5,6.301915515242095,60,29.07232259479666,2.9347336822559518,5.17902433428783,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,6,7.447718336195205,66,19.258728562625617,2.918038886310023,5.149562460120949,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,7,8.593521157148313,86,17.735018127748972,2.908216566772913,5.132228678793732,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,8,9.739323978101421,86,17.829400905900982,2.902015429192729,5.121285320416029,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,9,10.885126799054529,98,12.784615990109138,2.898238960961816,5.114620858497792,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,10,12.030929620007637,110,9.67301864368748,2.89556146970041,5.109895798611948,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,11,13.176732440960746,114,9.314214588437027,2.8937015783958904,5.106613585175179,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,12,14.322535261913854,130,5.573702937827438,2.892332996111488,5.104198401474781,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,13,15.468338082866964,142,5.053172831167982,2.8912720866406385,5.102326178451879,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,14,16.614140903820072,158,6.0712546333244255,2.890458723334521,5.100890808564495,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,15,17.75994372477318,166,4.865039473825506,2.8898265055555847,5.099775112349374,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,16,18.905746545726288,170,4.19604842878474,2.889347284612797,5.098929414854163,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,17,20.051549366679396,184,3.4681955174883647,2.8889706373497153,5.098264732619881,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,18,21.197352187632504,198,4.19006725151941,2.88865835513854,5.097713637581642,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,19,22.34315500858561,202,4.787396320655333,2.8884066028664184,5.097269361785371,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,20,23.48895782953872,214,3.8978719428354958,2.888201110785172,5.096906722921166,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,21,24.63476065049183,218,4.662871461913697,2.8880321316015105,5.0966085196090685,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,22,25.78056347144494,238,4.526013695635738,2.8878884167065793,5.096354901046489,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,23,26.926366292398047,242,3.6442794277753716,2.887766103560996,5.096139050878819,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,24,28.072169113351155,266,4.105406974074593,2.8876602536532765,5.095952253946895,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,25,29.217971934304263,274,4.085937774538736,2.8875676447350185,5.095788823839376,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,26,30.36377475525737,266,4.449233741001284,2.887491209874182,5.095653936641041,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,27,31.509577576210482,302,4.33905306811089,2.8874240386115915,5.095535397229569,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,28,32.65538039716359,292,3.6489141650933377,2.8873650523796734,5.095431302220083,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,29,33.8011832181167,314,3.7156686123856795,2.8873143140785245,5.095341762614524,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,30,34.946986039069806,330,3.347619232060464,2.8872683947693485,5.095260727247985,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,31,36.092788860022914,326,3.521065550247493,2.887228553383655,5.095190417799715,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,32,37.23859168097602,342,3.818227515673973,2.8871936636157076,5.095128846639678,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,33,38.38439450192913,346,3.6685876103413877,2.887162650620535,5.095074116952398,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,34,39.53019732288224,348,4.222906185685154,2.8871355769073,5.095026339049923,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,35,40.676000143835346,376,3.8253055490545216,2.88711082358855,5.094982656026508,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,36,41.82180296478845,390,3.604248352305524,2.8870879065114607,5.094942213481198,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,37,42.96760578574156,402,3.6056631281256393,2.8870671487657926,5.094905581581482,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,38,44.11340860669467,394,3.293964928875546,2.887048838666566,5.0948732691266825,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,39,45.25921142764778,422,3.4306501749215568,2.8870322487608737,5.094843992355913,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,40,46.40501424860089,412,3.7535518789992324,2.8870172224719974,5.094817474952915,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,41,47.550817069554,446,4.73320981659243,2.887003516922128,5.0947932883029585,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,42,48.69661989050711,446,5.579805327320944,2.8869907709045965,5.094770794972351,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,43,49.842422711460216,436,4.3804823770973815,2.886979493076097,5.094750892604858,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,44,50.988225532413324,418,6.146241242950464,2.886968854078101,5.0947321176032805,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,45,52.13402835336643,378,7.733403176098234,2.8869591257711322,5.09471494972913,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,46,53.27983117431954,360,8.309485574446567,2.886950552803282,5.094699820721213,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,47,54.42563399527265,386,10.209689901265602,2.8869422980888153,5.094685253345865,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,48,55.571436816225756,358,10.218484913565254,2.8869345776499133,5.094671628824776,1.7647340082684013
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.4,4518,9.72005447419684,0.4136556747777852,2.8868082164660076,49,56.717239637178864,358,10.558983836411528,2.8869275450941307,5.094659218234422,1.7647340082684013
