operator,reorthogonalization,lanczos_steps,band,rank_start,rank_end,exact_mode_count,estimated_mode_count,exact_energy_per_mode,matrix_free_energy_per_mode,energy_per_mode_error
subset_vecchia_precision,none,64,6,801,960,160,168.25877538970735,0.589854565070523,0.5633703616432909,-0.026484203427232123
subset_vecchia_precision,none,64,7,961,1120,160,184.76983847570705,0.5354513747139051,0.5843392771171592,0.048887902403254024
subset_vecchia_precision,none,64,8,1121,1280,160,163.99149116473518,0.7764371234207367,0.709267595766319,-0.06716952765441764
subset_vecchia_precision,none,64,9,1281,1440,160,173.33204251351071,0.6659857583747126,0.6468465225600021,-0.019139235814710553
subset_vecchia_precision,none,64,10,1441,1600,160,101.00809340798173,0.879842470321919,1.6991376377907008,0.8192951674687818
subset_vecchia_precision,none,64,11,1601,1760,160,214.60237211078174,0.6452056826437044,0.32534044274135776,-0.3198652399023466
subset_vecchia_precision,none,64,12,1761,1920,160,99.4947490395657,0.6045035464061854,1.3531647260045057,0.7486611795983202
subset_vecchia_precision,none,64,13,1921,2080,160,202.332166180586,0.716438584010433,0.317834520118021,-0.39860406389241204
subset_vecchia_precision,none,64,14,2081,2240,160,153.09165999469133,0.5898658237573912,0.795465996282355,0.20560017252496388
subset_vecchia_precision,none,64,15,2241,2400,160,167.64688676554397,0.5059973243482758,0.33609951368572893,-0.1698978106625469
subset_vecchia_precision,none,64,16,2401,2560,160,114.90857240367814,0.6504947184703596,0.6914409364675673,0.04094621799720777
subset_vecchia_precision,none,64,17,2561,2720,160,224.33192669936943,0.5051999572075004,0.5434762126435795,0.03827625543607904
subset_vecchia_precision,none,64,18,2721,2880,160,97.50660834077053,0.5338611913781633,0.5943346863907452,0.06047349501258181
subset_vecchia_precision,none,64,19,2881,3040,160,198.76171842410758,0.5382393616767971,0.5778796078933119,0.03964024621651485
subset_vecchia_precision,none,64,20,3041,3200,160,144.94528490658922,0.49283922997928753,0.4601314436058676,-0.03270778637341992
subset_vecchia_precision,none,128,1,1,160,160,157.50722262871093,0.7376759064022205,0.7144171418792764,-0.023258764522944064
subset_vecchia_precision,none,128,2,161,320,160,164.3802865558021,0.6588011039642385,0.6686990634005093,0.009897959436270809
subset_vecchia_precision,none,128,3,321,480,160,160.75782376568867,0.5927840228408423,0.5883670070191546,-0.004417015821687742
subset_vecchia_precision,none,128,4,481,640,160,166.1403211168025,0.8044059432137693,0.7858574096542619,-0.018548533559507474
subset_vecchia_precision,none,128,5,641,800,160,144.6705054105729,0.6583005413113341,0.7404742265957983,0.08217368528446423
subset_vecchia_precision,none,128,6,801,960,160,162.92205062076073,0.589854565070523,0.6206018600666964,0.030747294996173347
subset_vecchia_precision,none,128,7,961,1120,160,155.73977713478484,0.5354513747139051,0.414951041442139,-0.12050033327176612
subset_vecchia_precision,none,128,8,1121,1280,160,191.63392618148873,0.7764371234207367,0.7218024967222432,-0.054634626698493505
subset_vecchia_precision,none,128,9,1281,1440,160,126.44811868438865,0.6659857583747126,0.9269143824407748,0.2609286240660622
subset_vecchia_precision,none,128,10,1441,1600,160,199.4757095255584,0.879842470321919,0.6648433351429086,-0.21499913517901037
subset_vecchia_precision,none,128,11,1601,1760,160,131.32906759594016,0.6452056826437044,0.8132826125435608,0.16807692989985645
subset_vecchia_precision,none,128,12,1761,1920,160,188.22918195304555,0.6045035464061854,0.4961374647640734,-0.10836608164211203
subset_vecchia_precision,none,128,13,1921,2080,160,148.4232150670107,0.716438584010433,0.7160094300275709,-0.00042915398286214046
subset_vecchia_precision,none,128,14,2081,2240,160,153.12378739674296,0.5898658237573912,0.607938718105343,0.018072894347951785
subset_vecchia_precision,none,128,15,2241,2400,160,168.72953310470257,0.5059973243482758,0.5006842499907189,-0.005313074357556902
subset_vecchia_precision,none,128,16,2401,2560,160,116.48911384180747,0.6504947184703596,1.0160971866863857,0.36560246821602616
subset_vecchia_precision,none,128,17,2561,2720,160,178.0742203167706,0.5051999572075004,0.33135949052469127,-0.17384046668280917
subset_vecchia_precision,none,128,18,2721,2880,160,159.59942923225844,0.5338611913781633,0.6413572379546708,0.10749604657650746
subset_vecchia_precision,none,128,19,2881,3040,160,171.10012637005002,0.5382393616767971,0.44774377375867425,-0.09049558791812284
subset_vecchia_precision,none,128,20,3041,3200,160,155.22658349711355,0.49283922997928753,0.5164723101062375,0.02363308012694998
subset_vecchia_precision,none,256,1,1,160,160,157.1953409020063,0.7376759064022205,0.7308662618476994,-0.006809644554521044
subset_vecchia_precision,none,256,2,161,320,160,159.79236881455716,0.6588011039642385,0.6972593354683282,0.03845823150408967
subset_vecchia_precision,none,256,3,321,480,160,163.93770489538184,0.5927840228408423,0.555102009835349,-0.03768201300549334
subset_vecchia_precision,none,256,4,481,640,160,158.57040834676735,0.8044059432137693,0.8225802236792186,0.018174280465449222
subset_vecchia_precision,none,256,5,641,800,160,156.71717129493527,0.6583005413113341,0.682880893009697,0.024580351698362923
subset_vecchia_precision,none,256,6,801,960,160,166.96343275249274,0.589854565070523,0.5486536158479038,-0.04120094922261919
subset_vecchia_precision,none,256,7,961,1120,160,158.60847330647414,0.5354513747139051,0.5229517045127672,-0.012499670201137958
subset_vecchia_precision,none,256,8,1121,1280,160,171.89396422725258,0.7764371234207367,0.7332584948903494,-0.04317862853038723
subset_vecchia_precision,none,256,9,1281,1440,160,151.73556548887177,0.6659857583747126,0.7640416513750463,0.09805589300033368
subset_vecchia_precision,none,256,10,1441,1600,160,170.65563383431163,0.879842470321919,0.7597866699303338,-0.12005580039158514
subset_vecchia_precision,none,256,11,1601,1760,160,154.117041307092,0.6452056826437044,0.7133719718522405,0.06816628920853618
subset_vecchia_precision,none,256,12,1761,1920,160,163.07742570386586,0.6045035464061854,0.5593779203402485,-0.04512562606593695
subset_vecchia_precision,none,256,13,1921,2080,160,153.5080582248063,0.716438584010433,0.8092426422136187,0.09280405820318571
subset_vecchia_precision,none,256,14,2081,2240,160,169.01453021426278,0.5898658237573912,0.5191593072639553,-0.07070651649343584
subset_vecchia_precision,none,256,15,2241,2400,160,152.847439397382,0.5059973243482758,0.563241115941663,0.05724379159338722
subset_vecchia_precision,none,256,16,2401,2560,160,158.27292032612786,0.6504947184703596,0.6271872626553069,-0.02330745581505267
subset_vecchia_precision,none,256,17,2561,2720,160,151.63666604228092,0.5051999572075004,0.49338692834897957,-0.011813028858520869
subset_vecchia_precision,none,256,18,2721,2880,160,164.8267094204616,0.5338611913781633,0.5295662951229545,-0.0042948962552088465
subset_vecchia_precision,none,256,19,2881,3040,160,157.91857999260856,0.5382393616767971,0.5541363879404396,0.015897026263642533
subset_vecchia_precision,none,256,20,3041,3200,160,158.71056550805997,0.49283922997928753,0.5046699762319589,0.011830746252671331
subset_vecchia_precision,none,512,1,1,160,160,158.11926786035366,0.7376759064022205,0.7486368478082444,0.010960941406023883
subset_vecchia_precision,none,512,2,161,320,160,159.43645039994368,0.6588011039642385,0.6589518476310389,0.0001507436668003459
subset_vecchia_precision,none,512,3,321,480,160,162.48789962707457,0.5927840228408423,0.5841220944174212,-0.008661928423421061
subset_vecchia_precision,none,512,4,481,640,160,159.2254937045762,0.8044059432137693,0.7997861883834555,-0.004619754830313849
subset_vecchia_precision,none,512,5,641,800,160,161.23910598074713,0.6583005413113341,0.6564262372036789,-0.0018743041076552114
subset_vecchia_precision,none,512,6,801,960,160,161.54245230245192,0.589854565070523,0.5939380634383548,0.004083498367831728
subset_vecchia_precision,none,512,7,961,1120,160,156.7713885500341,0.5354513747139051,0.5244036880121262,-0.011047686701778914
subset_vecchia_precision,none,512,8,1121,1280,160,171.1255517856714,0.7764371234207367,0.7383221189675863,-0.038115004453150414
subset_vecchia_precision,none,512,9,1281,1440,160,155.2005355911599,0.6659857583747126,0.7186568124525243,0.052671054077811696
subset_vecchia_precision,none,512,10,1441,1600,160,163.93281674103514,0.879842470321919,0.8010783623638875,-0.07876410795803146
subset_vecchia_precision,none,512,11,1601,1760,160,163.53344194082342,0.6452056826437044,0.6745176271489794,0.029311944505275078
subset_vecchia_precision,none,512,12,1761,1920,160,156.61537392136051,0.6045035464061854,0.6255268096898433,0.02102326328365789
subset_vecchia_precision,none,512,13,1921,2080,160,158.30272277259337,0.716438584010433,0.7221344238286524,0.005695839818219417
subset_vecchia_precision,none,512,14,2081,2240,160,160.28016703296134,0.5898658237573912,0.5621048933449522,-0.02776093041243899
subset_vecchia_precision,none,512,15,2241,2400,160,165.5457410912627,0.5059973243482758,0.5008501403834507,-0.005147183964825164
subset_vecchia_precision,none,512,16,2401,2560,160,146.9060488365708,0.6504947184703596,0.6634580458908697,0.012963327420510096
subset_vecchia_precision,none,512,17,2561,2720,160,161.85499208139345,0.5051999572075004,0.5404598529424954,0.035259895734994995
subset_vecchia_precision,none,512,18,2721,2880,160,156.65461309133116,0.5338611913781633,0.526098254746773,-0.0077629366313903825
subset_vecchia_precision,none,512,19,2881,3040,160,162.66891797895732,0.5382393616767971,0.5455854911409108,0.0073461294641137265
subset_vecchia_precision,none,512,20,3041,3200,160,158.55701870969824,0.49283922997928753,0.4953852665325994,0.00254603655331187
