tile_y,tile_x,n,median_error,mean_error,median_o3,mean_o3,median_vza,median_sza,year,slot,file,region_label,region_tag,lat_min,lat_max,lon_min,lon_max
0,2,1063,1.3139589,1.2165372,267.87927,267.42587,18.497063,44.632454,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,920,1.9155936,1.8681092,267.87515,267.87656,18.391537,45.551994,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,1009,1.8753254,1.8625674,268.232,268.2148,18.363306,46.564304,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,1032,1.6698102,1.5794475,267.88745,267.85925,18.448769,47.52773,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,1004,1.4099104,1.3508443,267.09418,266.95798,18.621502,48.517853,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,125,1.5506543,1.4566035,267.46884,267.44882,18.926884,49.04726,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1027,0.8999024,0.9130617,269.25833,269.30844,20.513027,42.374153,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,1026,0.55126,0.66940814,268.14215,268.0118,20.180704,43.351517,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,1013,0.75353706,0.89080364,264.68286,264.77408,19.956781,44.31817,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,554,1.9281514,1.8779317,266.21222,266.12238,19.693365,45.070408,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,680,2.01892,2.03007,267.67432,267.64737,19.663841,46.423542,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,1012,1.6691588,1.6478505,267.37732,267.17276,19.91293,47.23589,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,876,1.858459,1.8152405,267.3034,267.29913,20.148476,48.170464,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,7,162,1.6654837,1.6452919,267.90424,267.83563,20.236485,48.75998,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,0,987,1.1551524,1.1484464,270.19528,270.11996,21.914762,42.07353,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,1,1001,0.7695934,0.92560667,268.20258,268.20593,21.609896,43.05021,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,2,1020,0.69682026,0.8537246,264.61197,264.90146,21.401928,44.02849,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,3,736,1.8367333,1.7614431,265.42993,265.271,21.397243,44.867313,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,4,556,2.0345674,2.0162497,267.14145,267.00436,21.486027,46.19825,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,5,1000,1.643968,1.6337178,266.74387,266.62982,21.3547,46.954025,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,725,1.961455,1.9269799,267.31952,267.03482,21.59798,47.829433,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,132,1.6942439,1.7259294,268.1383,268.0831,21.565979,48.505733,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,0,962,1.9878385,1.9798052,269.91467,269.9093,23.30244,41.81243,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,1,774,2.0865312,2.0159445,268.60632,268.5279,22.957697,42.781223,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,593,1.9483199,1.807436,266.1207,266.04184,22.581718,43.79408,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,336,2.221353,2.170165,266.6062,266.51556,22.422573,44.905014,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,877,2.0482357,2.023725,266.06018,265.9992,22.64245,45.7173,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,933,1.9878091,1.9277316,267.1356,266.97147,22.752533,46.672493,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,635,1.1911392,1.2687436,266.70328,266.42282,23.085268,47.802914,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,210,0.8801534,0.9810075,265.0468,265.24597,23.095463,48.236107,2023,6,20230716_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1038,0.47531682,0.523383,268.97406,268.95245,19.128872,56.617546,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1056,0.55157405,0.61896664,267.53094,267.2443,18.74753,57.599724,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1045,0.7989594,0.7913252,266.8694,266.70682,18.517815,58.56907,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,976,1.2526064,1.2587087,267.37817,267.37802,18.367191,59.527958,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,1007,1.2012985,1.1865457,267.4433,267.50232,18.368832,60.490803,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,1066,0.8527893,0.8403006,267.35583,267.3607,18.44505,61.45569,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,1018,0.7215027,0.73507863,266.14233,266.17328,18.673447,62.44361,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,108,0.6896446,0.660952,266.3169,266.46283,18.813168,62.972794,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1026,0.56546265,0.6456294,268.39206,268.45053,20.516106,56.29074,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,1024,0.5048263,0.5651905,267.74313,267.57095,20.185867,57.258354,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,1012,0.7833078,0.75467926,264.78177,264.43225,19.965816,58.22508,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,755,1.3553985,1.296325,265.2365,265.14755,19.842812,59.060333,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,896,1.3773966,1.3920187,266.42908,266.41354,19.771858,60.208496,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,1024,1.1488554,1.103611,266.64893,266.59955,19.897312,61.110508,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,1018,1.0887597,1.0840116,266.14478,266.17633,20.074417,62.076313,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,7,157,1.0494268,1.1099634,266.51788,266.4528,20.25735,62.62382,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,0,990,0.7861631,0.79807425,268.47333,268.3018,21.920528,55.969498,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,1,985,0.751438,0.81222546,267.31735,267.2107,21.599014,56.925503,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,2,998,0.6364771,0.72031987,264.43506,264.63037,21.394583,57.899372,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,3,815,1.3312253,1.312925,264.5846,264.49316,21.332214,58.76544,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,4,689,1.5860318,1.4898779,266.29202,266.28915,21.29329,59.96799,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,5,1001,1.0655961,1.0318632,266.19278,266.1624,21.344912,60.798653,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,815,1.293353,1.2828096,266.13535,266.08264,21.456924,61.729618,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,159,1.1839567,1.1793331,266.53317,266.5812,21.664026,62.32261,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,0,980,1.4512942,1.3945899,268.46487,268.44073,23.315166,55.66416,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,1,894,1.6739427,1.6052899,267.50757,267.45328,23.062244,56.613976,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,592,1.7038057,1.5485028,265.88168,265.69174,22.67382,57.619507,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,592,1.7230494,1.6787866,265.07355,265.12952,22.52494,58.63964,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,931,1.425801,1.3902948,266.2221,266.0795,22.695068,59.503372,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,990,1.2118374,1.2121603,266.0462,266.01373,22.78731,60.48884,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,788,1.2936989,1.191358,266.0005,265.72363,22.93705,61.503647,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,192,0.5708033,0.6508445,264.8896,264.78317,23.132706,62.0018,2023,7,20230716_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1030,0.7743038,0.7409823,265.66177,265.80328,19.098228,42.084755,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1026,0.7769966,0.73507434,264.16028,264.34366,18.743237,41.11699,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1013,0.68186325,0.8288539,263.25208,263.388,18.51501,40.161617,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,862,1.6435528,1.6416839,265.20697,265.27673,18.45612,39.27382,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,999,1.1086495,1.2612867,265.28168,265.35602,18.379457,38.16293,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,1026,0.59502137,0.6628991,265.85852,266.21823,18.43719,37.213455,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,1026,0.67636764,0.6483956,269.1531,269.98636,18.636059,36.250916,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,1028,0.7015834,0.68879825,280.91187,280.63495,18.942875,35.28358,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1017,0.6156561,0.6242849,266.68045,266.9107,20.5043,41.80678,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,1024,0.6191525,0.6711038,266.24243,266.59024,20.171202,40.837746,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,1013,0.7517629,0.9019614,266.55212,265.71155,19.943594,39.86968,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,758,1.81097,1.7400427,266.73853,266.44934,19.651423,38.778526,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,669,1.4980228,1.4150003,268.12613,267.7678,19.564209,37.751083,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,1026,0.5235145,0.6685449,267.5504,267.69577,19.886692,36.901466,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,1022,0.56052196,0.57156885,270.40735,271.44598,20.070587,35.930725,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,7,1020,0.64265406,0.62268037,281.7524,281.7458,20.360174,34.958603,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,0,1007,0.50151056,0.5479962,268.88373,268.2343,21.905457,41.524998,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,1,1004,0.9064347,0.9187431,268.78967,268.64008,21.591301,40.54321,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,2,906,1.7966597,1.7599211,268.4793,268.50195,21.314255,39.61034,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,3,693,1.4697527,1.4777179,267.86865,267.80392,21.339537,38.48308,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,4,700,1.3769265,1.4180272,269.50458,269.13852,21.436378,37.500748,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,5,1007,0.5875342,0.847159,267.6883,267.96225,21.330862,36.6717,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,1007,0.5719669,0.6263333,269.5371,270.94186,21.503492,35.68795,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,1007,0.5687396,0.57257974,280.326,280.64636,21.7708,34.703255,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,0,969,0.47503096,0.50348276,267.7396,267.86343,23.304924,41.29374,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,1,972,1.4683585,1.4472265,269.18103,269.32416,23.001453,40.34028,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,792,2.0137947,1.9148017,269.8858,269.90198,22.700516,39.33663,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,705,1.914831,1.716475,268.73358,268.69067,22.709248,38.220608,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,916,1.3569512,1.3401672,269.6671,269.48386,22.707146,37.372177,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,1007,0.5742287,0.72109133,268.24103,268.14648,22.781683,36.425102,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,1007,0.50416255,0.57119364,270.6883,272.12253,22.942461,35.43512,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,962,0.669106,0.65623647,280.56757,280.85522,23.167675,34.46139,2023,0,20230717_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1027,0.69905186,0.65953,264.388,264.6531,19.095934,28.137312,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1045,0.6622382,0.6392805,264.58276,265.2314,18.75013,27.175661,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1030,0.6570904,0.88473254,263.38116,263.8659,18.508018,26.219284,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,782,2.0156872,1.8593684,265.5427,265.47348,18.43607,25.342186,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,1023,1.3112209,1.2886254,264.86053,264.88425,18.345642,24.265503,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,1026,0.51180077,0.5361598,266.58002,266.5017,18.430393,23.31689,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,1026,0.54194707,0.5786394,276.34253,275.50278,18.63011,22.36726,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,1032,0.6187867,0.6085681,282.3011,282.14914,18.935787,21.416819,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1018,0.6143128,0.6313598,266.4253,267.5374,20.498842,27.836987,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,1007,0.6449268,0.6694298,266.4239,267.16327,20.180492,26.865421,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,979,0.7989672,1.1071284,267.01993,266.75073,19.930819,25.92192,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,656,2.1343694,2.0079613,267.42615,267.21378,19.615364,24.831434,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,732,1.6073308,1.4654385,268.6457,268.42133,19.585913,23.850643,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,1026,0.49425963,0.52566457,267.21155,267.4057,19.879047,22.954754,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,1022,0.5658822,0.55828226,275.94965,275.58423,20.064957,21.99044,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,7,1021,0.59293306,0.5811634,281.72372,281.87207,20.35448,21.027548,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,0,1007,0.5286122,0.60519993,269.5393,269.0482,21.899105,27.557432,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,1,1021,0.748842,0.79651743,269.58575,269.42426,21.599089,26.574781,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,2,824,1.7187825,1.6861974,269.56268,269.49533,21.39544,25.678423,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,3,474,2.1224713,2.0773993,268.94836,268.75668,21.270008,24.359873,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,4,578,1.8235677,1.7946547,270.28662,270.12784,21.414814,23.463352,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,5,999,0.7115793,0.7693792,269.29654,269.2377,21.32648,22.69601,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,1004,0.5157065,0.62700576,274.76367,275.19214,21.498232,21.720734,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,1007,0.5564467,0.56458783,281.5327,281.72028,21.76487,20.740139,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,0,978,0.48948747,0.50885034,268.51074,268.60678,23.307287,27.350342,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,1,978,1.3018239,1.3544427,271.46545,271.446,23.028378,26.371601,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,874,1.9398811,1.9499811,271.04028,270.8915,22.803295,25.43112,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,527,1.8966645,1.7897639,269.0871,269.09158,22.628124,24.157846,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,954,1.5624152,1.5064873,269.966,269.91037,22.700708,23.42899,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,1007,0.7689574,0.83584094,269.97482,269.84506,22.773668,22.463634,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,1007,0.53532165,0.61012655,276.51868,275.66565,22.935934,21.471369,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,977,0.6788463,0.6575596,281.71942,281.96234,23.169874,20.489569,2023,1,20230717_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1030,0.6347469,0.61692435,264.36078,264.50888,19.101923,15.549611,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1040,0.5722879,0.5648824,264.25006,264.88882,18.754345,14.640832,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1045,0.9526148,1.0641938,266.93613,266.43448,18.527357,13.726447,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,889,2.1674082,1.9374248,266.94223,266.75894,18.365707,12.813555,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,1013,1.2261188,1.277495,265.40598,265.76303,18.346352,11.939961,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,1026,0.48208222,0.5065564,266.64246,267.01605,18.428015,11.083685,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,1032,0.5013664,0.5442418,280.55737,279.44208,18.624046,10.250286,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,156,0.56868255,0.56495166,282.49957,282.4234,18.814829,9.7611885,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1020,0.5865123,0.63766897,267.1199,267.9637,20.499283,15.100931,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,1027,0.53292894,0.57035154,266.0775,266.80408,20.175959,14.145266,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,930,1.5258967,1.4664354,268.76868,268.70496,19.853287,13.256827,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,608,2.3167238,2.1890106,268.38733,268.34857,19.604816,12.328842,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,963,1.7736684,1.4938258,269.82462,268.84763,19.747746,11.379534,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,1026,0.50644755,0.5268363,267.5824,267.94156,19.87775,10.461821,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,1026,0.55969,0.55250335,279.8784,278.79794,20.063793,9.576071,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,7,162,0.5508623,0.61666477,281.65778,282.13263,20.215908,9.064308,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,0,1011,0.53029376,0.6627316,270.06964,269.73462,21.903404,14.736258,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,1,1013,0.8926908,0.93621325,271.54987,271.22803,21.607965,13.771755,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,2,784,1.5912292,1.6361372,271.30905,271.3391,21.46445,12.912987,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,3,375,2.1499393,2.1552393,268.3959,268.39893,21.299694,11.565534,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,4,831,1.8363837,1.7253109,269.95108,269.85553,21.37798,10.815932,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,5,989,0.5415608,0.6386381,270.5035,270.30283,21.313335,9.965667,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,992,0.5076668,0.6285241,279.39633,278.8179,21.495502,9.043853,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,192,0.4959286,0.51206976,281.6756,281.9734,21.706657,8.476255,2023,2,20230717_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
