tile_y,tile_x,n,median_error,mean_error,median_vza,median_sza,year,slot,file
2,2,4393,0.8107461,0.88931835,13.545447,18.34415,2025,3,20250727_0445.nc
2,3,3925,0.86454946,1.4262425,10.803274,19.299374,2025,3,20250727_0445.nc
2,4,4526,0.7095706,0.7310401,8.106436,20.668892,2025,3,20250727_0445.nc
2,5,4599,0.7568886,0.76027805,5.762035,22.021114,2025,3,20250727_0445.nc
2,6,4622,0.74823606,0.8510827,4.1242943,23.461298,2025,3,20250727_0445.nc
2,7,4468,0.7973268,0.9328465,4.36957,24.963818,2025,3,20250727_0445.nc
3,0,4261,0.7260553,0.78771704,19.961504,14.315849,2025,3,20250727_0445.nc
3,1,4342,0.7421201,0.75816816,17.249798,15.15618,2025,3,20250727_0445.nc
3,2,4361,0.9304521,0.89231694,14.6266165,16.210896,2025,3,20250727_0445.nc
3,3,4478,0.7154985,0.79929173,12.105642,17.435543,2025,3,20250727_0445.nc
3,4,4445,0.6960444,0.7229482,9.849097,18.79041,2025,3,20250727_0445.nc
3,5,4588,0.7398308,0.7785031,8.000907,20.25189,2025,3,20250727_0445.nc
3,6,4569,0.7354614,0.7394446,6.942636,21.808435,2025,3,20250727_0445.nc
3,7,4559,0.72997785,0.7599276,7.058694,23.433678,2025,3,20250727_0445.nc
0,0,4278,0.7003943,0.7916748,18.937653,28.783413,2025,4,20250727_0545.nc
0,1,4036,0.9485473,0.95701474,15.988874,30.170456,2025,4,20250727_0545.nc
0,2,3388,0.7364696,1.2521267,13.445574,31.817337,2025,4,20250727_0545.nc
0,3,4250,0.85655224,1.2955197,10.206314,33.354393,2025,4,20250727_0545.nc
0,4,4513,1.5654229,1.5783163,7.409909,34.95072,2025,4,20250727_0545.nc
0,5,4530,1.8637813,1.8382522,4.7176757,36.565056,2025,4,20250727_0545.nc
0,6,4581,1.9822488,1.8793138,2.573846,38.268227,2025,4,20250727_0545.nc
0,7,4468,1.5216956,1.5802416,2.885898,39.96592,2025,4,20250727_0545.nc
1,0,4361,0.9436524,1.2103318,18.830158,27.010626,2025,4,20250727_0545.nc
1,1,4367,1.1764967,1.3961098,15.920416,28.54293,2025,4,20250727_0545.nc
1,2,4071,1.1517704,1.5921108,13.090485,30.050219,2025,4,20250727_0545.nc
1,3,4038,0.97757626,1.5434496,9.934351,31.84243,2025,4,20250727_0545.nc
1,4,4464,0.8513553,1.2952113,7.117399,33.483913,2025,4,20250727_0545.nc
1,5,4570,1.8055093,1.7857747,4.3068857,35.157604,2025,4,20250727_0545.nc
1,6,4477,1.675676,1.7305053,1.8052322,36.924328,2025,4,20250727_0545.nc
1,7,4545,0.94091487,1.273339,2.2026927,38.67502,2025,4,20250727_0545.nc
2,0,4327,0.90904677,1.1767673,19.193098,25.320415,2025,4,20250727_0545.nc
2,1,4332,0.8687288,1.0075251,16.343307,26.947699,2025,4,20250727_0545.nc
2,2,4432,0.85582817,0.9768877,13.552982,28.603783,2025,4,20250727_0545.nc
2,3,4076,0.8265474,1.4585967,10.765766,30.28897,2025,4,20250727_0545.nc
2,4,4455,0.78465813,0.82768875,8.101095,32.07184,2025,4,20250727_0545.nc
2,5,4589,0.8170208,0.80213493,5.7771096,33.822464,2025,4,20250727_0545.nc
2,6,4615,0.79545,0.844668,4.1058245,35.635593,2025,4,20250727_0545.nc
2,7,4277,0.8497647,0.98846096,4.3357387,37.436123,2025,4,20250727_0545.nc
3,0,4237,0.7197313,0.7502302,19.954954,23.768778,2025,4,20250727_0545.nc
3,1,4357,0.74562484,0.78018105,17.250608,25.47792,2025,4,20250727_0545.nc
3,2,4340,0.96365666,0.9268157,14.628477,27.218037,2025,4,20250727_0545.nc
3,3,4451,0.7822598,0.85689986,12.10275,29.015936,2025,4,20250727_0545.nc
3,4,4456,0.7750859,0.7864813,9.858793,30.810133,2025,4,20250727_0545.nc
3,5,4519,0.82672143,0.8410888,8.015304,32.624126,2025,4,20250727_0545.nc
3,6,4477,0.79700875,0.7937628,6.934256,34.47823,2025,4,20250727_0545.nc
3,7,4520,0.76962996,0.7831935,7.0644407,36.3414,2025,4,20250727_0545.nc
0,0,4304,0.7381882,0.87622225,18.937782,40.34595,2025,5,20250727_0645.nc
0,1,4080,0.9363638,0.9636626,15.992485,42.059128,2025,5,20250727_0645.nc
0,2,3626,1.7404107,1.7954683,13.345043,43.80154,2025,5,20250727_0645.nc
0,3,4052,1.0492374,1.454559,10.13335,45.791008,2025,5,20250727_0645.nc
0,4,4498,0.88137126,1.1415232,7.4050975,47.558853,2025,5,20250727_0645.nc
0,5,4601,1.2542067,1.3341212,4.729885,49.360268,2025,5,20250727_0645.nc
0,6,4634,1.1147135,1.1994543,2.5884426,51.21721,2025,5,20250727_0645.nc
0,7,4645,1.0314137,1.1502588,2.9092298,53.088074,2025,5,20250727_0645.nc
1,0,4331,0.80396795,0.93095183,18.842073,39.050114,2025,5,20250727_0645.nc
1,1,4352,1.3442507,1.493555,15.929449,40.868538,2025,5,20250727_0645.nc
1,2,4216,1.1928002,1.4935017,13.0815525,42.653275,2025,5,20250727_0645.nc
1,3,4050,1.3384628,1.5867673,9.95953,44.611534,2025,5,20250727_0645.nc
1,4,4475,0.8524727,1.1675619,7.1261187,46.440956,2025,5,20250727_0645.nc
1,5,4572,1.1274629,1.3268077,4.312172,48.279373,2025,5,20250727_0645.nc
1,6,4598,0.9649581,1.1010298,1.823483,50.15721,2025,5,20250727_0645.nc
1,7,4595,0.7887347,0.9272549,2.2086246,52.03679,2025,5,20250727_0645.nc
2,0,4298,0.8431653,1.1897092,19.18893,37.84088,2025,5,20250727_0645.nc
2,1,4339,0.97769034,1.1077133,16.351345,39.7033,2025,5,20250727_0645.nc
2,2,4427,0.9421881,1.0877358,13.563966,41.55908,2025,5,20250727_0645.nc
2,3,4392,0.9603697,1.4702938,10.797462,43.434303,2025,5,20250727_0645.nc
2,4,4424,0.8439423,0.93769115,8.092243,45.36071,2025,5,20250727_0645.nc
2,5,4498,0.92468226,0.892325,5.75025,47.24312,2025,5,20250727_0645.nc
2,6,4582,0.90464926,0.8956156,4.097767,49.168266,2025,5,20250727_0645.nc
2,7,4600,1.0123925,1.0081017,4.3326178,51.083168,2025,5,20250727_0645.nc
3,0,4244,0.7374512,0.74469495,19.954885,36.73934,2025,5,20250727_0645.nc
3,1,4354,0.80458635,0.8377144,17.250088,38.64192,2025,5,20250727_0645.nc
3,2,4354,1.0008483,0.98179215,14.622463,40.546185,2025,5,20250727_0645.nc
3,3,4398,0.88784546,0.8832087,12.106623,42.470184,2025,5,20250727_0645.nc
3,4,4456,0.8608154,0.83969253,9.857526,44.379635,2025,5,20250727_0645.nc
3,5,4423,0.9130895,0.90668637,8.02245,46.284863,2025,5,20250727_0645.nc
3,6,4445,0.9144831,0.8820728,6.9401927,48.232494,2025,5,20250727_0645.nc
3,7,4593,0.856238,0.83356464,7.051064,50.16258,2025,5,20250727_0645.nc
0,0,4274,0.8969189,0.9387896,18.929342,53.47767,2025,6,20250727_0745.nc
0,1,4143,0.9753444,1.0162771,15.981717,55.31807,2025,6,20250727_0745.nc
0,2,4209,1.592525,1.5959628,13.207922,57.229034,2025,6,20250727_0745.nc
0,3,3768,1.1261775,1.2794187,10.067699,59.322823,2025,6,20250727_0745.nc
0,4,4557,0.8650581,0.9265656,7.425161,61.076202,2025,6,20250727_0745.nc
0,5,4613,0.6763238,0.7792811,4.722213,62.9842,2025,6,20250727_0745.nc
0,6,4643,0.6560463,0.7671654,2.591733,64.90485,2025,6,20250727_0745.nc
0,7,4594,0.5826791,0.67985404,2.9027975,66.82708,2025,6,20250727_0745.nc
1,0,4330,0.8675254,0.91025394,18.845829,52.445026,2025,6,20250727_0745.nc
1,1,4312,1.4682267,1.4856669,15.933462,54.3623,2025,6,20250727_0745.nc
1,2,4230,1.2346523,1.3770458,13.086462,56.226547,2025,6,20250727_0745.nc
1,3,3938,1.155047,1.3506037,10.021597,58.20085,2025,6,20250727_0745.nc
1,4,4587,0.9003866,0.9358216,7.1792426,60.144825,2025,6,20250727_0745.nc
1,5,4587,0.91079456,0.95093095,4.3156667,62.071186,2025,6,20250727_0745.nc
1,6,4587,0.73409474,0.8537125,1.8227763,64.00165,2025,6,20250727_0745.nc
1,7,4607,0.8952071,0.96040535,2.2019334,65.9277,2025,6,20250727_0745.nc
2,0,4224,0.80601186,1.0117828,19.167572,51.490135,2025,6,20250727_0745.nc
2,1,4367,1.0046042,1.0440602,16.354095,53.409454,2025,6,20250727_0745.nc
2,2,4414,1.0288025,1.0130866,13.565363,55.335785,2025,6,20250727_0745.nc
2,3,4257,1.1512077,1.2422425,10.812002,57.25797,2025,6,20250727_0745.nc
2,4,4445,1.0319242,1.0363756,8.059942,59.27449,2025,6,20250727_0745.nc
2,5,4509,1.3356007,1.2874184,5.7275295,61.194286,2025,6,20250727_0745.nc
2,6,4608,1.3447387,1.2189058,4.1060762,63.141968,2025,6,20250727_0745.nc
2,7,4602,1.3970234,1.2584641,4.328088,65.08976,2025,6,20250727_0745.nc
3,0,4255,0.81685966,0.80181944,19.956892,50.56978,2025,6,20250727_0745.nc
3,1,4326,0.9398949,0.9578552,17.250357,52.529457,2025,6,20250727_0745.nc
3,2,4372,1.1263499,1.0999107,14.621213,54.48363,2025,6,20250727_0745.nc
3,3,4380,1.1202042,1.085263,12.114963,56.44452,2025,6,20250727_0745.nc
3,4,4511,1.1192422,1.0636433,9.84688,58.404648,2025,6,20250727_0745.nc
3,5,4404,1.2193506,1.1474848,7.9866886,60.351006,2025,6,20250727_0745.nc
3,6,4587,1.3216704,1.2938371,6.9358435,62.291225,2025,6,20250727_0745.nc
3,7,4581,1.2853842,1.1758704,7.0450706,64.25092,2025,6,20250727_0745.nc
0,0,4290,1.1378584,1.0310723,18.928308,56.633705,2025,7,20250728_0045.nc
0,1,4040,1.322936,1.2180636,15.989559,54.65725,2025,7,20250728_0045.nc
0,2,4374,0.99470586,0.99129915,13.121,52.829876,2025,7,20250728_0045.nc
0,3,4543,0.9204892,0.9418275,10.25851,50.974056,2025,7,20250728_0045.nc
0,4,4540,0.82452285,0.9086532,7.4024615,49.107117,2025,7,20250728_0045.nc
0,5,4520,0.956305,1.0919111,4.73263,47.294327,2025,7,20250728_0045.nc
0,6,4276,0.89151776,1.1670051,2.5983233,45.47521,2025,7,20250728_0045.nc
0,7,4390,0.85618865,0.90802467,2.956062,43.63321,2025,7,20250728_0045.nc
1,0,4262,1.3189762,1.1470842,18.827477,55.632603,2025,7,20250728_0045.nc
1,1,4473,0.90165746,0.9467779,15.927427,53.710907,2025,7,20250728_0045.nc
1,2,4393,0.9051776,0.9741938,12.965138,51.770958,2025,7,20250728_0045.nc
1,3,4242,0.8937338,0.9681726,10.180835,49.890553,2025,7,20250728_0045.nc
1,4,4580,0.9061564,0.8802975,7.2027493,48.015766,2025,7,20250728_0045.nc
1,5,4590,0.830744,0.8698846,4.348297,46.149384,2025,7,20250728_0045.nc
1,6,4572,0.8431743,0.900734,1.8196253,44.29028,2025,7,20250728_0045.nc
1,7,4586,0.86149704,1.0287191,2.2290475,42.43674,2025,7,20250728_0045.nc
2,0,4078,1.144177,1.1763152,19.210804,54.73864,2025,7,20250728_0045.nc
2,1,4324,0.8430984,0.9255142,16.317455,52.739876,2025,7,20250728_0045.nc
2,2,4261,1.1682829,1.3264804,13.510806,50.84006,2025,7,20250728_0045.nc
2,3,4483,0.97729695,0.9321056,10.753784,48.89961,2025,7,20250728_0045.nc
2,4,4575,0.8781502,0.8507773,8.108493,46.987324,2025,7,20250728_0045.nc
2,5,4577,0.8836035,0.85068,5.75928,45.086754,2025,7,20250728_0045.nc
2,6,4459,0.8511045,0.84436125,4.1462665,43.176952,2025,7,20250728_0045.nc
2,7,4588,0.7550323,0.91241086,4.306881,41.332153,2025,7,20250728_0045.nc
3,0,4191,0.91568244,0.90430975,19.97743,53.866463,2025,7,20250728_0045.nc
3,1,4002,0.94143605,1.0639546,17.262815,51.89415,2025,7,20250728_0045.nc
3,2,4268,1.0921087,1.0627505,14.613901,49.92308,2025,7,20250728_0045.nc
3,3,4433,0.97913885,0.9358385,12.121288,47.992256,2025,7,20250728_0045.nc
3,4,4564,0.9280045,0.8970251,9.859896,46.055,2025,7,20250728_0045.nc
3,5,4518,0.8533778,0.8441571,7.998845,44.1231,2025,7,20250728_0045.nc
3,6,4460,0.8012419,0.7905267,6.9141617,42.213825,2025,7,20250728_0045.nc
3,7,4463,0.8160604,0.9133205,7.0317655,40.29306,2025,7,20250728_0045.nc
0,0,4297,0.6867348,0.72408485,18.927307,43.265194,2025,0,20250728_0145.nc
0,1,4090,1.0256257,0.94754934,15.989588,41.417156,2025,0,20250728_0145.nc
0,2,4407,0.85025334,0.92777586,13.115096,39.707592,2025,0,20250728_0145.nc
0,3,4530,0.8324121,0.93296576,10.257925,37.98882,2025,0,20250728_0145.nc
0,4,4567,0.76561403,0.9441097,7.397203,36.28644,2025,0,20250728_0145.nc
0,5,4527,0.826465,1.0984988,4.710583,34.65091,2025,0,20250728_0145.nc
0,6,4108,1.020062,1.4336189,2.6690006,33.106934,2025,0,20250728_0145.nc
0,7,4433,0.7809916,0.90791714,2.945093,31.48832,2025,0,20250728_0145.nc
1,0,4246,1.0023592,0.9343461,18.820992,42.04506,2025,0,20250728_0145.nc
1,1,4412,0.94316196,1.0650655,15.920659,40.215157,2025,0,20250728_0145.nc
1,2,4322,0.9853684,1.1054634,12.962907,38.37628,2025,0,20250728_0145.nc
1,3,4158,0.8807092,1.2249193,10.189245,36.595795,2025,0,20250728_0145.nc
1,4,4544,0.76743627,0.77380705,7.1925325,34.875355,2025,0,20250728_0145.nc
1,5,4547,0.83168846,0.8885249,4.356465,33.177498,2025,0,20250728_0145.nc
1,6,4486,0.79563564,0.8616612,1.8218613,31.48223,2025,0,20250728_0145.nc
1,7,4622,0.8021171,0.93548286,2.2390528,29.834484,2025,0,20250728_0145.nc
2,0,4257,0.984662,1.2102427,19.18142,40.917007,2025,0,20250728_0145.nc
2,1,4365,0.8549772,0.9701229,16.322966,39.035923,2025,0,20250728_0145.nc
2,2,4406,0.99529696,1.170963,13.530695,37.198013,2025,0,20250728_0145.nc
2,3,4401,0.84381926,0.8319119,10.750385,35.35351,2025,0,20250728_0145.nc
2,4,4583,0.7861708,0.7844226,8.1166315,33.560116,2025,0,20250728_0145.nc
2,5,4495,0.8203486,0.80572945,5.771957,31.788286,2025,0,20250728_0145.nc
2,6,4406,0.80793494,0.79999083,4.1490383,30.01801,2025,0,20250728_0145.nc
2,7,4593,0.71669227,0.8497557,4.3181577,28.336786,2025,0,20250728_0145.nc
3,0,4239,0.82376975,0.9523599,19.962822,39.907124,2025,0,20250728_0145.nc
3,1,4091,0.81376094,1.022191,17.18308,37.941372,2025,0,20250728_0145.nc
3,2,4372,0.9567895,0.9898608,14.632477,36.10428,2025,0,20250728_0145.nc
3,3,4266,0.8581983,0.8312392,12.1664715,34.258984,2025,0,20250728_0145.nc
3,4,4431,0.83271617,0.8157309,9.845778,32.349525,2025,0,20250728_0145.nc
3,5,4351,0.8142486,0.8115172,7.99862,30.531693,2025,0,20250728_0145.nc
3,6,4555,0.75563693,0.7524943,6.9295964,28.710749,2025,0,20250728_0145.nc
3,7,4545,0.74225694,0.8510174,7.062059,26.935108,2025,0,20250728_0145.nc
0,0,4278,0.58958846,0.63231134,18.929733,31.140865,2025,1,20250728_0245.nc
0,1,4113,0.8276364,0.80605793,15.987282,29.57829,2025,1,20250728_0245.nc
0,2,4419,0.7713148,0.94541204,13.109383,28.194265,2025,1,20250728_0245.nc
0,3,4477,0.8022991,0.8904405,10.261317,26.856028,2025,1,20250728_0245.nc
0,4,4583,0.7414844,0.9743733,7.4192276,25.608757,2025,1,20250728_0245.nc
0,5,4546,0.76085794,1.1536906,4.7194624,24.473688,2025,1,20250728_0245.nc
0,6,4048,1.399489,1.6181378,2.6676283,23.53004,2025,1,20250728_0245.nc
0,7,4640,0.7367693,0.9136516,2.9087448,22.573086,2025,1,20250728_0245.nc
1,0,4329,0.9055946,0.87889546,18.822926,29.490639,2025,1,20250728_0245.nc
1,1,4330,0.80299884,0.90899575,15.913022,27.910091,2025,1,20250728_0245.nc
1,2,4350,0.90082276,1.0456145,12.976737,26.384357,2025,1,20250728_0245.nc
1,3,4191,0.831053,1.3563164,10.205266,24.94789,2025,1,20250728_0245.nc
1,4,4519,0.7561492,0.82129705,7.1632586,23.60214,2025,1,20250728_0245.nc
1,5,4616,0.7987017,0.844912,4.305436,22.368683,2025,1,20250728_0245.nc
1,6,4607,0.77093005,0.8595223,1.8200514,21.246902,2025,1,20250728_0245.nc
1,7,4619,0.72859496,0.97928286,2.2257388,20.27615,2025,1,20250728_0245.nc
2,0,4318,0.92316127,1.0994341,19.180153,27.970234,2025,1,20250728_0245.nc
2,1,4364,0.7828269,0.8920346,16.33575,26.303123,2025,1,20250728_0245.nc
2,2,4314,0.93112487,0.9621838,13.581491,24.73119,2025,1,20250728_0245.nc
2,3,4294,0.8030069,0.82024974,10.729751,23.135244,2025,1,20250728_0245.nc
2,4,4531,0.7399945,0.76775837,8.110449,21.717539,2025,1,20250728_0245.nc
2,5,4584,0.7747054,0.7697597,5.7678804,20.372189,2025,1,20250728_0245.nc
2,6,4619,0.7583996,0.75532776,4.111893,19.157835,2025,1,20250728_0245.nc
2,7,4628,0.68975675,0.7901322,4.33111,18.057081,2025,1,20250728_0245.nc
3,0,4232,0.79777384,0.9751287,19.96267,26.588833,2025,1,20250728_0245.nc
3,1,4104,0.7435616,0.9227772,17.178322,24.790081,2025,1,20250728_0245.nc
3,2,4361,0.8776855,0.8912925,14.629002,23.148159,2025,1,20250728_0245.nc
3,3,4441,0.8105419,0.804499,12.100785,21.492002,2025,1,20250728_0245.nc
3,4,4421,0.78175294,0.7732652,9.852521,19.944017,2025,1,20250728_0245.nc
3,5,4314,0.7638685,0.7831989,8.017729,18.467955,2025,1,20250728_0245.nc
3,6,4600,0.71521693,0.7148371,6.934952,17.125843,2025,1,20250728_0245.nc
3,7,4563,0.68933654,0.82349694,7.0620427,15.908783,2025,1,20250728_0245.nc
0,0,4271,0.60322213,0.65208924,18.928503,22.35979,2025,2,20250728_0345.nc
0,1,4089,0.66602004,0.69288594,15.991577,21.59238,2025,2,20250728_0345.nc
0,2,4402,0.7364743,0.8659937,13.107702,21.139076,2025,2,20250728_0345.nc
0,3,4478,0.77274877,0.83291376,10.261728,20.813074,2025,2,20250728_0345.nc
0,4,4587,0.69316983,0.87341446,7.4166646,20.68423,2025,2,20250728_0345.nc
0,5,4433,0.75628173,1.338092,4.7334394,20.763409,2025,2,20250728_0345.nc
0,6,4326,1.336438,1.5990928,2.6150997,21.04871,2025,2,20250728_0345.nc
0,7,4625,0.7427465,0.9509072,2.91192,21.48984,2025,2,20250728_0345.nc
1,0,4330,0.80710423,0.82139087,18.820736,20.076136,2025,2,20250728_0345.nc
1,1,4330,0.75452113,0.8114106,15.909843,19.296877,2025,2,20250728_0345.nc
1,2,4378,0.77147937,0.92617947,12.98512,18.690067,2025,2,20250728_0345.nc
1,3,4426,0.88312393,1.3878593,10.130393,18.343113,2025,2,20250728_0345.nc
1,4,4530,0.7306284,0.80744684,7.164301,18.201195,2025,2,20250728_0345.nc
1,5,4626,0.74597895,0.793027,4.3042903,18.266308,2025,2,20250728_0345.nc
1,6,4625,0.71253467,0.8441264,1.8163344,18.570303,2025,2,20250728_0345.nc
1,7,4623,0.7461059,1.0226228,2.2272396,19.083387,2025,2,20250728_0345.nc
2,0,4320,0.7603842,0.90153587,19.178644,17.837736,2025,2,20250728_0345.nc
2,1,4363,0.7976766,0.92094177,16.333754,16.958567,2025,2,20250728_0345.nc
2,2,4385,0.8909079,0.96563303,13.553287,16.297375,2025,2,20250728_0345.nc
2,3,4404,0.757781,0.83359665,10.785915,15.839558,2025,2,20250728_0345.nc
2,4,4548,0.69465744,0.7917668,8.112714,15.691605,2025,2,20250728_0345.nc
2,5,4596,0.7157959,0.71541303,5.765238,15.7858715,2025,2,20250728_0345.nc
2,6,4620,0.7314583,0.7437016,4.111853,16.13875,2025,2,20250728_0345.nc
2,7,4632,0.6890298,0.7936514,4.3325343,16.710888,2025,2,20250728_0345.nc
3,0,4263,0.7921587,0.9689596,19.953949,15.676429,2025,2,20250728_0345.nc
3,1,4316,0.7501361,0.9214821,17.245064,14.666485,2025,2,20250728_0345.nc
3,2,4343,0.864919,0.87305504,14.63366,13.910987,2025,2,20250728_0345.nc
3,3,4496,0.7507824,0.7592287,12.1018505,13.406372,2025,2,20250728_0345.nc
3,4,4442,0.6962613,0.7035612,9.850409,13.195982,2025,2,20250728_0345.nc
3,5,4568,0.6825824,0.7251478,7.999844,13.305938,2025,2,20250728_0345.nc
3,6,4599,0.69623065,0.700161,6.93496,13.712208,2025,2,20250728_0345.nc
3,7,4560,0.68348765,0.77490014,7.062923,14.39074,2025,2,20250728_0345.nc
0,0,4263,0.6126696,0.68435544,18.927769,21.26459,2025,3,20250728_0445.nc
0,1,4075,0.6286734,0.6808771,15.988906,21.79024,2025,3,20250728_0445.nc
0,2,4401,0.69498307,0.7262606,13.115168,22.63911,2025,3,20250728_0445.nc
0,3,4458,0.7606443,0.83381224,10.2633705,23.51738,2025,3,20250728_0445.nc
0,4,4568,0.69826233,0.89803845,7.4215302,24.5736,2025,3,20250728_0445.nc
0,5,4454,0.9267224,1.4431009,4.724254,25.733866,2025,3,20250728_0445.nc
0,6,4580,1.0294901,1.4131722,2.5867357,26.990715,2025,3,20250728_0445.nc
0,7,4590,0.7688868,0.87684184,2.888609,28.32555,2025,3,20250728_0445.nc
1,0,4329,0.76549596,0.80371267,18.823574,18.879698,2025,3,20250728_0445.nc
1,1,4369,0.829836,0.8656349,15.911672,19.521336,2025,3,20250728_0445.nc
1,2,4383,0.74475145,0.8586847,12.990884,20.328102,2025,3,20250728_0445.nc
1,3,4531,0.81550163,1.2330189,10.110302,21.348167,2025,3,20250728_0445.nc
1,4,4535,0.73153627,0.84191316,7.163168,22.509651,2025,3,20250728_0445.nc
1,5,4631,0.7687219,0.8134429,4.300901,23.758484,2025,3,20250728_0445.nc
1,6,4607,0.7753185,0.8958411,1.8276105,25.105606,2025,3,20250728_0445.nc
1,7,4501,0.75766724,0.91411585,2.2118616,26.537693,2025,3,20250728_0445.nc
2,0,4343,0.72859,0.788552,19.1754,16.47809,2025,3,20250728_0445.nc
2,1,4327,0.8484785,0.907419,16.337091,17.209946,2025,3,20250728_0445.nc
2,2,4410,0.8259903,0.87749547,13.541467,18.150475,2025,3,20250728_0445.nc
2,3,4545,0.74122447,0.8369543,10.756938,19.250008,2025,3,20250728_0445.nc
2,4,4498,0.7145791,0.8494681,8.098362,20.505783,2025,3,20250728_0445.nc
2,5,4592,0.73888224,0.74047387,5.7635326,21.861551,2025,3,20250728_0445.nc
2,6,4626,0.76752496,0.79643553,4.1292644,23.312399,2025,3,20250728_0445.nc
2,7,4636,0.71025574,0.78731936,4.331896,24.85744,2025,3,20250728_0445.nc
3,0,4256,0.7507415,0.8510848,19.958073,14.103813,2025,3,20250728_0445.nc
3,1,4337,0.7254883,0.7926228,17.245235,14.959396,2025,3,20250728_0445.nc
3,2,4365,0.83924645,0.84999835,14.625091,16.023851,2025,3,20250728_0445.nc
3,3,4477,0.722326,0.7324152,12.103736,17.26546,2025,3,20250728_0445.nc
3,4,4444,0.6990623,0.70490175,9.848338,18.634892,2025,3,20250728_0445.nc
3,5,4576,0.73849154,0.7579653,7.9986362,20.110003,2025,3,20250728_0445.nc
3,6,4559,0.7259117,0.72615075,6.9461694,21.674608,2025,3,20250728_0445.nc
3,7,4559,0.71448225,0.772475,7.056129,23.314135,2025,3,20250728_0445.nc
0,0,4266,0.63831484,0.7195522,18.940662,28.620544,2025,4,20250728_0545.nc
0,1,4079,0.6442233,0.6960686,15.98973,30.03008,2025,4,20250728_0545.nc
0,2,4358,0.72703034,0.73097146,13.1077,31.636816,2025,4,20250728_0545.nc
0,3,4447,0.7944342,0.93868715,10.263033,33.18866,2025,4,20250728_0545.nc
0,4,4573,0.75531244,0.99541444,7.4255548,34.81132,2025,4,20250728_0545.nc
0,5,4557,0.88727325,1.4053005,4.7088623,36.46791,2025,4,20250728_0545.nc
0,6,4606,0.853434,1.1585686,2.5797079,38.147835,2025,4,20250728_0545.nc
0,7,4555,0.8358128,0.85198253,2.9103358,39.880474,2025,4,20250728_0545.nc
1,0,4350,0.7643194,0.82169753,18.827797,26.861725,2025,4,20250728_0545.nc
1,1,4368,0.86872447,0.881023,15.919449,28.407215,2025,4,20250728_0545.nc
1,2,4375,0.75948304,0.8167533,12.991354,29.982315,2025,4,20250728_0545.nc
1,3,4524,0.7981435,1.131648,10.094054,31.64257,2025,4,20250728_0545.nc
1,4,4527,0.81184036,0.9586542,7.132491,33.363308,2025,4,20250728_0545.nc
1,5,4580,0.82164645,0.82363564,4.3011165,35.06164,2025,4,20250728_0545.nc
1,6,4423,0.8659007,0.97619444,1.8078915,36.83317,2025,4,20250728_0545.nc
1,7,4529,0.7878337,0.89172816,2.2064276,38.583622,2025,4,20250728_0545.nc
2,0,4323,0.7440526,0.7936291,19.187414,25.187954,2025,4,20250728_0545.nc
2,1,4330,0.89068055,0.91974777,16.339626,26.821201,2025,4,20250728_0545.nc
2,2,4424,0.9148069,0.9277949,13.554958,28.485992,2025,4,20250728_0545.nc
2,3,4595,0.8052839,0.85907096,10.745723,30.226076,2025,4,20250728_0545.nc
2,4,4456,0.7829837,0.86023283,8.102602,31.968464,2025,4,20250728_0545.nc
2,5,4556,0.8210057,0.8138147,5.7809725,33.72732,2025,4,20250728_0545.nc
2,6,4154,0.83159494,0.84731364,4.118101,35.4693,2025,4,20250728_0545.nc
2,7,4535,0.7478225,0.92495555,4.3311534,37.40214,2025,4,20250728_0545.nc
3,0,4233,0.7272351,0.7744067,19.948898,23.65312,2025,4,20250728_0545.nc
3,1,4358,0.7434605,0.7768728,17.246674,25.369698,2025,4,20250728_0545.nc
3,2,4351,0.8663589,0.91715086,14.625835,27.121008,2025,4,20250728_0545.nc
3,3,4454,0.78974646,0.7984036,12.097311,28.928356,2025,4,20250728_0545.nc
3,4,4458,0.7893517,0.7872859,9.853981,30.72844,2025,4,20250728_0545.nc
3,5,4390,0.8117323,0.81666327,8.004866,32.55786,2025,4,20250728_0545.nc
3,6,4458,0.7758532,0.7715874,6.936937,34.40824,2025,4,20250728_0545.nc
3,7,4526,0.74694085,0.78902507,7.0662236,36.277496,2025,4,20250728_0545.nc
0,0,4283,0.7061227,0.7605413,18.935162,40.24484,2025,5,20250728_0645.nc
0,1,4134,0.70658624,0.7300776,15.992094,41.97712,2025,5,20250728_0645.nc
0,2,4340,0.81953824,0.80507934,13.107824,43.84867,2025,5,20250728_0645.nc
0,3,4453,0.8744485,0.98224664,10.248104,45.640915,2025,5,20250728_0645.nc
0,4,4531,0.8082644,0.9551696,7.4127765,47.471745,2025,5,20250728_0645.nc
0,5,4625,0.9746766,1.2633457,4.7230926,49.296616,2025,5,20250728_0645.nc
0,6,4627,0.98605835,0.96651524,2.5851276,51.146194,2025,5,20250728_0645.nc
0,7,4560,1.1096509,1.0540773,2.9174042,53.014996,2025,5,20250728_0645.nc
1,0,4328,0.8130566,0.8824226,18.840885,38.959736,2025,5,20250728_0645.nc
1,1,4359,0.9412555,0.9288113,15.929995,40.784573,2025,5,20250728_0645.nc
1,2,4378,0.8587993,0.9063323,12.993513,42.62809,2025,5,20250728_0645.nc
1,3,4490,0.88536054,1.0946578,10.073119,44.48932,2025,5,20250728_0645.nc
1,4,4527,0.92246056,1.0152776,7.145958,46.361805,2025,5,20250728_0645.nc
1,5,4549,0.9524945,0.91675067,4.3073664,48.21831,2025,5,20250728_0645.nc
