tile_y,tile_x,n,median_error,mean_error,median_o3,mean_o3,median_vza,median_sza,year,slot,file
0,3,4435,0.98127466,1.0168674,245.97127,246.27531,10.207003,60.136402,2023,7,20230712_0745.nc
0,4,3955,0.9605726,1.051709,245.87904,246.40385,7.5076227,61.85762,2023,7,20230712_0745.nc
0,5,4514,0.7928048,0.87928766,248.78207,248.69157,4.701702,63.841408,2023,7,20230712_0745.nc
0,6,4572,0.64451444,0.7665342,251.79422,251.27904,2.5503628,65.70329,2023,7,20230712_0745.nc
0,7,4570,0.9095641,1.0279438,251.44788,250.60495,2.9140148,67.58855,2023,7,20230712_0745.nc
1,0,3966,1.0217161,1.2857916,251.80437,252.32072,18.84752,53.437542,2023,7,20230712_0745.nc
1,1,4211,0.9555465,1.046028,251.85728,251.84784,15.936213,55.235897,2023,7,20230712_0745.nc
1,2,4391,0.8336112,0.9771613,253.48247,253.18723,12.955375,57.17492,2023,7,20230712_0745.nc
1,3,4524,0.7901001,0.8795009,253.42896,253.25401,10.079515,59.027153,2023,7,20230712_0745.nc
1,4,4573,0.8794275,0.9397656,252.4446,252.49675,7.162665,60.903374,2023,7,20230712_0745.nc
1,5,4639,0.7460163,0.86791897,253.17905,253.44711,4.3152742,62.781906,2023,7,20230712_0745.nc
1,6,4599,0.67090744,0.79270536,252.85599,253.07483,1.8155515,64.6834,2023,7,20230712_0745.nc
1,7,4575,0.6369774,0.76038086,254.50174,254.51099,2.2482393,66.57575,2023,7,20230712_0745.nc
2,0,3479,1.5053474,1.6979138,258.13577,257.82394,18.935219,52.42012,2023,7,20230712_0745.nc
2,1,4307,1.0066936,1.1856779,257.0292,256.77222,16.3583,54.17211,2023,7,20230712_0745.nc
2,2,4377,0.8821032,1.0625956,260.00043,259.10968,13.472706,56.110886,2023,7,20230712_0745.nc
2,3,4173,1.4622291,1.4641843,262.80603,260.69073,10.83943,57.91503,2023,7,20230712_0745.nc
2,4,4146,0.9954952,1.098208,257.72498,257.28613,7.9816775,59.960186,2023,7,20230712_0745.nc
2,5,4467,1.1139246,1.1392536,260.24127,259.11316,5.758024,61.77124,2023,7,20230712_0745.nc
2,6,4581,0.7601613,0.8579819,257.8956,257.5903,4.1240735,63.673058,2023,7,20230712_0745.nc
2,7,4590,0.7421138,0.8468235,259.51218,259.38953,4.3307347,65.594925,2023,7,20230712_0745.nc
3,0,3719,2.3391347,2.2843275,264.15912,264.2531,20.06343,51.182663,2023,7,20230712_0745.nc
3,1,3922,2.3599818,2.2503464,264.40692,264.1211,17.209347,53.188316,2023,7,20230712_0745.nc
3,2,3478,1.3351309,1.5002645,262.771,262.70685,14.3955765,55.238873,2023,7,20230712_0745.nc
3,3,4363,1.1279397,1.2918097,263.0699,262.27475,12.129982,56.973423,2023,7,20230712_0745.nc
3,4,3406,2.2370534,2.085649,264.03845,263.83398,10.075758,58.734333,2023,7,20230712_0745.nc
3,5,4197,1.1531678,1.224094,262.7136,262.4077,7.9484696,60.827805,2023,7,20230712_0745.nc
3,6,4346,0.7408016,0.90753657,263.61633,262.9867,6.985197,62.75281,2023,7,20230712_0745.nc
3,7,3818,1.1655357,1.1641518,263.74582,263.7751,6.9304714,64.71275,2023,7,20230712_0745.nc
0,0,4306,0.92362833,0.9326797,250.14017,250.30402,18.911686,57.2741,2023,0,20230713_0045.nc
0,1,4266,0.8227562,0.967048,253.82785,253.72217,16.056301,55.44699,2023,0,20230713_0045.nc
0,2,2242,1.3121513,1.422416,252.60349,251.73969,12.6184025,53.371643,2023,0,20230713_0045.nc
0,3,4220,0.88655925,1.0646693,248.94748,249.18187,10.240406,51.77333,2023,0,20230713_0045.nc
0,4,2908,1.399126,1.4470564,248.59157,249.19272,6.930287,49.70688,2023,0,20230713_0045.nc
0,5,4434,0.93366665,1.0969912,246.95004,247.17014,4.67157,48.211296,2023,0,20230713_0045.nc
0,6,4663,0.8486591,0.88449705,243.98882,244.42186,2.5902255,46.47345,2023,0,20230713_0045.nc
0,7,4633,0.92980254,0.8983773,241.99413,242.54695,2.9422295,44.74411,2023,0,20230713_0045.nc
1,0,4346,1.2471762,1.1736095,249.38235,249.5952,18.80047,56.123287,2023,0,20230713_0045.nc
1,1,4361,0.7782455,0.91358835,252.73082,252.95436,15.893089,54.255173,2023,0,20230713_0045.nc
1,2,4485,0.7651866,0.84281325,254.89241,254.30658,13.000114,52.41447,2023,0,20230713_0045.nc
1,3,4522,1.0523453,1.0297996,248.57065,249.18947,10.097258,50.576607,2023,0,20230713_0045.nc
1,4,4334,0.9667338,1.0365702,247.03635,247.70172,7.1169357,48.70204,2023,0,20230713_0045.nc
1,5,4226,0.98576105,1.1249621,248.17339,248.83144,4.156494,46.851986,2023,0,20230713_0045.nc
1,6,4536,0.9715823,1.2363377,250.43532,250.95688,1.8116233,45.153816,2023,0,20230713_0045.nc
1,7,4174,0.9631939,1.1314619,245.98016,247.01778,2.2272558,43.362297,2023,0,20230713_0045.nc
2,0,4116,1.3571825,1.259841,252.38376,254.20392,19.081467,55.036983,2023,0,20230713_0045.nc
2,1,4320,1.2599621,1.2058734,252.37064,253.00067,16.310715,53.16368,2023,0,20230713_0045.nc
2,2,4459,0.8410972,0.9462225,255.88725,255.93242,13.501369,51.29393,2023,0,20230713_0045.nc
2,3,4587,1.2820156,1.3501382,261.41364,259.99347,10.724768,49.418087,2023,0,20230713_0045.nc
2,4,4313,1.0027217,1.2526283,254.0591,254.78249,8.095906,47.60626,2023,0,20230713_0045.nc
2,5,4609,0.91935587,0.9374861,251.7657,251.60155,5.730209,45.72838,2023,0,20230713_0045.nc
2,6,4404,1.2260664,1.4948492,257.64078,257.20645,4.077921,43.94686,2023,0,20230713_0045.nc
2,7,3913,1.0402783,1.4018172,254.53217,254.2078,4.470041,41.977932,2023,0,20230713_0045.nc
3,0,3196,1.4656221,1.4618312,265.11984,264.67148,20.112186,54.144302,2023,0,20230713_0045.nc
3,1,3329,1.2579577,1.3325002,259.4409,259.79153,17.099506,52.16299,2023,0,20230713_0045.nc
3,2,4409,0.8029497,0.8649435,259.5043,259.46933,14.5867815,50.25171,2023,0,20230713_0045.nc
3,3,4300,1.0155942,1.3352622,261.20508,260.82407,12.097334,48.39577,2023,0,20230713_0045.nc
3,4,3268,2.2080202,2.1236799,261.58197,261.30673,10.078539,46.59039,2023,0,20230713_0045.nc
3,5,4008,0.84720886,1.0870916,256.9363,257.1545,7.833062,44.52296,2023,0,20230713_0045.nc
3,6,4336,0.8630734,1.1612846,257.2422,257.5337,6.975487,42.75463,2023,0,20230713_0045.nc
3,7,4531,1.0076704,1.2491758,255.47125,255.20482,7.0359435,40.90583,2023,0,20230713_0045.nc
0,0,4348,0.6743982,0.7626299,248.37366,248.78554,18.90892,44.382084,2023,1,20230713_0145.nc
0,1,4141,0.96576536,1.2607956,253.01088,252.49878,16.103825,42.677643,2023,1,20230713_0145.nc
0,2,2844,1.6931834,1.7585739,251.40994,251.46983,12.745855,40.84015,2023,1,20230713_0145.nc
0,3,3656,1.7934666,1.7614843,249.97302,250.04807,10.322384,39.362896,2023,1,20230713_0145.nc
0,4,2799,1.8884711,1.8071854,247.7077,248.55658,6.9029856,37.473366,2023,1,20230713_0145.nc
0,5,4343,1.2722499,1.4129356,247.61359,247.45508,4.650505,36.21035,2023,1,20230713_0145.nc
0,6,4650,0.8875366,0.9498659,243.65262,244.11671,2.5866313,34.687313,2023,1,20230713_0145.nc
0,7,4638,0.8490118,0.86144996,242.70961,243.33476,2.9452443,33.23392,2023,1,20230713_0145.nc
1,0,4332,0.8556715,0.89492977,248.39624,248.80061,18.804008,42.989677,2023,1,20230713_0145.nc
1,1,4281,0.94148123,1.2025163,252.0737,252.03215,15.89363,41.23192,2023,1,20230713_0145.nc
1,2,4450,0.85787743,0.97377515,252.59496,252.77115,12.999772,39.525654,2023,1,20230713_0145.nc
1,3,4534,0.8572097,0.94448394,248.55167,249.15302,10.088721,37.830658,2023,1,20230713_0145.nc
1,4,4319,0.9054064,1.1617857,247.83151,248.25958,7.114616,36.125854,2023,1,20230713_0145.nc
1,5,4080,0.8864844,1.1587628,248.82545,249.16135,4.122816,34.46031,2023,1,20230713_0145.nc
1,6,4348,1.4414208,1.5506825,250.18677,250.97359,1.7860374,32.99028,2023,1,20230713_0145.nc
1,7,4204,0.9671603,1.1659281,245.67859,246.91525,2.2198277,31.494751,2023,1,20230713_0145.nc
2,0,4185,1.1280606,1.2122214,252.83995,254.32063,19.111803,41.71215,2023,1,20230713_0145.nc
2,1,4318,1.0869582,1.0551313,251.39047,252.08737,16.312454,39.918285,2023,1,20230713_0145.nc
2,2,4481,0.949165,1.0617723,254.00697,254.21194,13.511074,38.14852,2023,1,20230713_0145.nc
2,3,4563,1.3391742,1.3875247,260.4766,259.26147,10.722488,36.38891,2023,1,20230713_0145.nc
2,4,4264,1.0634663,1.4716189,254.4844,254.78899,8.07201,34.710644,2023,1,20230713_0145.nc
2,5,4581,0.87551636,1.0116396,251.07445,251.23474,5.7124286,32.99812,2023,1,20230713_0145.nc
2,6,4290,1.5273302,1.7420746,258.30426,257.5114,4.045347,31.416962,2023,1,20230713_0145.nc
2,7,4144,1.0122347,1.4083192,254.00577,253.78653,4.4436445,29.688232,2023,1,20230713_0145.nc
3,0,2767,2.03248,1.9174321,263.55466,263.09445,20.218452,40.52592,2023,1,20230713_0145.nc
3,1,3092,1.2935519,1.510432,260.20477,259.69968,17.16637,38.711273,2023,1,20230713_0145.nc
3,2,4173,0.9792408,1.0402137,257.68936,257.98157,14.541843,36.871082,2023,1,20230713_0145.nc
3,3,4479,1.045574,1.3667512,260.439,259.66425,12.073182,35.06265,2023,1,20230713_0145.nc
3,4,3303,2.3115716,2.2560837,261.2595,261.00336,10.088045,33.397156,2023,1,20230713_0145.nc
3,5,3661,0.9258537,1.3539301,257.30966,257.4871,7.7512007,31.427402,2023,1,20230713_0145.nc
3,6,4499,0.8750751,1.2651569,255.85086,256.6321,6.943246,29.878323,2023,1,20230713_0145.nc
3,7,4524,0.99896973,1.2583165,255.50632,255.07518,7.0465574,28.196342,2023,1,20230713_0145.nc
0,0,4311,0.8159148,0.9522899,247.91544,248.31834,18.905056,33.733917,2023,2,20230713_0245.nc
0,1,4301,1.228913,1.4546231,251.70735,251.02866,16.050833,32.30285,2023,2,20230713_0245.nc
0,2,3776,1.7467741,1.7393682,250.41112,249.64493,12.995817,30.956776,2023,2,20230713_0245.nc
0,3,3545,1.958816,1.9499706,249.41615,249.26158,10.3529005,29.569296,2023,2,20230713_0245.nc
0,4,2941,2.3185947,2.1499069,247.50359,247.99547,6.930415,28.213106,2023,2,20230713_0245.nc
0,5,4270,1.1477185,1.3738513,246.22052,246.18384,4.6301765,27.479391,2023,2,20230713_0245.nc
0,6,4655,0.80452466,0.8802093,242.82535,243.43993,2.572804,26.444624,2023,2,20230713_0245.nc
0,7,4606,0.829546,0.8613742,242.8463,243.82732,2.9302912,25.600891,2023,2,20230713_0245.nc
1,0,4332,0.79065,0.835399,247.73529,248.23228,18.81659,31.981857,2023,2,20230713_0245.nc
1,1,4304,1.134768,1.3415151,251.25671,251.08954,15.910805,30.495274,2023,2,20230713_0245.nc
1,2,4521,0.854794,1.0730911,250.77403,251.03865,12.992206,29.059572,2023,2,20230713_0245.nc
1,3,4462,0.8193505,0.9925234,248.2467,249.0239,10.099085,27.687561,2023,2,20230713_0245.nc
1,4,4013,1.2447921,1.5226524,248.67468,248.80455,7.1752176,26.329966,2023,2,20230713_0245.nc
1,5,4105,0.952228,1.2727946,248.73582,249.22836,4.1425433,25.17213,2023,2,20230713_0245.nc
1,6,4236,1.6808342,1.7528696,250.92824,251.61388,1.7859111,24.226173,2023,2,20230713_0245.nc
1,7,4239,0.928982,1.1732109,244.2533,246.30917,2.2479725,23.39398,2023,2,20230713_0245.nc
2,0,4051,0.93114424,1.0854025,252.13495,253.3702,19.08197,30.361492,2023,2,20230713_0245.nc
2,1,4305,0.94885176,0.9772513,250.80327,251.80084,16.324654,28.769617,2023,2,20230713_0245.nc
2,2,4440,0.93948746,1.0293815,253.41202,253.43483,13.524189,27.255976,2023,2,20230713_0245.nc
2,3,4597,1.0402751,1.2080345,258.50705,257.69672,10.741181,25.80586,2023,2,20230713_0245.nc
2,4,4370,1.4041934,1.621822,256.02283,255.89857,8.085066,24.454628,2023,2,20230713_0245.nc
2,5,4473,0.8340982,1.0723764,250.89423,251.08463,5.6964164,23.199211,2023,2,20230713_0245.nc
2,6,4217,1.3843554,1.6390382,257.54898,256.6162,4.0294394,22.131678,2023,2,20230713_0245.nc
2,7,4361,0.94643533,1.327576,253.28622,252.94972,4.386061,20.993977,2023,2,20230713_0245.nc
3,0,2415,2.4255915,2.2163453,262.63354,262.30264,20.273487,28.742851,2023,2,20230713_0245.nc
3,1,3050,1.3047962,1.6515895,260.16925,259.1887,17.132835,27.116646,2023,2,20230713_0245.nc
3,2,4270,0.90906215,1.1111815,257.46442,257.6264,14.529657,25.53074,2023,2,20230713_0245.nc
3,3,4385,1.1932545,1.4342053,260.63916,259.86642,12.069299,23.994888,2023,2,20230713_0245.nc
3,4,3599,2.7207725,2.4740942,261.68808,261.48816,10.033124,22.455467,2023,2,20230713_0245.nc
3,5,3604,1.2066877,1.6537447,257.5725,257.49677,7.750081,21.130548,2023,2,20230713_0245.nc
3,6,4443,0.8325073,1.2119751,254.77856,255.8765,6.9319167,19.962011,2023,2,20230713_0245.nc
3,7,4545,0.8165102,1.0456815,253.99936,254.40125,7.0481606,18.85584,2023,2,20230713_0245.nc
0,0,4305,0.9347573,1.0623797,248.12555,248.07878,18.90575,25.438961,2023,3,20230713_0345.nc
0,1,4399,1.5044887,1.5917338,250.94865,250.55632,16.005962,24.737745,2023,3,20230713_0345.nc
0,2,4311,1.5958463,1.6495312,248.7705,248.3859,13.144142,24.23988,2023,3,20230713_0345.nc
0,3,3544,2.102364,2.0702264,249.34859,249.21562,10.314109,23.731003,2023,3,20230713_0345.nc
0,4,3354,2.6444125,2.3829432,247.7424,247.96852,7.1190023,23.504059,2023,3,20230713_0345.nc
0,5,4260,1.2477558,1.4716765,245.73715,245.8133,4.61895,23.738783,2023,3,20230713_0345.nc
0,6,4612,0.7914809,0.93055606,241.96788,242.93126,2.559546,23.772789,2023,3,20230713_0345.nc
0,7,4599,0.8216566,0.8676302,242.46211,243.50258,2.9273605,24.106628,2023,3,20230713_0345.nc
1,0,4354,0.7506485,0.81818193,247.34451,247.86272,18.81673,23.12217,2023,3,20230713_0345.nc
1,1,4367,1.2500783,1.3812819,250.67134,250.6799,15.9106655,22.378002,2023,3,20230713_0345.nc
1,2,4504,0.8635187,1.0728747,249.6037,249.87733,12.98473,21.802977,2023,3,20230713_0345.nc
1,3,4526,0.7810744,0.9717376,247.04443,247.8808,10.074164,21.37062,2023,3,20230713_0345.nc
1,4,3908,1.5774627,1.6987631,249.27382,249.55537,7.252949,21.008533,2023,3,20230713_0345.nc
1,5,4148,1.3799404,1.6180495,249.449,250.06885,4.178009,21.104656,2023,3,20230713_0345.nc
1,6,4245,1.8273481,1.9014176,252.2313,252.2018,1.7667545,21.41169,2023,3,20230713_0345.nc
1,7,4149,0.92075187,1.1217136,243.05911,245.35266,2.315655,21.780489,2023,3,20230713_0345.nc
2,0,3969,0.8836468,1.1931897,251.82227,252.86812,19.061197,20.94322,2023,3,20230713_0345.nc
2,1,4334,0.91673636,1.0209727,251.52264,252.35207,16.32676,20.019028,2023,3,20230713_0345.nc
2,2,4453,0.9016447,1.0307462,253.00099,253.26341,13.520575,19.378372,2023,3,20230713_0345.nc
2,3,4600,1.0288618,1.2080747,257.24136,256.47,10.741289,18.9192,2023,3,20230713_0345.nc
2,4,4470,1.7655184,1.7992777,257.4366,257.06567,8.091881,18.657429,2023,3,20230713_0345.nc
2,5,4376,0.85884815,1.2810265,251.2969,251.54884,5.669846,18.677197,2023,3,20230713_0345.nc
2,6,4189,1.6135758,1.728298,256.18567,255.80786,4.0352273,18.89442,2023,3,20230713_0345.nc
2,7,4425,0.8098562,1.043292,250.29161,250.95946,4.367765,19.20385,2023,3,20230713_0345.nc
3,0,2042,2.8184786,2.4860392,262.9098,262.56375,20.467659,18.487667,2023,3,20230713_0345.nc
3,1,3113,1.460658,1.822895,259.68378,258.67868,16.90196,17.685656,2023,3,20230713_0345.nc
3,2,4409,0.91761357,1.1963681,258.3968,258.5209,14.5779,16.975851,2023,3,20230713_0345.nc
3,3,4431,1.4848287,1.6005192,260.84467,260.21658,12.080842,16.45632,2023,3,20230713_0345.nc
3,4,3950,2.6759515,2.6244457,262.58936,262.65082,9.971115,16.011026,2023,3,20230713_0345.nc
3,5,3810,1.5891598,1.8199033,257.10632,256.85764,7.87989,16.127504,2023,3,20230713_0345.nc
3,6,4357,0.8464284,1.3076699,255.10342,256.12045,6.9156523,16.369604,2023,3,20230713_0345.nc
3,7,4581,0.80250233,0.9483587,253.74474,254.26111,7.0580096,16.828545,2023,3,20230713_0345.nc
0,0,4328,1.0766737,1.2004235,247.71667,247.84482,18.897182,24.187979,2023,4,20230713_0445.nc
0,1,4439,1.5354998,1.5610594,250.42126,250.1954,16.003967,24.69896,2023,4,20230713_0445.nc
0,2,4201,1.5752674,1.6609125,247.62405,247.64706,13.186902,25.33553,2023,4,20230713_0445.nc
0,3,4132,2.3489614,2.1736865,249.49075,249.13489,10.173153,26.276081,2023,4,20230713_0445.nc
0,4,3815,2.653819,2.468643,247.65814,247.81482,7.2636976,27.173717,2023,4,20230713_0445.nc
0,5,4226,1.2728231,1.4875716,245.37267,245.6239,4.5945454,28.286407,2023,4,20230713_0445.nc
0,6,4597,0.8757771,0.9858441,241.22508,242.35112,2.5609636,29.359795,2023,4,20230713_0445.nc
0,7,4606,0.8603319,0.9249881,242.5191,243.34311,2.920074,30.591908,2023,4,20230713_0445.nc
1,0,4332,0.79060405,0.89757127,246.79507,247.52689,18.822037,21.75438,2023,4,20230713_0445.nc
1,1,4340,1.0942347,1.2976885,250.01619,250.01938,15.913384,22.34293,2023,4,20230713_0445.nc
1,2,4510,0.84129536,1.0556033,248.17056,248.83192,12.976231,23.074707,2023,4,20230713_0445.nc
1,3,4486,0.8202589,1.0532169,247.23169,248.29207,10.075071,23.945116,2023,4,20230713_0445.nc
1,4,3725,1.4888201,1.6711591,248.86702,249.2732,7.3289843,24.7843,2023,4,20230713_0445.nc
1,5,4014,1.9789113,1.9641137,251.04466,251.06917,4.204553,26.142056,2023,4,20230713_0445.nc
1,6,4204,1.850894,1.8654695,251.90353,251.7569,1.7929872,27.378508,2023,4,20230713_0445.nc
1,7,4280,0.98481333,1.2728227,244.33125,246.71147,2.3019042,28.735914,2023,4,20230713_0445.nc
2,0,3711,0.98762023,1.3594993,253.07393,253.48863,19.010216,19.510324,2023,4,20230713_0445.nc
2,1,4381,1.0161318,1.2465093,253.31047,253.35405,16.328068,19.972343,2023,4,20230713_0445.nc
2,2,4466,0.8807342,1.004525,252.65463,252.84195,13.5224,20.791122,2023,4,20230713_0445.nc
2,3,4555,1.1498395,1.3198671,256.8321,256.57205,10.73851,21.776627,2023,4,20230713_0445.nc
2,4,4538,1.6782091,1.7260829,257.46875,256.60065,8.092552,22.87966,2023,4,20230713_0445.nc
2,5,4356,1.2187212,1.5130181,252.79022,253.03822,5.6618857,24.176098,2023,4,20230713_0445.nc
2,6,4435,1.6467528,1.7781136,255.55783,255.51228,4.104755,25.447586,2023,4,20230713_0445.nc
2,7,4441,0.8396142,1.0712322,251.06718,251.46887,4.378556,26.815805,2023,4,20230713_0445.nc
3,0,1572,3.1575522,2.6964676,262.1987,262.02853,20.678202,16.433208,2023,4,20230713_0445.nc
3,1,3272,2.3515258,2.205966,260.68018,259.57886,16.90025,17.928253,2023,4,20230713_0445.nc
3,2,4446,1.0130196,1.2439073,259.742,259.33426,14.587725,18.58319,2023,4,20230713_0445.nc
3,3,4447,1.8166875,1.8274065,260.92673,260.54556,12.094549,19.659246,2023,4,20230713_0445.nc
3,4,4306,2.7750177,2.6979482,262.28888,262.34836,9.891397,20.826378,2023,4,20230713_0445.nc
3,5,3836,1.9874102,1.9586765,257.86423,257.41638,7.947228,22.240852,2023,4,20230713_0445.nc
3,6,4482,0.8473192,1.2380539,255.24652,255.95013,6.932469,23.629276,2023,4,20230713_0445.nc
3,7,4534,0.8375006,1.0086432,254.14175,254.55815,7.0616035,25.140007,2023,4,20230713_0445.nc
0,0,4293,1.1854681,1.374146,248.26378,248.48221,18.8895,30.880514,2023,5,20230713_0545.nc
0,1,4374,1.1814657,1.3406411,247.7667,248.48425,16.005669,32.222084,2023,5,20230713_0545.nc
0,2,4069,1.6292177,1.704048,246.06792,246.47124,13.2068,33.566338,2023,5,20230713_0545.nc
0,3,4213,2.2200348,2.0686896,249.25856,249.10713,10.209253,35.17804,2023,5,20230713_0545.nc
0,4,4136,2.4380343,2.3378432,246.7323,247.0352,7.366527,36.700676,2023,5,20230713_0545.nc
0,5,4058,1.3732233,1.4941915,245.09505,245.33298,4.529646,38.31521,2023,5,20230713_0545.nc
0,6,4545,0.97372144,1.0432357,241.20955,242.3712,2.5496032,39.81939,2023,5,20230713_0545.nc
0,7,4592,0.86696553,0.9268585,243.1653,243.88545,2.9066086,41.462097,2023,5,20230713_0545.nc
1,0,4359,0.8173048,0.93881994,246.26598,247.072,18.836493,28.963005,2023,5,20230713_0545.nc
1,1,4469,0.9738286,1.205483,249.40193,249.54117,15.888135,30.40613,2023,5,20230713_0545.nc
1,2,4479,0.8774404,1.0623491,248.24889,249.11565,12.965566,31.911364,2023,5,20230713_0545.nc
1,3,4406,0.8572345,1.1315423,248.32474,248.80878,10.084786,33.431698,2023,5,20230713_0545.nc
1,4,3448,1.8587384,1.8841434,248.95937,249.513,7.392782,34.861275,2023,5,20230713_0545.nc
1,5,4105,1.8988848,1.9337164,250.26453,250.4876,4.312896,36.639473,2023,5,20230713_0545.nc
1,6,4409,1.8014563,1.8156878,251.30563,251.12202,1.8157978,38.32098,2023,5,20230713_0545.nc
1,7,4253,1.0604935,1.2404443,245.65782,247.16254,2.2366033,40.031975,2023,5,20230713_0545.nc
2,0,3488,0.9567237,1.5116595,251.1735,252.15335,18.939896,27.307346,2023,5,20230713_0545.nc
2,1,4423,0.98226,1.3067168,252.67459,252.9677,16.316402,28.675308,2023,5,20230713_0545.nc
2,2,4467,0.87911403,0.97982097,250.10954,250.6914,13.475862,30.253109,2023,5,20230713_0545.nc
2,3,4483,1.1945679,1.3289878,255.79591,255.4671,10.728677,31.858494,2023,5,20230713_0545.nc
2,4,4400,1.475187,1.6010349,256.1452,255.80585,8.138403,33.48287,2023,5,20230713_0545.nc
2,5,4278,1.1407421,1.4397326,252.36829,252.50514,5.6715646,35.249603,2023,5,20230713_0545.nc
2,6,4515,1.4013174,1.5805489,255.19196,255.2804,4.1098547,36.91133,2023,5,20230713_0545.nc
2,7,4626,0.8787178,1.0662948,251.98544,252.15332,4.3204355,38.656944,2023,5,20230713_0545.nc
3,0,1679,3.3859773,3.1605642,263.47858,263.12546,20.662762,24.93554,2023,5,20230713_0545.nc
3,1,3160,2.4083257,2.306417,259.75354,259.17963,16.868946,27.270355,2023,5,20230713_0545.nc
3,2,4426,1.200872,1.3512591,259.97113,259.48016,14.605461,28.680416,2023,5,20230713_0545.nc
3,3,4446,1.7814085,1.787629,260.30438,260.13895,12.106905,30.363976,2023,5,20230713_0545.nc
3,4,4551,2.5396702,2.4721162,261.40976,261.35812,9.859968,32.077206,2023,5,20230713_0545.nc
3,5,4149,2.1697955,2.0399232,258.3102,257.94052,8.028432,33.83138,2023,5,20230713_0545.nc
3,6,4487,0.8462964,1.1234227,255.6663,256.1722,6.9551334,35.602184,2023,5,20230713_0545.nc
3,7,4573,0.87033397,0.95265955,254.14305,254.52643,7.0708065,37.404358,2023,5,20230713_0545.nc
0,1,690,0.8261,0.9461445,245.4906,245.61278,14.790731,48.150024,2023,6,20230713_0645.nc
0,2,4313,1.4220679,1.529897,247.81816,247.5171,13.151774,49.155083,2023,6,20230713_0645.nc
0,3,3972,2.065825,2.015845,250.15048,249.89664,10.170519,51.0863,2023,6,20230713_0645.nc
0,4,3960,1.8604732,1.8227175,247.65839,247.75728,7.4775925,52.75739,2023,6,20230713_0645.nc
0,5,4090,1.1016976,1.2405815,245.79057,246.1114,4.5601645,54.717407,2023,6,20230713_0645.nc
0,6,4422,1.1473455,1.1091363,242.9388,244.14255,2.518035,56.433865,2023,6,20230713_0645.nc
0,7,4547,0.9409933,0.9906124,245.91779,246.54712,2.9002001,58.295624,2023,6,20230713_0645.nc
1,1,687,0.9234574,1.1482826,250.39853,250.25867,14.6423,46.892998,2023,6,20230713_0645.nc
1,2,4470,0.90253484,1.0431287,251.37712,251.10179,12.957457,47.94998,2023,6,20230713_0645.nc
1,3,4397,0.8860829,1.0913851,249.64346,249.92412,10.088204,49.749363,2023,6,20230713_0645.nc
1,4,3623,1.960185,1.8360697,251.52888,250.96826,7.264897,51.50365,2023,6,20230713_0645.nc
1,5,4369,1.636615,1.6119066,250.99777,250.88773,4.3148685,53.443478,2023,6,20230713_0645.nc
1,6,4509,1.2032125,1.269012,250.8692,250.40591,1.8351808,55.31006,2023,6,20230713_0645.nc
1,7,4525,1.3227971,1.221289,245.1922,246.55257,2.2656755,57.187912,2023,6,20230713_0645.nc
2,1,681,1.006151,1.0857091,252.94624,252.78493,15.090601,45.686108,2023,6,20230713_0645.nc
2,2,4408,0.92782146,1.0077081,251.28082,251.47737,13.47174,46.771637,2023,6,20230713_0645.nc
2,3,4485,1.0971313,1.2299646,255.79874,255.34492,10.730289,48.618305,2023,6,20230713_0645.nc
2,4,4420,1.1122185,1.3308284,255.09618,254.73602,8.13683,50.448982,2023,6,20230713_0645.nc
2,5,4123,1.3098506,1.422863,253.69366,253.40843,5.6350307,52.451553,2023,6,20230713_0645.nc
2,6,4378,0.9562563,1.1141083,253.37378,253.99217,4.1719866,54.214275,2023,6,20230713_0645.nc
2,7,4587,0.968999,0.98376614,251.7128,251.78221,4.3331895,56.13754,2023,6,20230713_0645.nc
3,1,688,1.9314058,1.8726895,259.43146,259.01205,16.10292,44.538437,2023,6,20230713_0645.nc
3,2,4442,1.2641587,1.3974271,259.43805,259.30853,14.600597,45.644497,2023,6,20230713_0645.nc
3,3,4441,1.1416816,1.290766,258.61786,258.56253,12.110543,47.52823,2023,6,20230713_0645.nc
3,4,4565,1.5064831,1.5639884,260.5389,260.20615,9.850187,49.42968,2023,6,20230713_0645.nc
3,5,4482,1.5550401,1.574782,257.91052,257.73624,8.000682,51.319588,2023,6,20230713_0645.nc
3,6,4470,0.8826683,1.0416392,256.33038,256.49582,6.962203,53.24169,2023,6,20230713_0645.nc
3,7,4402,1.0063257,1.0460465,254.65218,254.97763,7.0661144,55.131836,2023,6,20230713_0645.nc
0,0,4202,1.1721494,1.273608,251.79965,251.04906,18.892174,54.519672,2023,7,20230713_0745.nc
0,1,4290,0.8348119,0.9736229,247.37405,248.22498,15.992273,56.349045,2023,7,20230713_0745.nc
0,2,4329,1.0092432,1.1506468,249.18924,248.63138,13.156161,58.164078,2023,7,20230713_0745.nc
0,3,3864,1.5560268,1.525641,251.31876,250.94878,10.225233,60.092842,2023,7,20230713_0745.nc
0,4,3853,1.2754049,1.2628934,248.798,248.79134,7.51493,61.865173,2023,7,20230713_0745.nc
0,5,4324,0.8681006,0.9787152,247.66187,247.98979,4.6631103,63.808792,2023,7,20230713_0745.nc
0,6,4370,1.2914557,1.2355719,244.30139,245.43896,2.5050194,65.60454,2023,7,20230713_0745.nc
0,7,4530,1.0538676,1.157808,248.16032,248.29765,2.9023557,67.541504,2023,7,20230713_0745.nc
1,0,4132,1.1067212,1.0712541,247.18521,248.06538,18.84478,53.325653,2023,7,20230713_0745.nc
