date,time_index,anchor_rank,anchor_row,anchor_column,row_shift,column_shift,grid_row,grid_column,grid_latitude,grid_longitude,source_latitude,source_longitude,response,true_mean,true_residual
2023-07-29,0,18,13,87,0,0,13,87,1.428,125.519,1.4210826,125.54952,264.279333695,261.9210826,2.35825109482
2023-07-29,0,19,87,40,0,0,87,40,-1.828,128.48,-1.8173238,128.49147,262.522860889,258.6826762,3.84018468857
2023-07-29,0,20,87,41,0,0,87,41,-1.828,128.417,-1.8387908,128.42908,260.265734051,258.6612092,1.60452485085
2023-07-29,0,21,22,47,0,0,22,47,1.032,128.039,1.0250808,128.02898,258.310198903,261.5250808,-3.21488189697
2023-07-29,0,22,22,48,0,0,22,48,1.032,127.976,1.0251808,127.9668,257.989312155,261.5251808,-3.53586864471
2023-07-29,0,23,90,101,0,0,90,101,-1.96,124.637,-1.9617674,124.63858,253.174733912,258.5382326,-5.36349868774
2023-07-29,0,24,90,102,0,0,90,102,-1.96,124.574,-1.9617097,124.57616,252.781050005,258.5382903,-5.75724029541
2023-07-29,0,25,52,35,0,0,52,35,-0.288,128.795,-0.27786648,128.82048,257.835837725,260.22213352,-2.38629579544
2023-07-29,0,26,52,36,0,0,52,36,-0.288,128.732,-0.27780345,128.75833,258.221976013,260.22219655,-2.00022053719
2023-07-29,0,27,34,110,0,0,34,110,0.504,124.07,0.51307887,124.046486,259.926126064,261.01307887,-1.08695280552
2023-07-29,0,28,34,111,0,0,34,111,0.504,124.007,0.5133732,123.98401,257.504209105,261.0133732,-3.50916409492
2023-07-29,0,29,113,36,0,0,113,36,-2.972,128.732,-2.9685812,128.72472,258.446846127,257.5314188,0.915427327156
2023-07-29,0,30,113,37,0,0,113,37,-2.972,128.669,-2.9685984,128.66266,259.630830492,257.5314016,2.09942889214
2023-07-29,0,31,38,12,0,0,38,12,0.328,130.244,0.32520717,130.256,265.263246473,260.82520717,4.43803930283
2023-07-29,0,32,38,13,0,0,38,13,0.328,130.181,0.32530668,130.19392,262.69970658,260.82530668,1.87439990044
2023-07-29,0,33,81,76,0,0,81,76,-1.564,126.212,-1.5728369,126.198906,260.82345221,258.9271631,1.89628911018
2023-07-29,0,34,81,77,0,0,81,77,-1.564,126.149,-1.5726997,126.13672,257.646377649,258.9273003,-1.28092265129
2023-07-29,0,35,60,95,0,0,60,95,-0.64,125.015,-0.6387124,125.029976,259.710036358,259.8612876,-0.151251241565
2023-07-29,0,36,60,96,0,0,60,96,-0.64,124.952,-0.6384714,124.96788,261.193560446,259.8615286,1.33203184605
2023-07-29,0,37,36,80,0,0,36,80,0.416,125.96,0.42331985,125.97481,261.421639833,260.92331985,0.498319983482
2023-07-29,0,38,36,81,0,0,36,81,0.416,125.897,0.42336714,125.91262,258.661620495,260.92336714,-2.26174664497
2023-07-29,0,39,113,106,0,0,113,106,-2.972,124.322,-2.982404,124.31061,256.433264011,257.517596,-1.08433198929
2023-07-29,0,40,113,107,0,0,113,107,-2.972,124.259,-2.9823682,124.24804,256.567518563,257.5176318,-0.950113236904
2023-07-29,0,41,17,25,0,0,17,25,1.252,129.425,1.2598015,129.39719,260.652657263,261.7598015,-1.10714423656
2023-07-29,0,42,17,26,0,0,17,26,1.252,129.362,1.259996,129.33502,265.172867361,261.759996,3.41287136078
2023-07-29,0,43,13,113,0,0,13,113,1.428,123.881,1.4250463,123.86747,258.689666366,261.9250463,-3.23537993431
2023-07-29,0,44,13,114,0,0,13,114,1.428,123.818,1.4249933,123.805016,259.762401843,261.9249933,-2.16259145737
2023-07-29,0,45,68,49,0,0,68,49,-0.992,127.913,-0.99148995,127.94328,256.774601874,259.50851005,-2.73390817642
2023-07-29,0,46,68,50,0,0,68,50,-0.992,127.85,-0.99125713,127.81933,257.48896128,259.50874287,-2.01978158951
2023-07-29,0,47,102,55,0,0,102,55,-2.488,127.535,-2.4884825,127.55196,257.98694528,258.0115175,-0.0245722196996
2023-07-29,0,48,102,56,0,0,102,56,-2.488,127.472,-2.4883132,127.48969,255.949205158,258.0116868,-2.06248164177
2023-07-29,0,49,83,3,0,0,83,3,-1.652,130.811,-1.6508338,130.7917,256.372153089,258.8491662,-2.47701311111
2023-07-29,0,50,83,4,0,0,83,4,-1.652,130.748,-1.6505256,130.72942,258.50370571,258.8494744,-0.345768690109
2023-07-29,0,51,44,128,0,0,44,128,0.064,122.936,0.059666846,122.91803,258.082387421,260.559666846,-2.47727942467
2023-07-29,0,52,44,129,0,0,44,129,0.064,122.873,0.059664443,122.85565,256.982639983,260.559664443,-3.57702445984
2023-07-29,0,53,70,29,0,0,70,29,-1.08,129.173,-1.0816455,129.18298,259.450087875,259.4183545,0.0317333750427
2023-07-29,0,54,70,30,0,0,70,30,-1.08,129.11,-1.0813522,129.12096,256.481493745,259.4186478,-2.93715405464
2023-07-29,0,55,98,19,0,0,98,19,-2.312,129.803,-2.3206348,129.7893,257.327522856,258.1793652,-0.851842343807
2023-07-29,0,56,98,20,0,0,98,20,-2.312,129.74,-2.3205311,129.7272,256.393406779,258.1794689,-1.78606212139
2023-07-29,0,57,38,61,0,0,38,61,0.328,127.157,0.33326107,127.15297,255.228251037,260.83326107,-5.60501003265
2023-07-29,0,58,38,62,0,0,38,62,0.328,127.094,0.33350876,127.09098,257.70097068,260.83350876,-3.13253808022
2023-07-29,0,59,13,67,0,0,13,67,1.428,126.779,1.4188654,126.792206,260.121790367,261.9188654,-1.79707503319
2023-07-29,0,60,13,68,0,0,13,68,1.428,126.716,1.419042,126.730125,258.075332054,261.919042,-3.84370994568
2023-07-29,0,61,34,30,0,0,34,30,0.504,129.11,0.50164104,129.13985,258.315239673,261.00164104,-2.68640136719
2023-07-29,0,62,34,31,0,0,34,31,0.504,129.047,0.50200415,129.07771,259.519921068,261.00200415,-1.4820830822
2023-07-29,0,63,84,58,0,0,84,58,-1.696,127.346,-1.706444,127.37619,259.767432595,258.793556,0.973876595497
2023-07-29,0,64,84,59,0,0,84,59,-1.696,127.283,-1.706046,127.25207,261.362345562,258.793954,2.56839156151
2023-07-29,0,65,73,105,0,0,73,105,-1.212,124.385,-1.2017237,124.40004,262.906121845,259.2982763,3.60784554482
2023-07-29,0,66,73,106,0,0,73,106,-1.212,124.322,-1.2015315,124.33793,264.055973917,259.2984685,4.75750541687
2023-07-29,0,67,28,126,0,0,28,126,0.768,123.062,0.7757927,123.05009,260.387548608,261.2757927,-0.888244092464
2023-07-29,0,68,28,127,0,0,28,127,0.768,122.999,0.7758029,122.98763,262.276646067,261.2758029,1.0008431673
2023-07-29,0,69,69,135,0,0,69,135,-1.036,122.495,-1.0250981,122.46732,259.638032884,259.4749019,0.16313098371
2023-07-29,0,70,69,136,0,0,69,136,-1.036,122.432,-1.0250134,122.404686,256.315867709,259.4749866,-3.15911889076
2023-07-29,0,71,110,90,0,0,110,90,-2.84,125.33,-2.831299,125.310036,256.664498396,257.668701,-1.00420260429
2023-07-29,0,72,110,91,0,0,110,91,-2.84,125.267,-2.8312078,125.24787,259.544539404,257.6687922,1.87574720383
2023-07-29,0,73,22,99,0,0,22,99,1.032,124.763,1.0322793,124.736824,258.962714958,261.5322793,-2.5695643425
2023-07-29,0,74,22,100,0,0,22,100,1.032,124.7,1.0324048,124.674706,259.703352709,261.5324048,-1.82905209064
2023-07-29,0,75,51,19,0,0,51,19,-0.244,129.803,-0.23793298,129.81436,260.17831482,260.26206702,-0.0837522000074
2023-07-29,0,76,51,20,0,0,51,20,-0.244,129.74,-0.23784153,129.7523,260.270479216,260.26215847,0.00832074601203
2023-07-29,0,77,65,79,0,0,65,79,-0.86,126.023,-0.85645443,126.022064,261.521284165,259.64354557,1.87773859501
2023-07-29,0,78,65,80,0,0,65,80,-0.86,125.96,-0.8562396,125.95987,260.566511111,259.6437604,0.922750711441
2023-07-29,0,79,75,90,0,0,75,90,-1.3,125.33,-1.2897383,125.33267,257.118323204,259.2102617,-2.09193849564
2023-07-29,0,80,75,91,0,0,75,91,-1.3,125.267,-1.2896287,125.27057,256.8611577,259.2103713,-2.34921360016
2023-07-29,0,81,27,3,0,0,27,3,0.812,130.811,0.82191604,130.8214,256.720195707,261.32191604,-4.6017203331
2023-07-29,0,82,27,4,0,0,27,4,0.812,130.748,0.8221996,130.7591,256.543733375,261.3221996,-4.77846622467
2023-07-29,0,83,38,44,0,0,38,44,0.328,128.228,0.3307526,128.20734,260.900778245,260.8307526,0.0700256451964
2023-07-29,0,84,38,45,0,0,38,45,0.328,128.165,0.33094084,128.1453,257.516700384,260.83094084,-3.31424045563
2023-07-29,0,85,74,14,0,0,74,14,-1.256,130.118,-1.2577378,130.11275,258.644372061,259.2422622,-0.597890138626
2023-07-29,0,86,74,15,0,0,74,15,-1.256,130.055,-1.2575978,130.05063,258.958917294,259.2424022,-0.283484905958
2023-07-29,0,87,45,91,0,0,45,91,0.02,125.267,0.011886197,125.28662,258.072636681,260.511886197,-2.43924951553
2023-07-29,0,88,45,92,0,0,45,92,0.02,125.204,0.011826596,125.22421,261.025051198,260.511826596,0.513224601746
2023-07-29,0,89,99,69,0,0,99,69,-2.356,126.653,-2.3552344,126.62268,254.499250873,258.1447656,-3.64551472664
2023-07-29,0,90,99,70,0,0,99,70,-2.356,126.59,-2.3551111,126.56058,251.372685455,258.1448889,-6.77220344543
2023-07-29,0,91,70,63,0,0,70,63,-1.08,127.031,-1.0757573,127.01212,254.227213586,259.4242427,-5.19702911377
2023-07-29,0,92,70,64,0,0,70,64,-1.08,126.968,-1.0756153,126.9501,255.251402484,259.4243847,-4.17298221588
2023-07-29,0,93,54,53,0,0,54,53,-0.376,127.661,-0.3841377,127.64074,258.622004082,260.1158623,-1.49385821819
2023-07-29,0,94,54,54,0,0,54,54,-0.376,127.598,-0.38398513,127.57896,255.223920735,260.11601487,-4.89209413528
2023-07-29,0,95,53,111,0,0,53,111,-0.332,124.007,-0.3330471,124.03726,256.828730158,260.1669529,-3.33822274208
2023-07-29,0,96,53,112,0,0,53,112,-0.332,123.944,-0.33276716,123.97479,258.461096733,260.16723284,-1.70613610744
2023-07-29,0,97,25,73,0,0,25,73,0.9,126.401,0.8991465,126.41443,258.442481461,261.3991465,-2.95666503906
2023-07-29,0,98,25,74,0,0,25,74,0.9,126.338,0.8994108,126.35249,259.445036844,261.3994108,-1.95437395573
2023-07-29,0,99,110,23,0,0,110,23,-2.84,129.551,-2.8410966,129.53433,259.964078228,257.6589034,2.30517482758
2023-07-29,0,100,110,24,0,0,110,24,-2.84,129.488,-2.84089,129.47209,262.054119995,257.65911,4.39500999451
2023-07-29,1,1,56,67,-2,3,54,70,-0.376,126.59,-0.3673692,126.58376,261.907534574,260.1326308,1.77490377426
2023-07-29,1,2,56,68,-2,3,54,71,-0.376,126.527,-0.36710405,126.52185,261.659045223,260.13289595,1.52614927292
2023-07-29,1,3,112,134,-2,3,110,137,-2.84,122.369,-2.8362112,122.372604,254.760847335,257.6637888,-2.90294146538
2023-07-29,1,4,112,135,-2,3,110,138,-2.84,122.306,-2.836211,122.31011,254.575755801,257.663789,-3.08803319931
2023-07-29,1,5,113,8,-2,3,111,11,-2.884,130.307,-2.8932223,130.27824,259.163394245,257.6067777,1.55661654472
2023-07-29,1,6,113,9,-2,3,111,12,-2.884,130.244,-2.8930416,130.21591,258.621536862,257.6069584,1.01457846165
2023-07-29,1,7,14,135,-2,3,12,138,1.472,122.306,1.4639689,122.30201,259.037324098,261.9639689,-2.92664480209
2023-07-29,1,8,14,136,-2,3,12,139,1.472,122.243,1.4640696,122.239456,260.784574861,261.9640696,-1.17949473858
2023-07-29,1,9,13,3,-2,3,11,6,1.516,130.622,1.5100449,130.64203,259.605543462,262.0100449,-2.40450143814
2023-07-29,1,10,13,4,-2,3,11,7,1.516,130.559,1.5103315,130.57968,259.056637156,262.0103315,-2.95369434357
2023-07-29,1,11,112,74,-2,3,110,77,-2.84,126.149,-2.8400564,126.17792,253.381111164,257.6599436,-4.27883243561
2023-07-29,1,12,112,75,-2,3,110,78,-2.84,126.086,-2.8399546,126.115585,256.54933919,257.6600454,-1.11070621014
2023-07-29,1,13,63,120,-2,3,61,123,-0.684,123.251,-0.68613964,123.28223,259.132201198,259.81386036,-0.681659162045
2023-07-29,1,14,63,121,-2,3,61,124,-0.684,123.188,-0.68627083,123.15709,263.978456858,259.81372917,4.16472768784
2023-07-29,1,15,63,5,-2,3,61,8,-0.684,130.496,-0.68011785,130.49095,255.888296361,259.81988215,-3.93158578873
2023-07-29,1,16,63,6,-2,3,61,9,-0.684,130.433,-0.6798894,130.42871,257.577674668,259.8201106,-2.24243593216
2023-07-29,1,17,13,86,-2,3,11,89,1.516,125.393,1.5231513,125.42359,262.320576063,262.0231513,0.297424763441
2023-07-29,1,18,13,87,-2,3,11,90,1.516,125.33,1.5235677,125.299286,258.828469777,262.0235677,-3.19509792328
2023-07-29,1,19,87,40,-2,3,85,43,-1.74,128.291,-1.7373985,128.30396,257.89601863,258.7626015,-0.866582870483
2023-07-29,1,20,87,41,-2,3,85,44,-1.74,128.228,-1.7372007,128.24179,259.178522683,258.7627993,0.415723383427
2023-07-29,1,21,22,47,-2,3,20,50,1.12,127.85,1.1276054,127.841286,259.068881473,261.6276054,-2.55872392654
2023-07-29,1,22,22,48,-2,3,20,51,1.12,127.787,1.1277343,127.779305,257.970108148,261.6277343,-3.65762615204
2023-07-29,1,23,90,101,-2,3,88,104,-1.872,124.448,-1.8818388,124.45064,252.205905436,258.6181612,-6.41225576401
2023-07-29,1,24,90,102,-2,3,88,105,-1.872,124.385,-1.8816001,124.38837,252.729705137,258.6183999,-5.88869476318
2023-07-29,1,25,52,35,-2,3,50,38,-0.2,128.606,-0.19836444,128.63332,256.321753558,260.30163556,-3.97988200188
2023-07-29,1,26,52,36,-2,3,50,39,-0.2,128.543,-0.19839099,128.57114,258.757826299,260.30160901,-1.54378271103
2023-07-29,1,27,34,110,-2,3,32,113,0.592,123.881,0.5929118,123.8581,259.459862074,261.0929118,-1.63304972649
2023-07-29,1,28,34,111,-2,3,32,114,0.592,123.818,0.5933352,123.79567,260.297902871,261.0933352,-0.795432329178
2023-07-29,1,29,113,36,-2,3,111,39,-2.884,128.543,-2.8890064,128.53738,255.984349585,257.6109936,-1.62664401531
2023-07-29,1,30,113,37,-2,3,111,40,-2.884,128.48,-2.8889196,128.47537,258.068403325,257.6110804,0.457322925329
2023-07-29,1,31,38,12,-2,3,36,15,0.416,130.055,0.42636788,130.06905,264.518638016,260.92636788,3.59227013588
2023-07-29,1,32,38,13,-2,3,36,16,0.416,129.992,0.42657,130.00696,262.837225022,260.92657,1.91065502167
2023-07-29,1,33,81,76,-2,3,79,79,-1.476,126.023,-1.4720299,126.0111,258.660047287,259.0279701,-0.3679228127
2023-07-29,1,34,81,77,-2,3,79,80,-1.476,125.96,-1.4718721,125.94887,261.847539178,259.0281279,2.81941127777
2023-07-29,1,35,60,95,-2,3,58,98,-0.552,124.826,-0.55813426,124.84205,259.362882791,259.94186574,-0.578982949257
2023-07-29,1,36,60,96,-2,3,58,99,-0.552,124.763,-0.55807394,124.779785,261.426013766,259.94192606,1.48408770561
2023-07-29,1,37,36,80,-2,3,34,83,0.504,125.771,0.50235146,125.78652,260.228365657,261.00235146,-0.773985803127
2023-07-29,1,38,36,81,-2,3,34,84,0.504,125.708,0.50277567,125.72454,258.096871854,261.00277567,-2.90590381622
2023-07-29,1,39,113,106,-2,3,111,109,-2.884,124.133,-2.8803883,124.12322,261.24420162,257.6196117,3.62458992004
2023-07-29,1,40,113,107,-2,3,111,110,-2.884,124.07,-2.8803818,124.060715,261.751591943,257.6196182,4.13197374344
2023-07-29,1,41,17,25,-2,3,15,28,1.34,129.236,1.3409054,129.20988,261.742013508,261.8409054,-0.0988918915391
2023-07-29,1,42,17,26,-2,3,15,29,1.34,129.173,1.3410718,129.14793,264.611077741,261.8410718,2.77000594139
2023-07-29,1,43,13,113,-2,3,11,116,1.516,123.692,1.5056583,123.67883,262.76817003,262.0056583,0.762511730194
2023-07-29,1,44,13,114,-2,3,11,117,1.516,123.629,1.5057702,123.616516,262.336445772,262.0057702,0.330675572157
2023-07-29,1,45,68,49,-2,3,66,52,-0.904,127.724,-0.9105628,127.6937,266.286831094,259.5894372,6.6973938942
2023-07-29,1,46,68,50,-2,3,66,53,-0.904,127.661,-0.9103727,127.63156,263.258366142,259.5896273,3.66873884201
2023-07-29,1,47,102,55,-2,3,100,58,-2.4,127.346,-2.4073017,127.3639,255.945614302,258.0926983,-2.14708399773
2023-07-29,1,48,102,56,-2,3,100,59,-2.4,127.283,-2.4072578,127.30174,257.332379277,258.0927422,-0.760362923145
2023-07-29,1,49,83,3,-2,3,81,6,-1.564,130.622,-1.570066,130.60478,263.006434416,258.929934,4.0765004158
2023-07-29,1,50,83,4,-2,3,81,7,-1.564,130.559,-1.5697509,130.54247,261.803613787,258.9302491,2.87336468697
2023-07-29,1,51,44,128,-2,3,42,131,0.152,122.747,0.16027,122.72913,256.862514282,260.66027,-3.79775571823
2023-07-29,1,52,44,129,-2,3,42,132,0.152,122.684,0.16048579,122.66664,255.62861018,260.66048579,-5.03187561035
2023-07-29,1,53,70,29,-2,3,68,32,-0.992,128.984,-1.0008217,128.99611,260.193317781,259.4991783,0.694139480591
2023-07-29,1,54,70,30,-2,3,68,33,-0.992,128.921,-1.0008358,128.93408,260.806097841,259.4991642,1.30693364143
2023-07-29,1,55,98,19,-2,3,96,22,-2.224,129.614,-2.2180934,129.60208,263.673060412,258.2819066,5.39115381241
2023-07-29,1,56,98,20,-2,3,96,23,-2.224,129.551,-2.2178776,129.53998,260.676498916,258.2821224,2.39437651634
2023-07-29,1,57,38,61,-2,3,36,64,0.416,126.968,0.41278067,126.96501,256.198373703,260.91278067,-4.71440696716
2023-07-29,1,58,38,62,-2,3,36,65,0.416,126.905,0.41297337,126.90282,255.836512532,260.91297337,-5.07646083832
2023-07-29,1,59,13,67,-2,3,11,70,1.516,126.59,1.5195045,126.60407,261.073018742,262.0195045,-0.946485757828
2023-07-29,1,60,13,68,-2,3,11,71,1.516,126.527,1.5197824,126.54212,264.285663223,262.0197824,2.26588082314
2023-07-29,1,61,34,30,-2,3,32,33,0.592,128.921,0.5822614,128.89073,259.134013014,261.0822614,-1.94824838638
2023-07-29,1,62,34,31,-2,3,32,34,0.592,128.858,0.5823419,128.82877,262.743461123,261.0823419,1.66111922264
2023-07-29,1,63,84,58,-2,3,82,61,-1.608,127.157,-1.6045803,127.12639,262.047427518,258.8954197,3.15200781822
2023-07-29,1,64,84,59,-2,3,82,62,-1.608,127.094,-1.6045175,127.064445,261.910825212,258.8954825,3.0153427124
2023-07-29,1,65,73,105,-2,3,71,108,-1.124,124.196,-1.1214595,124.212425,264.141545757,259.3785405,4.76300525665
2023-07-29,1,66,73,106,-2,3,71,109,-1.124,124.133,-1.1213021,124.15007,267.84040883,259.3786979,8.46171092987
2023-07-29,1,67,28,126,-2,3,26,129,0.856,122.873,0.85467595,122.86103,259.498095454,261.35467595,-1.85658049583
2023-07-29,1,68,28,127,-2,3,26,130,0.856,122.81,0.854817,122.79852,258.630556431,261.354817,-2.72426056862
2023-07-29,1,69,69,135,-2,3,67,138,-0.948,122.306,-0.9459085,122.27756,257.477333115,259.5540915,-2.0767583847
2023-07-29,1,70,69,136,-2,3,67,139,-0.948,122.243,-0.9458654,122.21504,256.948781483,259.5541346,-2.60535311699
2023-07-29,1,71,110,90,-2,3,108,93,-2.752,125.141,-2.7508097,125.122185,255.004021853,257.7491903,-2.74516844749
2023-07-29,1,72,110,91,-2,3,108,94,-2.752,125.078,-2.7507625,125.059875,259.729719005,257.7492375,1.98048150539
2023-07-29,1,73,22,99,-2,3,20,102,1.12,124.574,1.1122272,124.54879,258.9442811,261.6122272,-2.66794610023
2023-07-29,1,74,22,100,-2,3,20,103,1.12,124.511,1.1124403,124.48632,259.822928977,261.6124403,-1.78951132298
2023-07-29,1,75,51,19,-2,3,49,22,-0.156,129.614,-0.15722618,129.62698,257.655318404,260.34277382,-2.68745541573
2023-07-29,1,76,51,20,-2,3,49,23,-0.156,129.551,-0.15702122,129.56491,259.514979963,260.34297878,-0.827998816967
2023-07-29,1,77,65,79,-2,3,63,82,-0.772,125.834,-0.77740765,125.83382,259.780909136,259.72259235,0.0583167858422
2023-07-29,1,78,65,80,-2,3,63,83,-0.772,125.771,-0.77724653,125.77174,260.771316831,259.72275347,1.04856336117
2023-07-29,1,79,75,90,-2,3,73,93,-1.212,125.141,-1.2093071,125.14479,257.60941944,259.2906929,-1.68127346039
2023-07-29,1,80,75,91,-2,3,73,94,-1.212,125.078,-1.2092404,125.082535,258.219428695,259.2907596,-1.07133090496
2023-07-29,1,81,27,3,-2,3,25,6,0.9,130.622,0.90259427,130.6345,257.201487722,261.40259427,-4.20110654831
2023-07-29,1,82,27,4,-2,3,25,7,0.9,130.559,0.90288645,130.57219,256.5778566,261.40288645,-4.82502985001
2023-07-29,1,83,38,44,-2,3,36,47,0.416,128.039,0.41069257,128.01973,259.754037735,260.91069257,-1.15665483475
2023-07-29,1,84,38,45,-2,3,36,48,0.416,127.976,0.41107756,127.95748,260.420634807,260.91107756,-0.490442752838
2023-07-29,1,85,74,14,-2,3,72,17,-1.168,129.929,-1.1779631,129.92548,259.81761346,259.3220369,0.495576560497
2023-07-29,1,86,74,15,-2,3,72,18,-1.168,129.866,-1.1776372,129.86353,257.700449844,259.3223628,-1.62191295624
2023-07-29,1,87,45,91,-2,3,43,94,0.108,125.078,0.11399191,125.09868,259.267560416,260.61399191,-1.34643149376
2023-07-29,1,88,45,92,-2,3,43,95,0.108,125.015,0.114007644,125.03639,262.200378351,260.614007644,1.58637070656
2023-07-29,1,89,99,69,-2,3,97,72,-2.268,126.464,-2.2760935,126.43464,252.761321528,258.2239065,-5.46258497238
2023-07-29,1,90,99,70,-2,3,97,73,-2.268,126.401,-2.2758863,126.37254,250.075470206,258.2241137,-8.14864349365
2023-07-29,1,91,70,63,-2,3,68,66,-0.992,126.842,-0.9966581,126.82429,258.929255115,259.5033419,-0.574086785316
2023-07-29,1,92,70,64,-2,3,68,67,-0.992,126.779,-0.99677444,126.76218,260.33504879,259.50322556,0.83182322979
2023-07-29,1,93,54,53,-2,3,52,56,-0.288,127.472,-0.2812473,127.453156,259.1738015,260.2187527,-1.04495120049
2023-07-29,1,94,54,54,-2,3,52,57,-0.288,127.409,-0.28120357,127.39114,256.684849677,260.21879643,-3.53394675255
2023-07-29,1,95,53,111,-2,3,51,114,-0.244,123.818,-0.2532698,123.84905,260.501849106,260.2467302,0.255118906498
2023-07-29,1,96,53,112,-2,3,51,115,-0.244,123.755,-0.25238794,123.724266,260.579686345,260.24761206,0.332074284554
2023-07-29,1,97,25,73,-2,3,23,76,0.988,126.212,0.97857726,126.22628,256.603325967,261.47857726,-4.87525129318
2023-07-29,1,98,25,74,-2,3,23,77,0.988,126.149,0.97871095,126.163994,258.790807784,261.47871095,-2.68790316582
2023-07-29,1,99,110,23,-2,3,108,26,-2.752,129.362,-2.7598083,129.3469,259.341831805,257.7401917,1.60164010525
2023-07-29,1,100,110,24,-2,3,108,27,-2.752,129.299,-2.7595341,129.28477,262.032711288,257.7404659,4.29224538803
2023-07-29,2,1,56,67,-4,6,52,73,-0.288,126.401,-0.2848361,126.38902,266.341171934,260.2151639,6.12600803375
2023-07-29,2,2,56,68,-4,6,52,74,-0.288,126.338,-0.2846952,126.32683,264.465534636,260.2153048,4.25022983551
2023-07-29,2,3,112,134,-4,6,108,140,-2.752,122.18,-2.7537487,122.17655,254.647426322,257.7462513,-3.09882497787
2023-07-29,2,4,112,135,-4,6,108,141,-2.752,122.117,-2.753886,122.113815,255.552094682,257.746114,-2.19401931763
2023-07-29,2,5,113,8,-4,6,109,14,-2.796,130.118,-2.788767,130.144,256.636569957,257.711233,-1.07466304302
2023-07-29,2,6,113,9,-4,6,109,15,-2.796,130.055,-2.7886393,130.08192,255.457093007,257.7113607,-2.25426769257
2023-07-29,2,7,14,135,-4,6,10,141,1.56,122.117,1.5684968,122.105255,259.515992499,262.0684968,-2.55250430107
2023-07-29,2,8,14,136,-4,6,10,142,1.56,122.054,1.5689317,122.04244,260.488316776,262.0689317,-1.58061492443
2023-07-29,2,9,13,3,-4,6,9,9,1.604,130.433,1.5935122,130.44511,261.661616318,262.0935122,-0.431895881891
2023-07-29,2,10,13,4,-4,6,9,10,1.604,130.37,1.5934615,130.38289,262.339519711,262.0934615,0.246058210731
2023-07-29,2,11,112,74,-4,6,108,80,-2.752,125.96,-2.7579257,125.98276,255.998043705,257.7420743,-1.74403059483
2023-07-29,2,12,112,75,-4,6,108,81,-2.752,125.897,-2.7576911,125.92082,254.909965083,257.7423089,-2.83234381676
2023-07-29,2,13,63,120,-4,6,59,126,-0.596,123.062,-0.6037296,123.08586,262.628341084,259.8962704,2.73207068443
2023-07-29,2,14,63,121,-4,6,59,127,-0.596,122.999,-0.60343385,123.0235,262.13674092,259.89656615,2.24017477036
2023-07-29,2,15,63,5,-4,6,59,11,-0.596,130.307,-0.5971512,130.2942,257.54609712,259.9028488,-2.35675168037
2023-07-29,2,16,63,6,-4,6,59,12,-0.596,130.244,-0.59702975,130.23218,258.806242164,259.90297025,-1.09672808647
2023-07-29,2,17,13,86,-4,6,9,92,1.604,125.204,1.6055336,125.22749,264.286742211,262.1055336,2.18120861053
2023-07-29,2,18,13,87,-4,6,9,93,1.604,125.141,1.6057423,125.16519,261.704444075,262.1057423,-0.401298224926
2023-07-29,2,19,87,40,-4,6,83,46,-1.652,128.102,-1.6546283,128.10843,258.67622932,258.8453717,-0.169142380357
2023-07-29,2,20,87,41,-4,6,83,47,-1.652,128.039,-1.6544588,128.04662,258.222726247,258.8455412,-0.622814953327
2023-07-29,2,21,22,47,-4,6,18,53,1.208,127.661,1.20868,127.6462,260.333863582,261.70868,-1.37481641769
2023-07-29,2,22,22,48,-4,6,18,54,1.208,127.598,1.2087469,127.58408,259.343508472,261.7087469,-2.36523842812
2023-07-29,2,23,90,101,-4,6,86,107,-1.784,124.259,-1.7781272,124.25512,257.813890331,258.7218728,-0.907982468605
2023-07-29,2,24,90,102,-4,6,86,108,-1.784,124.196,-1.7778856,124.19269,254.609335736,258.7221144,-4.11277866364
2023-07-29,2,25,52,35,-4,6,48,41,-0.112,128.417,-0.1153555,128.43727,257.940520517,260.3846445,-2.44412398338
2023-07-29,2,26,52,36,-4,6,48,42,-0.112,128.354,-0.11518927,128.3753,261.25296758,260.38481073,0.868156850338
2023-07-29,2,27,34,110,-4,6,30,116,0.68,123.692,0.6750338,123.661705,260.129412405,261.1750338,-1.04562139511
2023-07-29,2,28,34,111,-4,6,30,117,0.68,123.629,0.6752283,123.5993,259.543770614,261.1752283,-1.63145768642
2023-07-29,2,29,113,36,-4,6,109,42,-2.796,128.354,-2.8056638,128.34155,254.589833999,257.6943362,-3.10450220108
2023-07-29,2,30,113,37,-4,6,109,43,-2.796,128.291,-2.8055513,128.27931,256.26791667,257.6944487,-1.42653203011
2023-07-29,2,31,38,12,-4,6,34,18,0.504,129.866,0.5098627,129.87279,266.146517554,261.0098627,5.13665485382
2023-07-29,2,32,38,13,-4,6,34,19,0.504,129.803,0.50995463,129.81085,265.349812685,261.00995463,4.33985805511
2023-07-29,2,33,81,76,-4,6,77,82,-1.388,125.834,-1.3894267,125.81602,261.056538113,259.1105733,1.94596481323
2023-07-29,2,34,81,77,-4,6,77,83,-1.388,125.771,-1.3893188,125.75393,259.0467226,259.1106812,-0.0639586001635
2023-07-29,2,35,60,95,-4,6,56,101,-0.464,124.637,-0.45504424,124.64641,261.003395051,260.04495576,0.958439290524
2023-07-29,2,36,60,96,-4,6,56,102,-0.464,124.574,-0.45490938,124.58414,258.004009907,260.04509062,-2.04108071327
