dataset,day,direction,band_type,band_index,band_low,band_high,lon_scheme,rank,rank_fraction,eigenvalue,eigenvalue_fraction,cumulative_fraction
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,13,0.1625,1.7766850188568164,0.022208562735710206,0.6038077401842062
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,14,0.175,1.7565752115819708,0.021957190144774635,0.6257649303289808
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,15,0.1875,1.7127112652332648,0.02140889081541581,0.6471738211443967
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,16,0.2,1.676152890354538,0.020951911129431726,0.6681257322738284
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,17,0.2125,1.4778983240885715,0.018473729051107144,0.6865994613249355
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,18,0.225,1.2742223697370643,0.015927779621713302,0.7025272409466489
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,19,0.2375,1.1890484681171622,0.014863105851464529,0.7173903467981134
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,20,0.25,1.1097320079923172,0.013871650099903965,0.7312619968980174
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,21,0.2625,1.0108362175332435,0.012635452719165543,0.743897449617183
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,22,0.275,0.9484746050402616,0.01185593256300327,0.7557533821801863
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,23,0.2875,0.8980251403957938,0.011225314254947423,0.7669786964351337
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,24,0.3,0.8650966669039799,0.010813708336299748,0.7777924047714335
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,25,0.3125,0.8141399020229584,0.01017674877528698,0.7879691535467205
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,26,0.325,0.7759474152495535,0.009699342690619419,0.7976684962373399
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,27,0.3375,0.7473683135393522,0.009342103919241902,0.8070106001565819
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,28,0.35,0.7108909080991496,0.00888613635123937,0.8158967365078212
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,29,0.3625,0.692707789826909,0.008658847372836362,0.8245555838806576
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,30,0.375,0.661397135145763,0.008267464189322038,0.8328230480699796
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,31,0.3875,0.5977892950854415,0.007472366188568019,0.8402954142585477
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,32,0.4,0.5646318482271631,0.007057898102839538,0.8473533123613872
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,33,0.4125,0.5445283007984943,0.006806603759981179,0.8541599161213684
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,34,0.425,0.5139849895629875,0.0064248123695373445,0.8605847284909057
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,35,0.4375,0.4644665648009425,0.0058058320600117815,0.8663905605509175
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,36,0.45,0.4558173774671075,0.005697717218338843,0.8720882777692563
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,37,0.4625,0.45429345821787975,0.005678668227723497,0.8777669459969798
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,38,0.475,0.4204217579218153,0.005255271974022691,0.8830222179710024
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,39,0.4875,0.39141747865375426,0.004892718483171929,0.8879149364541744
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,40,0.5,0.3578906568680069,0.004473633210850087,0.8923885696650244
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,41,0.5125,0.34570293392304,0.0043212866740380005,0.8967098563390624
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,42,0.525,0.3427776150471801,0.004284720188089751,0.9009945765271522
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,43,0.5375,0.33635093956601037,0.00420438674457513,0.9051989632717273
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,44,0.55,0.3096505223140745,0.003870631528925931,0.9090695948006533
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,45,0.5625,0.2892771147092882,0.0036159639338661023,0.9126855587345194
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,46,0.575,0.28362321066824236,0.0035452901333530296,0.9162308488678724
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,47,0.5875,0.2710373775225408,0.00338796721903176,0.9196188160869042
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,48,0.6,0.2632156268701459,0.0032901953358768234,0.922909011422781
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,49,0.6125,0.26211108852471177,0.003276388606558897,0.9261854000293399
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,50,0.625,0.2563725339776059,0.003204656674720074,0.9293900567040599
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,51,0.6375,0.24150933732185725,0.0030188667165232156,0.9324089234205831
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,52,0.65,0.23733007577069054,0.0029666259471336316,0.9353755493677167
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,53,0.6625,0.23703740823397637,0.0029629676029247045,0.9383385169706414
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,54,0.675,0.23094661948462547,0.0028868327435578184,0.9412253497141992
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,55,0.6875,0.22530722741143513,0.0028163403426429393,0.9440416900568421
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,56,0.7,0.22342055431253283,0.0027927569289066603,0.9468344469857488
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,57,0.7125,0.21884582721555979,0.0027355728401944972,0.9495700198259434
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,58,0.725,0.21382786434544723,0.0026728483043180905,0.9522428681302615
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,59,0.7375,0.21175487554063357,0.0026469359442579197,0.9548898040745194
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,60,0.75,0.20698499359139969,0.0025873124198924962,0.9574771164944119
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,61,0.7625,0.20464330865384112,0.002558041358173014,0.960035157852585
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,62,0.775,0.19380478204396,0.0024225597755495,0.9624577176281345
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,63,0.7875,0.18139804184556638,0.0022674755230695795,0.9647251931512041
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,64,0.8,0.18125234212218488,0.0022656542765273112,0.9669908474277314
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,65,0.8125,0.18002476473613324,0.0022503095592016657,0.9692411569869331
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,66,0.825,0.17959982756914872,0.002244997844614359,0.9714861548315475
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,67,0.8375,0.17870996337373748,0.0022338745421717184,0.9737200293737193
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,68,0.85,0.17027776624831978,0.0021284720781039974,0.9758485014518232
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,69,0.8625,0.1702358750997394,0.0021279484387467422,0.97797644989057
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,70,0.875,0.16665764095774893,0.002083220511971862,0.9800596704025418
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,71,0.8875,0.16478097854360838,0.0020597622317951045,0.982119432634337
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,72,0.9,0.1640138085028141,0.0020501726062851764,0.9841696052406221
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,73,0.9125,0.16242671741022202,0.0020303339676277753,0.9861999392082499
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,74,0.925,0.1622235056245923,0.002027793820307404,0.9882277330285573
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,75,0.9375,0.16074684647762033,0.0020093355809702542,0.9902370686095275
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,76,0.95,0.1601961955301111,0.002002452444126389,0.9922395210536539
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,77,0.9625,0.15703454200114308,0.0019629317750142886,0.9942024528286681
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,78,0.975,0.15540003590186305,0.001942500448773288,0.9961449532774415
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,79,0.9875,0.1552399580163075,0.0019404994752038438,0.9980854527526453
simulation,19,north_south,longitude_band,3,125.0,126.0,alternate,80,1.0,0.15316377978840254,0.0019145472473550318,1.0000000000000002
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,1,0.0125,4.65792371292057,0.05822404641150712,0.05822404641150712
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,2,0.025,4.637375508031996,0.057967193850399945,0.11619124026190707
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,3,0.0375,3.698469080387024,0.0462308635048378,0.16242210376674487
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,4,0.05,3.5313554170928927,0.04414194271366116,0.20656404648040605
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,5,0.0625,3.4836864702873194,0.04354608087859149,0.2501101273589975
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,6,0.075,3.440553339307522,0.04300691674134403,0.29311704410034156
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,7,0.0875,3.4340017431062635,0.042925021788828295,0.33604206588916985
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,8,0.1,3.2970216340914305,0.04121277042614288,0.37725483631531276
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,9,0.1125,3.217672609966647,0.04022090762458309,0.41747574393989584
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,10,0.125,3.102516336612053,0.03878145420765066,0.4562571981475465
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,11,0.1375,3.0315192305656247,0.03789399038207031,0.4941511885296168
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,12,0.15,2.940457905440274,0.036755723818003426,0.5309069123476202
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,13,0.1625,2.674786539624636,0.03343483174530795,0.5643417440929281
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,14,0.175,2.633416864651488,0.0329177108081436,0.5972594549010718
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,15,0.1875,2.320246352937503,0.029003079411718785,0.6262625343127906
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,16,0.2,1.8342507975610371,0.022928134969512966,0.6491906692823035
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,17,0.2125,1.5828735618540655,0.019785919523175818,0.6689765888054793
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,18,0.225,1.457360710258234,0.018217008878227924,0.6871935976837072
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,19,0.2375,1.331862103519847,0.016648276293998086,0.7038418739777054
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,20,0.25,1.289674006708958,0.016120925083861974,0.7199627990615673
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,21,0.2625,1.184070774141376,0.014800884676767202,0.7347636837383346
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,22,0.275,0.9852545628711545,0.012315682035889432,0.747079365774224
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,23,0.2875,0.857365622958648,0.010717070286983101,0.7577964360612071
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,24,0.3,0.8568645120941062,0.010710806401176328,0.7685072424623833
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,25,0.3125,0.8370120938141842,0.010462651172677303,0.7789698936350606
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,26,0.325,0.7774449258019062,0.009718061572523827,0.7886879552075845
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,27,0.3375,0.7766090559690577,0.009707613199613222,0.7983955684071977
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,28,0.35,0.7379257290089779,0.009224071612612223,0.8076196400198099
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,29,0.3625,0.7310559433230175,0.009138199291537719,0.8167578393113476
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,30,0.375,0.7188248152533531,0.008985310190666913,0.8257431495020146
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,31,0.3875,0.60870311011768,0.007608788876471,0.8333519383784855
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,32,0.4,0.5547979144413556,0.006934973930516945,0.8402869123090024
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,33,0.4125,0.5475446269356209,0.006844307836695261,0.8471312201456976
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,34,0.425,0.5373376373973672,0.00671672046746709,0.8538479406131647
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,35,0.4375,0.5314409815903991,0.006643012269879988,0.8604909528830447
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,36,0.45,0.4867353403629316,0.006084191754536645,0.8665751446375813
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,37,0.4625,0.45213936136737815,0.0056517420170922265,0.8722268866546735
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,38,0.475,0.44066724968077314,0.005508340621009664,0.8777352272756832
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,39,0.4875,0.40900342121125555,0.005112542765140694,0.8828477700408239
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,40,0.5,0.3789579827935151,0.004736974784918939,0.8875847448257429
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,41,0.5125,0.34379991221801043,0.00429749890272513,0.891882243728468
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,42,0.525,0.3256477317362968,0.00407059664670371,0.8959528403751718
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,43,0.5375,0.3233451962263696,0.00404181495282962,0.8999946553280014
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,44,0.55,0.32161236867629356,0.004020154608453669,0.904014809936455
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,45,0.5625,0.31809631478763634,0.003976203934845454,0.9079910138713004
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,46,0.575,0.3100916134234749,0.0038761451677934364,0.9118671590390939
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,47,0.5875,0.30250584452465684,0.0037813230565582104,0.9156484820956521
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,48,0.6,0.2842070588362432,0.00355258823545304,0.9192010703311051
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,49,0.6125,0.28174925234409137,0.0035218656543011422,0.9227229359854062
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,50,0.625,0.2762148743310754,0.0034526859291384424,0.9261756219145446
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,51,0.6375,0.269638073416829,0.0033704759177103625,0.929546097832255
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,52,0.65,0.2695492498535049,0.0033693656231688117,0.9329154634554238
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,53,0.6625,0.2501462053683346,0.0031268275671041826,0.9360422910225279
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,54,0.675,0.24725708701351198,0.0030907135876689,0.9391330046101968
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,55,0.6875,0.241654680171979,0.0030206835021497373,0.9421536881123466
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,56,0.7,0.22853620134187513,0.002856702516773439,0.94501039062912
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,57,0.7125,0.22699267572005521,0.00283740844650069,0.9478477990756207
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,58,0.725,0.22613552211076654,0.002826694026384582,0.9506744931020052
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,59,0.7375,0.22607867387021974,0.0028259834233777467,0.953500476525383
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,60,0.75,0.21646521628289134,0.002705815203536142,0.9562062917289191
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,61,0.7625,0.20605511195194087,0.002575688899399261,0.9587819806283184
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,62,0.775,0.205827533659575,0.002572844170744688,0.9613548247990631
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,63,0.7875,0.20340526248388524,0.0025425657810485653,0.9638973905801117
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,64,0.8,0.2031939552767916,0.002539924440959895,0.9664373150210716
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,65,0.8125,0.19126301562080086,0.0023907876952600107,0.9688281027163316
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,66,0.825,0.17589617541958238,0.0021987021927447796,0.9710268049090763
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,67,0.8375,0.17377961928289426,0.002172245241036178,0.9731990501501125
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,68,0.85,0.1736612960011183,0.0021707662000139787,0.9753698163501265
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,69,0.8625,0.17174113811880026,0.0021467642264850033,0.9775165805766115
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,70,0.875,0.17139234091180547,0.002142404261397568,0.9796589848380091
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,71,0.8875,0.17134527784707176,0.0021418159730883972,0.9818008008110974
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,72,0.9,0.16828954161471085,0.002103619270183886,0.9839044200812813
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,73,0.9125,0.16651939009162764,0.0020814923761453457,0.9859859124574266
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,74,0.925,0.166291866713916,0.00207864833392395,0.9880645607913505
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,75,0.9375,0.16510655208347325,0.0020638319010434156,0.9901283926923939
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,76,0.95,0.16073748880354644,0.0020092186100443303,0.9921376113024383
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,77,0.9625,0.16073633272771634,0.0020092041590964544,0.9941468154615347
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,78,0.975,0.1602316887204234,0.0020028961090052923,0.99614971157054
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,79,0.9875,0.15993608334457968,0.001999201041807246,0.9981489126123473
simulation,19,north_south,longitude_band,4,127.0,128.0,alternate,80,1.0,0.1480869910121745,0.0018510873876521814,0.9999999999999994
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,1,0.0125,5.369855922717326,0.06712319903396656,0.06712319903396656
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,2,0.025,5.286929087513163,0.06608661359391452,0.13320981262788106
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,3,0.0375,4.952993553815755,0.06191241942269693,0.195122232050578
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,4,0.05,4.846072988378893,0.06057591235473615,0.25569814440531413
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,5,0.0625,4.266671435012467,0.05333339293765582,0.30903153734296995
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,6,0.075,4.105605537464703,0.05132006921830878,0.36035160656127874
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,7,0.0875,3.632227302684155,0.04540284128355193,0.40575444784483067
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,8,0.1,3.0529331406089484,0.038161664257611846,0.44391611210244253
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,9,0.1125,2.9850868825901364,0.0373135860323767,0.48122969813481925
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,10,0.125,2.6976649032095437,0.03372081129011929,0.5149505094249386
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,11,0.1375,2.3664718165210203,0.02958089770651275,0.5445314071314513
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,12,0.15,2.358233603443115,0.02947792004303893,0.5740093271744903
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,13,0.1625,2.145839566764417,0.026822994584555206,0.6008323217590454
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,14,0.175,2.0787966417138897,0.025984958021423615,0.6268172797804691
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,15,0.1875,1.9667408010116023,0.024584260012645024,0.6514015397931141
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,16,0.2,1.7295051663410959,0.021618814579263693,0.6730203543723778
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,17,0.2125,1.6860175765175982,0.021075219706469975,0.6940955740788478
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,18,0.225,1.4374357559340025,0.01796794694917503,0.7120635210280228
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,19,0.2375,1.1378923726311894,0.014223654657889865,0.7262871756859127
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,20,0.25,1.1214995580122704,0.014018744475153378,0.7403059201610661
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,21,0.2625,1.1070710167849134,0.013838387709811415,0.7541443078708775
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,22,0.275,1.0372775420267724,0.012965969275334652,0.7671102771462122
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,23,0.2875,0.9336569528242127,0.011670711910302656,0.7787809890565148
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,24,0.3,0.8594381931117379,0.010742977413896721,0.7895239664704116
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,25,0.3125,0.851507516685013,0.010643843958562662,0.8001678104289742
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,26,0.325,0.7274955917915948,0.009093694897394934,0.8092615053263692
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,27,0.3375,0.6100869509013216,0.007626086886266518,0.8168875922126357
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,28,0.35,0.6000719948496732,0.007500899935620914,0.8243884921482566
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,29,0.3625,0.5775989107893589,0.007219986384866985,0.8316084785331236
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,30,0.375,0.5470605421132255,0.0068382567764153175,0.838446735309539
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,31,0.3875,0.5470162916130995,0.006837703645163742,0.8452844389547027
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,32,0.4,0.48292135456942736,0.006036516932117841,0.8513209558868206
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,33,0.4125,0.44836978638874,0.0056046223298592485,0.8569255782166798
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,34,0.425,0.4367990375657809,0.0054599879695722605,0.8623855661862521
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,35,0.4375,0.42207319846341856,0.005275914980792731,0.8676614811670448
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,36,0.45,0.40710011295878124,0.005088751411984765,0.8727502325790295
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,37,0.4625,0.37557625873984707,0.004694703234248088,0.8774449358132776
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,38,0.475,0.3539274725278315,0.004424093406597893,0.8818690292198755
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,39,0.4875,0.33951188705637037,0.0042438985882046285,0.8861129278080802
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,40,0.5,0.3383152399754551,0.004228940499693188,0.8903418683077733
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,41,0.5125,0.328600031329725,0.004107500391621562,0.8944493686993948
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,42,0.525,0.31240112164075096,0.0039050140205093863,0.8983543827199042
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,43,0.5375,0.3094476590897624,0.003868095738622029,0.9022224784585262
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,44,0.55,0.30637570065864733,0.0038296962582330908,0.9060521747167593
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,45,0.5625,0.2937000588527866,0.0036712507356598317,0.9097234254524191
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,46,0.575,0.2853226119147273,0.003566532648934091,0.9132899581013533
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,47,0.5875,0.28527964804698047,0.0035659956005872555,0.9168559537019405
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,48,0.6,0.27464128588095627,0.0034330160735119527,0.9202889697754525
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,49,0.6125,0.2575268900863206,0.0032190861260790074,0.9235080559015315
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,50,0.625,0.25749082427636005,0.0032186353034545,0.926726691204986
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,51,0.6375,0.2557672123266225,0.0031970901540827805,0.9299237813590687
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,52,0.65,0.2381552634299645,0.0029769407928745555,0.9329007221519433
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,53,0.6625,0.23592222102258253,0.0029490277627822812,0.9358497499147256
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,54,0.675,0.23465958898231506,0.0029332448622789377,0.9387829947770046
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,55,0.6875,0.22870982572804374,0.0028588728216005464,0.9416418675986051
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,56,0.7,0.22503112273326992,0.0028128890341658735,0.944454756632771
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,57,0.7125,0.2148105428678654,0.0026851317858483173,0.9471398884186193
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,58,0.725,0.2115929283731645,0.002644911604664556,0.9497848000232838
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,59,0.7375,0.2114124115750011,0.002642655144687513,0.9524274551679713
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,60,0.75,0.20881978382223337,0.002610247297777917,0.9550377024657493
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,61,0.7625,0.20445784775924083,0.00255572309699051,0.9575934255627397
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,62,0.775,0.20198518897030304,0.0025248148621287874,0.9601182404248685
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,63,0.7875,0.20106211523234496,0.0025132764404043116,0.9626315168652728
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,64,0.8,0.19899496860338994,0.0024874371075423738,0.9651189539728152
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,65,0.8125,0.19313432942192385,0.0024141791177740477,0.9675331330905893
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,66,0.825,0.19274660750051403,0.002409332593756425,0.9699424656843457
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,67,0.8375,0.19102562109079074,0.002387820263634884,0.9723302859479807
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,68,0.85,0.1841114786669613,0.0023013934833370155,0.9746316794313177
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,69,0.8625,0.18407686908271928,0.0023009608635339907,0.9769326402948517
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,70,0.875,0.18090890948201674,0.002261361368525209,0.9791940016633769
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,71,0.8875,0.17778938598034924,0.002222367324754365,0.9814163689881312
