dataset,day,direction,band_type,band_index,band_low,band_high,n_profiles,n_positions,frequency_index,frequency_cycles_per_degree,wavelength_degrees,one_sided_power_fraction,cumulative_low_frequency_fraction
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,16,3.1599999999999997,0.31645569620253167,0.008755591533059525,0.8974480575377841
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,17,3.3575,0.29784065524944153,0.009217410152190181,0.9066654676899742
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,18,3.5549999999999997,0.2812939521800282,0.008128136959666606,0.9147936046496409
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,19,3.7525,0.2664890073284477,0.007588726563018956,0.9223823312126599
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,20,3.9499999999999997,0.25316455696202533,0.006374829986822571,0.9287571611994825
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,21,4.1475,0.24110910186859555,0.005142726157505027,0.9338998873569875
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,22,4.345,0.23014959723820486,0.0051021535181775025,0.939002040875165
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,23,4.5424999999999995,0.22014309301045681,0.004760948245277775,0.9437629891204429
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,24,4.739999999999999,0.21097046413502113,0.004544915011989757,0.9483079041324326
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,25,4.9375,0.20253164556962025,0.004035278521236584,0.9523431826536691
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,26,5.135,0.19474196689386564,0.004178127054681454,0.9565213097083506
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,27,5.3325,0.1875293014533521,0.003992713908173605,0.9605140236165242
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,28,5.529999999999999,0.18083182640144668,0.0035154852087472214,0.9640295088252714
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,29,5.7275,0.17459624618070713,0.0039015702015913903,0.9679310790268628
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,30,5.925,0.16877637130801687,0.0035523005542539027,0.9714833795811167
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,31,6.1225,0.16333197223356474,0.003456309607994701,0.9749396891891116
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,32,6.319999999999999,0.15822784810126583,0.00301640297135032,0.9779560921604619
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,33,6.517499999999999,0.1534330648254699,0.0030447843539086975,0.9810008765143705
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,34,6.715,0.14892032762472077,0.00290355612005514,0.9839044326344256
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,35,6.9125,0.14466546112115733,0.0028490034505433003,0.9867534360849689
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,36,7.109999999999999,0.1406469760900141,0.0028834780009178522,0.9896369140858867
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,37,7.307499999999999,0.13684570646595964,0.0030523779329238348,0.9926892920188105
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,38,7.505,0.13324450366422386,0.0029568230954086245,0.9956461151142192
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,39,7.7025,0.12982797792924375,0.0028447200288264566,0.9984908351430457
real,13,east_west,latitude_band,2,-2.0,-1.0,345,80,40,7.8999999999999995,0.12658227848101267,0.0015091648569542238,0.9999999999999999
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,0,0.0,inf,0.3610803685275132,0.3610803685275132
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,1,0.19749999999999998,5.063291139240507,0.201246472328228,0.5623268408557411
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,2,0.39499999999999996,2.5316455696202533,0.08121265215494523,0.6435394930106864
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,3,0.5924999999999999,1.687763713080169,0.047665977056156016,0.6912054700668424
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,4,0.7899999999999999,1.2658227848101267,0.036410498210176265,0.7276159682770187
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,5,0.9874999999999999,1.0126582278481013,0.028858666595589232,0.7564746348726079
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,6,1.1849999999999998,0.8438818565400845,0.024711605174124535,0.7811862400467324
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,7,1.3824999999999998,0.7233273056057867,0.019353730721178772,0.8005399707679113
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,8,1.5799999999999998,0.6329113924050633,0.01836880000001917,0.8189087707679304
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,9,1.7774999999999999,0.5625879043600563,0.01601006082719568,0.8349188315951261
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,10,1.9749999999999999,0.5063291139240507,0.013894298776278092,0.8488131303714043
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,11,2.1725,0.4602991944764097,0.011974929716806353,0.8607880600882106
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,12,2.3699999999999997,0.42194092827004226,0.009572093523606528,0.8703601536118172
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,13,2.5675,0.3894839337877313,0.010829418102496447,0.8811895717143137
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,14,2.7649999999999997,0.36166365280289337,0.009246382668698113,0.8904359543830118
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,15,2.9625,0.33755274261603374,0.008764539394452778,0.8992004937774642
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,16,3.1599999999999997,0.31645569620253167,0.007498000790140452,0.9066984945676047
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,17,3.3575,0.29784065524944153,0.006566574172510141,0.9132650687401148
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,18,3.5549999999999997,0.2812939521800282,0.006639166164112032,0.9199042349042269
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,19,3.7525,0.2664890073284477,0.0059938519008796405,0.9258980868051065
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,20,3.9499999999999997,0.25316455696202533,0.005380521032072297,0.9312786078371789
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,21,4.1475,0.24110910186859555,0.005242790298323709,0.9365213981355026
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,22,4.345,0.23014959723820486,0.005024469685863194,0.9415458678213658
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,23,4.5424999999999995,0.22014309301045681,0.0043665568177546745,0.9459124246391206
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,24,4.739999999999999,0.21097046413502113,0.004529472164433874,0.9504418968035545
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,25,4.9375,0.20253164556962025,0.004121411244231418,0.9545633080477859
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,26,5.135,0.19474196689386564,0.004062281658149034,0.9586255897059349
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,27,5.3325,0.1875293014533521,0.0036499693277212784,0.9622755590336562
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,28,5.529999999999999,0.18083182640144668,0.003848443991059153,0.9661240030247153
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,29,5.7275,0.17459624618070713,0.0038199206784002757,0.9699439237031157
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,30,5.925,0.16877637130801687,0.0035118663710287886,0.9734557900741444
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,31,6.1225,0.16333197223356474,0.0032474713818590843,0.9767032614560034
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,32,6.319999999999999,0.15822784810126583,0.0029680487870569583,0.9796713102430603
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,33,6.517499999999999,0.1534330648254699,0.002740733446443746,0.9824120436895041
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,34,6.715,0.14892032762472077,0.002952384271294682,0.9853644279607987
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,35,6.9125,0.14466546112115733,0.002716120406581138,0.9880805483673798
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,36,7.109999999999999,0.1406469760900141,0.002896900125297422,0.9909774484926772
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,37,7.307499999999999,0.13684570646595964,0.0028027955370527554,0.99378024402973
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,38,7.505,0.13324450366422386,0.0025179198354134233,0.9962981638651434
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,39,7.7025,0.12982797792924375,0.0024317719438007234,0.9987299358089443
real,13,east_west,latitude_band,3,-1.0,0.0,368,80,40,7.8999999999999995,0.12658227848101267,0.001270064191055848,1.0000000000000002
real,13,east_west,latitude_band,4,0.0,1.0,368,80,0,0.0,inf,0.30987240669170535,0.30987240669170535
real,13,east_west,latitude_band,4,0.0,1.0,368,80,1,0.19749999999999998,5.063291139240507,0.21970864953361505,0.5295810562253204
real,13,east_west,latitude_band,4,0.0,1.0,368,80,2,0.39499999999999996,2.5316455696202533,0.10958493717009858,0.6391659933954189
real,13,east_west,latitude_band,4,0.0,1.0,368,80,3,0.5924999999999999,1.687763713080169,0.05040826426820646,0.6895742576636253
real,13,east_west,latitude_band,4,0.0,1.0,368,80,4,0.7899999999999999,1.2658227848101267,0.04203476047787035,0.7316090181414957
real,13,east_west,latitude_band,4,0.0,1.0,368,80,5,0.9874999999999999,1.0126582278481013,0.028273867395861817,0.7598828855373575
real,13,east_west,latitude_band,4,0.0,1.0,368,80,6,1.1849999999999998,0.8438818565400845,0.021923330774945727,0.7818062163123032
real,13,east_west,latitude_band,4,0.0,1.0,368,80,7,1.3824999999999998,0.7233273056057867,0.02148122307429273,0.8032874393865961
real,13,east_west,latitude_band,4,0.0,1.0,368,80,8,1.5799999999999998,0.6329113924050633,0.01604860542574794,0.819336044812344
real,13,east_west,latitude_band,4,0.0,1.0,368,80,9,1.7774999999999999,0.5625879043600563,0.018794016962552087,0.8381300617748961
real,13,east_west,latitude_band,4,0.0,1.0,368,80,10,1.9749999999999999,0.5063291139240507,0.014176553245085896,0.8523066150199821
real,13,east_west,latitude_band,4,0.0,1.0,368,80,11,2.1725,0.4602991944764097,0.01223407786029025,0.8645406928802724
real,13,east_west,latitude_band,4,0.0,1.0,368,80,12,2.3699999999999997,0.42194092827004226,0.010299486303884458,0.8748401791841568
real,13,east_west,latitude_band,4,0.0,1.0,368,80,13,2.5675,0.3894839337877313,0.010339423080123372,0.8851796022642802
real,13,east_west,latitude_band,4,0.0,1.0,368,80,14,2.7649999999999997,0.36166365280289337,0.007963750382298266,0.8931433526465784
real,13,east_west,latitude_band,4,0.0,1.0,368,80,15,2.9625,0.33755274261603374,0.009176363232202493,0.9023197158787808
real,13,east_west,latitude_band,4,0.0,1.0,368,80,16,3.1599999999999997,0.31645569620253167,0.007403396536112421,0.9097231124148932
real,13,east_west,latitude_band,4,0.0,1.0,368,80,17,3.3575,0.29784065524944153,0.006747693376933039,0.9164708057918263
real,13,east_west,latitude_band,4,0.0,1.0,368,80,18,3.5549999999999997,0.2812939521800282,0.007096387791464179,0.9235671935832904
real,13,east_west,latitude_band,4,0.0,1.0,368,80,19,3.7525,0.2664890073284477,0.005828767905812419,0.9293959614891029
real,13,east_west,latitude_band,4,0.0,1.0,368,80,20,3.9499999999999997,0.25316455696202533,0.005392207895902707,0.9347881693850055
real,13,east_west,latitude_band,4,0.0,1.0,368,80,21,4.1475,0.24110910186859555,0.00555767641888666,0.9403458458038922
real,13,east_west,latitude_band,4,0.0,1.0,368,80,22,4.345,0.23014959723820486,0.004995137858356005,0.9453409836622483
real,13,east_west,latitude_band,4,0.0,1.0,368,80,23,4.5424999999999995,0.22014309301045681,0.004592590698668284,0.9499335743609165
real,13,east_west,latitude_band,4,0.0,1.0,368,80,24,4.739999999999999,0.21097046413502113,0.004189476242975853,0.9541230506038924
real,13,east_west,latitude_band,4,0.0,1.0,368,80,25,4.9375,0.20253164556962025,0.003980065379360139,0.9581031159832525
real,13,east_west,latitude_band,4,0.0,1.0,368,80,26,5.135,0.19474196689386564,0.0038936593946842348,0.9619967753779367
real,13,east_west,latitude_band,4,0.0,1.0,368,80,27,5.3325,0.1875293014533521,0.0034866469190251085,0.9654834222969618
real,13,east_west,latitude_band,4,0.0,1.0,368,80,28,5.529999999999999,0.18083182640144668,0.00345197514509147,0.9689353974420533
real,13,east_west,latitude_band,4,0.0,1.0,368,80,29,5.7275,0.17459624618070713,0.003347903224338212,0.9722833006663915
real,13,east_west,latitude_band,4,0.0,1.0,368,80,30,5.925,0.16877637130801687,0.0030243186764227522,0.9753076193428142
real,13,east_west,latitude_band,4,0.0,1.0,368,80,31,6.1225,0.16333197223356474,0.0032702570921594267,0.9785778764349737
real,13,east_west,latitude_band,4,0.0,1.0,368,80,32,6.319999999999999,0.15822784810126583,0.002868759633464496,0.9814466360684382
real,13,east_west,latitude_band,4,0.0,1.0,368,80,33,6.517499999999999,0.1534330648254699,0.002578921778091614,0.9840255578465298
real,13,east_west,latitude_band,4,0.0,1.0,368,80,34,6.715,0.14892032762472077,0.0025236195672900864,0.9865491774138199
real,13,east_west,latitude_band,4,0.0,1.0,368,80,35,6.9125,0.14466546112115733,0.0024940444004939166,0.9890432218143138
real,13,east_west,latitude_band,4,0.0,1.0,368,80,36,7.109999999999999,0.1406469760900141,0.00233630917730915,0.991379530991623
real,13,east_west,latitude_band,4,0.0,1.0,368,80,37,7.307499999999999,0.13684570646595964,0.0026746552863577103,0.9940541862779807
real,13,east_west,latitude_band,4,0.0,1.0,368,80,38,7.505,0.13324450366422386,0.0024146313920539353,0.9964688176700346
real,13,east_west,latitude_band,4,0.0,1.0,368,80,39,7.7025,0.12982797792924375,0.0023664820023259806,0.9988352996723606
real,13,east_west,latitude_band,4,0.0,1.0,368,80,40,7.8999999999999995,0.12658227848101267,0.0011647003276394744,1.0
real,13,east_west,latitude_band,5,1.0,2.0,368,80,0,0.0,inf,0.28754723597890275,0.28754723597890275
real,13,east_west,latitude_band,5,1.0,2.0,368,80,1,0.19749999999999998,5.063291139240507,0.24110726337553734,0.5286544993544401
real,13,east_west,latitude_band,5,1.0,2.0,368,80,2,0.39499999999999996,2.5316455696202533,0.10897530558495346,0.6376298049393936
real,13,east_west,latitude_band,5,1.0,2.0,368,80,3,0.5924999999999999,1.687763713080169,0.06621387651326459,0.7038436814526582
real,13,east_west,latitude_band,5,1.0,2.0,368,80,4,0.7899999999999999,1.2658227848101267,0.05974828993398583,0.763591971386644
real,13,east_west,latitude_band,5,1.0,2.0,368,80,5,0.9874999999999999,1.0126582278481013,0.036042802785095585,0.7996347741717396
real,13,east_west,latitude_band,5,1.0,2.0,368,80,6,1.1849999999999998,0.8438818565400845,0.02188079195974191,0.8215155661314815
real,13,east_west,latitude_band,5,1.0,2.0,368,80,7,1.3824999999999998,0.7233273056057867,0.018049422423336004,0.8395649885548174
real,13,east_west,latitude_band,5,1.0,2.0,368,80,8,1.5799999999999998,0.6329113924050633,0.015978073809096036,0.8555430623639134
real,13,east_west,latitude_band,5,1.0,2.0,368,80,9,1.7774999999999999,0.5625879043600563,0.015176211761038188,0.8707192741249516
real,13,east_west,latitude_band,5,1.0,2.0,368,80,10,1.9749999999999999,0.5063291139240507,0.013106304690980536,0.8838255788159322
real,13,east_west,latitude_band,5,1.0,2.0,368,80,11,2.1725,0.4602991944764097,0.009734882357876921,0.893560461173809
real,13,east_west,latitude_band,5,1.0,2.0,368,80,12,2.3699999999999997,0.42194092827004226,0.009485927026396395,0.9030463882002054
real,13,east_west,latitude_band,5,1.0,2.0,368,80,13,2.5675,0.3894839337877313,0.008406142722791894,0.9114525309229974
real,13,east_west,latitude_band,5,1.0,2.0,368,80,14,2.7649999999999997,0.36166365280289337,0.007437799584127924,0.9188903305071253
real,13,east_west,latitude_band,5,1.0,2.0,368,80,15,2.9625,0.33755274261603374,0.006931567641775361,0.9258218981489007
real,13,east_west,latitude_band,5,1.0,2.0,368,80,16,3.1599999999999997,0.31645569620253167,0.0062160561838023685,0.9320379543327031
real,13,east_west,latitude_band,5,1.0,2.0,368,80,17,3.3575,0.29784065524944153,0.006050444922533969,0.938088399255237
real,13,east_west,latitude_band,5,1.0,2.0,368,80,18,3.5549999999999997,0.2812939521800282,0.005294503056311645,0.9433829023115486
real,13,east_west,latitude_band,5,1.0,2.0,368,80,19,3.7525,0.2664890073284477,0.00471721793061583,0.9481001202421645
real,13,east_west,latitude_band,5,1.0,2.0,368,80,20,3.9499999999999997,0.25316455696202533,0.004139361376739876,0.9522394816189044
real,13,east_west,latitude_band,5,1.0,2.0,368,80,21,4.1475,0.24110910186859555,0.004269929857877683,0.956509411476782
real,13,east_west,latitude_band,5,1.0,2.0,368,80,22,4.345,0.23014959723820486,0.003565333611521416,0.9600747450883035
real,13,east_west,latitude_band,5,1.0,2.0,368,80,23,4.5424999999999995,0.22014309301045681,0.0038997083808584502,0.9639744534691619
real,13,east_west,latitude_band,5,1.0,2.0,368,80,24,4.739999999999999,0.21097046413502113,0.00343835433859641,0.9674128078077583
real,13,east_west,latitude_band,5,1.0,2.0,368,80,25,4.9375,0.20253164556962025,0.0027915463170911253,0.9702043541248494
real,13,east_west,latitude_band,5,1.0,2.0,368,80,26,5.135,0.19474196689386564,0.002765223385400839,0.9729695775102503
real,13,east_west,latitude_band,5,1.0,2.0,368,80,27,5.3325,0.1875293014533521,0.0024408418282686347,0.9754104193385189
real,13,east_west,latitude_band,5,1.0,2.0,368,80,28,5.529999999999999,0.18083182640144668,0.0024247668197928123,0.9778351861583118
real,13,east_west,latitude_band,5,1.0,2.0,368,80,29,5.7275,0.17459624618070713,0.0025797202512383914,0.9804149064095502
real,13,east_west,latitude_band,5,1.0,2.0,368,80,30,5.925,0.16877637130801687,0.002193429002255252,0.9826083354118055
real,13,east_west,latitude_band,5,1.0,2.0,368,80,31,6.1225,0.16333197223356474,0.0020359256165163706,0.9846442610283218
real,13,east_west,latitude_band,5,1.0,2.0,368,80,32,6.319999999999999,0.15822784810126583,0.0020478382941286053,0.9866920993224504
real,13,east_west,latitude_band,5,1.0,2.0,368,80,33,6.517499999999999,0.1534330648254699,0.002032314500549935,0.9887244138230004
real,13,east_west,latitude_band,5,1.0,2.0,368,80,34,6.715,0.14892032762472077,0.0019245069386721843,0.9906489207616725
real,13,east_west,latitude_band,5,1.0,2.0,368,80,35,6.9125,0.14466546112115733,0.0017116905836885303,0.9923606113453611
real,13,east_west,latitude_band,5,1.0,2.0,368,80,36,7.109999999999999,0.1406469760900141,0.0017314036027211855,0.9940920149480823
real,13,east_west,latitude_band,5,1.0,2.0,368,80,37,7.307499999999999,0.13684570646595964,0.0016800600077898898,0.9957720749558722
real,13,east_west,latitude_band,5,1.0,2.0,368,80,38,7.505,0.13324450366422386,0.0017268504014653259,0.9974989253573375
real,13,east_west,latitude_band,5,1.0,2.0,368,80,39,7.7025,0.12982797792924375,0.0017622198138801841,0.9992611451712176
real,13,east_west,latitude_band,5,1.0,2.0,368,80,40,7.8999999999999995,0.12658227848101267,0.0007388548287824327,1.0
real,13,north_south,longitude_band,1,122.0,123.0,117,80,0,0.0,inf,0.11013575258168175,0.11013575258168175
real,13,north_south,longitude_band,1,122.0,123.0,117,80,1,0.19749999999999998,5.063291139240507,0.22899550241757927,0.339131254999261
real,13,north_south,longitude_band,1,122.0,123.0,117,80,2,0.39499999999999996,2.5316455696202533,0.09302886462497348,0.4321601196242345
real,13,north_south,longitude_band,1,122.0,123.0,117,80,3,0.5924999999999999,1.687763713080169,0.07299871271689558,0.5051588323411301
real,13,north_south,longitude_band,1,122.0,123.0,117,80,4,0.7899999999999999,1.2658227848101267,0.050848649534195656,0.5560074818753258
real,13,north_south,longitude_band,1,122.0,123.0,117,80,5,0.9874999999999999,1.0126582278481013,0.055989380186486436,0.6119968620618123
real,13,north_south,longitude_band,1,122.0,123.0,117,80,6,1.1849999999999998,0.8438818565400845,0.03730649531396909,0.6493033573757814
real,13,north_south,longitude_band,1,122.0,123.0,117,80,7,1.3824999999999998,0.7233273056057867,0.0361465211770822,0.6854498785528634
real,13,north_south,longitude_band,1,122.0,123.0,117,80,8,1.5799999999999998,0.6329113924050633,0.035695378974285256,0.7211452575271486
real,13,north_south,longitude_band,1,122.0,123.0,117,80,9,1.7774999999999999,0.5625879043600563,0.02223746192582535,0.743382719452974
real,13,north_south,longitude_band,1,122.0,123.0,117,80,10,1.9749999999999999,0.5063291139240507,0.018777895413006594,0.7621606148659805
real,13,north_south,longitude_band,1,122.0,123.0,117,80,11,2.1725,0.4602991944764097,0.018189593085489442,0.7803502079514699
real,13,north_south,longitude_band,1,122.0,123.0,117,80,12,2.3699999999999997,0.42194092827004226,0.01727929047396029,0.7976294984254302
real,13,north_south,longitude_band,1,122.0,123.0,117,80,13,2.5675,0.3894839337877313,0.014960754185452244,0.8125902526108825
real,13,north_south,longitude_band,1,122.0,123.0,117,80,14,2.7649999999999997,0.36166365280289337,0.011885035923336167,0.8244752885342186
real,13,north_south,longitude_band,1,122.0,123.0,117,80,15,2.9625,0.33755274261603374,0.01150973925571538,0.8359850277899341
real,13,north_south,longitude_band,1,122.0,123.0,117,80,16,3.1599999999999997,0.31645569620253167,0.01424801674162108,0.8502330445315552
real,13,north_south,longitude_band,1,122.0,123.0,117,80,17,3.3575,0.29784065524944153,0.012205382961723783,0.862438427493279
real,13,north_south,longitude_band,1,122.0,123.0,117,80,18,3.5549999999999997,0.2812939521800282,0.01232594994329024,0.8747643774365693
real,13,north_south,longitude_band,1,122.0,123.0,117,80,19,3.7525,0.2664890073284477,0.007476284826846203,0.8822406622634156
real,13,north_south,longitude_band,1,122.0,123.0,117,80,20,3.9499999999999997,0.25316455696202533,0.00896686488173321,0.8912075271451488
real,13,north_south,longitude_band,1,122.0,123.0,117,80,21,4.1475,0.24110910186859555,0.007947651510329126,0.899155178655478
real,13,north_south,longitude_band,1,122.0,123.0,117,80,22,4.345,0.23014959723820486,0.008992466342284719,0.9081476449977627
real,13,north_south,longitude_band,1,122.0,123.0,117,80,23,4.5424999999999995,0.22014309301045681,0.009069110483350806,0.9172167554811134
real,13,north_south,longitude_band,1,122.0,123.0,117,80,24,4.739999999999999,0.21097046413502113,0.0077183118087198,0.9249350672898332
real,13,north_south,longitude_band,1,122.0,123.0,117,80,25,4.9375,0.20253164556962025,0.007432703115899468,0.9323677704057327
real,13,north_south,longitude_band,1,122.0,123.0,117,80,26,5.135,0.19474196689386564,0.00683285384819045,0.9392006242539231
real,13,north_south,longitude_band,1,122.0,123.0,117,80,27,5.3325,0.1875293014533521,0.006455108370767585,0.9456557326246907
real,13,north_south,longitude_band,1,122.0,123.0,117,80,28,5.529999999999999,0.18083182640144668,0.0051610255435769045,0.9508167581682676
real,13,north_south,longitude_band,1,122.0,123.0,117,80,29,5.7275,0.17459624618070713,0.005545740419991408,0.9563624985882591
real,13,north_south,longitude_band,1,122.0,123.0,117,80,30,5.925,0.16877637130801687,0.004567757560040683,0.9609302561482997
real,13,north_south,longitude_band,1,122.0,123.0,117,80,31,6.1225,0.16333197223356474,0.005292981556989523,0.9662232377052892
real,13,north_south,longitude_band,1,122.0,123.0,117,80,32,6.319999999999999,0.15822784810126583,0.004522430375312889,0.970745668080602
real,13,north_south,longitude_band,1,122.0,123.0,117,80,33,6.517499999999999,0.1534330648254699,0.004401806473854125,0.9751474745544562
real,13,north_south,longitude_band,1,122.0,123.0,117,80,34,6.715,0.14892032762472077,0.0036735216038959293,0.978820996158352
real,13,north_south,longitude_band,1,122.0,123.0,117,80,35,6.9125,0.14466546112115733,0.004214898943505234,0.9830358951018573
real,13,north_south,longitude_band,1,122.0,123.0,117,80,36,7.109999999999999,0.1406469760900141,0.0035036157869051104,0.9865395108887623
real,13,north_south,longitude_band,1,122.0,123.0,117,80,37,7.307499999999999,0.13684570646595964,0.004635173220002691,0.9911746841087651
real,13,north_south,longitude_band,1,122.0,123.0,117,80,38,7.505,0.13324450366422386,0.0037615400390039943,0.994936224147769
real,13,north_south,longitude_band,1,122.0,123.0,117,80,39,7.7025,0.12982797792924375,0.0037346859885090122,0.9986709101362782
real,13,north_south,longitude_band,1,122.0,123.0,117,80,40,7.8999999999999995,0.12658227848101267,0.001329089863721979,1.0000000000000002
real,13,north_south,longitude_band,2,124.0,125.0,128,80,0,0.0,inf,0.15383475829283025,0.15383475829283025
real,13,north_south,longitude_band,2,124.0,125.0,128,80,1,0.19749999999999998,5.063291139240507,0.21636608958375483,0.3702008478765851
real,13,north_south,longitude_band,2,124.0,125.0,128,80,2,0.39499999999999996,2.5316455696202533,0.10490411772280032,0.4751049655993854
real,13,north_south,longitude_band,2,124.0,125.0,128,80,3,0.5924999999999999,1.687763713080169,0.08963245894356758,0.5647374245429531
real,13,north_south,longitude_band,2,124.0,125.0,128,80,4,0.7899999999999999,1.2658227848101267,0.0680386545701018,0.6327760791130549
real,13,north_south,longitude_band,2,124.0,125.0,128,80,5,0.9874999999999999,1.0126582278481013,0.040378470932396666,0.6731545500454515
real,13,north_south,longitude_band,2,124.0,125.0,128,80,6,1.1849999999999998,0.8438818565400845,0.024368123218347117,0.6975226732637987
real,13,north_south,longitude_band,2,124.0,125.0,128,80,7,1.3824999999999998,0.7233273056057867,0.02801638412402125,0.7255390573878199
real,13,north_south,longitude_band,2,124.0,125.0,128,80,8,1.5799999999999998,0.6329113924050633,0.024417295438604936,0.7499563528264248
real,13,north_south,longitude_band,2,124.0,125.0,128,80,9,1.7774999999999999,0.5625879043600563,0.023266119037293045,0.7732224718637178
real,13,north_south,longitude_band,2,124.0,125.0,128,80,10,1.9749999999999999,0.5063291139240507,0.01662519737397329,0.7898476692376911
real,13,north_south,longitude_band,2,124.0,125.0,128,80,11,2.1725,0.4602991944764097,0.013667209279777513,0.8035148785174686
real,13,north_south,longitude_band,2,124.0,125.0,128,80,12,2.3699999999999997,0.42194092827004226,0.0160231135105533,0.8195379920280219
real,13,north_south,longitude_band,2,124.0,125.0,128,80,13,2.5675,0.3894839337877313,0.014813955484274239,0.8343519475122961
real,13,north_south,longitude_band,2,124.0,125.0,128,80,14,2.7649999999999997,0.36166365280289337,0.010178013816303632,0.8445299613285998
real,13,north_south,longitude_band,2,124.0,125.0,128,80,15,2.9625,0.33755274261603374,0.010668519460400304,0.8551984807890001
real,13,north_south,longitude_band,2,124.0,125.0,128,80,16,3.1599999999999997,0.31645569620253167,0.01136082200640096,0.866559302795401
real,13,north_south,longitude_band,2,124.0,125.0,128,80,17,3.3575,0.29784065524944153,0.00943381513810977,0.8759931179335109
real,13,north_south,longitude_band,2,124.0,125.0,128,80,18,3.5549999999999997,0.2812939521800282,0.009372741949269596,0.8853658598827805
real,13,north_south,longitude_band,2,124.0,125.0,128,80,19,3.7525,0.2664890073284477,0.009175322962344142,0.8945411828451246
real,13,north_south,longitude_band,2,124.0,125.0,128,80,20,3.9499999999999997,0.25316455696202533,0.0075994060038523485,0.902140588848977
real,13,north_south,longitude_band,2,124.0,125.0,128,80,21,4.1475,0.24110910186859555,0.006444682152416418,0.9085852710013934
real,13,north_south,longitude_band,2,124.0,125.0,128,80,22,4.345,0.23014959723820486,0.006491678685104171,0.9150769496864976
real,13,north_south,longitude_band,2,124.0,125.0,128,80,23,4.5424999999999995,0.22014309301045681,0.006436202919948161,0.9215131526064457
real,13,north_south,longitude_band,2,124.0,125.0,128,80,24,4.739999999999999,0.21097046413502113,0.0059916960438113,0.9275048486502571
real,13,north_south,longitude_band,2,124.0,125.0,128,80,25,4.9375,0.20253164556962025,0.005959211064008499,0.9334640597142656
real,13,north_south,longitude_band,2,124.0,125.0,128,80,26,5.135,0.19474196689386564,0.005303499534873626,0.9387675592491392
