year,month,day_idx,slot,hours_elapsed,spatial_mean,n_obs,spatial_mean_c
2022,8,24,6,461521.88333333336,257.37421642794357,17063,0.0011658041514124307
2022,8,24,7,461522.8,257.13200653850635,17166,-0.24104408528580734
2022,8,25,0,461523.8,257.18162683378836,17213,-0.19142379000379606
2022,8,25,1,461524.8,257.32789773995245,17243,-0.04515288383970528
2022,8,25,2,461525.8,258.03716864207354,17593,0.6641180182813855
2022,8,25,3,461526.85,258.9195989258699,17847,1.5465483020777242
2022,8,25,4,461527.8,261.01380700599816,17839,3.640756382206007
2022,8,25,5,461544.88333333336,257.2263857341487,17333,-0.14666488964343216
2022,8,25,6,461545.88333333336,256.79295769128834,17356,-0.5800929325038169
2022,8,25,7,461546.8,256.3532156496626,17486,-1.0198349741295374
2022,8,26,0,461547.8,256.24738595882246,17631,-1.1256646649696904
2022,8,26,1,461548.8,256.59483076814934,17783,-0.778219855642817
2022,8,26,2,461549.8,257.36439676640265,17680,-0.008653857389504083
2022,8,26,3,461550.85,257.76108219321156,17618,0.38803156941941097
2022,8,26,4,461551.8,259.8869096935539,17654,2.513859069761736
2022,8,26,5,461568.88333333336,258.40245025652695,17581,1.029399632734794
2022,8,26,6,461569.88333333336,258.3932764137772,17333,1.0202257899850338
2022,8,26,7,461570.8,258.2633260204724,17487,0.8902753966802379
2022,8,27,0,461571.8,258.54056211595025,17680,1.1675114921580985
2022,8,27,1,461572.8,258.71876328583545,17685,1.3457126620432973
2022,8,27,2,461573.8,259.5787973940594,17675,2.2057467702672398
2022,8,27,3,461574.85,260.2969789997163,17625,2.923928375924163
2022,8,27,4,461575.8,262.2549838331153,17581,4.881933209323165
2022,8,27,5,461592.88333333336,257.77470385169147,17086,0.4016532278993168
2022,8,27,6,461593.88333333336,257.0580992626342,16681,-0.3149513611579664
2022,8,27,7,461594.8,256.80411007337705,16899,-0.5689405504151068
2022,8,28,0,461595.8,256.6916453085106,16920,-0.6814053152815518
2022,8,28,1,461596.8,256.8110813541057,17074,-0.5619692696864718
2022,8,28,2,461597.8,257.2866972340799,17101,-0.08635338971225792
2022,8,28,3,461598.85,257.6392615078821,17508,0.26621088408995774
2022,8,28,4,461599.8,259.52552246955537,17655,2.152471845763216
2022,8,28,5,461616.88333333336,256.4614566025917,16283,-0.9115940212004716
2022,8,28,6,461617.88333333336,256.21241012994244,16161,-1.1606404938497121
2022,8,28,7,461618.8,256.0409150236849,16044,-1.3321356001072786
2022,8,29,0,461619.8,256.33029775884916,15849,-1.0427528649429973
2022,8,29,1,461620.8,256.56149240235493,15797,-0.8115582214372239
2022,8,29,2,461621.8,257.49875484179773,16087,0.12570421800558051
2022,8,29,3,461622.85,258.4851631176293,16535,1.1121124938371736
2022,8,29,4,461623.8,260.7034017939767,16901,3.3303511701845423
2022,8,29,5,461640.88333333336,258.21230433911035,17310,0.8392537153181934
2022,8,29,6,461641.88333333336,257.01561274362996,17229,-0.3574378801621947
2022,8,29,7,461642.8,256.6711642244568,17304,-0.7018863993353648
2022,9,0,0,461664.88333333336,258.3419341607974,16754,-5.211215719955078
2022,9,0,1,461665.88333333336,258.0897389724038,16524,-5.463410908348692
2022,9,0,2,461666.8,257.85687238833236,16970,-5.6962774924201085
2022,9,0,3,461667.8,257.7882879991821,17118,-5.7648618815703685
2022,9,0,4,461668.8,258.2217927587017,17008,-5.331357122050747
2022,9,0,5,461669.8,259.18389750500296,16990,-4.369252375749511
2022,9,0,6,461670.85,259.9091359378968,17326,-3.644013942855679
2022,9,0,7,461671.8,261.7210328090655,17561,-1.8321170716869801
2022,9,1,0,461688.88333333336,260.3468859503113,17831,-3.206263930441196
2022,9,1,1,461689.88333333336,259.99226624280425,17545,-3.5608836379482227
2022,9,1,2,461690.8,259.6903879947539,17918,-3.862761885998566
2022,9,1,3,461691.8,259.92458653549426,18017,-3.6285633452582147
2022,9,1,4,461692.8,260.51918580637914,17808,-3.03396407437333
2022,9,1,5,461693.8,261.49988966227625,17766,-2.0532602184762254
2022,9,1,6,461694.85,262.3871001101101,17982,-1.1660497706423598
2022,9,1,7,461695.8,264.43745986327366,17919,0.884309982521188
2022,9,2,0,461712.88333333336,262.9272018952414,17106,-0.6259479855110612
2022,9,2,1,461713.88333333336,262.42225628256693,17157,-1.130893598185537
2022,9,2,2,461714.8,261.9957292906815,17256,-1.5574205900709899
2022,9,2,3,461715.8,261.7867589303108,17248,-1.7663909504416893
2022,9,2,4,461716.8,262.3205844005553,17291,-1.232565480197195
2022,9,2,5,461717.8,263.0847899360585,17516,-0.46835994469398656
2022,9,2,6,461718.85,263.5896837738311,17624,0.036533893078626534
2022,9,2,7,461719.8,265.4196582991931,17721,1.8665084184406169
