year,month,day_num,direction,lag,model,fitted_gamma_tau1,sigma,range_lat,range_lon,range_time,advec_lat,advec_lon,nugget
2024,7,2,lat,0.0440,Debiased_Whittle,10.1400,12.1126,0.1691,0.2126,1.6113,-0.0249,-0.2669,0.8446
2024,7,2,lat,0.1320,Debiased_Whittle,10.6995,12.1126,0.1691,0.2126,1.6113,-0.0249,-0.2669,0.8446
2024,7,2,lat,0.1760,Debiased_Whittle,11.0267,12.1126,0.1691,0.2126,1.6113,-0.0249,-0.2669,0.8446
2024,7,2,lat,0.3960,Debiased_Whittle,12.2607,12.1126,0.1691,0.2126,1.6113,-0.0249,-0.2669,0.8446
2024,7,2,lat,0.6160,Debiased_Whittle,12.7442,12.1126,0.1691,0.2126,1.6113,-0.0249,-0.2669,0.8446
2024,7,2,lat,0.8360,Debiased_Whittle,12.8955,12.1126,0.1691,0.2126,1.6113,-0.0249,-0.2669,0.8446
2024,7,2,lat,1.0560,Debiased_Whittle,12.9398,12.1126,0.1691,0.2126,1.6113,-0.0249,-0.2669,0.8446
2024,7,2,lat,1.2760,Debiased_Whittle,12.9523,12.1126,0.1691,0.2126,1.6113,-0.0249,-0.2669,0.8446
2024,7,2,lat,1.4960,Debiased_Whittle,12.9559,12.1126,0.1691,0.2126,1.6113,-0.0249,-0.2669,0.8446
2024,7,2,lat,1.7160,Debiased_Whittle,12.9568,12.1126,0.1691,0.2126,1.6113,-0.0249,-0.2669,0.8446
2024,7,2,lat,1.9360,Debiased_Whittle,12.9571,12.1126,0.1691,0.2126,1.6113,-0.0249,-0.2669,0.8446
