latitude (degrees_north),longitude (degrees_east),z
-0.8979166666666671,124.40208333333334,-2301.0
-0.8979166666666671,124.45208333333333,-2611.0
-0.8979166666666671,124.50208333333333,-2824.0
-0.8979166666666671,124.55208333333333,-2938.0
-0.8979166666666671,124.60208333333333,-2912.0
-0.8979166666666671,124.65208333333334,-2871.0
-0.8979166666666671,124.70208333333333,-2852.0
-0.8979166666666671,124.75208333333333,-2830.0
-0.8979166666666671,124.80208333333333,-2854.0
-0.8979166666666671,124.85208333333333,-2871.0
-0.8979166666666671,124.90208333333334,-2700.0
-0.8979166666666671,124.95208333333333,-2811.0
-0.8979166666666671,125.00208333333333,-2714.0
-0.8979166666666671,125.05208333333333,-2674.0
-0.8979166666666671,125.10208333333333,-2770.0
-0.8979166666666671,125.15208333333334,-2597.0
-0.8979166666666671,125.20208333333333,-2558.0
-0.8979166666666671,125.25208333333333,-2303.0
-0.8979166666666671,125.30208333333333,-2185.0
-0.8979166666666671,125.35208333333333,-1957.0
-0.8979166666666671,125.40208333333334,-1887.0
-0.8979166666666671,125.45208333333333,-1912.0
-0.8979166666666671,125.50208333333333,-1837.0
-0.8979166666666671,125.55208333333333,-1828.0
-0.8979166666666671,125.60208333333333,-1726.0
-0.8979166666666671,125.65208333333334,-1696.0
-0.8979166666666671,125.70208333333333,-1672.0
-0.8979166666666671,125.75208333333333,-1731.0
-0.8979166666666671,125.80208333333333,-1690.0
-0.8979166666666671,125.85208333333333,-1565.0
-0.8979166666666671,125.90208333333334,-1680.0
-0.8979166666666671,125.95208333333333,-1869.0
-0.8979166666666671,126.00208333333333,-1818.0
-0.8979166666666671,126.05208333333333,-1967.0
-0.8979166666666671,126.10208333333333,-2252.0
-0.8979166666666671,126.15208333333334,-2405.0
-0.8979166666666671,126.20208333333333,-2512.0
-0.8979166666666671,126.25208333333333,-2410.0
-0.8979166666666671,126.30208333333333,-2331.0
-0.8979166666666671,126.35208333333333,-2645.0
-0.8979166666666671,126.40208333333334,-2850.0
-0.8979166666666671,126.45208333333333,-2977.0
-0.8979166666666671,126.50208333333333,-3148.0
-0.8979166666666671,126.55208333333333,-3389.0
-0.8979166666666671,126.60208333333333,-3850.0
-0.8979166666666671,126.65208333333334,-3955.0
-0.8979166666666671,126.70208333333333,-4147.0
-0.8979166666666671,126.75208333333333,-4143.0
-0.8979166666666671,126.80208333333333,-3942.0
-0.8979166666666671,126.85208333333333,-3435.0
-0.8979166666666671,126.90208333333334,-3177.0
-0.8979166666666671,126.95208333333333,-2550.0
-0.8979166666666671,127.00208333333333,-2171.0
-0.8979166666666671,127.05208333333333,-1920.0
-0.8979166666666671,127.10208333333333,-2073.0
-0.8979166666666671,127.15208333333334,-2310.8638
-0.8979166666666671,127.20208333333333,-1770.0
-0.8979166666666671,127.25208333333333,-1728.0
-0.8979166666666671,127.30208333333333,-1676.0
-0.8979166666666671,127.35208333333333,-1533.0
-0.8979166666666671,127.40208333333334,-1764.0
-0.8979166666666671,127.45208333333333,-1796.0
-0.8979166666666671,127.50208333333333,-1329.0
-0.8979166666666671,127.55208333333333,-730.0
-0.8979166666666671,127.60208333333333,-335.0
-0.8979166666666671,127.65208333333334,-56.0
-0.8979166666666671,127.70208333333333,-23.0
-0.8979166666666671,127.75208333333333,-110.0
-0.8979166666666671,127.80208333333333,-411.0
-0.8979166666666671,127.85208333333333,-651.0
-0.8979166666666671,127.90208333333334,-715.0
-0.8979166666666671,127.95208333333333,-624.0
-0.8979166666666671,128.00208333333333,-419.0
-0.8979166666666671,128.05208333333334,-37.0
-0.8979166666666671,128.10208333333333,-12.0
-0.8979166666666671,128.15208333333334,-257.0
-0.8979166666666671,128.20208333333332,-416.0
-0.8979166666666671,128.25208333333333,-218.0
-0.8979166666666671,128.30208333333334,-144.0
-0.8979166666666671,128.35208333333333,-115.0
-0.8979166666666671,128.40208333333334,-47.0
-0.8979166666666671,128.45208333333332,-45.0
-0.8979166666666671,128.50208333333333,-403.0
-0.8979166666666671,128.55208333333334,-433.0
-0.8979166666666671,128.60208333333333,-610.0
-0.8979166666666671,128.65208333333334,-710.0
-0.8979166666666671,128.70208333333332,-726.0
-0.8979166666666671,128.75208333333333,-784.0
-0.8979166666666671,128.80208333333334,-828.0
-0.8979166666666671,128.85208333333333,-811.0
-0.8979166666666671,128.90208333333334,-845.0
-0.8979166666666671,128.95208333333332,-864.0
-0.8979166666666671,129.00208333333333,-795.0
-0.8979166666666671,129.05208333333334,-733.0
-0.8979166666666671,129.10208333333333,-736.0
-0.8979166666666671,129.15208333333334,-639.0
-0.8979166666666671,129.20208333333332,-621.0
-0.8979166666666671,129.25208333333333,-673.0
-0.8979166666666671,129.30208333333334,-733.0
-0.8979166666666671,129.35208333333333,-473.0
-0.8979166666666671,129.40208333333334,-367.0
-0.8979166666666671,129.45208333333332,-405.0
-0.8979166666666671,129.50208333333333,-388.0
-0.8979166666666671,129.55208333333334,-385.0
-0.8979166666666671,129.60208333333333,-283.0
-0.8979166666666671,129.65208333333334,-91.0
-0.8979166666666671,129.70208333333332,-28.0
-0.8979166666666671,129.75208333333333,-88.0
-0.8979166666666671,129.80208333333334,-184.0
-0.8979166666666671,129.85208333333333,-187.0
-0.8979166666666671,129.90208333333334,-338.0
-0.8979166666666671,129.95208333333332,-458.0
-0.8979166666666671,130.00208333333333,-542.0
-0.8979166666666671,130.05208333333334,-609.0
-0.8979166666666671,130.10208333333333,-702.0
-0.8979166666666671,130.15208333333334,-677.0
-0.8979166666666671,130.20208333333332,-685.0
-0.8979166666666671,130.25208333333333,-574.0
-0.8979166666666671,130.30208333333334,-337.0
-0.8979166666666671,130.35208333333333,-279.0
-0.8979166666666671,130.40208333333334,-121.0
-0.8979166666666671,130.45208333333332,41.44645
-0.8979166666666671,130.50208333333333,38.533955
-0.8979166666666671,130.55208333333334,30.6444
-0.8979166666666671,130.60208333333333,345.7072
-0.8979166666666671,130.65208333333334,56.830578
-0.8979166666666671,130.70208333333332,-223.0
-0.8979166666666671,130.75208333333333,-462.0
-0.8979166666666671,130.80208333333334,-228.0
-0.8979166666666671,130.85208333333333,-67.0
-0.8979166666666671,130.90208333333334,58.61661
-0.8979166666666671,130.95208333333332,-123.0
-0.8979166666666671,131.00208333333333,-50.0
-0.8479166666666664,121.00208333333333,-1482.0
-0.8479166666666664,121.05208333333333,-1536.0
-0.8479166666666664,121.10208333333334,-1578.0
-0.8479166666666664,121.15208333333334,-1537.0
-0.8479166666666664,121.20208333333333,-1560.0
-0.8479166666666664,121.25208333333333,-1402.0
-0.8479166666666664,121.30208333333333,-1094.0
-0.8479166666666664,121.35208333333334,-819.0
-0.8479166666666664,121.40208333333334,-493.0
-0.8479166666666664,121.45208333333333,-53.0
-0.8479166666666664,121.50208333333333,-96.0
-0.8479166666666664,121.55208333333333,-13.0
-0.8479166666666664,121.60208333333334,7.72
-0.8479166666666664,121.65208333333334,229.93724
-0.8479166666666664,121.70208333333333,-563.0
-0.8479166666666664,121.75208333333333,-1062.0
-0.8479166666666664,121.80208333333333,-857.0
-0.8479166666666664,121.85208333333334,-920.0
-0.8479166666666664,121.90208333333334,-1124.0
-0.8479166666666664,121.95208333333333,-1085.0
-0.8479166666666664,122.00208333333333,-834.0
-0.8479166666666664,122.05208333333333,-434.0
-0.8479166666666664,122.10208333333334,-111.0
-0.8479166666666664,122.15208333333334,21.0
-0.8479166666666664,122.20208333333333,37.030933
-0.8479166666666664,122.25208333333333,119.2456
-0.8479166666666664,122.30208333333333,337.75787
-0.8479166666666664,122.35208333333334,384.71143
-0.8479166666666664,122.40208333333334,154.15555
-0.8479166666666664,122.45208333333333,292.6634
-0.8479166666666664,122.50208333333333,404.16116
-0.8479166666666664,122.55208333333333,290.3954
-0.8479166666666664,122.60208333333334,466.78516
-0.8479166666666664,122.65208333333334,243.98222
-0.8479166666666664,122.70208333333333,651.4834
-0.8479166666666664,122.75208333333333,1030.3429
-0.8479166666666664,122.80208333333333,1067.6954
-0.8479166666666664,122.85208333333334,577.41504
-0.8479166666666664,122.90208333333334,460.1803
-0.8479166666666664,122.95208333333333,189.36124
-0.8479166666666664,123.00208333333333,48.73929
-0.8479166666666664,123.05208333333333,9.072355
-0.8479166666666664,123.10208333333334,-10.0
-0.8479166666666664,123.15208333333334,12.511911
-0.8479166666666664,123.20208333333333,43.953957
-0.8479166666666664,123.25208333333333,226.36925
-0.8479166666666664,123.30208333333333,472.93103
-0.8479166666666664,123.35208333333334,379.59964
-0.8479166666666664,123.40208333333334,221.35138
-0.8479166666666664,123.45208333333333,-198.0
-0.8479166666666664,123.50208333333333,-461.0
-0.8479166666666664,123.55208333333333,-678.0
-0.8479166666666664,123.60208333333334,-954.0
-0.8479166666666664,123.65208333333334,-1033.0
-0.8479166666666664,123.70208333333333,-1201.0
-0.8479166666666664,123.75208333333333,-1226.0
-0.8479166666666664,123.80208333333333,-1564.0
-0.8479166666666664,123.85208333333334,-1866.0
-0.8479166666666664,123.90208333333334,-2243.0
-0.8479166666666664,123.95208333333333,-2371.0
-0.8479166666666664,124.00208333333333,-2339.0
-0.8479166666666664,124.05208333333333,-2177.0
-0.8479166666666664,124.10208333333333,-2132.0
-0.8479166666666664,124.15208333333334,-2039.0
-0.8479166666666664,124.20208333333333,-1877.0
-0.8479166666666664,124.25208333333333,-1792.0
-0.8479166666666664,124.30208333333333,-2202.0
-0.8479166666666664,124.35208333333333,-2133.0
-0.8479166666666664,124.40208333333334,-2452.0
-0.8479166666666664,124.45208333333333,-2830.0
-0.8479166666666664,124.50208333333333,-3019.0
-0.8479166666666664,124.55208333333333,-3089.0
-0.8479166666666664,124.60208333333333,-3048.0
-0.8479166666666664,124.65208333333334,-3026.0
-0.8479166666666664,124.70208333333333,-2983.0
-0.8479166666666664,124.75208333333333,-2945.0
-0.8479166666666664,124.80208333333333,-2953.0
-0.8479166666666664,124.85208333333333,-2946.0
-0.8479166666666664,124.90208333333334,-2868.0
-0.8479166666666664,124.95208333333333,-2892.0
-0.8479166666666664,125.00208333333333,-2813.0
-0.8479166666666664,125.05208333333333,-2700.0
-0.8479166666666664,125.10208333333333,-2688.0
-0.8479166666666664,125.15208333333334,-2692.0
-0.8479166666666664,125.20208333333333,-2802.0
-0.8479166666666664,125.25208333333333,-2435.0
-0.8479166666666664,125.30208333333333,-2210.0
-0.8479166666666664,125.35208333333333,-2048.0
-0.8479166666666664,125.40208333333334,-1957.0
-0.8479166666666664,125.45208333333333,-1986.0
-0.8479166666666664,125.50208333333333,-1855.0
-0.8479166666666664,125.55208333333333,-1810.0
-0.8479166666666664,125.60208333333333,-1783.0
-0.8479166666666664,125.65208333333334,-1685.0
-0.8479166666666664,125.70208333333333,-1658.0
-0.8479166666666664,125.75208333333333,-1681.0
-0.8479166666666664,125.80208333333333,-1755.0
-0.8479166666666664,125.85208333333333,-1636.0
-0.8479166666666664,125.90208333333334,-1658.0
-0.8479166666666664,125.95208333333333,-1862.0
-0.8479166666666664,126.00208333333333,-2016.0
-0.8479166666666664,126.05208333333333,-1982.0
-0.8479166666666664,126.10208333333333,-2367.0
-0.8479166666666664,126.15208333333334,-2479.0
-0.8479166666666664,126.20208333333333,-2299.0
-0.8479166666666664,126.25208333333333,-2266.0
-0.8479166666666664,126.30208333333333,-2388.0
-0.8479166666666664,126.35208333333333,-2758.0
-0.8479166666666664,126.40208333333334,-2999.0
-0.8479166666666664,126.45208333333333,-3054.0
-0.8479166666666664,126.50208333333333,-3258.0
-0.8479166666666664,126.55208333333333,-3490.0
-0.8479166666666664,126.60208333333333,-3521.0
-0.8479166666666664,126.65208333333334,-3555.0
-0.8479166666666664,126.70208333333333,-3778.0
-0.8479166666666664,126.75208333333333,-3973.0
-0.8479166666666664,126.80208333333333,-3505.0
-0.8479166666666664,126.85208333333333,-2991.0
-0.8479166666666664,126.90208333333334,-2868.0
-0.8479166666666664,126.95208333333333,-2343.0
-0.8479166666666664,127.00208333333333,-1721.0
-0.8479166666666664,127.05208333333333,-1233.0
-0.8479166666666664,127.10208333333333,-966.0
-0.8479166666666664,127.15208333333334,-1388.0
-0.8479166666666664,127.20208333333333,-1482.0
-0.8479166666666664,127.25208333333333,-921.0
-0.8479166666666664,127.30208333333333,-750.0
-0.8479166666666664,127.35208333333333,-554.0
-0.8479166666666664,127.40208333333334,-671.0
-0.8479166666666664,127.45208333333333,-227.0
-0.8479166666666664,127.50208333333333,-95.0
-0.8479166666666664,127.55208333333333,6.0
-0.8479166666666664,127.60208333333333,12.0
-0.8479166666666664,127.65208333333334,-14.0
-0.8479166666666664,127.70208333333333,15.0
-0.8479166666666664,127.75208333333333,77.46547
-0.8479166666666664,127.80208333333333,187.0639
-0.8479166666666664,127.85208333333333,-7.0
-0.8479166666666664,127.90208333333334,-85.0
-0.8479166666666664,127.95208333333333,-197.0
-0.8479166666666664,128.00208333333333,-386.0
-0.8479166666666664,128.05208333333334,-12.0
-0.8479166666666664,128.10208333333333,41.086422
-0.8479166666666664,128.15208333333334,-59.0
-0.8479166666666664,128.20208333333332,-265.0
-0.8479166666666664,128.25208333333333,141.31339
-0.8479166666666664,128.30208333333334,23.4872
-0.8479166666666664,128.35208333333333,71.30844
-0.8479166666666664,128.40208333333334,-238.0
-0.8479166666666664,128.45208333333332,-406.0
-0.8479166666666664,128.50208333333333,-428.0
-0.8479166666666664,128.55208333333334,-331.0
-0.8479166666666664,128.60208333333333,-536.0
-0.8479166666666664,128.65208333333334,-749.0
-0.8479166666666664,128.70208333333332,-863.0
-0.8479166666666664,128.75208333333333,-803.0
-0.8479166666666664,128.80208333333334,-919.0
-0.8479166666666664,128.85208333333333,-877.0
-0.8479166666666664,128.90208333333334,-871.0
-0.8479166666666664,128.95208333333332,-924.0
-0.8479166666666664,129.00208333333333,-912.0
-0.8479166666666664,129.05208333333334,-884.0
-0.8479166666666664,129.10208333333333,-882.0
-0.8479166666666664,129.15208333333334,-940.0
-0.8479166666666664,129.20208333333332,-919.0
-0.8479166666666664,129.25208333333333,-985.0
-0.8479166666666664,129.30208333333334,-1169.0
-0.8479166666666664,129.35208333333333,-857.0
-0.8479166666666664,129.40208333333334,-652.0
-0.8479166666666664,129.45208333333332,-415.0
-0.8479166666666664,129.50208333333333,-336.0
-0.8479166666666664,129.55208333333334,-296.0
-0.8479166666666664,129.60208333333333,-97.0
-0.8479166666666664,129.65208333333334,-29.0
-0.8479166666666664,129.70208333333332,-53.0
-0.8479166666666664,129.75208333333333,-28.0
-0.8479166666666664,129.80208333333334,-55.0
-0.8479166666666664,129.85208333333333,-82.0
-0.8479166666666664,129.90208333333334,-208.0
-0.8479166666666664,129.95208333333332,-249.0
-0.8479166666666664,130.00208333333333,-334.0
-0.8479166666666664,130.05208333333334,-385.0
-0.8479166666666664,130.10208333333333,-491.0
-0.8479166666666664,130.15208333333334,-550.0
-0.8479166666666664,130.20208333333332,-627.0
-0.8479166666666664,130.25208333333333,-551.0
-0.8479166666666664,130.30208333333334,-363.0
-0.8479166666666664,130.35208333333333,-254.0
-0.8479166666666664,130.40208333333334,-104.0
-0.8479166666666664,130.45208333333332,-13.0
-0.8479166666666664,130.50208333333333,290.1074
-0.8479166666666664,130.55208333333334,48.509468
-0.8479166666666664,130.60208333333333,558.2275
-0.8479166666666664,130.65208333333334,739.09973
-0.8479166666666664,130.70208333333332,267.0265
-0.8479166666666664,130.75208333333333,235.12685
-0.8479166666666664,130.80208333333334,270.12857
-0.8479166666666664,130.85208333333333,60.299732
-0.8479166666666664,130.90208333333334,-57.0
-0.8479166666666664,130.95208333333332,-278.0
-0.8479166666666664,131.00208333333333,-253.0
-0.7979166666666675,121.00208333333333,-1121.0
-0.7979166666666675,121.05208333333333,-1276.0
-0.7979166666666675,121.10208333333334,-1420.0
-0.7979166666666675,121.15208333333334,-1531.0
-0.7979166666666675,121.20208333333333,-1573.0
-0.7979166666666675,121.25208333333333,-1484.0
-0.7979166666666675,121.30208333333333,-1214.0
-0.7979166666666675,121.35208333333334,-1067.0
-0.7979166666666675,121.40208333333334,-841.0
-0.7979166666666675,121.45208333333333,-579.0
-0.7979166666666675,121.50208333333333,-317.0
-0.7979166666666675,121.55208333333333,-73.0
-0.7979166666666675,121.60208333333334,26.0
-0.7979166666666675,121.65208333333334,134.0
-0.7979166666666675,121.70208333333333,-531.0
-0.7979166666666675,121.75208333333333,-676.0
-0.7979166666666675,121.80208333333333,-561.0
-0.7979166666666675,121.85208333333334,-775.0
-0.7979166666666675,121.90208333333334,-966.0
-0.7979166666666675,121.95208333333333,-1070.0
-0.7979166666666675,122.00208333333333,-1152.0
-0.7979166666666675,122.05208333333333,-888.0
-0.7979166666666675,122.10208333333334,-495.0
-0.7979166666666675,122.15208333333334,-83.0
-0.7979166666666675,122.20208333333333,42.51
-0.7979166666666675,122.25208333333333,222.11351
-0.7979166666666675,122.30208333333333,40.706
-0.7979166666666675,122.35208333333334,50.641865
-0.7979166666666675,122.40208333333334,600.7905
-0.7979166666666675,122.45208333333333,199.3048
-0.7979166666666675,122.50208333333333,133.24884
-0.7979166666666675,122.55208333333333,232.89578
-0.7979166666666675,122.60208333333334,36.546844
-0.7979166666666675,122.65208333333334,10.548044
-0.7979166666666675,122.70208333333333,-34.0
-0.7979166666666675,122.75208333333333,30.0
-0.7979166666666675,122.80208333333333,459.76413
-0.7979166666666675,122.85208333333334,285.36404
-0.7979166666666675,122.90208333333334,496.36404
-0.7979166666666675,122.95208333333333,363.72372
-0.7979166666666675,123.00208333333333,136.96143
-0.7979166666666675,123.05208333333333,83.72035
-0.7979166666666675,123.10208333333334,159.86609
-0.7979166666666675,123.15208333333334,165.72676
-0.7979166666666675,123.20208333333333,330.29926
-0.7979166666666675,123.25208333333333,837.31464
-0.7979166666666675,123.30208333333333,1106.1266
-0.7979166666666675,123.35208333333334,511.6602
-0.7979166666666675,123.40208333333334,393.28766
-0.7979166666666675,123.45208333333333,-53.0
-0.7979166666666675,123.50208333333333,-264.0
-0.7979166666666675,123.55208333333333,-640.0
-0.7979166666666675,123.60208333333334,-932.0
-0.7979166666666675,123.65208333333334,-1134.0
-0.7979166666666675,123.70208333333333,-1345.0
-0.7979166666666675,123.75208333333333,-1161.0
-0.7979166666666675,123.80208333333333,-1499.0
-0.7979166666666675,123.85208333333334,-1842.0
-0.7979166666666675,123.90208333333334,-2162.0
-0.7979166666666675,123.95208333333333,-2424.0
-0.7979166666666675,124.00208333333333,-2576.0
-0.7979166666666675,124.05208333333333,-2264.0
-0.7979166666666675,124.10208333333333,-2259.0
-0.7979166666666675,124.15208333333334,-2261.0
-0.7979166666666675,124.20208333333333,-2225.0
-0.7979166666666675,124.25208333333333,-2265.0
-0.7979166666666675,124.30208333333333,-2359.0
-0.7979166666666675,124.35208333333333,-2309.0
-0.7979166666666675,124.40208333333334,-2352.0
-0.7979166666666675,124.45208333333333,-2607.0
-0.7979166666666675,124.50208333333333,-2871.0
-0.7979166666666675,124.55208333333333,-2968.0
-0.7979166666666675,124.60208333333333,-3054.0
-0.7979166666666675,124.65208333333334,-3098.0
-0.7979166666666675,124.70208333333333,-3173.0
-0.7979166666666675,124.75208333333333,-3141.0
-0.7979166666666675,124.80208333333333,-3054.0
-0.7979166666666675,124.85208333333333,-2933.0
-0.7979166666666675,124.90208333333334,-2890.0
-0.7979166666666675,124.95208333333333,-2924.0
-0.7979166666666675,125.00208333333333,-2874.0
-0.7979166666666675,125.05208333333333,-2755.0
-0.7979166666666675,125.10208333333333,-2652.0
-0.7979166666666675,125.15208333333334,-2665.0
-0.7979166666666675,125.20208333333333,-2696.0
-0.7979166666666675,125.25208333333333,-2446.0
-0.7979166666666675,125.30208333333333,-2354.0
-0.7979166666666675,125.35208333333333,-2110.0
-0.7979166666666675,125.40208333333334,-2024.0
-0.7979166666666675,125.45208333333333,-2017.0
-0.7979166666666675,125.50208333333333,-1847.0
-0.7979166666666675,125.55208333333333,-1826.0
-0.7979166666666675,125.60208333333333,-1782.0
-0.7979166666666675,125.65208333333334,-1662.0
-0.7979166666666675,125.70208333333333,-1667.0
-0.7979166666666675,125.75208333333333,-1678.0
-0.7979166666666675,125.80208333333333,-1811.0
-0.7979166666666675,125.85208333333333,-1768.0
-0.7979166666666675,125.90208333333334,-1620.0
-0.7979166666666675,125.95208333333333,-1676.0
-0.7979166666666675,126.00208333333333,-1993.0
-0.7979166666666675,126.05208333333333,-2070.0
-0.7979166666666675,126.10208333333333,-2073.0
-0.7979166666666675,126.15208333333334,-2390.0
-0.7979166666666675,126.20208333333333,-2418.0
-0.7979166666666675,126.25208333333333,-2428.0
-0.7979166666666675,126.30208333333333,-2497.0
-0.7979166666666675,126.35208333333333,-2703.0
-0.7979166666666675,126.40208333333334,-3009.0
-0.7979166666666675,126.45208333333333,-3195.0
-0.7979166666666675,126.50208333333333,-3474.0
-0.7979166666666675,126.55208333333333,-3515.0
-0.7979166666666675,126.60208333333333,-3584.0
-0.7979166666666675,126.65208333333334,-3623.0
-0.7979166666666675,126.70208333333333,-3824.0
-0.7979166666666675,126.75208333333333,-3901.0
-0.7979166666666675,126.80208333333333,-3636.0
-0.7979166666666675,126.85208333333333,-3048.0
-0.7979166666666675,126.90208333333334,-2989.0
-0.7979166666666675,126.95208333333333,-2551.0
-0.7979166666666675,127.00208333333333,-1552.0
-0.7979166666666675,127.05208333333333,-1108.0
-0.7979166666666675,127.10208333333333,-668.0
-0.7979166666666675,127.15208333333334,-829.0
-0.7979166666666675,127.20208333333333,-385.0
-0.7979166666666675,127.25208333333333,-75.0
-0.7979166666666675,127.30208333333333,9.1304
-0.7979166666666675,127.35208333333333,46.0
-0.7979166666666675,127.40208333333334,-395.0
-0.7979166666666675,127.45208333333333,142.0
-0.7979166666666675,127.50208333333333,29.41969
-0.7979166666666675,127.55208333333333,-131.0
-0.7979166666666675,127.60208333333333,-49.0
-0.7979166666666675,127.65208333333334,-19.0
-0.7979166666666675,127.70208333333333,358.6676
-0.7979166666666675,127.75208333333333,331.3089
-0.7979166666666675,127.80208333333333,144.61133
-0.7979166666666675,127.85208333333333,130.52951
-0.7979166666666675,127.90208333333334,-4.0
-0.7979166666666675,127.95208333333333,-43.0
-0.7979166666666675,128.00208333333333,-303.0
-0.7979166666666675,128.05208333333334,-161.0
-0.7979166666666675,128.10208333333333,-54.0
-0.7979166666666675,128.15208333333334,17.0
-0.7979166666666675,128.20208333333332,-235.0
-0.7979166666666675,128.25208333333333,9.0
-0.7979166666666675,128.30208333333334,72.90845
-0.7979166666666675,128.35208333333333,-237.0
-0.7979166666666675,128.40208333333334,-377.0
-0.7979166666666675,128.45208333333332,-505.0
-0.7979166666666675,128.50208333333333,-403.0
-0.7979166666666675,128.55208333333334,-260.0
-0.7979166666666675,128.60208333333333,-436.0
-0.7979166666666675,128.65208333333334,-668.0
-0.7979166666666675,128.70208333333332,-925.0
-0.7979166666666675,128.75208333333333,-907.0
-0.7979166666666675,128.80208333333334,-1129.0
-0.7979166666666675,128.85208333333333,-1111.0
-0.7979166666666675,128.90208333333334,-1127.0
-0.7979166666666675,128.95208333333332,-1167.0
-0.7979166666666675,129.00208333333333,-1185.0
-0.7979166666666675,129.05208333333334,-1201.0
-0.7979166666666675,129.10208333333333,-1104.0
-0.7979166666666675,129.15208333333334,-1056.0
-0.7979166666666675,129.20208333333332,-1060.0
-0.7979166666666675,129.25208333333333,-1171.0
-0.7979166666666675,129.30208333333334,-1325.0
-0.7979166666666675,129.35208333333333,-1199.0
-0.7979166666666675,129.40208333333334,-871.0
-0.7979166666666675,129.45208333333332,-568.0
-0.7979166666666675,129.50208333333333,-414.0
-0.7979166666666675,129.55208333333334,-249.0
-0.7979166666666675,129.60208333333333,-46.0
-0.7979166666666675,129.65208333333334,-61.0
-0.7979166666666675,129.70208333333332,-75.0
-0.7979166666666675,129.75208333333333,-57.0
-0.7979166666666675,129.80208333333334,-66.0
-0.7979166666666675,129.85208333333333,-32.0
-0.7979166666666675,129.90208333333334,-82.0
-0.7979166666666675,129.95208333333332,-67.0
-0.7979166666666675,130.00208333333333,-114.0
-0.7979166666666675,130.05208333333334,-242.0
-0.7979166666666675,130.10208333333333,-166.0
-0.7979166666666675,130.15208333333334,-251.0
-0.7979166666666675,130.20208333333332,-308.0
-0.7979166666666675,130.25208333333333,-350.0
-0.7979166666666675,130.30208333333334,-322.0
-0.7979166666666675,130.35208333333333,-211.0
-0.7979166666666675,130.40208333333334,-124.0
-0.7979166666666675,130.45208333333332,-74.0
-0.7979166666666675,130.50208333333333,23.376417
-0.7979166666666675,130.55208333333334,-65.0
-0.7979166666666675,130.60208333333333,-73.0
-0.7979166666666675,130.65208333333334,-52.0
-0.7979166666666675,130.70208333333332,-70.0
-0.7979166666666675,130.75208333333333,-60.0
-0.7979166666666675,130.80208333333334,-46.0
-0.7979166666666675,130.85208333333333,37.07461
-0.7979166666666675,130.90208333333334,13.0
-0.7979166666666675,130.95208333333332,-46.0
-0.7979166666666675,131.00208333333333,-20.0
-0.7479166666666668,121.00208333333333,-729.0
-0.7479166666666668,121.05208333333333,-991.0
-0.7479166666666668,121.10208333333334,-1357.0
-0.7479166666666668,121.15208333333334,-1606.0
-0.7479166666666668,121.20208333333333,-1659.0
-0.7479166666666668,121.25208333333333,-1569.0
-0.7479166666666668,121.30208333333333,-1331.0
-0.7479166666666668,121.35208333333334,-1211.0
-0.7479166666666668,121.40208333333334,-1071.0
-0.7479166666666668,121.45208333333333,-928.0
-0.7479166666666668,121.50208333333333,-641.0
-0.7479166666666668,121.55208333333333,-442.0
-0.7479166666666668,121.60208333333334,-665.0
-0.7479166666666668,121.65208333333334,-1093.0
-0.7479166666666668,121.70208333333333,-523.0
-0.7479166666666668,121.75208333333333,17.0
-0.7479166666666668,121.80208333333333,-205.0
-0.7479166666666668,121.85208333333334,-632.0
-0.7479166666666668,121.90208333333334,-829.0
-0.7479166666666668,121.95208333333333,-1021.0
-0.7479166666666668,122.00208333333333,-1227.0
-0.7479166666666668,122.05208333333333,-1169.0
-0.7479166666666668,122.10208333333334,-1051.0
-0.7479166666666668,122.15208333333334,-724.0
-0.7479166666666668,122.20208333333333,-619.0
-0.7479166666666668,122.25208333333333,-515.0
-0.7479166666666668,122.30208333333333,-424.0
-0.7479166666666668,122.35208333333334,-270.0
-0.7479166666666668,122.40208333333334,-274.0
-0.7479166666666668,122.45208333333333,-75.0
-0.7479166666666668,122.50208333333333,-58.0
-0.7479166666666668,122.55208333333333,9.0
-0.7479166666666668,122.60208333333334,-106.0
-0.7479166666666668,122.65208333333334,5.0
-0.7479166666666668,122.70208333333333,-89.0
-0.7479166666666668,122.75208333333333,-13.0
-0.7479166666666668,122.80208333333333,-96.0
-0.7479166666666668,122.85208333333334,-69.0
-0.7479166666666668,122.90208333333334,-170.0
-0.7479166666666668,122.95208333333333,2.0
-0.7479166666666668,123.00208333333333,21.117155
-0.7479166666666668,123.05208333333333,347.36053
-0.7479166666666668,123.10208333333334,524.6831
-0.7479166666666668,123.15208333333334,573.747
-0.7479166666666668,123.20208333333333,937.3343
-0.7479166666666668,123.25208333333333,352.0029
-0.7479166666666668,123.30208333333333,846.9455
-0.7479166666666668,123.35208333333334,541.79816
-0.7479166666666668,123.40208333333334,329.87885
-0.7479166666666668,123.45208333333333,-2.0
-0.7479166666666668,123.50208333333333,-167.0
-0.7479166666666668,123.55208333333333,-625.0
-0.7479166666666668,123.60208333333334,-989.0
-0.7479166666666668,123.65208333333334,-1448.0
-0.7479166666666668,123.70208333333333,-1709.0
-0.7479166666666668,123.75208333333333,-1787.0
-0.7479166666666668,123.80208333333333,-1856.0
-0.7479166666666668,123.85208333333334,-1885.0
-0.7479166666666668,123.90208333333334,-2168.0
-0.7479166666666668,123.95208333333333,-2535.0
-0.7479166666666668,124.00208333333333,-2750.0
-0.7479166666666668,124.05208333333333,-2513.0
