scenario,band,coefficient_fraction,observed_cumulative_energy,expected_cumulative_energy,null_q025,null_q975
smooth_rough,low,0.09027777777777778,0.09869228639818853,0.09027777777777778,0.07846825083131581,0.10037830090473951
smooth_rough,low,0.09416666666666666,0.10214786109501398,0.09416666666666666,0.08349512058673941,0.10402043395034233
smooth_rough,low,0.09805555555555556,0.10700501908299873,0.09805555555555556,0.0865200926716224,0.10830636338311811
smooth_rough,low,0.10208333333333333,0.11274779372963678,0.10208333333333333,0.08996295475070805,0.11328678500725617
smooth_rough,low,0.10597222222222222,0.11590264729086562,0.10597222222222222,0.09291400164167038,0.11622469492098833
smooth_rough,low,0.10986111111111112,0.12182533754211924,0.10986111111111112,0.09707056143698523,0.12005164261726035
smooth_rough,low,0.11375,0.1249807129406232,0.11375,0.10076827755512399,0.12540478498136637
smooth_rough,low,0.11763888888888889,0.12913958411560975,0.11763888888888889,0.10384068972478773,0.12925746798556295
smooth_rough,low,0.12166666666666667,0.13601371457670153,0.12166666666666667,0.10699209832579054,0.131936134397664
smooth_rough,low,0.12555555555555556,0.1386749281377848,0.12555555555555556,0.1126107147687145,0.13564482725726706
smooth_rough,low,0.12944444444444445,0.14289217908375001,0.12944444444444445,0.11708165240466636,0.14179569078626889
smooth_rough,low,0.13333333333333333,0.14773880903276265,0.13333333333333333,0.12187168733499805,0.14509257591447078
smooth_rough,low,0.1373611111111111,0.1530672043589701,0.1373611111111111,0.1251256195508288,0.14927477616936854
smooth_rough,low,0.14125,0.1578253579018334,0.14125,0.1277772454009718,0.1520938192512555
smooth_rough,low,0.1451388888888889,0.15998880769774562,0.1451388888888889,0.13211279591345051,0.1549835917836493
smooth_rough,low,0.1490277777777778,0.16601779798994107,0.1490277777777778,0.13590986488596088,0.15935752090575475
smooth_rough,low,0.15305555555555556,0.16988050478009653,0.15305555555555556,0.1395570284033344,0.16505249276542647
smooth_rough,low,0.15694444444444444,0.1736739979727785,0.15694444444444444,0.14271454381998985,0.16909069299682322
smooth_rough,low,0.16083333333333333,0.17701194898255068,0.16083333333333333,0.14569178837034447,0.17289282988183283
smooth_rough,low,0.16472222222222221,0.1796362728111101,0.16472222222222221,0.14935075144846324,0.17689942980072312
smooth_rough,low,0.1686111111111111,0.18320652252330152,0.1686111111111111,0.15309556837012822,0.18085543481865504
smooth_rough,low,0.1726388888888889,0.18718179677335164,0.1726388888888889,0.15671590874671915,0.18401473480332456
smooth_rough,low,0.17652777777777778,0.19224140202895879,0.17652777777777778,0.16081451274085143,0.18781875988100816
smooth_rough,low,0.18041666666666667,0.1950268627596521,0.18041666666666667,0.1638477228226344,0.19111591887918006
smooth_rough,low,0.18430555555555556,0.1994654439407633,0.18430555555555556,0.1680984332479512,0.19533313922039772
smooth_rough,low,0.18833333333333332,0.20464388793655114,0.18833333333333332,0.17172000901566717,0.200082242092468
smooth_rough,low,0.1922222222222222,0.2084239385355628,0.1922222222222222,0.1752491156310999,0.20427349042079623
smooth_rough,low,0.19611111111111112,0.21117475299888663,0.19611111111111112,0.17877061434114108,0.20787050987931296
smooth_rough,low,0.2,0.21580863856722574,0.2,0.18173036431064818,0.21193043885045212
smooth_rough,low,0.20402777777777778,0.21824606570873928,0.20402777777777778,0.18573708907792927,0.21628691999708474
smooth_rough,low,0.20791666666666667,0.22310594482733184,0.20791666666666667,0.18904202380814616,0.22030543681613232
smooth_rough,low,0.21180555555555555,0.22640879705706288,0.21180555555555555,0.19180419092013953,0.2248572653361334
smooth_rough,low,0.21569444444444444,0.23034406703449786,0.21569444444444444,0.19553581167966488,0.22874070634285534
smooth_rough,low,0.21958333333333332,0.23320568100863792,0.21958333333333332,0.19963671005764336,0.2325077189481634
smooth_rough,low,0.22361111111111112,0.2352793695240467,0.22361111111111112,0.20327982385918028,0.23623646647863336
smooth_rough,low,0.2275,0.2390243671335092,0.2275,0.20770186218538217,0.24093727832444703
smooth_rough,low,0.2313888888888889,0.24293848467466805,0.2313888888888889,0.21141925520946522,0.2474595745079282
smooth_rough,low,0.23527777777777778,0.24661733930432042,0.23527777777777778,0.21524568973819774,0.25061171886682093
smooth_rough,low,0.23930555555555555,0.25121872542395407,0.23930555555555555,0.21959320923987358,0.25517110081409594
smooth_rough,low,0.24319444444444444,0.25550502817832454,0.24319444444444444,0.22362716585589984,0.25985942703777487
smooth_rough,low,0.24708333333333332,0.25932109869890624,0.24708333333333332,0.225864943676228,0.26415348815178
smooth_rough,low,0.2509722222222222,0.26232864494414765,0.2509722222222222,0.22928491291515612,0.26733519123390787
smooth_rough,low,0.255,0.267221350111848,0.255,0.23251105724285995,0.27142979364321385
smooth_rough,low,0.2588888888888889,0.27191442656509135,0.2588888888888889,0.23639235070118533,0.2741948317258096
smooth_rough,low,0.2627777777777778,0.27661574146722706,0.2627777777777778,0.24004455083789433,0.2781535723622437
smooth_rough,low,0.26666666666666666,0.2813863962726802,0.26666666666666666,0.24393080007098517,0.28123856132089925
smooth_rough,low,0.27055555555555555,0.28743663550317883,0.27055555555555555,0.24676195666341422,0.2852877323834744
smooth_rough,low,0.27458333333333335,0.29575239458332553,0.27458333333333335,0.24928130252513953,0.289010670315776
smooth_rough,low,0.27847222222222223,0.3004088309872229,0.27847222222222223,0.2527950131007103,0.29355752094619236
smooth_rough,low,0.2823611111111111,0.3051399709413811,0.2823611111111111,0.2557852116295031,0.2982711597615231
smooth_rough,low,0.28625,0.3117560275700705,0.28625,0.25865608412556446,0.3029413187482424
smooth_rough,low,0.2902777777777778,0.3143692168092898,0.2902777777777778,0.26269212991665575,0.306801199153685
smooth_rough,low,0.2941666666666667,0.3175716793424268,0.2941666666666667,0.2671565495082761,0.3121848581889079
smooth_rough,low,0.2980555555555556,0.3209730111871806,0.2980555555555556,0.27149661731647406,0.31736919882387693
smooth_rough,low,0.30194444444444446,0.3240965106002717,0.30194444444444446,0.27575250371914073,0.32123222458978884
smooth_rough,low,0.3059722222222222,0.3290655168794583,0.3059722222222222,0.2793275655181056,0.325496886665728
smooth_rough,low,0.3098611111111111,0.3320474703675327,0.3098611111111111,0.2827010869392046,0.3295057601669654
smooth_rough,low,0.31375,0.336537793554478,0.31375,0.28672432182284746,0.3342031232944453
smooth_rough,low,0.3176388888888889,0.34035032343039107,0.3176388888888889,0.29146305248271326,0.33950924565416873
smooth_rough,low,0.3215277777777778,0.34557899584038687,0.3215277777777778,0.2957889514611812,0.34443626661102367
smooth_rough,low,0.32555555555555554,0.35217851211474044,0.32555555555555554,0.30131525301618256,0.3494344627442437
smooth_rough,low,0.32944444444444443,0.35500872336050726,0.32944444444444443,0.3048601530561825,0.3533883557013195
smooth_rough,low,0.3333333333333333,0.3593473557095373,0.3333333333333333,0.3096029698456048,0.35726547734067987
smooth_rough,low,0.3372222222222222,0.3633844422706496,0.3372222222222222,0.3130930449867934,0.36212383938364506
smooth_rough,low,0.34125,0.3681959970072551,0.34125,0.3164971022118306,0.36691865217418596
smooth_rough,low,0.3451388888888889,0.37249001524374936,0.3451388888888889,0.31959451984536597,0.3704918090557228
smooth_rough,low,0.34902777777777777,0.3754572804387041,0.34902777777777777,0.3226904717815818,0.37382500450330386
smooth_rough,low,0.35291666666666666,0.38057112311118013,0.35291666666666666,0.3257825585044957,0.3779764536199934
smooth_rough,low,0.35694444444444445,0.3859720448686204,0.35694444444444445,0.32850531695593393,0.3834715454122329
smooth_rough,low,0.36083333333333334,0.38808988812347367,0.36083333333333334,0.333245295848462,0.3870633773013582
smooth_rough,low,0.3647222222222222,0.39379150157501347,0.3647222222222222,0.3369728255719131,0.39208970653737824
smooth_rough,low,0.3686111111111111,0.39620278917558666,0.3686111111111111,0.3415465545892051,0.39548181211314665
smooth_rough,low,0.3725,0.3986653296783334,0.3725,0.34450849702388275,0.39857906155418316
smooth_rough,low,0.3765277777777778,0.4011170799011005,0.3765277777777778,0.3487671333260189,0.4014207749057044
smooth_rough,low,0.3804166666666667,0.4044522810248591,0.3804166666666667,0.35110515670287934,0.40529477543233317
smooth_rough,low,0.38430555555555557,0.4085362327224576,0.38430555555555557,0.3565730123499669,0.4104566293328609
smooth_rough,low,0.38819444444444445,0.41153838876596954,0.38819444444444445,0.3610643967684949,0.41501790185113496
smooth_rough,low,0.39222222222222225,0.41727098221414155,0.39222222222222225,0.36476969228699996,0.4195386143150945
smooth_rough,low,0.39611111111111114,0.4197047057756959,0.39611111111111114,0.36841860107625074,0.4238261897882835
smooth_rough,low,0.4,0.4260615506310602,0.4,0.3714438735761338,0.42713602786070287
smooth_rough,low,0.4038888888888889,0.4292214983511056,0.4038888888888889,0.3752389475565947,0.43149353878208524
smooth_rough,low,0.40791666666666665,0.4337566570362232,0.40791666666666665,0.3787253327841844,0.4356801228188754
smooth_rough,low,0.41180555555555554,0.4372842171838636,0.41180555555555554,0.38108815096147136,0.4400279019514559
smooth_rough,low,0.4156944444444444,0.4402479418175329,0.4156944444444444,0.3844458492287947,0.4454759138776581
smooth_rough,low,0.4195833333333333,0.4457938563732446,0.4195833333333333,0.38745079167391716,0.4496405582693265
smooth_rough,low,0.42347222222222225,0.45089694955461807,0.42347222222222225,0.39069918971221335,0.4543636692976874
smooth_rough,low,0.4275,0.4579612251501471,0.4275,0.3945483917561527,0.45762186171759084
smooth_rough,low,0.4313888888888889,0.46546786392048956,0.4313888888888889,0.3994357611894982,0.46229285231642486
smooth_rough,low,0.43527777777777776,0.4709624969539794,0.43527777777777776,0.40293481711585644,0.4683101643914177
smooth_rough,low,0.43916666666666665,0.47668825480710186,0.43916666666666665,0.40705297223394843,0.4718371299970506
smooth_rough,low,0.44319444444444445,0.48084078326451696,0.44319444444444445,0.4116831136421594,0.47645418038310755
smooth_rough,low,0.44708333333333333,0.4835654642649991,0.44708333333333333,0.4156987798567886,0.48015526533800235
smooth_rough,low,0.4509722222222222,0.4887642399463951,0.4509722222222222,0.42053808849154267,0.48435647596978665
smooth_rough,low,0.4548611111111111,0.49178982012254496,0.4548611111111111,0.4232858166963957,0.48757312557757443
smooth_rough,low,0.4588888888888889,0.4975600903312662,0.4588888888888889,0.4258045824179995,0.4920991730794713
smooth_rough,low,0.4627777777777778,0.5011772475672374,0.4627777777777778,0.4294223800845826,0.4958514367774587
smooth_rough,low,0.4666666666666667,0.505727314114706,0.4666666666666667,0.4339394682736741,0.5008034725841537
smooth_rough,low,0.47055555555555556,0.5103510730824822,0.47055555555555556,0.43713388124109537,0.5050499613415322
smooth_rough,low,0.47444444444444445,0.515263846455458,0.47444444444444445,0.4405584482022859,0.5100026751114173
smooth_rough,low,0.47847222222222224,0.5227741607958609,0.47847222222222224,0.4453522663866377,0.513752048615832
smooth_rough,low,0.48236111111111113,0.530959959513619,0.48236111111111113,0.4489253513904387,0.5184335447447819
smooth_rough,low,0.48625,0.5362335563932175,0.48625,0.4543492283331159,0.521395119271939
smooth_rough,low,0.4901388888888889,0.5424788200915622,0.4901388888888889,0.45860480583400387,0.525622249992857
smooth_rough,low,0.49416666666666664,0.546576152551242,0.49416666666666664,0.46276880662454567,0.528749687233773
smooth_rough,low,0.49805555555555553,0.5497029342399593,0.49805555555555553,0.4682745929934291,0.5325765601009705
smooth_rough,low,0.5019444444444444,0.5536990859181778,0.5019444444444444,0.47126653894280474,0.5374498068760184
smooth_rough,low,0.5058333333333334,0.5588227192063479,0.5058333333333334,0.4745931975226367,0.5420836242620265
smooth_rough,low,0.5098611111111111,0.5643671873123367,0.5098611111111111,0.47899450061076126,0.5454839413230829
smooth_rough,low,0.51375,0.5666695949001104,0.51375,0.4825292386159966,0.5480931959543786
smooth_rough,low,0.5176388888888889,0.5731736995835206,0.5176388888888889,0.4855495204781354,0.5519877775964321
smooth_rough,low,0.5215277777777778,0.5766619567388495,0.5215277777777778,0.4881809076807552,0.5566715095323543
smooth_rough,low,0.5255555555555556,0.5800741175899913,0.5255555555555556,0.492025427790627,0.5589411126347721
smooth_rough,low,0.5294444444444445,0.5884397332019898,0.5294444444444445,0.4955553895534097,0.5617650273529565
smooth_rough,low,0.5333333333333333,0.592355381080312,0.5333333333333333,0.4986635679742538,0.5659347991393235
smooth_rough,low,0.5372222222222223,0.5981449299538967,0.5372222222222223,0.5031266482058663,0.5709018487430316
smooth_rough,low,0.5411111111111111,0.603099997178634,0.5411111111111111,0.5062750362959721,0.5757544682732469
smooth_rough,low,0.5451388888888888,0.6083643694547289,0.5451388888888888,0.5108341459888404,0.5802476479038953
smooth_rough,low,0.5490277777777778,0.6145612972849943,0.5490277777777778,0.5148385215671142,0.5842331476732454
smooth_rough,low,0.5529166666666666,0.6189225702373127,0.5529166666666666,0.5184045646102464,0.5887227827407544
smooth_rough,low,0.5568055555555556,0.6219968357964882,0.5568055555555556,0.5225961648697023,0.5917532211140357
smooth_rough,low,0.5608333333333333,0.6242645701922662,0.5608333333333333,0.525981557315951,0.5948575603816841
smooth_rough,low,0.5647222222222222,0.6322012543074356,0.5647222222222222,0.5296143302986625,0.5990778319664227
smooth_rough,low,0.5686111111111111,0.6356483827038857,0.5686111111111111,0.5328249240839867,0.6035627364138104
smooth_rough,low,0.5725,0.6377996966075302,0.5725,0.5359082490725332,0.6056479679437239
smooth_rough,low,0.5765277777777778,0.6419162608311295,0.5765277777777778,0.5409622743448506,0.6108673858838997
smooth_rough,low,0.5804166666666667,0.6453389859869499,0.5804166666666667,0.5459602495157814,0.6166649708647409
smooth_rough,low,0.5843055555555555,0.6503398744057919,0.5843055555555555,0.549651688858091,0.6201836022749991
smooth_rough,low,0.5881944444444445,0.6545568848696715,0.5881944444444445,0.5547044721469823,0.6228006884349396
smooth_rough,low,0.5920833333333333,0.6576835581049606,0.5920833333333333,0.5591558762856083,0.6264504042583228
smooth_rough,low,0.5961111111111111,0.6622518716116306,0.5961111111111111,0.563921686092933,0.6305872036151162
smooth_rough,low,0.6,0.6671322610448939,0.6,0.5679761173355091,0.635252710901695
smooth_rough,low,0.6038888888888889,0.6718755897352616,0.6038888888888889,0.5716732584749713,0.6392145747504242
smooth_rough,low,0.6077777777777778,0.6760223394125201,0.6077777777777778,0.5749886776630018,0.6444051104110791
smooth_rough,low,0.6118055555555556,0.6791904658924334,0.6118055555555556,0.5776678570373938,0.6482502550652628
smooth_rough,low,0.6156944444444444,0.6833487811590148,0.6156944444444444,0.5801141341714148,0.651900594557524
smooth_rough,low,0.6195833333333334,0.6897102642560089,0.6195833333333334,0.584357064862594,0.655381021755051
smooth_rough,low,0.6234722222222222,0.6950089578919794,0.6234722222222222,0.5869701430980335,0.6594928380097397
smooth_rough,low,0.6275,0.7004612420867338,0.6275,0.5910682551246187,0.6641077697913277
smooth_rough,low,0.6313888888888889,0.7058274492268267,0.6313888888888889,0.5941894146407543,0.6683735329079241
smooth_rough,low,0.6352777777777778,0.7086459737788197,0.6352777777777778,0.59819127242314,0.6725346959595161
smooth_rough,low,0.6391666666666667,0.713113812440481,0.6391666666666667,0.6027743532520301,0.6761855493744439
smooth_rough,low,0.6430555555555556,0.7176067776099604,0.6430555555555556,0.6063894931234973,0.6806894323207271
smooth_rough,low,0.6470833333333333,0.7210924008267909,0.6470833333333333,0.6102448966445597,0.6846676272131926
smooth_rough,low,0.6509722222222222,0.7253352240106007,0.6509722222222222,0.6156502037016485,0.6884853316865938
smooth_rough,low,0.6548611111111111,0.7303664646917206,0.6548611111111111,0.6183692892223167,0.6919107085360275
smooth_rough,low,0.65875,0.7361365428606936,0.65875,0.6215431706637149,0.6954485286944206
smooth_rough,low,0.6627777777777778,0.7417038608594528,0.6627777777777778,0.6246946208182282,0.6995669850091273
smooth_rough,low,0.6666666666666666,0.7462320889230196,0.6666666666666666,0.6288155496494795,0.7040813713089112
smooth_rough,low,0.6705555555555556,0.7506315776111737,0.6705555555555556,0.6316910839034335,0.7080300716866322
smooth_rough,low,0.6744444444444444,0.7558602166877251,0.6744444444444444,0.6366444890167899,0.7131463546710022
smooth_rough,low,0.6784722222222223,0.7606455870004725,0.6784722222222223,0.6403224834388869,0.7161141374026739
smooth_rough,low,0.6823611111111111,0.7643747385770335,0.6823611111111111,0.6438966715656794,0.7198036548662963
smooth_rough,low,0.68625,0.7689288092690971,0.68625,0.6476932280673499,0.7244630550310324
smooth_rough,low,0.6901388888888889,0.7725764121814235,0.6901388888888889,0.6499754178071373,0.7282876795786578
smooth_rough,low,0.6940277777777778,0.7765285347502076,0.6940277777777778,0.6536099047696747,0.7317902095687508
smooth_rough,low,0.6980555555555555,0.7808745666520873,0.6980555555555555,0.6569715492351226,0.7358010848314228
smooth_rough,low,0.7019444444444445,0.7857569687884086,0.7019444444444445,0.6612799591026898,0.740134930501353
smooth_rough,low,0.7058333333333333,0.7904386267929365,0.7058333333333333,0.6648351912871804,0.7439535005989667
smooth_rough,low,0.7097222222222223,0.7961945492231968,0.7097222222222223,0.6693828910653985,0.7476282702081344
smooth_rough,low,0.71375,0.7990509273127098,0.71375,0.6747731182898019,0.7502597225128392
smooth_rough,low,0.7176388888888889,0.8023077274194441,0.7176388888888889,0.6780752947586511,0.7550641285323436
smooth_rough,low,0.7215277777777778,0.8083353489717527,0.7215277777777778,0.6806276384062608,0.7587353952308444
smooth_rough,low,0.7254166666666667,0.8136616137813165,0.7254166666666667,0.6858412834817355,0.7628540641337823
smooth_rough,low,0.7294444444444445,0.81646816296726,0.7294444444444445,0.6906625483452311,0.7670111370956153
smooth_rough,low,0.7333333333333333,0.8211386444063847,0.7333333333333333,0.6937518428943573,0.7717344459134327
smooth_rough,low,0.7372222222222222,0.8243173978351344,0.7372222222222222,0.6967232370387599,0.7756745845175459
smooth_rough,low,0.7411111111111112,0.8301752707417984,0.7411111111111112,0.6996613055134194,0.7788175764649504
smooth_rough,low,0.745,0.8334012206526432,0.745,0.7028533212548893,0.7835049730760284
smooth_rough,low,0.7490277777777777,0.8392108659746707,0.7490277777777777,0.7074573110195418,0.7888296997893184
smooth_rough,low,0.7529166666666667,0.8420131770468099,0.7529166666666667,0.7133464414429254,0.7916306959410514
smooth_rough,low,0.7568055555555555,0.845587661462378,0.7568055555555555,0.7179895617856258,0.7934691292938182
smooth_rough,low,0.7606944444444445,0.8490443452384129,0.7606944444444445,0.7206092221047082,0.798013264276026
smooth_rough,low,0.7647222222222222,0.8547903402478537,0.7647222222222222,0.72436567142992,0.8034807039856029
smooth_rough,low,0.7686111111111111,0.8598864070238522,0.7686111111111111,0.7282233840676932,0.8073764549162151
smooth_rough,low,0.7725,0.8631817820097807,0.7725,0.7325586695316103,0.8122853480841244
smooth_rough,low,0.7763888888888889,0.8678286733322975,0.7763888888888889,0.7384244853869242,0.8153472353862117
smooth_rough,low,0.7804166666666666,0.8725997823961344,0.7804166666666666,0.7427933714183447,0.8206976516680383
smooth_rough,low,0.7843055555555556,0.8771805493472271,0.7843055555555556,0.7465279782749208,0.8246033313692221
smooth_rough,low,0.7881944444444444,0.8802939042289003,0.7881944444444444,0.7492881643625146,0.8286071435583428
smooth_rough,low,0.7920833333333334,0.8835235077910111,0.7920833333333334,0.7542068196210295,0.8323989891807205
smooth_rough,low,0.7959722222222222,0.8895234566709492,0.7959722222222222,0.7590427481182961,0.8374185756445679
smooth_rough,low,0.8,0.8959317077930463,0.8,0.7623042446815936,0.8421819084593516
smooth_rough,low,0.8038888888888889,0.8999918157349165,0.8038888888888889,0.7661710068035412,0.8461508303303241
smooth_rough,low,0.8077777777777778,0.905205378457103,0.8077777777777778,0.7712241890797891,0.850061897375507
smooth_rough,low,0.8116666666666666,0.9107446385193141,0.8116666666666666,0.7749868890576372,0.8533629631030586
smooth_rough,low,0.8156944444444445,0.9168664458604603,0.8156944444444445,0.7818725837487994,0.8574834070552702
smooth_rough,low,0.8195833333333333,0.9228107127313463,0.8195833333333333,0.786468786296993,0.8606295512492393
smooth_rough,low,0.8234722222222223,0.9267113640810047,0.8234722222222223,0.7900667916832028,0.865388955754036
smooth_rough,low,0.8273611111111111,0.930105081013098,0.8273611111111111,0.7930503889810978,0.8697422098594514
smooth_rough,low,0.8313888888888888,0.9337050902091485,0.8313888888888888,0.7972746919379053,0.8731903573566218
smooth_rough,low,0.8352777777777778,0.9371959414210065,0.8352777777777778,0.7998127005503745,0.87658488370091
smooth_rough,low,0.8391666666666666,0.9422172837844089,0.8391666666666666,0.8038524247333996,0.8789678651198265
smooth_rough,low,0.8430555555555556,0.9476862015250549,0.8430555555555556,0.8074140070544007,0.8833342887334765
smooth_rough,low,0.8469444444444445,0.9506614750566702,0.8469444444444445,0.811768048560789,0.8876199278889783
smooth_rough,low,0.8509722222222222,0.9538893992061872,0.8509722222222222,0.8164541287112882,0.8920136485722071
smooth_rough,low,0.8548611111111111,0.9564177853516401,0.8548611111111111,0.8197228645643554,0.8958346193945934
smooth_rough,low,0.85875,0.9607179964905727,0.85875,0.8234774080965489,0.9008289715106252
smooth_rough,low,0.8626388888888888,0.9629806107408365,0.8626388888888888,0.8259915840301038,0.9037834598205517
smooth_rough,low,0.8666666666666667,0.966070929607277,0.8666666666666667,0.8308477678701207,0.908620623834629
smooth_rough,low,0.8705555555555555,0.9714174105290065,0.8705555555555555,0.8341903227338474,0.9132745232090578
smooth_rough,low,0.8744444444444445,0.9754960062817098,0.8744444444444445,0.8371390675835861,0.918063651812898
smooth_rough,low,0.8783333333333333,0.9813353720830622,0.8783333333333333,0.8407160146085785,0.9213587924682619
smooth_rough,low,0.8823611111111112,0.9866550983507704,0.8823611111111112,0.8445629060344101,0.9258696743422882
smooth_rough,low,0.88625,0.9898729259403624,0.88625,0.8480118696414415,0.9291477753916415
smooth_rough,low,0.8901388888888889,0.9944544237035615,0.8901388888888889,0.8515348354532892,0.9330180430257822
smooth_rough,low,0.8940277777777778,1.000030948549119,0.8940277777777778,0.8554374784334966,0.9376324526243333
smooth_rough,low,0.8979166666666667,1.0053933083556477,0.8979166666666667,0.8586825702039701,0.9413360336672199
smooth_rough,low,0.9019444444444444,1.0099811242580277,0.9019444444444444,0.8633225752265495,0.9455982958776574
smooth_rough,low,0.9058333333333334,1.014415983828179,0.9058333333333334,0.8665827838592456,0.949496613118122
smooth_rough,low,0.9097222222222222,1.0178426133969392,0.9097222222222222,0.871024372399011,0.9521601451182504
smooth_rough,low,0.9136111111111112,1.0211376850240124,0.9136111111111112,0.8754950643981052,0.9547030949362367
smooth_rough,low,0.9176388888888889,1.0279155756915783,0.9176388888888889,0.8789541357444824,0.9594039848623708
smooth_rough,low,0.9215277777777777,1.0324205807387128,0.9215277777777777,0.8834668288990406,0.9629105613829141
smooth_rough,low,0.9254166666666667,1.0381164661182316,0.9254166666666667,0.8869899570196799,0.9662603860478995
smooth_rough,low,0.9293055555555556,1.0419474396644155,0.9293055555555556,0.8911664042625661,0.9703727179364062
smooth_rough,low,0.9333333333333333,1.0463840769450192,0.9333333333333333,0.896423108126979,0.9737043031319205
smooth_rough,low,0.9372222222222222,1.049548578569597,0.9372222222222222,0.8997826190658479,0.9764312669432319
smooth_rough,low,0.9411111111111111,1.0557407839327102,0.9411111111111111,0.9028081784740015,0.9818677318578551
smooth_rough,low,0.945,1.0629049904815402,0.945,0.9071977141898605,0.9860380997550914
smooth_rough,low,0.9488888888888889,1.069044337351966,0.9488888888888889,0.9109445873130768,0.9893964905103925
smooth_rough,low,0.9529166666666666,1.0740988243049576,0.9529166666666666,0.9156077427473175,0.9936992300538914
smooth_rough,low,0.9568055555555556,1.0792831377657042,0.9568055555555556,0.9202662170073677,0.9990576878607625
smooth_rough,low,0.9606944444444444,1.0856469951629604,0.9606944444444444,0.9238541955434607,1.0037641223695706
smooth_rough,low,0.9645833333333333,1.0920056734841745,0.9645833333333333,0.9273473766085246,1.0081521394349318
smooth_rough,low,0.9686111111111111,1.0958095008461874,0.9686111111111111,0.9315926399238139,1.011602632831642
smooth_rough,low,0.9725,1.1001724260851786,0.9725,0.9354075119586532,1.0158359326262922
smooth_rough,low,0.9763888888888889,1.104869968457359,0.9763888888888889,0.9385896114865182,1.0199082644296613
smooth_rough,low,0.9802777777777778,1.1083751462187492,0.9802777777777778,0.9419307543251746,1.0238309610941791
smooth_rough,low,0.9843055555555555,1.1151608865970375,0.9843055555555555,0.9459231531430246,1.0278259015794526
smooth_rough,low,0.9881944444444445,1.1206581686738415,0.9881944444444445,0.9496042918368941,1.0316669032775325
smooth_rough,low,0.9920833333333333,1.1252628816152468,0.9920833333333333,0.9520640284786318,1.03713798056595
smooth_rough,low,0.9959722222222223,1.1306411296966785,0.9959722222222223,0.9560015947487318,1.0411413415680302
smooth_rough,low,1.0,1.1366028352473063,1.0,0.9611894075569357,1.0462249857807384
smooth_rough,middle,3.591954022988506e-05,0.0001467033019495039,3.591954022988506e-05,5.220351965797823e-07,0.00019109534459532622
smooth_rough,middle,0.003951149425287357,0.0036913003909009885,0.003951149425287357,0.0029083102982017262,0.005369421463543264
smooth_rough,middle,0.007866379310344828,0.007520066197217418,0.007866379310344828,0.006130226150116982,0.009653041019386546
smooth_rough,middle,0.011781609195402299,0.011593832730268988,0.011781609195402299,0.009792043386229715,0.014154395858123784
smooth_rough,middle,0.01569683908045977,0.015022526183665123,0.01569683908045977,0.01345307748242953,0.01807049819648546
smooth_rough,middle,0.019612068965517242,0.018467250179490757,0.019612068965517242,0.016617226470451586,0.022138854268552
smooth_rough,middle,0.023563218390804597,0.022446825005397596,0.023563218390804597,0.021272788721210238,0.0260276827044652
smooth_rough,middle,0.02747844827586207,0.026253396625076482,0.02747844827586207,0.024957172716958756,0.03037584105772616
smooth_rough,middle,0.03139367816091954,0.02964843761255739,0.03139367816091954,0.029050179698358297,0.03413704591475186
smooth_rough,middle,0.035308908045977014,0.03319750195205078,0.035308908045977014,0.03286671843293442,0.0381363502987387
smooth_rough,middle,0.039224137931034485,0.03655128472122276,0.039224137931034485,0.036485804582966304,0.04207749946836434
smooth_rough,middle,0.043139367816091956,0.04022758122468934,0.043139367816091956,0.040647730972789425,0.046266477246907634
smooth_rough,middle,0.04709051724137931,0.04349706788194405,0.04709051724137931,0.04361670229408268,0.05072879495387381
smooth_rough,middle,0.05100574712643678,0.04629688563461506,0.05100574712643678,0.047391835548155056,0.05485059047008694
smooth_rough,middle,0.05492097701149425,0.050415410087805236,0.05492097701149425,0.051082433769774026,0.059425406217935954
smooth_rough,middle,0.058836206896551724,0.05600560872988261,0.058836206896551724,0.05419432042454776,0.06322232346993775
smooth_rough,middle,0.0627514367816092,0.05977885366642505,0.0627514367816092,0.057841094684098586,0.06782091189556938
smooth_rough,middle,0.06666666666666667,0.06367505856636868,0.06666666666666667,0.06156707006967016,0.0717893139094317
smooth_rough,middle,0.07061781609195403,0.06758236127237442,0.07061781609195403,0.06530392342359993,0.07543168846864412
smooth_rough,middle,0.07453304597701149,0.07141041609874636,0.07453304597701149,0.06872660758553853,0.07880677112549014
smooth_rough,middle,0.07844827586206897,0.07585791650687565,0.07844827586206897,0.07312308591580381,0.08256915440799638
smooth_rough,middle,0.08236350574712643,0.07969047155299716,0.08236350574712643,0.07727697285822413,0.08658909543483717
smooth_rough,middle,0.08627873563218391,0.08311609608992727,0.08627873563218391,0.08159409429837469,0.09048874622444744
smooth_rough,middle,0.09019396551724138,0.0862452513536928,0.09019396551724138,0.08541022341275258,0.09442690194181229
smooth_rough,middle,0.09414511494252874,0.08898528429296021,0.09414511494252874,0.08943662451626644,0.0990855713279963
smooth_rough,middle,0.0980603448275862,0.09156686001596828,0.0980603448275862,0.0931212010388367,0.10274629071190165
smooth_rough,middle,0.10197557471264368,0.09460762037118846,0.10197557471264368,0.09738984429852146,0.10667840787613896
smooth_rough,middle,0.10589080459770114,0.09793296098457595,0.10589080459770114,0.10079668562191763,0.11006127563795262
smooth_rough,middle,0.10980603448275862,0.10121166932371682,0.10980603448275862,0.10478078350618514,0.11425261914396641
