year,month,day_num,direction,model,lag,daily_mean,mean_pair_count,mean_model,normalized,n_anchor_obs,hour_1,n_pairs_hour_1,residual_var_hour_1,hour_2,n_pairs_hour_2,residual_var_hour_2,hour_3,n_pairs_hour_3,residual_var_hour_3,hour_4,n_pairs_hour_4,residual_var_hour_4,hour_5,n_pairs_hour_5,residual_var_hour_5,hour_6,n_pairs_hour_6,residual_var_hour_6,hour_7,n_pairs_hour_7,residual_var_hour_7,hour_8,n_pairs_hour_8,residual_var_hour_8
2025,7,1,lat,Corridor_4x4_lag643,0.1760,8.1992,15416.5000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,8.3468,15918,14.5756,10.9137,15372,17.4243,10.3958,14964,19.4673,9.6374,14650,18.5638,8.4598,15191,15.3864,6.7751,15025,13.3627,5.9763,15908,11.2730,5.0889,16304.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,0.3960,10.7499,14461.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,10.7616,14983,14.5756,13.8560,14360,17.4243,14.0315,13902,19.4673,12.3458,13604,18.5638,10.5973,14200,15.3864,9.7337,14045,13.3627,8.1981,15077,11.2730,6.4755,15523.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,0.6160,11.9240,13680.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,12.1086,14125,14.5756,14.6307,13537,17.4243,14.7688,13106,19.4673,13.3568,12793,18.5638,11.9083,13467,15.3864,11.5479,13295,13.3627,9.6814,14342,11.2730,7.3898,14776.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,0.8360,12.6330,13005.2500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,12.5356,13399,14.5756,15.1575,12834,17.4243,15.6432,12491,19.4673,14.6030,12174,18.5638,12.7315,12827,15.3864,12.3972,12604,13.3627,10.1664,13664,11.2730,7.8292,14049.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,1.0560,13.3062,12367.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,13.1814,12750,14.5756,16.5510,12246,17.4243,17.1325,11954,19.4673,15.0848,11631,18.5638,13.2469,12159,15.3864,12.8187,11942,13.3627,10.2801,12947,11.2730,8.1539,13313.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,1.2760,13.5703,11771.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,13.6645,12154,14.5756,17.1311,11723,17.4243,17.7934,11440,19.4673,15.4922,11163,18.5638,13.9668,11558,15.3864,12.3842,11345,13.3627,9.9993,12224,11.2730,8.1308,12567.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,1.4960,13.8242,11121.0000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,14.0695,11568,14.5756,17.4003,11126,17.4243,18.8539,10754,19.4673,16.7664,10550,18.5638,13.7895,10891,15.3864,12.2627,10725,13.3627,9.7763,11529,11.2730,7.6752,11825.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,1.7160,14.2207,10409.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,14.6768,10829,14.5756,17.9419,10376,17.4243,19.9482,10006,19.4673,17.2960,9848,18.5638,14.0861,10210,15.3864,12.2115,10070,13.3627,9.9902,10852,11.2730,7.6150,11082.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,1.9360,14.7911,9662.2500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,15.5897,10046,14.5756,18.2307,9588,17.4243,20.7106,9240,19.4673,17.7225,9091,18.5638,15.1349,9521,15.3864,13.1456,9389,13.3627,10.1161,10100,11.2730,7.6786,10323.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,2.1560,15.4173,8900.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,16.2637,9271,14.5756,18.0271,8813,17.4243,21.2560,8460,19.4673,18.9579,8329,18.5638,15.9277,8758,15.3864,13.7368,8658,13.3627,11.1767,9349,11.2730,7.9928,9563.0000,7.6555
