mode,time_index,anchor_rank,grid_latitude,grid_longitude,source_latitude,source_longitude,training_eigenvalue,training_g_score,weight
1,1,65,-2.092,128.165,-2.0944147,128.17584,1.54368593708,0.0547564573979,1.75175170795e-05
1,1,66,-2.18,128.039,-2.1812227,128.0504,1.54368593708,0.0547564573979,5.33440039966e-06
1,1,67,0.856,122.936,0.864475,122.921715,1.54368593708,0.0547564573979,-2.41446859961e-07
1,1,68,0.768,122.81,0.77792907,122.79602,1.54368593708,0.0547564573979,-7.74000274008e-08
1,1,69,0.196,127.094,0.20632595,127.08511,1.54368593708,0.0547564573979,-0.00050721203114
1,1,70,0.108,126.968,0.09803709,126.9598,1.54368593708,0.0547564573979,-0.000123704839308
1,1,71,-1.828,126.842,-1.8322842,126.81196,1.54368593708,0.0547564573979,1.73971668686e-06
1,1,72,-1.916,126.716,-1.9188291,126.68655,1.54368593708,0.0547564573979,-4.26205166574e-06
1,1,73,-0.684,125.897,-0.6803765,125.89473,1.54368593708,0.0547564573979,-2.4737707625e-05
1,1,74,-0.772,125.771,-0.76675206,125.7693,1.54368593708,0.0547564573979,-3.93890185735e-06
1,1,75,0.284,129.236,0.28908262,129.2602,1.54368593708,0.0547564573979,0.00985742956445
1,1,76,0.196,129.11,0.20252702,129.13501,1.54368593708,0.0547564573979,0.00159321601879
1,1,77,1.516,126.59,1.5087824,126.60149,1.54368593708,0.0547564573979,-2.79473122261e-06
1,1,78,1.428,126.464,1.4222329,126.476456,1.54368593708,0.0547564573979,2.0558210425e-05
1,1,79,-2.18,125.645,-2.177134,125.62625,1.54368593708,0.0547564573979,-4.73096897073e-07
1,1,80,-2.268,125.519,-2.2639365,125.50076,1.54368593708,0.0547564573979,-3.80400336021e-08
1,1,81,0.988,129.992,0.98110944,130.01346,1.54368593708,0.0547564573979,0.000274391224183
1,1,82,0.9,129.866,0.8945946,129.88829,1.54368593708,0.0547564573979,-0.000693293291835
1,1,83,-1.08,129.362,-1.0773789,129.3683,1.54368593708,0.0547564573979,0.00193884834556
1,1,84,-1.168,129.236,-1.163905,129.24318,1.54368593708,0.0547564573979,0.00177379695749
1,1,85,0.944,126.023,0.94581985,126.036964,1.54368593708,0.0547564573979,5.57822358982e-05
1,1,86,0.856,125.897,0.85952365,125.91159,1.54368593708,0.0547564573979,3.19736112732e-06
1,1,87,0.196,128.354,0.20467807,128.32764,1.54368593708,0.0547564573979,-0.00252060176878
1,1,88,0.108,128.228,0.118070856,128.20251,1.54368593708,0.0547564573979,-0.00212868655926
1,1,89,-0.86,128.543,-0.85848504,128.56357,1.54368593708,0.0547564573979,0.00145686622076
1,1,90,-0.948,128.417,-0.9448703,128.43839,1.54368593708,0.0547564573979,0.000604230352198
1,1,91,0.988,123.755,0.99377555,123.73472,1.54368593708,0.0547564573979,1.60612969193e-06
1,1,92,0.9,123.629,0.9071358,123.60909,1.54368593708,0.0547564573979,2.80872847044e-07
1,1,93,-1.388,125.141,-1.3952773,125.13978,1.54368593708,0.0547564573979,-7.46660106774e-06
1,1,94,-1.476,125.015,-1.4818603,125.0141,1.54368593708,0.0547564573979,-2.10950873892e-06
1,1,95,-2.796,126.527,-2.7870145,126.55013,1.54368593708,0.0547564573979,2.12734683312e-07
1,1,96,-2.884,126.401,-2.8737476,126.42459,1.54368593708,0.0547564573979,1.01215590131e-07
1,1,97,1.516,124.826,1.5129503,124.79803,1.54368593708,0.0547564573979,2.47089325106e-06
1,1,98,1.428,124.7,1.4264421,124.67278,1.54368593708,0.0547564573979,6.06119124849e-07
1,1,99,-0.112,129.803,-0.10282432,129.81438,1.54368593708,0.0547564573979,0.0391025691187
1,1,100,-0.2,129.677,-0.21072721,129.68901,1.54368593708,0.0547564573979,0.0252430780169
1,2,1,-0.332,126.59,-0.340759,126.576195,1.54368593708,0.0547564573979,-0.00033466100107
1,2,2,-0.42,126.464,-0.42707753,126.45089,1.54368593708,0.0547564573979,1.99227953553e-05
1,2,3,1.56,122.243,1.5563891,122.23074,1.54368593708,0.0547564573979,-2.16345291603e-07
1,2,4,1.472,122.117,1.4696825,122.10508,1.54368593708,0.0547564573979,2.17487508346e-08
1,2,5,-2.708,129.992,-2.7125945,129.96191,1.54368593708,0.0547564573979,-6.97857885989e-06
1,2,6,-2.796,129.866,-2.7992952,129.83661,1.54368593708,0.0547564573979,-6.19914378057e-07
1,2,7,1.428,130.559,1.4302846,130.56981,1.54368593708,0.0547564573979,1.52000515769e-06
1,2,8,1.34,130.433,1.343689,130.44435,1.54368593708,0.0547564573979,5.61672386649e-05
1,2,9,-2.62,123.881,-2.6151524,123.86837,1.54368593708,0.0547564573979,-2.93794070634e-08
1,2,10,-2.708,123.755,-2.7018726,123.742065,1.54368593708,0.0547564573979,5.90395646315e-09
1,2,11,-0.684,122.18,-0.6799439,122.20977,1.54368593708,0.0547564573979,5.57972641316e-08
1,2,12,-0.772,122.054,-0.7667247,122.08366,1.54368593708,0.0547564573979,9.83836273636e-09
1,2,13,1.604,125.456,1.614304,125.47663,1.54368593708,0.0547564573979,2.76455486058e-05
1,2,14,1.516,125.33,1.5062925,125.35114,1.54368593708,0.0547564573979,1.25982093476e-05
1,2,15,-0.64,130.307,-0.629965,130.29668,1.54368593708,0.0547564573979,0.00451010101474
1,2,16,-0.728,130.181,-0.73817766,130.17133,1.54368593708,0.0547564573979,0.00095823319041
1,2,17,-2.356,126.968,-2.35939,126.985435,1.54368593708,0.0547564573979,7.76067267877e-06
1,2,18,-2.444,126.842,-2.446118,126.85976,1.54368593708,0.0547564573979,-1.65256283318e-06
1,2,19,0.856,128.291,0.8491319,128.26593,1.54368593708,0.0547564573979,-0.00309774336211
1,2,20,0.768,128.165,0.762766,128.14078,1.54368593708,0.0547564573979,-0.00108861071672
1,2,21,-0.86,124.448,-0.85665727,124.454926,1.54368593708,0.0547564573979,7.03931847741e-08
1,2,22,-0.948,124.322,-0.94340163,124.32907,1.54368593708,0.0547564573979,4.77223980556e-07
1,2,23,-1.344,128.417,-1.3416115,128.42662,1.54368593708,0.0547564573979,0.00161934971177
1,2,24,-1.432,128.291,-1.4280899,128.30139,1.54368593708,0.0547564573979,-0.000215876763155
1,2,25,0.504,123.566,0.5112909,123.53484,1.54368593708,0.0547564573979,1.73487864658e-06
1,2,26,0.416,123.44,0.4247124,123.40904,1.54368593708,0.0547564573979,-3.22611119521e-07
1,2,27,-0.244,128.732,-0.23621194,128.74988,1.54368593708,0.0547564573979,0.000711232234972
1,2,28,-0.332,128.606,-0.32247493,128.6248,1.54368593708,0.0547564573979,-0.00113557890392
1,2,29,0.504,125.456,0.50784546,125.46631,1.54368593708,0.0547564573979,4.72992074037e-06
1,2,30,0.416,125.33,0.42155623,125.34093,1.54368593708,0.0547564573979,3.02555209032e-06
1,2,31,-1.3,125.897,-1.2935367,125.880745,1.54368593708,0.0547564573979,-2.1256332752e-05
1,2,32,-1.388,125.771,-1.3800495,125.75539,1.54368593708,0.0547564573979,1.41087874002e-06
1,2,33,-2.708,125.456,-2.7037373,125.425186,1.54368593708,0.0547564573979,1.33294515011e-07
1,2,34,-2.796,125.33,-2.7902544,125.29925,1.54368593708,0.0547564573979,2.97882827063e-08
1,2,35,1.604,123.818,1.596156,123.79376,1.54368593708,0.0547564573979,-6.20552029461e-06
1,2,36,1.516,123.692,1.5095462,123.668365,1.54368593708,0.0547564573979,-3.23996670452e-07
1,2,37,0.46,129.992,0.45509806,129.99907,1.54368593708,0.0547564573979,0.00337587433523
1,2,38,0.372,129.866,0.3685102,129.87386,1.54368593708,0.0547564573979,0.00431203776228
1,2,39,-2.708,128.417,-2.7090733,128.4094,1.54368593708,0.0547564573979,-6.0730334001e-07
1,2,40,-2.796,128.291,-2.7956686,128.284,1.54368593708,0.0547564573979,9.59836209557e-07
1,2,41,0.944,126.779,0.93845004,126.7764,1.54368593708,0.0547564573979,-0.000130709182544
1,2,42,0.856,126.653,0.8519323,126.65123,1.54368593708,0.0547564573979,6.73121130755e-05
