dgp,lat_index_hr,lon_index_hr,time_lag,lag_lat,lag_lon,analytic_covariance,generated_covariance,signed_error,absolute_error,error_over_signal_variance,relative_error
separable,3,60,0,0.13200000000000001,3.7800000000000002,3.9244008696837338,3.9121530333519252,-0.012247836331808593,0.012247836331808593,-0.00052392071520741107,-0.0031209442507323776
separable,4,0,0,0.17599999999999999,0,16.198634227764284,16.217582486027784,0.01894825826349944,0.01894825826349944,0.00081054194001312422,0.0011697441893602568
separable,4,1,0,0.17599999999999999,0.063,16.022629435739368,16.001451879479298,-0.021177556260070673,0.021177556260070673,-0.00090590371405485648,-0.0013217278939768123
separable,4,2,0,0.17599999999999999,0.126,15.561875569124098,15.52147296955201,-0.040402599572088249,0.040402599572088249,-0.0017282855755569484,-0.0025962551488491509
separable,4,3,0,0.17599999999999999,0.189,14.948787500175078,14.901974301602722,-0.046813198572355219,0.046813198572355219,-0.0020025091626573997,-0.0031315716121997823
separable,4,4,0,0.17599999999999999,0.252,14.288207082720126,14.239415277972732,-0.048791804747393641,0.048791804747393641,-0.0020871471945722868,-0.0034148304587775383
separable,4,5,0,0.17599999999999999,0.315,13.637350080321211,13.590512887487471,-0.046837192833740104,0.046837192833740104,-0.002003535555421401,-0.0034344790269281488
separable,4,6,0,0.17599999999999999,0.378,13.021357990989587,12.976093471641358,-0.045264519348229726,0.045264519348229726,-0.0019362619411278747,-0.0034761750179629113
separable,4,7,0,0.17599999999999999,0.441,12.448814077216577,12.405479443510371,-0.043334633706205494,0.043334633706205494,-0.0018537080076456054,-0.0034810250548696973
separable,4,8,0,0.17599999999999999,0.504,11.920668863408521,11.879772266049635,-0.040896597358885955,0.040896597358885955,-0.0017494171180399065,-0.0034307300896866152
separable,4,9,0,0.17599999999999999,0.56699999999999995,11.434639271141654,11.395456630256037,-0.039182640885616848,0.039182640885616848,-0.0016760998988199366,-0.0034266617386439673
separable,4,10,0,0.17599999999999999,0.63,10.987260698629518,10.950173505445274,-0.037087193184243361,0.037087193184243361,-0.0015864637844368497,-0.0033754722129119394
separable,4,11,0,0.17599999999999999,0.69300000000000006,10.57481508925753,10.539674464774288,-0.035140624483242178,0.035140624483242178,-0.0015031962065234939,-0.003323048600532025
separable,4,12,0,0.17599999999999999,0.75600000000000001,10.193732237424195,10.160237671818203,-0.033494565605991511,0.033494565605991511,-0.0014327834151635257,-0.0032858000216076984
separable,4,13,0,0.17599999999999999,0.81899999999999995,9.8407458191322394,9.808966907626619,-0.0317789115056204,0.0317789115056204,-0.0013593935772392115,-0.0032293194123392851
separable,4,14,0,0.17599999999999999,0.88200000000000001,9.5129364730815862,9.482588799230939,-0.030347673850647183,0.030347673850647183,-0.001298170105965521,-0.003190147851456898
separable,4,15,0,0.17599999999999999,0.94500000000000006,9.2077245287058407,9.1785461683109499,-0.029178360394890746,0.029178360394890746,-0.0012481508596721557,-0.0031689002319655415
separable,4,16,0,0.17599999999999999,1.008,8.9228421073456321,8.8949076576494708,-0.027934449696161323,0.027934449696161323,-0.0011949405974448653,-0.0031306672649922375
separable,4,17,0,0.17599999999999999,1.071,8.6562986213403903,8.6293362531190123,-0.026962368221377986,0.026962368221377986,-0.0011533582634136957,-0.0031147687251578413
separable,4,18,0,0.17599999999999999,1.1339999999999999,8.4063461095013778,8.3804031191136712,-0.025942990387706644,0.025942990387706644,-0.0011097527522674828,-0.0030861197064422858
separable,4,19,0,0.17599999999999999,1.1970000000000001,8.1714471630476986,8.1464747403409259,-0.02497242270677269,0.02497242270677269,-0.0010682351731803505,-0.0030560587627245631
separable,4,20,0,0.17599999999999999,1.26,7.9502464170437097,7.9261335955137362,-0.024112821529973516,0.024112821529973516,-0.0010314643631253429,-0.0030329653025949655
separable,4,21,0,0.17599999999999999,1.323,7.7415457441057152,7.718415370450403,-0.02313037365531212,0.02313037365531212,-0.00098943858982121903,-0.002987823674997103
separable,4,22,0,0.17599999999999999,1.3860000000000001,7.5442829153849127,7.5218603947430855,-0.022422520641827148,0.022422520641827148,-0.00095915904925260298,-0.0029721208620240537
separable,4,23,0,0.17599999999999999,1.4490000000000001,7.3575133520353599,7.3353979833808856,-0.022115368654474388,0.022115368654474388,-0.00094602013356728267,-0.0030058210697445028
separable,4,24,0,0.17599999999999999,1.512,7.18039455942474,7.1585096581299883,-0.021884901294751735,0.021884901294751735,-0.00093616152502070467,-0.0030478689038092432
separable,4,25,0,0.17599999999999999,1.575,7.0121728560782106,6.9906075008595163,-0.021565355218694293,0.021565355218694293,-0.00092249243244188386,-0.0030754169444070765
separable,4,26,0,0.17599999999999999,1.6379999999999999,6.8521720495610605,6.8308425055438606,-0.021329544017199886,0.021329544017199886,-0.00091240523254846196,-0.0031128150114920457
separable,4,27,0,0.17599999999999999,1.7010000000000001,6.6997837573547621,6.6786989477725136,-0.021084809582248454,0.021084809582248454,-0.00090193632712533549,-0.0031470880771491123
separable,4,28,0,0.17599999999999999,1.764,6.5544591152945415,6.5338698635552142,-0.020589251739327352,0.020589251739327352,-0.00088073805075585313,-0.0031412587029924772
separable,4,29,0,0.17599999999999999,1.827,6.4157016563637104,6.3959018190764141,-0.019799837287296285,0.019799837287296285,-0.0008469695896906889,-0.0030861530582016543
separable,4,30,0,0.17599999999999999,1.8900000000000001,6.2830611776415619,6.2639757600213244,-0.019085417620237521,0.019085417620237521,-0.0008164091500519273,-0.0030375985655134922
separable,4,31,0,0.17599999999999999,1.9530000000000001,6.1561284430031966,6.1375874368783592,-0.018541006124837445,0.018541006124837445,-0.00079312108085260395,-0.0030117965043290141
separable,4,32,0,0.17599999999999999,2.016,6.0345305942214251,6.016553103720339,-0.017977490501086102,0.017977490501086102,-0.00076901580212189468,-0.0029791033818439951
separable,4,33,0,0.17599999999999999,2.0790000000000002,5.9179271640234763,5.9003640718466972,-0.017563092176779094,0.017563092176779094,-0.00075128925348343653,-0.0029677776846510412
separable,4,34,0,0.17599999999999999,2.1419999999999999,5.8060066020236532,5.7886938875340777,-0.017312714489575498,0.017312714489575498,-0.00074057894895307582,-0.0029818626943243988
separable,4,35,0,0.17599999999999999,2.2050000000000001,5.6984832388573574,5.681404068564091,-0.017079170293266444,0.017079170293266444,-0.00073058872381877977,-0.0029971432006337018
separable,4,36,0,0.17599999999999999,2.2679999999999998,5.5950946257824352,5.5782206669439365,-0.016873958838498737,0.016873958838498737,-0.00072181047685025788,-0.0030158486973111791
separable,4,37,0,0.17599999999999999,2.331,5.4955991969175777,5.4788405864430061,-0.016758610474571611,0.016758610474571611,-0.00071687626678331297,-0.0030494600996323266
separable,4,38,0,0.17599999999999999,2.3940000000000001,5.3997742095125902,5.3830340604441025,-0.016740149068487753,0.016740149068487753,-0.00071608655072105058,-0.0031001572323148675
separable,4,39,0,0.17599999999999999,2.4569999999999999,5.3074139244881753,5.290673088867309,-0.016740835620866257,0.016740835620866257,-0.00071611591909301678,-0.0031542359158430767
separable,4,40,0,0.17599999999999999,2.52,5.2183279951879733,5.2015975711129343,-0.016730424075038997,0.016730424075038997,-0.00071567054863014843,-0.003206089017491193
separable,4,41,0,0.17599999999999999,2.5830000000000002,5.1323400370530656,5.1155358804486344,-0.016804156604431242,0.016804156604431242,-0.00071882457506279368,-0.0032741705504922094
separable,4,42,0,0.17599999999999999,2.6459999999999999,5.0492863549232689,5.0322338947780221,-0.017052460145246862,0.017052460145246862,-0.000729446154676394,-0.003377202033435871
separable,4,43,0,0.17599999999999999,2.7090000000000001,4.9690148080243262,4.9515696783614525,-0.017445129662873704,0.017445129662873704,-0.00074624321898569682,-0.0035107823858166092
separable,4,44,0,0.17599999999999999,2.7720000000000002,4.8913837955254884,4.873598962195806,-0.017784833329682392,0.017784833329682392,-0.00076077458462868518,-0.0036359513121729478
separable,4,45,0,0.17599999999999999,2.835,4.8162613479377319,4.7981927256163752,-0.018068622321356642,0.018068622321356642,-0.00077291411094647421,-0.0037515867632667856
separable,4,46,0,0.17599999999999999,2.8980000000000001,4.7435243116430525,4.7251628428283095,-0.018361468814743098,0.018361468814743098,-0.00078544108633253065,-0.003870849522089429
separable,4,47,0,0.17599999999999999,2.9609999999999999,4.6730576155602259,4.6544485162800893,-0.018609099280136654,0.018609099280136654,-0.00079603387407245127,-0.0039822105377371247
separable,4,48,0,0.17599999999999999,3.024,4.6047536104122893,4.5859222308503291,-0.018831379561960127,0.018831379561960127,-0.00080554226731632654,-0.0040895520488606662
separable,4,49,0,0.17599999999999999,3.0870000000000002,4.5385114723068867,4.5196383491866934,-0.018873123120193291,0.018873123120193291,-0.00080732791453533965,-0.0041584390026010538
separable,4,50,0,0.17599999999999999,3.1499999999999999,4.4742366634065815,4.4557574829189894,-0.018479180487592117,0.018479180487592117,-0.00079047639070438554,-0.0041301303166923877
separable,4,51,0,0.17599999999999999,3.2130000000000001,4.4118404433806546,4.3941220497185292,-0.017718393662125465,0.017718393662125465,-0.00075793252198173703,-0.0040161002850203752
separable,4,52,0,0.17599999999999999,3.2759999999999998,4.3512394261161296,4.3343251552152902,-0.016914270900839412,0.016914270900839412,-0.00072353488955147606,-0.003887230566840334
separable,4,53,0,0.17599999999999999,3.339,4.2923551768435004,4.2761516431678954,-0.016203533675605009,0.016203533675605009,-0.00069313197222947806,-0.0037749750447074407
separable,4,54,0,0.17599999999999999,3.4020000000000001,4.2351138454181259,4.2195821096229755,-0.015531735795150325,0.015531735795150325,-0.00066439474742769418,-0.0036673714950906833
separable,4,55,0,0.17599999999999999,3.4649999999999999,4.1794458320052899,4.1645888276963756,-0.014857004308914235,0.014857004308914235,-0.00063553203296410439,-0.0035547785295223871
separable,4,56,0,0.17599999999999999,3.528,4.1252854818569933,4.1111431395518778,-0.014142342305115463,0.014142342305115463,-0.0006049612269851414,-0.0034282093608584154
separable,4,57,0,0.17599999999999999,3.5910000000000002,4.0725708062512362,4.0590681298730331,-0.013502676378203127,0.013502676378203127,-0.00057759849769626671,-0.0033155166651681165
separable,4,58,0,0.17599999999999999,3.6539999999999999,4.0212432269981937,4.0082456267083302,-0.01299760028986352,0.01299760028986352,-0.00055599306321231544,-0.0032322343007254654
separable,4,59,0,0.17599999999999999,3.7170000000000001,3.9712473422090317,3.9587225780487776,-0.012524764160254165,0.012524764160254165,-0.00053576674433528516,-0.0031538615152807846
separable,4,60,0,0.17599999999999999,3.7800000000000002,3.9225307112781294,3.9104943316448697,-0.012036379633259653,0.012036379633259653,-0.00051487531798476551,-0.0030685240012659283
separable,5,0,0,0.21999999999999997,0,15.298374233295958,15.32009645577099,0.021722222475032638,0.021722222475032638,0.00092920267928931822,0.0014199039808920071
separable,5,1,0,0.21999999999999997,0.063,15.176372205672074,15.157807559742009,-0.018564645930064572,0.018564645930064572,-0.00079413231118965501,-0.0012232597934785858
separable,5,2,0,0.21999999999999997,0.126,14.843352919391297,14.805175504457296,-0.038177414934001064,0.038177414934001064,-0.001633099756978735,-0.0025720209673197381
separable,5,3,0,0.21999999999999997,0.189,14.372837008821138,14.327813082731577,-0.045023926089561073,0.045023926089561073,-0.0019259701811189338,-0.0031325705608383531
separable,5,4,0,0.21999999999999997,0.252,13.836226390640945,13.788842341753631,-0.047384048887314734,0.047384048887314734,-0.0020269281944918821,-0.0034246367144849621
separable,5,5,0,0.21999999999999997,0.315,13.282835077425577,13.237106003967986,-0.045729073457591696,0.045729073457591696,-0.0019561339833919734,-0.0034427193585584073
separable,5,6,0,0.21999999999999997,0.378,12.740759282170716,12.696376765228656,-0.044382516942059524,0.044382516942059524,-0.0018985328827916491,-0.0034835064346728497
separable,5,7,0,0.21999999999999997,0.441,12.223888676724044,12.181264919105352,-0.042623757618692082,0.042623757618692082,-0.0018232991502683551,-0.0034869229216602359
separable,5,8,0,0.21999999999999997,0.504,11.737930275648406,11.697615078483382,-0.04031519716502352,0.04031519716502352,-0.0017245467983248199,-0.0034346086761702544
separable,5,9,0,0.21999999999999997,0.56699999999999995,11.284234443801388,11.245534455176603,-0.038699988624784964,0.038699988624784964,-0.0016554536792885092,-0.0034295626183168757
separable,5,10,0,0.21999999999999997,0.63,10.861967977575702,10.825286472394424,-0.036681505181277885,0.036681505181277885,-0.0015691098336730945,-0.0033770588586714725
separable,5,11,0,0.21999999999999997,0.69300000000000006,10.469289578714756,10.434493804356539,-0.034795774358217457,0.034795774358217457,-0.0014884446929297752,-0.0033236041563852797
separable,5,12,0,0.21999999999999997,0.75600000000000001,10.103968741746346,10.070770788695549,-0.033197953050796869,0.033197953050796869,-0.0014200953404826546,-0.003285634971695193
separable,5,13,0,0.21999999999999997,0.81899999999999995,9.7637032948049622,9.7321819800474927,-0.031521314757469554,0.031521314757469554,-0.0013483744658737376,-0.0032284179276772275
separable,5,14,0,0.21999999999999997,0.88200000000000001,9.4462756741423473,9.4161537309163723,-0.030121943225974945,0.030121943225974945,-0.0012885141188083975,-0.0031887639388324114
separable,5,15,0,0.21999999999999997,0.94500000000000006,9.1496234935840324,9.1206447057322872,-0.028978787851745125,0.028978787851745125,-0.0012396138261335,-0.0031672109646988041
separable,5,16,0,0.21999999999999997,1.008,8.8718650493519604,8.8441085441954073,-0.027756505156553146,0.027756505156553146,-0.001187328736220312,-0.0031285986657992055
separable,5,17,0,0.21999999999999997,1.071,8.6113016584898627,8.5844988817296954,-0.026802776760167291,0.026802776760167291,-0.001146531484362007,-0.0031125116530719248
separable,5,18,0,0.21999999999999997,1.1339999999999999,8.3664086443818455,8.3406097627686702,-0.02579888161317534,0.02579888161317534,-0.0011035882698091385,-0.0030836267638563925
separable,5,19,0,0.21999999999999997,1.1970000000000001,8.1358213206337098,8.1109798385132965,-0.024841482120413261,0.024841482120413261,-0.0010626339809536921,-0.0030533465696218516
separable,5,20,0,0.21999999999999997,1.26,7.9183193457085919,7.8943260207362584,-0.023993324972333419,0.023993324972333419,-0.0010263527074624542,-0.0030301032232726037
separable,5,21,0,0.21999999999999997,1.323,7.7128111885394643,7.689790085278279,-0.023021103261185338,0.023021103261185338,-0.00098476437459732512,-0.0029847876083616055
separable,5,22,0,0.21999999999999997,1.3860000000000001,7.5183195507490357,7.4959970830893363,-0.022322467659699363,0.022322467659699363,-0.00095487912351430052,-0.0029690767343715017
separable,5,23,0,0.21999999999999997,1.4490000000000001,7.3339681040041613,7.3119454252616372,-0.022022678742524171,0.022022678742524171,-0.00094205517488838927,-0.0030028326316963862
separable,5,24,0,0.21999999999999997,1.512,7.1589696404505734,7.1371715498867356,-0.021798090563837746,0.021798090563837746,-0.00093244805767872085,-0.0030448642274820167
separable,5,25,0,0.21999999999999997,1.575,6.9926155998210042,6.9711316030069979,-0.021483996814006368,0.021483996814006368,-0.00091901219704213985,-0.0030723835033283271
separable,5,26,0,0.21999999999999997,1.6379999999999999,6.8342668725864124,6.8130139020132665,-0.021252970573145902,0.021252970573145902,-0.00090912968146435191,-0.0031097659733475939
separable,5,27,0,0.21999999999999997,1.7010000000000001,6.6833457528317899,6.6623336663797286,-0.021012086452061318,0.021012086452061318,-0.00089882547935209948,-0.0031439472427650956
separable,5,28,0,0.21999999999999997,1.764,6.5393289095283933,6.5188092171627217,-0.020519692365671638,0.020519692365671638,-0.00087776253770948482,-0.0031378896289759321
separable,5,29,0,0.21999999999999997,1.827,6.4017412504565012,6.3820077367018353,-0.019733513754665921,0.019733513754665921,-0.0008441324949002777,-0.0030825228609886015
separable,5,30,0,0.21999999999999997,1.8900000000000001,6.2701505635487136,6.251128417855945,-0.019022145692768611,0.019022145692768611,-0.00081370259253482754,-0.0030337621880012172
separable,5,31,0,0.21999999999999997,1.9530000000000001,6.1441628327475613,6.1256826463120984,-0.018480186435462898,0.018480186435462898,-0.0007905194217274693,-0.0030077631303919859
separable,5,32,0,0.21999999999999997,2.016,6.0234181379281653,6.0054990704751203,-0.017919067453044946,0.017919067453044946,-0.0007665166631486848,-0.002974900138546325
separable,5,33,0,0.21999999999999997,2.0790000000000002,5.9075870601795852,5.8900803801781905,-0.01750668000139477,0.01750668000139477,-0.00074887613279231468,-0.0029634231071090779
separable,5,34,0,0.21999999999999997,2.1419999999999999,5.7963675243871426,5.7791097460676779,-0.017257778319464734,0.017257778319464734,-0.00073822896673944702,-0.0029773436979031831
separable,5,35,0,0.21999999999999997,2.2050000000000001,5.6894820204910355,5.672456630069707,-0.017025390421328446,0.017025390421328446,-0.00072828820410197534,-0.002992432414762962
separable,5,36,0,0.21999999999999997,2.2679999999999998,5.5866751530297458,5.5698542122929666,-0.0168209407367792,0.0168209407367792,-0.00071954254306837845,-0.0030109036727608775
separable,5,37,0,0.21999999999999997,2.331,5.4877114756949323,5.4710053664090612,-0.016706109285871129,0.016706109285871129,-0.0007146304447794901,-0.0030442761722919414
separable,5,38,0,0.21999999999999997,2.3940000000000001,5.3923735737408309,5.3756855577664897,-0.016688015974341219,0.016688015974341219,-0.00071385647454830724,-0.0030947440391753691
separable,5,39,0,0.21999999999999997,2.4569999999999999,5.3004603623269348,5.2837712540345416,-0.016689108292393229,0.016689108292393229,-0.00071390320019351823,-0.0031486148657975449
separable,5,40,0,0.21999999999999997,2.52,5.2117855733445939,5.1951064248866992,-0.016679148457894755,0.016679148457894755,-0.00071347715240251076,-0.0032002752651988202
separable,5,41,0,0.21999999999999997,2.5830000000000002,5.1261764070934834,5.1094231396884888,-0.01675326740499461,0.01675326740499461,-0.00071664770846832995,-0.0032681800380127044
separable,5,42,0,0.21999999999999997,2.6459999999999999,5.0434723284282592,5.0264704027253959,-0.017001925702863296,0.017001925702863296,-0.00072728446338015708,-0.0033710754408286313
separable,5,43,0,0.21999999999999997,2.7090000000000001,4.963523989772515,4.9461291499269135,-0.017394839845601417,0.017394839845601417,-0.00074409199191838868,-0.0035045342545828306
separable,5,44,0,0.21999999999999997,2.7720000000000002,4.8861922657683587,4.8684575435220143,-0.017734722246344425,0.017734722246344425,-0.00075863100319021823,-0.0036295588224372955
separable,5,45,0,0.21999999999999997,2.835,4.8113473863570073,4.7933286667862989,-0.018018719570708441,0.018018719570708441,-0.00077077944127077629,-0.0037450464752975606
separable,5,46,0,0.21999999999999997,2.8980000000000001,4.7388681568211011,4.7205564149135553,-0.018311741907545809,0.018311741907545809,-0.00078331393864064036,-0.0038641593945144869
separable,5,47,0,0.21999999999999997,2.9609999999999999,4.6686412548072047,4.6500819710849726,-0.018559283722232145,0.018559283722232145,-0.00079390293420530066,-0.0039753073130478871
separable,5,48,0,0.21999999999999997,3.024,4.6005605956246463,4.5817792981769516,-0.018781297447694634,0.018781297447694634,-0.00080339992507609493,-0.004082393233893397
separable,5,49,0,0.21999999999999997,3.0870000000000002,4.5345267582160957,4.5157037647056502,-0.018822993510445585,0.018822993510445585,-0.00080518354060017552,-0.0041510381378476284
separable,5,50,0,0.21999999999999997,3.1499999999999999,4.4704464651426052,4.452017450724389,-0.018429014418216205,0.018429014418216205,-0.00078833045715052898,-0.0041224102697376393
separable,5,51,0,0.21999999999999997,3.2130000000000001,4.4082321107439606,4.3905644249058478,-0.017667685838112845,0.017667685838112845,-0.00075576341401004511,-0.00400788465631206
separable,5,52,0,0.21999999999999997,3.2759999999999998,4.347801332342887,4.3309385228019552,-0.016862809540931778,0.016862809540931778,-0.00072133354788116557,-0.0038784682767105563
separable,5,53,0,0.21999999999999997,3.339,4.2890766199750754,4.2729250946788238,-0.016151525296251634,0.016151525296251634,-0.00069090723093073682,-0.0037657348486223809
separable,5,54,0,0.21999999999999997,3.4020000000000001,4.2319849606597471,4.2165059002968501,-0.015479060362896924,0.015479060362896924,-0.00066214147187824968,-0.0036576359573082719
separable,5,55,0,0.21999999999999997,3.4649999999999999,4.1764575136889208,4.1616540581922878,-0.014803455496632978,0.014803455496632978,-0.00063324139719229532,-0.0035445004404121416
separable,5,56,0,0.21999999999999997,3.528,4.1224293138176504,4.108341247238033,-0.014088066579617475,0.014088066579617475,-0.00060263949634219876,-0.0034174185916049015
separable,5,57,0,0.21999999999999997,3.5910000000000002,4.0698389995902362,4.0563911873281766,-0.0134478122620596,0.0134478122620596,-0.00057525159770589968,-0.003304261486366799
separable,5,58,0,0.21999999999999997,3.6539999999999999,4.0186285643462556,4.0056864450539766,-0.012942119292278953,0.012942119292278953,-0.00055361977513534825,-0.003220531354179621
separable,5,59,0,0.21999999999999997,3.7170000000000001,3.9687431277207001,3.9562744239400325,-0.012468703780667667,0.012468703780667667,-0.00053336867226997861,-0.0031417260778549309
separable,5,60,0,0.21999999999999997,3.7800000000000002,3.9201307256902123,3.9081508640856915,-0.011979861604520803,0.011979861604520803,-0.00051245766924773353,-0.0030559852318219629
separable,6,0,0,0.26400000000000001,0,14.520476033900144,14.544529741757552,0.024053707857408568,0.024053707857408568,0.0010289356815876634,0.001656537141155133
separable,6,1,0,0.26400000000000001,0.063,14.431181903257677,14.414855734271978,-0.016326168985699496,0.016326168985699496,-0.00069837789302999709,-0.0011313119808997797
separable,6,2,0,0.26400000000000001,0.126,14.181233526810139,14.145046568861595,-0.036186957948544318,0.036186957948544318,-0.0015479547877647242,-0.0025517496683297369
separable,6,3,0,0.26400000000000001,0.189,13.813816533559617,13.770470167539104,-0.043346366020513116,0.043346366020513116,-0.001854209876084778,-0.003137899357154948
separable,6,4,0,0.26400000000000001,0.252,13.376793655579455,13.330781825900992,-0.046011829678462846,0.046011829678462846,-0.0019682293312930084,-0.003439675520394331
separable,6,5,0,0.26400000000000001,0.315,12.908887176355814,12.864268776966341,-0.04461839938947243,0.04461839938947243,-0.0019086231303427606,-0.0034564094317282761
separable,6,6,0,0.26400000000000001,0.378,12.436221284372255,12.392738833663197,-0.04348245070905854,0.04348245070905854,-0.0018600311154792278,-0.0034964359120643784
separable,6,7,0,0.26400000000000001,0.441,11.974406589443463,11.932515181443192,-0.041891408000271468,0.041891408000271468,-0.0017919717283899027,-0.0034984120246261377
separable,6,8,0,0.26400000000000001,0.504,11.531833379644585,11.492118819869049,-0.039714559775536173,0.039714559775536173,-0.001698853576913683,-0.0034439068332047119
separable,6,9,0,0.26400000000000001,0.56699999999999995,11.112398583731025,11.074196046997463,-0.038202536733562553,0.038202536733562553,-0.0016341743819848979,-0.0034378299559460119
separable,6,10,0,0.26400000000000001,0.63,10.717362891534234,10.681096761809524,-0.036266129724710439,0.036266129724710439,-0.0015513414866452006,-0.0033838669168660381
separable,6,11,0,0.26400000000000001,0.69300000000000006,10.346511164187268,10.312064881292519,-0.034446282894748492,0.034446282894748492,-0.0014734946386884393,-0.0033292655222736905
separable,6,12,0,0.26400000000000001,0.75600000000000001,9.9988469536874582,9.9659457208860829,-0.032901232801375357,0.032901232801375357,-0.0014074026590096254,-0.003290502690336886
separable,6,13,0,0.26400000000000001,0.81899999999999995,9.6729978856827294,9.6417303018821201,-0.031267583800609344,0.031267583800609344,-0.0013375207198906027,-0.003232460522594485
separable,6,14,0,0.26400000000000001,0.88200000000000001,9.3674475778534898,9.337544072605505,-0.029903505247984796,0.029903505247984796,-0.0012791700862334488,-0.0031922788998235371
separable,6,15,0,0.26400000000000001,0.94500000000000006,9.0806651306054889,9.0518757115909558,-0.028789419014533024,0.028789419014533024,-0.0012315132723750789,-0.0031704086210052078
separable,6,16,0,0.26400000000000001,1.008,8.8111746446344323,8.7835834376445554,-0.027591206989876937,0.027591206989876937,-0.0011802578437490796,-0.0031313880501368354
separable,6,17,0,0.26400000000000001,1.071,8.5575898686462608,8.5309319414773679,-0.026657927168892925,0.026657927168892925,-0.001140335312287036,-0.0031151209134903293
separable,6,18,0,0.26400000000000001,1.1339999999999999,8.3186287750983503,8.2929574296373119,-0.025671345461038442,0.025671345461038442,-0.001098132707681089,-0.0030860068594339854
separable,6,19,0,0.26400000000000001,1.1970000000000001,8.0931167850016941,8.0683881283066636,-0.024728656695030438,0.024728656695030438,-0.0010578076936031148,-0.0030555170958187603
separable,6,20,0,0.26400000000000001,1.26,7.8799837797679286,7.856090527156292,-0.023893252611636662,0.023893252611636662,-0.0010220719527749855,-0.0030321448976815451
separable,6,21,0,0.26400000000000001,1.323,7.6782579188913562,7.655325460128326,-0.022932458763030183,0.022932458763030183,-0.00098097246493961403,-0.0029866747125813328
separable,6,22,0,0.26400000000000001,1.3860000000000001,7.487058023922553,7.4648140227685165,-0.022244001154036575,0.022244001154036575,-0.00095152259370340578,-0.0029709935575446089
separable,6,23,0,0.26400000000000001,1.4490000000000001,7.3055855396033813,7.2836333430284022,-0.021952196574979155,0.021952196574979155,-0.00093904018786299516,-0.0030048510767517389
separable,6,24,0,0.26400000000000001,1.512,7.133116635945405,7.1113826673509699,-0.021733968594435105,0.021733968594435105,-0.00092970513826342032,-0.003046910586729042
separable,6,25,0,0.26400000000000001,1.575,6.9689947489051205,6.9475689331939092,-0.021425815711211271,0.021425815711211271,-0.00091652340766235378,-0.0030744485371548631
separable,6,26,0,0.26400000000000001,1.6379999999999999,6.8126236999935106,6.7914237220966953,-0.02119997789681527,0.02119997789681527,-0.00090686283529399655,-0.0031118668563530766
separable,6,27,0,0.26400000000000001,1.7010000000000001,6.6634614435023805,6.6424981854046683,-0.020963258097712156,0.020963258097712156,-0.00089673676869007229,-0.0031460012600738729
separable,6,28,0,0.26400000000000001,1.764,6.5210144380404289,6.5005399798602292,-0.020474458180199662,0.020474458180199662,-0.00087582757334824868,-0.0031397658101723594
separable,6,29,0,0.26400000000000001,1.827,6.3848326109913298,6.3651405221126982,-0.019692088878631608,0.019692088878631608,-0.00084236047982011941,-0.0030841981424434167
separable,6,30,0,0.26400000000000001,1.8900000000000001,6.254504870736465,6.2355205843220727,-0.018984286414392315,0.018984286414392315,-0.00081208310157603416,-0.0030352980462475718
separable,6,31,0,0.26400000000000001,1.9530000000000001,6.1296551161634563,6.1112099008333782,-0.018445215330078035,0.018445215330078035,-0.00078902347697049644,-0.0030091766960002918
separable,6,32,0,0.26400000000000001,2.016,6.0099386925245675,5.9920517206833193,-0.017886971841248211,0.017886971841248211,-0.00076514372221185231,-0.002976231997756788
separable,6,33,0,0.26400000000000001,2.0790000000000002,5.8950392449314926,5.8775622077107998,-0.017477037220692715,0.017477037220692715,-0.00074760811561398071,-0.0029647024378538838
separable,6,34,0,0.26400000000000001,2.1419999999999999,5.7846659243529261,5.7674359334422816,-0.017229990910644588,0.017229990910644588,-0.0007370403160497736,-0.002978562830760523
separable,6,35,0,0.26400000000000001,2.2050000000000001,5.6785509051283523,5.6615517352367357,-0.016999169891616539,0.016999169891616539,-0.00072716657916287468,-0.0029935753285692005
separable,6,36,0,0.26400000000000001,2.2679999999999998,5.5764471772652149,5.559651262535108,-0.016795914730106887,0.016795914730106887,-0.00071847201575568967,-0.0030119382818836081
separable,6,37,0,0.26400000000000001,2.331,5.4781265808884907,5.4614445423660003,-0.016682038522490394,0.016682038522490394,-0.00071360077952071534,-0.0030452086632479299
separable,6,38,0,0.26400000000000001,2.3940000000000001,5.3833780540273297,5.3667132516607738,-0.016664802366555875,0.016664802366555875,-0.00071286347548594575,-0.0030956032066313567
separable,6,39,0,0.26400000000000001,2.4569999999999999,5.2920060683931078,5.2753392373853174,-0.016666831007790428,0.016666831007790428,-0.00071295025384725892,-0.0031494353544555234
separable,6,40,0,0.26400000000000001,2.52,5.203829230911496,5.1871713487667179,-0.016657882144778036,0.016657882144778036,-0.00071256745197248461,-0.0032010816277036561
separable,6,41,0,0.26400000000000001,2.5830000000000002,5.1186790315273276,5.1019460543642143,-0.016732977163113283,0.016732977163113283,-0.0007157797610407024,-0.0032690030103568429
separable,6,42,0,0.26400000000000001,2.6459999999999999,5.0363987202283003,5.0194161348105428,-0.016982585417757434,0.016982585417757434,-0.00072645715186729317,-0.003371970004985549
separable,6,43,0,0.26400000000000001,2.7090000000000001,4.9568422983608853,4.9394659524561026,-0.017376345904782653,0.017376345904782653,-0.00074330088413099879,-0.003505527281053225
