rank,rank_fraction,precision_eigenvalue,implied_covariance_eigenvalue,standardized_energy,cumulative_energy,cumulative_energy_per_n,threshold_above_rank
1600,0.5,0.21472268389760038,4.657169805482184,0.050652010063197056,5949.821063898721,1.8593190824683503,0.21472273936878236
1601,0.5003125,0.21472279483997866,4.657167399228602,6.65504961253379,5956.476113511255,1.8613987854722671,0.2147231554887412
1602,0.500625,0.21472351613810953,4.657151754895831,2.235518972236031,5958.711632483491,1.862097385151091,0.2147235344248542
1603,0.5009375,0.2147235527116004,4.657150961651237,0.02861051167786515,5958.740242995168,1.86210632593599,0.21472375769320082
1604,0.50125,0.2147239626749969,4.6571420699495265,2.1256855035424502,5960.865928498711,1.862770602655847,0.2147240586105173
1605,0.5015625,0.21472415454608057,4.657137908466634,2.7241500907930747,5963.590078589504,1.86362189955922,0.21472506323053805
1606,0.501875,0.21472597191884096,4.657098491923304,0.7382308245614587,5964.328309414065,1.8638525966918953,0.21472610992213353
1607,0.5021875,0.21472624792551478,4.657092505741937,0.4124926550901181,5964.7408020691555,1.8639815006466112,0.21472648469839795
1608,0.5025,0.2147267214715422,4.657082235256548,21.062270988059684,5985.803073057215,1.8705634603303798,0.21472847465168196
1609,0.5028125,0.2147302278461359,4.657006188791203,0.2260364955450561,5986.029109552761,1.8706340967352377,0.21473152376147864
1610,0.503125,0.21473281968464233,4.656949978436481,0.3284266098568831,5986.357536162618,1.8707367300508182,0.21473290390919983
1611,0.5034375,0.21473298813379035,4.656946325251831,0.016943352343757864,5986.374479514961,1.8707420248484254,0.21473337809434567
1612,0.50375,0.21473376805560915,4.656929411032512,1.3794696027496853,5987.753949117711,1.8711731090992847,0.2147342496200944
1613,0.5040625,0.2147347311856596,4.656908523732941,9.740951786353724,5997.494900904065,1.8742171565325203,0.2147349482895763
1614,0.504375,0.21473516539371248,4.6568991071700845,0.1793585453090614,5997.6742594493735,1.8742732060779292,0.2147353426023023
1615,0.5046875,0.21473551981103833,4.656891421037256,2.3797418578282965,6000.054001307201,1.8750168754085004,0.21473672673230115
1616,0.505,0.21473793366034746,4.65683907335025,0.35519686096489467,6000.409198168166,1.875127874427552,0.21473808663036206
1617,0.5053125,0.2147382396004856,4.656832438695929,13.621895333983218,6014.031093502149,1.8793847167194215,0.21473858073763702
1618,0.505625,0.21473892187533036,4.656817642870368,0.029096620500360753,6014.060190122649,1.8793938094133278,0.21474014207916758
1619,0.5059375,0.21474136228993834,4.656764720761273,13.557993786855778,6027.618183909505,1.8836306824717204,0.21474149998289513
1620,0.50625,0.2147416376759402,4.656758748897446,0.01094357949005051,6027.629127488995,1.8836341023403111,0.21474177821928972
1621,0.5065625,0.21474191876273122,4.656752653425352,1.1432301880400855,6028.772357677036,1.8839913617740738,0.21474226743870298
1622,0.506875,0.2147426161152409,4.656737531144509,8.719781007381032,6037.492138684417,1.8867162933388804,0.21474306915156488
1623,0.5071875,0.2147435221888446,4.656717882836084,0.11585821000664577,6037.607996894424,1.8867524990295075,0.21474372126979707
1624,0.5075,0.2147439203509341,4.656709248698645,0.4688676956643755,6038.076864590089,1.8868990201844027,0.2147439591954272
1625,0.5078125,0.21474399803992728,4.656707564018019,0.6723150947991609,6038.749179684888,1.8871091186515274,0.21474400370943475
1626,0.508125,0.2147440093789424,4.6567073181323355,13.724220991544215,6052.473400676432,1.891397937711385,0.2147440979372681
1627,0.5084375,0.2147441864956303,4.656703477373756,0.19557391423476764,6052.668974590667,1.8914590545595835,0.21474460861678915
1628,0.50875,0.2147450307387778,4.656685170128242,1.6486400271794859,6054.317614617847,1.891974254568077,0.21474546330083785
1629,0.5090625,0.2147458958637692,4.656666410213406,15.702289811324267,6070.019904429171,1.896881220134116,0.214746494462361
1630,0.509375,0.21474709306262138,4.6566404496492755,0.49212845652166437,6070.512032885693,1.897035010276779,0.21474716716050932
1631,0.5096875,0.21474724125842284,4.656637236129234,0.02447980458363842,6070.536512690276,1.8970426602157113,0.21474761684610857
1632,0.51,0.21474799243445122,4.656620947482132,0.35160530614895374,6070.8881179964255,1.897152536873883,0.21474817332356885
1633,0.5103125,0.2147483542128389,4.656613102649866,5.043318892769419,6075.931436889195,1.8987285740278734,0.21474864227721394
1634,0.510625,0.21474893034197542,4.65660060987292,0.3919750669893242,6076.323411956184,1.8988510662363074,0.21474982358564854
1635,0.5109375,0.21475071683303706,4.656561872049411,0.17533052938759774,6076.498742485572,1.8989058570267412,0.21475136936938158
1636,0.51125,0.2147520219077089,4.656533573545382,5.464836004138494,6081.96357848971,1.9006136182780344,0.21475287069467972
1637,0.5115625,0.2147537194850053,4.656496764750204,6.9041901232041525,6088.867768612914,1.9027711776915357,0.21475418091940462
1638,0.511875,0.2147546423547954,4.656476754285495,9.097656459090857,6097.965425072005,1.9056141953350016,0.2147548583291321
1639,0.5121875,0.214755074303686,4.656467388453397,2.097403492069657,6100.062828564075,1.9062696339262735,0.2147551875159653
1640,0.5125,0.21475530072830432,4.656462478964097,0.6680454326564556,6100.730873996731,1.9064783981239786,0.2147556613108905
1641,0.5128125,0.2147560218940821,4.656446842236634,2.4293406924242826,6103.1602146891555,1.9072375670903612,0.21475663581650128
1642,0.513125,0.2147572497406755,4.656420219608529,0.00025824414816217933,6103.160472933304,1.9072376477916575,0.2147575047593618
1643,0.5134375,0.21475775977835093,4.656409160870782,9.850912095418272,6113.0113850287225,1.9103160578214757,0.21475913719819006
1644,0.51375,0.21476051462686374,4.656349430608568,0.11399771802500051,6113.125382746747,1.9103516821083586,0.21476062293010897
1645,0.5140625,0.21476073123340883,4.656344734238998,1.0378904969651457,6114.163273243712,1.91067602288866,0.2147608928146791
1646,0.514375,0.214761054396071,4.656337727583325,0.3158003427725794,6114.479073586484,1.9107747104957764,0.21476190376232554
1647,0.5146875,0.2147627531319393,4.656300896765143,4.1103674961881795,6118.589441082672,1.912059200338335,0.2147637337991729
1648,0.515,0.21476471447088452,4.6562583730930776,0.6589670034042618,6119.248408086077,1.912265127526899,0.21476486573251025
1649,0.5153125,0.2147650169942425,4.656251814171432,6.5278894282481925,6125.776297514325,1.9143050929732266,0.21476786863690042
1650,0.515625,0.21477072031742236,4.656128165524802,13.7758078900759,6139.552105404401,1.9186100329388753,0.21477143469916088
1651,0.5159375,0.21477214908327558,4.656097190759407,0.6460801488835147,6140.198185553285,1.9188119329854016,0.21477241442510042
1652,0.51625,0.21477267976725306,4.6560856859619655,8.442895370520612,6148.641080923806,1.9214503377886893,0.21477307902533377
1653,0.5165625,0.21477347828415672,4.65606837487144,2.2710947259906322,6150.912175649796,1.9221600548905613,0.2147746698431965
1654,0.516875,0.214775861408847,4.656016711749564,0.1160296768329777,6151.028205326629,1.9221963141645717,0.21477637579505865
1655,0.5171875,0.21477689018250223,4.655994409595327,3.2331192559476927,6154.261324582577,1.9232066639320553,0.2147771742376331
1656,0.5175,0.21477745829313963,4.655982093964196,11.871616828789302,6166.132941411366,1.9269165441910518,0.21477788521776944
1657,0.5178125,0.2147783121432479,4.655963584130612,10.616252933191959,6176.749194344558,1.9302341232326745,0.2147786805454506
1658,0.518125,0.21477904894828523,4.655947611728094,0.013768888557661804,6176.762963233116,1.930238426010349,0.21477930882067603
1659,0.5184375,0.21477956869338127,4.655936344800083,0.731696169854756,6177.494659402971,1.9304670810634283,0.21477971854985567
1660,0.51875,0.21477986840643462,4.655929847706531,2.6836519316133454,6180.178311334584,1.9313057222920573,0.21478071941558227
1661,0.5190625,0.21478157042810186,4.65589295211318,0.8415143045284046,6181.019825639112,1.9315686955122227,0.2147820341960484
1662,0.519375,0.21478249796499635,4.655872845668145,6.30800493159015,6187.327830570703,1.9335399470533445,0.21478259465649002
1663,0.5196875,0.21478269134802724,4.6558686536785725,0.0861683280760563,6187.413998898779,1.9335668746558685,0.2147831073046745
1664,0.52,0.21478352326212735,4.655850620252533,16.53217469197016,6203.946173590749,1.938733179247109,0.21478388252874656
1665,0.5203125,0.2147842417959667,4.655835044686125,4.260069938407257,6208.206243529156,1.9400644511028613,0.21478442434536213
1666,0.520625,0.21478460689491272,4.655827130522757,0.028340040669319132,6208.234583569826,1.9400733073655707,0.21478475905284114
1667,0.5209375,0.21478491121087737,4.655820533958239,0.7416132202108419,6208.976196790037,1.9403050614968864,0.21478491256120563
1668,0.52125,0.21478491391153393,4.655820475417013,9.361241293175661,6218.337438083212,1.9432304494010038,0.21478563807462767
1669,0.5215625,0.214786362240163,4.655789080695224,2.764402348282638,6221.101840431495,1.9440943251348421,0.21478701918381463
1670,0.521875,0.21478767612947555,4.655760600515985,4.033419417212307,6225.1352598487065,1.9453547687027208,0.2147878069284798
1671,0.5221875,0.21478793772756366,4.655754930094803,2.9759910555737936,6228.1112509042805,1.9462847659075877,0.21478841512043126
1672,0.5225,0.2147888925143599,4.655734234176677,0.3559975190416609,6228.467248423322,1.9463960151322883,0.2147888942615013
1673,0.5228125,0.21478889600864273,4.655734158435089,0.6565765840881701,6229.12382500741,1.9466011953148157,0.2147897772366736
1674,0.523125,0.21479065846831996,4.6556959559183655,9.527697102367522,6238.651522109778,1.9495786006593057,0.2147921318222992
1675,0.5234375,0.2147936051863849,4.6556320851929485,1.987897967966071,6240.639420077744,1.950199818774295,0.21479430635087007
1676,0.52375,0.2147950075176441,4.6556016899873995,0.04600727366547669,6240.685427351409,1.9502141960473154,0.2147956944154842
1677,0.5240625,0.21479638131552098,4.655571913621158,3.255414403664285,6243.940841755073,1.9512315130484603,0.21479711363814374
1678,0.524375,0.2147978459632633,4.655540168550057,3.332239778924526,6247.273081533997,1.9522728379793741,0.21479827671407647
1679,0.5246875,0.2147987074657535,4.655521496373228,0.18438036661257298,6247.45746190061,1.9523304568439406,0.21479916018720951
1680,0.525,0.21479961290961974,4.6555018719738825,2.0516510130154377,6249.509112913625,1.952971597785508,0.214799766957716
1681,0.5253125,0.21479992100592274,4.655495194397333,2.584634388704676,6252.0937473023305,1.9537792960319782,0.21480089161148833
1682,0.525625,0.2148018622214397,4.655453121580007,0.37376291603076606,6252.467510218361,1.9538960969432377,0.2148018757020781
1683,0.5259375,0.21480188918271734,4.655452537241738,8.27154906431729,6260.739059282679,1.9564809560258372,0.21480201904622692
1684,0.52625,0.21480214890981505,4.655446908121255,2.942990546031567,6263.682049828711,1.9574006405714721,0.214802822225326
1685,0.5265625,0.21480349554294756,4.655417722473986,2.424784905660431,6266.106834734371,1.9581583858544909,0.2148037679705668
1686,0.526875,0.21480404039853154,4.655405913895632,2.8260101645845115,6268.932844898955,1.9590415140309236,0.21480473290017255
1687,0.5271875,0.2148054254040461,4.655375897135808,0.3475757833219444,6269.2804206822775,1.9591501314632118,0.21480556570660608
1688,0.5275,0.21480570600925775,4.65536981572036,0.6624570582835434,6269.942877740561,1.9593571492939252,0.21480607747258082
1689,0.5278125,0.21480644893654624,4.65535371470807,0.10889984244381695,6270.051777583005,1.959391180494689,0.21480672017026461
1690,0.528125,0.21480699140432544,4.655341958203431,5.988006364770766,6276.0397839477755,1.9612624324836798,0.21480702126876267
1691,0.5284375,0.21480705113320403,4.655340663747066,0.4823110177482071,6276.522094965524,1.9614131546767262,0.21480761184820701
1692,0.52875,0.21480817256467366,4.6553163599905565,2.1918977065906384,6278.713992672115,1.9620981227100358,0.21480844089442883
1693,0.5290625,0.21480870922451917,4.655304729543321,2.0158149373450294,6280.729807609459,1.9627280648779561,0.21480884966948469
1694,0.529375,0.21480899011454202,4.6552986421414335,0.193650125574611,6280.923457735034,1.9627885805421983,0.21481004126779
1695,0.5296875,0.2148110924261817,4.655253081698483,29.212314492746128,6310.135772227781,1.9719174288211816,0.21481151255437703
1696,0.53,0.21481193268339405,4.655234872235311,15.859264438083377,6325.995036665864,1.9768734489580826,0.21481194490455752
1697,0.5303125,0.2148119571257217,4.655234342540513,0.06340976226528762,6326.058446428129,1.9768932645087904,0.21481222302022163
1698,0.530625,0.21481248891505067,4.65522281805253,0.27414467270970744,6326.332591100839,1.976978934719012,0.2148127632104505
1699,0.5309375,0.2148130375062006,4.655210929509504,8.162159151073544,6334.494750251913,1.9795296094537227,0.21481324196151086
1700,0.53125,0.21481344641701575,4.6552020680246775,13.223604577748812,6347.718354829662,1.9836619858842692,0.2148136314148947
1701,0.5315625,0.214813816412933,4.6551940498916355,1.5750444474584817,6349.29339927712,1.9841541872741002,0.2148145450255035
1702,0.531875,0.21481527364054534,4.655162470771607,1.4651873514048486,6350.758586628525,1.9846120583214142,0.21481527917403065
1703,0.5321875,0.2148152847075161,4.655162230944414,3.8110816022500598,6354.569668230775,1.9858030213221172,0.2148160238530556
1704,0.5325,0.21481676300113836,4.655130195750602,19.552247294565603,6374.121915525341,1.991913098601669,0.21481699841020016
1705,0.5328125,0.21481723381951995,4.655119993026985,3.8192655340882307,6377.941181059429,1.9931066190810716,0.2148179287446329
1706,0.533125,0.21481862367199392,4.6550898749211695,1.3343319955960267,6379.275513055025,1.9935235978296952,0.21481874397890885
1707,0.5334375,0.21481886428589117,4.655084660857123,1.021353581623048,6380.296866636648,1.9938427708239523,0.2148191972967937
1708,0.53375,0.2148195303082124,4.6550702283225815,1.3067795593487777,6381.603646195997,1.994251139436249,0.21481958041396004
1709,0.5340625,0.2148196305197194,4.655068056772423,1.251067677578311,6382.854713873575,1.9946420980854922,0.21482023317835172
1710,0.534375,0.21482083583867478,4.655041938068687,0.12995405778855862,6382.984667931363,1.994682708728551,0.21482139333695602
1711,0.5346875,0.2148219508366841,4.655017776839008,7.352502589076065,6390.337170520439,1.9969803657876373,0.2148229243487705
1712,0.535,0.2148238978652686,4.654975586688085,0.31470092640748476,6390.651871446847,1.9970787098271396,0.21482458477672017
1713,0.5353125,0.21482527169036816,4.654945817740287,0.25620564996034584,6390.908077096807,1.997158774092752,0.21482621311973005
1714,0.535625,0.21482715455321758,4.654905019245494,3.939889842019157,6394.847966938826,1.9983899896683832,0.21482726728592347
1715,0.5359375,0.2148273800186885,4.654900133833066,0.30736284993138624,6395.155329788758,1.9984860405589868,0.2148276169781325
1716,0.53625,0.21482785393783785,4.654889864930448,0.2993643210472819,6395.454694109805,1.9985795919093141,0.21482815190171592
1717,0.5365625,0.21482844986600727,4.654876952394898,7.138822438641108,6402.593516548446,2.000810473921389,0.2148287314262786
1718,0.536875,0.21482901298691895,4.654864750790856,0.05863741944298101,6402.652153967889,2.000828798114965,0.21482989253002335
1719,0.5371875,0.21483077207672874,4.6548266355568515,0.027139938059726133,6402.679293905949,2.000837279345609,0.2148310110044427
1720,0.5375,0.21483124993242242,4.654816281684165,7.1383514176568,6409.817645323606,2.0030680141636266,0.21483263229627195
1721,0.5378125,0.21483401466901647,4.6547563780374706,0.34351079872040463,6410.161156122326,2.003175361288227,0.21483407186689416
1722,0.538125,0.2148341290647871,4.654753899453434,2.8917955952789476,6413.0529517176055,2.004079047411752,0.214834435979076
1723,0.5384375,0.21483474289380336,4.6547405998215,0.1286583605068966,6413.1816100781125,2.00411925314941,0.21483619775896567
1724,0.53875,0.21483765263398036,4.654677556469598,3.2349335299545974,6416.4165436080675,2.0051301698775212,0.21483803803264334
1725,0.5390625,0.2148384234319977,4.654660856401824,1.7363254194843942,6418.152869027552,2.00567277157111,0.21483845562692536
1726,0.539375,0.21483848782185785,4.654659461340051,1.9092395595205582,6420.0621085870725,2.00626940893346,0.21483871953306796
1727,0.5396875,0.21483895124452795,4.654649420913474,1.9796192814153013,6422.041727868488,2.0068880399589024,0.2148394922233196
1728,0.54,0.21484003320347347,4.654625979567351,4.54014058629315,6426.581868454781,2.008306833892119,0.21484050651604916
1729,0.5403125,0.21484097982966757,4.654605470487196,2.0695956534025384,6428.651464108184,2.0089535825338074,0.21484175522770177
1730,0.540625,0.2148425306285345,4.654571872126255,4.253935379481732,6432.905399487666,2.0102829373398956,0.21484355767672778
1731,0.5409375,0.2148445847298308,4.654527370366397,0.30879514572498995,6433.21419463339,2.0103794358229345,0.21484467748374883
1732,0.54125,0.2148447702377069,4.65452335141129,1.4657726993099525,6434.6799673327005,2.0108374897914687,0.21484494534757873
1733,0.5415625,0.21484512045759327,4.65451576405424,0.02606540753166939,6434.706032740232,2.0108456352313224,0.21484535408117367
1734,0.541875,0.21484558770500808,4.654505641386694,0.07688218531393325,6434.782914925546,2.010869660914233,0.21484619479118558
1735,0.5421875,0.21484680187907854,4.654479337154976,27.064846887867322,6461.847761813413,2.0193274255666918,0.21484908654776289
1736,0.5425,0.21485137124074224,4.65438034779631,2.261029407414315,6464.108791220828,2.0200339972565087,0.21485225239517683
1737,0.5428125,0.21485313355322522,4.654342170682242,6.310305229104718,6470.419096449932,2.0220059676406037,0.21485329838225498
1738,0.543125,0.21485346321141122,4.6543350293405386,1.4031723967133325,6471.822268846646,2.0224444590145767,0.21485363897167115
1739,0.5434375,0.21485381473207485,4.654327414419015,0.12352460705157482,6471.945793453698,2.0224830604542805,0.21485443120784625
1740,0.54375,0.2148550476853865,4.654300705396067,2.220035321701653,6474.165828775399,2.0231768214923123,0.21485528350587965
1741,0.5440625,0.21485551932663163,4.654290488482921,0.3679346508123919,6474.533763426211,2.023291801070691,0.21485601715383332
1742,0.544375,0.21485651498218847,4.65426892027407,0.15610900969824507,6474.68987243591,2.023340585136222,0.21485673943737935
1743,0.5446875,0.21485696389280468,4.654259195894227,0.18795689426434467,6474.877829330174,2.0233993216656794,0.2148571669792159
1744,0.545,0.21485737006581904,4.654250397338764,4.924999274679718,6479.802828604854,2.0249383839390167,0.21485791040692606
1745,0.5453125,0.214858450749392,4.654226987638418,0.745061470532854,6480.547890075387,2.0251712156485584,0.21485871213337346
1746,0.545625,0.21485897351767289,4.65421566354894,6.781885972065601,6487.3297760474525,2.027290555014829,0.2148596520967339
1747,0.5459375,0.21486033067793806,4.654186265304302,1.8349318460687405,6489.164707893521,2.0278639712167252,0.2148605548212116
1748,0.54625,0.214860778964719,4.654176554782965,3.294747639027908,6492.459455532549,2.028893579853922,0.21486079568039457
1749,0.5465625,0.21486081239607144,4.654175830614537,0.9185629028580248,6493.378018435407,2.029180630761065,0.2148621382569094
1750,0.546875,0.21486346412592894,4.654118391267823,11.212823976211258,6504.590842411619,2.032684638253631,0.214863991835386
1751,0.5471875,0.21486451954613914,4.654095530115032,0.46805486459517215,6505.058897276214,2.032830905398817,0.21486461752524758
1752,0.5475,0.21486471550440073,4.654091285544362,4.81609786802403,6509.874995144239,2.0343359359825746,0.21486483295249928
1753,0.5478125,0.21486495040066206,4.654086197564024,0.002540851387629634,6509.877535995626,2.0343367299986332,0.21486511726998675
1754,0.548125,0.21486528413944103,4.654078968620312,1.9324052324562306,6511.809941228083,2.034940606633776,0.2148653788590197
1755,0.5484375,0.21486547357864016,4.6540748652854305,0.2058815833849323,6512.015822811468,2.0350049446285836,0.21486616955716772
1756,0.54875,0.21486686553794962,4.654044715067437,0.0022445276578512284,6512.018067339126,2.035005646043477,0.21486713343433697
1757,0.5490625,0.21486740133105836,4.654033109746804,0.0795960964671239,6512.097663435593,2.0350305198236227,0.21486789015577415
1758,0.549375,0.21486837898160205,4.654011933908731,1.3248776711179862,6513.422541106711,2.035444544095847,0.21486932145386192
1759,0.5496875,0.21487026393025574,4.653971106604996,20.07309849032118,6533.495639597032,2.0417173873740726,0.21487235074084526
1760,0.55,0.21487443757170177,4.653880709594916,1.365901352132561,6534.861540949165,2.042144231546614,0.21487566221407617
1761,0.5503125,0.21487688686343023,4.6538276619559005,1.2142756213965855,6536.075816570561,2.0425236926783,0.21487756037552377
1762,0.550625,0.2148782338897284,4.6537984880924785,0.6579463469091265,6536.73376291747,2.0427293009117093,0.2148787767072658
1763,0.5509375,0.21487931952617442,4.653774975670426,2.42279020807296,6539.156553125543,2.043486422851732,0.2148803125424001
1764,0.55125,0.21488130556321475,4.6537319632294185,8.569325043112512,6547.725878168655,2.0461643369277045,0.21488218749795385
1765,0.5515625,0.21488306943631266,4.653693762953164,9.267780690770541,6556.9936588594255,2.0490605183935706,0.21488345756299182
1766,0.551875,0.21488384569037203,4.653676951784028,3.5971038648278166,6560.590762724253,2.050184613351329,0.21488404259448823
1767,0.5521875,0.21488423949878488,4.653668423205392,21.63270522391546,6582.223467948169,2.056944833733803,0.21488425757799948
1768,0.5525,0.2148842756572156,4.653667640135776,6.420836711024122,6588.644304659193,2.058951345205998,0.21488449249369
1769,0.5528125,0.2148847093303832,4.653658248258648,0.0631735731351751,6588.707478232328,2.0589710869476026,0.21488492789729752
1770,0.553125,0.21488514646443413,4.653648781468993,0.010492760302448717,6588.71797099263,2.058974365935197,0.21488514705359876
1771,0.5534375,0.21488514764276337,4.653648755950568,7.883750742147006,6596.601721734777,2.061438038042118,0.2148853671343411
1772,0.55375,0.21488558662614302,4.653639249149807,1.350652302405537,6597.952374037182,2.0618601168866193,0.2148862877949279
1773,0.5540625,0.21488698896600072,4.653608879773635,1.9849763096686681,6599.937350346851,2.062480421983391,0.21488771598580497
1774,0.554375,0.21488844300806895,4.65357739114174,7.728087213420811,6607.665437560272,2.064895449237585,0.2148890651211896
1775,0.5546875,0.21488968723611132,4.653550446565842,2.1713860103437344,6609.836823570616,2.0655740073658175,0.2148905347422984
1776,0.555,0.214891382251828,4.653513740388691,1.4784815905749324,6611.315305161191,2.066036032862872,0.21489142788636642
1777,0.5553125,0.21489147352091453,4.653511763940108,0.6688405792096352,6611.9841457404,2.066245045543875,0.21489219349789987
1778,0.555625,0.21489291347729747,4.653480581646289,1.8253305935812654,6613.809476333981,2.066815461354369,0.21489309135395118
1779,0.5559375,0.21489326923075217,4.65347287786013,0.07228920020745153,6613.881765534189,2.0668380517294342,0.21489392014404202
1780,0.55625,0.2148945710593035,4.653444687181206,0.003038013143789593,6613.884803547333,2.0668390011085416,0.214894927481326
1781,0.5565625,0.2148952839039396,4.653429250904409,16.212344165122225,6630.097147712455,2.071905358660142,0.21489719386478093
1782,0.556875,0.2148991038425977,4.653346533880604,5.884554564399329,6635.981702276854,2.073744281961517,0.21489946660749026
1783,0.5571875,0.21489982937299523,4.653330823563986,0.0474830256570287,6636.029185302511,2.0737591204070345,0.21489999865815373
1784,0.5575,0.21490016794344557,4.653323492344436,0.14250650175270016,6636.171691804264,2.0738036536888327,0.21490064259679467
1785,0.5578125,0.21490111725119213,4.653302936676345,4.138844376058037,6640.310536180322,2.0750970425563504,0.21490126081846406
1786,0.558125,0.21490140438583188,4.653296719292769,0.2040038599951292,6640.514540040317,2.075160793762599,0.21490183258362106
1787,0.5584375,0.21490226078226343,4.65327817566884,1.7957317331531681,6642.31027177347,2.0757219599292096,0.21490257748081407
1788,0.55875,0.2149028941798314,4.653264460753129,15.30805972839073,6657.618331501861,2.0805057285943316,0.21490341823426684
1789,0.5590625,0.2149039422899802,4.653241766270868,9.332881322002798,6666.951212823864,2.0834222540074574,0.21490452044963143
1790,0.559375,0.21490509861083812,4.653216728984428,1.7255132544659122,6668.67672607833,2.083961476899478,0.21490531982874286
1791,0.5596875,0.2149055410468753,4.653207149190628,3.793566416670464,6672.470292495001,2.0851469664046878,0.21490659146008922
1792,0.56,0.21490764187843733,4.65316166172281,27.020538425554566,6699.490830920555,2.093590884662673,0.21490852864477342
1793,0.5603125,0.21490941541476855,4.653123261584565,2.17793198042735,6701.668762900982,2.094271488406557,0.21490999777449984
1794,0.560625,0.21491058013580924,4.6530980436982965,2.2226310322845366,6703.891393933267,2.094966060604146,0.21491067621226054
1795,0.5609375,0.2149107722887548,4.653093883336833,0.6673711666048971,6704.558765099872,2.09517461409371,0.21491116476846026
1796,0.56125,0.21491155724888247,4.653076888005287,0.04010966477656908,6704.598874764649,2.095187148363953,0.2149121108889879
1797,0.5615625,0.21491266453051955,4.653052914236197,3.2295556648504617,6707.828430429499,2.0961963845092186,0.2149128544717231
1798,0.561875,0.21491304441309453,4.653044689450551,12.372965818023529,6720.201396247523,2.100062936327351,0.21491339435793505
1799,0.5621875,0.2149137443033454,4.653029536298641,1.8609103995282055,6722.062306647052,2.100644470827204,0.21491391358207623
1800,0.5625,0.21491408286094044,4.653022206306728,1.3037829746556804,6723.366089621707,2.1010519030067836,0.21491442574879793
1801,0.5628125,0.2149147686372025,4.653007358875832,0.03079005960430316,6723.3968796813115,2.10106152490041,0.21491586247991373
1802,0.563125,0.21491695632819227,4.652959994803456,0.0009573655306358671,6723.397837046842,2.101061824077138,0.2149170966137915
1803,0.5634375,0.21491723689948228,4.652953920432656,1.0666700771253732,6724.464507123967,2.10139515847624,0.21491754925224885
1804,0.56375,0.21491786160546938,4.652940395599726,0.033076099078407514,6724.497583223046,2.1014054947572016,0.21491868708753697
1805,0.5640625,0.21491951257277514,4.652904652672634,8.311278672596119,6732.808861895642,2.104002769342388,0.21491991677212743
1806,0.564375,0.21492032097223993,4.652887151276703,0.002489463240988047,6732.811351358882,2.1040035472996506,0.2149217106237697
1807,0.5646875,0.21492310028428477,4.65282698173101,0.8263962149453943,6733.637747573828,2.1042617961168215,0.21492322502284503
1808,0.565,0.2149233497614777,4.6528215808556945,0.6327245609896702,6734.270472134818,2.1044595225421308,0.2149236037204569
1809,0.5653125,0.21492385767973618,4.652810585086961,1.794376630675838,6736.064848765494,2.105020265239217,0.21492478140138013
1810,0.565625,0.21492570512699416,4.652770590698425,1.2216910292331877,6737.286539794728,2.1054020436858525,0.214925784137087
1811,0.5659375,0.21492586314720888,4.652767169836007,2.385528710521531,6739.67206850525,2.1061475214078906,0.21492714740258667
1812,0.56625,0.2149284316656383,4.652711566591099,6.423210906194311,6746.095279411444,2.108154774816076,0.214929590322141
1813,0.5665625,0.2149307489848899,4.652661402442245,2.2745619687223178,6748.369841380166,2.108865575431302,0.21493105634950427
1814,0.566875,0.21493136371455818,4.652648095268499,5.687112147243718,6754.05695352741,2.1106427979773157,0.2149318278664704
1815,0.5671875,0.21493229201938494,4.652628000216036,0.34005659185150255,6754.397010119262,2.110749065662269,0.21493229273777759
1816,0.5675,0.21493229345617026,4.65262796911402,1.5170265410401755,6755.9140366603015,2.1112231364563443,0.214932321433026
1817,0.5678125,0.2149323494098854,4.652626757887228,5.1437237138614815,6761.057760374163,2.112830550116926,0.2149331298437016
1818,0.568125,0.2149339102803516,4.652592970069907,11.02154726592507,6772.079307640088,2.1162747836375275,0.21493398065084893
1819,0.5684375,0.21493405102136928,4.652589923504385,5.129475664112817,6777.208783304201,2.1178777447825627,0.2149342936735721
1820,0.56875,0.2149345363260489,4.652579418335225,0.32997167680496653,6777.538754981006,2.1179808609315645,0.21493494433207358
1821,0.5690625,0.2149353523388728,4.652561754584576,17.267733660444797,6794.80648864145,2.123377027700453,0.21493585624116116
1822,0.569375,0.21493636014463088,4.652539939389962,0.9020677020465249,6795.708556343497,2.123658923857343,0.2149370827399334
1823,0.5696875,0.2149378053376652,4.652508656767057,0.7179600451026465,6796.426516388599,2.1238832863714374,0.21493822798947468
1824,0.57,0.21493865064211523,4.652490359516844,1.6264142306646796,6798.052930619264,2.12439154081852,0.21493865529452527
1825,0.5703125,0.21493865994693542,4.652490158107818,7.571125517385822,6805.624056136649,2.126757517542703,0.21493887759297056
1826,0.570625,0.21493909523922608,4.652480735935941,3.315949369469369,6808.940005506119,2.127793751720662,0.21493999841221148
1827,0.5709375,0.214940901588992,4.652441636781587,3.8748922502924965,6812.8148977564115,2.1290046555488784,0.21494119229909917
1828,0.57125,0.2149414830095995,4.652429051842631,0.5997431998600756,6813.414640956272,2.129192075298835,0.21494223508166183
1829,0.5715625,0.2149429871563556,4.652396494669406,0.12790572512871223,6813.5425466814,2.1292320458379375,0.21494372422381264
1830,0.571875,0.21494446129379718,4.652364587488246,2.1409826987232745,6815.683529380123,2.1299011029312886,0.21494448185458565
1831,0.5721875,0.2149445024153761,4.6523636974325555,2.0921094539756053,6817.775638834099,2.1305548871356557,0.21494474966536292
