lanczos_steps,threshold_index,precision_threshold,mode_count_slq,mode_count_slq_se,mode_fraction_slq,cumulative_energy_lanczos,cumulative_energy_per_n,shape_bridge
64,169,0.0007891821312672676,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,170,0.0007939944799195668,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,171,0.000798836173761821,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,172,0.0008037073917378752,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,173,0.0008086083138827569,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,174,0.0008135391213293254,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,175,0.0008184999963149696,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,176,0.0008234911221883445,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,177,0.0008285126834161425,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,178,0.0008335648655899177,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,179,0.0008386478554329392,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,180,0.0008437618408070946,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,181,0.0008489070107198359,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,182,0.00085408355533116,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,183,0.0008592916659606392,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,184,0.0008645315350944946,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,185,0.0008698033563927053,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,186,0.0008751073246961682,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,187,0.0008804436360339025,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,188,0.0008858124876302879,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,189,0.0008912140779123579,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,190,0.0008966486065171358,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,191,0.0009021162742990071,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,192,0.0009076172833371464,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,193,0.0009131518369429879,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,194,0.0009187201396677338,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
