fit_id,year,month,day_idx,day,model_variant,model_family,model_label,smooth,gc_alpha,gc_beta,nugget_mode,loss,direction,bin_idx,k_min,k_max,k_mid,data_spectrum_mean,expected_spectrum_mean,expected_spectrum_profile_mean,continuous_spectrum_mean,continuous_spectrum_profile_mean,ratio_I_over_EI_mean,ratio_I_over_EI_median,ratio_I_over_EI_p10,ratio_I_over_EI_p90,ratio_I_over_EI_profile_mean,ratio_I_over_EI_profile_median,ratio_I_over_EI_profile_p10,ratio_I_over_EI_profile_p90,ratio_EI_over_continuous_mean,ratio_EI_over_continuous_median,whitened_ratio_mean,whitened_ratio_median,n,global_scale,profile_sigmasq,strategy,loss_label
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,11,1.5624999999999998,1.7045454545454544,1.633522727272727,4.842906232674251,3.901637145957793,3.637286368541618,1.4033789491166444,1.3082946800444089,1.2412497758003047,1.2412497758003047,1.2412497758003045,1.2412497758003047,1.331461353870806,1.331461353870806,1.331461353870806,1.3314613538708062,2.780173629092609,2.780173629092609,1.2253572363188816,1.2253572363188816,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,12,1.7045454545454544,1.846590909090909,1.7755681818181817,3.6252733331647002,3.04598388612202,2.839606876120535,1.0214625099837633,0.9522545343278421,1.1901813892325608,1.1901813892325608,1.1901813892325603,1.1901813892325614,1.2766814179987975,1.2766814179987975,1.276681417998797,1.276681417998798,2.9819830452420986,2.9819830452420986,0.9273261792229717,0.9273261792229717,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,14,1.9886363636363633,2.130681818181818,2.059659090909091,3.5370441966912054,2.3367699314306223,2.178444868153939,0.7647352923139116,0.7129215634923552,1.5136467433598602,1.5136467433598602,1.51364674335986,1.5136467433598604,1.6236555941342563,1.6236555941342563,1.623655594134256,1.6236555941342565,3.0556585460572885,3.0556585460572885,1.1331812263275474,1.1331812263275474,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,15,2.130681818181818,2.2727272727272725,2.201704545454545,2.7536430912737844,1.9287410141070664,1.7980614641028079,0.5860630961926327,0.5463550891951188,1.4276893948608316,1.4276893948608316,1.4276893948608307,1.4276893948608322,1.5314510356006044,1.5314510356006044,1.5314510356006037,1.5314510356006052,3.2910125661164464,3.2910125661164464,1.2089797705145693,1.2089797705145693,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,16,2.2727272727272725,2.414772727272727,2.34375,3.939880044236996,1.6242396992831587,1.5141912731601515,0.4580963697239191,0.4270585958516085,2.4256764848044416,2.4256764848044416,2.4256764848044416,2.4256764848044416,2.6019698528669877,2.6019698528669877,2.6019698528669877,2.6019698528669877,3.5456288384516976,3.5456288384516976,0.9119406758592559,0.9119406758592559,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,18,2.5568181818181817,2.6988636363636362,2.627840909090909,2.7071805975064493,1.3768043347339418,1.2835205970050378,0.36421089072853385,0.3395342156545143,1.9662783804567217,1.9662783804567217,1.966278380456719,1.9662783804567243,2.109183603148539,2.109183603148539,2.1091836031485363,2.1091836031485416,3.7802393332607647,3.7802393332607647,1.3555343081492452,1.3555343081492452,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,19,2.6988636363636362,2.840909090909091,2.7698863636363633,1.4624876213202593,1.1718818167915122,1.0924823601737526,0.2939020402638645,0.273989057605176,1.24798217735334,1.24798217735334,1.2479821773533395,1.2479821773533406,1.3386830530496252,1.3386830530496252,1.3386830530496248,1.3386830530496259,3.9873211350945352,3.9873211350945352,1.1811449842349009,1.1811449842349009,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,21,2.982954545454545,3.1249999999999996,3.0539772727272725,3.3335873575721235,1.0011296211929475,0.9332992761976675,0.24031002001403232,0.22402810085160563,3.329825915648981,3.329825915648981,3.329825915648976,3.329825915648986,3.5718310756153295,3.5718310756153295,3.5718310756153238,3.5718310756153353,4.16599200122612,4.16599200122612,1.4867823147959367,1.4867823147959367,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,22,3.1249999999999996,3.267045454545454,3.1960227272727266,3.2327459458715992,0.8816664124097542,0.8219301548278019,0.1988266796262662,0.18535541477921763,3.666631619816295,3.666631619816295,3.6666316198162923,3.666631619816298,3.9331151520397425,3.9331151520397425,3.93311515203974,3.933115152039745,4.434346608146448,4.434346608146448,2.7139150642427463,2.7139150642427463,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,23,3.267045454545454,3.4090909090909087,3.3380681818181817,2.563022932770042,0.8036274370997273,0.7491786173343182,0.16627939830717794,0.15501333573743437,3.1893173558383374,3.1893173558383374,3.1893173558383325,3.1893173558383423,3.421110631653683,3.421110631653683,3.421110631653677,3.421110631653688,4.832994617981104,4.832994617981104,1.8030052670067378,1.8030052670067378,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,25,3.5511363636363633,3.693181818181818,3.622159090909091,1.3477079852777392,0.7329913056788553,0.6833283528601263,0.14043626492272435,0.1309211730725742,1.8386411610019957,1.8386411610019957,1.8386411610019957,1.8386411610019957,1.9722699630957767,1.9722699630957767,1.9722699630957767,1.9722699630957767,5.21938764237419,5.21938764237419,2.384261339668769,2.384261339668769,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,26,3.693181818181818,3.8352272727272725,3.764204545454545,1.849875663318869,0.6445712184777042,0.6008990633463118,0.11969690311801279,0.11158698202339301,2.869932150690431,2.869932150690431,2.8699321506904076,2.8699321506904543,3.078513141653449,3.078513141653449,3.078513141653424,3.0785131416534743,5.3850283648709105,5.3850283648709105,1.8429955632478663,1.8429955632478663,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,28,3.9772727272727266,4.119318181818182,4.048295454545454,1.807408488163974,0.5853564272860243,0.5456962997985337,0.10289409850013086,0.09592263141785076,3.0877058898010787,3.0877058898010787,3.087705889801071,3.087705889801086,3.3121142452885484,3.3121142452885484,3.3121142452885404,3.3121142452885564,5.688921287213375,5.688921287213375,2.733595183728128,2.733595183728128,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,29,4.119318181818182,4.261363636363636,4.190340909090908,0.8495238046803515,0.5418779600164982,0.5051636642897778,0.08916348170649988,0.08312231620994268,1.567740095305752,1.567740095305752,1.5677400953057516,1.5677400953057525,1.6816803438836367,1.6816803438836367,1.6816803438836363,1.6816803438836372,6.0773530782501535,6.0773530782501535,1.955536424070687,1.955536424070687,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,30,4.261363636363636,4.403409090909091,4.332386363636363,1.5849803317619364,0.4983557228874581,0.46459022449620296,0.07785609346375894,0.07258104658887107,3.1804196459882266,3.1804196459882266,3.180419645988223,3.18041964598823,3.411566253854509,3.411566253854509,3.411566253854505,3.411566253854513,6.400985468394156,6.400985468394156,2.7477902825130007,2.7477902825130007,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,32,4.545454545454545,4.687499999999999,4.616477272727272,0.5105780551109662,0.47275957207228037,0.44072831039082894,0.06847859543733131,0.06383890977128193,1.0799951714841296,1.0799951714841296,1.0799951714841216,1.0799951714841376,1.1584870839320396,1.1584870839320396,1.158487083932031,1.158487083932048,6.903756846253216,6.903756846253216,1.8152184676175576,1.8152184676175576,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,33,4.687499999999999,4.829545454545454,4.758522727272727,0.8205440361533102,0.44898428170104765,0.41856388649892584,0.06065167613043022,0.05654229405903892,1.827556263316279,1.827556263316279,1.827556263316279,1.827556263316279,1.9603794369761423,1.9603794369761423,1.9603794369761423,1.9603794369761423,7.402668983714744,7.402668983714744,2.612750782281471,2.612750782281471,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,35,4.971590909090908,5.113636363636363,5.042613636363636,0.8061522110360262,0.4192095726055378,0.39080652735224275,0.054080658231374396,0.05041648765071094,1.9230291093438092,1.9230291093438092,1.9230291093438026,1.9230291093438159,2.06279106057362,2.06279106057362,2.062791060573613,2.0627910605736273,7.751561950522586,7.751561950522586,1.8296409903590083,1.8296409903590083,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,36,5.113636363636363,5.2556818181818175,5.18465909090909,1.5024424663365803,0.3922072581651031,0.3656337225630989,0.04853442897405931,0.04524603655037249,3.8307360077056862,3.8307360077056862,3.830736007705683,3.8307360077056893,4.109146322183938,4.109146322183938,4.109146322183935,4.109146322183942,8.081011077203154,8.081011077203154,2.7875402888111744,2.7875402888111744,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,37,5.2556818181818175,5.3977272727272725,5.326704545454545,0.3624093342722692,0.36407591372023373,0.3394083838526346,0.04383013724574855,0.040860478504628754,0.9954224397023825,0.9954224397023825,0.995422439702381,0.9954224397023842,1.0677677733194155,1.0677677733194155,1.0677677733194137,1.0677677733194173,8.306520047585487,8.306520047585487,1.2002590848634112,1.2002590848634112,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,39,5.539772727272727,5.681818181818182,5.610795454545454,0.5925519434359687,0.35133803532817753,0.3275335452383962,0.039821944020058606,0.03712385563661369,1.6865579124744585,1.6865579124744585,1.6865579124744545,1.6865579124744625,1.809133604940154,1.809133604940154,1.8091336049401499,1.8091336049401585,8.82272435396941,8.82272435396941,2.814538843597603,2.814538843597603,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,40,5.681818181818182,5.823863636363636,5.752840909090908,0.2724390837675761,0.3367819944574844,0.31396373157856905,0.036392659711502726,0.033926918401615644,0.808947889884799,0.808947889884799,0.8089478898847915,0.8089478898848065,0.8677406221342432,0.8677406221342432,0.8677406221342352,0.8677406221342513,9.254118746122774,9.254118746122774,1.3310733639582875,1.3310733639582875,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,42,5.96590909090909,6.107954545454545,6.0369318181818175,0.19957592214636083,0.3183328706142754,0.29676460614580996,0.033447463006661994,0.031181269991360644,0.6269409808708928,0.6269409808708928,0.6269409808708928,0.6269409808708928,0.672505811047773,0.672505811047773,0.672505811047773,0.672505811047773,9.517399587253315,9.517399587253315,1.1625010276887424,1.1625010276887424,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,43,6.107954545454545,6.249999999999999,6.178977272727272,0.5580560676222317,0.3040033032547705,0.283405921554183,0.03090913757391999,0.028814925774805232,1.8356908021968166,1.8356908021968166,1.8356908021967946,1.8356908021968383,1.9691051780494988,1.9691051780494988,1.9691051780494753,1.9691051780495223,9.835386138734503,9.835386138734503,2.5185537885589824,2.5185537885589824,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,44,6.249999999999999,6.392045454545454,6.321022727272727,1.7389644740927563,0.2954749156002447,0.2754553646466593,0.0287144274125991,0.026768915586250757,5.8853201482776445,5.8853201482776445,5.885320148277627,5.885320148277661,6.313053573392608,6.313053573392608,6.313053573392589,6.313053573392626,10.290120410710276,10.290120410710276,8.60184544983149,8.60184544983149,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,46,6.534090909090908,6.676136363636363,6.605113636363636,0.3274796284134789,0.2857386248126843,0.2663787446440945,0.026811224770387707,0.02499466217207568,1.1460810684175367,1.1460810684175367,1.1460810684175362,1.146081068417537,1.2293759731130973,1.2293759731130973,1.2293759731130969,1.229375973113098,10.657425285855467,10.657425285855467,2.066908247935116,2.066908247935116,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,47,6.676136363636363,6.8181818181818175,6.74715909090909,0.47926445572552323,0.2753651527152936,0.25670811479237265,0.02515638345869877,0.023451942662307414,1.7404687957050464,1.7404687957050464,1.7404687957050453,1.7404687957050475,1.8669626245089903,1.8669626245089903,1.8669626245089892,1.8669626245089914,10.946134334745786,10.946134334745786,1.6888802018904727,1.6888802018904727,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,49,6.960227272727272,7.102272727272727,7.031249999999999,0.3785306093001923,0.266338327153634,0.24829289104440222,0.02371400601967375,0.022107291788585587,1.4212397192156336,1.4212397192156336,1.4212397192156292,1.4212397192156379,1.5245326102892718,1.5245326102892718,1.5245326102892671,1.5245326102892764,11.231266743066222,11.231266743066222,3.5497115685855247,3.5497115685855247,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,50,7.102272727272727,7.244318181818181,7.173295454545453,0.10840564896601276,0.2596903790357916,0.24209536673262672,0.022454092852401,0.020932742537224512,0.41744191436168626,0.41744191436168626,0.41744191436168626,0.41744191436168626,0.44778076684853446,0.44778076684853446,0.44778076684853446,0.44778076684853446,11.565391696864882,11.565391696864882,1.09978054356424,1.09978054356424,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,51,7.244318181818181,7.386363636363636,7.315340909090908,0.29535678623671235,0.25453710647760547,0.23729124801833537,0.021351469951060156,0.019904826537182348,1.1603682870603318,1.1603682870603318,1.1603682870603311,1.1603682870603325,1.2447015585416377,1.2447015585416377,1.244701558541637,1.2447015585416383,11.92129193264125,11.92129193264125,1.4893470494262453,1.4893470494262453,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,53,7.52840909090909,7.670454545454545,7.5994318181818175,0.43722507860612464,0.2506954568960946,0.23370988482826535,0.020384932660938077,0.019003775829868258,1.7440486717210066,1.7440486717210066,1.7440486717210044,1.7440486717210089,1.8708026788315193,1.8708026788315193,1.8708026788315169,1.8708026788315215,12.298076283395389,12.298076283395389,3.2795352894811893,3.2795352894811893,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,54,7.670454545454545,7.812499999999999,7.741477272727272,0.9106471678395641,0.2447049861225731,0.22812529126649583,0.019536558067143113,0.01821288184614032,3.721408305850456,3.721408305850456,3.7214083058504412,3.7214083058504706,3.9918728992470482,3.9918728992470482,3.991872899247033,3.991872899247064,12.52549119868365,12.52549119868365,5.033251750423692,5.033251750423692,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,56,7.954545454545453,8.096590909090908,8.02556818181818,0.5913132129854684,0.2385510527856468,0.2223883103525977,0.01879114989413105,0.017517977916002885,2.4787700833028836,2.4787700833028836,2.4787700833028774,2.47877008330289,2.658922189066226,2.658922189066226,2.658922189066219,2.6589221890662325,12.694861896671492,12.694861896671492,4.962766030873194,4.962766030873194,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,57,8.096590909090908,8.238636363636363,8.167613636363637,0.24295392436388205,0.2352718666300505,0.21933130154899386,0.018135788177307127,0.016907019451672774,1.0326518331488868,1.0326518331488868,1.0326518331488788,1.0326518331488945,1.107702925428596,1.107702925428596,1.1077029254285875,1.1077029254286044,12.97279524495332,12.97279524495332,1.8516351801796596,1.8516351801796596,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,58,8.238636363636363,8.380681818181817,8.30965909090909,0.8806666545879083,0.2290371584187614,0.2135190185661309,0.017559462273856997,0.01636974182332428,3.8450819974710666,3.8450819974710666,3.8450819974710666,3.8450819974710666,4.124534950103984,4.124534950103984,4.124534950103984,4.124534950103984,13.043517782418549,13.043517782418549,6.044026753700958,6.044026753700958,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,60,8.522727272727272,8.664772727272727,8.59375,0.4350266238843052,0.2238276678484543,0.20866249082416616,0.017052770547367067,0.015897380391220316,1.9435784148850006,1.9435784148850006,1.943578414884995,1.943578414885006,2.0848338489876914,2.0848338489876914,2.0848338489876856,2.084833848987697,13.125589605907944,13.125589605907944,3.918630079083461,3.918630079083461,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,61,8.664772727272727,8.806818181818182,8.735795454545453,1.4841475742716215,0.22333830112186254,0.20820628055722884,0.016607673698944746,0.015482440549588809,6.645289083048096,6.645289083048096,6.645289083048095,6.645289083048098,7.12825554685263,7.12825554685263,7.128255546852628,7.128255546852633,13.447897951899998,13.447897951899998,9.334845019449553,9.334845019449553,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,63,8.948863636363635,9.09090909090909,9.019886363636363,0.33123226623531815,0.2210133811173426,0.20603888273830268,0.01621729149581594,0.01511850822763192,1.4986977917841864,1.4986977917841864,1.4986977917841857,1.498697791784187,1.6076201823324194,1.6076201823324194,1.6076201823324188,1.60762018233242,13.628254827531716,13.628254827531716,3.423317957015384,3.423317957015384,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,64,9.09090909090909,9.232954545454545,9.161931818181817,0.3113574180663229,0.21650738054923818,0.20183818087139865,0.015875734811241087,0.014800093309377548,1.4380914741865527,1.4380914741865527,1.4380914741865487,1.4380914741865565,1.5426091174726968,1.5426091174726968,1.5426091174726928,1.5426091174727008,13.63762894275208,13.63762894275208,3.2522907713776537,3.2522907713776537,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,65,9.232954545454545,9.374999999999998,9.303977272727272,0.8082249014795371,0.21313918552783753,0.19869819389167076,0.015577966551922864,0.014522499983784822,3.7920052076673483,3.7920052076673483,3.792005207667333,3.7920052076673634,4.067600644222147,4.067600644222147,4.067600644222131,4.067600644222163,13.68209289815998,13.68209289815998,7.786136339287832,7.786136339287832,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,67,9.517045454545453,9.659090909090908,9.58806818181818,0.5210509397553827,0.21194594904782244,0.19758580372804366,0.0153196863610989,0.014281719259641466,2.458414242386937,2.458414242386937,2.458414242386937,2.458414242386937,2.6370869259036205,2.6370869259036205,2.6370869259036205,2.6370869259036205,13.834875209065265,13.834875209065265,5.424630830985219,5.424630830985219,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,68,9.659090909090908,9.801136363636363,9.730113636363637,0.2491666473488287,0.21183577160610317,0.19748309122765098,0.015097235010514607,0.014074339835344618,1.1762255518021774,1.1762255518021774,1.1762255518021583,1.1762255518021965,1.2617112979135965,1.2617112979135965,1.261711297913576,1.261711297913617,14.031428368079865,14.031428368079865,2.5260610794099234,2.5260610794099234,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,70,9.943181818181817,10.085227272727272,10.014204545454543,0.4600907821420265,0.21058781593569983,0.19631968930720203,0.014907515212965114,0.013897474276694664,2.184792981007548,2.184792981007548,2.1847929810075417,2.1847929810075546,2.3435794125676015,2.3435794125676015,2.343579412567595,2.3435794125676077,14.126285496093335,14.126285496093335,4.440609721694548,4.440609721694548,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,71,10.085227272727272,10.227272727272727,10.15625,0.5316516413737685,0.21099198601037839,0.19669647531989515,0.014747926228692686,0.013748698053958295,2.519771728901672,2.519771728901672,2.51977172890167,2.5197717289016737,2.7029037531512587,2.7029037531512587,2.702903753151257,2.702903753151261,14.306552849436212,14.306552849436212,5.535889248628095,5.535889248628095,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,72,10.227272727272727,10.36931818181818,10.298295454545453,0.5928183104175211,0.2090820400007788,0.19491593542715696,0.014616310170118763,0.013625999484659486,2.835338273987153,2.835338273987153,2.8353382739871513,2.8353382739871544,3.041405050430401,3.041405050430401,3.041405050430399,3.0414050504304027,14.304707382867473,14.304707382867473,5.703820571583401,5.703820571583401,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,74,10.511363636363635,10.65340909090909,10.582386363636363,0.3159255473419602,0.20658974353556822,0.19259250154026497,0.01451090832487057,0.013527739015887403,1.5292412001449036,1.5292412001449036,1.5292412001448905,1.5292412001449165,1.6403834251870404,1.6403834251870404,1.6403834251870264,1.6403834251870544,14.236858155977007,14.236858155977007,2.37760805231608,2.37760805231608,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,75,10.65340909090909,10.795454545454545,10.724431818181817,0.4849007263128655,0.20322771919993404,0.18945826715883954,0.01443032616806126,0.013452616607127828,2.385996990084918,2.385996990084918,2.385996990084918,2.385996990084918,2.5594065309714384,2.5594065309714384,2.5594065309714384,2.5594065309714384,14.083376691078499,14.083376691078499,4.857173131306649,4.857173131306649,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,77,10.937499999999998,11.079545454545453,11.008522727272727,0.2657257939324934,0.20336257861076298,0.18958398933092463,0.014373506020247097,0.013399646240747885,1.3066602309419668,1.3066602309419668,1.3066602309419486,1.306660230941985,1.4016257114869597,1.4016257114869597,1.4016257114869402,1.4016257114869792,14.148432423119196,14.148432423119196,2.50676670566815,2.50676670566815,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,78,11.079545454545453,11.221590909090908,11.15056818181818,0.8148390506460859,0.20637382534190718,0.19239121262662595,0.014339706554877634,0.013368136817894529,3.948364330099089,3.948364330099089,3.948364330099074,3.9483643300991043,4.235323638338128,4.235323638338128,4.235323638338112,4.235323638338144,14.391774653973613,14.391774653973613,7.714222884738017,7.714222884738017,2,0.9322461911431078,21.793371475209845,standard_432,1.19013
1,2024,7,0,2024-07-01,gc_a075_b1,cauchy,GC a=0.75 b=1 nugget0,,0.75,1.0,zero,1.190131368975791,lat,79,11.221590909090908,11.363636363636363,11.292613636363637,0.06242011159167814,0.20777592185344226,0.19369831175911956,0.014328488560054309,0.013357678884948222,0.3004203328030813,0.3004203328030813,0.3004203328030813,0.3004203328030813,0.32225428825266633,0.32225428825266633,0.32225428825266633,0.32225428825266633,14.500895958607286,14.500895958607286,0.8497212332429803,0.8497212332429803,1,0.9322461911431078,21.793371475209845,standard_432,1.19013
