residual_mode,space_cells,tau,contrast_i,contrast_j,empirical,jackknife_se,n_stencils,n_spatial_blocks,truth,z_truth,fitted,z_fitted,no_advection,z_no_advection,reversed_advection,z_reversed_advection,separable_same_margins,z_separable_same_margins
fitted_gls,2,1,Q_lon,D_lon,-0.006197612067180801,0.010050390053962062,87292,280,-4.179047906762826e-05,-0.6124957892242626,-4.157939359445887e-05,-0.6125167919387877,-4.157939359445887e-05,-0.6125167919387877,-4.157939359445887e-05,-0.6125167919387877,-4.157939359445887e-05,-0.6125167919387877
fitted_gls,2,1,Q_lon,D_time,0.004426294885598162,0.014785407464374262,87292,280,0.0003373164456428244,0.27655500531911714,0.000298340408393962,0.2791911205119365,0.002018967205611394,0.1628178111281189,-0.0014835568450774293,0.39970841148040726,0.0030858351577430394,0.09066099335341199
fitted_gls,2,1,Q_lon,Q_lat,1.6212283750877343,0.010823160779378395,87292,280,1.622160890596345,-0.08615925861393124,1.617960916149011,0.3018950753229998,1.617960916149011,0.3018950753229998,1.617960916149011,0.3018950753229998,1.617960916149011,0.3018950753229998
fitted_gls,2,1,Q_lon,Q_lon,2.6707716138069855,0.018523238499137708,87292,280,2.679546824769278,-0.4737406454438841,2.66824733158274,0.1362765060960053,2.66824733158274,0.1362765060960053,2.66824733158274,0.1362765060960053,2.66824733158274,0.1362765060960053
fitted_gls,2,1,Q_lon,Q_time,2.271609107076991,0.023855266050477403,87292,280,2.262617541850976,0.37692160745509307,2.2564422295501574,0.6357873978324433,1.7225999264771152,23.014171354793536,2.2548031780203983,0.7044955617359966,1.1647498532039766,46.398948204179156
fitted_gls,2,1,Q_time,D_lat,0.012141651909020031,0.026072079618320126,87292,280,-0.001145247610924006,0.5096217760323078,-0.0011668495056604644,0.5104503211676671,-0.0008642392868317875,0.49884364370815054,-0.0001409644041639513,0.4711022861618345,-0.0007216986016870271,0.49337646628189713
fitted_gls,2,1,Q_time,D_lon,0.008734590133181121,0.021796999538532473,87292,280,-0.0004073259435930447,0.4194116745570048,-0.0004490074862860462,0.42132393512384647,0.004068092136269963,0.2140890074646182,0.0012832738717712209,0.34185054911973334,0.0053138434455159336,0.1569365857726442
fitted_gls,2,1,Q_time,D_time,0.03742415519981783,0.023518493666352384,87292,280,0.003308292363417204,1.4505972755053511,0.0031824737997431414,1.4559470468580153,0.0018388612164990479,1.513077091082165,-0.003924529800114997,1.7581349208214758,0.0008121973399267373,1.5567305618842147
fitted_gls,2,1,Q_time,Q_lat,2.2075944922324404,0.022216751727822434,87292,280,2.1975896585203656,0.45032837539187165,2.195280112440496,0.5542835398625344,1.7670645621441947,19.828728136551224,2.19543393675413,0.5473597413019542,1.1989596350199043,45.39974473178294
fitted_gls,2,1,Q_time,Q_lon,2.271609107076991,0.023855266050477403,87292,280,2.262617541850976,0.37692160745509307,2.2564422295501574,0.6357873978324433,1.7225999264771148,23.014171354793554,2.2548031780203983,0.7044955617359966,1.1647498532039766,46.398948204179156
fitted_gls,2,1,Q_time,Q_time,5.326004911679768,0.07271146908348075,87292,280,5.240766513472008,1.1722827125098714,5.2571208637153575,0.9473615212659833,3.177316410399251,29.550888303653817,5.254138304949665,0.9883806177481124,3.563041655199299,24.24601343780297
fitted_gls,2,2,D_lat,D_lat,5.840477004629262,0.08733239745482117,57118,279,5.850330829644835,-0.11283126654882505,5.7965184471005085,0.5033476557367433,5.7965184471005085,0.5033476557367433,5.7965184471005085,0.5033476557367433,5.7965184471005085,0.5033476557367433
fitted_gls,2,2,D_lat,D_lon,0.0569211852750843,0.06370889189689628,57118,279,-0.0033353260130004826,0.9458100666010848,-0.003248656406224039,0.9444496661264272,-0.003248656406224039,0.9444496661264272,-0.003248656406224039,0.9444496661264272,-0.003248656406224039,0.9444496661264272
fitted_gls,2,2,D_lat,D_time,-0.4970382114846673,0.12534074450488367,57118,279,-0.5649499271928017,0.5418167570042502,-0.5242299744651826,0.21694272750594532,-0.0025073830279091274,-3.9454913915681242,0.5266108944330729,-8.166930154765879,-0.0032451366369166327,-3.9396054076295277
fitted_gls,2,2,D_lat,Q_lat,0.0013081279465789013,0.014430122452737604,57118,279,-0.0023812265774215803,0.25567035457142345,-0.0023572014221183283,0.25400542377253793,-0.0023572014221183283,0.25400542377253793,-0.0023572014221183283,0.25400542377253793,-0.0023572014221183283,0.25400542377253793
fitted_gls,2,2,D_lat,Q_lon,-0.001699465284797989,0.014434709269979433,57118,279,-0.0010081551076218994,-0.047892213431263285,-0.0010010344497315305,-0.048385514526365914,-0.0010010344497315305,-0.048385514526365914,-0.0010010344497315305,-0.048385514526365914,-0.0010010344497315305,-0.048385514526365914
fitted_gls,2,2,D_lat,Q_time,0.008841809236931859,0.06023161582963065,57118,279,-0.0011825199595786645,0.1664296907601656,-0.0012225798059818764,0.16709478741831474,-0.00222982485302768,0.18381765020676902,-0.0012977266946250007,0.1683424193738592,-0.002292350831990541,0.18485574254584422
fitted_gls,2,2,D_lon,D_lat,0.0569211852750843,0.06370889189689628,57118,279,-0.003335326013000485,0.9458100666010848,-0.003248656406224043,0.9444496661264273,-0.003248656406224043,0.9444496661264273,-0.003248656406224043,0.9444496661264273,-0.003248656406224043,0.9444496661264273
fitted_gls,2,2,D_lon,D_lon,5.692220067367317,0.08507180846299123,57118,279,5.683372058474143,0.10400635713560583,5.623094158752372,0.8125595289891663,5.623094158752372,0.8125595289891663,5.623094158752372,0.8125595289891663,5.623094158752372,0.8125595289891663
fitted_gls,2,2,D_lon,D_time,0.8399013275104683,0.10951385592094501,57118,279,0.9318440071930089,-0.839552939756878,0.8742997222697555,-0.31410084568767654,0.004661124683067018,7.626799328756517,-0.87554262308762,15.664172685476615,0.007562117176893903,7.600309598580994
fitted_gls,2,2,D_lon,Q_lat,0.002258258617474894,0.015418238395068867,57118,279,-0.00011289617728345754,0.15378895655918157,-0.00011174960883386032,0.15371459213308972,-0.00011174960883386032,0.15371459213308972,-0.00011174960883386032,0.15371459213308972,-0.00011174960883386032,0.15371459213308972
fitted_gls,2,2,D_lon,Q_lon,-0.00419794242659399,0.012922291401246141,57118,279,-0.00012029407787776535,-0.31555149331510995,-0.00011898079322418492,-0.31565312270983586,-0.00011898079322418492,-0.31565312270983586,-0.00011898079322418492,-0.31565312270983586,-0.00011898079322418492,-0.31565312270983586
fitted_gls,2,2,D_lon,Q_time,-0.03683954066229092,0.05347843728609705,57118,279,-0.0006322846698398721,-0.6770440168015895,-0.0006687604905749185,-0.6763619508590134,0.004512660259145874,-0.7732499867229151,-0.0008169621430897939,-0.6735907095880309,0.008272196227593327,-0.8435500208906082
fitted_gls,2,2,D_time,D_lat,-0.4970382114846673,0.12534074450488367,57118,279,-0.5649499271928017,0.5418167570042502,-0.5242299744651826,0.21694272750594532,-0.0025073830279091253,-3.9454913915681242,0.5266108944330729,-8.166930154765879,-0.003245136636916637,-3.9396054076295277
fitted_gls,2,2,D_time,D_lon,0.8399013275104683,0.10951385592094501,57118,279,0.9318440071930091,-0.83955293975688,0.8742997222697555,-0.31410084568767654,0.004661124683067002,7.626799328756517,-0.87554262308762,15.664172685476615,0.007562117176893903,7.600309598580994
fitted_gls,2,2,D_time,D_time,9.782376111890867,0.2862404333392543,57118,279,9.752419385546935,0.10465581677074928,9.544440260093964,0.831244730247107,8.504154187738914,4.465553343531294,9.543155161908414,0.8357343062673702,8.627424052899682,4.034901867348444
fitted_gls,2,2,D_time,Q_lat,-0.0004616490717274651,0.024555731088298987,57118,279,0.0002721412751837214,-0.02988265119342522,0.0002513969169212696,-0.029037864361876286,-0.0002605698777918911,-0.008188686918443653,-0.0002612308380464232,-0.008161770177412592,-0.018270568169553886,0.7252449146713665
fitted_gls,2,2,D_time,Q_lon,-0.0007974368847682823,0.022505089475392356,57118,279,0.00028659724868651266,-0.04816839918099885,0.0002460759122910585,-0.046367858177162304,-0.00036585080098173697,-0.019177265847285463,-0.00016580403329407255,-0.028066222627768415,-0.01956781264168168,0.8340502612725629
fitted_gls,2,2,D_time,Q_time,-0.01745898416851652,0.09895965979914761,57118,279,0.004354877219855843,-0.22043185508768548,0.004087177385081393,-0.2177267140704489,-0.0010701775295130923,-0.16561098403396687,-0.00393268290281594,-0.13668500167799777,-0.01941347498845261,0.019750379335408002
fitted_gls,2,2,Q_lat,D_lat,0.0013081279465789013,0.014430122452737604,57118,279,-0.002381226577421509,0.25567035457141846,-0.002357201422118486,0.25400542377254887,-0.002357201422118486,0.25400542377254887,-0.002357201422118486,0.25400542377254887,-0.002357201422118486,0.25400542377254887
fitted_gls,2,2,Q_lat,D_lon,0.002258258617474894,0.015418238395068867,57118,279,-0.0001128961772834583,0.15378895655918162,-0.00011174960883385966,0.15371459213308966,-0.00011174960883385966,0.15371459213308966,-0.00011174960883385966,0.15371459213308966,-0.00011174960883385966,0.15371459213308966
fitted_gls,2,2,Q_lat,D_time,-0.0004616490717274651,0.024555731088298987,57118,279,0.0002721412751837223,-0.02988265119342526,0.0002513969169212704,-0.029037864361876317,-0.00026056987779189266,-0.008188686918443589,-0.00026123083804642397,-0.00816177017741256,-0.018270568169553886,0.7252449146713665
fitted_gls,2,2,Q_lat,Q_lat,2.832618049064014,0.02503859741298667,57118,279,2.7973901218568704,1.4069449109346628,2.7923634302868394,1.6077026246005177,2.7923634302868394,1.6077026246005177,2.7923634302868394,1.6077026246005177,2.7923634302868394,1.6077026246005177
fitted_gls,2,2,Q_lat,Q_lon,1.6329046069269586,0.01434799531022762,57118,279,1.6221960904553256,0.7463423454006602,1.6179950238317924,1.0391405051922673,1.6179950238317924,1.0391405051922673,1.6179950238317924,1.0391405051922673,1.6179950238317924,1.0391405051922673
fitted_gls,2,2,Q_lat,Q_time,2.371912829609796,0.030584866484654607,57118,279,2.347709977054551,0.7913342556976091,2.3387548501051025,1.0841302681942346,2.15366803809639,7.135711761988763,2.338710664292365,1.0855749634901826,1.6726153926081138,22.86416510441665
fitted_gls,2,2,Q_lon,D_lat,-0.001699465284797989,0.014434709269979433,57118,279,-0.001008155107621904,-0.047892213431262966,-0.00100103444973153,-0.04838551452636594,-0.00100103444973153,-0.04838551452636594,-0.00100103444973153,-0.04838551452636594,-0.00100103444973153,-0.04838551452636594
fitted_gls,2,2,Q_lon,D_lon,-0.00419794242659399,0.012922291401246141,57118,279,-0.00012029407787769158,-0.31555149331511567,-0.00011898079322422737,-0.3156531227098326,-0.00011898079322422737,-0.3156531227098326,-0.00011898079322422737,-0.3156531227098326,-0.00011898079322422737,-0.3156531227098326
fitted_gls,2,2,Q_lon,D_time,-0.0007974368847682823,0.022505089475392356,57118,279,0.00028659724868651185,-0.04816839918099881,0.00024607591229105954,-0.04636785817716235,-0.0003658508009817385,-0.019177265847285394,-0.00016580403329407155,-0.028066222627768457,-0.019567812641681673,0.8340502612725625
fitted_gls,2,2,Q_lon,Q_lat,1.6329046069269586,0.01434799531022762,57118,279,1.6221960904553256,0.7463423454006602,1.6179950238317924,1.0391405051922673,1.6179950238317924,1.0391405051922673,1.6179950238317924,1.0391405051922673,1.6179950238317924,1.0391405051922673
fitted_gls,2,2,Q_lon,Q_lon,2.6759433918023134,0.022848469995813286,57118,279,2.679875027002904,-0.17207433151151494,2.6685724577614245,0.32260077117809605,2.6685724577614245,0.32260077117809605,2.6685724577614245,0.32260077117809605,2.6685724577614245,0.32260077117809605
fitted_gls,2,2,Q_lon,Q_time,2.2883711442750863,0.030207847612112423,57118,279,2.3089458137115804,-0.6811034569786526,2.29423024144277,-0.1939594387166604,2.0816540433631587,6.843158889249702,2.2938939887386347,-0.18282813573695192,1.623280241627116,22.017156309451497
fitted_gls,2,2,Q_time,D_lat,0.008841809236931859,0.06023161582963065,57118,279,-0.0011825199595786647,0.1664296907601656,-0.001222579805981872,0.16709478741831468,-0.0022298248530276776,0.183817650206769,-0.00129772669462501,0.16834241937385935,-0.002292350831990544,0.18485574254584428
fitted_gls,2,2,Q_time,D_lon,-0.03683954066229092,0.05347843728609705,57118,279,-0.0006322846698398697,-0.6770440168015897,-0.0006687604905749187,-0.6763619508590134,0.004512660259145888,-0.7732499867229153,-0.0008169621430897929,-0.6735907095880309,0.008272196227593329,-0.8435500208906082
fitted_gls,2,2,Q_time,D_time,-0.01745898416851652,0.09895965979914761,57118,279,0.0043548772198558445,-0.22043185508768554,0.004087177385081401,-0.21772671407044902,-0.0010701775295131133,-0.16561098403396665,-0.00393268290281595,-0.13668500167799766,-0.01941347498845265,0.019750379335408387
fitted_gls,2,2,Q_time,Q_lat,2.371912829609796,0.030584866484654607,57118,279,2.3477099770545506,0.7913342556976236,2.338754850105102,1.084130268194249,2.1536680380963906,7.135711761988749,2.338710664292365,1.0855749634901826,1.6726153926081138,22.86416510441665
fitted_gls,2,2,Q_time,Q_lon,2.2883711442750863,0.030207847612112423,57118,279,2.3089458137115804,-0.6811034569786526,2.29423024144277,-0.1939594387166604,2.0816540433631587,6.843158889249702,2.2938939887386347,-0.18282813573695192,1.6232802416271155,22.01715630945151
fitted_gls,2,2,Q_time,Q_time,8.077619091854329,0.21154324825164106,57118,279,7.985144221417016,0.4371440412378902,7.918797456681794,0.7507761958141465,5.526352281053458,12.060261113916592,7.913653071294409,0.7750945582762095,5.7971721622702965,10.780050644165817
fitted_gls,4,1,D_lat,D_lat,7.974439008000406,0.12295506712079712,80896,280,8.278252607088797,-2.470931911979762,8.148491033323952,-1.4155742369897475,8.148491033323952,-1.4155742369897475,8.148491033323952,-1.4155742369897475,8.148491033323952,-1.4155742369897475
fitted_gls,4,1,D_lat,D_lon,0.10399613573277854,0.101856123809674,80896,280,-0.002058789702321449,1.041222868771953,-0.001965209711844519,1.040304121945775,-0.001965209711844519,1.040304121945775,-0.001965209711844519,1.040304121945775,-0.001965209711844519,1.040304121945775
fitted_gls,4,1,D_lat,D_time,-1.6294578350823272,0.12572664070392592,80896,280,-1.649849027056257,0.16218672398914225,-1.5885614575758207,-0.3252801258152881,-0.003035233402457612,-12.93618116712382,1.589450942345404,-25.60244001912013,-0.0025584100715635998,-12.939973707258705
fitted_gls,4,1,D_lat,Q_lat,0.02716591304324718,0.03858761888645188,80896,280,-0.0012780083286050028,0.7371255908676668,-0.0012504254990735272,0.736410780513272,-0.0012504254990735272,0.736410780513272,-0.0012504254990735272,0.736410780513272,-0.0012504254990735272,0.736410780513272
fitted_gls,4,1,D_lat,Q_lon,0.018707862436592785,0.04229389660115315,80896,280,-0.0006854160595185368,0.4585361022418199,-0.0006735630462003741,0.45825584872368375,-0.0006735630462003741,0.45825584872368375,-0.0006735630462003741,0.45825584872368375,-0.0006735630462003741,0.45825584872368375
fitted_gls,4,1,D_lat,Q_time,0.034287862012586365,0.03973158274332381,80896,280,0.00023431336053317202,0.857090161045127,0.00020668078995610242,0.8577856422887409,-0.00025308202987579055,0.869357364029656,0.0005979173980287098,0.8479386495172699,-0.0004793514317473669,0.8750523146520196
fitted_gls,4,1,D_lon,D_lat,0.10399613573277854,0.101856123809674,80896,280,-0.002058789702321448,1.041222868771953,-0.00196520971184452,1.040304121945775,-0.00196520971184452,1.040304121945775,-0.00196520971184452,1.040304121945775,-0.00196520971184452,1.040304121945775
fitted_gls,4,1,D_lon,D_lon,7.996283593090446,0.14316906449294056,80896,280,8.135500230378737,-0.9723932874839408,8.003327619013309,-0.04920075400234178,8.003327619013309,-0.04920075400234178,8.003327619013309,-0.04920075400234178,8.003327619013309,-0.04920075400234178
fitted_gls,4,1,D_lon,D_time,3.1052186117314835,0.12775841502015015,80896,280,3.190246024995794,-0.665532781154963,3.136018149722634,-0.24107639396037117,0.0029986024596338813,24.281923102932712,-3.129746908908666,48.802777646049904,0.0022105383188617783,24.288091496150866
fitted_gls,4,1,D_lon,Q_lat,0.009782425124721177,0.04263916363342766,80896,280,0.001157807282776878,0.20226986429871927,0.0011292189936362314,0.20294033451212268,0.0011292189936362314,0.20294033451212268,0.0011292189936362314,0.20294033451212268,0.0011292189936362314,0.20294033451212268
fitted_gls,4,1,D_lon,Q_lon,0.009275176496680276,0.03618797880107934,80896,280,0.0011102811798102163,0.2256245191739345,0.001083281079807421,0.22637062605520605,0.001083281079807421,0.22637062605520605,0.001083281079807421,0.22637062605520605,0.001083281079807421,0.22637062605520605
fitted_gls,4,1,D_lon,Q_time,0.01532963717448282,0.03576214874362416,80896,280,0.0020982240236720974,0.36998372904451604,0.0019143973681239124,0.375123986607506,0.005340379425075708,0.2793248756113415,0.004081733406462692,0.31451979713678296,0.004586990882249618,0.30039152203203257
fitted_gls,4,1,D_time,D_lat,-1.6294578350823272,0.12572664070392592,80896,280,-1.649849027056257,0.16218672398914225,-1.5885614575758205,-0.32528012581528987,-0.003035233402457613,-12.93618116712382,1.589450942345404,-25.60244001912013,-0.002558410071563602,-12.939973707258705
fitted_gls,4,1,D_time,D_lon,3.1052186117314835,0.12775841502015015,80896,280,3.1902460249957936,-0.6655327811549594,3.1360181497226334,-0.24107639396036767,0.00299860245963388,24.281923102932712,-3.129746908908666,48.802777646049904,0.0022105383188617783,24.288091496150866
fitted_gls,4,1,D_time,D_time,8.485164743622102,0.19086512399737754,80896,280,8.426353484436728,0.30812993989505416,8.324636198548856,0.8410575054846162,6.271096320230343,11.600172818488202,8.321626278105203,0.8568273872766078,6.509012357259814,10.3536588821195
fitted_gls,4,1,D_time,Q_lat,0.019373951073743376,0.03955720795593512,80896,280,0.0016562340548246684,0.44790110158066304,0.0015950173672896687,0.4494486498202454,0.001053619353060363,0.46313510652953577,-0.002497586949946325,0.5529090437336622,0.001099468292317027,0.461976052551112
fitted_gls,4,1,D_time,Q_lon,0.022832027817952107,0.03459634274809008,80896,280,0.00323242479995568,0.566522396910825,0.003033066851694919,0.5722847964139275,0.0031509576916782956,0.5688771865159165,-0.004901255410092327,0.8016247101603096,0.0032139716405525888,0.5670557815965258
fitted_gls,4,1,D_time,Q_time,0.02947112287408798,0.024552970120413846,80896,280,0.0041233669676261275,1.0323702502039542,0.003969670345926707,1.0386300477333632,0.0022030984587662773,1.1105794647894962,-0.0047352057487014525,1.3931645929202505,0.0020951498492255715,1.1149760249209713
fitted_gls,4,1,Q_lat,D_lat,0.02716591304324718,0.03858761888645188,80896,280,-0.0012780083286050722,0.7371255908676686,-0.0012504254990735062,0.7364107805132716,-0.0012504254990735062,0.7364107805132716,-0.0012504254990735062,0.7364107805132716,-0.0012504254990735062,0.7364107805132716
fitted_gls,4,1,Q_lat,D_lon,0.009782425124721177,0.04263916363342766,80896,280,0.0011578072827768768,0.20226986429871932,0.0011292189936362306,0.2029403345121227,0.0011292189936362306,0.2029403345121227,0.0011292189936362306,0.2029403345121227,0.0011292189936362306,0.2029403345121227
fitted_gls,4,1,Q_lat,D_time,0.019373951073743376,0.03955720795593512,80896,280,0.0016562340548246656,0.4479011015806631,0.0015950173672896705,0.4494486498202453,0.0010536193530603535,0.46313510652953604,-0.002497586949946336,0.5529090437336625,0.0010994682923169963,0.4619760525511128
fitted_gls,4,1,Q_lat,Q_lat,5.042479872823952,0.054906062965571475,80896,280,5.043324114026776,-0.015376101603809358,5.014780754258997,0.5044819655403794,5.014780754258997,0.5044819655403794,5.014780754258997,0.5044819655403794,5.014780754258997,0.5044819655403794
fitted_gls,4,1,Q_lat,Q_lon,3.0238723198754687,0.03561433537641713,80896,280,2.9979356576800966,0.7282646698651191,2.9813634406930785,1.19358900659251,2.9813634406930785,1.19358900659251,2.9813634406930785,1.19358900659251,2.9813634406930785,1.19358900659251
fitted_gls,4,1,Q_lat,Q_time,3.294845143224989,0.04698153295111327,80896,280,3.2561921110887786,0.8227282020880561,3.2528323130363592,0.8942413656946038,2.297058033612198,21.237857663159694,3.2522281547682828,0.90710084962641,1.8070758732005947,31.667107830910826
fitted_gls,4,1,Q_lon,D_lat,0.018707862436592785,0.04229389660115315,80896,280,-0.0006854160595185388,0.4585361022418199,-0.000673563046200371,0.45825584872368363,-0.000673563046200371,0.45825584872368363,-0.000673563046200371,0.45825584872368363,-0.000673563046200371,0.45825584872368363
fitted_gls,4,1,Q_lon,D_lon,0.009275176496680276,0.03618797880107934,80896,280,0.0011102811798101408,0.2256245191739366,0.0010832810798074508,0.22637062605520525,0.0010832810798074508,0.22637062605520525,0.0010832810798074508,0.22637062605520525,0.0010832810798074508,0.22637062605520525
fitted_gls,4,1,Q_lon,D_time,0.022832027817952107,0.03459634274809008,80896,280,0.003232424799955688,0.5665223969108246,0.0030330668516949165,0.5722847964139276,0.0031509576916782995,0.5688771865159162,-0.004901255410092318,0.8016247101603092,0.003213971640552585,0.5670557815965259
fitted_gls,4,1,Q_lon,Q_lat,3.0238723198754687,0.03561433537641713,80896,280,2.997935657680097,0.7282646698651065,2.9813634406930785,1.19358900659251,2.9813634406930785,1.19358900659251,2.9813634406930785,1.19358900659251,2.9813634406930785,1.19358900659251
fitted_gls,4,1,Q_lon,Q_lon,4.881696946071105,0.056097136959960096,80896,280,4.864562314408205,0.3054457427146453,4.828281772755225,0.9521907214980634,4.828281772755225,0.9521907214980634,4.828281772755225,0.9521907214980634,4.828281772755225,0.9521907214980634
fitted_gls,4,1,Q_lon,Q_time,3.5477422043967373,0.05106783176738543,80896,280,3.5066693516730676,0.8042803326907827,3.5055286757539053,0.8266168188834633,2.2681099013451207,25.057502125415404,3.502327311432812,0.8893052904769966,1.7606506279605234,34.994467448244855
fitted_gls,4,1,Q_time,D_lat,0.034287862012586365,0.03973158274332381,80896,280,0.00023431336053317085,0.857090161045127,0.0002066807899561041,0.8577856422887409,-0.00025308202987579163,0.869357364029656,0.0005979173980287135,0.8479386495172699,-0.00047935143174736446,0.8750523146520194
fitted_gls,4,1,Q_time,D_lon,0.01532963717448282,0.03576214874362416,80896,280,0.0020982240236720948,0.36998372904451615,0.0019143973681239217,0.37512398660750573,0.005340379425075705,0.2793248756113416,0.004081733406462697,0.3145197971367828,0.0045869908822496145,0.3003915220320326
fitted_gls,4,1,Q_time,D_time,0.02947112287408798,0.024552970120413846,80896,280,0.004123366967626058,1.032370250203957,0.003969670345926726,1.0386300477333625,0.002203098458766177,1.1105794647895004,-0.004735205748701419,1.3931645929202492,0.0020951498492254583,1.114976024920976
fitted_gls,4,1,Q_time,Q_lat,3.294845143224989,0.04698153295111327,80896,280,3.2561921110887786,0.8227282020880561,3.2528323130363592,0.8942413656946038,2.297058033612198,21.237857663159694,3.252228154768282,0.907100849626429,1.807075873200594,31.66710783091084
fitted_gls,4,1,Q_time,Q_lon,3.5477422043967373,0.05106783176738543,80896,280,3.5066693516730676,0.8042803326907827,3.5055286757539053,0.8266168188834633,2.2681099013451207,25.057502125415404,3.502327311432813,0.8893052904769791,1.7606506279605234,34.994467448244855
fitted_gls,4,1,Q_time,Q_time,5.334550201241386,0.07518146210782331,80896,280,5.240941344845089,1.2451055588949063,5.257292017766673,1.027622785041232,3.1773675351895228,28.693012952555883,5.253960160286133,1.0719403253912938,3.5629477235555886,23.56435254138861
fitted_gls,4,2,D_lat,D_lat,8.050578757601484,0.15750897564702768,52793,276,8.277795972904046,-1.4425667767134047,8.148053761116365,-0.6188536438286547,8.148053761116365,-0.6188536438286547,8.148053761116365,-0.6188536438286547,8.148053761116365,-0.6188536438286547
fitted_gls,4,2,D_lat,D_lon,0.037185127283473805,0.12242320889019184,52793,276,-0.004457403290733952,0.34015225504797253,-0.004283595825898463,0.3387325286218225,-0.004283595825898463,0.3387325286218225,-0.004283595825898463,0.3387325286218225,-0.004283595825898463,0.3387325286218225
fitted_gls,4,2,D_lat,D_time,-0.9665795539635385,0.19009850800960773,52793,276,-0.9479579697301035,-0.0979575506846893,-0.8798696380629554,-0.45613149102780276,-0.0026384238398767237,-5.070745374155926,0.8841466516432873,-9.735616680975152,-0.0017781314513021032,-5.075270882523047
fitted_gls,4,2,D_lat,Q_lat,0.030692539920271093,0.05013083558996022,52793,276,-0.0008994803971834102,0.6301913771367794,-0.0008813640255223579,0.6298299953355816,-0.0008813640255223579,0.6298299953355816,-0.0008813640255223579,0.6298299953355816,-0.0008813640255223579,0.6298299953355816
fitted_gls,4,2,D_lat,Q_lon,0.02632666452503438,0.0506643402823375,52793,276,-0.00038614651102451223,0.5272507425774466,-0.0003813714585864114,0.5271564937939534,-0.0003813714585864114,0.5271564937939534,-0.0003813714585864114,0.5271564937939534,-0.0003813714585864114,0.5271564937939534
fitted_gls,4,2,D_lat,Q_time,0.058263770145938,0.0974902088434155,52793,276,0.0011365533264750115,0.5859790177618577,0.0010477563359438994,0.586889847593741,-0.0005516831469007061,0.6032960026509483,0.0008806545543404705,0.5886038841476252,-0.0006864343189423919,0.6046782047576041
fitted_gls,4,2,D_lon,D_lat,0.037185127283473805,0.12242320889019184,52793,276,-0.004457403290733953,0.3401522550479726,-0.004283595825898466,0.33873252862182257,-0.004283595825898466,0.33873252862182257,-0.004283595825898466,0.33873252862182257,-0.004283595825898466,0.33873252862182257
fitted_gls,4,2,D_lon,D_lon,8.02559729037551,0.17827369383228495,52793,276,8.137559630162183,-0.6280362367540593,8.005300666619394,0.1138509183256718,8.005300666619394,0.1138509183256718,8.005300666619394,0.1138509183256718,8.005300666619394,0.1138509183256718
fitted_gls,4,2,D_lon,D_time,1.6089050290418714,0.17805262669290012,52793,276,1.7291519700862545,-0.6753449431093287,1.6310626864223572,-0.12444442854922144,0.006147242064823433,9.001595858180947,-1.6309874252606709,18.196263174991586,0.004404661028946614,9.011382745733481
fitted_gls,4,2,D_lon,Q_lat,0.010519815796457374,0.05440429509188925,52793,276,-0.00019135847320778015,0.196881041314365,-0.00018930900324850032,0.19684337020851175,-0.00018930900324850032,0.19684337020851175,-0.00018930900324850032,0.19684337020851175,-0.00018930900324850032,0.19684337020851175
fitted_gls,4,2,D_lon,Q_lon,0.021971067959252244,0.04568502882113789,52793,276,-0.00030845237370986597,0.4876766176549648,-0.0003023283903184276,0.48754256972833626,-0.0003023283903184276,0.48754256972833626,-0.0003023283903184276,0.48754256972833626,-0.0003023283903184276,0.48754256972833626
fitted_gls,4,2,D_lon,Q_time,-0.010268743335361678,0.08808568723157874,52793,276,-0.0004931985403373024,-0.11097767528706798,-0.0006162931871190331,-0.10958023319800178,0.006055946812331074,-0.18532738587569705,-0.0009808716045698125,-0.10544132676599204,0.0053691764282689245,-0.17753076867662113
fitted_gls,4,2,D_time,D_lat,-0.9665795539635385,0.19009850800960773,52793,276,-0.9479579697301035,-0.0979575506846893,-0.8798696380629553,-0.4561314910278033,-0.002638423839876726,-5.070745374155926,0.8841466516432873,-9.735616680975152,-0.0017781314513021069,-5.075270882523047
fitted_gls,4,2,D_time,D_lon,1.6089050290418714,0.17805262669290012,52793,276,1.7291519700862545,-0.6753449431093287,1.6310626864223572,-0.12444442854922144,0.006147242064823442,9.001595858180947,-1.6309874252606709,18.196263174991586,0.004404661028946617,9.011382745733481
fitted_gls,4,2,D_time,D_time,9.858308387493691,0.3023580510992541,52793,276,9.752473721059063,0.3500309188058833,9.544487585307914,1.0379111819409108,8.504169591017776,4.478593480652501,9.543099874068831,1.042500810806548,8.627680744303344,4.0701004610800755
fitted_gls,4,2,D_time,Q_lat,0.007420971158907194,0.06380525276251599,52793,276,0.0003910106442820135,0.11017839770638929,0.0003598578487496036,0.11066664583931905,-0.0006159500746360833,0.12596018173388965,-0.00039983802004840723,0.12257312431728402,-0.019113080663056753,0.4158599907240247
fitted_gls,4,2,D_time,Q_lon,0.02685136816893659,0.059923519714504415,52793,276,0.0013623363739334094,0.4253593900431985,0.001203239764465677,0.4280143844464933,-0.000898756266724454,0.4630923645318545,-0.0009004157077992028,0.46312005718213023,-0.019732709301759094,0.7773922108153482
