residual_mode,tau,dr,dc,h_lat,h_lon,n_pairs,source,covariance,correlation,semivariogram,log_correlation_interaction,cross_variogram_asymmetry
fitted_gls,2,4,0,0.17600000000000016,0.0,96842,reversed_advection,0.844090460796646,0.08653983453630336,8.909689001799286,0.3737916326539863,0.8806393617746053
fitted_gls,2,4,0,0.17600000000000016,0.0,96842,separable_same_margins,1.415833750667736,0.14515744959143428,8.337945711928196,0.07252937788191227,-0.001426352138622633
fitted_gls,2,4,1,0.17600000000000016,0.06300000000000239,96344,empirical,1.0610910717826034,0.11188955296805203,8.465446334955322,0.9497842099559342,-0.31160962352303834
fitted_gls,2,4,1,0.17600000000000016,0.06300000000000239,96344,truth,1.5867761188088847,0.15867761188088847,8.413223881191115,0.9123688752564197,-0.5381177800081804
fitted_gls,2,4,1,0.17600000000000016,0.06300000000000239,96344,fitted,1.4420999988770906,0.14785037988682193,8.311679463718843,0.9361209848197772,-0.49593861302533604
fitted_gls,2,4,1,0.17600000000000016,0.06300000000000239,96344,no_advection,2.44189470858147,0.2503536929398205,7.3118847540144625,0.5721776222839648,-0.0008619540326009201
fitted_gls,2,4,1,0.17600000000000016,0.06300000000000239,96344,reversed_advection,0.9474317980742009,0.09713483903418556,8.806347664521732,0.514210379149604,0.49819654964466586
fitted_gls,2,4,1,0.17600000000000016,0.06300000000000239,96344,separable_same_margins,1.3804827872242316,0.14153311467807383,8.373296675371702,0.07216754397100522,-0.000490242948943731
fitted_gls,2,4,2,0.17600000000000016,0.12600000000000477,95773,empirical,0.8124318310704504,0.08566902202162041,8.721209893475098,0.7659301701671297,-0.005612360445145015
fitted_gls,2,4,2,0.17600000000000016,0.12600000000000477,95773,truth,1.3266366594862444,0.13266366594862444,8.673363340513756,0.8035437583981486,-0.17152109436863228
fitted_gls,2,4,2,0.17600000000000016,0.12600000000000477,95773,fitted,1.1997853709148194,0.12300722766141986,8.553994091681114,0.8238171032822705,-0.15323494312121078
fitted_gls,2,4,2,0.17600000000000016,0.12600000000000477,95773,no_advection,2.3249345801829184,0.23836243059407308,7.428844882413014,0.5947490845354042,0.000581843347965183
fitted_gls,2,4,2,0.17600000000000016,0.12600000000000477,95773,reversed_advection,1.0478405590188309,0.10742918301947663,8.705938903577103,0.6865959597177362,0.15511901267428385
fitted_gls,2,4,2,0.17600000000000016,0.12600000000000477,95773,separable_same_margins,1.285248811277294,0.13176931221440902,8.46853065131864,0.07234040626963445,0.0006178178126727829
fitted_gls,2,4,3,0.17600000000000016,0.18900000000000716,95235,empirical,0.6167055790876881,0.06503014999560981,8.93253104788277,0.6143848463369563,0.257976236442115
fitted_gls,2,4,3,0.17600000000000016,0.18900000000000716,95235,truth,1.1031516162182537,0.11031516162182538,8.896848383781746,0.7263431185936471,0.14816576377559088
fitted_gls,2,4,3,0.17600000000000016,0.18900000000000716,95235,fitted,0.9928766901409783,0.10179404752265414,8.760902772454955,0.7440164342398754,0.14553159789265457
fitted_gls,2,4,3,0.17600000000000016,0.18900000000000716,95235,no_advection,2.1502177397064632,0.22044969828897387,7.60356172288947,0.6261171106857333,0.0017108113827903892
fitted_gls,2,4,3,0.17600000000000016,0.18900000000000716,95235,reversed_advection,1.1395118651374734,0.1168277250380025,8.61426759745846,0.8799553219098413,-0.14398307869491234
fitted_gls,2,4,3,0.17600000000000016,0.18900000000000716,95235,separable_same_margins,1.1526480944028643,0.11817450854031215,8.60113136819307,0.07294088118770659,0.0013721291633999044
fitted_gls,2,4,4,0.17600000000000016,0.25200000000000955,94656,empirical,0.4522187467544476,0.047685401153289994,9.102992767938327,0.45606687362253595,0.48248503044143476
fitted_gls,2,4,4,0.17600000000000016,0.25200000000000955,94656,truth,0.9135689887862178,0.09135689887862178,9.086431011213783,0.6722207781209868,0.4169387578633046
fitted_gls,2,4,4,0.17600000000000016,0.25200000000000955,94656,fitted,0.8183402552712732,0.0838998111869832,8.93543920732466,0.6879650005240756,0.3970620618941876
fitted_gls,2,4,4,0.17600000000000016,0.25200000000000955,94656,no_advection,1.9399520822101204,0.19889234625916066,7.8138273803858125,0.6604881056714709,0.002149367833002458
fitted_gls,2,4,4,0.17600000000000016,0.25200000000000955,94656,reversed_advection,1.2160725580847989,0.12467706110725878,8.537706904511134,1.0822586243206458,-0.39576275800842886
fitted_gls,2,4,4,0.17600000000000016,0.25200000000000955,94656,separable_same_margins,1.005577793671163,0.10309622003730769,8.74820166892477,0.073718023942132,0.0015107068407704816
fitted_gls,2,4,5,0.17600000000000016,0.31500000000001194,94054,empirical,0.31343007430038655,0.03305046271032864,9.25377629845518,0.2604491352060383,0.6678752577767408
fitted_gls,2,4,5,0.17600000000000016,0.31500000000001194,94054,truth,0.7539886453388449,0.07539886453388449,9.246011354661155,0.6337650931473211,0.6321153539871407
fitted_gls,2,4,5,0.17600000000000016,0.31500000000001194,94054,fitted,0.6722064868473429,0.06891754005974188,9.08157297574859,0.6480652400621965,0.5990049493151623
fitted_gls,2,4,5,0.17600000000000016,0.31500000000001194,94054,no_advection,1.714614645121184,0.17578976966789503,8.039164817474749,0.6938260756642607,0.0023010278453874378
fitted_gls,2,4,5,0.17600000000000016,0.31500000000001194,94054,reversed_advection,1.2713599106388256,0.1303453615610515,8.482419551957108,1.2835321806592443,-0.5976746671210726
fitted_gls,2,4,5,0.17600000000000016,0.31500000000001194,94054,separable_same_margins,0.8600805070921613,0.08817920380406613,8.89369895550377,0.07423933156364759,0.0014329095926743918
fitted_gls,2,4,6,0.17600000000000016,0.3780000000000143,93437,empirical,0.19219943631992759,0.02026697762560597,9.391925265097882,-0.04955668422392767,0.817819052149467
fitted_gls,2,4,6,0.17600000000000016,0.3780000000000143,93437,truth,0.6206565627495517,0.062065656274955174,9.379343437250448,0.6060576119023378,0.7923156864673935
fitted_gls,2,4,6,0.17600000000000016,0.3780000000000143,93437,fitted,0.5507354637021581,0.05646380111567356,9.203043998893774,0.619265016367017,0.7499794787195562
fitted_gls,2,4,6,0.17600000000000016,0.3780000000000143,93437,no_advection,1.4906562446444853,0.15282857792314208,8.263123217951447,0.7243649226902789,0.002158126690883222
fitted_gls,2,4,6,0.17600000000000016,0.3780000000000143,93437,reversed_advection,1.3002745361873267,0.13330981504899264,8.453504926408606,1.4765312311881527,-0.7484583090531416
fitted_gls,2,4,6,0.17600000000000016,0.3780000000000143,93437,separable_same_margins,0.7255031712763127,0.07438174853742517,9.02827629131962,0.07458952730477164,0.0012076140833769955
fitted_gls,2,5,-6,0.2200000000000002,-0.3780000000000143,92289,empirical,3.0627077845111406,0.32295531834512875,6.49658861469826,2.8041442761608333,-3.1812666176357967
fitted_gls,2,5,-6,0.2200000000000002,-0.3780000000000143,92289,truth,3.5039188055325305,0.35039188055325304,6.49608119446747,2.4725135608127733,-3.158536334654597
fitted_gls,2,5,-6,0.2200000000000002,-0.3780000000000143,92289,fitted,3.3237703272458483,0.3407674266156966,6.430009135350085,2.556169891616928,-3.021901940092384
fitted_gls,2,5,-6,0.2200000000000002,-0.3780000000000143,92289,no_advection,1.326582182765138,0.1360069896856242,8.427197279830795,0.7470587229631303,-0.002214125492910668
fitted_gls,2,5,-6,0.2200000000000002,-0.3780000000000143,92289,reversed_advection,0.30222297402453613,0.030985217082620052,9.451556488571397,0.15667000653144503,3.0127669642030543
fitted_gls,2,5,-6,0.2200000000000002,-0.3780000000000143,92289,separable_same_margins,0.6319957188066883,0.06479495678883075,9.121783743789244,0.07591111256216543,-0.0009373134018382245
fitted_gls,2,5,-5,0.2200000000000002,-0.31500000000001194,92941,empirical,2.891041932164305,0.304853558760347,6.657464273707688,2.569657266536269,-2.8966254075723166
fitted_gls,2,5,-5,0.2200000000000002,-0.31500000000001194,92941,truth,3.382739430851311,0.3382739430851311,6.617260569148689,2.285536839081953,-2.9779134156759284
fitted_gls,2,5,-5,0.2200000000000002,-0.31500000000001194,92941,fitted,3.1866603684737744,0.3267103158005642,6.567119094122159,2.359021207755087,-2.8313837371290678
fitted_gls,2,5,-5,0.2200000000000002,-0.31500000000001194,92941,no_advection,1.512423796920049,0.15506028229569205,8.241355665675885,0.7231440366256807,-0.002725453578580783
fitted_gls,2,5,-5,0.2200000000000002,-0.31500000000001194,92941,reversed_advection,0.35573310946186587,0.0364713094883928,9.398046353134067,0.16466332764696245,2.8256297785100717
fitted_gls,2,5,-5,0.2200000000000002,-0.31500000000001194,92941,separable_same_margins,0.7378875278344726,0.075651446771392,9.015891934761461,0.0757975376344342,-0.0012369478417308954
