fit_id,year,month,day_idx,day,model_variant,model_family,model_label,smooth,gc_alpha,gc_beta,nugget_mode,loss,direction,bin_idx,k_min,k_max,k_mid,data_spectrum_mean,expected_spectrum_mean,expected_spectrum_profile_mean,continuous_spectrum_mean,continuous_spectrum_profile_mean,ratio_I_over_EI_mean,ratio_I_over_EI_median,ratio_I_over_EI_p10,ratio_I_over_EI_p90,ratio_I_over_EI_profile_mean,ratio_I_over_EI_profile_median,ratio_I_over_EI_profile_p10,ratio_I_over_EI_profile_p90,ratio_EI_over_continuous_mean,ratio_EI_over_continuous_median,whitened_ratio_mean,whitened_ratio_median,n,global_scale,profile_sigmasq
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,10,1.7290287070878945,1.901931577796684,1.8154801424422893,1.2937717614458848,1.3811951749906295,1.3542979083190365,1.259730822142381,1.2351989410070312,0.9401725901724252,0.8848720578924708,0.49156147548281415,1.4687961389932847,0.9588450496954394,0.9024462116773766,0.5013242167602882,1.497967417479378,1.093718235912027,1.068237173207961,0.9423776167290226,0.8685768646437628,98,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,11,1.901931577796684,2.0748344485054737,1.988383013151079,1.1558690925734179,1.1024904399121993,1.0810206433894873,1.0053142865392564,0.9857368894099972,1.0461412855661893,0.9324858337698203,0.5515760251621595,1.515868827359419,1.0669183546004035,0.9510056291444737,0.5625306957315457,1.5459750010736268,1.0947416835492927,1.0667737451922656,1.1017997332181169,1.0244565210415773,108,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,12,2.0748344485054737,2.247737319214263,2.1612858838598683,0.9326010739178079,0.890459345048471,0.8731186223919912,0.809038372993964,0.7932832347919222,1.0493845320024808,0.9749110821607092,0.6318037297883885,1.5838449751247683,1.0702260140906787,0.9942734714820625,0.6443517764920256,1.6153012008198002,1.0995064206150704,1.0730328527392015,1.0950973509323658,1.027680043987431,122,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,13,2.247737319214263,2.4206401899230525,2.3341887545686575,0.9440310949894101,0.7466149189371962,0.7320754092869545,0.6777605692912544,0.66456192285677,1.262174886541733,1.0582691720580897,0.5230181115244543,2.1358106620351025,1.2872425280857112,1.0792871090690852,0.533405602735459,2.1782292972437274,1.1010444730966673,1.0732244654732417,1.252611151658803,1.0623972582243746,126,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,14,2.4206401899230525,2.5935430606318417,2.507091625277447,0.7167028685306088,0.6239305576263141,0.611780191843908,0.5728761111177458,0.5617199748891181,1.134947503576695,1.1279955086071172,0.6420171448187122,1.5885319274702991,1.15748832378652,1.150398257524468,0.6547680368092029,1.620081239188975,1.0890537536930927,1.0733229040109626,1.139305784472225,1.1338693028135238,120,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,15,2.5935430606318417,2.7664459313406313,2.6799944959862367,0.5927354196833765,0.5466814738371447,0.5360354495442227,0.49420794029738746,0.4845837807274065,1.078006520696927,1.0089287378344585,0.5960265127471723,1.6775237500676696,1.0994164547171978,1.0289667406604766,0.6078639998748004,1.7108404991937944,1.1038101165101775,1.0778918338472798,1.093088015670535,1.033120610161315,148,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,16,2.7664459313406313,2.939348802049421,2.852897366695026,0.5174190077490478,0.473896914538255,0.4646682899991727,0.4274710829056782,0.41914655070378526,1.0905226941964992,1.0334025334040668,0.5472917089444616,1.6619660338679567,1.112181207834488,1.0539266022587321,0.5581612901143109,1.6949737962941431,1.10634590223746,1.076663143970094,1.1114894529481527,1.0677952578564285,162,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,17,2.939348802049421,3.11225167275821,3.0258002374038155,0.4647316281346917,0.4093590582883016,0.4013872379731262,0.36926896608326315,0.3620778565035817,1.108906447192726,0.9420338088511411,0.6224391345871851,1.6354165073084168,1.1309300745207873,0.9607432334280241,0.6348011941362598,1.6678969782934145,1.106574613479912,1.0739243027276109,1.0964999990613011,0.9533557367438714,166,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,18,3.11225167275821,3.2851545434669998,3.198703108112605,0.40262369502832984,0.3599855024936272,0.3529751782224437,0.32606447559583984,0.319714726254807,1.091903691405464,0.9361152027046,0.6266722744598007,1.4968528700480728,1.1135896325761794,0.9547070797855668,0.6391184070118036,1.5265813740696101,1.1018357117133375,1.0723128462561653,1.0909601677605862,0.9716987176924079,176,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,19,3.2851545434669998,3.458057414175789,3.3716059788213943,0.3708288398358513,0.31763769839399797,0.3114520513302422,0.28644523347106793,0.2808670255747579,1.1405373078079795,0.9981759003922264,0.4619612127152462,1.8611906723733989,1.1631891452866985,1.018000344639749,0.4711360728800655,1.8981551700175283,1.1074903910451002,1.0753171900615035,1.1390731731400037,1.0323529749340448,190,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,20,3.458057414175789,3.6309602848845786,3.5445088495301835,0.33347760767486784,0.2855029160629491,0.27994305876840375,0.2575585284412503,0.25254285755818756,1.1557655174117947,1.1113907074165492,0.6417232741469593,1.7044058008478415,1.1787197973679984,1.133463673822306,0.6544683296684011,1.7382564455696634,1.1075124454407481,1.0764538040117266,1.1620311434205826,1.121951633753607,194,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,21,3.6309602848845786,3.803863155593368,3.7174117202389736,0.2985959276235058,0.25490994623611213,0.24994585359714044,0.23042242298211807,0.2259351980987075,1.1483734906203966,1.0213174724774485,0.6587911888273029,1.6954762694485892,1.1711809599564036,1.0416015238998417,0.6718752246055001,1.729149567675358,1.1055311040639246,1.0780039671190984,1.1480518036264786,1.0638835926122565,198,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,22,3.803863155593368,3.9767660263021574,3.8903145909477628,0.25765279477949643,0.2294531966469752,0.2249848463872771,0.21042912431894484,0.20633124707844924,1.1281279717679555,1.069356566238077,0.6427366537117977,1.7219676631275704,1.1505333514927079,1.0905947063492325,0.6555018356324811,1.7561670982374495,1.0904322540099154,1.0778913672498989,1.1582969758560868,1.0947117107895272,206,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,23,3.9767660263021574,4.149668897010947,4.063217461656553,0.2583586673896647,0.21511150024717365,0.21092243885234657,0.19339563243287006,0.1896294638327636,1.18570162136655,1.0710029947207933,0.698211879474382,1.7276627203208226,1.2092504524671026,1.0922738340081666,0.7120788366631489,1.7619752630941603,1.1101022315683347,1.0785897124116341,1.197582667245463,1.0705351974035038,218,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,24,4.149668897010947,4.322571767719737,4.236120332365342,0.22938064959050158,0.19664356124818433,0.19281414278371564,0.177603610000999,0.174144973780331,1.1470881763179965,1.083312956619987,0.6075256876075186,1.7892980854732423,1.1698701184481086,1.1048282800241014,0.6195915560763732,1.8248347480231242,1.1055699431239874,1.076391212704281,1.1583018114614527,1.096332802314933,246,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,25,4.322571767719737,4.495474638428526,4.409023203074131,0.2341727192513137,0.18179318295283597,0.1782529593772698,0.16431983475141435,0.16111988553730644,1.2611878587032193,1.1265186363264008,0.6547136232566346,1.95922629308145,1.286235897210951,1.1488920535676632,0.6677166758421003,1.9981378440417679,1.1044454278474654,1.0766319835889215,1.2642361469565622,1.167355575756404,238,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,26,4.495474638428526,4.668377509137315,4.58192607378292,0.19014033769749222,0.16819878178027514,0.16492329431166897,0.15185939306830099,0.1489020973392799,1.122786513462922,1.0653296582008713,0.6081735035712339,1.6900639268990818,1.1450858082357867,1.0864878212119566,0.6202522381005195,1.723629732365227,1.1061116652126102,1.0768113762072073,1.1364594326781623,1.0851467695905888,256,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,27,4.668377509137315,4.841280379846105,4.75482894449171,0.17849287311045886,0.1567988777059218,0.1537453909114206,0.14147333634237222,0.1387182977182715,1.1266398524004193,1.0711800978902937,0.6065959943545752,1.6844294710447267,1.1490156770743796,1.0924544545656425,0.6186433984905871,1.7178833724307334,1.1071352416208433,1.0771263239948237,1.1432373646699028,1.0732772272642292,262,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,28,4.841280379846105,5.014183250554894,4.9277318152005,0.17454120052165106,0.14652809039704323,0.143674615961531,0.1324734843301143,0.12989370798897096,1.179746661317963,1.1124246398615725,0.6551632761596508,1.8113580120697876,1.2031772229096707,1.1345181408605853,0.6681752591539782,1.8473327995881703,1.1052584725740788,1.077033500100304,1.196977582468944,1.1589859396450577,270,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,29,5.014183250554894,5.187086121263683,5.100634685909289,0.15761461063719143,0.13639267858364046,0.13373658021728035,0.12472809965597509,0.1222991562172532,1.1329862510338173,1.0497380297859908,0.5727653389238534,1.595026497306964,1.155488119449999,1.0705865325777526,0.5841408435057085,1.6267047955475427,1.0929571984607138,1.075966397389258,1.1365564848475376,1.0776724547314436,260,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,30,5.187086121263683,5.3599889919724735,5.273537556618079,0.14025996877692198,0.13037315906044006,0.12783428425870144,0.11842897925569096,0.11612270430312571,1.0684785686693625,1.0343535613197408,0.6495689548399232,1.53595736108449,1.0896992711587086,1.054896518227989,0.662469830852944,1.5664625065798146,1.1001543289641904,1.0761476602284938,1.0870981024273245,1.0449382305186141,276,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,31,5.3599889919724735,5.532891862681263,5.446440427326868,0.13573267170173794,0.12420586287686534,0.12178708942871962,0.11254984435655818,0.11035805913147212,1.092382486166457,1.0361071369358523,0.6709985483660938,1.6037257420583837,1.1140779365229196,1.0566849210344003,0.6843250305091962,1.6355768131464157,1.102300256620153,1.0762140934902051,1.1102431490914093,1.0524514615992064,314,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,32,5.532891862681263,5.705794733390052,5.619343298035657,0.1284022555356136,0.11823882372184244,0.1159362518404981,0.10701737115258902,0.10493332479729854,1.079119041831753,1.0301958770920656,0.6207858428777311,1.5516259970719364,1.1005510712694775,1.0506562595972075,0.6331150669422922,1.5824423322087315,1.103650793185216,1.0779122171119457,1.102541798426886,1.0453448522935886,298,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,33,5.705794733390052,5.878697604098842,5.792246168744446,0.12227451237877189,0.11211017428035075,0.10992695114953013,0.10209360346265095,0.10010544210245982,1.082634537316282,1.0359649497965706,0.6079781874702948,1.657515541961623,1.1041363868570646,1.0565399099629698,0.6200530428905454,1.690434914627411,1.0967946365850239,1.075856737554465,1.094535185847365,1.0518743467942104,332,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,34,5.878697604098842,6.051600474807631,5.9651490394532365,0.11900291790207307,0.10780123126251935,0.10570192008818534,0.09776644571932505,0.0958625510274946,1.0986930396120693,1.0613504337081472,0.599091274198294,1.6516798985472056,1.1205138218012323,1.082429566646403,0.6109896295481421,1.6844833714126959,1.1016963270355384,1.0777982180174106,1.1169216044450836,1.0760503419745258,322,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,35,6.051600474807631,6.22450334551642,6.138051910162026,0.10880097211245252,0.10297367952933982,0.10096837964949149,0.09369775792731566,0.09187309648399829,1.043565559407191,0.9459519727378767,0.6032840263722717,1.6394709454784915,1.0642914727887636,0.9647392146829157,0.6152656525982089,1.672031940330501,1.0982166578601698,1.0759443169829397,1.052337367758441,0.9509229438237309,346,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,36,6.22450334551642,6.39740621622521,6.310954780870816,0.11186122123157705,0.09883592222482442,0.09691120064676652,0.09022234374919201,0.08846536219908299,1.0997255831082946,0.9809488216587835,0.5999803058390201,1.611252109761134,1.1215668723052568,1.0004311245444832,0.6118963179547638,1.643252659570152,1.0947447839091489,1.0740367225715812,1.1050636949642736,0.9970227146791304,334,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,37,6.39740621622521,6.5703090869339995,6.483857651579605,0.09378123963322758,0.09442698860965938,0.09258812619570207,0.08717725936311788,0.08547957750377867,0.9962107686097446,0.950520798819444,0.5554909226085797,1.4617025725558461,1.0159961840193183,0.9693987807211328,0.5665233456724219,1.490732968044965,1.0828929252603268,1.0717294193653857,1.0181238060859719,0.9666412693618779,346,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,38,6.5703090869339995,6.743211957642789,6.656760522288394,0.09212855709995407,0.09298885302216393,0.0911779967271876,0.08479305865770022,0.0831418065016596,0.989512880128144,0.9422492157737938,0.6143816190605693,1.4525179698911528,1.0091652709708778,0.960962918476934,0.626583650935896,1.4813659529984555,1.0955427360975976,1.071341275865939,1.006084409480909,0.9644309883868225,366,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,39,6.743211957642789,6.916114828351578,6.829663392997183,0.09889311007433857,0.09001519005675296,0.08826224259842794,0.08226075664294771,0.08065881830136078,1.090576935001118,1.0228412531705164,0.6218826198997538,1.6356563741197143,1.112236525897941,1.0431555679015945,0.6342336266931071,1.6681416090207968,1.0932933684659571,1.0698239809938697,1.1106410890342329,1.0388178003963087,382,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,40,6.916114828351578,7.089017699060368,7.0025662637059725,0.0909000041033358,0.08724251302300068,0.08554356041994408,0.07998998221115228,0.07843226472013662,1.036418870870361,0.9808022101829543,0.6180319453763012,1.5093455548223802,1.0570028462143621,1.0002816012662077,0.6303064751856124,1.539322171959765,1.089726272797925,1.0687535948852949,1.0584753793910857,1.0001565126770795,382,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,41,7.089017699060368,7.261920569769157,7.1754691344147625,0.0907771478157524,0.0853329233916691,0.08367115795989523,0.07810208073700081,0.07658112806410747,1.0615380817765163,0.979007989975641,0.617852771155298,1.6454085859757783,1.0826209415315267,0.9984517466396967,0.6301237424441585,1.678087506358703,1.0917678868593388,1.0688420910792682,1.081556908675558,1.0002185220933182,392,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,42,7.261920569769157,7.434823440477946,7.348372005123552,0.08621503538133947,0.08304108439468443,0.08142395002286965,0.07612796071414024,0.07464545187138623,1.032313652912611,1.009524680677266,0.6238008968220583,1.466708612265749,1.0528160958688881,1.02957451932867,0.6361900018843466,1.4958384310680237,1.0900080491690323,1.066160612668965,1.0504147878607153,1.0295507574030647,418,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,43,7.434823440477946,7.607726311186736,7.521274875832342,0.08485985974837336,0.08136888767253109,0.07978431750451423,0.07463547605285703,0.0731820317179037,1.0341455419340013,0.9521325313376927,0.5969881030868512,1.614426582776788,1.0546843674374407,0.9710425233304261,0.6088446880449023,1.6464901797534337,1.0894393147547512,1.065812161646888,1.054487206743841,0.9794906916421072,394,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,44,7.607726311186736,7.7806291818955255,7.694177746541131,0.08303510424147657,0.07924289981457314,0.07769973093682395,0.07319460627499291,0.07176922130439013,1.0340920763856214,0.9417342068066291,0.567638399946325,1.4979605171429176,1.0546298400273366,0.9604376810855482,0.5789120800743135,1.527711019780199,1.0819855045733404,1.0638496000877953,1.0432785045761237,0.9644598491548186,408,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,45,7.7806291818955255,7.953532052604315,7.86708061724992,0.07771323442757645,0.07811499448523579,0.07659379033120764,0.07212343604577634,0.0707189109448195,0.9944388474350705,0.9642006310705602,0.5236803981711738,1.451957874408677,1.0141890712992216,0.9833503036348581,0.5340810428400998,1.4807947336432623,1.0821478949448402,1.0633784782267492,1.0136482524088377,0.9906968939422554,428,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,46,7.953532052604315,8.126434923313104,8.03998348795871,0.07475289089025533,0.07598958311538687,0.07450976902515043,0.07041756222517406,0.06904625715270533,0.971023836008842,0.9040090058948238,0.5398726568404566,1.4023883871668505,0.9903090220090335,0.92196323232884,0.5505948906492372,1.4302407630695724,1.0785984898813865,1.0610712087612297,0.9862720142287617,0.9302363055445679,394,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,47,8.126434923313104,8.299337794021895,8.2128863586675,0.07084312753438293,0.07436095507586106,0.07291285673693995,0.0689459400623716,0.06760329322334406,0.9434126834031197,0.8570339174590075,0.5200055545938195,1.5060929267152177,0.9621494933553351,0.8740551870651216,0.5303332143994673,1.5360049444723298,1.0781097553033627,1.0601390024289588,0.9559538385434766,0.8691365012979355,374,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,48,8.299337794021895,8.472240664730684,8.38578922937629,0.07273970290053722,0.07283192387325343,0.07141360174608749,0.06760679093784096,0.06629022256459995,0.9777057321135676,0.9094974148120251,0.497033030935315,1.4520614702704209,0.9971236250612459,0.9275606447358511,0.5069044409814626,1.4809003869884463,1.0769376758429328,1.0594120235876734,0.9836927022782664,0.9141124227050632,370,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,49,8.472240664730684,8.645143535439473,8.558692100085079,0.06803660832124545,0.07152860461755582,0.07013566320863555,0.06639695914888266,0.06510395092763509,0.9385576980314495,0.8562345305124125,0.5398075617367404,1.3642847406587097,0.9571980847111882,0.8732399237565059,0.5505285027130112,1.3913803525326356,1.0769893498551169,1.0590024900913748,0.9541600120087965,0.8803894054821545,362,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,50,8.645143535439473,8.818046406148262,8.731594970793868,0.07674296155624744,0.0703432527769941,0.06897339479982378,0.0652987220311887,0.06402710077766163,1.0585101161477852,0.9043882712112379,0.5801161326574228,1.4681762807445762,1.0795328384703384,0.9223500301093392,0.5916376289432341,1.4973352484292486,1.0769869005627917,1.058481533024779,1.053640059220414,0.9167566285302196,342,0.9805260927936739,14.436685830691836
1,2024,7,0,2024-07-01,matern_s03,matern,Matern s=0.3 nugget0,0.3,,,zero,1.1917495464207575,norm,51,8.818046406148262,8.990949276857052,8.904497841502657,0.06458089286388999,0.06905472681988516,0.06770996147763651,0.06424739432897288,0.06299624653356221,0.9274480639093657,0.8839996177658381,0.528750192578111,1.4112241224033477,0.945867805788747,0.9015564443034692,0.5392515267713254,1.4392519819462908,1.0745837704588257,1.0579016150532747,0.9437765805484873,0.9064036238087402,338,0.9805260927936739,14.436685830691836
