day,cov_name,space_size,lr,sigma,range_lat,range_lon,range_time,advec_lat,advec_lon,nugget,loss,time,rmsre
2024-07-01,DW_21,18126.0,0.1,12.2053,0.1394,0.1785,0.6225,-0.014,-0.157,0.1894,1.572,0.0,0.6312
2024-07-01,DW_22,18126.0,0.1,12.4981,0.145,0.1822,0.6616,0.0135,-0.2099,0.2038,1.581,0.0,0.1875
2024-07-01,DW_23,18126.0,0.1,12.6772,0.1507,0.1921,0.7059,0.0189,-0.2037,0.2502,1.496,0.0,0.0942
2024-07-01,DW_24,18126.0,0.1,13.2222,0.1566,0.1989,0.683,0.0117,-0.1617,0.2599,1.587,0.0,0.1776
2024-07-01,DW_25,18126.0,0.1,13.7182,0.1603,0.2,0.6733,0.0478,-0.1615,0.2106,1.642,0.0,0.455
2024-07-01,DW_26,18126.0,0.1,13.3603,0.1594,0.1999,0.7727,0.0663,-0.1691,0.2865,1.642,0.0,0.7749
2024-07-01,DW_27,18126.0,0.1,13.3883,0.1591,0.2005,0.6802,0.0268,-0.1532,0.2761,1.637,0.0,0.1053
2024-07-01,DW_28,18126.0,0.1,13.0028,0.1513,0.1902,0.702,-0.0034,-0.151,0.1902,1.554,0.0,0.4482
2024-07-01,DW_29,18126.0,0.1,12.4144,0.1493,0.1903,0.7083,0.0045,-0.1991,0.2856,1.488,0.0,0.3148
2024-07-01,DW_30,18126.0,0.1,12.836,0.1545,0.1917,0.7161,0.0394,-0.1957,0.2768,1.569,0.0,0.3141
2024-07-01,DW_31,18126.0,0.1,13.9873,0.1722,0.2174,0.7941,0.0174,-0.1877,0.3482,1.595,0.0,0.1966
2024-07-01,DW_32,18126.0,0.1,12.5961,0.1455,0.1859,0.6845,0.0203,-0.1743,0.1772,1.496,0.0,0.115
2024-07-01,DW_33,18126.0,0.1,13.2159,0.151,0.1928,0.7301,0.0497,-0.1555,0.1949,1.651,0.0,0.491
2024-07-01,DW_34,18126.0,0.1,12.3474,0.1508,0.1908,0.6731,0.0429,-0.1963,0.3212,1.496,0.0,0.3893
2024-07-01,DW_35,18126.0,0.1,13.1389,0.1531,0.1939,0.6945,0.0332,-0.1562,0.181,1.506,0.0,0.2246
2024-07-01,DW_36,18126.0,0.1,12.8688,0.149,0.1876,0.7221,0.0429,-0.167,0.2064,1.61,0.0,0.3711
2024-07-01,DW_37,18126.0,0.1,12.9543,0.1547,0.1985,0.6286,0.029,-0.1892,0.2745,1.526,0.0,0.145
2024-07-01,DW_38,18126.0,0.1,13.4844,0.1589,0.1999,0.7014,0.0452,-0.1919,0.2032,1.529,0.0,0.4155
2024-07-01,DW_39,18126.0,0.1,13.5696,0.1528,0.1967,0.656,0.0131,-0.1771,0.1271,1.587,0.0,0.2397
2024-07-01,DW_40,18126.0,0.1,13.0763,0.1559,0.1999,0.646,0.0245,-0.1708,0.2934,1.59,0.0,0.0906
2024-07-01,DW_41,18126.0,0.1,13.7173,0.1649,0.2095,0.6874,0.0239,-0.1899,0.2562,1.505,0.0,0.0755
2024-07-01,DW_42,18126.0,0.1,13.4382,0.1594,0.2013,0.7268,-0.0064,-0.137,0.2588,1.6,0.0,0.4943
2024-07-01,DW_43,18126.0,0.1,13.4533,0.1605,0.2007,0.701,0.0503,-0.1791,0.2472,1.569,0.0,0.4956
2024-07-01,DW_44,18126.0,0.1,12.8603,0.1529,0.1911,0.6926,0.0144,-0.1796,0.2347,1.528,0.0,0.1321
2024-07-01,DW_45,18126.0,0.1,12.8655,0.1522,0.1928,0.7089,0.0254,-0.1777,0.2603,1.582,0.0,0.0687
2024-07-01,DW_46,18126.0,0.1,13.7212,0.1636,0.2039,0.7505,-0.0078,-0.1457,0.2681,1.64,0.0,0.5195
