index,scaled_expected,scaled_cumulative,precision_eigenvalue,implied_covariance_eigenvalue,residual_projection,standardized_score,squared_score,chi_square_pointwise_lower,chi_square_pointwise_upper,relative_eigenpair_residual,slq_spectral_quantile,band,band_rank
38,0.7916666666666666,0.6106363313448883,0.29477371784223166,3.3924327016671767,-0.6293252381555241,-0.34167997633836056,0.11674520623058263,0.47663504851528044,1.1853233444803328,0.01566792146622201,0.7784017042409261,high,6
39,0.8125,0.6119333364071994,0.298447521489404,3.3506728251904874,-0.45672782002869416,-0.24951200971281828,0.06225624299092952,0.49279842828318793,1.2108345778059635,0.01584673454008509,0.8071151083398573,high,7
40,0.8333333333333334,0.6120824169599645,0.3020416936936542,3.3108011936069,0.15392092599071194,0.08459235504893564,0.007155866532725187,0.509021649391831,1.2362855654827327,0.014682927968839386,0.8336230669068342,high,8
41,0.8541666666666666,0.6126123622405538,0.3029281199253533,3.3011131493715977,-0.2897786190208931,-0.1594909824043112,0.025437373468292303,0.5253024716273439,1.261678577809244,0.015374567829186038,0.8336230669068342,high,9
42,0.875,0.6140641085559985,0.3090425165627002,3.2358007277523404,-0.4748504666032516,-0.2639769367602856,0.06968382314134383,0.5416387910031745,1.2870157459447746,0.013687156830072773,0.8628277329165321,high,10
43,0.8958333333333334,0.6159097354261925,0.3099061764002404,3.22678305936217,-0.5346597056960551,-0.2976408738216456,0.08859008976931276,0.5580286284486734,1.3122990735646245,0.013689051447558269,0.8792423223658218,high,11
44,0.9166666666666666,0.6159919945403987,0.3132772962492413,3.1920602353654344,-0.11226598005531718,-0.06283659349371346,0.003948437481894192,0.5744701196762337,1.3375304472893068,0.013416489558835993,0.8998375865289785,high,12
45,0.9375,0.6370797639338738,0.31657724675629284,3.158786710814435,1.788117656811142,1.0060879339733704,1.0122129308868049,0.5909615060804135,1.3627116460416584,0.01294500373339628,0.919037576841469,high,13
46,0.9583333333333334,0.6658079517400426,0.32292947161891195,3.096651398792418,-2.0664309283950697,-1.1742883013536767,1.3789530146961033,0.6075011265435283,1.387844349463551,0.012373314882349697,0.9550665875154916,high,14
47,0.9791666666666666,0.6673500845276977,0.3259439922991827,3.0680117554739406,-0.47655168975604933,-0.27207053094271527,0.07402237380745098,0.6240874100398351,1.4129301455052587,0.011529841645605039,0.969842261466846,high,15
48,1.0,0.6985224232949204,0.33169033914349033,3.0148601933425523,2.1239236515395348,1.223222081564375,1.4962722608266827,0.6407188689452693,1.4379705372847098,0.011009074316053014,0.9898897815596034,high,16
