year,month,day_num,direction,model,lag,daily_mean,mean_pair_count,mean_model,normalized,n_anchor_obs,hour_1,n_pairs_hour_1,residual_var_hour_1,hour_2,n_pairs_hour_2,residual_var_hour_2,hour_3,n_pairs_hour_3,residual_var_hour_3,hour_4,n_pairs_hour_4,residual_var_hour_4,hour_5,n_pairs_hour_5,residual_var_hour_5,hour_6,n_pairs_hour_6,residual_var_hour_6,hour_7,n_pairs_hour_7,residual_var_hour_7,hour_8,n_pairs_hour_8,residual_var_hour_8
2025,7,1,lat,Debiased_Whittle,2.1560,1.0455,8900.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,1.1159,9271,14.5772,1.0333,8813,17.4470,1.0925,8460,19.4568,1.0226,8329,18.5485,1.0362,8758,15.3882,1.0288,8658,13.3475,0.9919,9349,11.2491,1.0431,9563.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.0630,0.3103,16231.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.3288,16676,14.5772,0.3285,16166,17.4470,0.2719,15847,19.4568,0.2454,15645,18.5485,0.3093,16058,15.3882,0.2685,15887,13.3475,0.3086,16619,11.2491,0.4214,16956.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.1260,0.4298,15972.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.4519,16468,14.5772,0.4590,15931,17.4470,0.3918,15589,19.4568,0.3696,15339,18.5485,0.4267,15779,15.3882,0.3877,15599,13.3475,0.4175,16358,11.2491,0.5343,16719.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.1800,0.5002,15779.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.5072,16295,14.5772,0.5404,15740,17.4470,0.4689,15382,19.4568,0.4532,15085,18.5485,0.5036,15568,15.3882,0.4518,15388,13.3475,0.4812,16205,11.2491,0.5956,16574.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.3690,0.6248,15287.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.6308,15871,14.5772,0.6755,15289,17.4470,0.5892,14877,19.4568,0.5877,14506,18.5485,0.6295,14988,15.3882,0.5732,14811,13.3475,0.6091,15767,11.2491,0.7031,16192.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.5580,0.7051,14849.2500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.7138,15461,14.5772,0.7466,14846,17.4470,0.6563,14450,19.4568,0.6682,13998,18.5485,0.7182,14493,15.3882,0.6633,14318,13.3475,0.7055,15365,11.2491,0.7688,15863.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.7470,0.7691,14452.5000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.7682,15050,14.5772,0.7785,14452,17.4470,0.7228,14064,19.4568,0.7383,13546,18.5485,0.7898,14041,15.3882,0.7443,13915,13.3475,0.7960,15018,11.2491,0.8151,15534.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.9360,0.8129,14092.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.8121,14661,14.5772,0.8217,14094,17.4470,0.7608,13694,19.4568,0.7972,13188,18.5485,0.8346,13666,15.3882,0.7920,13563,13.3475,0.8553,14680,11.2491,0.8292,15195.0000,7.6478
2025,7,1,lon,Debiased_Whittle,1.1250,0.8427,13758.0000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.8374,14307,14.5772,0.8257,13737,17.4470,0.7883,13345,19.4568,0.8480,12912,18.5485,0.8579,13321,15.3882,0.8336,13196,13.3475,0.8989,14369,11.2491,0.8518,14877.0000,7.6478
2025,7,1,lon,Debiased_Whittle,1.3140,0.8641,13429.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.8531,13954,14.5772,0.8193,13400,17.4470,0.8018,13004,19.4568,0.8797,12682,18.5485,0.8815,12992,15.3882,0.8681,12831,13.3475,0.9326,14032,11.2491,0.8771,14543.0000,7.6478
2025,7,1,lon,Debiased_Whittle,1.5030,0.8759,13109.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.8782,13602,14.5772,0.8132,13059,17.4470,0.8094,12667,19.4568,0.8821,12430,18.5485,0.9058,12717,15.3882,0.8817,12487,13.3475,0.9548,13680,11.2491,0.8816,14231.0000,7.6478
2025,7,1,lon,Debiased_Whittle,1.6920,0.8837,12794.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.8671,13272,14.5772,0.8195,12723,17.4470,0.8325,12336,19.4568,0.8810,12194,18.5485,0.9254,12424,15.3882,0.8721,12158,13.3475,0.9680,13343,11.2491,0.9036,13903.0000,7.6478
2025,7,1,lon,Debiased_Whittle,1.8810,0.8874,12477.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.8692,12939,14.5772,0.8188,12369,17.4470,0.8642,11994,19.4568,0.9017,11877,18.5485,0.9287,12181,15.3882,0.8474,11862,13.3475,0.9571,13007,11.2491,0.9123,13592.0000,7.6478
2025,7,1,lat,Corridor_4x4_lag643,0.0440,0.2905,16228.5000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.3170,16640,14.5756,0.3344,16157,17.4243,0.2642,15806,19.4673,0.2357,15612,18.5638,0.2826,16053,15.3864,0.2465,15891,13.3627,0.2546,16667,11.2730,0.3888,17002.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,0.1320,0.5039,15645.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.5180,16131,14.5756,0.5683,15602,17.4243,0.4682,15219,19.4673,0.4503,14917,18.5638,0.4952,15430,15.3864,0.4477,15268,13.3627,0.4689,16106,11.2730,0.6142,16492.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,0.1760,0.5630,15416.5000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.5727,15918,14.5756,0.6263,15372,17.4243,0.5340,14964,19.4673,0.5191,14650,18.5638,0.5498,15191,15.3864,0.5070,15025,13.3627,0.5301,15908,11.2730,0.6647,16304.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,0.3960,0.7387,14461.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.7383,14983,14.5756,0.7952,14360,17.4243,0.7208,13902,19.4673,0.6650,13604,18.5638,0.6887,14200,15.3864,0.7284,14045,13.3627,0.7272,15077,11.2730,0.8459,15523.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,0.6160,0.8264,13680.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.8307,14125,14.5756,0.8397,13537,17.4243,0.7586,13106,19.4673,0.7195,12793,18.5638,0.7739,13467,15.3864,0.8642,13295,13.3627,0.8588,14342,11.2730,0.9653,14776.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,0.8360,0.8750,13005.2500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.8600,13399,14.5756,0.8699,12834,17.4243,0.8036,12491,19.4673,0.7866,12174,18.5638,0.8275,12827,15.3864,0.9277,12604,13.3627,0.9018,13664,11.2730,1.0227,14049.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,1.0560,0.9180,12367.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.9043,12750,14.5756,0.9499,12246,17.4243,0.8801,11954,19.4673,0.8126,11631,18.5638,0.8609,12159,15.3864,0.9593,11942,13.3627,0.9119,12947,11.2730,1.0651,13313.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,1.2760,0.9316,11771.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.9375,12154,14.5756,0.9832,11723,17.4243,0.9140,11440,19.4673,0.8345,11163,18.5638,0.9077,11558,15.3864,0.9268,11345,13.3627,0.8870,12224,11.2730,1.0621,12567.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,1.4960,0.9399,11121.0000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.9653,11568,14.5756,0.9986,11126,17.4243,0.9685,10754,19.4673,0.9032,10550,18.5638,0.8962,10891,15.3864,0.9177,10725,13.3627,0.8672,11529,11.2730,1.0026,11825.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,1.7160,0.9629,10409.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,1.0069,10829,14.5756,1.0297,10376,17.4243,1.0247,10006,19.4673,0.9317,9848,18.5638,0.9155,10210,15.3864,0.9138,10070,13.3627,0.8862,10852,11.2730,0.9947,11082.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,1.9360,1.0003,9662.2500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,1.0696,10046,14.5756,1.0463,9588,17.4243,1.0639,9240,19.4673,0.9547,9091,18.5638,0.9837,9521,15.3864,0.9838,9389,13.3627,0.8974,10100,11.2730,1.0030,10323.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,2.1560,1.0453,8900.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,1.1158,9271,14.5756,1.0346,8813,17.4243,1.0919,8460,19.4673,1.0212,8329,18.5638,1.0352,8758,15.3864,1.0280,8658,13.3627,0.9914,9349,11.2730,1.0441,9563.0000,7.6555
2025,7,1,lon,Corridor_4x4_lag643,0.0630,0.3101,16231.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.3288,16676,14.5756,0.3289,16166,17.4243,0.2718,15847,19.4673,0.2452,15645,18.5638,0.3094,16058,15.3864,0.2682,15887,13.3627,0.3079,16619,11.2730,0.4209,16956.0000,7.6555
2025,7,1,lon,Corridor_4x4_lag643,0.1260,0.4296,15972.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.4519,16468,14.5756,0.4596,15931,17.4243,0.3916,15589,19.4673,0.3693,15339,18.5638,0.4268,15779,15.3864,0.3872,15599,13.3627,0.4166,16358,11.2730,0.5337,16719.0000,7.6555
2025,7,1,lon,Corridor_4x4_lag643,0.1800,0.5000,15779.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.5072,16295,14.5756,0.5411,15740,17.4243,0.4686,15382,19.4673,0.4528,15085,18.5638,0.5037,15568,15.3864,0.4513,15388,13.3627,0.4802,16205,11.2730,0.5950,16574.0000,7.6555
