day,frame,space_scale,tau,contrast_i,contrast_j,moment,n_stencils
25,lat_lon,2,2,D_lat,Q_lon,-0.0017806739442425478,63196
25,lat_lon,2,2,D_lat,Q_time,-0.04071342838640706,63196
25,lat_lon,2,2,D_lon,D_lat,-0.014653681834223373,63196
25,lat_lon,2,2,D_lon,D_lon,6.56700837873047,63196
25,lat_lon,2,2,D_lon,D_time,0.8875386599617666,63196
25,lat_lon,2,2,D_lon,Q_lat,0.0028781254716206193,63196
25,lat_lon,2,2,D_lon,Q_lon,0.008780529562501348,63196
25,lat_lon,2,2,D_lon,Q_time,0.043925867788084876,63196
25,lat_lon,2,2,D_time,D_lat,-0.6139162571630226,63196
25,lat_lon,2,2,D_time,D_lon,0.8875386599617666,63196
25,lat_lon,2,2,D_time,D_time,10.98076810102476,63196
25,lat_lon,2,2,D_time,Q_lat,-0.001759872902524891,63196
25,lat_lon,2,2,D_time,Q_lon,-0.028496477040212326,63196
25,lat_lon,2,2,D_time,Q_time,0.028508108651363037,63196
25,lat_lon,2,2,Q_lat,D_lat,-0.0008256602975069075,63196
25,lat_lon,2,2,Q_lat,D_lon,0.0028781254716206193,63196
25,lat_lon,2,2,Q_lat,D_time,-0.001759872902524891,63196
25,lat_lon,2,2,Q_lat,Q_lat,3.756103895205943,63196
25,lat_lon,2,2,Q_lat,Q_lon,2.2674700409310122,63196
25,lat_lon,2,2,Q_lat,Q_time,3.008657649511663,63196
25,lat_lon,2,2,Q_lon,D_lat,-0.0017806739442425478,63196
25,lat_lon,2,2,Q_lon,D_lon,0.008780529562501348,63196
25,lat_lon,2,2,Q_lon,D_time,-0.028496477040212326,63196
25,lat_lon,2,2,Q_lon,Q_lat,2.2674700409310122,63196
25,lat_lon,2,2,Q_lon,Q_lon,3.6517513347109323,63196
25,lat_lon,2,2,Q_lon,Q_time,2.957740115622478,63196
25,lat_lon,2,2,Q_time,D_lat,-0.04071342838640706,63196
25,lat_lon,2,2,Q_time,D_lon,0.043925867788084876,63196
25,lat_lon,2,2,Q_time,D_time,0.028508108651363037,63196
25,lat_lon,2,2,Q_time,Q_lat,3.008657649511663,63196
25,lat_lon,2,2,Q_time,Q_lon,2.957740115622478,63196
25,lat_lon,2,2,Q_time,Q_time,8.998788776098047,63196
13,flow,1,1,D_parallel,D_parallel,8.607044194991753,81984
13,flow,1,1,D_parallel,D_perpendicular,1.1573973947880827,81984
13,flow,1,1,D_parallel,D_time,-3.947027295747337,81984
13,flow,1,1,D_parallel,Q_parallel,0.014463784265204813,81984
13,flow,1,1,D_parallel,Q_perpendicular,0.006869633102272341,81984
13,flow,1,1,D_parallel,Q_time,0.003969636337698539,81984
13,flow,1,1,D_perpendicular,D_parallel,1.1573973947880827,81984
13,flow,1,1,D_perpendicular,D_perpendicular,9.087506418085466,81984
13,flow,1,1,D_perpendicular,D_time,-0.9197162326843626,81984
13,flow,1,1,D_perpendicular,Q_parallel,0.02302815429604859,81984
13,flow,1,1,D_perpendicular,Q_perpendicular,0.020034889949933597,81984
13,flow,1,1,D_perpendicular,Q_time,0.031465525360550924,81984
13,flow,1,1,D_time,D_parallel,-3.947027295747337,81984
13,flow,1,1,D_time,D_perpendicular,-0.9197162326843626,81984
13,flow,1,1,D_time,D_time,9.51003142747904,81984
13,flow,1,1,D_time,Q_parallel,0.005928800895528921,81984
13,flow,1,1,D_time,Q_perpendicular,0.015082374855232566,81984
13,flow,1,1,D_time,Q_time,0.03449409805896979,81984
13,flow,1,1,Q_parallel,D_parallel,0.014463784265204813,81984
13,flow,1,1,Q_parallel,D_perpendicular,0.02302815429604859,81984
13,flow,1,1,Q_parallel,D_time,0.005928800895528921,81984
13,flow,1,1,Q_parallel,Q_parallel,5.542749531448641,81984
13,flow,1,1,Q_parallel,Q_perpendicular,3.6857438793815795,81984
13,flow,1,1,Q_parallel,Q_time,4.314083281450284,81984
13,flow,1,1,Q_perpendicular,D_parallel,0.006869633102272341,81984
13,flow,1,1,Q_perpendicular,D_perpendicular,0.020034889949933597,81984
13,flow,1,1,Q_perpendicular,D_time,0.015082374855232566,81984
13,flow,1,1,Q_perpendicular,Q_parallel,3.6857438793815795,81984
13,flow,1,1,Q_perpendicular,Q_perpendicular,6.1524811601908,81984
13,flow,1,1,Q_perpendicular,Q_time,3.932746514636653,81984
13,flow,1,1,Q_time,D_parallel,0.003969636337698539,81984
13,flow,1,1,Q_time,D_perpendicular,0.031465525360550924,81984
13,flow,1,1,Q_time,D_time,0.03449409805896979,81984
13,flow,1,1,Q_time,Q_parallel,4.314083281450284,81984
13,flow,1,1,Q_time,Q_perpendicular,3.932746514636653,81984
13,flow,1,1,Q_time,Q_time,6.36957607712299,81984
19,flow,1,1,D_parallel,D_parallel,9.06046370957946,86324
19,flow,1,1,D_parallel,D_perpendicular,1.451502882740402,86324
19,flow,1,1,D_parallel,D_time,-4.171898808945026,86324
19,flow,1,1,D_parallel,Q_parallel,0.010491399894396836,86324
19,flow,1,1,D_parallel,Q_perpendicular,0.0056273353354945295,86324
19,flow,1,1,D_parallel,Q_time,0.02891122612348009,86324
19,flow,1,1,D_perpendicular,D_parallel,1.451502882740402,86324
19,flow,1,1,D_perpendicular,D_perpendicular,9.520292356244394,86324
19,flow,1,1,D_perpendicular,D_time,-0.8539158486760158,86324
19,flow,1,1,D_perpendicular,Q_parallel,0.004852390914099682,86324
19,flow,1,1,D_perpendicular,Q_perpendicular,-0.010372285979890018,86324
19,flow,1,1,D_perpendicular,Q_time,-0.055222103710123226,86324
19,flow,1,1,D_time,D_parallel,-4.171898808945026,86324
19,flow,1,1,D_time,D_perpendicular,-0.8539158486760158,86324
19,flow,1,1,D_time,D_time,9.686775479269576,86324
19,flow,1,1,D_time,Q_parallel,-0.0035468650086812607,86324
19,flow,1,1,D_time,Q_perpendicular,0.027789495296145144,86324
19,flow,1,1,D_time,Q_time,-0.01807054600410519,86324
19,flow,1,1,Q_parallel,D_parallel,0.010491399894396836,86324
19,flow,1,1,Q_parallel,D_perpendicular,0.004852390914099682,86324
19,flow,1,1,Q_parallel,D_time,-0.0035468650086812607,86324
19,flow,1,1,Q_parallel,Q_parallel,5.623694647084523,86324
19,flow,1,1,Q_parallel,Q_perpendicular,3.7556307194142837,86324
19,flow,1,1,Q_parallel,Q_time,4.340980746837753,86324
19,flow,1,1,Q_perpendicular,D_parallel,0.0056273353354945295,86324
19,flow,1,1,Q_perpendicular,D_perpendicular,-0.010372285979890018,86324
19,flow,1,1,Q_perpendicular,D_time,0.027789495296145144,86324
19,flow,1,1,Q_perpendicular,Q_parallel,3.7556307194142837,86324
19,flow,1,1,Q_perpendicular,Q_perpendicular,6.234014993870771,86324
19,flow,1,1,Q_perpendicular,Q_time,3.9100514622671727,86324
19,flow,1,1,Q_time,D_parallel,0.02891122612348009,86324
19,flow,1,1,Q_time,D_perpendicular,-0.055222103710123226,86324
19,flow,1,1,Q_time,D_time,-0.01807054600410519,86324
19,flow,1,1,Q_time,Q_parallel,4.340980746837753,86324
19,flow,1,1,Q_time,Q_perpendicular,3.9100514622671727,86324
19,flow,1,1,Q_time,Q_time,6.331607539239387,86324
25,flow,1,1,D_parallel,D_parallel,8.638898469708757,89262
25,flow,1,1,D_parallel,D_perpendicular,1.3120074309180383,89262
25,flow,1,1,D_parallel,D_time,-3.891366586643807,89262
25,flow,1,1,D_parallel,Q_parallel,0.004939445505555602,89262
25,flow,1,1,D_parallel,Q_perpendicular,0.030179661422056366,89262
25,flow,1,1,D_parallel,Q_time,-0.023415450041781197,89262
25,flow,1,1,D_perpendicular,D_parallel,1.3120074309180383,89262
25,flow,1,1,D_perpendicular,D_perpendicular,9.428056687583743,89262
25,flow,1,1,D_perpendicular,D_time,-0.9446289540940991,89262
25,flow,1,1,D_perpendicular,Q_parallel,0.01489552221812633,89262
25,flow,1,1,D_perpendicular,Q_perpendicular,0.029061285757064233,89262
25,flow,1,1,D_perpendicular,Q_time,-0.01196533970998417,89262
25,flow,1,1,D_time,D_parallel,-3.891366586643807,89262
25,flow,1,1,D_time,D_perpendicular,-0.9446289540940991,89262
25,flow,1,1,D_time,D_time,9.454506122076522,89262
25,flow,1,1,D_time,Q_parallel,0.006301451848340997,89262
25,flow,1,1,D_time,Q_perpendicular,0.024323634717018622,89262
25,flow,1,1,D_time,Q_time,0.04758966843184293,89262
25,flow,1,1,Q_parallel,D_parallel,0.004939445505555602,89262
25,flow,1,1,Q_parallel,D_perpendicular,0.01489552221812633,89262
25,flow,1,1,Q_parallel,D_time,0.006301451848340997,89262
25,flow,1,1,Q_parallel,Q_parallel,5.471721666600604,89262
25,flow,1,1,Q_parallel,Q_perpendicular,3.6211837297589793,89262
25,flow,1,1,Q_parallel,Q_time,4.22358105809936,89262
25,flow,1,1,Q_perpendicular,D_parallel,0.030179661422056366,89262
25,flow,1,1,Q_perpendicular,D_perpendicular,0.029061285757064233,89262
25,flow,1,1,Q_perpendicular,D_time,0.024323634717018622,89262
25,flow,1,1,Q_perpendicular,Q_parallel,3.6211837297589793,89262
25,flow,1,1,Q_perpendicular,Q_perpendicular,6.112785206607286,89262
25,flow,1,1,Q_perpendicular,Q_time,3.859669918410738,89262
25,flow,1,1,Q_time,D_parallel,-0.023415450041781197,89262
25,flow,1,1,Q_time,D_perpendicular,-0.01196533970998417,89262
25,flow,1,1,Q_time,D_time,0.04758966843184293,89262
25,flow,1,1,Q_time,Q_parallel,4.22358105809936,89262
25,flow,1,1,Q_time,Q_perpendicular,3.859669918410738,89262
25,flow,1,1,Q_time,Q_time,6.208039159216254,89262
13,flow,1,2,D_parallel,D_parallel,8.70560241635155,53484
13,flow,1,2,D_parallel,D_perpendicular,1.2122387953387683,53484
13,flow,1,2,D_parallel,D_time,-1.8255669770444691,53484
13,flow,1,2,D_parallel,Q_parallel,0.018562580613656798,53484
13,flow,1,2,D_parallel,Q_perpendicular,0.012516593815273416,53484
13,flow,1,2,D_parallel,Q_time,0.0534526205981812,53484
13,flow,1,2,D_perpendicular,D_parallel,1.2122387953387683,53484
13,flow,1,2,D_perpendicular,D_perpendicular,9.115039140424134,53484
13,flow,1,2,D_perpendicular,D_time,-0.5810348499686414,53484
13,flow,1,2,D_perpendicular,Q_parallel,0.03804026562450749,53484
13,flow,1,2,D_perpendicular,Q_perpendicular,0.020095019962013492,53484
13,flow,1,2,D_perpendicular,Q_time,0.028296511980614652,53484
13,flow,1,2,D_time,D_parallel,-1.8255669770444691,53484
13,flow,1,2,D_time,D_perpendicular,-0.5810348499686414,53484
13,flow,1,2,D_time,D_time,10.843114875067247,53484
13,flow,1,2,D_time,Q_parallel,-0.012833358657684145,53484
13,flow,1,2,D_time,Q_perpendicular,0.016688146271424356,53484
13,flow,1,2,D_time,Q_time,-0.04807371192036386,53484
13,flow,1,2,Q_parallel,D_parallel,0.018562580613656798,53484
13,flow,1,2,Q_parallel,D_perpendicular,0.03804026562450749,53484
13,flow,1,2,Q_parallel,D_time,-0.012833358657684145,53484
13,flow,1,2,Q_parallel,Q_parallel,5.571295073602506,53484
13,flow,1,2,Q_parallel,Q_perpendicular,3.7070116434928497,53484
13,flow,1,2,Q_parallel,Q_time,4.379957142846118,53484
13,flow,1,2,Q_perpendicular,D_parallel,0.012516593815273416,53484
13,flow,1,2,Q_perpendicular,D_perpendicular,0.020095019962013492,53484
13,flow,1,2,Q_perpendicular,D_time,0.016688146271424356,53484
13,flow,1,2,Q_perpendicular,Q_parallel,3.7070116434928497,53484
13,flow,1,2,Q_perpendicular,Q_perpendicular,6.221809763558953,53484
13,flow,1,2,Q_perpendicular,Q_time,4.537365575166508,53484
13,flow,1,2,Q_time,D_parallel,0.0534526205981812,53484
13,flow,1,2,Q_time,D_perpendicular,0.028296511980614652,53484
13,flow,1,2,Q_time,D_time,-0.04807371192036386,53484
13,flow,1,2,Q_time,Q_parallel,4.379957142846118,53484
13,flow,1,2,Q_time,Q_perpendicular,4.537365575166508,53484
13,flow,1,2,Q_time,Q_time,9.180290550699757,53484
19,flow,1,2,D_parallel,D_parallel,9.041985238754755,56950
19,flow,1,2,D_parallel,D_perpendicular,1.5400063414394078,56950
19,flow,1,2,D_parallel,D_time,-1.943313914101114,56950
19,flow,1,2,D_parallel,Q_parallel,0.0062992305998651925,56950
19,flow,1,2,D_parallel,Q_perpendicular,-0.010164752151364653,56950
19,flow,1,2,D_parallel,Q_time,-0.04084265097187775,56950
19,flow,1,2,D_perpendicular,D_parallel,1.5400063414394078,56950
19,flow,1,2,D_perpendicular,D_perpendicular,9.656653828272631,56950
19,flow,1,2,D_perpendicular,D_time,-0.44705022005264194,56950
19,flow,1,2,D_perpendicular,Q_parallel,0.007692759769599813,56950
19,flow,1,2,D_perpendicular,Q_perpendicular,0.0034854593059349486,56950
19,flow,1,2,D_perpendicular,Q_time,-0.11400827493327496,56950
19,flow,1,2,D_time,D_parallel,-1.943313914101114,56950
19,flow,1,2,D_time,D_perpendicular,-0.44705022005264194,56950
19,flow,1,2,D_time,D_time,10.679812559266129,56950
19,flow,1,2,D_time,Q_parallel,-0.07657013234943495,56950
19,flow,1,2,D_time,Q_perpendicular,-0.08045421138173482,56950
19,flow,1,2,D_time,Q_time,-0.14982740897017088,56950
19,flow,1,2,Q_parallel,D_parallel,0.0062992305998651925,56950
19,flow,1,2,Q_parallel,D_perpendicular,0.007692759769599813,56950
19,flow,1,2,Q_parallel,D_time,-0.07657013234943495,56950
19,flow,1,2,Q_parallel,Q_parallel,5.650524707479803,56950
19,flow,1,2,Q_parallel,Q_perpendicular,3.7947509475093364,56950
19,flow,1,2,Q_parallel,Q_time,4.53999824153134,56950
19,flow,1,2,Q_perpendicular,D_parallel,-0.010164752151364653,56950
19,flow,1,2,Q_perpendicular,D_perpendicular,0.0034854593059349486,56950
19,flow,1,2,Q_perpendicular,D_time,-0.08045421138173482,56950
19,flow,1,2,Q_perpendicular,Q_parallel,3.7947509475093364,56950
19,flow,1,2,Q_perpendicular,Q_perpendicular,6.332851291173749,56950
19,flow,1,2,Q_perpendicular,Q_time,4.57814679329041,56950
19,flow,1,2,Q_time,D_parallel,-0.04084265097187775,56950
19,flow,1,2,Q_time,D_perpendicular,-0.11400827493327496,56950
19,flow,1,2,Q_time,D_time,-0.14982740897017088,56950
19,flow,1,2,Q_time,Q_parallel,4.53999824153134,56950
19,flow,1,2,Q_time,Q_perpendicular,4.57814679329041,56950
19,flow,1,2,Q_time,Q_time,9.325362217326925,56950
25,flow,1,2,D_parallel,D_parallel,8.659862090925028,59526
25,flow,1,2,D_parallel,D_perpendicular,1.4756726732778154,59526
25,flow,1,2,D_parallel,D_time,-1.9311719210173606,59526
25,flow,1,2,D_parallel,Q_parallel,0.0018126634904885896,59526
25,flow,1,2,D_parallel,Q_perpendicular,0.03525712114279347,59526
25,flow,1,2,D_parallel,Q_time,-0.042333594632610286,59526
25,flow,1,2,D_perpendicular,D_parallel,1.4756726732778154,59526
25,flow,1,2,D_perpendicular,D_perpendicular,9.472530281000148,59526
25,flow,1,2,D_perpendicular,D_time,-0.6107274102350363,59526
25,flow,1,2,D_perpendicular,Q_parallel,0.009852345666559943,59526
25,flow,1,2,D_perpendicular,Q_perpendicular,0.033581890286095845,59526
25,flow,1,2,D_perpendicular,Q_time,-0.004549826923912021,59526
25,flow,1,2,D_time,D_parallel,-1.9311719210173606,59526
25,flow,1,2,D_time,D_perpendicular,-0.6107274102350363,59526
25,flow,1,2,D_time,D_time,10.902657512209231,59526
25,flow,1,2,D_time,Q_parallel,-0.012676663244707884,59526
25,flow,1,2,D_time,Q_perpendicular,0.006488332008505158,59526
25,flow,1,2,D_time,Q_time,0.06280926376228461,59526
25,flow,1,2,Q_parallel,D_parallel,0.0018126634904885896,59526
25,flow,1,2,Q_parallel,D_perpendicular,0.009852345666559943,59526
25,flow,1,2,Q_parallel,D_time,-0.012676663244707884,59526
25,flow,1,2,Q_parallel,Q_parallel,5.462406036609126,59526
25,flow,1,2,Q_parallel,Q_perpendicular,3.6186320606970885,59526
25,flow,1,2,Q_parallel,Q_time,4.374269019968266,59526
25,flow,1,2,Q_perpendicular,D_parallel,0.03525712114279347,59526
25,flow,1,2,Q_perpendicular,D_perpendicular,0.033581890286095845,59526
25,flow,1,2,Q_perpendicular,D_time,0.006488332008505158,59526
25,flow,1,2,Q_perpendicular,Q_parallel,3.6186320606970885,59526
25,flow,1,2,Q_perpendicular,Q_perpendicular,6.115075315508761,59526
25,flow,1,2,Q_perpendicular,Q_time,4.465556553036896,59526
25,flow,1,2,Q_time,D_parallel,-0.042333594632610286,59526
25,flow,1,2,Q_time,D_perpendicular,-0.004549826923912021,59526
25,flow,1,2,Q_time,D_time,0.06280926376228461,59526
25,flow,1,2,Q_time,Q_parallel,4.374269019968266,59526
25,flow,1,2,Q_time,Q_perpendicular,4.465556553036896,59526
25,flow,1,2,Q_time,Q_time,9.005351621097812,59526
13,flow,2,1,D_parallel,D_parallel,10.563820591688946,72096
13,flow,2,1,D_parallel,D_perpendicular,0.7556884070303366,72096
13,flow,2,1,D_parallel,D_time,-3.208672629584952,72096
13,flow,2,1,D_parallel,Q_parallel,0.02307729678069627,72096
13,flow,2,1,D_parallel,Q_perpendicular,-0.01748995467097239,72096
13,flow,2,1,D_parallel,Q_time,0.03497537367627875,72096
13,flow,2,1,D_perpendicular,D_parallel,0.7556884070303366,72096
13,flow,2,1,D_perpendicular,D_perpendicular,10.086741933305788,72096
13,flow,2,1,D_perpendicular,D_time,-0.6011876846350289,72096
13,flow,2,1,D_perpendicular,Q_parallel,0.08952909424977555,72096
13,flow,2,1,D_perpendicular,Q_perpendicular,0.06597426017661273,72096
13,flow,2,1,D_perpendicular,Q_time,0.09137027629697032,72096
13,flow,2,1,D_time,D_parallel,-3.208672629584952,72096
13,flow,2,1,D_time,D_perpendicular,-0.6011876846350289,72096
13,flow,2,1,D_time,D_time,9.531512204438048,72096
13,flow,2,1,D_time,Q_parallel,0.04453764333266374,72096
13,flow,2,1,D_time,Q_perpendicular,0.1118016583292581,72096
13,flow,2,1,D_time,Q_time,0.01930916257592203,72096
13,flow,2,1,Q_parallel,D_parallel,0.02307729678069627,72096
13,flow,2,1,Q_parallel,D_perpendicular,0.08952909424977555,72096
13,flow,2,1,Q_parallel,D_time,0.04453764333266374,72096
13,flow,2,1,Q_parallel,Q_parallel,8.042015465221166,72096
13,flow,2,1,Q_parallel,Q_perpendicular,5.431578908211319,72096
13,flow,2,1,Q_parallel,Q_time,4.931390434584486,72096
13,flow,2,1,Q_perpendicular,D_parallel,-0.01748995467097239,72096
13,flow,2,1,Q_perpendicular,D_perpendicular,0.06597426017661273,72096
13,flow,2,1,Q_perpendicular,D_time,0.1118016583292581,72096
13,flow,2,1,Q_perpendicular,Q_parallel,5.431578908211319,72096
13,flow,2,1,Q_perpendicular,Q_perpendicular,8.733346225379481,72096
13,flow,2,1,Q_perpendicular,Q_time,4.593145754725851,72096
13,flow,2,1,Q_time,D_parallel,0.03497537367627875,72096
13,flow,2,1,Q_time,D_perpendicular,0.09137027629697032,72096
13,flow,2,1,Q_time,D_time,0.01930916257592203,72096
13,flow,2,1,Q_time,Q_parallel,4.931390434584486,72096
13,flow,2,1,Q_time,Q_perpendicular,4.593145754725851,72096
13,flow,2,1,Q_time,Q_time,6.358554883708027,72096
19,flow,2,1,D_parallel,D_parallel,10.438361974599955,75431
19,flow,2,1,D_parallel,D_perpendicular,0.6331227053950451,75431
19,flow,2,1,D_parallel,D_time,-2.9562611057867256,75431
19,flow,2,1,D_parallel,Q_parallel,0.0375294716075063,75431
19,flow,2,1,D_parallel,Q_perpendicular,0.08372180458776929,75431
19,flow,2,1,D_parallel,Q_time,0.037761114867043546,75431
19,flow,2,1,D_perpendicular,D_parallel,0.6331227053950451,75431
19,flow,2,1,D_perpendicular,D_perpendicular,10.523507404767212,75431
19,flow,2,1,D_perpendicular,D_time,-0.30920555224488633,75431
19,flow,2,1,D_perpendicular,Q_parallel,-0.006573441662923318,75431
19,flow,2,1,D_perpendicular,Q_perpendicular,-0.07367351843458857,75431
19,flow,2,1,D_perpendicular,Q_time,-0.06718702213029085,75431
19,flow,2,1,D_time,D_parallel,-2.9562611057867256,75431
19,flow,2,1,D_time,D_perpendicular,-0.30920555224488633,75431
19,flow,2,1,D_time,D_time,9.696092108991527,75431
19,flow,2,1,D_time,Q_parallel,0.009410251641398889,75431
19,flow,2,1,D_time,Q_perpendicular,0.047137680167305886,75431
19,flow,2,1,D_time,Q_time,-0.03371667476368889,75431
19,flow,2,1,Q_parallel,D_parallel,0.0375294716075063,75431
19,flow,2,1,Q_parallel,D_perpendicular,-0.006573441662923318,75431
19,flow,2,1,Q_parallel,D_time,0.009410251641398889,75431
19,flow,2,1,Q_parallel,Q_parallel,8.624566961564652,75431
19,flow,2,1,Q_parallel,Q_perpendicular,5.709579804305592,75431
19,flow,2,1,Q_parallel,Q_time,5.090846699829604,75431
19,flow,2,1,Q_perpendicular,D_parallel,0.08372180458776929,75431
19,flow,2,1,Q_perpendicular,D_perpendicular,-0.07367351843458857,75431
19,flow,2,1,Q_perpendicular,D_time,0.047137680167305886,75431
19,flow,2,1,Q_perpendicular,Q_parallel,5.709579804305592,75431
19,flow,2,1,Q_perpendicular,Q_perpendicular,9.201217600992765,75431
19,flow,2,1,Q_perpendicular,Q_time,4.541612754890164,75431
19,flow,2,1,Q_time,D_parallel,0.037761114867043546,75431
19,flow,2,1,Q_time,D_perpendicular,-0.06718702213029085,75431
19,flow,2,1,Q_time,D_time,-0.03371667476368889,75431
19,flow,2,1,Q_time,Q_parallel,5.090846699829604,75431
19,flow,2,1,Q_time,Q_perpendicular,4.541612754890164,75431
19,flow,2,1,Q_time,Q_time,6.353190537263825,75431
25,flow,2,1,D_parallel,D_parallel,10.061364379981947,78927
25,flow,2,1,D_parallel,D_perpendicular,0.640400387801334,78927
25,flow,2,1,D_parallel,D_time,-2.7976461135934483,78927
25,flow,2,1,D_parallel,Q_parallel,-0.030956036913003405,78927
25,flow,2,1,D_parallel,Q_perpendicular,0.020442151199409876,78927
25,flow,2,1,D_parallel,Q_time,-0.023501714288565744,78927
25,flow,2,1,D_perpendicular,D_parallel,0.640400387801334,78927
25,flow,2,1,D_perpendicular,D_perpendicular,10.764525105031872,78927
25,flow,2,1,D_perpendicular,D_time,-0.612280875202287,78927
25,flow,2,1,D_perpendicular,Q_parallel,-0.0004120378183210854,78927
25,flow,2,1,D_perpendicular,Q_perpendicular,0.04536180738441481,78927
25,flow,2,1,D_perpendicular,Q_time,-0.01267130678835293,78927
25,flow,2,1,D_time,D_parallel,-2.7976461135934483,78927
25,flow,2,1,D_time,D_perpendicular,-0.612280875202287,78927
25,flow,2,1,D_time,D_time,9.386983755239212,78927
25,flow,2,1,D_time,Q_parallel,-0.012257746530887589,78927
25,flow,2,1,D_time,Q_perpendicular,-0.02250964952126642,78927
25,flow,2,1,D_time,Q_time,0.04118144935308555,78927
25,flow,2,1,Q_parallel,D_parallel,-0.030956036913003405,78927
25,flow,2,1,Q_parallel,D_perpendicular,-0.0004120378183210854,78927
25,flow,2,1,Q_parallel,D_time,-0.012257746530887589,78927
25,flow,2,1,Q_parallel,Q_parallel,8.165813421440856,78927
25,flow,2,1,Q_parallel,Q_perpendicular,5.429013579767804,78927
25,flow,2,1,Q_parallel,Q_time,4.853800826324563,78927
25,flow,2,1,Q_perpendicular,D_parallel,0.020442151199409876,78927
25,flow,2,1,Q_perpendicular,D_perpendicular,0.04536180738441481,78927
25,flow,2,1,Q_perpendicular,D_time,-0.02250964952126642,78927
25,flow,2,1,Q_perpendicular,Q_parallel,5.429013579767804,78927
25,flow,2,1,Q_perpendicular,Q_perpendicular,8.975581555372658,78927
25,flow,2,1,Q_perpendicular,Q_time,4.456301041712705,78927
25,flow,2,1,Q_time,D_parallel,-0.023501714288565744,78927
25,flow,2,1,Q_time,D_perpendicular,-0.01267130678835293,78927
25,flow,2,1,Q_time,D_time,0.04118144935308555,78927
25,flow,2,1,Q_time,Q_parallel,4.853800826324563,78927
25,flow,2,1,Q_time,Q_perpendicular,4.456301041712705,78927
25,flow,2,1,Q_time,Q_time,6.173372555930427,78927
13,flow,2,2,D_parallel,D_parallel,10.711246251170763,46808
13,flow,2,2,D_parallel,D_perpendicular,0.9824914224181434,46808
13,flow,2,2,D_parallel,D_time,-3.6289387288265824,46808
13,flow,2,2,D_parallel,Q_parallel,0.050011026041249476,46808
13,flow,2,2,D_parallel,Q_perpendicular,-0.011451997961844719,46808
13,flow,2,2,D_parallel,Q_time,0.14014620668942973,46808
13,flow,2,2,D_perpendicular,D_parallel,0.9824914224181434,46808
13,flow,2,2,D_perpendicular,D_perpendicular,10.063496411994354,46808
13,flow,2,2,D_perpendicular,D_time,-0.796151004644874,46808
13,flow,2,2,D_perpendicular,Q_parallel,0.1214196374899346,46808
13,flow,2,2,D_perpendicular,Q_perpendicular,0.0605966809501712,46808
13,flow,2,2,D_perpendicular,Q_time,0.21280282827067473,46808
13,flow,2,2,D_time,D_parallel,-3.6289387288265824,46808
13,flow,2,2,D_time,D_perpendicular,-0.796151004644874,46808
13,flow,2,2,D_time,D_time,10.982265022276456,46808
13,flow,2,2,D_time,Q_parallel,-0.05855549183047417,46808
13,flow,2,2,D_time,Q_perpendicular,0.11133905533880976,46808
13,flow,2,2,D_time,Q_time,-0.16471803250357275,46808
13,flow,2,2,Q_parallel,D_parallel,0.050011026041249476,46808
13,flow,2,2,Q_parallel,D_perpendicular,0.1214196374899346,46808
13,flow,2,2,Q_parallel,D_time,-0.05855549183047417,46808
13,flow,2,2,Q_parallel,Q_parallel,8.088639956779186,46808
13,flow,2,2,Q_parallel,Q_perpendicular,5.452404765072489,46808
13,flow,2,2,Q_parallel,Q_time,6.101110680803531,46808
13,flow,2,2,Q_perpendicular,D_parallel,-0.011451997961844719,46808
13,flow,2,2,Q_perpendicular,D_perpendicular,0.0605966809501712,46808
13,flow,2,2,Q_perpendicular,D_time,0.11133905533880976,46808
13,flow,2,2,Q_perpendicular,Q_parallel,5.452404765072489,46808
13,flow,2,2,Q_perpendicular,Q_perpendicular,8.79745725731977,46808
13,flow,2,2,Q_perpendicular,Q_time,5.863552556970111,46808
13,flow,2,2,Q_time,D_parallel,0.14014620668942973,46808
13,flow,2,2,Q_time,D_perpendicular,0.21280282827067473,46808
13,flow,2,2,Q_time,D_time,-0.16471803250357275,46808
13,flow,2,2,Q_time,Q_parallel,6.101110680803531,46808
13,flow,2,2,Q_time,Q_perpendicular,5.863552556970111,46808
13,flow,2,2,Q_time,Q_time,9.16276793033929,46808
19,flow,2,2,D_parallel,D_parallel,10.423884291403455,49499
19,flow,2,2,D_parallel,D_perpendicular,0.7435947563217765,49499
19,flow,2,2,D_parallel,D_time,-2.8505370812423076,49499
19,flow,2,2,D_parallel,Q_parallel,0.06970346308422004,49499
19,flow,2,2,D_parallel,Q_perpendicular,0.10692160300977809,49499
19,flow,2,2,D_parallel,Q_time,-0.02684524368295635,49499
19,flow,2,2,D_perpendicular,D_parallel,0.7435947563217765,49499
19,flow,2,2,D_perpendicular,D_perpendicular,10.512944934388926,49499
19,flow,2,2,D_perpendicular,D_time,-0.2813547199482166,49499
19,flow,2,2,D_perpendicular,Q_parallel,0.0055403161494537384,49499
19,flow,2,2,D_perpendicular,Q_perpendicular,-0.05890232430105027,49499
19,flow,2,2,D_perpendicular,Q_time,-0.10207541917105667,49499
19,flow,2,2,D_time,D_parallel,-2.8505370812423076,49499
19,flow,2,2,D_time,D_perpendicular,-0.2813547199482166,49499
19,flow,2,2,D_time,D_time,10.531496774145873,49499
19,flow,2,2,D_time,Q_parallel,-0.14739290366103316,49499
19,flow,2,2,D_time,Q_perpendicular,-0.06726179408913922,49499
19,flow,2,2,D_time,Q_time,-0.18869006278464365,49499
