index,frac_index,conditional_eigenvalue,local_eigen_rank,leverage,expected_increment,y2,cumsum_y2,scaled_cumsum,expected,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
95,0.000666,105.650481,1,0.000501,0.999499,0.409444,68.319896,0.000484,94.076026,0.000666,-627.872141,816.024193,-0.004444,0.005775
96,0.000672,104.620739,1,0.059963,0.940037,1.627812,69.947708,0.000495,95.016063,0.000672,-626.932104,816.964230,-0.004437,0.005782
97,0.000680,104.579278,1,0.000627,0.999373,6.768119,76.715828,0.000543,96.015436,0.000680,-625.932731,817.963603,-0.004430,0.005789
98,0.000686,104.562415,1,0.065420,0.934580,0.302344,77.018172,0.000545,96.950016,0.000686,-624.998151,818.898183,-0.004423,0.005796
99,0.000693,104.255120,1,0.046837,0.953163,0.002832,77.021004,0.000545,97.903179,0.000693,-624.044988,819.851346,-0.004417,0.005803
100,0.000700,103.759518,1,0.000259,0.999741,0.091725,77.112728,0.000546,98.902920,0.000700,-623.045247,820.851087,-0.004410,0.005810
101,0.000707,103.059536,1,0.000206,0.999794,0.282031,77.394760,0.000548,99.902714,0.000707,-622.045453,821.850881,-0.004403,0.005817
102,0.000714,101.950873,1,0.000161,0.999839,0.001552,77.396312,0.000548,100.902553,0.000714,-621.045614,822.850720,-0.004395,0.005824
103,0.000721,101.938106,1,0.000054,0.999946,0.440604,77.836916,0.000551,101.902499,0.000721,-620.045668,823.850666,-0.004388,0.005831
104,0.000728,101.527837,1,0.000083,0.999917,0.077880,77.914796,0.000551,102.902417,0.000728,-619.045750,824.850584,-0.004381,0.005838
105,0.000735,101.470172,1,0.000091,0.999909,1.673185,79.587981,0.000563,103.902326,0.000735,-618.045841,825.850493,-0.004374,0.005845
106,0.000742,100.379061,1,0.000213,0.999787,0.671509,80.259489,0.000568,104.902113,0.000742,-617.046054,826.850280,-0.004367,0.005852
107,0.000750,100.225874,1,0.000408,0.999592,2.222410,82.481900,0.000584,105.901705,0.000750,-616.046462,827.849872,-0.004360,0.005859
108,0.000757,96.897493,1,0.000264,0.999736,0.078740,82.560639,0.000584,106.901441,0.000757,-615.046726,828.849608,-0.004353,0.005866
109,0.000764,96.842216,1,0.000502,0.999498,0.000588,82.561228,0.000584,107.900939,0.000764,-614.047228,829.849106,-0.004346,0.005873
110,0.000771,96.332260,1,0.000290,0.999710,0.031641,82.592868,0.000585,108.900649,0.000771,-613.047518,830.848816,-0.004339,0.005880
111,0.000778,96.283110,1,0.017038,0.982962,0.166180,82.759048,0.000586,109.883610,0.000778,-612.064557,831.831777,-0.004332,0.005887
112,0.000785,96.048185,1,0.000182,0.999818,0.008785,82.767833,0.000586,110.883428,0.000785,-611.064739,832.831595,-0.004325,0.005894
113,0.000792,95.760722,1,0.000089,0.999911,0.117354,82.885187,0.000587,111.883339,0.000792,-610.064828,833.831506,-0.004318,0.005901
114,0.000799,95.464637,1,0.000774,0.999226,0.064889,82.950076,0.000587,112.882565,0.000799,-609.065602,834.830732,-0.004311,0.005909
115,0.000806,94.783187,1,0.000025,0.999975,0.029807,82.979883,0.000587,113.882539,0.000806,-608.065628,835.830706,-0.004304,0.005916
116,0.000813,94.431667,1,0.000058,0.999942,0.006411,82.986294,0.000587,114.882482,0.000813,-607.065685,836.830649,-0.004297,0.005923
117,0.000820,94.274670,1,0.000289,0.999711,0.129936,83.116230,0.000588,115.882193,0.000820,-606.065974,837.830360,-0.004289,0.005930
118,0.000827,94.000931,1,0.000375,0.999625,0.548063,83.664293,0.000592,116.881818,0.000827,-605.066349,838.829985,-0.004282,0.005937
119,0.000834,93.990782,1,0.000249,0.999751,0.373406,84.037699,0.000595,117.881569,0.000834,-604.066598,839.829736,-0.004275,0.005944
120,0.000841,93.958892,1,0.000315,0.999685,0.608849,84.646548,0.000599,118.881253,0.000841,-603.066914,840.829420,-0.004268,0.005951
121,0.000848,93.845588,1,0.020662,0.979338,0.647305,85.293853,0.000604,119.860591,0.000848,-602.087576,841.808758,-0.004261,0.005958
122,0.000855,93.762690,1,0.000306,0.999694,0.419041,85.712894,0.000607,120.860285,0.000855,-601.087882,842.808452,-0.004254,0.005965
123,0.000862,93.710888,1,0.000936,0.999064,0.156335,85.869229,0.000608,121.859349,0.000862,-600.088818,843.807516,-0.004247,0.005972
124,0.000870,93.316173,1,0.001091,0.998909,0.039815,85.909044,0.000608,122.858258,0.000870,-599.089909,844.806425,-0.004240,0.005979
125,0.000877,93.236368,1,0.000177,0.999823,0.207711,86.116755,0.000609,123.858081,0.000877,-598.090086,845.806248,-0.004233,0.005986
126,0.000884,92.804190,1,0.000031,0.999969,0.521301,86.638056,0.000613,124.858050,0.000884,-597.090117,846.806217,-0.004226,0.005993
127,0.000891,92.294895,1,0.000276,0.999724,0.390144,87.028200,0.000616,125.857774,0.000891,-596.090393,847.805941,-0.004219,0.006000
128,0.000898,92.115351,1,0.000238,0.999762,2.099883,89.128083,0.000631,126.857535,0.000898,-595.090632,848.805702,-0.004212,0.006007
129,0.000905,92.040025,1,0.020665,0.979335,2.106576,91.234659,0.000646,127.836870,0.000905,-594.111297,849.785037,-0.004205,0.006014
130,0.000912,91.974454,1,0.000128,0.999872,0.116545,91.351204,0.000647,128.836742,0.000912,-593.111425,850.784909,-0.004198,0.006021
131,0.000919,91.849648,1,0.000124,0.999876,0.958226,92.309430,0.000653,129.836617,0.000919,-592.111550,851.784784,-0.004191,0.006029
132,0.000926,91.827200,1,0.000550,0.999450,1.053482,93.362912,0.000661,130.836067,0.000926,-591.112100,852.784234,-0.004184,0.006036
133,0.000933,91.653659,1,0.000129,0.999871,1.103744,94.466656,0.000669,131.835938,0.000933,-590.112229,853.784105,-0.004177,0.006043
134,0.000940,91.543890,1,0.000191,0.999809,0.150820,94.617476,0.000670,132.835747,0.000940,-589.112420,854.783914,-0.004169,0.006050
135,0.000947,91.389437,1,0.000202,0.999798,1.044617,95.662094,0.000677,133.835545,0.000947,-588.112622,855.783712,-0.004162,0.006057
136,0.000954,91.335418,1,0.000666,0.999334,5.045361,100.707455,0.000713,134.834879,0.000954,-587.113288,856.783046,-0.004155,0.006064
137,0.000961,91.136350,1,0.000231,0.999769,0.047640,100.755094,0.000713,135.834647,0.000961,-586.113520,857.782814,-0.004148,0.006071
138,0.000968,90.806422,1,0.000336,0.999664,2.127930,102.883025,0.000728,136.834311,0.000968,-585.113856,858.782478,-0.004141,0.006078
139,0.000976,90.708704,1,0.000131,0.999869,0.038551,102.921576,0.000728,137.834180,0.000976,-584.113987,859.782347,-0.004134,0.006085
140,0.000983,90.698692,1,0.000512,0.999488,0.021749,102.943325,0.000729,138.833668,0.000983,-583.114499,860.781835,-0.004127,0.006092
141,0.000990,90.435716,1,0.000238,0.999762,0.351228,103.294554,0.000731,139.833430,0.000990,-582.114737,861.781597,-0.004120,0.006099
142,0.000997,90.269957,1,0.000270,0.999730,0.234964,103.529518,0.000733,140.833160,0.000997,-581.115007,862.781327,-0.004113,0.006106
143,0.001004,90.201473,1,0.000146,0.999854,1.661576,105.191094,0.000744,141.833014,0.001004,-580.115153,863.781181,-0.004106,0.006113
144,0.001011,90.143669,1,0.019479,0.980521,0.928113,106.119207,0.000751,142.813535,0.001011,-579.134632,864.761702,-0.004099,0.006120
145,0.001018,88.943753,1,0.000032,0.999968,1.084514,107.203721,0.000759,143.813504,0.001018,-578.134663,865.761671,-0.004092,0.006127
146,0.001025,88.885788,1,0.002968,0.997032,0.131332,107.335054,0.000760,144.810535,0.001025,-577.137632,866.758702,-0.004085,0.006135
147,0.001032,87.344095,1,0.000060,0.999940,1.226444,108.561498,0.000768,145.810475,0.001032,-576.137692,867.758642,-0.004078,0.006142
148,0.001039,87.119138,1,0.000226,0.999774,4.363679,112.925177,0.000799,146.810249,0.001039,-575.137918,868.758416,-0.004071,0.006149
149,0.001046,87.103337,1,0.001405,0.998595,1.158512,114.083689,0.000807,147.808844,0.001046,-574.139323,869.757011,-0.004063,0.006156
150,0.001053,86.942773,1,0.000040,0.999960,0.459591,114.543280,0.000811,148.808803,0.001053,-573.139364,870.756970,-0.004056,0.006163
151,0.001060,86.752469,1,0.000033,0.999967,4.773027,119.316307,0.000844,149.808770,0.001060,-572.139397,871.756937,-0.004049,0.006170
152,0.001067,86.629823,1,0.000058,0.999942,3.841470,123.157777,0.000872,150.808713,0.001067,-571.139454,872.756880,-0.004042,0.006177
153,0.001074,86.439485,1,0.000136,0.999864,0.688338,123.846115,0.000877,151.808576,0.001074,-570.139591,873.756743,-0.004035,0.006184
154,0.001082,86.013744,1,0.000028,0.999972,0.894922,124.741037,0.000883,152.808548,0.001082,-569.139619,874.756715,-0.004028,0.006191
155,0.001089,85.759063,1,0.000013,0.999987,2.799232,127.540269,0.000903,153.808535,0.001089,-568.139632,875.756702,-0.004021,0.006198
156,0.001096,85.475416,1,0.012193,0.987807,2.406234,129.946503,0.000920,154.796342,0.001096,-567.151825,876.744509,-0.004014,0.006205
157,0.001103,85.001026,1,0.000149,0.999851,0.239922,130.186425,0.000921,155.796193,0.001103,-566.151974,877.744360,-0.004007,0.006212
158,0.001110,84.897854,1,0.000079,0.999921,1.688449,131.874874,0.000933,156.796114,0.001110,-565.152053,878.744281,-0.004000,0.006219
159,0.001117,84.624773,1,0.000009,0.999991,0.006438,131.881311,0.000933,157.796104,0.001117,-564.152063,879.744271,-0.003993,0.006226
160,0.001124,84.506317,1,0.000052,0.999948,0.125268,132.006579,0.000934,158.796053,0.001124,-563.152114,880.744220,-0.003986,0.006234
