year,month,day_num,direction,model,lag,daily_mean,mean_pair_count,mean_model,normalized,n_anchor_obs,hour_1,n_pairs_hour_1,residual_var_hour_1,hour_2,n_pairs_hour_2,residual_var_hour_2,hour_3,n_pairs_hour_3,residual_var_hour_3,hour_4,n_pairs_hour_4,residual_var_hour_4,hour_5,n_pairs_hour_5,residual_var_hour_5,hour_6,n_pairs_hour_6,residual_var_hour_6,hour_7,n_pairs_hour_7,residual_var_hour_7,hour_8,n_pairs_hour_8,residual_var_hour_8
2022,7,1,lat,Corridor_4x4_lag643,1.0560,5.9796,14096.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,4.1415,14191,4.4291,5.5167,14221,5.6433,6.2798,14181,6.6245,7.3255,14154,7.7581,7.0024,14151,7.5325,6.3988,14172,6.5429,6.1804,14031,6.2278,4.9921,13672.0000,5.2603
2022,7,1,lat,Corridor_4x4_lag643,1.2760,5.9386,13304.0000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,4.2364,13396,4.4291,5.6213,13422,5.6433,6.3828,13381,6.6245,7.1350,13354,7.7581,6.9397,13359,7.5325,6.3500,13388,6.5429,5.9805,13240,6.2278,4.8631,12892.0000,5.2603
2022,7,1,lat,Corridor_4x4_lag643,1.4960,5.9294,12517.5000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,4.3451,12606,4.4291,5.6721,12625,5.6433,6.5183,12583,6.6245,7.1920,12559,7.7581,6.7597,12569,7.5325,6.2680,12593,6.5429,5.8684,12459,6.2278,4.8113,12146.0000,5.2603
2022,7,1,lat,Corridor_4x4_lag643,1.7160,5.9270,11734.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,4.2786,11817,4.4291,5.7259,11838,5.6433,6.3442,11792,6.6245,7.2151,11777,7.7581,6.9058,11782,7.5325,6.3486,11807,6.5429,5.8889,11672,6.2278,4.7088,11388.0000,5.2603
2022,7,1,lat,Corridor_4x4_lag643,1.9360,6.0596,10950.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,4.3535,11029,4.4291,5.8150,11048,5.6433,6.5521,11003,6.6245,7.5474,10990,7.7581,7.0997,10992,7.5325,6.4269,11017,6.5429,5.8889,10886,6.2278,4.7932,10636.0000,5.2603
2022,7,1,lat,Corridor_4x4_lag643,2.1560,6.0503,10172.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,4.2900,10242,4.4291,5.6117,10259,5.6433,6.5522,10223,6.6245,7.6937,10202,7.7581,7.2693,10205,7.5325,6.3775,10234,6.5429,5.8631,10114,6.2278,4.7447,9898.0000,5.2603
2022,7,1,lon,Corridor_4x4_lag643,0.0630,3.4910,17806.8750,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,2.6417,17915,4.4291,3.7347,17943,5.6433,4.1960,17885,6.6245,4.3055,17855,7.7581,3.8489,17856,7.5325,3.7502,17870,6.5429,3.0085,17718,6.2278,2.4425,17413.0000,5.2603
2022,7,1,lon,Corridor_4x4_lag643,0.1260,4.2232,17673.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,3.0026,17798,4.4291,4.4735,17829,5.6433,5.0780,17758,6.6245,5.3845,17723,7.7581,4.7348,17721,7.5325,4.4725,17749,6.5429,3.7027,17578,6.2278,2.9372,17234.0000,5.2603
2022,7,1,lon,Corridor_4x4_lag643,0.1800,4.6044,17548.2500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,3.3045,17684,4.4291,4.8278,17715,5.6433,5.4472,17637,6.6245,5.9010,17594,7.7581,5.1799,17591,7.5325,4.8575,17634,6.5429,4.0718,17443,6.2278,3.2454,17088.0000,5.2603
2022,7,1,lon,Corridor_4x4_lag643,0.3690,5.1092,17198.2500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,3.6627,17342,4.4291,4.9457,17373,5.6433,5.7955,17291,6.6245,6.5626,17241,7.7581,5.8219,17233,7.5325,5.4713,17293,6.5429,4.7897,17084,6.2278,3.8238,16729.0000,5.2603
2022,7,1,lon,Corridor_4x4_lag643,0.5580,5.4216,16855.5000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,3.7146,17001,4.4291,5.1952,17032,5.6433,6.1265,16949,6.6245,6.9048,16898,7.7581,6.2270,16891,7.5325,5.9395,16955,6.5429,5.1920,16744,6.2278,4.0735,16374.0000,5.2603
2022,7,1,lon,Corridor_4x4_lag643,0.7470,5.5469,16515.0000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,3.8015,16659,4.4291,5.3770,16691,5.6433,6.2135,16608,6.6245,6.9438,16556,7.7581,6.5199,16549,7.5325,6.1042,16614,6.5429,5.2869,16399,6.2278,4.1285,16044.0000,5.2603
2022,7,1,lon,Corridor_4x4_lag643,0.9360,5.6228,16177.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,3.8725,16318,4.4291,5.4876,16350,5.6433,6.3118,16269,6.6245,7.1808,16215,7.7581,6.7465,16208,7.5325,6.1223,16275,6.5429,5.1314,16058,6.2278,4.1294,15729.0000,5.2603
