branch,rectangle_index,rectangle_id,standardized_minimum_norm_coefficient,raw_rectangle_coefficient,filter_reconstruction_relative_error
negative,6180,s011_023_t03_06,0.00245221903529,0.000446157982767,2.83340466183e-15
negative,6181,s011_023_t03_07,0.0012987293981,0.000227297891007,2.83340466183e-15
negative,6182,s011_023_t04_05,-0.00398738699098,-0.000973993963599,2.83340466183e-15
negative,6183,s011_023_t04_06,-0.000885267468693,-0.000175055936333,2.83340466183e-15
negative,6184,s011_023_t04_07,-0.0019166218932,-0.000348711165393,2.83340466183e-15
negative,6185,s011_023_t05_06,0.00289383346419,0.000706873030422,2.83340466183e-15
negative,6186,s011_023_t05_07,0.0011448242043,0.000226381607941,2.83340466183e-15
negative,6187,s011_023_t06_07,-0.00147965459684,-0.000361433351916,2.83340466183e-15
negative,6188,s011_024_t00_01,-0.00167876553415,-0.000408087071572,2.83340466183e-15
negative,6189,s011_024_t00_02,0.00130400365024,0.000256611466602,2.83340466183e-15
negative,6190,s011_024_t00_03,-0.00217580376638,-0.000393952668905,2.83340466183e-15
negative,6191,s011_024_t00_04,0.00147900828877,0.000257597863642,2.83340466183e-15
negative,6192,s011_024_t00_05,-0.00173437843861,-0.000296313062905,2.83340466183e-15
negative,6193,s011_024_t00_06,0.000571945912454,9.67584082171e-05,2.83340466183e-15
negative,6194,s011_024_t00_07,-0.000593339339917,-9.98671953338e-05,2.83340466183e-15
negative,6195,s011_024_t01_02,0.00328957564647,0.000799655023272,2.83340466183e-15
negative,6196,s011_024_t01_03,-0.00100577460216,-0.000197923752502,2.83340466183e-15
negative,6197,s011_024_t01_04,0.00278793639419,0.000504785863595,2.83340466183e-15
negative,6198,s011_024_t01_05,-0.000565291977904,-9.84565177545e-05,2.83340466183e-15
negative,6199,s011_024_t01_06,0.00175747133738,0.000300258411518,2.83340466183e-15
negative,6200,s011_024_t01_07,0.000571945912454,9.67584082171e-05,2.83340466183e-15
negative,6201,s011_024_t02_03,-0.00453198926975,-0.00110167035948,2.83340466183e-15
negative,6202,s011_024_t02_04,0.000367072383066,7.22352138742e-05,2.83340466183e-15
negative,6203,s011_024_t02_05,-0.00303785842582,-0.000550036934901,2.83340466183e-15
negative,6204,s011_024_t02_06,-0.000565291977904,-9.84565177545e-05,2.83340466183e-15
negative,6205,s011_024_t02_07,-0.00173437843861,-0.000296313062905,2.83340466183e-15
negative,6206,s011_024_t03_04,0.00498542657914,0.00121189534323,2.83340466183e-15
negative,6207,s011_024_t03_05,0.000367072383066,7.22352138742e-05,2.83340466183e-15
negative,6208,s011_024_t03_06,0.00278793639419,0.000504785863595,2.83340466183e-15
negative,6209,s011_024_t03_07,0.00147900828877,0.000257597863642,2.83340466183e-15
negative,6210,s011_024_t04_05,-0.00453198926975,-0.00110167035948,2.83340466183e-15
negative,6211,s011_024_t04_06,-0.00100577460216,-0.000197923752502,2.83340466183e-15
negative,6212,s011_024_t04_07,-0.00217580376638,-0.000393952668905,2.83340466183e-15
negative,6213,s011_024_t05_06,0.00328957564647,0.000799655023272,2.83340466183e-15
negative,6214,s011_024_t05_07,0.00130400365024,0.000256611466602,2.83340466183e-15
negative,6215,s011_024_t06_07,-0.00167876553415,-0.000408087071572,2.83340466183e-15
negative,6216,s012_013_t00_01,-0.000999530772314,-0.000274613531207,2.83340466183e-15
negative,6217,s012_013_t00_02,0.000771969430102,0.000171696058674,2.83340466183e-15
negative,6218,s012_013_t00_03,-0.00129423854535,-0.00026485100447,2.83340466183e-15
negative,6219,s012_013_t00_04,0.00087589860268,0.000172420322916,2.83340466183e-15
negative,6220,s012_013_t00_05,-0.00103224698568,-0.000199321215434,2.83340466183e-15
negative,6221,s012_013_t00_06,0.000337118150744,6.44583021834e-05,2.83340466183e-15
negative,6222,s012_013_t00_07,-0.000356670994166,-6.78500970358e-05,2.83340466183e-15
negative,6223,s012_013_t01_02,0.001953129456,0.000536607567946,2.83340466183e-15
negative,6224,s012_013_t01_03,-0.000597500950201,-0.000132891995723,2.83340466183e-15
negative,6225,s012_013_t01_04,0.0016550436757,0.000338685616748,2.83340466183e-15
negative,6226,s012_013_t01_05,-0.000336169551811,-6.61748546012e-05,2.83340466183e-15
negative,6227,s012_013_t01_06,0.00104294181118,0.000201386327414,2.83340466183e-15
negative,6228,s012_013_t01_07,0.000337118150744,6.44583021834e-05,2.83340466183e-15
negative,6229,s012_013_t02_03,-0.00269121065119,-0.000739389802311,2.83340466183e-15
negative,6230,s012_013_t02_04,0.000217675573007,4.84138833708e-05,2.83340466183e-15
negative,6231,s012_013_t02_05,-0.0018042349762,-0.000369215897226,2.83340466183e-15
negative,6232,s012_013_t02_06,-0.000336169551811,-6.61748546012e-05,2.83340466183e-15
negative,6233,s012_013_t02_07,-0.00103224698568,-0.000199321215434,2.83340466183e-15
negative,6234,s012_013_t03_04,0.00296010101368,0.000813265398737,2.83340466183e-15
negative,6235,s012_013_t03_05,0.000217675573007,4.84138833708e-05,2.83340466183e-15
negative,6236,s012_013_t03_06,0.0016550436757,0.000338685616748,2.83340466183e-15
negative,6237,s012_013_t03_07,0.00087589860268,0.000172420322916,2.83340466183e-15
negative,6238,s012_013_t04_05,-0.00269121065119,-0.000739389802311,2.83340466183e-15
negative,6239,s012_013_t04_06,-0.000597500950201,-0.000132891995723,2.83340466183e-15
negative,6240,s012_013_t04_07,-0.00129423854535,-0.00026485100447,2.83340466183e-15
negative,6241,s012_013_t05_06,0.001953129456,0.000536607567946,2.83340466183e-15
negative,6242,s012_013_t05_07,0.000771969430102,0.000171696058674,2.83340466183e-15
negative,6243,s012_013_t06_07,-0.000999530772314,-0.000274613531207,2.83340466183e-15
negative,6244,s012_014_t00_01,-0.00121635341774,-0.000302491586183,2.83340466183e-15
negative,6245,s012_014_t00_02,0.000946297065952,0.0001905089892,2.83340466183e-15
negative,6246,s012_014_t00_03,-0.00157676020492,-0.000292065796921,2.83340466183e-15
negative,6247,s012_014_t00_04,0.0010731959774,0.000191223565964,2.83340466183e-15
negative,6248,s012_014_t00_05,-0.00125664519383,-0.000219639443139,2.83340466183e-15
negative,6249,s012_014_t00_06,0.000415678182046,7.19418683093e-05,2.83340466183e-15
negative,6250,s012_014_t00_07,-0.000428638395561,-7.38076720222e-05,2.83340466183e-15
negative,6251,s012_014_t01_02,0.00238529560805,0.00059319260461,2.83340466183e-15
negative,6252,s012_014_t01_03,-0.000729036915392,-0.000146770069187,2.83340466183e-15
negative,6253,s012_014_t01_04,0.002021645241,0.000374472558707,2.83340466183e-15
negative,6254,s012_014_t01_05,-0.000409580865474,-7.29796936403e-05,2.83340466183e-15
negative,6255,s012_014_t01_06,0.00127466593935,0.000222789152007,2.83340466183e-15
negative,6256,s012_014_t01_07,0.000415678182046,7.19418683093e-05,2.83340466183e-15
negative,6257,s012_014_t02_03,-0.00328586059907,-0.000817151635449,2.83340466183e-15
negative,6258,s012_014_t02_04,0.000266266846292,5.36049720218e-05,2.83340466183e-15
negative,6259,s012_014_t02_05,-0.00220244454267,-0.000407962300495,2.83340466183e-15
negative,6260,s012_014_t02_06,-0.000409580865474,-7.29796936403e-05,2.83340466183e-15
negative,6261,s012_014_t02_07,-0.00125664519383,-0.000219639443139,2.83340466183e-15
negative,6262,s012_014_t03_04,0.00361477480763,0.00089894840538,2.83340466183e-15
negative,6263,s012_014_t03_05,0.000266266846292,5.36049720218e-05,2.83340466183e-15
negative,6264,s012_014_t03_06,0.002021645241,0.000374472558707,2.83340466183e-15
negative,6265,s012_014_t03_07,0.0010731959774,0.000191223565964,2.83340466183e-15
negative,6266,s012_014_t04_05,-0.00328586059907,-0.000817151635449,2.83340466183e-15
negative,6267,s012_014_t04_06,-0.000729036915392,-0.000146770069187,2.83340466183e-15
negative,6268,s012_014_t04_07,-0.00157676020492,-0.000292065796921,2.83340466183e-15
negative,6269,s012_014_t05_06,0.00238529560805,0.00059319260461,2.83340466183e-15
negative,6270,s012_014_t05_07,0.000946297065952,0.0001905089892,2.83340466183e-15
negative,6271,s012_014_t06_07,-0.00121635341774,-0.000302491586183,2.83340466183e-15
negative,6272,s012_015_t00_01,0.00109863638759,0.000271144877031,2.83340466183e-15
negative,6273,s012_015_t00_02,-0.000854200498247,-0.000170663915162,2.83340466183e-15
negative,6274,s012_015_t00_03,0.00142413626782,0.000261794490038,2.83340466183e-15
negative,6275,s012_015_t00_04,-0.000968723102239,-0.00017129943809,2.83340466183e-15
negative,6276,s012_015_t00_05,0.00113515456393,0.000196900384312,2.83340466183e-15
negative,6277,s012_015_t00_06,-0.000374881933126,-6.43891804934e-05,2.83340466183e-15
negative,6278,s012_015_t00_07,0.000387719948277,6.6255584206e-05,2.83340466183e-15
negative,6279,s012_015_t01_02,-0.00215381349562,-0.00053156394783,2.83340466183e-15
negative,6280,s012_015_t01_03,0.000658452120796,0.000131554614066,2.83340466183e-15
negative,6281,s012_015_t01_04,-0.00182535858246,-0.000335549925964,2.83340466183e-15
negative,6282,s012_015_t01_05,0.000370070415833,6.54396020283e-05,2.83340466183e-15
negative,6283,s012_015_t01_06,-0.00115073241187,-0.000199602469423,2.83340466183e-15
negative,6284,s012_015_t01_07,-0.000374881933126,-6.43891804934e-05,2.83340466183e-15
negative,6285,s012_015_t02_03,0.00296718647541,0.000732305447999,2.83340466183e-15
negative,6286,s012_015_t02_04,-0.000240323427921,-4.8015117292e-05,2.83340466183e-15
negative,6287,s012_015_t02_05,0.00198895420841,0.00036562319524,2.83340466183e-15
negative,6288,s012_015_t02_06,0.000370070415833,6.54396020283e-05,2.83340466183e-15
negative,6289,s012_015_t02_07,0.00113515456393,0.000196900384312,2.83340466183e-15
negative,6290,s012_015_t03_04,-0.00326405328852,-0.000805572560251,2.83340466183e-15
negative,6291,s012_015_t03_05,-0.000240323427922,-4.8015117292e-05,2.83340466183e-15
negative,6292,s012_015_t03_06,-0.00182535858246,-0.000335549925964,2.83340466183e-15
negative,6293,s012_015_t03_07,-0.000968723102239,-0.00017129943809,2.83340466183e-15
negative,6294,s012_015_t04_05,0.00296718647541,0.000732305447999,2.83340466183e-15
negative,6295,s012_015_t04_06,0.000658452120796,0.000131554614066,2.83340466183e-15
negative,6296,s012_015_t04_07,0.00142413626782,0.000261794490038,2.83340466183e-15
negative,6297,s012_015_t05_06,-0.00215381349562,-0.00053156394783,2.83340466183e-15
negative,6298,s012_015_t05_07,-0.000854200498247,-0.000170663915162,2.83340466183e-15
negative,6299,s012_015_t06_07,0.00109863638759,0.000271144877031,2.83340466183e-15
negative,6300,s012_016_t00_01,0.00085456330602,0.000220705138877,2.83340466183e-15
negative,6301,s012_016_t00_02,-0.000659568138412,-0.000137899385995,2.83340466183e-15
negative,6302,s012_016_t00_03,0.00110650213176,0.000212854085526,2.83340466183e-15
negative,6303,s012_016_t00_04,-0.000748347331359,-0.000138477838479,2.83340466183e-15
negative,6304,s012_016_t00_05,0.000882634626356,0.000160211359461,2.83340466183e-15
negative,6305,s012_016_t00_06,-0.000287748104146,-5.17191808996e-05,2.83340466183e-15
negative,6306,s012_016_t00_07,0.000305414550498,5.4615365655e-05,2.83340466183e-15
negative,6307,s012_016_t01_02,-0.00166931488046,-0.000431128238161,2.83340466183e-15
negative,6308,s012_016_t01_03,0.000510813991262,0.000106798572658,2.83340466183e-15
negative,6309,s012_016_t01_04,-0.00141446832105,-0.000272096503332,2.83340466183e-15
negative,6310,s012_016_t01_05,0.000287515092803,5.32031944433e-05,2.83340466183e-15
negative,6311,s012_016_t01_06,-0.00089119755621,-0.000161765659045,2.83340466183e-15
negative,6312,s012_016_t01_07,-0.000287748104146,-5.17191808996e-05,2.83340466183e-15
negative,6313,s012_016_t02_03,0.00230031337689,0.000594094059188,2.83340466183e-15
negative,6314,s012_016_t02_04,-0.000185961463765,-3.88799430696e-05,2.83340466183e-15
negative,6315,s012_016_t02_05,0.00154225964667,0.000296679289909,2.83340466183e-15
negative,6316,s012_016_t02_06,0.000287515092803,5.32031944433e-05,2.83340466183e-15
negative,6317,s012_016_t02_07,0.000882634626356,0.000160211359461,2.83340466183e-15
negative,6318,s012_016_t03_04,-0.00253002792276,-0.000653421648369,2.83340466183e-15
negative,6319,s012_016_t03_05,-0.000185961463765,-3.88799430696e-05,2.83340466183e-15
negative,6320,s012_016_t03_06,-0.00141446832105,-0.000272096503332,2.83340466183e-15
negative,6321,s012_016_t03_07,-0.000748347331359,-0.000138477838479,2.83340466183e-15
negative,6322,s012_016_t04_05,0.00230031337689,0.000594094059188,2.83340466183e-15
negative,6323,s012_016_t04_06,0.000510813991262,0.000106798572658,2.83340466183e-15
negative,6324,s012_016_t04_07,0.00110650213176,0.000212854085526,2.83340466183e-15
negative,6325,s012_016_t05_06,-0.00166931488046,-0.000431128238161,2.83340466183e-15
negative,6326,s012_016_t05_07,-0.000659568138412,-0.000137899385995,2.83340466183e-15
negative,6327,s012_016_t06_07,0.00085456330602,0.000220705138877,2.83340466183e-15
negative,6328,s012_017_t00_01,-1.96259566711e-11,-5.39208329701e-12,2.83340466183e-15
negative,6329,s012_017_t00_02,1.51577678169e-11,3.3712849902e-12,2.83340466183e-15
negative,6330,s012_017_t00_03,-2.54126006013e-11,-5.20039579762e-12,2.83340466183e-15
negative,6331,s012_017_t00_04,1.7198438454e-11,3.38550633303e-12,2.83340466183e-15
negative,6332,s012_017_t00_05,-2.02683574723e-11,-3.91370828919e-12,2.83340466183e-15
negative,6333,s012_017_t00_06,6.61938743947e-12,1.26565261575e-12,2.83340466183e-15
negative,6334,s012_017_t00_07,-7.00329443788e-12,-1.33224794748e-12,2.83340466183e-15
negative,6335,s012_017_t01_02,3.83500498606e-11,1.05363864171e-11,2.83340466183e-15
negative,6336,s012_017_t01_03,-1.17320398522e-11,-2.60935847123e-12,2.83340466183e-15
negative,6337,s012_017_t01_04,3.24970852727e-11,6.65015392711e-12,2.83340466183e-15
negative,6338,s012_017_t01_05,-6.6007586232e-12,-1.29935692601e-12,2.83340466183e-15
negative,6339,s012_017_t01_06,2.0478355269e-11,3.9542577081e-12,2.83340466183e-15
negative,6340,s012_017_t01_07,6.61937366757e-12,1.26564998252e-12,2.83340466183e-15
negative,6341,s012_017_t02_03,-5.28424086457e-11,-1.45180524856e-11,2.83340466183e-15
negative,6342,s012_017_t02_04,4.27410312681e-12,9.50616204973e-13,2.83340466183e-15
negative,6343,s012_017_t02_05,-3.5426489085e-11,-7.24962265187e-12,2.83340466183e-15
negative,6344,s012_017_t02_06,-6.60074564285e-12,-1.29935437083e-12,2.83340466183e-15
negative,6345,s012_017_t02_07,-2.02683581618e-11,-3.91370842233e-12,2.83340466183e-15
negative,6346,s012_017_t03_04,5.81221244292e-11,1.59686145023e-11,2.83340466183e-15
negative,6347,s012_017_t03_05,4.27408996813e-12,9.5061327831e-13,2.83340466183e-15
negative,6348,s012_017_t03_06,3.24970871346e-11,6.65015430812e-12,2.83340466183e-15
negative,6349,s012_017_t03_07,1.71984258038e-11,3.38550384284e-12,2.83340466183e-15
negative,6350,s012_017_t04_05,-5.28424249452e-11,-1.45180569638e-11,2.83340466183e-15
negative,6351,s012_017_t04_06,-1.1732038374e-11,-2.60935814247e-12,2.83340466183e-15
negative,6352,s012_017_t04_07,-2.54126137202e-11,-5.20039848224e-12,2.83340466183e-15
negative,6353,s012_017_t05_06,3.83500683526e-11,1.05363914977e-11,2.83340466183e-15
negative,6354,s012_017_t05_07,1.5157766786e-11,3.37128476091e-12,2.83340466183e-15
negative,6355,s012_017_t06_07,-1.96259765922e-11,-5.39208877018e-12,2.83340466183e-15
negative,6356,s012_018_t00_01,-0.000854563339579,-0.000220705147544,2.83340466183e-15
negative,6357,s012_018_t00_02,0.000659568164314,0.000137899391411,2.83340466183e-15
negative,6358,s012_018_t00_03,-0.00110650217522,-0.000212854093885,2.83340466183e-15
negative,6359,s012_018_t00_04,0.000748347360747,0.000138477843917,2.83340466183e-15
negative,6360,s012_018_t00_05,-0.000882634661017,-0.000160211365753,2.83340466183e-15
negative,6361,s012_018_t00_06,0.000287748115446,5.17191829306e-05,2.83340466183e-15
negative,6362,s012_018_t00_07,-0.000305414562492,-5.46153677998e-05,2.83340466183e-15
negative,6363,s012_018_t01_02,0.00166931494602,0.000431128255092,2.83340466183e-15
negative,6364,s012_018_t01_03,-0.000510814011322,-0.000106798576852,2.83340466183e-15
negative,6365,s012_018_t01_04,0.0014144683766,0.000272096514017,2.83340466183e-15
negative,6366,s012_018_t01_05,-0.000287515104094,-5.32031965326e-05,2.83340466183e-15
negative,6367,s012_018_t01_06,0.000891197591208,0.000161765665398,2.83340466183e-15
negative,6368,s012_018_t01_07,0.000287748115446,5.17191829306e-05,2.83340466183e-15
negative,6369,s012_018_t02_03,-0.00230031346722,-0.000594094082518,2.83340466183e-15
negative,6370,s012_018_t02_04,0.000185961471068,3.88799445965e-05,2.83340466183e-15
negative,6371,s012_018_t02_05,-0.00154225970723,-0.00029667930156,2.83340466183e-15
negative,6372,s012_018_t02_06,-0.000287515104094,-5.32031965326e-05,2.83340466183e-15
negative,6373,s012_018_t02_07,-0.000882634661017,-0.000160211365753,2.83340466183e-15
negative,6374,s012_018_t03_04,0.00253002802212,0.000653421674029,2.83340466183e-15
negative,6375,s012_018_t03_05,0.000185961471068,3.88799445965e-05,2.83340466183e-15
negative,6376,s012_018_t03_06,0.0014144683766,0.000272096514017,2.83340466183e-15
negative,6377,s012_018_t03_07,0.000748347360747,0.000138477843917,2.83340466183e-15
negative,6378,s012_018_t04_05,-0.00230031346722,-0.000594094082518,2.83340466183e-15
negative,6379,s012_018_t04_06,-0.000510814011322,-0.000106798576852,2.83340466183e-15
negative,6380,s012_018_t04_07,-0.00110650217522,-0.000212854093885,2.83340466183e-15
negative,6381,s012_018_t05_06,0.00166931494602,0.000431128255092,2.83340466183e-15
negative,6382,s012_018_t05_07,0.000659568164314,0.000137899391411,2.83340466183e-15
negative,6383,s012_018_t06_07,-0.000854563339579,-0.000220705147544,2.83340466183e-15
negative,6384,s012_019_t00_01,-0.00109863641104,-0.000271144882819,2.83340466183e-15
negative,6385,s012_019_t00_02,0.000854200516439,0.000170663918796,2.83340466183e-15
negative,6386,s012_019_t00_03,-0.00142413629821,-0.000261794495624,2.83340466183e-15
negative,6387,s012_019_t00_04,0.00096872312287,0.000171299441739,2.83340466183e-15
negative,6388,s012_019_t00_05,-0.00113515458817,-0.000196900388515,2.83340466183e-15
negative,6389,s012_019_t00_06,0.00037488194109,6.43891818612e-05,2.83340466183e-15
negative,6390,s012_019_t00_07,-0.00038771995659,-6.62555856266e-05,2.83340466183e-15
negative,6391,s012_019_t01_02,0.00215381354154,0.000531563959163,2.83340466183e-15
negative,6392,s012_019_t01_03,-0.000658452134844,-0.000131554616872,2.83340466183e-15
negative,6393,s012_019_t01_04,0.00182535862137,0.000335549933117,2.83340466183e-15
negative,6394,s012_019_t01_05,-0.000370070423735,-6.54396034256e-05,2.83340466183e-15
negative,6395,s012_019_t01_06,0.0011507324364,0.000199602473676,2.83340466183e-15
negative,6396,s012_019_t01_07,0.00037488194109,6.43891818612e-05,2.83340466183e-15
negative,6397,s012_019_t02_03,-0.00296718653869,-0.000732305463615,2.83340466183e-15
negative,6398,s012_019_t02_04,0.000240323433041,4.80151183149e-05,2.83340466183e-15
negative,6399,s012_019_t02_05,-0.00198895425083,-0.000365623203038,2.83340466183e-15
negative,6400,s012_019_t02_06,-0.000370070423735,-6.54396034256e-05,2.83340466183e-15
negative,6401,s012_019_t02_07,-0.00113515458817,-0.000196900388515,2.83340466183e-15
negative,6402,s012_019_t03_04,0.00326405335811,0.000805572577428,2.83340466183e-15
negative,6403,s012_019_t03_05,0.000240323433041,4.80151183149e-05,2.83340466183e-15
negative,6404,s012_019_t03_06,0.00182535862137,0.000335549933117,2.83340466183e-15
negative,6405,s012_019_t03_07,0.00096872312287,0.000171299441739,2.83340466183e-15
negative,6406,s012_019_t04_05,-0.00296718653869,-0.000732305463615,2.83340466183e-15
negative,6407,s012_019_t04_06,-0.000658452134844,-0.000131554616872,2.83340466183e-15
negative,6408,s012_019_t04_07,-0.00142413629821,-0.000261794495624,2.83340466183e-15
negative,6409,s012_019_t05_06,0.00215381354154,0.000531563959163,2.83340466183e-15
negative,6410,s012_019_t05_07,0.000854200516439,0.000170663918796,2.83340466183e-15
negative,6411,s012_019_t06_07,-0.00109863641104,-0.000271144882819,2.83340466183e-15
negative,6412,s012_020_t00_01,0.000798257041212,0.00019498923513,2.83340466183e-15
negative,6413,s012_020_t00_02,-0.000623995062924,-0.000123391002008,2.83340466183e-15
negative,6414,s012_020_t00_03,0.00103569077082,0.000188434107405,2.83340466183e-15
negative,6415,s012_020_t00_04,-0.000707448409498,-0.000123814500319,2.83340466183e-15
negative,6416,s012_020_t00_05,0.000825052746212,0.00014164254837,2.83340466183e-15
negative,6417,s012_020_t00_06,-0.000274999048518,-4.67487530802e-05,2.83340466183e-15
negative,6418,s012_020_t00_07,0.000279112331462,4.72067192877e-05,2.83340466183e-15
negative,6419,s012_020_t01_02,-0.00156906589379,-0.000383273736031,2.83340466183e-15
negative,6420,s012_020_t01_03,0.000479433844682,9.48049528065e-05,2.83340466183e-15
negative,6421,s012_020_t01_04,-0.00133001211581,-0.000241983083119,2.83340466183e-15
negative,6422,s012_020_t01_05,0.000269156166171,4.71065250481e-05,2.83340466183e-15
negative,6423,s012_020_t01_06,-0.000838749267328,-0.000143993925495,2.83340466183e-15
negative,6424,s012_020_t01_07,-0.000274999048518,-4.67487530802e-05,2.83340466183e-15
negative,6425,s012_020_t02_03,0.00216130111112,0.000527938281513,2.83340466183e-15
negative,6426,s012_020_t02_04,-0.000175324380307,-3.46692662297e-05,2.83340466183e-15
negative,6427,s012_020_t02_05,0.00144850509995,0.000263541757127,2.83340466183e-15
negative,6428,s012_020_t02_06,0.000269156166171,4.71065250481e-05,2.83340466183e-15
negative,6429,s012_020_t02_07,0.000825052746212,0.00014164254837,2.83340466183e-15
negative,6430,s012_020_t03_04,-0.00237787587659,-0.000580840724822,2.83340466183e-15
negative,6431,s012_020_t03_05,-0.000175324380307,-3.46692662297e-05,2.83340466183e-15
negative,6432,s012_020_t03_06,-0.00133001211581,-0.000241983083119,2.83340466183e-15
negative,6433,s012_020_t03_07,-0.000707448409498,-0.000123814500319,2.83340466183e-15
negative,6434,s012_020_t04_05,0.00216130111112,0.000527938281513,2.83340466183e-15
negative,6435,s012_020_t04_06,0.000479433844682,9.48049528065e-05,2.83340466183e-15
negative,6436,s012_020_t04_07,0.00103569077082,0.000188434107405,2.83340466183e-15
negative,6437,s012_020_t05_06,-0.00156906589379,-0.000383273736031,2.83340466183e-15
negative,6438,s012_020_t05_07,-0.000623995062924,-0.000123391002008,2.83340466183e-15
negative,6439,s012_020_t06_07,0.000798257041212,0.00019498923513,2.83340466183e-15
negative,6440,s012_021_t00_01,0.000597116453368,0.000147369110231,2.83340466183e-15
negative,6441,s012_021_t00_02,-0.000463233054175,-9.25510657251e-05,2.83340466183e-15
negative,6442,s012_021_t00_03,0.00077387802481,0.000142259562456,2.83340466183e-15
negative,6443,s012_021_t00_04,-0.000525374287504,-9.29020065675e-05,2.83340466183e-15
negative,6444,s012_021_t00_05,0.000617039781606,0.000107029803415,2.83340466183e-15
negative,6445,s012_021_t00_06,-0.000202790043166,-3.48309254313e-05,2.83340466183e-15
negative,6446,s012_021_t00_07,0.000211684452545,3.61737308001e-05,2.83340466183e-15
negative,6447,s012_021_t01_02,-0.0011693391522,-0.000288594409761,2.83340466183e-15
negative,6448,s012_021_t01_03,0.000357710393949,7.14682984786e-05,2.83340466183e-15
negative,6449,s012_021_t01_04,-0.000990916733039,-0.000182157105323,2.83340466183e-15
negative,6450,s012_021_t01_05,0.000201212737974,3.55804757663e-05,2.83340466183e-15
negative,6451,s012_021_t01_06,-0.000624460627959,-0.000108317000367,2.83340466183e-15
negative,6452,s012_021_t01_07,-0.000202790043166,-3.48309254313e-05,2.83340466183e-15
negative,6453,s012_021_t02_03,0.0016112117802,0.000397649143819,2.83340466183e-15
negative,6454,s012_021_t02_04,-0.000130367662622,-2.60466432673e-05,2.83340466183e-15
negative,6455,s012_021_t02_05,0.00108014185846,0.000198559079401,2.83340466183e-15
negative,6456,s012_021_t02_06,0.000201212737975,3.55804757663e-05,2.83340466183e-15
negative,6457,s012_021_t02_07,0.000617039781606,0.000107029803415,2.83340466183e-15
negative,6458,s012_021_t03_04,-0.00177225239479,-0.000437394175044,2.83340466183e-15
negative,6459,s012_021_t03_05,-0.000130367662622,-2.60466432673e-05,2.83340466183e-15
negative,6460,s012_021_t03_06,-0.000990916733039,-0.000182157105323,2.83340466183e-15
negative,6461,s012_021_t03_07,-0.000525374287504,-9.29020065675e-05,2.83340466183e-15
negative,6462,s012_021_t04_05,0.0016112117802,0.000397649143819,2.83340466183e-15
negative,6463,s012_021_t04_06,0.000357710393949,7.14682984786e-05,2.83340466183e-15
negative,6464,s012_021_t04_07,0.00077387802481,0.000142259562456,2.83340466183e-15
negative,6465,s012_021_t05_06,-0.0011693391522,-0.000288594409761,2.83340466183e-15
negative,6466,s012_021_t05_07,-0.000463233054175,-9.25510657251e-05,2.83340466183e-15
negative,6467,s012_021_t06_07,0.000597116453368,0.000147369110231,2.83340466183e-15
negative,6468,s012_022_t00_01,-2.38833202475e-11,-5.93947719442e-12,2.83340466183e-15
negative,6469,s012_022_t00_02,1.85807188312e-11,3.74067940282e-12,2.83340466183e-15
negative,6470,s012_022_t00_03,-3.09599724209e-11,-5.73476482948e-12,2.83340466183e-15
negative,6471,s012_022_t00_04,2.10724032173e-11,3.75471036903e-12,2.83340466183e-15
negative,6472,s012_022_t00_05,-2.46744627893e-11,-4.31266141265e-12,2.83340466183e-15
negative,6473,s012_022_t00_06,8.16192686344e-12,1.41259341883e-12,2.83340466183e-15
negative,6474,s012_022_t00_07,-8.41639297773e-12,-1.44922707696e-12,2.83340466183e-15
negative,6475,s012_022_t01_02,4.6835717394e-11,1.16474456844e-11,2.83340466183e-15
negative,6476,s012_022_t01_03,-1.43147719898e-11,-2.88185689826e-12,2.83340466183e-15
negative,6477,s012_022_t01_04,3.96953770158e-11,7.35283768694e-12,2.83340466183e-15
negative,6478,s012_022_t01_05,-8.04220121822e-12,-1.43297069596e-12,2.83340466183e-15
negative,6479,s012_022_t01_06,2.50283074065e-11,4.37450721815e-12,2.83340466183e-15
negative,6480,s012_022_t01_07,8.16191613418e-12,1.41259156191e-12,2.83340466183e-15
negative,6481,s012_022_t02_03,-6.45184742695e-11,-1.60449218354e-11,2.83340466183e-15
negative,6482,s012_022_t02_04,5.22819967125e-12,1.0525437149e-12,2.83340466183e-15
negative,6483,s012_022_t02_05,-4.32454090841e-11,-8.01041576138e-12,2.83340466183e-15
negative,6484,s012_022_t02_06,-8.04218765827e-12,-1.43296827983e-12,2.83340466183e-15
negative,6485,s012_022_t02_07,-2.46744603096e-11,-4.31266097923e-12,2.83340466183e-15
negative,6486,s012_022_t03_04,7.09767669028e-11,1.76510168596e-11,2.83340466183e-15
negative,6487,s012_022_t03_05,5.2281897586e-12,1.05254171928e-12,2.83340466183e-15
negative,6488,s012_022_t03_06,3.96953822977e-11,7.35283866533e-12,2.83340466183e-15
negative,6489,s012_022_t03_07,2.10723973039e-11,3.75470931538e-12,2.83340466183e-15
negative,6490,s012_022_t04_05,-6.45184866566e-11,-1.60449249159e-11,2.83340466183e-15
negative,6491,s012_022_t04_06,-1.43147663901e-11,-2.88185577094e-12,2.83340466183e-15
negative,6492,s012_022_t04_07,-3.09599791073e-11,-5.73476606803e-12,2.83340466183e-15
negative,6493,s012_022_t05_06,4.68357366022e-11,1.16474504612e-11,2.83340466183e-15
negative,6494,s012_022_t05_07,1.85807219286e-11,3.74068002639e-12,2.83340466183e-15
