year,month,day_num,direction,model,rmse,mae,bias_emp_minus_fit,mean_model,normalized,sigma,range_lat,range_lon,range_time,nugget
2023,7,23,lat,Vecchia_mm20,0.0410,0.0320,-0.0221,hour_dummy_plus_lat_lon_ols,True,8.3519,0.3602,0.4184,2.0107,1.5623
2023,7,23,lon,Corridor_4x4_lag643,0.1969,0.1827,-0.1827,hour_dummy_plus_lat_lon_ols,True,7.5116,0.1938,0.2095,1.1840,0.8949
2023,7,23,lon,Debiased_Whittle,0.1974,0.1823,-0.1823,hour_dummy_plus_lat_lon_ols,True,6.1772,0.2063,0.2052,1.1417,0.6027
2023,7,23,lon,Vecchia_mm20,0.1156,0.1002,-0.0952,hour_dummy_plus_lat_lon_ols,True,8.3519,0.3602,0.4184,2.0107,1.5623
2023,7,24,lat,Corridor_4x4_lag643,0.1250,0.1039,-0.0969,hour_dummy_plus_lat_lon_ols,True,6.0809,0.1818,0.1833,1.6447,1.4074
2023,7,24,lat,Debiased_Whittle,0.1809,0.1509,-0.1438,hour_dummy_plus_lat_lon_ols,True,3.6366,0.1029,0.0959,1.1829,0.9171
2023,7,24,lat,Vecchia_mm20,0.0639,0.0536,0.0139,hour_dummy_plus_lat_lon_ols,True,9.2805,0.4593,0.4443,3.8353,2.1085
2023,7,24,lon,Corridor_4x4_lag643,0.2226,0.2088,-0.2088,hour_dummy_plus_lat_lon_ols,True,6.0809,0.1818,0.1833,1.6447,1.4074
2023,7,24,lon,Debiased_Whittle,0.2740,0.2660,-0.2660,hour_dummy_plus_lat_lon_ols,True,3.6366,0.1029,0.0959,1.1829,0.9171
2023,7,24,lon,Vecchia_mm20,0.1443,0.1351,-0.0913,hour_dummy_plus_lat_lon_ols,True,9.2805,0.4593,0.4443,3.8353,2.1085
2023,7,25,lat,Corridor_4x4_lag643,0.1091,0.0918,-0.0386,hour_dummy_plus_lat_lon_ols,True,5.7676,0.1715,0.1755,1.7393,1.5057
2023,7,25,lat,Debiased_Whittle,0.1505,0.1241,-0.0711,hour_dummy_plus_lat_lon_ols,True,4.5002,0.1094,0.0979,0.8773,0.9831
2023,7,25,lat,Vecchia_mm20,0.0626,0.0502,0.0371,hour_dummy_plus_lat_lon_ols,True,6.7260,0.3827,0.4569,3.9471,2.2326
2023,7,25,lon,Corridor_4x4_lag643,0.2290,0.2168,-0.2168,hour_dummy_plus_lat_lon_ols,True,5.7676,0.1715,0.1755,1.7393,1.5057
2023,7,25,lon,Debiased_Whittle,0.2715,0.2636,-0.2636,hour_dummy_plus_lat_lon_ols,True,4.5002,0.1094,0.0979,0.8773,0.9831
2023,7,25,lon,Vecchia_mm20,0.1437,0.1307,-0.1066,hour_dummy_plus_lat_lon_ols,True,6.7260,0.3827,0.4569,3.9471,2.2326
2023,7,26,lat,Corridor_4x4_lag643,0.1039,0.0807,-0.0731,hour_dummy_plus_lat_lon_ols,True,5.6371,0.1554,0.1920,1.9128,1.5919
2023,7,26,lat,Debiased_Whittle,0.1581,0.1204,-0.1128,hour_dummy_plus_lat_lon_ols,True,3.6204,0.0885,0.0945,1.2098,0.9638
2023,7,26,lat,Vecchia_mm20,0.0401,0.0340,-0.0039,hour_dummy_plus_lat_lon_ols,True,6.1951,0.3397,0.3920,4.1022,2.1429
2023,7,26,lon,Corridor_4x4_lag643,0.2487,0.2346,-0.2346,hour_dummy_plus_lat_lon_ols,True,5.6371,0.1554,0.1920,1.9128,1.5919
2023,7,26,lon,Debiased_Whittle,0.2980,0.2933,-0.2933,hour_dummy_plus_lat_lon_ols,True,3.6204,0.0885,0.0945,1.2098,0.9638
2023,7,26,lon,Vecchia_mm20,0.1901,0.1656,-0.1567,hour_dummy_plus_lat_lon_ols,True,6.1951,0.3397,0.3920,4.1022,2.1429
2023,7,27,lat,Corridor_4x4_lag643,0.1943,0.1752,-0.1752,hour_dummy_plus_lat_lon_ols,True,5.1284,0.1817,0.2287,2.2941,1.8159
2023,7,27,lat,Debiased_Whittle,0.2380,0.2137,-0.2137,hour_dummy_plus_lat_lon_ols,True,3.1348,0.1100,0.1113,1.3509,1.1887
2023,7,27,lat,Vecchia_mm20,0.0785,0.0719,-0.0363,hour_dummy_plus_lat_lon_ols,True,8.4956,0.5485,0.7458,7.7740,2.4376
2023,7,27,lon,Corridor_4x4_lag643,0.3295,0.3127,-0.3127,hour_dummy_plus_lat_lon_ols,True,5.1284,0.1817,0.2287,2.2941,1.8159
2023,7,27,lon,Debiased_Whittle,0.3815,0.3762,-0.3762,hour_dummy_plus_lat_lon_ols,True,3.1348,0.1100,0.1113,1.3509,1.1887
2023,7,27,lon,Vecchia_mm20,0.1798,0.1589,-0.1213,hour_dummy_plus_lat_lon_ols,True,8.4956,0.5485,0.7458,7.7740,2.4376
2023,7,28,lat,Corridor_4x4_lag643,0.1320,0.1106,-0.0899,hour_dummy_plus_lat_lon_ols,True,5.1909,0.1919,0.2291,1.8630,1.3049
2023,7,28,lat,Debiased_Whittle,0.1385,0.1179,-0.0972,hour_dummy_plus_lat_lon_ols,True,3.4570,0.1832,0.1838,1.5317,0.9815
2023,7,28,lat,Vecchia_mm20,0.0628,0.0535,0.0175,hour_dummy_plus_lat_lon_ols,True,6.4773,0.4850,0.6247,5.0087,1.7798
2023,7,28,lon,Corridor_4x4_lag643,0.2727,0.2522,-0.2522,hour_dummy_plus_lat_lon_ols,True,5.1909,0.1919,0.2291,1.8630,1.3049
2023,7,28,lon,Debiased_Whittle,0.2913,0.2785,-0.2785,hour_dummy_plus_lat_lon_ols,True,3.4570,0.1832,0.1838,1.5317,0.9815
