basis,mode,candidate_roles,time_index,anchor_rank,moving_latitude,moving_longitude,weight
fitted_null,1,top_total_gt,6,83,-0.375012986667,124.340366958,0.00699137634161
fitted_null,1,top_total_gt,6,84,-1.12228712708,129.120107917,-0.000989258718181
fitted_null,1,top_total_gt,6,85,-2.70736480417,130.161940833,-0.000477083867998
fitted_null,1,top_total_gt,6,86,-0.200070153583,127.521585208,0.00619048683955
fitted_null,1,top_total_gt,6,87,-1.6084729,128.23974575,0.00583584813403
fitted_null,1,top_total_gt,6,88,-1.8283933,125.262639125,-0.00179612925265
fitted_null,1,top_total_gt,6,89,-1.959387675,127.860007583,0.00261168165865
fitted_null,1,top_total_gt,6,90,-1.21174286125,130.925405417,0.00591172502245
fitted_null,1,top_total_gt,6,91,-1.08096030875,122.436867417,0.000424877279049
fitted_null,1,top_total_gt,6,92,-2.7074172875,127.360457458,0.000876155311658
fitted_null,1,top_total_gt,6,93,-0.77108571375,125.027019417,2.22641829667e-05
fitted_null,1,top_total_gt,6,94,1.03345897917,122.544005167,-0.00181581281358
fitted_null,1,top_total_gt,6,95,0.504336623333,126.845597375,0.00859993251637
fitted_null,1,top_total_gt,6,96,-2.3982789125,124.256074292,-0.000256285466583
fitted_null,1,top_total_gt,6,97,-0.376384116375,129.309960833,-0.0143451100409
fitted_null,1,top_total_gt,6,98,-0.596454438792,127.392837833,-0.0140074564777
fitted_null,1,top_total_gt,6,99,0.0649491196667,123.939110292,0.0069901537038
fitted_null,1,top_total_gt,6,100,0.0640916809583,123.298205625,-0.00524878476892
fitted_null,1,top_total_gt,7,1,-0.463680213167,126.027019875,0.0004869086537
fitted_null,1,top_total_gt,7,2,-2.9701870375,130.68454125,-0.000832441946778
fitted_null,1,top_total_gt,7,3,1.29708925833,130.947421667,0.000558214335427
fitted_null,1,top_total_gt,7,4,-2.92987918333,122.494231708,-1.18808762804e-05
fitted_null,1,top_total_gt,7,5,1.42743225417,122.420818625,-0.00205506994506
fitted_null,1,top_total_gt,7,6,-2.97089760833,126.856669167,0.00115596511007
fitted_null,1,top_total_gt,7,7,-0.77269883875,129.499410833,-0.00189689003385
fitted_null,1,top_total_gt,7,8,-0.725738504167,122.741743167,0.00222507129591
fitted_null,1,top_total_gt,7,9,1.4274959875,127.600654917,0.000997541131173
fitted_null,1,top_total_gt,7,10,1.1645651125,125.012591708,-0.000515867958166
fitted_null,1,top_total_gt,7,11,-2.00316435833,124.698922792,-0.00112472654608
fitted_null,1,top_total_gt,7,12,-1.56389771542,127.6011175,0.00131155650605
fitted_null,1,top_total_gt,7,13,0.592594635417,129.165755167,0.00252788673788
fitted_null,1,top_total_gt,7,14,-2.61796369167,128.79609425,0.00149934464439
fitted_null,1,top_total_gt,7,15,-1.65013064167,130.920257917,0.000433803240519
fitted_null,1,top_total_gt,7,16,0.41464390875,123.551635958,0.0035053487301
fitted_null,1,top_total_gt,7,17,0.0663052595417,130.816265417,-0.00457567936573
fitted_null,1,top_total_gt,7,18,0.284646368333,127.340512792,0.0169154248718
fitted_null,1,top_total_gt,7,19,-0.857858500833,124.397121458,-0.000441199923765
fitted_null,1,top_total_gt,7,20,-2.97308299167,125.245385417,0.000339438422079
fitted_null,1,top_total_gt,7,21,-1.47699247875,126.076770417,-0.00575126380848
fitted_null,1,top_total_gt,7,22,-0.596738372042,128.021699625,-0.0318491937422
fitted_null,1,top_total_gt,7,23,0.24035189125,125.095227292,0.00557311009098
fitted_null,1,top_total_gt,7,24,0.944637900833,126.414588417,0.00340847306874
fitted_null,1,top_total_gt,7,25,-1.65129030417,129.243026042,0.0129012524175
fitted_null,1,top_total_gt,7,26,1.42847417083,129.596902917,0.00280016374284
fitted_null,1,top_total_gt,7,27,1.425674125,123.739322125,-0.00184663605699
fitted_null,1,top_total_gt,7,28,-0.815498235833,130.74365375,0.00902818219888
fitted_null,1,top_total_gt,7,29,-2.79744975417,124.062144375,3.06949609015e-05
fitted_null,1,top_total_gt,7,30,-2.2661012125,125.817022458,-6.61967498716e-05
fitted_null,1,top_total_gt,7,31,-2.35519175,127.676190458,0.00225514149582
fitted_null,1,top_total_gt,7,32,0.63544099375,122.418118375,-0.00105175561168
fitted_null,1,top_total_gt,7,33,-0.859535393333,126.954802042,-0.0155236720913
fitted_null,1,top_total_gt,7,34,-2.31287167917,129.793940833,0.000850403874353
fitted_null,1,top_total_gt,7,35,-0.111612957292,128.868081083,-0.0204023466785
fitted_null,1,top_total_gt,7,36,0.725231845833,130.316498333,-0.00182031010665
fitted_null,1,top_total_gt,7,37,-0.287432366958,123.693280042,0.012820783182
fitted_null,1,top_total_gt,7,38,0.8109373025,128.091678542,0.00695346538045
fitted_null,1,top_total_gt,7,39,-2.00174307083,126.761534625,0.00067537119558
fitted_null,1,top_total_gt,7,40,0.283510766667,126.159424417,0.00860298739682
fitted_null,1,top_total_gt,7,41,-1.21045327375,128.490429167,-0.0100863882365
fitted_null,1,top_total_gt,7,42,-0.154745848896,129.876729583,-0.0121627379153
fitted_null,1,top_total_gt,7,43,-1.38866200208,125.081664083,-0.00356797136289
fitted_null,1,top_total_gt,7,44,-2.9702691875,129.661497917,-0.000731163015356
fitted_null,1,top_total_gt,7,45,-0.066216604375,122.733279875,-0.00113373060706
fitted_null,1,top_total_gt,7,46,-1.29753712542,130.116800833,0.00555604857142
fitted_null,1,top_total_gt,7,47,-2.96982769167,127.859310958,-0.000350738916739
fitted_null,1,top_total_gt,7,48,-1.25552627875,123.267296458,-0.000134187181749
fitted_null,1,top_total_gt,7,49,-2.31022405833,122.44216525,5.66778248777e-06
fitted_null,1,top_total_gt,7,50,-2.00321468333,128.49342625,0.0241793398098
fitted_null,1,top_total_gt,7,51,0.8132153975,124.242558458,-0.000849689761083
fitted_null,1,top_total_gt,7,52,1.42781676667,125.845707708,-0.000453670593425
fitted_null,1,top_total_gt,7,53,-0.243133688208,126.899850875,0.00126364355583
fitted_null,1,top_total_gt,7,54,-0.376253030458,125.156168,0.00566053260048
fitted_null,1,top_total_gt,7,55,0.945355589167,123.172750042,-0.00245738946184
fitted_null,1,top_total_gt,7,56,-0.946412296667,125.585621,-0.00598294629767
fitted_null,1,top_total_gt,7,57,0.8569297125,127.222088625,0.00716019040873
fitted_null,1,top_total_gt,7,58,0.724778312083,125.660616542,0.00201654397247
fitted_null,1,top_total_gt,7,59,1.42747418333,126.792183333,-4.25748688214e-05
fitted_null,1,top_total_gt,7,60,0.284558539583,128.27238925,0.00706162472995
fitted_null,1,top_total_gt,7,61,-2.17786974583,130.79757125,4.71920971744e-05
fitted_null,1,top_total_gt,7,62,-2.7930760125,126.068543667,0.00108655787008
fitted_null,1,top_total_gt,7,63,-2.52995122083,124.815772083,0.000146613279752
fitted_null,1,top_total_gt,7,64,-1.38839686167,124.020961875,-0.000783642285678
fitted_null,1,top_total_gt,7,65,-0.770965145417,123.518344625,0.00238266909115
fitted_null,1,top_total_gt,7,66,-1.03437366292,127.643915958,-0.0276284404512
fitted_null,1,top_total_gt,7,67,1.11983500833,129.026637917,0.00377737146341
fitted_null,1,top_total_gt,7,68,-2.48634890417,126.656301875,0.00279349012812
fitted_null,1,top_total_gt,7,69,0.32972814,129.809775,-0.0055163125996
fitted_null,1,top_total_gt,7,70,1.208963625,130.254771667,0.0007982203886
fitted_null,1,top_total_gt,7,71,-0.685266861,128.804555625,-0.0230128798066
fitted_null,1,top_total_gt,7,72,-1.38786481833,126.761843167,-0.00749439905318
fitted_null,1,top_total_gt,7,73,-0.902444597083,126.27058525,-0.0139710108118
fitted_null,1,top_total_gt,7,74,1.42718795,124.429406458,-0.000950013245254
fitted_null,1,top_total_gt,7,75,-0.0236737227917,125.658382167,0.00613987550889
fitted_null,1,top_total_gt,7,76,-2.22419272917,129.111703292,0.00198037481767
fitted_null,1,top_total_gt,7,77,-0.156083160208,128.143285542,-0.0148838328342
fitted_null,1,top_total_gt,7,78,-0.375842088208,130.9352675,-0.00191035773901
fitted_null,1,top_total_gt,7,79,0.3709275925,124.319410833,0.0059801537703
fitted_null,1,top_total_gt,7,80,0.591076465833,130.946757083,-0.00158908750907
fitted_null,1,top_total_gt,7,81,0.987980731667,129.68524375,0.00191003314766
fitted_null,1,top_total_gt,7,82,-0.596474843667,130.187192083,-0.00448146401601
fitted_null,1,top_total_gt,7,83,-0.375012986667,124.340366958,0.00881206504354
fitted_null,1,top_total_gt,7,84,-1.12228712708,129.120107917,-0.00196273797639
fitted_null,1,top_total_gt,7,85,-2.70736480417,130.161940833,-0.00264594316638
fitted_null,1,top_total_gt,7,86,-0.200070153583,127.521585208,-0.012723105903
fitted_null,1,top_total_gt,7,87,-1.6084729,128.23974575,0.014057336272
fitted_null,1,top_total_gt,7,88,-1.8283933,125.262639125,-0.00236604792788
fitted_null,1,top_total_gt,7,89,-1.959387675,127.860007583,0.0279634444731
fitted_null,1,top_total_gt,7,90,-1.21174286125,130.925405417,0.0106576415521
fitted_null,1,top_total_gt,7,91,-1.08096030875,122.436867417,0.000319886440455
fitted_null,1,top_total_gt,7,92,-2.7074172875,127.360457458,0.00129378278189
fitted_null,1,top_total_gt,7,93,-0.77108571375,125.027019417,-0.00172355420569
fitted_null,1,top_total_gt,7,94,1.03345897917,122.544005167,-0.00274989762827
fitted_null,1,top_total_gt,7,95,0.504336623333,126.845597375,0.014679575639
fitted_null,1,top_total_gt,7,96,-2.3982789125,124.256074292,-0.000421512815548
fitted_null,1,top_total_gt,7,97,-0.376384116375,129.309960833,-0.0323535420888
fitted_null,1,top_total_gt,7,98,-0.596454438792,127.392837833,-0.0355626043385
fitted_null,1,top_total_gt,7,99,0.0649491196667,123.939110292,0.00693056851355
fitted_null,1,top_total_gt,7,100,0.0640916809583,123.298205625,0.0108425419771
fitted_null,5,top_total_lt,0,1,-0.463680213167,126.027019875,-0.00138140408207
fitted_null,5,top_total_lt,0,2,-2.9701870375,130.68454125,-3.41198589239e-05
fitted_null,5,top_total_lt,0,3,1.29708925833,130.947421667,-4.7708994637e-06
fitted_null,5,top_total_lt,0,4,-2.92987918333,122.494231708,-1.65941114773e-06
fitted_null,5,top_total_lt,0,5,1.42743225417,122.420818625,0.000174632291628
fitted_null,5,top_total_lt,0,6,-2.97089760833,126.856669167,-7.69049627183e-05
fitted_null,5,top_total_lt,0,7,-0.77269883875,129.499410833,-0.00129984007304
fitted_null,5,top_total_lt,0,8,-0.725738504167,122.741743167,-0.000773149556238
fitted_null,5,top_total_lt,0,9,1.4274959875,127.600654917,-1.77935215578e-05
fitted_null,5,top_total_lt,0,10,1.1645651125,125.012591708,0.000163076986674
fitted_null,5,top_total_lt,0,11,-2.00316435833,124.698922792,-0.000240778498902
fitted_null,5,top_total_lt,0,12,-1.56389771542,127.6011175,-0.00051915545027
fitted_null,5,top_total_lt,0,13,0.592594635417,129.165755167,-0.000162670404055
fitted_null,5,top_total_lt,0,14,-2.61796369167,128.79609425,-0.000137554466971
fitted_null,5,top_total_lt,0,15,-1.65013064167,130.920257917,-5.84199962723e-05
fitted_null,5,top_total_lt,0,16,0.41464390875,123.551635958,0.0103936094396
fitted_null,5,top_total_lt,0,17,0.0663052595417,130.816265417,-5.57627417365e-05
fitted_null,5,top_total_lt,0,18,0.284646368333,127.340512792,-0.000475281385517
fitted_null,5,top_total_lt,0,19,-0.857858500833,124.397121458,-0.00113868431497
fitted_null,5,top_total_lt,0,20,-2.97308299167,125.245385417,-5.6699482886e-05
fitted_null,5,top_total_lt,0,21,-1.47699247875,126.076770417,-0.000831716305329
fitted_null,5,top_total_lt,0,22,-0.596738372042,128.021699625,-0.00131516631142
fitted_null,5,top_total_lt,0,23,0.24035189125,125.095227292,0.0040280449002
fitted_null,5,top_total_lt,0,24,0.944637900833,126.414588417,1.15934847653e-05
fitted_null,5,top_total_lt,0,25,-1.65129030417,129.243026042,-0.000259685633647
fitted_null,5,top_total_lt,0,26,1.42847417083,129.596902917,-1.980054856e-05
fitted_null,5,top_total_lt,0,27,1.425674125,123.739322125,0.000506078973004
fitted_null,5,top_total_lt,0,28,-0.815498235833,130.74365375,-0.000260027922941
fitted_null,5,top_total_lt,0,29,-2.79744975417,124.062144375,-6.42120311501e-05
fitted_null,5,top_total_lt,0,30,-2.2661012125,125.817022458,-0.000154138262358
fitted_null,5,top_total_lt,0,31,-2.35519175,127.676190458,-0.000243280331563
fitted_null,5,top_total_lt,0,32,0.63544099375,122.418118375,-0.000457537678504
fitted_null,5,top_total_lt,0,33,-0.859535393333,126.954802042,-0.000674269751244
fitted_null,5,top_total_lt,0,34,-2.31287167917,129.793940833,-0.00010547268241
fitted_null,5,top_total_lt,0,35,-0.111612957292,128.868081083,-9.5909001272e-05
fitted_null,5,top_total_lt,0,36,0.725231845833,130.316498333,-5.55223578605e-05
fitted_null,5,top_total_lt,0,37,-0.287432366958,123.693280042,-0.00373803511999
fitted_null,5,top_total_lt,0,38,0.8109373025,128.091678542,-0.000131656335936
fitted_null,5,top_total_lt,0,39,-2.00174307083,126.761534625,-0.000278887968673
fitted_null,5,top_total_lt,0,40,0.283510766667,126.159424417,-0.000190058783957
fitted_null,5,top_total_lt,0,41,-1.21045327375,128.490429167,-0.000442891479356
fitted_null,5,top_total_lt,0,42,-0.154745848896,129.876729583,-0.0002016191635
fitted_null,5,top_total_lt,0,43,-1.38866200208,125.081664083,-0.00110751248388
fitted_null,5,top_total_lt,0,44,-2.9702691875,129.661497917,-3.32014938862e-05
fitted_null,5,top_total_lt,0,45,-0.066216604375,122.733279875,0.00500428264579
fitted_null,5,top_total_lt,0,46,-1.29753712542,130.116800833,-0.000203870705415
fitted_null,5,top_total_lt,0,47,-2.96982769167,127.859310958,-4.77256034154e-05
fitted_null,5,top_total_lt,0,48,-1.25552627875,123.267296458,0.000430071959277
fitted_null,5,top_total_lt,0,49,-2.31022405833,122.44216525,-8.77679948568e-06
fitted_null,5,top_total_lt,0,50,-2.00321468333,128.49342625,-0.000174900854342
fitted_null,5,top_total_lt,0,51,0.8132153975,124.242558458,0.00289196621236
fitted_null,5,top_total_lt,0,52,1.42781676667,125.845707708,0.0003007134336
fitted_null,5,top_total_lt,0,53,-0.243133688208,126.899850875,-0.000950161605458
fitted_null,5,top_total_lt,0,54,-0.376253030458,125.156168,-0.00081593471586
fitted_null,5,top_total_lt,0,55,0.945355589167,123.172750042,-0.000396903701486
fitted_null,5,top_total_lt,0,56,-0.946412296667,125.585621,-0.0007514874802
fitted_null,5,top_total_lt,0,57,0.8569297125,127.222088625,-0.000171769560631
fitted_null,5,top_total_lt,0,58,0.724778312083,125.660616542,0.000464729687751
fitted_null,5,top_total_lt,0,59,1.42747418333,126.792183333,-3.33973236472e-05
fitted_null,5,top_total_lt,0,60,0.284558539583,128.27238925,-0.00032277901298
fitted_null,5,top_total_lt,0,61,-2.17786974583,130.79757125,-2.71008556834e-05
fitted_null,5,top_total_lt,0,62,-2.7930760125,126.068543667,-0.00011152326383
fitted_null,5,top_total_lt,0,63,-2.52995122083,124.815772083,-0.000105026259147
fitted_null,5,top_total_lt,0,64,-1.38839686167,124.020961875,-0.000106896911311
fitted_null,5,top_total_lt,0,65,-0.770965145417,123.518344625,0.000179140075573
fitted_null,5,top_total_lt,0,66,-1.03437366292,127.643915958,-0.00100273017687
fitted_null,5,top_total_lt,0,67,1.11983500833,129.026637917,-3.714009584e-05
fitted_null,5,top_total_lt,0,68,-2.48634890417,126.656301875,-2.35689671173e-05
fitted_null,5,top_total_lt,0,69,0.32972814,129.809775,-9.09021224967e-05
fitted_null,5,top_total_lt,0,70,1.208963625,130.254771667,-4.34193962964e-06
fitted_null,5,top_total_lt,0,71,-0.685266861,128.804555625,-0.000815457677305
fitted_null,5,top_total_lt,0,72,-1.38786481833,126.761843167,-0.000850384381244
fitted_null,5,top_total_lt,0,73,-0.902444597083,126.27058525,-0.000492409346373
fitted_null,5,top_total_lt,0,74,1.42718795,124.429406458,0.00091114289099
fitted_null,5,top_total_lt,0,75,-0.0236737227917,125.658382167,-0.000949472870769
fitted_null,5,top_total_lt,0,76,-2.22419272917,129.111703292,-0.000268180297859
fitted_null,5,top_total_lt,0,77,-0.156083160208,128.143285542,-0.000957040659827
fitted_null,5,top_total_lt,0,78,-0.375842088208,130.9352675,-0.000115553429204
fitted_null,5,top_total_lt,0,79,0.3709275925,124.319410833,0.00101785560751
fitted_null,5,top_total_lt,0,80,0.591076465833,130.946757083,-3.177594599e-05
fitted_null,5,top_total_lt,0,81,0.987980731667,129.68524375,-1.9326400685e-05
fitted_null,5,top_total_lt,0,82,-0.596474843667,130.187192083,-0.000291126975327
fitted_null,5,top_total_lt,0,83,-0.375012986667,124.340366958,0.00759033665433
fitted_null,5,top_total_lt,0,84,-1.12228712708,129.120107917,-0.000638652973806
fitted_null,5,top_total_lt,0,85,-2.70736480417,130.161940833,-5.37540539425e-05
fitted_null,5,top_total_lt,0,86,-0.200070153583,127.521585208,-0.00143163643676
fitted_null,5,top_total_lt,0,87,-1.6084729,128.23974575,-0.000588644731653
fitted_null,5,top_total_lt,0,88,-1.8283933,125.262639125,-0.000478179013681
fitted_null,5,top_total_lt,0,89,-1.959387675,127.860007583,-0.00053610159628
fitted_null,5,top_total_lt,0,90,-1.21174286125,130.925405417,-0.000182819978488
fitted_null,5,top_total_lt,0,91,-1.08096030875,122.436867417,-0.000116738640191
fitted_null,5,top_total_lt,0,92,-2.7074172875,127.360457458,-0.000138295101496
fitted_null,5,top_total_lt,0,93,-0.77108571375,125.027019417,-0.00145308746761
fitted_null,5,top_total_lt,0,94,1.03345897917,122.544005167,0.000206146980836
fitted_null,5,top_total_lt,0,95,0.504336623333,126.845597375,-8.14986549729e-05
fitted_null,5,top_total_lt,0,96,-2.3982789125,124.256074292,-8.66325319124e-05
fitted_null,5,top_total_lt,0,97,-0.376384116375,129.309960833,-0.000886160718136
fitted_null,5,top_total_lt,0,98,-0.596454438792,127.392837833,-0.00153087589741
fitted_null,5,top_total_lt,0,99,0.0649491196667,123.939110292,-0.00247642703
fitted_null,5,top_total_lt,0,100,0.0640916809583,123.298205625,0.00835539896709
fitted_null,5,top_total_lt,1,1,-0.463680213167,126.027019875,0.00691499362196
fitted_null,5,top_total_lt,1,2,-2.9701870375,130.68454125,7.07423262432e-05
fitted_null,5,top_total_lt,1,3,1.29708925833,130.947421667,7.89963735808e-05
fitted_null,5,top_total_lt,1,4,-2.92987918333,122.494231708,1.5149101797e-05
fitted_null,5,top_total_lt,1,5,1.42743225417,122.420818625,0.0018566533756
fitted_null,5,top_total_lt,1,6,-2.97089760833,126.856669167,0.000489626831227
fitted_null,5,top_total_lt,1,7,-0.77269883875,129.499410833,0.00322372166508
fitted_null,5,top_total_lt,1,8,-0.725738504167,122.741743167,0.00511766860637
fitted_null,5,top_total_lt,1,9,1.4274959875,127.600654917,0.000309429955865
fitted_null,5,top_total_lt,1,10,1.1645651125,125.012591708,0.0026482588223
fitted_null,5,top_total_lt,1,11,-2.00316435833,124.698922792,0.00170710415657
fitted_null,5,top_total_lt,1,12,-1.56389771542,127.6011175,0.00293660636918
fitted_null,5,top_total_lt,1,13,0.592594635417,129.165755167,0.000517171809672
fitted_null,5,top_total_lt,1,14,-2.61796369167,128.79609425,0.000623646838662
fitted_null,5,top_total_lt,1,15,-1.65013064167,130.920257917,0.000262697351166
fitted_null,5,top_total_lt,1,16,0.41464390875,123.551635958,0.0269336907725
fitted_null,5,top_total_lt,1,17,0.0663052595417,130.816265417,0.000401089080923
fitted_null,5,top_total_lt,1,18,0.284646368333,127.340512792,0.00316660383799
fitted_null,5,top_total_lt,1,19,-0.857858500833,124.397121458,0.015442349917
fitted_null,5,top_total_lt,1,20,-2.97308299167,125.245385417,0.000227851774994
fitted_null,5,top_total_lt,1,21,-1.47699247875,126.076770417,0.00355057844909
fitted_null,5,top_total_lt,1,22,-0.596738372042,128.021699625,0.00481262669954
fitted_null,5,top_total_lt,1,23,0.24035189125,125.095227292,0.0132510268322
fitted_null,5,top_total_lt,1,24,0.944637900833,126.414588417,0.00157994741151
fitted_null,5,top_total_lt,1,25,-1.65129030417,129.243026042,0.0013888238052
fitted_null,5,top_total_lt,1,26,1.42847417083,129.596902917,0.000157561360001
fitted_null,5,top_total_lt,1,27,1.425674125,123.739322125,0.00226781350722
fitted_null,5,top_total_lt,1,28,-0.815498235833,130.74365375,0.000867318857357
fitted_null,5,top_total_lt,1,29,-2.79744975417,124.062144375,0.000300333333214
fitted_null,5,top_total_lt,1,30,-2.2661012125,125.817022458,0.000807832791622
fitted_null,5,top_total_lt,1,31,-2.35519175,127.676190458,0.00151798904872
fitted_null,5,top_total_lt,1,32,0.63544099375,122.418118375,0.00325987524982
fitted_null,5,top_total_lt,1,33,-0.859535393333,126.954802042,0.00675440341828
fitted_null,5,top_total_lt,1,34,-2.31287167917,129.793940833,0.000378741190107
fitted_null,5,top_total_lt,1,35,-0.111612957292,128.868081083,0.0028703338075
fitted_null,5,top_total_lt,1,36,0.725231845833,130.316498333,0.00031200450573
fitted_null,5,top_total_lt,1,37,-0.287432366958,123.693280042,0.0337836904931
fitted_null,5,top_total_lt,1,38,0.8109373025,128.091678542,0.000749987579168
fitted_null,5,top_total_lt,1,39,-2.00174307083,126.761534625,0.000725085102167
fitted_null,5,top_total_lt,1,40,0.283510766667,126.159424417,0.0040844276365
fitted_null,5,top_total_lt,1,41,-1.21045327375,128.490429167,0.00339252281236
fitted_null,5,top_total_lt,1,42,-0.154745848896,129.876729583,0.00156429755891
fitted_null,5,top_total_lt,1,43,-1.38866200208,125.081664083,0.00543395872499
fitted_null,5,top_total_lt,1,44,-2.9702691875,129.661497917,0.000171529346032
fitted_null,5,top_total_lt,1,45,-0.066216604375,122.733279875,0.00301589050451
fitted_null,5,top_total_lt,1,46,-1.29753712542,130.116800833,0.000756567244408
fitted_null,5,top_total_lt,1,47,-2.96982769167,127.859310958,0.000496027530227
fitted_null,5,top_total_lt,1,48,-1.25552627875,123.267296458,0.0054708135329
fitted_null,5,top_total_lt,1,49,-2.31022405833,122.44216525,6.38824106629e-05
fitted_null,5,top_total_lt,1,50,-2.00321468333,128.49342625,0.00257709562999
fitted_null,5,top_total_lt,1,51,0.8132153975,124.242558458,0.0142883299265
fitted_null,5,top_total_lt,1,52,1.42781676667,125.845707708,0.000911305801886
fitted_null,5,top_total_lt,1,53,-0.243133688208,126.899850875,0.00511305576086
fitted_null,5,top_total_lt,1,54,-0.376253030458,125.156168,0.0158720851212
fitted_null,5,top_total_lt,1,55,0.945355589167,123.172750042,0.00539974029275
fitted_null,5,top_total_lt,1,56,-0.946412296667,125.585621,0.00978030884843
fitted_null,5,top_total_lt,1,57,0.8569297125,127.222088625,0.00135591170194
fitted_null,5,top_total_lt,1,58,0.724778312083,125.660616542,0.00347561371348
fitted_null,5,top_total_lt,1,59,1.42747418333,126.792183333,0.000530702323408
fitted_null,5,top_total_lt,1,60,0.284558539583,128.27238925,0.00208890394361
fitted_null,5,top_total_lt,1,61,-2.17786974583,130.79757125,8.32691650774e-05
fitted_null,5,top_total_lt,1,62,-2.7930760125,126.068543667,0.000316847882075
fitted_null,5,top_total_lt,1,63,-2.52995122083,124.815772083,0.000709224050507
fitted_null,5,top_total_lt,1,64,-1.38839686167,124.020961875,0.00526134970765
fitted_null,5,top_total_lt,1,65,-0.770965145417,123.518344625,0.0132673477689
fitted_null,5,top_total_lt,1,66,-1.03437366292,127.643915958,0.00483513764566
fitted_null,5,top_total_lt,1,67,1.11983500833,129.026637917,0.000283310694293
fitted_null,5,top_total_lt,1,68,-2.48634890417,126.656301875,0.000835132724926
fitted_null,5,top_total_lt,1,69,0.32972814,129.809775,0.000749086149871
fitted_null,5,top_total_lt,1,70,1.208963625,130.254771667,0.000229615775645
fitted_null,5,top_total_lt,1,71,-0.685266861,128.804555625,0.00321791203057
fitted_null,5,top_total_lt,1,72,-1.38786481833,126.761843167,0.00291480704379
fitted_null,5,top_total_lt,1,73,-0.902444597083,126.27058525,0.0076024794769
fitted_null,5,top_total_lt,1,74,1.42718795,124.429406458,0.00232535445192
fitted_null,5,top_total_lt,1,75,-0.0236737227917,125.658382167,0.00993101337193
fitted_null,5,top_total_lt,1,76,-2.22419272917,129.111703292,0.000997804753096
fitted_null,5,top_total_lt,1,77,-0.156083160208,128.143285542,0.00456983303559
fitted_null,5,top_total_lt,1,78,-0.375842088208,130.9352675,0.000569986217213
fitted_null,5,top_total_lt,1,79,0.3709275925,124.319410833,0.0282336880668
fitted_null,5,top_total_lt,1,80,0.591076465833,130.946757083,0.000184921524991
fitted_null,5,top_total_lt,1,81,0.987980731667,129.68524375,0.000373829760834
fitted_null,5,top_total_lt,1,82,-0.596474843667,130.187192083,0.00148063314351
fitted_null,5,top_total_lt,1,83,-0.375012986667,124.340366958,0.0341889726512
fitted_null,5,top_total_lt,1,84,-1.12228712708,129.120107917,0.00309972457574
fitted_null,5,top_total_lt,1,85,-2.70736480417,130.161940833,0.000174408596485
fitted_null,5,top_total_lt,1,86,-0.200070153583,127.521585208,0.00618068458433
fitted_null,5,top_total_lt,1,87,-1.6084729,128.23974575,0.0030424638245
fitted_null,5,top_total_lt,1,88,-1.8283933,125.262639125,0.00253918310405
fitted_null,5,top_total_lt,1,89,-1.959387675,127.860007583,0.00239688505306
fitted_null,5,top_total_lt,1,90,-1.21174286125,130.925405417,0.000471091682221
fitted_null,5,top_total_lt,1,91,-1.08096030875,122.436867417,0.00361385811903
fitted_null,5,top_total_lt,1,92,-2.7074172875,127.360457458,0.000861692237213
fitted_null,5,top_total_lt,1,93,-0.77108571375,125.027019417,0.0150056566724
fitted_null,5,top_total_lt,1,94,1.03345897917,122.544005167,0.00385594775842
fitted_null,5,top_total_lt,1,95,0.504336623333,126.845597375,0.00264538929626
fitted_null,5,top_total_lt,1,96,-2.3982789125,124.256074292,0.000664836178664
fitted_null,5,top_total_lt,1,97,-0.376384116375,129.309960833,0.00273192671453
fitted_null,5,top_total_lt,1,98,-0.596454438792,127.392837833,0.00646052739973
fitted_null,5,top_total_lt,1,99,0.0649491196667,123.939110292,0.0368481821045
fitted_null,5,top_total_lt,1,100,0.0640916809583,123.298205625,0.0235631333974
fitted_null,5,top_total_lt,2,1,-0.463680213167,126.027019875,-0.0131903242913
fitted_null,5,top_total_lt,2,2,-2.9701870375,130.68454125,-9.17666822237e-05
fitted_null,5,top_total_lt,2,3,1.29708925833,130.947421667,-0.000164153930178
fitted_null,5,top_total_lt,2,4,-2.92987918333,122.494231708,-3.42434740509e-05
fitted_null,5,top_total_lt,2,5,1.42743225417,122.420818625,-0.00457220976941
fitted_null,5,top_total_lt,2,6,-2.97089760833,126.856669167,-0.00104882216153
fitted_null,5,top_total_lt,2,7,-0.77269883875,129.499410833,-0.00473962080342
fitted_null,5,top_total_lt,2,8,-0.725738504167,122.741743167,-0.027038002252
fitted_null,5,top_total_lt,2,9,1.4274959875,127.600654917,-0.000608498543879
fitted_null,5,top_total_lt,2,10,1.1645651125,125.012591708,-0.0111973341492
fitted_null,5,top_total_lt,2,11,-2.00316435833,124.698922792,-0.00323354939228
fitted_null,5,top_total_lt,2,12,-1.56389771542,127.6011175,-0.00669948881046
fitted_null,5,top_total_lt,2,13,0.592594635417,129.165755167,-0.00129613116493
fitted_null,5,top_total_lt,2,14,-2.61796369167,128.79609425,-0.0010820532109
fitted_null,5,top_total_lt,2,15,-1.65013064167,130.920257917,-0.000404811892345
fitted_null,5,top_total_lt,2,16,0.41464390875,123.551635958,-0.0855394341182
fitted_null,5,top_total_lt,2,17,0.0663052595417,130.816265417,-0.000650857375502
fitted_null,5,top_total_lt,2,18,0.284646368333,127.340512792,-0.00579752151387
fitted_null,5,top_total_lt,2,19,-0.857858500833,124.397121458,-0.037830361814
fitted_null,5,top_total_lt,2,20,-2.97308299167,125.245385417,-0.000440702431654
