basis,near_degenerate_cluster,cluster_size,modes,basis_eigenvalue_min,basis_eigenvalue_max,basis_g_sum,total_g_sum,intrinsic_interaction_g_sum,interaction_absolute_share_median,minimum_design_day_80pct_membership
fitted_null,lt_105,3,441;443;444,0.948890902858,0.949197847896,0.00201672254965,0.00201672254965,0.0102082411466,0.634806674348,0.0926769479177
fitted_null,gt_095,3,442;445;446,1.05246045837,1.05282385194,0.00200499829316,0.00200499829316,8.5638809401e-05,0.106426288371,0.0996485682845
fitted_null,lt_106,3,447;448;451,0.949667594563,0.949957985707,0.00195540143083,0.00195540143083,0.00777903953655,0.655612718642,0.101656339692
fitted_null,gt_096,2,449;450,1.05184266964,1.05187839688,0.00130000082394,0.00130000082394,3.67570201256e-05,0.153793577487,0.0777808856356
fitted_null,gt_097,3,452;453;455,1.05094451301,1.0513247082,0.00189822899832,0.00189822899832,8.78929379588e-06,0.0230433152604,0.083626522459
fitted_null,lt_107,3,454;456;457,0.950695444367,0.951030450425,0.00187357922031,0.00187357922031,0.00839309699203,0.646491260217,0.108971591586
fitted_null,gt_098,1,458,1.05055500371,1.05055500371,0.000618202112519,0.000618202112519,8.60978829639e-06,0.121474146026,0.100766227173
fitted_null,lt_108,1,459,0.951323480509,0.951323480509,0.00061230351709,0.00061230351709,0.0027244696076,0.647870731234,0.119665434438
fitted_null,gt_099,5,460;461;462;464;465,1.04945572521,1.0499577091,0.00299219639654,0.00299219639654,6.47240108139e-05,0.135780103656,0.068492197905
fitted_null,lt_109,2,463;466,0.951850695636,0.952295579277,0.00118658683251,0.00118658683251,0.00449418426156,0.676869397984,0.0727930644525
fitted_null,gt_100,2,467;469,1.04886257301,1.04922359246,0.00116469867761,0.00116469867761,2.94140122962e-05,0.134626368728,0.0685643449634
fitted_null,lt_110,2,468;470,0.952557971629,0.952737488782,0.00115782132322,0.00115782132322,0.00530255168645,0.6451771298,0.119927468284
fitted_null,gt_101,3,471;474;475,1.04801423836,1.04842564747,0.00168847873721,0.00168847873721,3.88904837986e-06,0.0409341163357,0.0739120314461
fitted_null,lt_111,2,472;473,0.953133630163,0.953317037126,0.00112929491268,0.00112929491268,0.00611246724686,0.630942936695,0.100917239635
fitted_null,lt_112,2,476;478,0.953743066231,0.954192039978,0.00109320032517,0.00109320032517,0.00443126585392,0.658662780549,0.0895197377668
fitted_null,gt_102,1,477,1.04764129963,1.04764129963,0.000550021832285,0.000550021832285,1.79353198517e-06,0.0587947447256,0.0797444148755
fitted_null,lt_113,3,479;482;483,0.954288923308,0.954732230451,0.00159898157692,0.00159898157692,0.00828880183377,0.633606063764,0.079750925821
fitted_null,gt_103,2,480;481,1.04704855692,1.04713752749,0.00107524964196,0.00107524964196,1.72252456493e-06,0.0383780103953,0.0863994936923
fitted_null,gt_104,2,484;485,1.04638882632,1.0465879056,0.00104822473654,0.00104822473654,9.89992341753e-06,0.0822426355093,0.10068068418
fitted_null,lt_114,1,486,0.955020377877,0.955020377877,0.000521489257477,0.000521489257477,0.00244860943893,0.643043015807,0.0837413009972
fitted_null,gt_105,1,487,1.04582732597,1.04582732597,0.000509527144597,0.000509527144597,1.12545367247e-05,0.117623852359,0.0719349355546
fitted_null,lt_115,2,488;489,0.955586871854,0.955757493843,0.00101251653917,0.00101251653917,0.00518108495512,0.634980023324,0.0783167599501
fitted_null,lt_116,1,490,0.956115604699,0.956115604699,0.000496026261633,0.000496026261633,0.00238066449514,0.641079110228,0.0974165333071
fitted_null,gt_106,2,491;492,1.04494140117,1.0451774688,0.000985681980099,0.000985681980099,1.06517881721e-06,0.0229484480803,0.0837149845798
fitted_null,lt_117,2,493;496,0.9565649796,0.956813541901,0.000965910854717,0.000965910854717,0.00443748400803,0.645837556254,0.0951350465255
fitted_null,gt_107,2,494;495,1.04448395887,1.04464295996,0.000964406359703,0.000964406359703,3.48789039997e-06,0.0546678042061,0.0806954152574
fitted_null,lt_118,2,497;499,0.957355980391,0.957747312343,0.000927287861876,0.000927287861876,0.00490226500248,0.632332459816,0.0683004032857
fitted_null,gt_108,2,498;500,1.04345415272,1.04389153576,0.000926793429299,0.000926793429299,9.7581285094e-06,0.0666540760879,0.0766831342633
fitted_null,lt_119,3,501;504;505,0.957817349636,0.958153866518,0.00136041586364,0.00136041586364,0.0072673953724,0.630037533511,0.0931354997586
fitted_null,gt_109,2,502;503,1.04331803455,1.04337102788,0.000913082917248,0.000913082917248,1.15787057755e-05,0.0820061223158,0.0740871872094
fitted_null,lt_120,1,506,0.958233178187,0.958233178187,0.000448653892607,0.000448653892607,0.00227793925154,0.636099490315,0.0990873749469
fitted_null,gt_110,2,507;508,1.04248684632,1.04278195214,0.000883822737867,0.000883822737867,1.34164182051e-05,0.0847311554036,0.0448659088644
fitted_null,lt_121,1,509,0.958708756342,0.958708756342,0.000438350862477,0.000438350862477,0.00291305511512,0.613751599588,0.0950913237321
fitted_null,gt_111,2,510;511,1.04189622897,1.04231296993,0.0008622977979,0.0008622977979,6.42928477499e-06,0.0538365256675,0.0397407497395
fitted_null,gt_112,1,512,1.0417885306,1.0417885306,0.000424776773293,0.000424776773293,1.58226345823e-08,0.00619512505521,0.0840362441019
fitted_null,lt_122,3,513;515;516,0.959540427417,0.959849257052,0.00125066196553,0.00125066196553,0.00538243329637,0.652471088098,0.0775988936561
fitted_null,gt_113,1,514,1.04134652847,1.04134652847,0.000415956927531,0.000415956927531,3.02685706998e-05,0.17914749185,0.0918852730511
fitted_null,lt_123,1,517,0.96003019914,0.96003019914,0.000410368358759,0.000410368358759,0.00172958824806,0.654915278585,0.0893935340194
fitted_null,gt_114,3,518;519;521,1.0405094051,1.04089088663,0.00121106950275,0.00121106950275,2.17459409962e-05,0.100831402811,0.0541449955526
fitted_null,lt_124,2,520;522,0.960529462381,0.960751892781,0.000795528916612,0.000795528916612,0.00461978519146,0.624760860891,0.0865966178619
fitted_null,gt_115,1,523,1.04027540699,1.04027540699,0.00039495724023,0.00039495724023,3.03705697161e-06,0.0764398486069,0.0924814203303
fitted_null,lt_125,3,524;525;526,0.96111449512,0.961466059277,0.00115392322315,0.00115392322315,0.00662097314495,0.62337414798,0.0741148278521
fitted_null,gt_116,2,527;529,1.03902950273,1.03921843186,0.000745952380151,0.000745952380151,6.13139419264e-05,0.15021536715,0.046330681999
fitted_null,lt_126,2,528;530,0.96190489075,0.962206312195,0.000738645941081,0.000738645941081,0.00414247604411,0.62844475723,0.0848161065337
fitted_null,gt_117,2,531;533,1.03837799023,1.03864913449,0.0007231470654,0.0007231470654,7.99199129837e-05,0.128011924234,0.0651067307149
fitted_null,lt_127,2,532;534,0.962570999063,0.96275054299,0.000714967310892,0.000714967310892,0.00397737939968,0.62866381494,0.0772367343576
fitted_null,gt_118,3,535;536;538,1.03790797688,1.0380882913,0.00105715995184,0.00105715995184,2.4628537912e-05,0.131618443407,0.0545235252283
fitted_null,lt_128,2,537;539,0.962971194372,0.96313542448,0.00069982411787,0.00069982411787,0.00405884268854,0.625794084967,0.0659855480337
fitted_null,lt_129,2,540;542,0.963576310277,0.963852051976,0.00067471230145,0.00067471230145,0.00407732456793,0.622613964181,0.0794146022137
fitted_null,gt_119,2,541;543,1.03702003125,1.03708650567,0.00066997319587,0.00066997319587,5.59185472764e-05,0.183538706913,0.0525142892467
fitted_null,lt_130,2,544;546,0.964212518549,0.964520626835,0.000650379975731,0.000650379975731,0.00337633621679,0.636870871068,0.0645102699718
fitted_null,gt_120,1,545,1.03663213958,1.03663213958,0.000327504241442,0.000327504241442,5.77632949005e-06,0.107203520434,0.0628367120117
fitted_null,gt_121,2,547;548,1.03595189634,1.03607270236,0.000633285323516,0.000633285323516,5.64238284063e-05,0.176199535965,0.0723201920391
fitted_null,lt_131,2,549;550,0.964902407953,0.965093299969,0.000627260372634,0.000627260372634,0.00288261307764,0.647626580313,0.0829719223381
fitted_null,gt_122,2,551;553,1.03526429059,1.03560591028,0.000613388768293,0.000613388768293,0.000173191572105,0.257831549388,0.0476863665638
fitted_null,lt_132,1,552,0.96529638355,0.96529638355,0.000308237568232,0.000308237568232,0.00185169902279,0.622675621765,0.0593847691537
fitted_null,lt_133,2,554;555,0.965642893444,0.965704196962,0.000602992517068,0.000602992517069,0.0034039260871,0.627983364335,0.0672765215732
fitted_null,gt_123,3,556;557;559,1.03477755347,1.03508707612,0.00089283203452,0.00089283203452,7.01344523175e-05,0.180400509787,0.0669930139106
fitted_null,lt_134,1,558,0.965992693817,0.965992693817,0.000295850975825,0.000295850975825,0.00229715006459,0.60389260767,0.0858936260531
fitted_null,gt_124,1,560,1.03438761763,1.03438761763,0.000289019904097,0.000289019904097,3.07833757363e-05,0.201053886907,0.0471128818107
fitted_null,lt_135,2,561;562,0.966449331056,0.966761514719,0.000570345242485,0.000570345242485,0.0037118602174,0.616662872543,0.0636917662241
fitted_null,gt_125,1,563,1.03378909072,1.03378909072,0.000279154799018,0.000279154799018,4.6864676676e-05,0.229070736094,0.0653361022743
fitted_null,lt_136,1,564,0.967028477647,0.967028477647,0.00027790606482,0.00027790606482,0.00161330001946,0.625757562753,0.0646818077766
fitted_null,gt_126,3,565;567;568,1.03295185082,1.03320820917,0.000803472194244,0.000803472194244,0.000386926076284,0.271246295784,0.0205650312666
fitted_null,lt_137,2,566;569,0.967595266646,0.96788774529,0.000531784041882,0.000531784041882,0.00328600491804,0.620816975449,0.0682311699089
fitted_null,gt_127,3,570;572;573,1.03237179659,1.03268805776,0.000777495802088,0.000777495802088,0.000136825776473,0.229297878034,0.0590064735392
fitted_null,lt_138,1,571,0.968023090405,0.968023090405,0.000261214335447,0.000261214335447,0.00143685906683,0.630483471332,0.069376279294
fitted_null,gt_128,2,574;577,1.03192751988,1.03224273535,0.000503987618527,0.000503987618527,0.000107488033581,0.232756935227,0.0529047886334
fitted_null,lt_139,2,575;576,0.968441598152,0.968695331211,0.000504580430893,0.000504580430893,0.00375684827903,0.608302012808,0.0645341234192
fitted_null,lt_140,1,578,0.968846484336,0.968846484336,0.000247795438039,0.000247795438039,0.00154300743485,0.620375560401,0.0842274137771
fitted_null,gt_129,2,579;581,1.03137396877,1.03161724193,0.000485819228736,0.000485819228736,0.000108483931772,0.239877293589,0.0717356618666
fitted_null,lt_141,1,580,0.969229766451,0.969229766451,0.000241672284841,0.000241672284841,0.00210518392254,0.597030797596,0.0802470096786
fitted_null,gt_130,1,582,1.03125147666,1.03125147666,0.000239193040745,0.000239193040745,4.31961643489e-05,0.233357637753,0.0819379765574
fitted_null,lt_142,2,583;584,0.969639682665,0.969818144985,0.000467634885835,0.000467634885836,0.00365808580185,0.605860558728,0.0617214612235
fitted_null,gt_131,2,585;587,1.03051534268,1.0305868934,0.000457393439575,0.000457393439575,0.0002219740831,0.295113470758,0.0535941668043
fitted_null,lt_143,1,586,0.970030304794,0.970030304794,0.000229135355534,0.000229135355534,0.00110003961339,0.643225989713,0.0604749767772
fitted_null,lt_144,1,588,0.970360392037,0.970360392037,0.00022406517123,0.00022406517123,0.00184533312514,0.600739610472,0.0763185753565
fitted_null,gt_132,2,589;590,1.02996704958,1.03021931727,0.000443923427714,0.000443923427714,0.000157726805584,0.275810934529,0.0833053029482
fitted_null,lt_145,2,591;593,0.970689675549,0.97096895793,0.000433934132927,0.000433934132927,0.00295260092095,0.613945182423,0.0624336289019
fitted_null,gt_133,1,592,1.02979541776,1.02979541776,0.000217629390283,0.000217629390283,8.62262001191e-05,0.282590490586,0.0600671184688
fitted_null,gt_134,1,594,1.02947766185,1.02947766185,0.000213056328528,0.000213056328528,5.31096489405e-05,0.25345464431,0.0532624563331
fitted_null,lt_146,2,595;597,0.971371911607,0.971501841991,0.000415866298928,0.000415866298928,0.00322761779566,0.604987720477,0.0597619047981
fitted_null,gt_135,3,596;598;599,1.02887030673,1.02913130243,0.000619186354715,0.000619186354715,0.000206868858413,0.287241805301,0.0467443007848
fitted_null,lt_147,1,600,0.972029995589,0.972029995589,0.000199305463694,0.000199305463694,0.00140619129125,0.611497943704,0.0660578791406
fitted_null,gt_136,1,601,1.02843673541,1.02843673541,0.000198409351473,0.000198409351473,5.23620971249e-05,0.256925897565,0.0562284121862
fitted_null,lt_148,1,602,0.972322295025,0.972322295025,0.000195122631565,0.000195122631565,0.00121651116221,0.620831806772,0.0531627775866
fitted_null,gt_137,2,603;604,1.02793557165,1.02803313348,0.000384408013928,0.000384408013928,0.000117696611531,0.261932263899,0.056198365408
fitted_null,lt_149,1,605,0.972706122868,0.972706122868,0.00018969864044,0.00018969864044,0.00140806730338,0.608035673522,0.0633241624409
fitted_null,gt_138,2,606;608,1.02724823509,1.02741674418,0.000366866019414,0.000366866019414,5.83285898942e-05,0.216646084719,0.0621235655132
fitted_null,lt_150,2,607;609,0.973132839019,0.973369198363,0.000364271865509,0.000364271865509,0.00327932975278,0.595704630341,0.0630799844889
fitted_null,gt_139,2,610;611,1.02650715043,1.02676972134,0.000348633636809,0.000348633636809,0.00011271123652,0.258146079019,0.0493495495779
fitted_null,lt_151,2,612;613,0.973959275126,0.97417369574,0.000342208961185,0.000342208961185,0.00235148606672,0.615678993071,0.0525353100458
fitted_null,gt_140,1,614,1.02618569241,1.02618569241,0.000168487641639,0.000168487641639,0.000124684806621,0.319932967263,0.0565112594921
fitted_null,lt_152,2,615;616,0.97447788698,0.974584623568,0.000329944183306,0.000329944183306,0.00297662711522,0.595905156687,0.0553969291825
fitted_null,gt_141,2,617;618,1.02569659533,1.02581119022,0.000326046949738,0.000326046949738,0.000193984955073,0.296915679292,0.0610065238932
fitted_null,lt_153,2,619;620,0.974761132544,0.974931305541,0.000321767334575,0.000321767334575,0.0022085888642,0.613949711831,0.0594293679826
fitted_null,gt_142,2,621;622,1.02499843409,1.02524530682,0.000310374177065,0.000310374177065,0.000170403747804,0.302009712173,0.0561611976912
fitted_null,gt_143,1,623,1.02470829037,1.02470829037,0.000150156522678,0.000150156522678,8.17518699194e-05,0.301443511242,0.0644792983554
fitted_null,lt_154,1,624,0.975751400895,0.975751400895,0.000149419053222,0.000149419053222,0.00150029754248,0.589758625627,0.0651798742317
fitted_null,gt_144,1,625,1.02432240969,1.02432240969,0.000145539707797,0.000145539707797,0.000185928451744,0.350272362744,0.0562058987366
fitted_null,lt_155,1,626,0.976264186154,0.976264186154,0.000143116408064,0.000143116408064,0.0011466790687,0.603472314707,0.0662981216036
fitted_null,gt_145,1,627,1.02400700549,1.02400700549,0.000141818798576,0.000141818798576,0.000102023703728,0.31797157315,0.066962577577
fitted_null,lt_156,2,628;631,0.976648718134,0.976867103139,0.000274363028058,0.000274363028058,0.0027119710105,0.591227087629,0.0588154996757
fitted_null,gt_146,2,629;630,1.02353275802,1.02371558903,0.000274736305001,0.000274736305001,0.000194665462998,0.312459650423,0.0642729851934
fitted_null,lt_157,1,632,0.977067993943,0.977067993943,0.000133514342358,0.000133514342358,0.00141808010615,0.586899499021,0.0623111107183
fitted_null,gt_147,2,633;634,1.02304119967,1.02322759042,0.000263547397259,0.000263547397259,0.000420010169172,0.35850598852,0.0670424648745
fitted_null,lt_158,2,635;636,0.977649124259,0.977768460498,0.000252205831056,0.000252205831056,0.00273625934353,0.587451812648,0.0768484011501
fitted_null,gt_148,2,637;639,1.02214561299,1.02229247485,0.000243248994843,0.000243248994843,0.000158075475315,0.305491128631,0.0625582773166
fitted_null,lt_159,1,638,0.978063383617,0.978063383617,0.000122092620012,0.000122092620012,0.00156218508819,0.57767677813,0.0657910165735
fitted_null,lt_160,1,640,0.978349833943,0.978349833943,0.000118901716369,0.000118901716369,0.00116877273981,0.591373788379,0.0747369563255
fitted_null,gt_149,1,641,1.02183380033,1.02183380033,0.000117471879549,0.000117471879549,9.75964142628e-05,0.326027093719,0.072023146423
fitted_null,gt_150,1,642,1.0216120955,1.0216120955,0.000115115036421,0.000115115036421,0.000190220777263,0.363257411835,0.0537049765479
fitted_null,lt_161,1,643,0.978711785695,0.978711785695,0.000114931062073,0.000114931062073,0.00122781914334,0.586855537215,0.0588281262472
fitted_null,gt_151,1,644,1.02126319015,1.02126319015,0.000111453674837,0.000111453674837,0.000168931397436,0.358793914333,0.0488097484112
fitted_null,lt_162,2,645;646,0.979099060328,0.979248983692,0.000219922326459,0.000219922326459,0.00279094540945,0.578250491718,0.0691300027057
fitted_null,gt_152,2,647;648,1.02071621078,1.02089946539,0.000213530159654,0.000213530159654,0.000215106382628,0.336113211946,0.0566905060252
fitted_null,lt_163,1,649,0.979625375828,0.979625375828,0.000105212896206,0.000105212896206,0.00161504406015,0.569814151157,0.0604497319326
fitted_null,gt_153,2,650;652,1.02015533999,1.02034564989,0.00020231886931,0.00020231886931,0.000211736506103,0.338613042647,0.0436214265286
fitted_null,lt_164,1,651,0.979927807812,0.979927807812,0.000102091670457,0.000102091670457,0.000879053004063,0.599476980142,0.0525491877616
fitted_null,lt_165,1,653,0.98026723898,0.98026723898,9.86453173562e-05,9.86453173562e-05,0.00144083454124,0.57203920108,0.0627271163436
fitted_null,gt_154,1,654,1.01980141457,1.01980141457,9.67489133197e-05,9.67489133197e-05,0.000163998784517,0.364271700795,0.0464718469352
fitted_null,lt_166,1,655,0.980501327795,0.980501327795,9.63034698616e-05,9.63034698616e-05,0.00118081913495,0.580118902503,0.0635407702824
fitted_null,gt_155,2,656;658,1.01943717298,1.01955746187,0.000187639401543,0.000187639401543,0.000310326650239,0.362975799607,0.0492287656338
fitted_null,lt_167,2,657;659,0.980702205264,0.98081378349,0.00018753863126,0.00018753863126,0.00279932972654,0.571690888842,0.05257205171
fitted_null,lt_168,1,660,0.980915152053,0.980915152053,9.22332458568e-05,9.22332458567e-05,0.00117329936252,0.57841737507,0.0587736838039
fitted_null,gt_156,1,661,1.01920842084,1.01920842084,9.10764163498e-05,9.10764163498e-05,0.000158210585858,0.36541075817,0.0654824953886
fitted_null,lt_169,1,662,0.981271030962,0.981271030962,8.88041248395e-05,8.88041248395e-05,0.000766390710793,0.599551749654,0.0504715904084
fitted_null,gt_157,2,663;664,1.01864601288,1.01881341725,0.000173244658395,0.000173244658395,0.000288032290651,0.363043191594,0.0357788767341
fitted_null,lt_170,1,665,0.981605182329,0.981605182329,8.56442285507e-05,8.56442285507e-05,0.00140158085673,0.567505224511,0.0620834957412
fitted_null,gt_158,1,666,1.01846980332,1.01846980332,8.42476316487e-05,8.42476316487e-05,0.000218749878474,0.384463782215,0.0618399322284
fitted_null,lt_171,2,667;668,0.981986445476,0.982047366524,0.000163661370988,0.000163661370988,0.00208967667997,0.578578100037,0.0452304454898
fitted_null,gt_159,2,669;670,1.01795839865,1.01813342876,0.000160898417236,0.000160898417236,0.000226284611819,0.351580617645,0.0506531554912
fitted_null,gt_160,1,671,1.01767135246,1.01767135246,7.71614689635e-05,7.71614689635e-05,9.14184759091e-05,0.345242720494,0.0438598794274
fitted_null,lt_172,1,672,0.982636917041,0.982636917041,7.62531109551e-05,7.62531109551e-05,0.00114501217452,0.571237950911,0.0547259062105
fitted_null,gt_161,1,673,1.01735299088,1.01735299088,7.44218456445e-05,7.44218456445e-05,0.000107827714285,0.355875813673,0.0503350685471
fitted_null,lt_173,1,674,0.982915889527,0.982915889527,7.38085511111e-05,7.38085511111e-05,0.00122362719385,0.567200560549,0.0708125444615
fitted_null,lt_174,1,675,0.983112349574,0.983112349574,7.21111962781e-05,7.21111962781e-05,0.000927411259506,0.578258394666,0.0617321895148
fitted_null,gt_162,1,676,1.01697948335,1.01697948335,7.1270092091e-05,7.1270092091e-05,0.000172505839835,0.381024822649,0.0495607724497
fitted_null,gt_163,2,677;678,1.01671045079,1.01678293103,0.000138680321118,0.000138680321118,0.00062658536656,0.405054548792,0.0153090296725
fitted_null,lt_175,2,679;680,0.983500486601,0.983523422637,0.000137440734416,0.000137440734416,0.00211083091406,0.571042207668,0.0575637141628
fitted_null,gt_164,2,681;683,1.01610584256,1.01621421007,0.000129184767559,0.000129184767559,0.000195620668513,0.357639342147,0.0533017791779
fitted_null,lt_176,1,682,0.984029713505,0.984029713505,6.44496196864e-05,6.44496196864e-05,0.000719886066261,0.585375897157,0.056052839661
fitted_null,gt_165,1,684,1.01576496727,1.01576496727,6.148815104e-05,6.148815104e-05,0.000195962270208,0.393075738957,0.0487350244732
fitted_null,lt_177,2,685;686,0.984449953789,0.984590853635,0.000121062441258,0.000121062441258,0.00234280712661,0.561695948979,0.0757697363172
fitted_null,gt_166,1,687,1.01548098413,1.01548098413,5.93039448976e-05,5.93039448977e-05,8.52942629942e-05,0.355213569156,0.0499590202852
fitted_null,lt_178,1,688,0.984787661997,0.984787661997,5.84473112933e-05,5.84473112933e-05,0.000947448807035,0.568410410228,0.0538872573474
fitted_null,gt_167,1,689,1.01513367083,1.01513367083,5.66858041463e-05,5.66858041463e-05,9.84550210262e-05,0.364788478723,0.0505139148562
fitted_null,lt_179,1,690,0.98507260824,0.98507260824,5.62674087724e-05,5.62674087724e-05,0.00095789262602,0.56650341544,0.0698062303847
fitted_null,gt_168,1,691,1.01496311717,1.01496311717,5.54215500333e-05,5.54215500333e-05,0.000173300368166,0.392134579812,0.0597027224341
fitted_null,lt_180,1,692,0.985364561187,0.985364561187,5.4077295863e-05,5.4077295863e-05,0.000935335140696,0.565931167443,0.0485081497
fitted_null,gt_169,1,693,1.01449894748,1.01449894748,5.20523366817e-05,5.20523366817e-05,0.00015682600205,0.390454079255,0.0568292421415
fitted_null,lt_181,1,694,0.985721930445,0.985721930445,5.14562016305e-05,5.14562016305e-05,0.000848530216747,0.567873120288,0.0527424079007
fitted_null,lt_182,2,695;697,0.985916353356,0.986026462434,9.93323319806e-05,9.93323319806e-05,0.00210253100806,0.559179820072,0.0555948936926
fitted_null,gt_170,1,696,1.01421030576,1.01421030576,5.00099828694e-05,5.00099828694e-05,0.000170908854253,0.395794381888,0.060964454673
fitted_null,gt_171,2,698;699,1.01383549146,1.01394691716,9.5599986974e-05,9.5599986974e-05,0.000374984033328,0.399946222444,0.0515017722536
fitted_null,lt_183,1,700,0.986432878687,0.986432878687,4.64371861357e-05,4.64371861358e-05,0.00100731039173,0.557904733479,0.0535304607069
fitted_null,gt_172,1,701,1.01368960493,1.01368960493,4.6428079293e-05,4.6428079293e-05,0.000175152683271,0.39980248381,0.0494504362543
fitted_null,gt_173,1,702,1.01344777865,1.01344777865,4.48094099557e-05,4.48094099557e-05,0.000194770689236,0.405419185131,0.0437104455108
fitted_null,lt_184,1,703,0.986806771975,0.986806771975,4.39018823391e-05,4.39018823391e-05,0.000994753480192,0.556516138981,0.0584693377533
fitted_null,gt_174,1,704,1.01298531437,1.01298531437,4.17931876963e-05,4.17931876963e-05,0.000205148439713,0.410008001984,0.0680103342084
fitted_null,lt_185,1,705,0.987263057002,0.987263057002,4.09051380363e-05,4.09051380363e-05,0.000850693125977,0.559480388153,0.0554516109911
fitted_null,gt_175,1,706,1.01266192836,1.01266192836,3.97459521874e-05,3.97459521874e-05,0.00019005372393,0.408967416299,0.0605888390352
fitted_null,lt_186,2,707;708,0.987531801365,0.987645688291,7.76645547932e-05,7.76645547932e-05,0.00147566668233,0.562894080438,0.0564242572108
fitted_null,gt_176,1,709,1.01236315608,1.01236315608,3.78998522523e-05,3.78998522523e-05,0.000197941012523,0.412219381573,0.0519381746682
fitted_null,lt_187,1,710,0.987931241919,0.987931241919,3.67093871884e-05,3.67093871884e-05,0.000442082265705,0.582209248856,0.0417468456781
fitted_null,gt_177,1,711,1.01208788105,1.01208788105,3.6237486389e-05,3.6237486389e-05,0.000132000870695,0.398115569814,0.0576396159806
fitted_null,lt_188,1,712,0.988072230582,0.988072230582,3.58533060001e-05,3.58533060001e-05,0.000600576288319,0.567632693526,0.0498146840432
fitted_null,gt_178,1,713,1.01184832409,1.01184832409,3.48209194526e-05,3.48209194526e-05,0.00022790565581,0.420159842729,0.0611081629252
fitted_null,lt_189,1,714,0.988322422962,0.988322422962,3.43592014501e-05,3.43592014501e-05,0.000975088906729,0.549866515404,0.0617975674455
fitted_null,gt_179,1,715,1.01170668835,1.01170668835,3.39965704567e-05,3.39965704567e-05,0.000272105469201,0.426793367285,0.0493966822763
fitted_null,lt_190,1,716,0.988440815831,0.988440815831,3.36633500086e-05,3.36633500086e-05,0.000652894351461,0.562142109478,0.0709129421722
fitted_null,lt_191,1,717,0.98879567057,0.98879567057,3.16206635717e-05,3.16206635717e-05,0.000601936602533,0.562878966398,0.0638445076245
fitted_null,gt_180,1,718,1.01119425774,1.01119425774,3.10960023349e-05,3.10960023349e-05,0.000251476279589,0.427041127957,0.0537960332558
fitted_null,gt_181,1,719,1.01100297325,1.01100297325,3.00461579651e-05,3.00461579651e-05,0.000141699981111,0.408180031159,0.0583649651059
fitted_null,lt_192,1,720,0.989085872734,0.989085872734,2.99980112511e-05,2.99980112511e-05,0.00102542362901,0.544958671895,0.0629666724701
fitted_null,lt_193,1,721,0.989418868601,0.989418868601,2.8189110204e-05,2.8189110204e-05,0.000957098919996,0.545186688577,0.0641887350723
fitted_null,gt_182,2,722;723,1.01048697653,1.01058151443,5.50996479145e-05,5.50996479145e-05,0.000434185690181,0.426060075111,0.0593506295916
fitted_null,lt_194,1,724,0.989768919254,0.989768919254,2.63486239743e-05,2.63486239743e-05,0.000875843518371,0.545792119817,0.0600316298538
fitted_null,gt_183,1,725,1.01029705066,1.01029705066,2.63267420891e-05,2.63267420891e-05,0.000259376155215,0.432964854642,0.0546868701448
fitted_null,gt_184,2,726;728,1.00968652299,1.00976314914,4.69825897152e-05,4.69825897152e-05,0.000406495579295,0.428509001466,0.0564181474762
fitted_null,lt_195,1,727,0.990314749627,0.990314749627,2.36035465159e-05,2.36035465159e-05,0.00074159212536,0.547372707544,0.0415857132762
fitted_null,gt_185,1,729,1.00932492681,1.00932492681,2.16043627745e-05,2.16043627745e-05,0.00015743084294,0.423365956226,0.0417979893011
fitted_null,lt_196,1,730,0.990813154607,0.990813154607,2.12296544696e-05,2.12296544696e-05,0.000613567183677,0.549757901297,0.0493103019577
fitted_null,gt_186,1,731,1.0091605062,1.0091605062,2.0851475154e-05,2.0851475154e-05,0.00023230485469,0.436346865909,0.0567337198343
fitted_null,lt_197,1,732,0.991031393466,0.991031393466,2.02300233741e-05,2.02300233741e-05,0.000560149433291,0.551021448071,0.0605479781798
fitted_null,gt_187,1,733,1.00876222083,1.00876222083,1.90827380247e-05,1.90827380247e-05,0.00044063176986,0.454310360508,0.0528665922662
fitted_null,lt_198,1,734,0.991447055473,0.991447055473,1.83931672733e-05,1.83931672733e-05,0.000545817924649,0.549121213287,0.0571550346931
fitted_null,lt_199,1,735,0.991555534472,0.991555534472,1.79282505228e-05,1.79282505228e-05,0.000703805931136,0.541966985257,0.0589112283444
fitted_null,gt_188,1,736,1.00841548176,1.00841548176,1.76063748509e-05,1.76063748509e-05,0.000241018537426,0.441846317963,0.0479019730599
fitted_null,lt_200,1,737,0.991653084051,0.991653084051,1.75152853069e-05,1.75152853069e-05,0.000594522929548,0.545561921515,0.0507678055671
fitted_null,gt_189,1,738,1.00819041143,1.00819041143,1.66796960208e-05,1.66796960208e-05,0.000381440375045,0.454010985178,0.0698722230461
fitted_null,lt_201,1,739,0.991894975778,0.991894975778,1.65121357728e-05,1.65121357728e-05,0.000492198803061,0.549070424855,0.054532956404
fitted_null,gt_190,1,740,1.00785685727,1.00785685727,1.5352190672e-05,1.5352190672e-05,0.000423859521649,0.457842892669,0.0409677368514
fitted_null,lt_202,1,741,0.99247336045,0.99247336045,1.42340437204e-05,1.42340437204e-05,0.000802720689865,0.534420833415,0.0520669073946
fitted_null,gt_191,1,742,1.00754624773,1.00754624773,1.41652453572e-05,1.41652453572e-05,0.000324144837914,0.453920078437,0.0535303334326
fitted_null,gt_192,1,743,1.00745244945,1.00745244945,1.38161503722e-05,1.38161503722e-05,0.000315222752701,0.453841432158,0.0263224132627
