basis,mode,candidate_roles,component,time_lag_hours,spatial_bin_index,spatial_norm_lower,spatial_norm_upper,signed_quadratic_contribution,absolute_pair_contribution,mean_ordered_pair_count,fraction_of_component_absolute_pair_contribution
fitted_null,14,interaction_dominant_gt,total,4,0,0,0.5,0.000741207986664,0.00197556683036,800,0.0057008945026
fitted_null,14,interaction_dominant_gt,total,4,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,total,4,2,1,2,0.00124107133871,0.0024566914069,172,0.00708927600979
fitted_null,14,interaction_dominant_gt,total,4,3,2,3,0.0181522936932,0.0245187675663,2185.33333333,0.0707538237036
fitted_null,14,interaction_dominant_gt,total,4,4,3,4,0.00332593918583,0.00504948231803,2104,0.0145712944485
fitted_null,14,interaction_dominant_gt,total,4,5,4,6,0.00269523323857,0.00510697973148,5488.66666667,0.0147372147724
fitted_null,14,interaction_dominant_gt,total,4,6,6,inf,0.000220660769581,0.000985013896343,69250,0.00284245524898
fitted_null,14,interaction_dominant_gt,total,5,0,0,0.5,-9.38716758865e-05,0.000765515243845,600,0.002209047843
fitted_null,14,interaction_dominant_gt,total,5,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,total,5,2,1,2,0.000126948012075,0.000681288303726,87.3333333333,0.00196599410646
fitted_null,14,interaction_dominant_gt,total,5,3,2,3,0.0104171567218,0.0159374065341,1672,0.0459905845249
fitted_null,14,interaction_dominant_gt,total,5,4,3,4,0.00190780471724,0.00351883393865,1610.66666667,0.0101543014127
fitted_null,14,interaction_dominant_gt,total,5,5,4,6,0.00160233689245,0.00304957463182,4106,0.00880015952217
fitted_null,14,interaction_dominant_gt,total,5,6,6,inf,0.000155406359521,0.000657822868195,51924,0.00189827988371
fitted_null,14,interaction_dominant_gt,total,6,0,0,0.5,-0.000103642033512,0.000404110010406,400,0.001166140523
fitted_null,14,interaction_dominant_gt,total,6,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,total,6,2,1,2,0.000617861866993,0.000773204900994,70,0.00223123789169
fitted_null,14,interaction_dominant_gt,total,6,3,2,3,0.00556833214042,0.00930041032415,1098,0.0268382001936
fitted_null,14,interaction_dominant_gt,total,6,4,3,4,0.000932262793159,0.00185875275993,1077.33333333,0.00536380406268
fitted_null,14,interaction_dominant_gt,total,6,5,4,6,0.000818237897921,0.0016498040251,2734.66666667,0.00476084056107
fitted_null,14,interaction_dominant_gt,total,6,6,6,inf,9.31215876503e-05,0.000358711890995,34620,0.00103513513994
fitted_null,14,interaction_dominant_gt,total,7,0,0,0.5,-0.000167993581077,0.000289487242575,200,0.000835373526429
fitted_null,14,interaction_dominant_gt,total,7,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,total,7,2,1,2,0.00102404403557,0.0012081659173,40.6666666667,0.00348640518272
fitted_null,14,interaction_dominant_gt,total,7,3,2,3,0.000800019578212,0.00381394646586,548,0.0110059078267
fitted_null,14,interaction_dominant_gt,total,7,4,3,4,0.000167494321444,0.00108407842137,528.666666667,0.00312832581404
fitted_null,14,interaction_dominant_gt,total,7,5,4,6,0.000111275964203,0.00107954080135,1377.33333333,0.00311523160098
fitted_null,14,interaction_dominant_gt,total,7,6,6,inf,6.72264284426e-05,0.000239300403712,17305.3333333,0.00069054933249
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,0,0,0,0.5,0,0,800,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,0,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,0,2,1,2,0,0,150.666666667,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,0,3,2,3,0,0,2187.33333333,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,0,4,3,4,0,0,2146.66666667,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,0,5,4,6,0,0,5468,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,0,6,6,inf,0,0,69247.3333333,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,1,0,0,0.5,-0.0744381912856,0.105807311913,1400,0.0956207034795
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,1,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,1,2,1,2,-0.0148607118448,0.019861093627,265.333333333,0.0179489650588
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,1,3,2,3,-0.10570235648,0.16241606112,3840,0.146779440286
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,1,4,3,4,-0.0141027534371,0.0373985790422,3720,0.0337980274945
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,1,5,4,6,-0.00532901281424,0.0255144722451,9580.66666667,0.023058064144
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,1,6,6,inf,0.000494475653611,0.00512502440246,121194,0.00463161221898
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,2,0,0,0.5,0.00458187517842,0.065001407162,1200,0.0587433908642
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,2,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,2,2,1,2,-0.00705418429505,0.0250145691461,286,0.0226062892606
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,2,3,2,3,-0.0276852985315,0.150601584839,3264,0.136102403767
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,2,4,3,4,-0.00546826446316,0.0422307516302,3124,0.0381649822337
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,2,5,4,6,-0.00193209951996,0.0308253327861,8262.66666667,0.0278576211106
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,2,6,6,inf,-0.000371458964648,0.00661079960282,103863.333333,0.00597434427881
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,3,0,0,0.5,0.0138254416489,0.0290339469167,1000,0.0262387010762
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,3,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,3,2,1,2,0.00316065421574,0.0175376999044,263.333333333,0.0158492562749
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,3,3,2,3,0.0181599096268,0.110442592883,2689.33333333,0.0998097223587
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,3,4,3,4,0.00749405250667,0.0326735848241,2601.33333333,0.0295279325181
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,3,5,4,6,0.00361982816008,0.0255973871996,6908.66666667,0.0231329964538
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,3,6,6,inf,0.000180015043819,0.00538968833256,86537.3333333,0.0048707956055
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,4,0,0,0.5,0.002416297553,0.00985451308112,800,0.0089057689514
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,4,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,4,2,1,2,0.000946637465585,0.0070276218248,172,0.00635103690404
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,4,3,2,3,0.00749163192241,0.0632614193306,2185.33333333,0.0571709205172
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,4,4,3,4,0.000447204165136,0.020358462486,2104,0.0183984496863
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,4,5,4,6,0.00179393357383,0.0170383380337,5488.66666667,0.0153979705131
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,4,6,6,inf,-0.000201372737437,0.0036975083061,69250,0.00334153036268
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,5,0,0,0.5,-0.000707026659863,0.00180915414641,600,0.00163497766889
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,5,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,5,2,1,2,-0.000198953837489,0.000905895158912,87.3333333333,0.000818680021332
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,5,3,2,3,-0.00919899874992,0.0331709880359,1672,0.0299774481911
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,5,4,3,4,-0.00151965036758,0.0101809813963,1610.66666667,0.0092008065003
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,5,5,4,6,-0.000852019630721,0.00956583861853,4106,0.00864488664856
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,5,6,6,inf,5.52822116977e-05,0.00225817779907,51924,0.00204077152916
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,6,0,0,0.5,-1.24577274802e-05,0.000590566918456,400,0.000533710035475
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,6,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,6,2,1,2,-5.64726174993e-05,0.000446388100432,70,0.000403412046072
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,6,3,2,3,0.0034357907819,0.0123807471287,1098,0.0111887895897
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,6,4,3,4,-0.000743126540879,0.00410475862769,1077.33333333,0.00370957262307
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,6,5,4,6,0.000603519956072,0.00350426465178,2734.66666667,0.0031668912585
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,6,6,6,inf,-1.75325996243e-05,0.000856284667109,34620,0.000773845784071
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,7,0,0,0.5,-0.000259226053788,0.000353919753912,200,0.000319846097897
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,7,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,7,2,1,2,-4.58576580047e-06,0.000165169347711,40.6666666667,0.000149267653963
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,7,3,2,3,0.00146235847656,0.00547917863522,548,0.00495167022125
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,7,4,3,4,0.000103156359488,0.0011793979621,528.666666667,0.00106585131764
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,7,5,4,6,7.96247807656e-05,0.000957414170264,1377.33333333,0.00086523903525
fitted_null,39,interaction_dominant_lt,intrinsic_interaction,7,6,6,inf,-5.86109904435e-05,0.000302534937358,17305.3333333,0.000273408359161
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,0,0,0,0.5,0.0134180550001,0.0134180550001,800,0.0203555764372
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,0,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,0,2,1,2,0.00226162892015,0.00243957129445,150.666666667,0.00370090001552
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,0,3,2,3,0.0361990975714,0.0545580429367,2187.33333333,0.0827661246916
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,0,4,3,4,0.00944117065981,0.0153094918171,2146.66666667,0.023224940641
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,0,5,4,6,0.00535483951409,0.012421760998,5468,0.0188441697009
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,0,6,6,inf,-0.000224740549538,0.00323770712232,69247.3333333,0.00491169508613
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,1,0,0,0.5,0.0398861030218,0.066030264588,1400,0.100169815817
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,1,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,1,2,1,2,0.00193579361849,0.00441011471542,265.333333333,0.0066902712193
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,1,3,2,3,0.00207238630525,0.0484874598841,3840,0.0735568751138
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,1,4,3,4,-0.0022362496342,0.010107376899,3720,0.0153331822715
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,1,5,4,6,-0.00222561924888,0.00827105321497,9580.66666667,0.0125474262799
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,1,6,6,inf,-9.56888140425e-05,0.00233058524543,121194,0.00353556503578
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,2,0,0,0.5,-0.00762183908785,0.0516349270624,1200,0.0783316736022
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,2,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,2,2,1,2,0.00256687973446,0.0100900495665,286,0.0153068962084
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,2,3,2,3,0.0067075758489,0.063654196207,3264,0.0965652515529
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,2,4,3,4,0.00393261882237,0.012492087918,3124,0.0189508576669
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,2,5,4,6,0.00177037712524,0.00781000433401,8262.66666667,0.0118480018299
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,2,6,6,inf,0.000152278063223,0.00141837607193,103863.333333,0.00215171740976
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,3,0,0,0.5,-0.0106376591315,0.0239241310706,1000,0.0362935968511
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,3,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,3,2,1,2,-0.00179158641518,0.00889884240361,263.333333333,0.0134998005856
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,3,3,2,3,-0.0170269794667,0.0566081429577,2689.33333333,0.0858761855522
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,3,4,3,4,-0.000703430953624,0.012201378524,2601.33333333,0.0185098431316
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,3,5,4,6,0.000233589749363,0.0079528141505,6908.66666667,0.0120646484404
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,3,6,6,inf,6.37480048679e-05,0.00110743863652,86537.3333333,0.00168001635221
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,4,0,0,0.5,-0.00218136686114,0.00744454429111,800,0.0112935884043
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,4,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,4,2,1,2,-0.00211377957257,0.00448876143437,172,0.00680958056027
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,4,3,2,3,-0.0191982845036,0.0485413834681,2185.33333333,0.0736386787461
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,4,4,3,4,0.000615003150488,0.00898653404919,2104,0.0136328313412
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,4,5,4,6,-0.00119871417747,0.00567304612386,5488.66666667,0.00860617459122
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,4,6,6,inf,-0.000112775159036,0.000807312519186,69250,0.00122471637602
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,5,0,0,0.5,0.000162213250909,0.00138948169353,600,0.00210788380435
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,5,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,5,2,1,2,0.000267305701582,0.000748682091137,87.3333333333,0.00113577232566
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,5,3,2,3,-0.00560087874651,0.0304958014818,1672,0.0462630104042
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,5,4,3,4,0.00147264687421,0.00550971618778,1610.66666667,0.00835839836745
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,5,5,4,6,0.000934016395658,0.00364055083802,4106,0.00552282062162
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,5,6,6,inf,-3.07502263372e-05,0.000570125150124,51924,0.000864896296221
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,6,0,0,0.5,-0.000142092959376,0.000496457698237,400,0.000753140647001
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,6,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,6,2,1,2,-0.000103755597553,0.000525422506414,70,0.000797081096404
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,6,3,2,3,-0.0129678855633,0.0208845557029,1098,0.0316824733512
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,6,4,3,4,0.00146841273328,0.00313241981904,1077.33333333,0.00475197121037
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,6,5,4,6,-9.40307938535e-05,0.00145534203345,2734.66666667,0.00220779583954
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,6,6,6,inf,3.80142416447e-05,0.000263301244017,34620,0.000399435581277
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,7,0,0,0.5,0.000184690828424,0.000230815436442,200,0.000350153674234
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,7,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,7,2,1,2,-0.000184736549389,0.000447441167395,40.6666666667,0.000678781155984
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,7,3,2,3,-0.0100831743389,0.0129629860092,548,0.0196652236529
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,7,4,3,4,0.000244061681883,0.00103713475393,528.666666667,0.00157336333463
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,7,5,4,6,-3.67801479084e-05,0.000521522239224,1377.33333333,0.000791164278586
fitted_null,39,interaction_dominant_lt,fitted_null_compensation,7,6,6,inf,1.04017122068e-05,0.000116037903525,17305.3333333,0.000176032846398
fitted_null,39,interaction_dominant_lt,total,0,0,0,0.5,0.0134180550001,0.0134180550001,800,0.0146373693457
fitted_null,39,interaction_dominant_lt,total,0,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,total,0,2,1,2,0.00226162892015,0.00243957129445,150.666666667,0.0026612579902
fitted_null,39,interaction_dominant_lt,total,0,3,2,3,0.0361990975714,0.0545580429367,2187.33333333,0.0595157960848
fitted_null,39,interaction_dominant_lt,total,0,4,3,4,0.00944117065981,0.0153094918171,2146.66666667,0.0167006832375
fitted_null,39,interaction_dominant_lt,total,0,5,4,6,0.00535483951409,0.012421760998,5468,0.0135505409428
fitted_null,39,interaction_dominant_lt,total,0,6,6,inf,-0.000224740549538,0.00323770712232,69247.3333333,0.00353192135388
fitted_null,39,interaction_dominant_lt,total,1,0,0,0.5,-0.0345520882638,0.049239179904,1400,0.0537136017498
fitted_null,39,interaction_dominant_lt,total,1,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,total,1,2,1,2,-0.0129249182263,0.0163801461161,265.333333333,0.0178686291444
fitted_null,39,interaction_dominant_lt,total,1,3,2,3,-0.103629970175,0.146594109381,3840,0.159915287491
fitted_null,39,interaction_dominant_lt,total,1,4,3,4,-0.0163390030713,0.039525346661,3720,0.0431170611231
fitted_null,39,interaction_dominant_lt,total,1,5,4,6,-0.00755463206313,0.0301363243842,9580.66666667,0.0328748474149
fitted_null,39,interaction_dominant_lt,total,1,6,6,inf,0.000398786839569,0.00718109016436,121194,0.00783364422336
fitted_null,39,interaction_dominant_lt,total,2,0,0,0.5,-0.00303996390943,0.0262497573484,1200,0.0286351034886
fitted_null,39,interaction_dominant_lt,total,2,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,total,2,2,1,2,-0.00448730456059,0.0154797539164,286,0.0168864172529
fitted_null,39,interaction_dominant_lt,total,2,3,2,3,-0.0209777226826,0.100718591598,3264,0.109871007772
fitted_null,39,interaction_dominant_lt,total,2,4,3,4,-0.00153564564079,0.0332480274181,3124,0.0362693145415
fitted_null,39,interaction_dominant_lt,total,2,5,4,6,-0.00016172239472,0.0268795506013,8262.66666667,0.0293221267906
fitted_null,39,interaction_dominant_lt,total,2,6,6,inf,-0.000219180901426,0.00663482995024,103863.333333,0.00723774470492
fitted_null,39,interaction_dominant_lt,total,3,0,0,0.5,0.00318778251745,0.00951466219316,1000,0.0103792706707
fitted_null,39,interaction_dominant_lt,total,3,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,total,3,2,1,2,0.00136906780057,0.0112938605892,263.333333333,0.0123201469051
fitted_null,39,interaction_dominant_lt,total,3,3,2,3,0.00113293016013,0.0737411158888,2689.33333333,0.0804420573039
fitted_null,39,interaction_dominant_lt,total,3,4,3,4,0.00679062155305,0.0224984902319,2601.33333333,0.0245429543434
fitted_null,39,interaction_dominant_lt,total,3,5,4,6,0.00385341790944,0.0191025773808,6908.66666667,0.0208384509211
fitted_null,39,interaction_dominant_lt,total,3,6,6,inf,0.000243763048687,0.00474613471341,86537.3333333,0.00517742152375
fitted_null,39,interaction_dominant_lt,total,4,0,0,0.5,0.000234930691861,0.00425116944972,800,0.00463747818787
fitted_null,39,interaction_dominant_lt,total,4,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,total,4,2,1,2,-0.00116714210699,0.00476928018153,172,0.00520267024763
fitted_null,39,interaction_dominant_lt,total,4,3,2,3,-0.0117066525812,0.048200502271,2185.33333333,0.052580538266
fitted_null,39,interaction_dominant_lt,total,4,4,3,4,0.00106220731562,0.0138716565371,2104,0.0151321901846
fitted_null,39,interaction_dominant_lt,total,4,5,4,6,0.00059521939636,0.0122459760949,5488.66666667,0.01335878226
fitted_null,39,interaction_dominant_lt,total,4,6,6,inf,-0.000314147896473,0.00305719961798,69250,0.00333501092158
fitted_null,39,interaction_dominant_lt,total,5,0,0,0.5,-0.000544813408955,0.0014892687426,600,0.00162460033442
fitted_null,39,interaction_dominant_lt,total,5,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,total,5,2,1,2,6.83518640922e-05,0.000762031961199,87.3333333333,0.000831278696442
fitted_null,39,interaction_dominant_lt,total,5,3,2,3,-0.0147998774964,0.0307230016192,1672,0.0335148366961
fitted_null,39,interaction_dominant_lt,total,5,4,3,4,-4.70034933754e-05,0.00746082297428,1610.66666667,0.00813879668076
fitted_null,39,interaction_dominant_lt,total,5,5,4,6,8.19967649368e-05,0.00698231595433,4106,0.00761680716847
fitted_null,39,interaction_dominant_lt,total,5,6,6,inf,2.45319853605e-05,0.00175648117078,51924,0.00191609466835
fitted_null,39,interaction_dominant_lt,total,6,0,0,0.5,-0.000154550686856,0.00063187414068,400,0.000689293282598
fitted_null,39,interaction_dominant_lt,total,6,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,total,6,2,1,2,-0.000160228215052,0.000379681158291,70,0.000414183229049
fitted_null,39,interaction_dominant_lt,total,6,3,2,3,-0.0095320947814,0.0186227672209,1098,0.020315039851
fitted_null,39,interaction_dominant_lt,total,6,4,3,4,0.000725286192401,0.00341836918203,1077.33333333,0.00372900038618
fitted_null,39,interaction_dominant_lt,total,6,5,4,6,0.000509489162219,0.0027170748026,2734.66666667,0.00296397856658
fitted_null,39,interaction_dominant_lt,total,6,6,6,inf,2.04816420204e-05,0.000636012216092,34620,0.000693807389761
fitted_null,39,interaction_dominant_lt,total,7,0,0,0.5,-7.45352253633e-05,0.000251847262362,200,0.00027473291754
fitted_null,39,interaction_dominant_lt,total,7,1,0.5,1,0,0,0,0
fitted_null,39,interaction_dominant_lt,total,7,2,1,2,-0.000189322315189,0.000339708907937,40.6666666667,0.000370578653572
fitted_null,39,interaction_dominant_lt,total,7,3,2,3,-0.00862081586232,0.0113972801274,548,0.0124329642977
fitted_null,39,interaction_dominant_lt,total,7,4,3,4,0.000347218041371,0.00118268324975,528.666666667,0.00129015505939
fitted_null,39,interaction_dominant_lt,total,7,5,4,6,4.28446328572e-05,0.000781322493383,1377.33333333,0.000852322181839
fitted_null,39,interaction_dominant_lt,total,7,6,6,inf,-4.82092782367e-05,0.000222027641298,17305.3333333,0.000242203552646
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,0,0,0,0.5,0,0,800,0
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,0,1,0.5,1,0,0,0,0
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,0,2,1,2,0,0,150.666666667,0
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,0,3,2,3,0,0,2187.33333333,0
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,0,4,3,4,0,0,2146.66666667,0
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,0,5,4,6,0,0,5468,0
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,0,6,6,inf,0,0,69247.3333333,0
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,1,0,0,0.5,-0.236246446097,0.240798445614,1400,0.175691916982
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,1,1,0.5,1,0,0,0,0
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,1,2,1,2,-0.084925578451,0.0869550518462,265.333333333,0.0634443453784
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,1,3,2,3,-0.274579545968,0.290236987073,3840,0.211763379568
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,1,4,3,4,-0.0726098474339,0.0769031185203,3720,0.0561102306133
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,1,5,4,6,-0.055342977394,0.0585409582689,9580.66666667,0.0427127889219
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,1,6,6,inf,-0.0090767382443,0.00962115502007,121194,0.00701980930461
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,2,0,0,0.5,0.0152802599331,0.0582528687957,1200,0.0425025924163
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,2,1,0.5,1,0,0,0,0
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,2,2,1,2,0.0147225454722,0.035443070779,286,0.0258600550058
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,2,3,2,3,0.00668766562315,0.16773766032,3264,0.122385138395
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,2,4,3,4,0.00295958715831,0.0450495828383,3124,0.0328691804796
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,2,5,4,6,0.00282168438857,0.035290453354,8262.66666667,0.0257487019284
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,2,6,6,inf,0.00043981219262,0.00596725584296,103863.333333,0.00435384296397
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,3,0,0,0.5,0.0107291674116,0.020729309989,1000,0.0151245669398
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,3,1,0.5,1,0,0,0,0
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,3,2,1,2,0.00998123770812,0.0198592019086,263.333333333,0.0144897166763
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,3,3,2,3,0.0531877200939,0.0937045712979,2689.33333333,0.0683689453199
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,3,4,3,4,0.0154058992503,0.0265130616825,2601.33333333,0.0193445211832
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,3,5,4,6,0.0126369949286,0.0224790173099,6908.66666667,0.0164011924287
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,3,6,6,inf,0.00226980504114,0.00396155789659,86537.3333333,0.00289044100477
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,4,0,0,0.5,0.00129900112845,0.00377922131856,800,0.00275740417038
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,4,1,0.5,1,0,0,0,0
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,4,2,1,2,0.00155831218475,0.00395021454133,172,0.00288216463975
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,4,3,2,3,0.00451338710327,0.0305453267334,2185.33333333,0.0222865517049
margin_matched_interaction,1,top_intrinsic_lt,intrinsic_interaction,4,4,3,4,0.00163716645599,0.00837295192292,2104,0.00610909248349
