year,month,day_num,direction,lag,model,fitted_gamma_t0,sigma,range_lat,range_lon,range_time,nugget
2022,7,15,lon,0.0000,Vecchia_mm20,0.0000,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,15,lon,0.0630,Vecchia_mm20,2.7109,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,15,lon,0.1260,Vecchia_mm20,3.4235,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,15,lon,0.1800,Vecchia_mm20,3.9963,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,15,lon,0.3690,Vecchia_mm20,5.7534,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,15,lon,0.5580,Vecchia_mm20,7.1813,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,15,lon,0.7470,Vecchia_mm20,8.3416,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,15,lon,0.9360,Vecchia_mm20,9.2844,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,15,lon,1.1250,Vecchia_mm20,10.0505,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,15,lon,1.3140,Vecchia_mm20,10.6730,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,15,lon,1.5030,Vecchia_mm20,11.1789,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,15,lon,1.6920,Vecchia_mm20,11.5899,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,15,lon,1.8810,Vecchia_mm20,11.9240,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,16,lat,0.0000,Corridor_4x4_lag643,0.0000,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,0.0440,Corridor_4x4_lag643,2.7007,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,0.1320,Corridor_4x4_lag643,4.5672,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,0.1760,Corridor_4x4_lag643,5.2638,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,0.3960,Corridor_4x4_lag643,7.2954,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,0.6160,Corridor_4x4_lag643,8.0736,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,0.8360,Corridor_4x4_lag643,8.3718,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,1.0560,Corridor_4x4_lag643,8.4860,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,1.2760,Corridor_4x4_lag643,8.5298,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,1.4960,Corridor_4x4_lag643,8.5465,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,1.7160,Corridor_4x4_lag643,8.5529,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,1.9360,Corridor_4x4_lag643,8.5554,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,2.1560,Corridor_4x4_lag643,8.5563,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,0.0000,Debiased_Whittle,0.0000,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,0.0440,Debiased_Whittle,1.7006,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,0.1320,Debiased_Whittle,2.8546,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,0.1760,Debiased_Whittle,3.2473,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,0.3960,Debiased_Whittle,4.2301,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,0.6160,Debiased_Whittle,4.5097,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,0.8360,Debiased_Whittle,4.5892,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,1.0560,Debiased_Whittle,4.6118,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,1.2760,Debiased_Whittle,4.6182,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,1.4960,Debiased_Whittle,4.6201,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,1.7160,Debiased_Whittle,4.6206,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,1.9360,Debiased_Whittle,4.6207,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,2.1560,Debiased_Whittle,4.6208,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,0.0000,Vecchia_mm20,0.0000,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lat,0.0440,Vecchia_mm20,3.0928,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lat,0.1320,Vecchia_mm20,4.4641,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lat,0.1760,Vecchia_mm20,5.0592,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lat,0.3960,Vecchia_mm20,7.3252,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lat,0.6160,Vecchia_mm20,8.7437,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lat,0.8360,Vecchia_mm20,9.6316,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lat,1.0560,Vecchia_mm20,10.1874,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lat,1.2760,Vecchia_mm20,10.5352,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lat,1.4960,Vecchia_mm20,10.7530,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lat,1.7160,Vecchia_mm20,10.8893,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lat,1.9360,Vecchia_mm20,10.9746,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lat,2.1560,Vecchia_mm20,11.0280,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,0.0000,Corridor_4x4_lag643,0.0000,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,0.0630,Corridor_4x4_lag643,3.0798,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,0.1260,Corridor_4x4_lag643,4.3289,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,0.1800,Corridor_4x4_lag643,5.1701,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,0.3690,Corridor_4x4_lag643,6.9989,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,0.5580,Corridor_4x4_lag643,7.8402,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,0.7470,Corridor_4x4_lag643,8.2272,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,0.9360,Corridor_4x4_lag643,8.4053,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,1.1250,Corridor_4x4_lag643,8.4872,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,1.3140,Corridor_4x4_lag643,8.5248,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,1.5030,Corridor_4x4_lag643,8.5422,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,1.6920,Corridor_4x4_lag643,8.5501,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,1.8810,Corridor_4x4_lag643,8.5538,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,0.0000,Debiased_Whittle,0.0000,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,0.0630,Debiased_Whittle,1.9495,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,0.1260,Debiased_Whittle,2.7205,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,0.1800,Debiased_Whittle,3.2016,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,0.3690,Debiased_Whittle,4.1099,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,0.5580,Debiased_Whittle,4.4369,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,0.7470,Debiased_Whittle,4.5546,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,0.9360,Debiased_Whittle,4.5970,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,1.1250,Debiased_Whittle,4.6122,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,1.3140,Debiased_Whittle,4.6177,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,1.5030,Debiased_Whittle,4.6197,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,1.6920,Debiased_Whittle,4.6204,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,1.8810,Debiased_Whittle,4.6207,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,0.0000,Vecchia_mm20,0.0000,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,0.0630,Vecchia_mm20,3.1238,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,0.1260,Vecchia_mm20,3.8669,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,0.1800,Vecchia_mm20,4.4486,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,0.3690,Vecchia_mm20,6.1409,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,0.5580,Vecchia_mm20,7.4037,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,0.7470,Vecchia_mm20,8.3461,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,0.9360,Vecchia_mm20,9.0493,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,1.1250,Vecchia_mm20,9.5741,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,1.3140,Vecchia_mm20,9.9657,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,1.5030,Vecchia_mm20,10.2580,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,1.6920,Vecchia_mm20,10.4761,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,1.8810,Vecchia_mm20,10.6388,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,17,lat,0.0000,Corridor_4x4_lag643,0.0000,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,0.0440,Corridor_4x4_lag643,2.7379,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,0.1320,Corridor_4x4_lag643,4.5883,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,0.1760,Corridor_4x4_lag643,5.2595,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,0.3960,Corridor_4x4_lag643,7.1253,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,0.6160,Corridor_4x4_lag643,7.7772,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,0.8360,Corridor_4x4_lag643,8.0050,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,1.0560,Corridor_4x4_lag643,8.0846,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,1.2760,Corridor_4x4_lag643,8.1124,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,1.4960,Corridor_4x4_lag643,8.1221,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,1.7160,Corridor_4x4_lag643,8.1255,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,1.9360,Corridor_4x4_lag643,8.1267,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,2.1560,Corridor_4x4_lag643,8.1271,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,0.0000,Debiased_Whittle,0.0000,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,0.0440,Debiased_Whittle,2.5348,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,0.1320,Debiased_Whittle,4.2152,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,0.1760,Debiased_Whittle,4.7664,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,0.3960,Debiased_Whittle,6.0679,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,0.6160,Debiased_Whittle,6.3972,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,0.8360,Debiased_Whittle,6.4806,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,1.0560,Debiased_Whittle,6.5017,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,1.2760,Debiased_Whittle,6.5070,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,1.4960,Debiased_Whittle,6.5083,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,1.7160,Debiased_Whittle,6.5087,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,1.9360,Debiased_Whittle,6.5088,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,2.1560,Debiased_Whittle,6.5088,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,0.0000,Vecchia_mm20,0.0000,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lat,0.0440,Vecchia_mm20,2.8492,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lat,0.1320,Vecchia_mm20,4.2188,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lat,0.1760,Vecchia_mm20,4.7867,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lat,0.3960,Vecchia_mm20,6.7767,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lat,0.6160,Vecchia_mm20,7.8495,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lat,0.8360,Vecchia_mm20,8.4279,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lat,1.0560,Vecchia_mm20,8.7397,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lat,1.2760,Vecchia_mm20,8.9078,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lat,1.4960,Vecchia_mm20,8.9985,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lat,1.7160,Vecchia_mm20,9.0473,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lat,1.9360,Vecchia_mm20,9.0737,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lat,2.1560,Vecchia_mm20,9.0879,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,0.0000,Corridor_4x4_lag643,0.0000,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,0.0630,Corridor_4x4_lag643,3.1083,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,0.1260,Corridor_4x4_lag643,4.3397,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,0.1800,Corridor_4x4_lag643,5.1517,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,0.3690,Corridor_4x4_lag643,6.8484,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,0.5580,Corridor_4x4_lag643,7.5777,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,0.7470,Corridor_4x4_lag643,7.8911,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,0.9360,Corridor_4x4_lag643,8.0258,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,1.1250,Corridor_4x4_lag643,8.0837,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,1.3140,Corridor_4x4_lag643,8.1086,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,1.5030,Corridor_4x4_lag643,8.1193,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,1.6920,Corridor_4x4_lag643,8.1239,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,1.8810,Corridor_4x4_lag643,8.1259,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,0.0000,Debiased_Whittle,0.0000,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,0.0630,Debiased_Whittle,2.9530,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,0.1260,Debiased_Whittle,4.0918,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,0.1800,Debiased_Whittle,4.7727,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,0.3690,Debiased_Whittle,5.9635,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,0.5580,Debiased_Whittle,6.3375,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,0.7470,Debiased_Whittle,6.4550,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,0.9360,Debiased_Whittle,6.4919,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,1.1250,Debiased_Whittle,6.5035,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,1.3140,Debiased_Whittle,6.5071,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,1.5030,Debiased_Whittle,6.5083,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,1.6920,Debiased_Whittle,6.5086,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,1.8810,Debiased_Whittle,6.5087,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,0.0000,Vecchia_mm20,0.0000,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,0.0630,Vecchia_mm20,3.0796,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,0.1260,Vecchia_mm20,3.9759,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,0.1800,Vecchia_mm20,4.6373,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,0.3690,Vecchia_mm20,6.3493,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,0.5580,Vecchia_mm20,7.4051,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,0.7470,Vecchia_mm20,8.0564,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,0.9360,Vecchia_mm20,8.4580,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,1.1250,Vecchia_mm20,8.7058,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,1.3140,Vecchia_mm20,8.8586,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,1.5030,Vecchia_mm20,8.9528,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,1.6920,Vecchia_mm20,9.0110,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,1.8810,Vecchia_mm20,9.0468,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,18,lat,0.0000,Corridor_4x4_lag643,0.0000,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,0.0440,Corridor_4x4_lag643,1.6743,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,0.1320,Corridor_4x4_lag643,3.3198,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,0.1760,Corridor_4x4_lag643,3.9824,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,0.3960,Corridor_4x4_lag643,6.1857,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,0.6160,Corridor_4x4_lag643,7.2652,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,0.8360,Corridor_4x4_lag643,7.7941,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,1.0560,Corridor_4x4_lag643,8.0533,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,1.2760,Corridor_4x4_lag643,8.1802,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,1.4960,Corridor_4x4_lag643,8.2424,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,1.7160,Corridor_4x4_lag643,8.2729,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,1.9360,Corridor_4x4_lag643,8.2878,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,2.1560,Corridor_4x4_lag643,8.2952,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,0.0000,Debiased_Whittle,0.0000,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,0.0440,Debiased_Whittle,1.1777,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,0.1320,Debiased_Whittle,2.4604,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,0.1760,Debiased_Whittle,2.9204,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,0.3960,Debiased_Whittle,4.1752,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,0.6160,Debiased_Whittle,4.5979,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,0.8360,Debiased_Whittle,4.7404,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,1.0560,Debiased_Whittle,4.7883,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,1.2760,Debiased_Whittle,4.8045,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,1.4960,Debiased_Whittle,4.8099,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,1.7160,Debiased_Whittle,4.8118,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,1.9360,Debiased_Whittle,4.8124,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,2.1560,Debiased_Whittle,4.8126,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,0.0000,Vecchia_mm20,0.0000,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lat,0.0440,Vecchia_mm20,1.6273,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lat,0.1320,Vecchia_mm20,2.9067,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lat,0.1760,Vecchia_mm20,3.4820,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lat,0.3960,Vecchia_mm20,5.8221,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lat,0.6160,Vecchia_mm20,7.4678,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lat,0.8360,Vecchia_mm20,8.6251,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lat,1.0560,Vecchia_mm20,9.4390,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lat,1.2760,Vecchia_mm20,10.0113,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lat,1.4960,Vecchia_mm20,10.4138,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lat,1.7160,Vecchia_mm20,10.6968,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lat,1.9360,Vecchia_mm20,10.8959,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lat,2.1560,Vecchia_mm20,11.0359,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,0.0000,Corridor_4x4_lag643,0.0000,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,0.0630,Corridor_4x4_lag643,1.8313,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,0.1260,Corridor_4x4_lag643,2.8247,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,0.1800,Corridor_4x4_lag643,3.5538,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,0.3690,Corridor_4x4_lag643,5.4221,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,0.5580,Corridor_4x4_lag643,6.5553,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,0.7470,Corridor_4x4_lag643,7.2426,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,0.9360,Corridor_4x4_lag643,7.6595,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,1.1250,Corridor_4x4_lag643,7.9124,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,1.3140,Corridor_4x4_lag643,8.0658,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,1.5030,Corridor_4x4_lag643,8.1588,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,1.6920,Corridor_4x4_lag643,8.2152,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,1.8810,Corridor_4x4_lag643,8.2494,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,0.0000,Debiased_Whittle,0.0000,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,0.0630,Debiased_Whittle,1.4022,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,0.1260,Debiased_Whittle,2.2387,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,0.1800,Debiased_Whittle,2.7903,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,0.3690,Debiased_Whittle,3.9432,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,0.5580,Debiased_Whittle,4.4389,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,0.7470,Debiased_Whittle,4.6520,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,0.9360,Debiased_Whittle,4.7436,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,1.1250,Debiased_Whittle,4.7830,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,1.3140,Debiased_Whittle,4.7999,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,1.5030,Debiased_Whittle,4.8072,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,1.6920,Debiased_Whittle,4.8103,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,1.8810,Debiased_Whittle,4.8117,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,0.0000,Vecchia_mm20,0.0000,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,0.0630,Vecchia_mm20,1.7815,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,0.1260,Vecchia_mm20,2.5747,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,0.1800,Vecchia_mm20,3.2022,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,0.3690,Vecchia_mm20,5.0661,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,0.5580,Vecchia_mm20,6.5045,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,0.7470,Vecchia_mm20,7.6146,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,0.9360,Vecchia_mm20,8.4713,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,1.1250,Vecchia_mm20,9.1324,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,1.3140,Vecchia_mm20,9.6426,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,1.5030,Vecchia_mm20,10.0364,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,1.6920,Vecchia_mm20,10.3403,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,1.8810,Vecchia_mm20,10.5748,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,19,lat,0.0000,Corridor_4x4_lag643,0.0000,6.1156,0.1792,0.2162,1.0894,2.1204
2022,7,19,lat,0.0440,Corridor_4x4_lag643,3.4517,6.1156,0.1792,0.2162,1.0894,2.1204
