year,month,day_num,direction,lag,mean_over_7_pairs,mean_pair_count,pair_1_2,n_pairs_1_2,pair_2_3,n_pairs_2_3,pair_3_4,n_pairs_3_4,pair_4_5,n_pairs_4_5,pair_5_6,n_pairs_5_6,pair_6_7,n_pairs_6_7,pair_7_8,n_pairs_7_8
2022,7,12,lat,0.0440,6.4119,15592.1429,5.6945,15716,5.8651,15694,6.5854,15553,6.5214,15485,6.6371,15476,7.2734,15474,6.3064,15747.0000
2022,7,12,lat,0.1320,6.8047,15253.8571,6.1087,15382,6.2278,15323,6.8718,15185,7.0331,15122,7.1891,15139,7.7154,15158,6.4874,15468.0000
2022,7,12,lat,0.1760,7.0685,15082.8571,6.3454,15202,6.3999,15146,7.1161,15006,7.2928,14957,7.5768,14962,8.0273,15009,6.7215,15298.0000
2022,7,12,lat,0.3960,8.6703,14185.8571,7.8735,14277,7.6552,14247,8.4404,14088,9.4077,14083,9.5005,14072,9.8554,14129,7.9592,14405.0000
2022,7,12,lat,0.6160,10.2034,13333.4286,8.9324,13402,8.8991,13351,9.9131,13212,11.2075,13227,11.5679,13224,11.3668,13309,9.5367,13609.0000
2022,7,12,lat,0.8360,11.6900,12511.2857,9.9321,12561,10.3221,12449,11.4018,12356,12.4746,12421,13.6274,12440,13.1017,12526,10.9706,12826.0000
2022,7,12,lat,1.0560,12.9538,11745.2857,11.2364,11803,11.5428,11609,12.3844,11517,14.0859,11616,15.3948,11711,14.3834,11853,11.6489,12108.0000
2022,7,12,lat,1.2760,14.1916,10999.1429,12.2652,11107,12.3568,10845,13.1970,10757,15.4377,10826,16.9972,10922,16.1705,11135,12.9172,11402.0000
2022,7,12,lat,1.4960,15.5850,10298.1429,13.5120,10427,13.5670,10170,14.3142,10036,16.8661,10130,18.5520,10204,17.6690,10435,14.6150,10685.0000
2022,7,12,lat,1.7160,16.6175,9632.5714,14.2465,9780,14.2100,9523,15.3430,9368,17.4097,9450,19.7400,9502,19.0657,9745,16.3076,10060.0000
2022,7,12,lat,1.9360,17.7486,8984.7143,15.1296,9070,14.5112,8822,15.6922,8734,18.2317,8836,21.3517,8860,20.8990,9145,18.4247,9426.0000
2022,7,12,lat,2.1560,19.4836,8406.0000,16.4670,8439,15.0571,8232,17.2823,8262,20.3168,8330,23.7367,8277,23.0073,8523,20.5178,8779.0000
2022,7,12,lon,-1.8810,11.3081,11882.7143,10.9049,11957,10.7374,11780,11.2530,11653,12.2588,11695,11.6276,11862,12.2286,11946,10.1465,12286.0000
2022,7,12,lon,-1.6920,10.8092,12187.5714,10.4401,12292,10.2492,12093,10.7697,11972,11.7735,11996,10.8647,12140,11.7027,12238,9.8643,12582.0000
2022,7,12,lon,-1.5030,10.3008,12518.2857,9.7680,12647,9.8602,12445,10.0675,12306,10.8566,12353,10.5201,12445,11.4218,12557,9.6112,12875.0000
2022,7,12,lon,-1.3140,9.7404,12881.4286,9.2780,13006,9.2893,12833,9.5991,12680,10.0138,12725,10.0310,12800,10.6935,12896,9.2782,13230.0000
2022,7,12,lon,-1.1250,9.2298,13278.4286,8.8311,13391,8.6377,13256,9.0501,13105,9.4393,13151,9.4547,13173,10.3188,13273,8.8771,13600.0000
2022,7,12,lon,-0.9360,8.6692,13689.1429,8.0787,13797,8.1214,13696,8.6507,13561,8.8737,13569,8.7690,13584,9.8836,13682,8.3071,13935.0000
2022,7,12,lon,-0.7470,8.0521,14117.7143,7.3878,14252,7.3065,14150,8.0537,14018,8.4744,14015,8.3001,13992,9.1791,14072,7.6629,14325.0000
2022,7,12,lon,-0.5580,7.3374,14576.1429,6.7466,14699,6.5864,14635,7.4158,14502,7.5934,14487,7.7535,14449,8.5311,14516,6.7349,14745.0000
2022,7,12,lon,-0.3690,6.5103,15048.7143,5.9009,15160,5.7382,15131,6.6356,14949,6.7248,14970,7.0218,14959,7.5485,14986,6.0020,15186.0000
2022,7,12,lon,-0.1800,6.0707,15452.2857,5.2990,15569,5.3369,15558,6.2660,15359,6.1794,15366,6.3844,15350,6.9789,15395,6.0501,15569.0000
2022,7,12,lon,-0.1260,6.0738,15560.0000,5.2947,15683,5.4947,15671,6.2483,15502,6.1229,15474,6.3130,15427,6.9808,15482,6.0622,15681.0000
2022,7,12,lon,-0.0630,6.0900,15658.5714,5.2463,15785,5.5598,15763,6.3153,15615,6.2204,15571,6.2672,15539,6.9496,15553,6.0716,15784.0000
2022,7,12,lon,0.0000,6.2012,15751.4286,5.4412,15889,5.7199,15859,6.3797,15718,6.2462,15667,6.3511,15636,7.0426,15614,6.2275,15877.0000
2022,7,12,lon,0.0630,6.4379,15635.1429,5.6272,15781,6.0616,15727,6.7104,15612,6.5288,15540,6.5446,15523,7.2901,15504,6.3029,15759.0000
2022,7,12,lon,0.1260,6.6949,15505.0000,5.8780,15664,6.3262,15597,6.9933,15501,6.7596,15390,6.7918,15400,7.6921,15364,6.4235,15619.0000
2022,7,12,lon,0.1800,6.9162,15375.0000,6.0601,15547,6.5706,15459,7.2595,15369,6.9322,15244,7.0559,15279,7.9765,15236,6.5588,15491.0000
2022,7,12,lon,0.3690,7.5003,14965.4286,6.7559,15121,7.0428,15062,7.6131,14932,7.4676,14836,7.9902,14901,8.6874,14820,6.9452,15086.0000
2022,7,12,lon,0.5580,8.0618,14556.0000,7.1658,14692,7.7443,14607,8.1231,14483,8.0253,14413,8.7952,14514,9.1891,14432,7.3901,14751.0000
2022,7,12,lon,0.7470,8.4982,14140.7143,7.8100,14288,8.2484,14162,8.6577,14023,8.4053,13990,9.2549,14097,9.4751,14066,7.6359,14359.0000
2022,7,12,lon,0.9360,8.9685,13727.7143,8.4489,13864,8.7134,13686,9.0505,13569,9.0864,13591,9.8342,13744,9.6887,13704,7.9577,13936.0000
2022,7,12,lon,1.1250,9.3710,13326.4286,8.9859,13448,9.0882,13211,9.3804,13119,9.7127,13172,10.3440,13360,9.9190,13384,8.1669,13591.0000
2022,7,12,lon,1.3140,9.8406,12919.7143,9.5731,13023,9.3840,12747,9.6759,12686,10.3971,12776,11.0710,12948,10.3037,13014,8.4791,13244.0000
2022,7,12,lon,1.5030,10.1751,12543.1429,9.8404,12630,9.6878,12353,9.8713,12289,10.6200,12426,11.6411,12598,10.8039,12634,8.7615,12872.0000
2022,7,12,lon,1.6920,10.4580,12209.4286,10.1234,12287,9.8504,12017,10.1072,11918,10.8957,12124,12.1035,12293,11.1306,12285,8.9951,12542.0000
2022,7,12,lon,1.8810,10.6711,11896.8571,10.1602,11964,9.9874,11698,10.5150,11580,11.0057,11844,12.6029,11981,11.2774,11979,9.1492,12232.0000
2022,7,13,lat,-2.1560,18.4695,9912.2857,17.2501,9891,19.1732,9906,20.7261,9975,19.7500,9992,19.2820,9920,17.1768,9835,15.9286,9867.0000
2022,7,13,lat,-1.9360,16.8674,10697.0000,15.5021,10674,17.2853,10689,18.5219,10767,18.1310,10772,18.2237,10709,15.8841,10616,14.5238,10652.0000
2022,7,13,lat,-1.7160,15.5282,11488.2857,13.9568,11459,15.9168,11478,17.1842,11553,16.7172,11561,17.4018,11494,14.4260,11419,13.0947,11454.0000
2022,7,13,lat,-1.4960,14.3720,12267.2857,13.1060,12237,14.6557,12271,16.1649,12328,15.2136,12341,15.9686,12272,13.6117,12200,11.8832,12222.0000
2022,7,13,lat,-1.2760,13.4317,13020.0000,12.2718,12959,13.5301,13035,15.0342,13097,14.4191,13109,14.8016,13027,12.8423,12939,11.1226,12974.0000
2022,7,13,lat,-1.0560,12.6467,13720.0000,11.5039,13642,12.9029,13734,13.8776,13789,13.5656,13829,13.8617,13733,12.3606,13655,10.4546,13658.0000
2022,7,13,lat,-0.8360,11.8907,14448.1429,10.4892,14343,11.8310,14433,12.9989,14504,12.9092,14575,13.0329,14472,11.9265,14399,10.0469,14411.0000
2022,7,13,lat,-0.6160,10.9498,15232.7143,9.2049,15126,10.7992,15206,11.6962,15293,12.0746,15372,12.0459,15260,11.3219,15183,9.5057,15189.0000
2022,7,13,lat,-0.3960,9.7419,16022.2857,7.8217,15929,9.4051,16001,10.5738,16087,10.9472,16170,10.9358,16053,10.1614,15957,8.3486,15959.0000
2022,7,13,lat,-0.1760,8.2467,16820.7143,6.6738,16779,7.9344,16811,9.1534,16886,9.5240,16992,9.4669,16854,8.1490,16725,6.8257,16698.0000
2022,7,13,lat,-0.1320,7.8952,16985.7143,6.4101,16955,7.6710,16985,8.8061,17048,9.0433,17156,9.0259,17017,7.7603,16886,6.5495,16853.0000
2022,7,13,lat,-0.0440,7.2780,17312.5714,6.0659,17307,7.1434,17316,7.9564,17388,8.1622,17486,8.2244,17334,7.2592,17194,6.1345,17163.0000
2022,7,13,lat,0.0000,6.8103,17473.4286,5.7311,17474,6.5998,17476,7.2607,17560,7.6221,17652,7.6593,17489,6.8111,17348,5.9877,17315.0000
2022,7,13,lat,0.0440,7.0450,17328.1429,5.8651,17311,6.7643,17335,7.5373,17415,8.0074,17508,7.9455,17348,7.0856,17204,6.1098,17176.0000
2022,7,13,lat,0.1320,7.6115,17015.8571,6.3236,16978,7.1056,17018,7.9521,17111,8.7145,17187,8.6386,17043,7.9044,16904,6.6414,16870.0000
2022,7,13,lat,0.1760,7.8968,16847.8571,6.5066,16805,7.4065,16847,8.2041,16952,8.8703,17019,9.0451,16870,8.2306,16736,7.0144,16706.0000
2022,7,13,lat,0.3960,9.6228,16027.7143,7.9935,15980,9.2712,16003,10.0825,16117,10.4276,16186,10.4201,16046,10.4867,15934,8.6780,15928.0000
2022,7,13,lat,0.6160,10.8782,15242.2857,9.3874,15182,10.7531,15219,11.0718,15328,11.4137,15397,11.6185,15245,12.0336,15165,9.8697,15160.0000
2022,7,13,lat,0.8360,11.8517,14453.0000,10.4214,14412,11.6202,14428,11.8358,14535,12.6657,14599,12.8627,14449,13.0124,14374,10.5437,14374.0000
2022,7,13,lat,1.0560,12.7192,13713.1429,11.6350,13715,12.4387,13709,12.9854,13784,14.0010,13864,13.4391,13702,13.5191,13613,11.0164,13605.0000
2022,7,13,lat,1.2760,13.4801,12999.4286,12.5831,13017,13.3907,13018,13.8168,13071,14.8075,13145,13.6599,12970,14.4638,12896,11.6390,12879.0000
2022,7,13,lat,1.4960,14.4254,12242.2857,13.3602,12246,13.7527,12249,14.6236,12301,16.3201,12381,14.6636,12213,15.6216,12159,12.6364,12147.0000
2022,7,13,lat,1.7160,15.6041,11462.7143,14.6355,11457,14.5281,11470,15.7794,11520,17.4138,11599,16.0692,11436,16.8477,11386,13.9552,11371.0000
2022,7,13,lat,1.9360,17.0087,10683.7143,16.0469,10672,16.3904,10703,16.9832,10737,18.5592,10812,17.8705,10655,18.0260,10607,15.1847,10600.0000
2022,7,13,lat,2.1560,18.5605,9895.0000,18.1788,9879,18.6467,9912,18.2425,9957,19.7086,10021,19.4333,9873,19.4101,9820,16.3032,9803.0000
2022,7,13,lon,-1.8810,10.7782,14111.8571,8.9207,14166,9.4046,14169,10.8636,14174,11.6392,14211,11.6638,14055,12.4531,14012,10.5021,13996.0000
2022,7,13,lon,-1.6920,10.6054,14448.1429,8.7972,14496,9.3443,14499,10.8671,14514,11.4361,14553,11.4630,14394,12.1952,14346,10.1345,14335.0000
2022,7,13,lon,-1.5030,10.4287,14763.1429,8.4785,14799,9.3299,14811,11.0105,14825,11.4132,14869,11.2453,14711,11.8152,14667,9.7086,14660.0000
2022,7,13,lon,-1.3140,10.2045,15078.4286,8.4294,15116,9.4047,15127,10.7229,15134,11.2253,15181,11.0857,15023,11.2747,14981,9.2892,14987.0000
2022,7,13,lon,-1.1250,9.9852,15395.0000,8.1766,15450,9.3365,15444,10.7342,15446,11.0925,15496,10.8707,15336,10.8671,15266,8.8190,15327.0000
2022,7,13,lon,-0.9360,9.7219,15710.4286,7.8909,15771,9.0531,15757,10.5775,15768,10.8704,15824,10.7743,15648,10.4880,15570,8.3995,15635.0000
2022,7,13,lon,-0.7470,9.1802,16043.4286,7.5078,16105,8.5030,16085,10.1705,16122,10.1266,16169,10.2344,15996,9.8767,15891,7.8421,15936.0000
2022,7,13,lon,-0.5580,8.3628,16398.7143,6.9766,16425,7.8379,16441,9.2174,16486,9.1544,16541,9.3192,16379,9.0330,16257,7.0011,16262.0000
2022,7,13,lon,-0.3690,7.1787,16786.4286,6.1009,16780,6.8979,16818,7.6022,16874,7.9148,16936,8.1151,16763,7.5696,16658,6.0500,16676.0000
2022,7,13,lon,-0.1800,6.6185,17157.2857,5.6404,17147,6.1878,17181,7.0832,17256,7.3092,17314,7.5840,17149,6.8446,17034,5.6803,17020.0000
2022,7,13,lon,-0.1260,6.7024,17269.5714,5.6593,17263,6.3683,17286,7.2204,17364,7.4154,17435,7.6976,17271,6.8033,17149,5.7525,17119.0000
2022,7,13,lon,-0.0630,6.8013,17372.5714,5.7485,17372,6.5492,17384,7.2838,17464,7.5412,17545,7.8619,17380,6.8278,17249,5.7965,17214.0000
2022,7,13,lon,0.0000,6.8103,17473.4286,5.7311,17474,6.5998,17476,7.2607,17560,7.6221,17652,7.6593,17489,6.8111,17348,5.9877,17315.0000
2022,7,13,lon,0.0630,7.2912,17364.0000,6.0135,17354,7.1388,17370,7.8886,17453,8.2987,17537,8.2730,17384,7.2399,17240,6.1856,17210.0000
2022,7,13,lon,0.1260,7.5899,17241.4286,6.2374,17246,7.3996,17251,8.3578,17331,8.6438,17406,8.6459,17260,7.4924,17110,6.3522,17086.0000
2022,7,13,lon,0.1800,7.8327,17117.0000,6.5235,17126,7.6639,17128,8.6181,17197,8.9092,17285,8.9396,17139,7.6774,16980,6.4976,16964.0000
2022,7,13,lon,0.3690,8.5036,16768.4286,7.1016,16791,8.3458,16789,9.3208,16841,9.8096,16906,9.5532,16757,8.4352,16639,6.9591,16656.0000
2022,7,13,lon,0.5580,8.8456,16418.7143,7.3186,16469,8.6151,16455,9.4993,16492,10.0636,16536,10.0430,16371,8.9502,16276,7.4292,16332.0000
2022,7,13,lon,0.7470,9.1364,16082.8571,7.8429,16132,8.6962,16124,9.5041,16172,10.2871,16187,10.2547,16016,9.4547,15932,7.9151,16017.0000
2022,7,13,lon,0.9360,9.4537,15762.7143,8.0452,15799,8.9356,15793,9.6351,15861,10.6030,15856,10.7323,15693,9.9495,15639,8.2754,15698.0000
2022,7,13,lon,1.1250,9.6750,15456.0000,8.2316,15469,9.1424,15480,9.9087,15574,10.6320,15544,10.8149,15398,10.4715,15347,8.5238,15380.0000
2022,7,13,lon,1.3140,9.9050,15143.1429,8.5985,15153,9.2468,15170,10.1648,15271,10.8433,15249,11.2834,15104,10.4920,15007,8.7061,15048.0000
2022,7,13,lon,1.5030,9.9292,14829.7143,8.7046,14836,9.2806,14887,9.9128,14971,10.7572,14940,11.3753,14792,10.4037,14674,9.0699,14708.0000
2022,7,13,lon,1.6920,10.0033,14517.1429,8.9208,14541,9.2842,14607,9.8348,14660,10.6673,14619,11.3596,14469,10.6596,14352,9.2965,14372.0000
2022,7,13,lon,1.8810,10.2598,14186.2857,9.1020,14248,9.4704,14271,10.3278,14316,10.9761,14276,11.5586,14141,10.7662,14016,9.6179,14036.0000
2022,7,14,lat,-2.1560,10.3978,9546.5714,9.0749,9394,9.8592,9556,10.8106,9535,11.7270,9546,11.7520,9569,10.3015,9640,9.2593,9586.0000
2022,7,14,lat,-1.9360,10.5097,10302.0000,8.9202,10173,9.7398,10312,10.7853,10302,11.7923,10299,12.2632,10307,10.6070,10387,9.4600,10334.0000
2022,7,14,lat,-1.7160,11.1099,11061.7143,8.8860,10909,9.9869,11063,11.6470,11080,12.7944,11081,13.1420,11101,11.4070,11144,9.9060,11054.0000
2022,7,14,lat,-1.4960,11.3951,11833.7143,8.8510,11691,10.0937,11846,12.2998,11860,13.4173,11864,13.4192,11868,11.7077,11899,9.9769,11808.0000
2022,7,14,lat,-1.2760,11.1937,12606.7143,8.7068,12460,10.1988,12634,12.0669,12646,12.7338,12644,12.7333,12623,11.8578,12675,10.0587,12565.0000
2022,7,14,lat,-1.0560,10.6938,13365.4286,8.3740,13185,9.6420,13387,11.2783,13440,12.1764,13428,12.2629,13422,11.1499,13417,9.9734,13279.0000
2022,7,14,lat,-0.8360,10.3556,14129.2857,8.1232,13909,9.6545,14129,11.0367,14218,11.4263,14226,11.6621,14205,10.6972,14201,9.8896,14017.0000
2022,7,14,lat,-0.6160,10.0935,14900.0000,8.2499,14698,9.2261,14906,10.7537,15004,10.8882,14993,11.2775,14949,10.6072,14958,9.6517,14792.0000
2022,7,14,lat,-0.3960,9.3163,15657.8571,7.8793,15518,8.7518,15692,9.8036,15781,10.0215,15750,10.3761,15699,9.6439,15671,8.7377,15494.0000
2022,7,14,lat,-0.1760,8.0505,16392.2857,6.9471,16302,7.9975,16453,8.5334,16510,8.5769,16500,9.0682,16393,8.0014,16366,7.2291,16222.0000
2022,7,14,lat,-0.1320,7.7286,16543.7143,6.7240,16455,7.6478,16598,8.2917,16653,8.2817,16652,8.6994,16549,7.5933,16509,6.8626,16390.0000
2022,7,14,lat,-0.0440,6.9765,16835.7143,6.0556,16721,6.9510,16887,7.3861,16944,7.5345,16939,8.0054,16854,6.7715,16808,6.1317,16697.0000
2022,7,14,lat,0.0000,6.5465,16973.4286,5.7662,16858,6.3308,17015,6.7636,17086,7.0548,17080,7.5670,16981,6.4438,16947,5.8994,16847.0000
2022,7,14,lat,0.0440,6.7033,16823.5714,5.9729,16702,6.6502,16867,6.9341,16948,7.1839,16937,7.6830,16830,6.4827,16785,6.0161,16696.0000
2022,7,14,lat,0.1320,7.2323,16504.2857,6.4238,16372,7.4657,16540,7.4872,16652,7.7325,16621,7.9823,16505,7.0514,16468,6.4831,16372.0000
2022,7,14,lat,0.1760,7.5579,16344.4286,6.7005,16220,7.7845,16371,7.8352,16492,8.0210,16457,8.3157,16361,7.4130,16306,6.8350,16204.0000
2022,7,14,lat,0.3960,9.0225,15582.1429,7.9304,15445,9.2314,15584,9.3178,15740,9.4993,15725,9.6542,15634,9.2630,15526,8.2612,15421.0000
2022,7,14,lat,0.6160,9.8790,14840.4286,8.4934,14698,9.5462,14798,10.1177,14988,10.5228,14976,10.7027,14904,10.5602,14844,9.2100,14675.0000
2022,7,14,lat,0.8360,10.1370,14090.5714,8.6445,13981,9.5512,14057,10.3419,14248,10.9647,14212,11.1614,14134,11.1321,14075,9.1632,13927.0000
2022,7,14,lat,1.0560,10.3983,13340.4286,8.8534,13338,9.8716,13346,10.6926,13463,11.3793,13421,11.3547,13356,11.1482,13283,9.4886,13176.0000
2022,7,14,lat,1.2760,10.7380,12580.7143,8.9748,12616,10.1216,12569,11.5830,12681,12.0991,12636,11.5861,12598,11.1372,12528,9.6645,12437.0000
2022,7,14,lat,1.4960,10.9010,11819.7143,9.0772,11848,10.1464,11786,11.6521,11890,12.4758,11861,11.8648,11837,11.4347,11805,9.6562,11711.0000
2022,7,14,lat,1.7160,10.7240,11056.2857,8.9638,11069,9.8569,11005,11.2801,11118,12.0503,11101,11.8163,11072,11.6178,11042,9.4830,10987.0000
2022,7,14,lat,1.9360,10.5030,10293.5714,9.0822,10298,9.6404,10239,10.8269,10363,11.5237,10320,11.4989,10313,11.5818,10272,9.3671,10250.0000
2022,7,14,lat,2.1560,10.3877,9540.2857,8.9958,9532,10.0305,9480,11.0670,9624,10.9860,9580,10.9251,9548,11.5296,9500,9.1795,9518.0000
2022,7,14,lon,-1.8810,10.1945,13603.7143,8.6758,13426,9.5423,13590,10.5965,13697,10.7271,13749,11.0149,13707,10.9494,13602,9.8557,13455.0000
2022,7,14,lon,-1.6920,10.0430,13910.4286,8.6279,13720,9.4808,13866,10.5659,13993,10.5786,14055,10.9191,14022,10.5254,13932,9.6034,13785.0000
2022,7,14,lon,-1.5030,9.8337,14227.1429,8.3325,14025,9.2848,14148,10.3566,14299,10.5881,14378,10.6186,14348,10.2964,14267,9.3590,14125.0000
2022,7,14,lon,-1.3140,9.5479,14547.2857,7.9876,14353,9.1774,14455,10.2660,14602,10.2686,14699,10.1506,14674,9.8459,14588,9.1390,14460.0000
2022,7,14,lon,-1.1250,9.2592,14874.1429,7.7550,14685,9.0910,14780,9.8111,14928,10.1886,15016,9.7344,14969,9.4926,14922,8.7419,14819.0000
2022,7,14,lon,-0.9360,8.9111,15215.1429,7.5511,15059,8.7208,15141,9.6656,15281,9.8712,15350,9.3903,15273,9.0793,15251,8.0998,15151.0000
2022,7,14,lon,-0.7470,8.3711,15561.8571,7.2025,15416,8.2970,15519,9.0660,15664,9.1474,15675,8.9323,15601,8.4938,15566,7.4586,15492.0000
2022,7,14,lon,-0.5580,7.7372,15920.0000,6.8273,15805,7.6777,15895,8.3864,16043,8.2871,16020,8.5367,15948,7.7075,15898,6.7376,15831.0000
2022,7,14,lon,-0.3690,7.1408,16306.7143,6.3772,16233,7.1331,16298,7.5686,16424,7.5998,16425,7.9819,16321,6.9660,16272,6.3588,16174.0000
2022,7,14,lon,-0.1800,6.6188,16672.8571,5.9221,16591,6.6079,16687,6.9500,16782,7.2013,16772,7.4685,16688,6.2210,16644,5.9608,16546.0000
2022,7,14,lon,-0.1260,6.5558,16778.0000,5.8065,16689,6.5508,16808,6.8911,16889,7.1263,16874,7.4353,16796,6.2473,16747,5.8334,16643.0000
2022,7,14,lon,-0.0630,6.5937,16878.1429,5.8414,16775,6.4242,16915,6.9251,16990,7.0912,16978,7.6136,16894,6.3651,16851,5.8952,16744.0000
2022,7,14,lon,0.0000,6.5465,16973.4286,5.7662,16858,6.3308,17015,6.7636,17086,7.0548,17080,7.5670,16981,6.4438,16947,5.8994,16847.0000
2022,7,14,lon,0.0630,6.7977,16858.0000,6.0260,16729,6.7648,16892,7.0440,16962,7.4188,16964,7.8010,16869,6.5823,16839,5.9468,16751.0000
2022,7,14,lon,0.1260,7.0346,16723.8571,6.1822,16586,6.9469,16760,7.4096,16836,7.6913,16822,8.0143,16737,6.9011,16704,6.0968,16622.0000
2022,7,14,lon,0.1800,7.3100,16595.8571,6.3636,16452,7.2374,16630,7.7469,16709,7.9388,16679,8.3322,16615,7.1974,16584,6.3537,16502.0000
2022,7,14,lon,0.3690,7.8781,16228.8571,6.8832,16061,7.6862,16237,8.3728,16332,8.5767,16305,8.8208,16254,7.7906,16232,7.0167,16181.0000
2022,7,14,lon,0.5580,8.2886,15860.4286,7.1859,15651,8.0733,15828,8.9102,15954,8.9940,15942,9.0482,15912,8.3618,15900,7.4467,15836.0000
2022,7,14,lon,0.7470,8.6703,15511.1429,7.4495,15261,8.4225,15427,9.4376,15599,9.5460,15621,9.5256,15597,8.5002,15565,7.8104,15508.0000
2022,7,14,lon,0.9360,9.0799,15168.4286,7.7229,14891,8.7838,15037,9.8395,15252,9.9034,15316,10.0248,15281,8.9984,15236,8.2864,15166.0000
2022,7,14,lon,1.1250,9.4340,14837.5714,7.9322,14553,9.0334,14693,10.2605,14920,10.2707,15004,10.2540,14955,9.5062,14911,8.7812,14827.0000
2022,7,14,lon,1.3140,9.6918,14518.8571,8.1721,14250,9.2985,14373,10.5357,14606,10.5569,14691,10.3325,14645,9.7495,14581,9.1974,14486.0000
2022,7,14,lon,1.5030,9.9763,14210.1429,8.4363,13969,9.6006,14072,10.7827,14284,10.9245,14379,10.6448,14328,10.0831,14271,9.3621,14168.0000
2022,7,14,lon,1.6920,10.1685,13903.1429,8.7390,13705,9.7052,13804,10.7708,13988,11.1344,14048,10.8340,14003,10.4505,13949,9.5457,13825.0000
2022,7,14,lon,1.8810,10.2409,13591.2857,8.8465,13445,9.5936,13524,10.7308,13691,11.3278,13709,10.8752,13657,10.5885,13603,9.7239,13510.0000
2022,7,15,lat,-2.1560,13.2980,7345.7143,14.3829,7292,13.9684,7115,13.9723,7207,13.9937,7246,13.3232,7171,13.2035,7175,10.2418,8214.0000
2022,7,15,lat,-1.9360,12.3018,7940.0000,12.9630,7892,13.2753,7686,13.2475,7798,12.7244,7877,12.0975,7749,12.0568,7784,9.7479,8794.0000
2022,7,15,lat,-1.7160,11.3215,8459.0000,11.6030,8370,12.2282,8137,12.6048,8288,11.5507,8439,11.3772,8281,10.8138,8338,9.0729,9360.0000
2022,7,15,lat,-1.4960,10.6240,8995.1429,10.6115,8870,11.3164,8650,11.8347,8730,10.8800,8937,10.7562,8816,10.4081,8978,8.5610,9985.0000
2022,7,15,lat,-1.2760,9.8393,9523.7143,9.7440,9438,10.2255,9179,10.9003,9247,9.8690,9403,10.2859,9311,9.8490,9547,8.0016,10541.0000
2022,7,15,lat,-1.0560,9.1214,10102.2857,8.7867,10065,9.4833,9715,10.0182,9755,9.1516,9956,9.3951,9944,9.4917,10157,7.5236,11124.0000
2022,7,15,lat,-0.8360,8.4043,10777.2857,8.1743,10741,8.7714,10355,9.3189,10379,8.2312,10595,8.5769,10672,8.5960,10886,7.1613,11813.0000
2022,7,15,lat,-0.6160,7.8003,11611.2857,7.7513,11569,8.3699,11216,8.7853,11173,7.5180,11468,7.8538,11582,7.8166,11713,6.5073,12558.0000
2022,7,15,lat,-0.3960,6.9573,12532.2857,6.9479,12508,7.1200,12169,7.9456,12113,7.2119,12437,7.0567,12574,6.6742,12594,5.7450,13331.0000
2022,7,15,lat,-0.1760,5.9101,13426.5714,5.7685,13405,6.0003,13097,6.6568,13001,6.3814,13392,6.1320,13516,5.5096,13468,4.9223,14107.0000
2022,7,15,lat,-0.1320,5.7096,13601.4286,5.6206,13574,5.8024,13277,6.3588,13163,6.1396,13577,5.9595,13697,5.3091,13651,4.7774,14271.0000
2022,7,15,lat,-0.0440,5.2661,13921.1429,5.1167,13844,5.2986,13610,5.7999,13490,5.7048,13915,5.5339,14007,4.8331,14013,4.5757,14569.0000
2022,7,15,lat,0.0000,4.9655,14056.7143,4.7213,13962,4.8887,13727,5.5549,13607,5.4616,14065,5.1866,14155,4.5585,14172,4.3866,14709.0000
2022,7,15,lat,0.0440,5.0854,13938.4286,4.8727,13833,4.9895,13603,5.7099,13496,5.6585,13969,5.2578,14040,4.6785,14055,4.4307,14573.0000
2022,7,15,lat,0.1320,5.3414,13652.1429,5.1982,13494,5.2759,13294,6.0511,13246,6.0134,13708,5.4094,13739,4.8641,13806,4.5775,14278.0000
2022,7,15,lat,0.1760,5.4882,13490.5714,5.4048,13299,5.5035,13098,6.1687,13087,6.0974,13563,5.5465,13598,5.0491,13659,4.6470,14130.0000
2022,7,15,lat,0.3960,6.4924,12600.4286,6.8143,12296,7.1040,12068,7.0595,12197,7.2165,12683,6.5075,12730,5.7441,12875,5.0012,13354.0000
2022,7,15,lat,0.6160,7.4616,11714.5714,7.8116,11400,8.3514,11128,8.4884,11276,8.0891,11722,7.3731,11853,6.5520,12061,5.5657,12562.0000
2022,7,15,lat,0.8360,8.4458,10878.8571,8.4554,10612,9.4342,10364,9.5760,10402,9.1512,10863,8.7207,10981,7.4293,11145,6.3537,11785.0000
2022,7,15,lat,1.0560,9.3932,10162.4286,8.6087,10002,10.0740,9742,10.9942,9737,10.5321,10141,10.0487,10230,8.5318,10311,6.9627,10974.0000
2022,7,15,lat,1.2760,10.0735,9524.4286,9.1358,9447,10.4622,9193,11.3761,9151,11.6836,9510,11.0044,9579,9.5370,9572,7.3152,10219.0000
2022,7,15,lat,1.4960,10.7991,8958.2857,9.7930,8984,11.1173,8675,12.4158,8655,12.5008,8979,11.9119,9024,10.1459,8885,7.7092,9506.0000
2022,7,15,lat,1.7160,11.5690,8367.5714,10.8809,8523,11.9747,8201,12.9879,8102,13.0969,8424,12.5231,8388,11.0340,8188,8.4857,8747.0000
2022,7,15,lat,1.9360,12.5277,7807.8571,11.9925,8025,12.9145,7734,13.7438,7565,13.9828,7804,13.9219,7753,11.9924,7647,9.1458,8127.0000
2022,7,15,lat,2.1560,13.5996,7191.0000,13.2406,7379,13.9666,7144,14.5153,6988,15.1153,7164,15.4805,7121,12.9254,7053,9.9536,7488.0000
