year,month,day_idx,day,status,smooth,spec_name,block_shape,lag_pattern,reference_advec_lon_abs,monthly_mean,first_slot,last_slot,n_time_slots,n_rows_total,n_valid_o3,valid_rate,error,loss,steps_raw,precompute_s,fit_s,total_s,est_sigmasq,est_range_lat,est_range_lon,est_range_time,est_advec_lat,est_advec_lon,est_nugget,n_clusters,block_shape_lat,block_shape_lon,max_points_per_cluster,n_target_blocks,n_target_points,n_batches,target_chunk_size,strategy,temporal_basis,force_target_center,lag0_block_count,lag1_block_count,lag2_block_count,lag1_max_blocks,lag2_max_blocks,lag1_lon_offset,lag2_lon_offset,lag1_lon_interval_lo,lag1_lon_interval_hi,lag2_lon_interval_lo,lag2_lon_interval_hi,corridor_anchor_mode,grid_lon_step,corridor_block_lon_width,block_row_offset,block_col_offset,traceback
2024,7,20,2024-07-21,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day21_hm00:53,2024_07_y24m07day21_hm07:48,8.000000,145008.000000,143964.000000,0.992800,,1.084672,1.000000,2.195525,18.378736,20.574260,6.760714,0.163792,0.198437,0.978443,-0.000450,-0.248688,0.933598,1160.000000,4.000000,4.000000,16.000000,9280.000000,143964.000000,29.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,21,2024-07-22,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day22_hm00:53,2024_07_y24m07day22_hm07:48,8.000000,145008.000000,143621.000000,0.990435,,1.194182,1.000000,2.193217,18.151899,20.345115,8.637102,0.165772,0.212734,0.876458,0.021813,-0.106392,1.169653,1160.000000,4.000000,4.000000,16.000000,9277.000000,143621.000000,33.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,22,2024-07-23,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day23_hm00:53,2024_07_y24m07day23_hm07:48,8.000000,145008.000000,140862.000000,0.971408,,1.200888,1.000000,2.189665,20.509751,22.699416,8.490784,0.159265,0.185667,1.097812,0.002853,-0.062504,1.108645,1160.000000,4.000000,4.000000,16.000000,9240.000000,140862.000000,36.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,23,2024-07-24,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day24_hm00:53,2024_07_y24m07day24_hm07:48,8.000000,145008.000000,139963.000000,0.965209,,1.088383,1.000000,2.179940,18.762321,20.942261,7.954623,0.174170,0.270379,1.015410,-0.046487,-0.055894,0.942650,1160.000000,4.000000,4.000000,16.000000,9219.000000,139963.000000,39.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,24,2024-07-25,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day25_hm00:53,2024_07_y24m07day25_hm07:48,8.000000,145008.000000,144536.000000,0.996745,,1.174086,1.000000,2.199342,19.945174,22.144516,11.101056,0.183945,0.330644,1.188334,-0.011529,-0.055387,1.040086,1160.000000,4.000000,4.000000,16.000000,9280.000000,144536.000000,26.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,25,2024-07-26,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day26_hm00:53,2024_07_y24m07day26_hm07:48,8.000000,145008.000000,144669.000000,0.997662,,1.311422,2.000000,2.188018,26.192336,28.380354,8.993394,0.115583,0.166601,0.904068,-0.015896,-0.268797,1.323972,1160.000000,4.000000,4.000000,16.000000,9280.000000,144669.000000,22.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,26,2024-07-27,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day27_hm00:53,2024_07_y24m07day27_hm07:48,8.000000,145008.000000,144623.000000,0.997345,,1.169827,2.000000,2.192138,32.247802,34.439940,6.370516,0.127794,0.203899,1.177521,0.007419,0.000433,1.390476,1160.000000,4.000000,4.000000,16.000000,9280.000000,144623.000000,25.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,27,2024-07-28,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day28_hm00:53,2024_07_y24m07day28_hm07:48,8.000000,145008.000000,144172.000000,0.994235,,1.150105,4.000000,2.187794,38.061621,40.249415,6.979069,0.159474,0.228301,1.467679,0.011611,-0.001162,1.371783,1160.000000,4.000000,4.000000,16.000000,9279.000000,144172.000000,27.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,28,2024-07-29,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day29_hm00:53,2024_07_y24m07day29_hm07:48,8.000000,145008.000000,144693.000000,0.997828,,1.141977,4.000000,2.190270,42.723831,44.914101,5.805689,0.102898,0.141486,1.696180,0.003532,-0.008848,1.072316,1160.000000,4.000000,4.000000,16.000000,9280.000000,144693.000000,22.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,29,2024-07-30,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day30_hm00:53,2024_07_y24m07day30_hm07:48,8.000000,145008.000000,144371.000000,0.995607,,1.172827,4.000000,2.186449,33.728813,35.915262,4.681126,0.109219,0.156037,2.033573,0.001032,-0.014017,1.814997,1160.000000,4.000000,4.000000,16.000000,9280.000000,144371.000000,24.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,30,2024-07-31,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day31_hm00:53,2024_07_y24m07day31_hm07:48,8.000000,145008.000000,144048.000000,0.993380,,1.238018,2.000000,2.195415,37.244198,39.439612,4.647770,0.120738,0.146683,1.442838,0.007866,-0.010602,2.221093,1160.000000,4.000000,4.000000,16.000000,9280.000000,144048.000000,40.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,0,2025-07-01,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day01_hm00:53,2025_07_y25m07day01_hm07:48,8.000000,145008.000000,133610.000000,0.921397,,1.340604,1.000000,2.151306,23.553857,25.705163,11.168323,0.176759,0.227985,0.887155,0.013911,-0.156265,1.768646,1160.000000,4.000000,4.000000,16.000000,9123.000000,133610.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,1,2025-07-02,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day02_hm00:53,2025_07_y25m07day02_hm07:48,8.000000,145008.000000,124802.000000,0.860656,,1.089152,1.000000,2.108720,19.983676,22.092396,7.588173,0.188746,0.268462,0.991476,-0.005314,-0.291647,1.055640,1160.000000,4.000000,4.000000,16.000000,8832.000000,124802.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,2,2025-07-03,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day03_hm00:53,2025_07_y25m07day03_hm07:48,8.000000,145008.000000,143260.000000,0.987945,,1.395770,4.000000,2.185379,28.634203,30.819582,11.015905,0.152992,0.222200,0.992601,-0.039955,-0.250683,2.188782,1160.000000,4.000000,4.000000,16.000000,9255.000000,143260.000000,42.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,3,2025-07-04,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day04_hm00:53,2025_07_y25m07day04_hm07:48,8.000000,145008.000000,141629.000000,0.976698,,1.425193,2.000000,2.187833,31.874786,34.062619,10.630081,0.151018,0.186722,1.124409,-0.001368,-0.013100,2.392432,1160.000000,4.000000,4.000000,16.000000,9276.000000,141629.000000,45.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,4,2025-07-05,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day05_hm00:53,2025_07_y25m07day05_hm07:48,8.000000,145008.000000,141181.000000,0.973608,,1.478938,1.000000,2.207146,23.530044,25.737190,17.238842,0.157477,0.207782,1.074596,0.008497,-0.395720,1.468679,1160.000000,4.000000,4.000000,16.000000,9223.000000,141181.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,5,2025-07-06,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day06_hm00:53,2025_07_y25m07day06_hm07:48,8.000000,145008.000000,138362.000000,0.954168,,1.450380,1.000000,2.180401,22.425518,24.605919,17.477661,0.195339,0.288742,1.162748,0.068669,-0.322849,1.998695,1160.000000,4.000000,4.000000,16.000000,9222.000000,138362.000000,46.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,6,2025-07-07,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day07_hm00:53,2025_07_y25m07day07_hm07:48,8.000000,145008.000000,129610.000000,0.893813,,1.247980,1.000000,2.137424,20.068956,22.206380,11.877361,0.181493,0.265832,1.156693,0.005863,-0.250027,1.119585,1160.000000,4.000000,4.000000,16.000000,8973.000000,129610.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,7,2025-07-08,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day08_hm00:53,2025_07_y25m07day08_hm07:48,8.000000,145008.000000,143123.000000,0.987001,,1.401658,1.000000,2.181529,22.456639,24.638168,11.539449,0.160805,0.249618,1.021087,-0.029329,-0.201291,2.303010,1160.000000,4.000000,4.000000,16.000000,9245.000000,143123.000000,44.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,8,2025-07-09,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day09_hm00:53,2025_07_y25m07day09_hm07:48,8.000000,145008.000000,135892.000000,0.937135,,1.206211,1.000000,2.172105,21.339678,23.511783,10.731494,0.199920,0.300768,1.244393,-0.005784,0.007885,1.293553,1160.000000,4.000000,4.000000,16.000000,9123.000000,135892.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,9,2025-07-10,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day10_hm00:53,2025_07_y25m07day10_hm07:48,8.000000,145008.000000,139719.000000,0.963526,,1.352422,1.000000,2.167914,21.121959,23.289873,14.987929,0.226244,0.298607,1.312561,-0.018265,0.004426,1.770179,1160.000000,4.000000,4.000000,16.000000,9192.000000,139719.000000,47.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,10,2025-07-11,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day11_hm00:53,2025_07_y25m07day11_hm07:48,8.000000,145008.000000,135119.000000,0.931804,,1.221474,1.000000,2.152869,15.697295,17.850165,14.056223,0.250865,0.322620,1.382884,-0.003999,-0.082250,1.117887,1160.000000,4.000000,4.000000,16.000000,9065.000000,135119.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,11,2025-07-12,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day12_hm00:53,2025_07_y25m07day12_hm07:48,8.000000,145008.000000,142879.000000,0.985318,,1.400035,1.000000,2.190600,21.446145,23.636745,14.842310,0.180192,0.273304,1.108510,-0.008400,-0.335179,1.826258,1160.000000,4.000000,4.000000,16.000000,9268.000000,142879.000000,44.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,12,2025-07-13,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day13_hm00:53,2025_07_y25m07day13_hm07:48,8.000000,145008.000000,140218.000000,0.966967,,1.403269,1.000000,2.178185,24.335997,26.514182,17.192204,0.218798,0.359746,1.092982,0.037699,-0.152028,2.033984,1160.000000,4.000000,4.000000,16.000000,9226.000000,140218.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,13,2025-07-14,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day14_hm00:53,2025_07_y25m07day14_hm07:48,8.000000,145008.000000,128847.000000,0.888551,,1.317569,1.000000,2.152555,18.274451,20.427007,16.177527,0.215143,0.371792,1.154393,0.043705,-0.194292,1.445207,1160.000000,4.000000,4.000000,16.000000,9017.000000,128847.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,14,2025-07-15,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day15_hm00:53,2025_07_y25m07day15_hm07:48,8.000000,145008.000000,133911.000000,0.923473,,1.246238,1.000000,2.144514,20.013487,22.158001,14.852362,0.261458,0.284266,1.177373,0.045757,-0.113248,1.066014,1160.000000,4.000000,4.000000,16.000000,9079.000000,133911.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,15,2025-07-16,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day16_hm00:53,2025_07_y25m07day16_hm07:48,8.000000,145008.000000,137525.000000,0.948396,,1.393975,2.000000,2.179523,20.919873,23.099395,16.349355,0.209208,0.230217,1.142943,0.006633,-0.036334,1.445085,1160.000000,4.000000,4.000000,16.000000,9218.000000,137525.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,16,2025-07-17,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day17_hm00:53,2025_07_y25m07day17_hm07:48,8.000000,145008.000000,142441.000000,0.982298,,1.389831,4.000000,2.182939,24.970723,27.153662,13.269031,0.182596,0.181912,1.125404,0.001924,-0.041988,1.590867,1160.000000,4.000000,4.000000,16.000000,9262.000000,142441.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,17,2025-07-18,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day18_hm00:53,2025_07_y25m07day18_hm07:48,8.000000,145008.000000,143529.000000,0.989801,,1.267687,2.000000,2.185811,28.034594,30.220405,9.874071,0.207398,0.252116,1.239476,-0.014727,-0.012425,1.798439,1160.000000,4.000000,4.000000,16.000000,9256.000000,143529.000000,45.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,18,2025-07-19,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day19_hm00:53,2025_07_y25m07day19_hm07:48,8.000000,145008.000000,143567.000000,0.990063,,1.355845,2.000000,2.190378,27.053776,29.244154,11.360100,0.179366,0.246729,1.177825,-0.012914,-0.036152,2.046009,1160.000000,4.000000,4.000000,16.000000,9272.000000,143567.000000,45.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,19,2025-07-20,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day20_hm00:53,2025_07_y25m07day20_hm07:48,8.000000,145008.000000,143852.000000,0.992028,,1.423976,2.000000,2.190721,27.982671,30.173392,10.277171,0.160361,0.241032,1.164968,-0.019474,-0.047731,2.841128,1160.000000,4.000000,4.000000,16.000000,9280.000000,143852.000000,32.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,20,2025-07-21,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day21_hm00:53,2025_07_y25m07day21_hm07:48,8.000000,145008.000000,141253.000000,0.974105,,1.371308,3.000000,2.200146,41.184467,43.384613,5.476484,0.099999,0.136311,1.725326,-0.000086,0.005458,2.999512,1160.000000,4.000000,4.000000,16.000000,9275.000000,141253.000000,45.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,21,2025-07-22,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day22_hm00:53,2025_07_y25m07day22_hm07:48,8.000000,145008.000000,143805.000000,0.991704,,1.284168,4.000000,2.188671,39.857435,42.046106,5.805821,0.118178,0.156941,1.706228,0.000358,0.003811,2.265253,1160.000000,4.000000,4.000000,16.000000,9278.000000,143805.000000,35.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,22,2025-07-23,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day23_hm00:53,2025_07_y25m07day23_hm07:48,8.000000,145008.000000,144396.000000,0.995780,,1.234067,4.000000,2.182625,39.611501,41.794126,5.013151,0.099917,0.129628,1.752987,0.000627,-0.000047,1.934525,1160.000000,4.000000,4.000000,16.000000,9280.000000,144396.000000,38.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,23,2025-07-24,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day24_hm00:53,2025_07_y25m07day25_hm00:53,8.000000,145008.000000,144094.000000,0.993697,,1.175628,4.000000,2.183678,35.732135,37.915813,4.622858,0.117409,0.172683,1.625694,0.000980,0.006379,1.840638,1160.000000,4.000000,4.000000,16.000000,9279.000000,144094.000000,34.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,24,2025-07-25,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day25_hm01:53,2025_07_y25m07day26_hm00:53,8.000000,145008.000000,143757.000000,0.991373,,1.246560,4.000000,2.185844,33.477021,35.662865,7.280174,0.153565,0.231991,1.909171,0.002655,0.005891,1.984114,1160.000000,4.000000,4.000000,16.000000,9274.000000,143757.000000,36.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,25,2025-07-26,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day26_hm01:53,2025_07_y25m07day27_hm00:53,8.000000,145008.000000,139701.000000,0.963402,,1.296820,1.000000,2.177717,23.704147,25.881864,12.599893,0.185952,0.299251,1.045429,0.007315,-0.011643,1.491028,1160.000000,4.000000,4.000000,16.000000,9223.000000,139701.000000,47.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,26,2025-07-27,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day27_hm01:53,2025_07_y25m07day28_hm00:53,8.000000,145008.000000,140812.000000,0.971064,,1.387257,1.000000,2.175743,19.223737,21.399480,14.918349,0.177206,0.221529,0.899140,-0.064386,-0.299554,1.347048,1160.000000,4.000000,4.000000,16.000000,9224.000000,140812.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,27,2025-07-28,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day28_hm01:53,2025_07_y25m07day29_hm00:53,8.000000,145008.000000,143426.000000,0.989090,,1.452220,1.000000,2.201885,22.223890,24.425775,15.056335,0.170632,0.220609,1.156155,-0.031715,-0.337827,1.921514,1160.000000,4.000000,4.000000,16.000000,9274.000000,143426.000000,45.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,28,2025-07-29,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day29_hm01:53,2025_07_y25m07day30_hm00:53,8.000000,145008.000000,144177.000000,0.994269,,1.412592,2.000000,2.187142,28.504194,30.691336,13.002289,0.178450,0.247826,0.906119,0.010854,-0.005463,2.196259,1160.000000,4.000000,4.000000,16.000000,9280.000000,144177.000000,34.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,29,2025-07-30,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day30_hm01:53,2025_07_y25m07day31_hm00:53,8.000000,145008.000000,144238.000000,0.994690,,1.422503,1.000000,2.178475,24.884500,27.062976,13.263589,0.132222,0.273488,0.981226,-0.010744,-0.006737,1.977764,1160.000000,4.000000,4.000000,16.000000,9280.000000,144238.000000,35.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2025,7,30,2025-07-31,error,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,241.441229,2025_07_y25m07day31_hm01:53,2025_07_y25m07day31_hm07:48,,,,,"RuntimeError: Expected 8 hourly slots for 2025-07-31, found 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""/home/jl2815/tco/exercise_25/st_model/day/amarel_simulation/space_time/real_data/fit_real_july_corridor_width_4x4_lag643_052526.py"", line 443, in main
    raise RuntimeError(f""Expected 8 hourly slots for {day}, found {len(selected_keys)}"")
RuntimeError: Expected 8 hourly slots for 2025-07-31, found 7
"
