rank,rank_fraction,eigenvalue,raw_projection,standardized_score,standardized_energy,cumulative_standardized_energy,cumulative_energy_per_n,threshold_below_rank
46,0.014375,55.82980053517824,4.632461480002496,0.6199815686799721,0.38437714550287894,173.4060238599478,0.054189382456233684,55.636738715290534
47,0.0146875,55.44434451137032,-7.181042506478462,-0.9644037062705286,0.930074508668332,174.33609836861612,0.05448003074019254,55.18405207623562
48,0.015,54.92498162600102,9.157712889844653,1.2356687495372465,1.5268772585829422,175.86297562719906,0.054957179883499706,54.78864365722065
49,0.0153125,54.65264411443846,9.990636669538288,1.3514113938410572,1.826312755403429,177.68928838260248,0.05552790261956328,54.508505506015666
50,0.015625,54.3647470427583,-1.1673217516626662,-0.15831858234721194,0.025064773516430935,177.7143531561189,0.055535735361287156,54.09763394289057
51,0.0159375,53.831833263515925,-7.427966851862451,-1.0123958865592555,1.024945431122101,178.739298587241,0.05585603080851281,53.6766320509197
52,0.01625,53.521878295059224,-1.898888989683733,-0.25955769171716314,0.06737019532954189,178.80666878257054,0.055877083994553295,53.087440800780314
53,0.0165625,52.65652963895549,2.790274210670185,0.38452162455079814,0.14785687974718498,178.95452566231774,0.05592328926947429,52.59114319327413
54,0.016875,52.52583794146005,-1.0623821452627222,-0.1465865989081547,0.02148763097946022,178.9760132932972,0.055930004154155374,52.39952020546
55,0.0171875,52.27350624701123,6.860675959873773,0.9489123341748421,0.9004346179491471,179.87644791124634,0.056211389972264485,52.104860251884816
56,0.0175,51.93675834636926,13.750327546084778,1.9079879337427814,3.640417955308049,183.51686586655438,0.057349020583298244,51.800271291713194
57,0.0178125,51.664142917819696,-12.103675324271462,-1.683924636481866,2.8356021813505845,186.35246804790498,0.058235146264970304,51.48839309286663
58,0.018125,51.31324112939402,-30.45475351389978,-4.251482201904064,18.07510091310703,204.427568961012,0.06388361530031625,51.25094112056075
59,0.0184375,51.188716750900056,17.694533745639216,2.4731587952243848,6.116514426395731,210.54408338740774,0.06579502605856492,50.91059782047884
60,0.01875,50.63398996797418,-15.214669545341458,-2.1381661437380552,4.571754458227665,215.1158378456354,0.06722369932676106,50.531322336846976
61,0.0190625,50.42886287897431,3.3230162711180533,0.46794291930953025,0.21897057573192555,215.33480842136734,0.0672921276316773,50.2165487972658
62,0.019375,50.00512859391819,15.825928637142912,2.238009516102803,5.008686594166703,220.34349501553405,0.06885734219235438,49.90997147676316
63,0.0196875,49.81499543857343,-17.00321895457489,-2.4090793219751747,5.803663179568368,226.1471581951024,0.0706709869359695,49.689276715411545
64,0.02,49.563875270153915,-2.2993500097310493,-0.32660472050507844,0.1066706434562004,226.2538288385586,0.07070432151204957,49.51690274334008
65,0.0203125,49.469974733188096,-5.488062417422821,-0.7802759081496611,0.6088304928387783,226.8626593313974,0.07089458104106168,49.081789278805395
66,0.020625,48.696649873016966,-1.7548669961940084,-0.2514749114949798,0.06323963111140792,226.9258989625088,0.070914343425784,48.66169630287978
67,0.0209375,48.62676782177991,-8.874998251108675,-1.2727132762807352,1.6197990836212428,228.54569804613004,0.07142053063941564,48.541895447755884
68,0.02125,48.457171208600684,-16.079924406251607,-2.3099627356799597,5.335927840230044,233.8816258863601,0.07308800808948752,48.29791072936438
69,0.0215625,48.13917367936701,-8.990067456609522,-1.2957273767320705,1.6789094348129725,235.56053532117306,0.07361266728786658,48.08920199150318
70,0.021875,48.03928217759972,12.989509377483015,1.8741074759451313,3.51227883139343,239.07281415256648,0.07471025442267702,47.95446446333904
71,0.0221875,47.869796502453646,9.906526474524757,1.4318272182519298,2.0501291829270594,241.12294333549355,0.07535091979234174,47.79180214344865
72,0.0225,47.713934860815,16.578309517223037,2.400035286647942,5.760169377155271,246.88311271264882,0.07715097272270276,47.66377862835991
73,0.0228125,47.613675119446924,-1.4519862444806975,-0.21042466764302406,0.04427854075267713,246.9273912534015,0.07716480976668798,47.55225453563544
74,0.023125,47.49091318301345,8.727084828494455,1.2663796910576721,1.6037175219233248,248.53110877532484,0.07766597149228902,47.23632636035772
75,0.0234375,46.98310431352807,12.240641545558638,1.7858020862934731,3.1890890914101213,251.72019786673496,0.07866256183335468,46.907212438221045
76,0.02375,46.83144315116829,14.05549419727177,2.053890800224638,4.218467419247404,255.93866528598238,0.0799808329018695,46.643525856299256
77,0.0240625,46.456362604170195,-9.592426954266415,-1.4073622554425846,1.9806685180444383,257.9193338040268,0.08059979181375837,46.37072846884495
78,0.024375,46.28525218498982,2.573733927031019,0.3783052168714695,0.14311483711216957,258.062448641139,0.08064451520035593,46.23108145779752
79,0.0246875,46.176974130231365,5.242644358473091,0.7715030764273793,0.5952169969369107,258.6576656380759,0.08083052051189872,45.95479030301181
80,0.025,45.73367552923302,-4.493909380877574,-0.6645172475959661,0.44158317235251854,259.09924881042843,0.08096851525325889,45.7019833411791
81,0.0253125,45.67031311494593,-7.483666596499267,-1.107381940195041,1.2262947614701336,260.32554357189855,0.0813517323662183,45.56186269402542
82,0.025625,45.4536698035004,-11.49495580876887,-1.704993900420156,2.9070042004699372,263.2325477723685,0.08226017117886515,45.36615663797378
83,0.0259375,45.27881196388413,-5.056220708818512,-0.7514126661438475,0.5646209948414052,263.7971687672099,0.08243661523975308,45.15712974835034
84,0.02625,45.03577454143129,19.005497484419806,2.832046787568659,8.02048900697796,271.81765777418786,0.0849430180544337,45.013741298833324
85,0.0265625,44.99171883574974,11.671016222893094,1.7399724834027208,3.0275042429986314,274.8451620171865,0.08588911313037079,44.83879324057312
86,0.026875,44.686387435221505,0.01124203645609421,0.0016817342382148463,2.82823004798407e-06,274.84516484541655,0.08588911401419268,44.63230081882969
87,0.0271875,44.57827966671549,4.137067890206459,0.6196279443235505,0.3839387893866289,275.22910363480315,0.08600909488587599,44.52608963456318
88,0.0275,44.473960703904154,10.408733910938508,1.5607918993506251,2.436071353078532,277.6651749878817,0.08677036718371303,44.31811068265463
89,0.0278125,44.16280680635687,8.385161534731132,1.2617784321406473,1.5920848118153097,279.257259799697,0.08726789368740531,44.07793039116736
90,0.028125,43.993217099800276,9.80612279765763,1.4784425953068532,2.1857925076176636,281.4430523073147,0.08795095384603585,43.84220485595406
91,0.0284375,43.69171098060404,-5.071252934583015,-0.7672126340510902,0.5886152258476121,282.0316675331623,0.08813489610411322,43.66849132297048
92,0.02875,43.645284005263385,-14.481441168194282,-2.192012984226177,4.804920923016151,286.83658845617845,0.08963643389255577,43.555716584085154
93,0.0290625,43.46633297023272,2.573866382846057,0.3903997189467071,0.15241194055366789,286.98900039673214,0.0896840626239788,43.375207871875986
94,0.029375,43.28427381295099,5.594224833057517,0.8503052272859902,0.7230189795498796,287.712019376282,0.08991000605508813,43.13951590341698
95,0.0296875,42.995242115494044,-8.193954839117897,-1.2496355353822612,1.561588971290111,289.2736083475721,0.09039800260861629,42.835589872219195
96,0.03,42.67653045823262,0.18267627700113442,0.027963247051261683,0.0007819431856498952,289.27439029075776,0.0903982469658618,42.637544944722194
97,0.0303125,42.5985950449378,-7.484400759824021,-1.1467253050975164,1.3149789253509918,290.58936921610876,0.090809177880034,42.557160138486786
98,0.030625,42.515765535042725,-2.5833002969397447,-0.39618670002568956,0.15696390127724574,290.74633311738603,0.09085822909918313,42.36148969423797
99,0.0309375,42.207773670121355,-3.324794720932581,-0.5117626820602839,0.2619010427495352,291.00823416013554,0.09094007317504235,42.15742279332725
100,0.03125,42.107131981553714,0.7490342460317072,0.11543136821659937,0.01332440076835615,291.0215585609039,0.09094423705028247,42.05248953503117
101,0.0315625,41.99791799803919,-5.204508476278447,-0.8030929982949033,0.6449583639102976,291.6665169248142,0.09114578653900443,41.936228800906804
102,0.031875,41.87463021676725,-9.987486940927626,-1.5434079466437594,2.382108089763106,294.0486250145773,0.0918901953170554,41.811557731195435
103,0.0321875,41.748580246783405,-10.661581714218219,-1.650063981534722,2.7227111431582194,296.7713361577355,0.09274104254929234,41.588188024526644
104,0.0325,41.42841200681644,4.329367044717862,0.6726284980287188,0.45242909636037026,297.2237652540959,0.09288242664190496,41.314264147236116
105,0.0328125,41.20043079968306,-4.022190420477206,-0.6266308163913412,0.39266618005127885,297.61643143414716,0.09300513482317099,41.16737909399253
106,0.033125,41.13435390295799,-2.2497929667249568,-0.3507843542488956,0.12304966318581467,297.739481097333,0.09304358784291657,41.10121567559913
107,0.0334375,41.06810414471191,23.532600308137244,3.672126141010493,13.484510395492615,311.22399149282563,0.09725749734150801,40.973209495838354
108,0.03375,40.87853411675025,-18.30873347300459,-2.8635887372008133,8.200140455823348,319.424131948649,0.09982004123395281,40.743416334841044
109,0.0340625,40.608745164225084,4.185044302692849,0.6567351704872657,0.431301084154938,319.85543303280394,0.09995482282275123,40.58560628812196
110,0.034375,40.56248059655791,0.018289364000292442,0.0028716820282572463,8.246557671415652e-06,319.8554412793616,0.09995482539980051,40.43324874466969
111,0.0346875,40.304428624788414,4.701238712121437,0.7405185111478895,0.548367665352687,320.40380894471434,0.10012619029522324,40.25378000187687
112,0.035,40.20319502663607,-6.2709941344335,-0.9890223597639044,0.9781652281129619,321.3819741728273,0.10043186692900853,40.13575459523112
113,0.0353125,40.06842729443147,6.9569257513985585,1.0990468859866516,1.2079040575969562,322.5898782304243,0.1008093369470076,39.99191195520226
114,0.035625,39.91554273094518,6.565606168442167,1.0392111770525516,1.0799598705109497,323.66983810093524,0.10114682440654227,39.81091451209411
115,0.0359375,39.706560548919676,2.4998366078807264,0.3967167056948239,0.15738414457735356,323.8272222455126,0.10119600695172268,39.68796228114313
116,0.03625,39.669372724661635,12.20923422098048,1.9384774740427348,3.757694917371102,327.5849171628837,0.10237028661340115,39.59374414608354
117,0.0365625,39.51825975133051,-15.813242345037155,-2.5154866742227537,6.327673208192249,333.91259037107596,0.10434768449096124,39.43122665199952
118,0.036875,39.34438523014692,-1.6448303168508407,-0.2622283970949931,0.06876373224300941,333.98135410331895,0.10436917315728717,39.28336521229406
119,0.0371875,39.22243983164437,-2.986094999199931,-0.47680007765291693,0.2273383140498276,334.20869241736875,0.10444021638042773,39.11588273530882
120,0.0375,39.00961512669582,-1.5811065748444886,-0.2531484728933659,0.06408414932824322,334.272776566697,0.10446024267709282,38.99524368438375
121,0.0378125,38.98087753662159,6.717865865794838,1.0759832787742898,1.157740016201871,335.4305165828989,0.10482203643215592,38.90951268629485
122,0.038125,38.83827848828238,4.946109367267776,0.7936586051544053,0.6298939815356364,336.06041056443456,0.1050188783013858,38.7517717363926
123,0.0384375,38.66545766601224,-9.096496419827245,-1.462893045726729,2.1400560632356256,338.2004666276702,0.10568764582114694,38.623146245372155
124,0.03875,38.580881125912114,6.948529542555723,1.118682482007193,1.251450495549774,339.45191712321997,0.10607872410100624,38.4904226003147
125,0.0390625,38.40017616797732,10.032731124054017,1.619021309557545,2.621230000801428,342.0731471240214,0.10689785847625669,38.27155892857019
126,0.039375,38.14337247870423,6.27637780335191,1.0162476009674473,1.0327591864720918,343.1059063104935,0.10722059572202922,38.130758867838374
127,0.0396875,38.11814942816056,-11.437017315376895,-1.8524516203025236,3.4315770055614454,346.53748331605493,0.10829296353626716,38.04652270471247
128,0.04,37.97503057299008,7.170854930941789,1.1636486514973017,1.3540781841314886,347.8915615001864,0.10871611296880826,37.89779120076871
129,0.0403125,37.82070892968803,-0.1324524891026,-0.021537500054142508,0.0004638639085821885,347.892025364095,0.10871625792627969,37.76522071871618
130,0.040625,37.709813916624384,1.9135021248629187,0.31160308890396893,0.09709648501449474,347.9891218491095,0.10874660057784671,37.65582893094301
131,0.0409375,37.601921229617524,-0.9760103210009561,-0.15916566663983012,0.025333709436901525,348.0144555585464,0.10875451736204575,37.54141875476349
132,0.04125,37.48101362997413,-14.578058699657703,-2.3811898953190376,5.67006531756949,353.68452087611587,0.1105264127737862,37.46822557554803
133,0.0415625,37.45544188424663,4.556837270347635,0.7445708973813675,0.5543858212272947,354.23890669734317,0.11069965834291974,37.36315801495296
134,0.041875,37.27110151749374,1.6374378029888312,0.2682123050220754,0.07193784056525479,354.3108445379084,0.11072213891809637,37.25461103119931
135,0.0421875,37.23812784107073,-4.758482569515787,-0.7797844375010675,0.6080637689688564,354.91890830687726,0.11091215884589914,37.141925875817435
136,0.0425,37.04597244126789,-3.2932866805240715,-0.5410769559046281,0.2927642722110189,355.21167257908826,0.11100364768096509,36.979614806264124
137,0.0428125,36.91337603264887,-13.980181396441724,-2.301022806147148,5.294705954409293,360.5063785334975,0.11265824329171797,36.876577334457714
138,0.043125,36.83981532064317,-4.004784394316816,-0.6598123159083529,0.435352292224344,360.9417308257219,0.11279429088303809,36.77457887548977
139,0.0434375,36.709457951919184,4.127827260934618,0.6812908072416699,0.4641571640320063,361.4058879897539,0.1129393399967981,36.67602792749266
140,0.04375,36.642628346624704,2.6537211276533608,0.43839134681607594,0.19218697296321302,361.59807496271713,0.1129993984258491,36.531292533225106
141,0.0440625,36.42029500514794,4.648411473600732,0.7702520003285003,0.5932881440100559,362.1913631067272,0.11318480097085225,36.3793158393267
142,0.044375,36.33838278219379,4.506776720486565,0.7476240174057083,0.5589416714018509,362.750304778129,0.11335947024316533,36.274280768601
143,0.0446875,36.21029183291186,0.07048522375460033,0.01171337561884609,0.00013720316838817804,362.7504419812974,0.11335951311915543,36.158212156129
144,0.045,36.10620738326424,3.2154645294532833,0.5351219764554483,0.28635552968558536,363.036797510983,0.11344899922218218,36.02639448716183
145,0.0453125,35.94675801774186,3.918179745253875,0.6535133911898662,0.42707975246447905,363.46387726344744,0.11358246164482733,35.87301429426264
146,0.045625,35.79942185387687,2.9051881683739116,0.48555257349136366,0.23576130162408607,363.69963856507155,0.11365613705158487,35.72103242194591
147,0.0459375,35.64281463812321,-1.1940635755566475,-0.20000527707718907,0.04000211085872317,363.7396406759303,0.1136686377112282,35.58064910344608
148,0.04625,35.51859199325059,1.7609749755426412,0.2954781108879818,0.08730731401393046,363.8269479899442,0.11369592124685755,35.50848967621696
149,0.0465625,35.49839023251822,-10.737888100348819,-1.8022479666951912,3.2480977334569503,367.07504572340116,0.11471095178856286,35.42779854888187
150,0.046875,35.35734724304198,5.9288112141491425,0.9970749028072264,0.9941583618080398,368.0692040852092,0.11502162627662788,35.31175365025027
151,0.0471875,35.26621885077496,-4.8624726266762535,-0.8187997857259968,0.6704330891049383,368.73963717431417,0.11523113661697318,35.217967677983836
152,0.0475,35.1697825223545,-3.6664497166454937,-0.6182453973595189,0.3822273713562294,369.1218645456704,0.115350582670522,35.140140610575415
153,0.0478125,35.11052368168991,-8.17971031807746,-1.3804455146709664,1.9056298189751897,371.0274943646456,0.11594609198895174,35.03588320045262
154,0.048125,34.961401395328785,-0.9503518081733316,-0.1607274257724754,0.025833305395446586,371.053327670041,0.11595416489688783,34.941272231366135
155,0.0484375,34.92115465684858,-4.458530758476833,-0.7544795443361295,0.5692393828216536,371.6225670528627,0.11613205220401959,34.8619926173571
156,0.04875,34.802930807853755,-6.960118060658025,-1.1798008299052163,1.391929998245037,373.0144970511077,0.11656703032847116,34.75806277704186
157,0.0490625,34.71325259021443,4.5502561422929615,0.7723038331362809,0.5964532106769925,373.6109502617847,0.11675342195680771,34.65049950197784
158,0.049375,34.58785985600867,-3.2225504407265517,-0.5479461483691405,0.300244981512576,373.91119524329724,0.11684724851353039,34.52573488217311
159,0.0496875,34.46372149409018,3.7659491649340917,0.6414951353373219,0.41151600866144905,374.3227112519587,0.1169758472662371,34.401400575022485
160,0.05,34.339192351182845,4.805414533283333,0.8200414771868477,0.6724680243067873,374.9951792762655,0.11718599352383297,34.28014791945226
161,0.0503125,34.221205011510676,-0.3843469201524244,-0.065701571325398,0.004316696474626361,374.99949597274014,0.11718734249148129,34.16372445165846
162,0.050625,34.106340440561894,11.729379033200827,2.0084335122416657,4.033805173095392,379.03330114583554,0.11844790660807361,34.07833484327339
163,0.0509375,34.05035224210436,3.6268764836882803,0.6215441183581958,0.3863170910656669,379.4196182369012,0.11856863069903163,34.00089397367441
164,0.05125,33.95150754357079,6.916989458803037,1.1871007581612285,1.4092082100269632,380.8288264469282,0.11900900826466505,33.91682606669216
165,0.0515625,33.88218001695434,14.235251420750798,2.445566457976303,5.980795300378759,386.80962174730695,0.12087800679603342,33.793127212267684
166,0.051875,33.704308465779725,3.6402702116212606,0.6270337415250969,0.39317131301096203,387.2027930603179,0.12100087283134935,33.67999239539514
167,0.0521875,33.65569386790955,-6.1372320606510815,-1.0578967203934966,1.1191454710193156,388.3219385313372,0.12135060579104287,33.62740260378577
168,0.0525,33.599135121540584,-3.5042596592756037,-0.6045500062034478,0.36548071000058874,388.6874192413378,0.12146481851291807,33.53075941796934
169,0.0528125,33.46252286193336,3.504315876353571,0.6057925188601819,0.36698457590696393,389.05440381724475,0.12157950119288899,33.42498969793553
170,0.053125,33.38749863292724,2.6212591462178114,0.4536469728523241,0.2057955759780773,389.2601993932228,0.12164381231038213,33.35241386414018
171,0.0534375,33.317365963673645,13.249609565442194,2.2954495450063024,5.269088613669642,394.52928800689244,0.1232904025021539,33.26344043933447
172,0.05375,33.20960219566983,5.080403953378101,0.8815894992902054,0.777200045258755,395.3064880521512,0.12353327751629725,33.14591554512172
173,0.0540625,33.08235102760712,11.056642354242465,1.9223173206165245,3.6953038811422942,399.00179193329353,0.12468805997915423,33.061050490389135
174,0.054375,33.03976366782176,11.186687033757227,1.9461800755351089,3.7876168864098423,402.7894088197034,0.1258716902561573,33.02436017370121
175,0.0546875,33.00896386085573,-3.2233359924058087,-0.5610345815753497,0.3147598017234277,403.1041686214268,0.1259700526941959,32.91738801324172
176,0.055,32.82606622194712,4.06555231414266,0.7095943243293702,0.5035241051204554,403.60769272654727,0.12612740397704603,32.75378146142493
177,0.0553125,32.68165587582696,-4.594950314764358,-0.803764449333814,0.6460372900128892,404.25373001656016,0.12632929063017506,32.6751422424059
178,0.055625,32.66862990718772,7.405398683339229,1.2956359326764901,1.678672470042478,405.93240248660265,0.12685387577706334,32.589665322505134
179,0.0559375,32.51089160611582,8.769169516152049,1.5379564060957984,2.365309907051105,408.29771239365374,0.12759303512301678,32.46963928594524
180,0.05625,32.428439309891836,-1.7540898590085594,-0.3080270196889901,0.09488064485848148,408.39259303851225,0.12762268532453508,32.367122631504
181,0.0565625,32.30592189255477,14.68396641200912,2.583463398844817,6.674283133170812,415.0668761716831,0.12970839880365095,32.28621743396514
182,0.056875,32.2665249937816,-3.279396069164464,-0.5773215565797047,0.3333001796916133,415.4001763513747,0.12981255510980458,32.17588070246887
183,0.0571875,32.08549105238414,-5.603164764839512,-0.9891884760012236,0.9784938410536235,416.37867019242833,0.13011833443513385,32.07370989347059
184,0.0575,32.06193306036602,-7.272999921414456,-1.2844545199691075,1.6498234138690704,418.0284936062974,0.13063390425196794,32.00722070700146
185,0.0578125,31.9526017179891,7.981068241259097,1.411912916223509,1.993498082998773,420.02199168929616,0.13125687240290504,31.9388343338893
186,0.058125,31.925072881727896,5.052443588741955,0.8942017687171706,0.7995968031769162,420.8215884924731,0.13150674640389784,31.890044923607455
187,0.0584375,31.85505539790828,-5.1239887248724845,-0.9078602120330667,0.8242101645927247,421.6457986570658,0.13176431208033307,31.78611977102512
188,0.05875,31.71733332362366,-4.2019122770511785,-0.7461027629919985,0.5566693329442943,422.2024679900101,0.13193827124687815,31.66478565094837
189,0.0590625,31.612325036597795,-4.556357013017327,-0.8103815157582112,0.6567182010825758,422.8591861910927,0.13214349568471648,31.603365649839343
190,0.059375,31.594408802299725,7.096080387042582,1.2624477425779188,1.5937743027400835,424.4529604938328,0.13264155015432275,31.539507136402037
191,0.0596875,31.48470087323643,-4.707023160936342,-0.8388736433716996,0.7037089895437094,425.1566694833765,0.13286145921355516,31.40352399455263
192,0.06,31.322556413891363,-2.6777694120585207,-0.4784588325957166,0.228922854488856,425.3855923378654,0.13293299760558294,31.29461512728408
193,0.0603125,31.26669876570165,-7.1455331539437426,-1.2778904479239237,1.6330039968952064,427.01859633476056,0.13344331135461268,31.240848645787274
194,0.060625,31.215019897770986,0.2618049543014264,0.04685932762156776,0.0021957965851454233,427.02079213134573,0.13344399754104555,31.19369200413897
195,0.0609375,31.172378682948306,4.033913191907326,0.722506197012714,0.5220152047217748,427.5428073360675,0.13360712729252108,31.128459828195894
196,0.06125,31.084602850845343,-8.729527894680315,-1.565734407963405,2.4515242362805143,429.994331572348,0.13437322861635875,31.060588615448154
197,0.0615625,31.036592932113685,5.541890330249931,0.9947659403275314,0.9895592760357177,430.98389084838374,0.13468246589011992,30.93469167941051
198,0.061875,30.833124995173826,-16.728984182585073,-3.012734069998627,9.07656657653049,440.0604574249142,0.1375188929452857,30.796641826112733
199,0.0621875,30.76020182561224,1.8086301887648601,0.3261032936917994,0.10634335815663999,440.16680078307087,0.13755212524470964,30.755204688012302
200,0.0625,30.75020836222057,0.24621916505968733,0.04440151848924864,0.001971494844151089,440.168772277915,0.13755274133684844,30.65389895815861
201,0.0628125,30.55789119437178,-1.8934210720503233,-0.3425196692759519,0.11731972384090748,440.28609200175595,0.13758940375054873,30.53769418182003
202,0.063125,30.517510518334596,1.69848707216997,0.30745934254414464,0.09453124731767766,440.3806232490736,0.1376189447653355,30.49481689496479
203,0.0634375,30.47214014717012,3.7749865655654182,0.6838548508183102,0.4676574569877333,440.84828070606136,0.13776508772064416,30.44622061608022
204,0.06375,30.420323132082796,-5.016378355619266,-0.9095118751397844,0.8272118510202866,441.67549255708167,0.13802359142408802,30.355568546405536
205,0.0640625,30.2909518013537,1.4736458381519115,0.26775442813327294,0.071692433784976,441.74718499086663,0.1380459953096458,30.285597099048537
206,0.064375,30.280243343324287,5.540357983748916,1.006834634425659,1.0137159810790501,442.76090097194566,0.13836278155373302,30.247422813444505
